osmid,oneway,ref,highway,reversed,length,geometry,name,lanes,maxspeed,bridge
28605299,False,,residential,False,155.783,"LINESTRING (78.1609168 11.656803, 78.1608342 11.6570976, 78.1607763 11.6575015, 78.1607677 11.6579767, 78.1607871 11.6581882)",,,,
28605320,False,,residential,True,29.218,"LINESTRING (78.1609168 11.656803, 78.1611324 11.6568687, 78.1611727 11.6568819)",,,,
28605303,False,,residential,False,66.683,"LINESTRING (78.1607871 11.6581882, 78.1602219 11.6584189)",,,,
28605299,False,,residential,False,83.076,"LINESTRING (78.1607871 11.6581882, 78.1608197 11.6584074, 78.160859 11.6589316)",,,,
28605299,False,,residential,True,155.783,"LINESTRING (78.1607871 11.6581882, 78.1607677 11.6579767, 78.1607763 11.6575015, 78.1608342 11.6570976, 78.1609168 11.656803)",,,,
1066329507,False,,residential,False,79.752,"LINESTRING (78.1607871 11.6581882, 78.1611857 11.6580784, 78.1614922 11.6579944)",,,,
28605295,False,,tertiary,False,78.296,"LINESTRING (78.1602219 11.6584189, 78.1596907 11.6579444)",,,,
28605295,False,,tertiary,True,89.799,"LINESTRING (78.1602219 11.6584189, 78.160859 11.6589316)",,,,
28605303,False,,residential,True,66.683,"LINESTRING (78.1602219 11.6584189, 78.1607871 11.6581882)",,,,
28605320,False,,residential,False,21.985,"LINESTRING (78.1614373 11.6570376, 78.1612778 11.6569164)",,,,
28605309,False,,residential,False,108.197,"LINESTRING (78.1614373 11.6570376, 78.161406 11.657203, 78.1613814 11.6574728, 78.1614417 11.657837, 78.1614922 11.6579944)",,,,
28605320,False,,residential,True,58.571,"LINESTRING (78.1614373 11.6570376, 78.1617033 11.6572165, 78.1618246 11.6572858, 78.1618993 11.6572842)",,,,
28605309,False,,residential,False,82.45,"LINESTRING (78.161765 11.6587651, 78.1620471 11.6594532)",,,,
28605311,False,,residential,False,47.245,"LINESTRING (78.161765 11.6587651, 78.1621893 11.6586765)",,,,
28605311,False,,residential,True,92.545,"LINESTRING (78.161765 11.6587651, 78.1609587 11.659028)",,,,
28605309,False,,residential,True,90.723,"LINESTRING (78.161765 11.6587651, 78.1615802 11.6582689, 78.1614922 11.6579944)",,,,
28605309,False,,residential,True,82.45,"LINESTRING (78.1620471 11.6594532, 78.161765 11.6587651)",,,,
1066329506,False,,tertiary_link,True,114.77699999999999,"LINESTRING (78.1620471 11.6594532, 78.1620289 11.6595664, 78.1620147 11.6596085, 78.1620045 11.6596378, 78.1619989 11.6596539, 78.1619755 11.6597013, 78.1619496 11.6597462, 78.1619276 11.6597714, 78.1619004 11.6597916, 78.1618637 11.6598118, 78.1618192 11.6598282, 78.1617728 11.6598425, 78.1617232 11.6598519, 78.1616753 11.6598505, 78.1616257 11.6598386, 78.1615829 11.6598278, 78.1615451 11.6598138, 78.1615054 11.6597812, 78.1614684 11.6597453, 78.1614322 11.6597036, 78.1613768 11.6596139, 78.1613618 11.6595895)",Salem Town RS Road,,,
1229104084,False,MDR725,secondary,False,52.397,"LINESTRING (78.1620471 11.6594532, 78.1617688 11.659514, 78.1616591 11.659538, 78.1615775 11.6595558)",Town Railway Station Road,,,
1229104084,False,MDR725,secondary,True,49.117999999999995,"LINESTRING (78.1620471 11.6594532, 78.162376 11.659384, 78.1624883 11.6593615)",Town Railway Station Road,,,
28605295,False,,tertiary,False,15.257,"LINESTRING (78.1609587 11.659028, 78.160859 11.6589316)",,,,
28605295,False,,tertiary,True,89.362,"LINESTRING (78.1609587 11.659028, 78.1615775 11.6595558)",,,,
28605311,False,,residential,False,92.545,"LINESTRING (78.1609587 11.659028, 78.161765 11.6587651)",,,,
432827798,False,,residential,True,46.316,"LINESTRING (78.1609587 11.659028, 78.1605522 11.6591505)",,,,
28605320,False,,residential,False,12.071,"LINESTRING (78.1612778 11.6569164, 78.1611727 11.6568819)",,,,
28605320,False,,residential,True,21.985,"LINESTRING (78.1612778 11.6569164, 78.1614373 11.6570376)",,,,
206225805,False,,residential,False,85.861,"LINESTRING (78.1612778 11.6569164, 78.1614336 11.6569012, 78.1616705 11.6569252, 78.1619544 11.6568952, 78.1620606 11.6568752)",,,,
1228226079,True,,primary,False,29.914,"LINESTRING (78.1546059 11.6553507, 78.1543726 11.6552087)",Fort Road,,,
31852741,False,,primary,False,116.748,"LINESTRING (78.156984 11.6585919, 78.1573241 11.6595876)",Bretts Road,,,
31852741,False,,primary,True,6.528,"LINESTRING (78.156984 11.6585919, 78.156966 11.6585359)",Bretts Road,,,
432827809,False,,residential,True,122.637,"LINESTRING (78.156984 11.6585919, 78.158101 11.6584517)",,,,
208161135,False,,residential,False,10.052,"LINESTRING (78.1542981 11.6548671, 78.1543904 11.6548661)",,,,
1100093747,True,,tertiary,False,22.327,"LINESTRING (78.1542981 11.6548671, 78.1542708 11.6550661)",,,,
1229104105,False,,tertiary,True,33.549,"LINESTRING (78.1544193 11.6508922, 78.1544164 11.6511939)",,,,
434687509,True,,tertiary_link,False,318.783,"LINESTRING (78.1544193 11.6508922, 78.1545344 11.6508431, 78.1546621 11.6508732, 78.1548325 11.6509014, 78.1552883 11.6509511, 78.155746 11.6510155, 78.1563265 11.6510281, 78.1570016 11.6510268, 78.1571567 11.6510493, 78.1572299 11.6510901, 78.1572869 11.6511447)",,,,
31853064,False,,residential,False,49.917,"LINESTRING (78.1539587 11.6511699, 78.1544164 11.6511939)",,,,
434687511,False,,residential,True,66.084,"LINESTRING (78.1539587 11.6511699, 78.1539488 11.6514696, 78.1539365 11.6517638)",,,,
31853064,False,,residential,False,57.479,"LINESTRING (78.1544164 11.6511939, 78.1549442 11.6511941)",,,,
31853064,False,,residential,True,49.917,"LINESTRING (78.1544164 11.6511939, 78.1539587 11.6511699)",,,,
1229104105,False,,tertiary,False,33.549,"LINESTRING (78.1544164 11.6511939, 78.1544193 11.6508922)",,,,
1229104105,False,,tertiary,True,65.905,"LINESTRING (78.1544164 11.6511939, 78.154417 11.6517866)",,,,
131428311,False,,residential,False,57.815,"LINESTRING (78.154417 11.6517866, 78.1549303 11.6516539)",,,,
1229104105,False,,tertiary,False,65.905,"LINESTRING (78.154417 11.6517866, 78.1544164 11.6511939)",,,,
1100093747,True,,tertiary,False,119.688,"LINESTRING (78.154417 11.6517866, 78.1543957 11.6520381, 78.1543745 11.6527417, 78.1543739 11.6528618)",,,,
1229104106,False,,residential,True,52.392,"LINESTRING (78.154417 11.6517866, 78.154007 11.6517656, 78.1539365 11.6517638)",,,,
1229104104,False,,secondary_link,False,25.93,"LINESTRING (78.1572772 11.6513777, 78.1572869 11.6511447)",Anna Salai,,,
1229104104,False,,secondary_link,True,66.579,"LINESTRING (78.1572772 11.6513777, 78.1573843 11.6519672)",Anna Salai,,,
131428311,False,,residential,True,67.32000000000001,"LINESTRING (78.1572772 11.6513777, 78.1570798 11.6513958, 78.156745 11.651421, 78.1566618 11.651433)",,,,
434687488,False,,secondary_link,False,76.426,"LINESTRING (78.1575725 11.6532497, 78.1575068 11.6525654)",Anna Salai,,,
434687488,False,,secondary_link,True,16.181,"LINESTRING (78.1575725 11.6532497, 78.1576454 11.6533765)",Anna Salai,,,
434687471,False,,residential,True,131.961,"LINESTRING (78.1575725 11.6532497, 78.1571781 11.6533872, 78.1572463 11.6537897, 78.1568745 11.6538478)",,,,
1100093731,True,,primary,False,13.671,"LINESTRING (78.1543726 11.6552087, 78.1543822 11.6551772, 78.1543808 11.6551444, 78.1543685 11.6551138, 78.1543549 11.6550934)",,,,
206224620,False,,residential,False,31.853,"LINESTRING (78.1600209 11.6590739, 78.1601626 11.6593245)",,,,
206225801,False,,residential,False,40.537,"LINESTRING (78.1600209 11.6590739, 78.1598832 11.6587352)",,,,
206224622,False,,residential,False,180.056,"LINESTRING (78.1600209 11.6590739, 78.1593719 11.6592756, 78.1588997 11.659412, 78.1584199 11.6594309)",,,,
206224622,False,,residential,True,8.316,"LINESTRING (78.1583437 11.6594358, 78.1584199 11.6594309)",,,,
1017058828,True,SHU18,primary_link,False,26.869,"LINESTRING (78.1583437 11.6594358, 78.1583203 11.6595338, 78.1583097 11.6595966, 78.1583004 11.6596734)",Cherry Road,,,
1222514031,False,,residential,False,112.951,"LINESTRING (78.1583437 11.6594358, 78.158091 11.6594386, 78.157851 11.6594557, 78.1573241 11.6595876)",,,,
206224620,False,,residential,True,41.232,"LINESTRING (78.1603151 11.6596639, 78.1601626 11.6593245)",,,,
28573218,False,MDR725,secondary,True,114.341,"LINESTRING (78.1603151 11.6596639, 78.160569 11.6596595, 78.1613618 11.6595895)",Town Railway Station Road,,,
28586312,False,,residential,False,38.829,"LINESTRING (78.1606764 11.6563267, 78.1607912 11.6559961)",,,,
28586312,False,,residential,True,58.438,"LINESTRING (78.1606764 11.6563267, 78.1606093 11.6565041, 78.160451 11.6568026)",,,,
"[1212695976, 206225804]",False,,residential,False,163.862,"LINESTRING (78.1606764 11.6563267, 78.1609226 11.656352, 78.1612334 11.6563773, 78.1614953 11.6563997, 78.161646 11.656399, 78.1618772 11.6563502, 78.1620543 11.6563397, 78.1621676 11.6563084)",,,,
206225805,False,,residential,True,85.861,"LINESTRING (78.1620606 11.6568752, 78.1619544 11.6568952, 78.1616705 11.6569252, 78.1614336 11.6569012, 78.1612778 11.6569164)",,,,
28605320,False,,residential,True,12.071,"LINESTRING (78.1611727 11.6568819, 78.1612778 11.6569164)",,,,
28605320,False,,residential,False,29.218,"LINESTRING (78.1611727 11.6568819, 78.1611324 11.6568687, 78.1609168 11.656803)",,,,
206225806,False,,residential,False,95.043,"LINESTRING (78.1611727 11.6568819, 78.1611196 11.6570948, 78.1610918 11.6572578, 78.1610734 11.6575238, 78.161056 11.6577268)",,,,
206225802,False,,residential,True,47.971,"LINESTRING (78.1621916 11.6575392, 78.1622998 11.6579574)",,,,
432827840,False,,residential,False,27.088,"LINESTRING (78.1621916 11.6575392, 78.1624229 11.6574496)",,,,
432827840,False,,residential,True,25.941,"LINESTRING (78.1621916 11.6575392, 78.1619583 11.6575863)",,,,
206225806,False,,residential,True,95.043,"LINESTRING (78.161056 11.6577268, 78.1610734 11.6575238, 78.1610918 11.6572578, 78.1611196 11.6570948, 78.1611727 11.6568819)",,,,
28605295,False,,tertiary,False,63.507,"LINESTRING (78.1596907 11.6579444, 78.1592696 11.6575493)",,,,
28605295,False,,tertiary,True,78.296,"LINESTRING (78.1596907 11.6579444, 78.1602219 11.6584189)",,,,
206225801,False,,residential,True,90.397,"LINESTRING (78.1596907 11.6579444, 78.1598832 11.6587352)",,,,
206225802,False,,residential,False,76.824,"LINESTRING (78.1624732 11.6586271, 78.1622998 11.6579574)",,,,
28605311,False,,residential,True,22.902,"LINESTRING (78.1624732 11.6586271, 78.162399 11.6586328, 78.1622661 11.6586605)",,,,
263175258,True,SH218,primary,False,309.19800000000004,"LINESTRING (78.1556055 11.6564788, 78.155748 11.6563622, 78.1563932 11.6558507, 78.1564916 11.6557674, 78.1566851 11.6556765, 78.1570784 11.6555335, 78.1575265 11.6554179, 78.158099 11.6552561)",Salem - Omalur Road,,,
1229104093,True,SH218,primary,False,8.962,"LINESTRING (78.1556055 11.6564788, 78.155572 11.6564555, 78.1555326 11.6564437)",Collector Office Roundabout,,,
28605311,False,,residential,True,8.551,"LINESTRING (78.1622661 11.6586605, 78.1621893 11.6586765)",,,,
206341989,False,,residential,False,81.617,"LINESTRING (78.1622661 11.6586605, 78.1624883 11.6593615)",,,,
28605311,False,,residential,False,22.902,"LINESTRING (78.1622661 11.6586605, 78.162399 11.6586328, 78.1624732 11.6586271)",,,,
206341989,False,,residential,True,81.617,"LINESTRING (78.1624883 11.6593615, 78.1622661 11.6586605)",,,,
1229104084,False,MDR725,secondary,False,49.117999999999995,"LINESTRING (78.1624883 11.6593615, 78.162376 11.659384, 78.1620471 11.6594532)",Town Railway Station Road,,,
28586312,False,,residential,True,38.829,"LINESTRING (78.1607912 11.6559961, 78.1606764 11.6563267)",,,,
432827833,False,,residential,True,107.847,"LINESTRING (78.1607912 11.6559961, 78.1598012 11.6559719)",,,,
"[28586312, 1044148809]",False,,residential,False,55.717,"LINESTRING (78.1607912 11.6559961, 78.1608311 11.65586, 78.160908 11.6555085)",,,,yes
206342153,False,,residential,False,126.743,"LINESTRING (78.1607912 11.6559961, 78.1609592 11.6559923, 78.1611891 11.6559875, 78.1614489 11.6560005, 78.1616771 11.6560152, 78.1619486 11.656069)",,,,
206342153,False,,residential,True,126.743,"LINESTRING (78.1619486 11.656069, 78.1616771 11.6560152, 78.1614489 11.6560005, 78.1611891 11.6559875, 78.1609592 11.6559923, 78.1607912 11.6559961)",,,,
208161156,False,,residential,False,44.205,"LINESTRING (78.1566618 11.651433, 78.156637 11.6518298)",,,,
131428311,False,,residential,False,67.32,"LINESTRING (78.1566618 11.651433, 78.156745 11.651421, 78.1570798 11.6513958, 78.1572772 11.6513777)",,,,
131428311,False,,residential,True,126.89699999999999,"LINESTRING (78.1566618 11.651433, 78.1561614 11.6515051, 78.1555081 11.651593)",,,,
208161156,False,,residential,True,27.361,"LINESTRING (78.1565876 11.653174, 78.1565932 11.652928)",,,,
208161151,False,,residential,True,126.469,"LINESTRING (78.1565876 11.653174, 78.1562634 11.6531867, 78.1561754 11.6532866, 78.1561792 11.6539042, 78.1561872 11.6539738)",,,,
208161156,False,,residential,False,80.099,"LINESTRING (78.1565876 11.653174, 78.1565834 11.6533631, 78.1566892 11.6538841)",,,,
208161156,False,,residential,False,31.726,"LINESTRING (78.1568745 11.6538478, 78.1569035 11.6541317)",,,,
208161156,False,,residential,True,20.579,"LINESTRING (78.1568745 11.6538478, 78.1566892 11.6538841)",,,,
434687471,False,,residential,False,131.961,"LINESTRING (78.1568745 11.6538478, 78.1572463 11.6537897, 78.1571781 11.6533872, 78.1575725 11.6532497)",,,,
208161156,False,,residential,False,20.579,"LINESTRING (78.1566892 11.6538841, 78.1568745 11.6538478)",,,,
208161156,False,,residential,True,80.099,"LINESTRING (78.1566892 11.6538841, 78.1565834 11.6533631, 78.1565876 11.653174)",,,,
434687475,False,,residential,True,55.576,"LINESTRING (78.1566892 11.6538841, 78.1563421 11.6539431, 78.1561872 11.6539738)",,,,
208161135,False,,residential,True,75.445,"LINESTRING (78.1569265 11.6543575, 78.1562456 11.6544826)",,,,
208161156,False,,residential,False,38.766,"LINESTRING (78.1569265 11.6543575, 78.1569619 11.6547044)",,,,
208161156,False,,residential,True,25.232,"LINESTRING (78.1569265 11.6543575, 78.1569035 11.6541317)",,,,
434687480,False,,residential,True,55.155,"LINESTRING (78.1569265 11.6543575, 78.1574303 11.6543067)",,,,
208161135,False,,residential,False,75.445,"LINESTRING (78.1562456 11.6544826, 78.1569265 11.6543575)",,,,
208161135,False,,residential,True,27.413,"LINESTRING (78.1562456 11.6544826, 78.1559982 11.6545281)",,,,
208161151,False,,residential,False,56.932,"LINESTRING (78.1562456 11.6544826, 78.1561872 11.6539738)",,,,
208161151,False,,residential,True,127.363,"LINESTRING (78.1562456 11.6544826, 78.1564648 11.6556077)",,,,
208161135,False,,residential,False,89.681,"LINESTRING (78.1543904 11.6548661, 78.1552032 11.6547365)",,,,
208161135,False,,residential,True,10.052,"LINESTRING (78.1543904 11.6548661, 78.1542981 11.6548671)",,,,
31852907,True,,tertiary,False,83.253,"LINESTRING (78.1543904 11.6548661, 78.1544181 11.6546891, 78.1544349 11.6545924, 78.1544474 11.654121)",,,,
208161151,False,,residential,False,127.363,"LINESTRING (78.1564648 11.6556077, 78.1562456 11.6544826)",,,,
1100093730,True,,primary,False,118.748,"LINESTRING (78.1564648 11.6556077, 78.155927 11.6556047, 78.155384 11.6555043)",Fort Road,,,
208161148,False,,residential,True,67.292,"LINESTRING (78.1589458 11.6560092, 78.1584626 11.6562301, 78.1583798 11.6562474)",,,,
1222514028,True,SHU18,primary,False,115.231,"LINESTRING (78.1589458 11.6560092, 78.1585763 11.6556301, 78.1582058 11.6552686)",Cherry Road,,,
208161148,False,,residential,False,8.072,"LINESTRING (78.1583073 11.6562625, 78.1583798 11.6562474)",,,,
208161142,False,,residential,False,92.083,"LINESTRING (78.1583073 11.6562625, 78.1584199 11.6565836, 78.158582 11.6570457)",,,,
208161148,False,,residential,True,27.983999999999998,"LINESTRING (78.1583073 11.6562625, 78.1581397 11.6562975, 78.1580552 11.6563109)",,,,
432827836,False,,residential,True,34.101,"LINESTRING (78.158582 11.6570457, 78.1582723 11.657091)",,,,
208161142,False,,residential,False,87.489,"LINESTRING (78.158582 11.6570457, 78.1589287 11.6570651, 78.1593393 11.6572596)",,,,
208161142,False,,residential,True,92.083,"LINESTRING (78.158582 11.6570457, 78.1584199 11.6565836, 78.1583073 11.6562625)",,,,
208161142,False,,residential,False,8.84,"LINESTRING (78.1593393 11.6572596, 78.1594132 11.6572925)",,,,
1234256842,True,,primary,False,30.764,"LINESTRING (78.1593393 11.6572596, 78.1591993 11.6574999)",Cherry Road,,,
208161142,False,,residential,True,87.489,"LINESTRING (78.1593393 11.6572596, 78.1589287 11.6570651, 78.158582 11.6570457)",,,,
232493219,False,,living_street,False,146.743,"LINESTRING (78.160908 11.6555085, 78.1618728 11.6556748, 78.1621877 11.6557903, 78.1622107 11.6558115)",River Side Rd,,,
232493219,False,,living_street,True,263.66600000000005,"LINESTRING (78.160908 11.6555085, 78.1599033 11.6554833, 78.1595416 11.6554637, 78.1593523 11.6553928, 78.159094 11.6552874, 78.1589805 11.6551759, 78.1588785 11.65497, 78.1588034 11.6548131)",River Side Rd,,,
1044148808,False,,residential,False,86.116,"LINESTRING (78.160908 11.6555085, 78.160949 11.6549106, 78.160951 11.6547354)",,,,
"[28586312, 1044148809]",False,,residential,True,55.717,"LINESTRING (78.160908 11.6555085, 78.1608311 11.65586, 78.1607912 11.6559961)",,,,yes
1017058829,True,,primary,False,122.65700000000001,"LINESTRING (78.1609736 11.6540312, 78.160684 11.6540739, 78.1603202 11.6541555, 78.1599942 11.6542683, 78.1598863 11.6543057)",Bazzar St,,,
1193733642,True,SHU64,primary,False,116.953,"LINESTRING (78.1609736 11.6540312, 78.1609369 11.6537376, 78.1609026 11.6532332, 78.1608524 11.6529876)",,,,
1193733643,False,SHU64,primary,True,78.47999999999999,"LINESTRING (78.1609736 11.6540312, 78.1609409 11.654384, 78.160951 11.6547354)",,,,
1228229791,True,,primary_link,False,30.88,"LINESTRING (78.158858 11.6523309, 78.1591375 11.6522841)",,,30,
"[1228234481, 1226680597]",True,,residential,False,111.285,"LINESTRING (78.158858 11.6523309, 78.1589913 11.6530434, 78.1592688 11.6529928)",,,30,
28605311,False,,residential,False,8.551,"LINESTRING (78.1621893 11.6586765, 78.1622661 11.6586605)",,,,
28605311,False,,residential,True,47.245,"LINESTRING (78.1621893 11.6586765, 78.161765 11.6587651)",,,,
432827828,False,,residential,True,91.314,"LINESTRING (78.1621893 11.6586765, 78.1619684 11.6578843)",,,,
432827805,False,,residential,False,92.862,"LINESTRING (78.1590556 11.658914, 78.1594686 11.658872, 78.1598832 11.6587352)",,,,
432827840,False,,residential,False,10.807,"LINESTRING (78.1618611 11.6576059, 78.1619583 11.6575863)",,,,
432827811,False,,residential,True,23.528,"LINESTRING (78.1622107 11.6558115, 78.1624259 11.6558302)",,,,
