osmid,oneway,highway,reversed,length,geometry,ref,name,junction
153799595,True,primary,False,49.05800000000001,"LINESTRING (75.8367127 30.2393563, 75.8369734 30.2391664, 75.8371034 30.2390722)",,,
154115234,False,primary,False,128.286,"LINESTRING (75.8367127 30.2393563, 75.8364824 30.239544, 75.8359084 30.240026, 75.8357531 30.2401586)",,,
153804800,True,tertiary,False,99.427,"LINESTRING (75.8376042 30.2387055, 75.8376788 30.2387586, 75.837762 30.238835, 75.8382873 30.2393755)",,,
153799595,True,primary,False,58.516999999999996,"LINESTRING (75.8371397 30.2390459, 75.837345 30.2388917, 75.8376042 30.2387055)",,,
1233236794,False,residential,True,54.828,"LINESTRING (75.8371397 30.2390459, 75.8372015 30.2392275, 75.8371049 30.2395196)",,,
153799595,True,primary,False,4.551,"LINESTRING (75.8371034 30.2390722, 75.8371397 30.2390459)",,,
255316776,False,tertiary,True,8.51,"LINESTRING (75.8371034 30.2390722, 75.8371086 30.2389958)",ODR22,,
255316776,False,tertiary,False,8.51,"LINESTRING (75.8371086 30.2389958, 75.8371034 30.2390722)",ODR22,,
153799596,True,primary,False,55.290000000000006,"LINESTRING (75.8371086 30.2389958, 75.8370968 30.2390065, 75.8369332 30.2391432, 75.8367127 30.2393563)",,,
255873647,True,tertiary,False,22.899,"LINESTRING (75.8334248 30.2436525, 75.8336519 30.2437151)",,,
154116831,False,tertiary,True,97.277,"LINESTRING (75.8334248 30.2436525, 75.8333766 30.2436386, 75.8332183 30.2436085, 75.833052 30.2435853, 75.8324968 30.2434717, 75.8324376 30.2434599)",,Station Road,
154115234,False,primary,False,104.48299999999999,"LINESTRING (75.8353507 30.2405034, 75.8350529 30.2408024, 75.8349188 30.2409414, 75.834715 30.2412032, 75.8346862 30.2412451)",,,
154115234,False,primary,True,28.824,"LINESTRING (75.8353507 30.2405034, 75.835466 30.2403945, 75.83556 30.2403179)",,,
1193281653,False,residential,True,74.971,"LINESTRING (75.8353507 30.2405034, 75.8348465 30.2401142, 75.8347553 30.2400705)",,,
154116832,True,tertiary,False,39.271,"LINESTRING (75.8340942 30.2438644, 75.8340096 30.2437938, 75.833921 30.2437382, 75.8338513 30.2437011, 75.8337618 30.2436629)",,,
154116838,False,tertiary,False,132.07,"LINESTRING (75.8340942 30.2438644, 75.8341517 30.2439004, 75.8343153 30.2440255, 75.8344441 30.2441344, 75.8347445 30.2443801, 75.8351039 30.2446697)",,,
255873645,True,primary,False,24.808,"LINESTRING (75.8336501 30.2439352, 75.8337444 30.2437275)",,,
"[154827155, 242521230]",False,primary,True,127.09899999999999,"LINESTRING (75.8336501 30.2439352, 75.8336448 30.2440672, 75.833626 30.244204, 75.8336019 30.2444473, 75.8335589 30.2448504, 75.8335402 30.245074)",,Sunam Road,
255873649,True,primary,False,22.344,"LINESTRING (75.8337467 30.2434625, 75.8336584 30.2436484)",,,
154115234,False,primary,True,185.50599999999997,"LINESTRING (75.8337467 30.2434625, 75.8338057 30.2432215, 75.8339747 30.2427071, 75.8343154 30.2418701)",,,
1193281654,False,residential,False,54.337,"LINESTRING (75.8343154 30.2418701, 75.8338112 30.2416486)",,,
154115234,False,primary,False,185.506,"LINESTRING (75.8343154 30.2418701, 75.8339747 30.2427071, 75.8338057 30.2432215, 75.8337467 30.2434625)",,,
154115234,False,primary,True,78.35399999999998,"LINESTRING (75.8343154 30.2418701, 75.8343851 30.2417014, 75.8344414 30.2416018, 75.8346862 30.2412451)",,,
1233236786,False,residential,True,103.895,"LINESTRING (75.8343154 30.2418701, 75.8346427 30.2419675, 75.8346963 30.2419721, 75.8349926 30.2414419)",,,
154117445,False,tertiary,False,49.651,"LINESTRING (75.8368768 30.2443847, 75.8372766 30.2441017)",,,
154117445,False,tertiary,True,147.796,"LINESTRING (75.8368768 30.2443847, 75.8365001 30.2446661, 75.8362453 30.2448422, 75.8361434 30.2448793, 75.8360468 30.2448885, 75.8357545 30.2449048, 75.835542 30.2449235)",,,
1233236790,False,residential,True,198.906,"LINESTRING (75.8368768 30.2443847, 75.8362091 30.2437108, 75.8360428 30.2435254, 75.8366275 30.2430895)",,,
154117445,False,tertiary,False,14.193,"LINESTRING (75.835395 30.2449364, 75.835542 30.2449235)",,,
154117445,False,tertiary,True,179.015,"LINESTRING (75.835395 30.2449364, 75.8353065 30.2449442, 75.8347767 30.244964, 75.8342939 30.2449941, 75.8337601 30.2450358, 75.8335402 30.245074)",,,
154155683,True,tertiary,False,91.463,"LINESTRING (75.835395 30.2449364, 75.8355706 30.2450682, 75.8356833 30.2451679, 75.8357047 30.2452258, 75.8356874 30.2452662, 75.8356016 30.2453265, 75.8354916 30.2454053, 75.8353533 30.2455108)",,,
154116831,False,tertiary,False,183.854,"LINESTRING (75.8306341 30.2429816, 75.8307361 30.2430557, 75.8308365 30.2431311, 75.8310296 30.2431937, 75.8319067 30.2433536, 75.8324376 30.2434599)",,Station Road,
154117445,False,tertiary,False,179.015,"LINESTRING (75.8335402 30.245074, 75.8337601 30.2450358, 75.8342939 30.2449941, 75.8347767 30.244964, 75.8353065 30.2449442, 75.835395 30.2449364)",,,
154117445,False,tertiary,True,177.087,"LINESTRING (75.8335402 30.245074, 75.83328 30.2450914, 75.8328884 30.2451053, 75.8318959 30.245161, 75.8317007 30.2451765)",,,
"[154827155, 242521230]",False,primary,False,127.09899999999999,"LINESTRING (75.8335402 30.245074, 75.8335589 30.2448504, 75.8336019 30.2444473, 75.833626 30.244204, 75.8336448 30.2440672, 75.8336501 30.2439352)",,Sunam Road,
154827155,False,primary,True,239.305,"LINESTRING (75.8335402 30.245074, 75.8335294 30.2452026, 75.8335026 30.2456382, 75.8334919 30.2459534, 75.8334892 30.2465836, 75.8334973 30.2471861, 75.8335043 30.2472245)",,Sunam Road,
154155683,True,tertiary,False,1.612,"LINESTRING (75.8351039 30.2446697, 75.8351151 30.2446805)",,,
154116838,False,tertiary,True,132.07,"LINESTRING (75.8351039 30.2446697, 75.8347445 30.2443801, 75.8344441 30.2441344, 75.8343153 30.2440255, 75.8341517 30.2439004, 75.8340942 30.2438644)",,,
154155683,True,tertiary,False,39.16,"LINESTRING (75.8351151 30.2446805, 75.8352434 30.2448041, 75.835395 30.2449364)",,,
154155685,False,unclassified,False,31.173,"LINESTRING (75.8350933 30.2457285, 75.8352782 30.2455687, 75.8353252 30.2455325)",,,
154155685,False,unclassified,True,52.138,"LINESTRING (75.8350933 30.2457285, 75.835069 30.2457495, 75.834892 30.2458978, 75.8347123 30.2460623)",,,
154155687,False,unclassified,True,55.198,"LINESTRING (75.8350933 30.2457285, 75.8347379 30.2457436, 75.8345192 30.2457495)",,,
154117445,False,tertiary,True,14.193,"LINESTRING (75.835542 30.2449235, 75.835395 30.2449364)",,,
154117445,False,tertiary,False,147.796,"LINESTRING (75.835542 30.2449235, 75.8357545 30.2449048, 75.8360468 30.2448885, 75.8361434 30.2448793, 75.8362453 30.2448422, 75.8365001 30.2446661, 75.8368768 30.2443847)",,,
154155681,True,tertiary,False,49.468,"LINESTRING (75.835542 30.2449235, 75.8353104 30.2447601, 75.8351151 30.2446805)",,,
154155685,False,unclassified,True,3.621,"LINESTRING (75.8353533 30.2455108, 75.8353252 30.2455325)",,,
154155681,True,tertiary,False,46.382999999999996,"LINESTRING (75.8358322 30.2452454, 75.8358281 30.2452003, 75.8357584 30.2451215, 75.8356806 30.2450428, 75.8355599 30.2449431, 75.835542 30.2449235)",,,
156131026,False,tertiary,False,436.361,"LINESTRING (75.8358322 30.2452454, 75.8362679 30.2456012, 75.8369975 30.2450776, 75.839315 30.2434393)",,,
441395541,False,residential,True,286.553,"LINESTRING (75.8361982 30.2464423, 75.835808 30.2466609, 75.8353413 30.2469575, 75.8348478 30.2472669, 75.834597 30.247348, 75.8341934 30.2474441, 75.833846 30.2475125, 75.8335642 30.2475555)",,,
154155685,False,unclassified,False,3.621,"LINESTRING (75.8353252 30.2455325, 75.8353533 30.2455108)",,,
154155685,False,unclassified,True,31.173,"LINESTRING (75.8353252 30.2455325, 75.8352782 30.2455687, 75.8350933 30.2457285)",,,
154155688,True,tertiary,False,90.828,"LINESTRING (75.8353252 30.2455325, 75.835297 30.2456174, 75.8352863 30.2456776, 75.8353748 30.245775, 75.8354928 30.2458746, 75.8357718 30.2461017, 75.8358314 30.2461493)",,,
154155687,False,unclassified,False,55.198,"LINESTRING (75.8345192 30.2457495, 75.8347379 30.2457436, 75.8350933 30.2457285)",,,
154155685,False,unclassified,False,52.138,"LINESTRING (75.8347123 30.2460623, 75.834892 30.2458978, 75.835069 30.2457495, 75.8350933 30.2457285)",,,
154159210,False,tertiary,False,31.515,"LINESTRING (75.8400983 30.2476076, 75.8403303 30.2474072)",,,
154165064,False,residential,False,82.976,"LINESTRING (75.8400983 30.2476076, 75.8399962 30.2475336, 75.839728 30.2472903, 75.8394771 30.24709)",,,
