osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction
4309949,Námestie republiky,residential,False,False,62.18900000000001,"LINESTRING (17.73756 48.2863374, 17.737543 48.2865088, 17.737518 48.2867929, 17.7375485 48.2868938)",,,,
"[232184440, 244623683]",M. R. Štefánika,primary,False,False,321.0640000000001,"LINESTRING (17.73756 48.2863374, 17.7374705 48.2863334, 17.7373741 48.2863222, 17.7372128 48.2862999, 17.7370793 48.2862771, 17.7369144 48.2862383, 17.7368007 48.2862054, 17.7366872 48.2861683, 17.7365435 48.2861166, 17.7363371 48.286028, 17.7357977 48.2857761, 17.7351833 48.2854887, 17.7347432 48.2853216, 17.734036 48.2850684, 17.7337768 48.2849747)",62;507,50,3,
"[4310038, 684857622]",Železničná,residential,False,False,74.493,"LINESTRING (17.7337768 48.2849747, 17.7336634 48.2851522, 17.7335352 48.2853737, 17.733407 48.2855977)",,,3,
"[232184440, 244623683]",M. R. Štefánika,primary,False,True,321.06399999999996,"LINESTRING (17.7337768 48.2849747, 17.734036 48.2850684, 17.7347432 48.2853216, 17.7351833 48.2854887, 17.7357977 48.2857761, 17.7363371 48.286028, 17.7365435 48.2861166, 17.7366872 48.2861683, 17.7368007 48.2862054, 17.7369144 48.2862383, 17.7370793 48.2862771, 17.7372128 48.2862999, 17.7373741 48.2863222, 17.7374705 48.2863334, 17.73756 48.2863374)",62;507,50,3,
"[684857610, 759253635]",A. Hlinku,residential,False,True,113.89800000000001,"LINESTRING (17.7365053 48.2894551, 17.7363357 48.2893333, 17.7362389 48.2892589, 17.7360247 48.2891076, 17.7356293 48.2888206, 17.735485 48.2886893)",,,3,
"[4309948, 759253636]",Čepeňská,tertiary,False,True,104.644,"LINESTRING (17.7365053 48.2894551, 17.736313 48.2895208, 17.7360647 48.2896457, 17.7358462 48.2897634, 17.7357353 48.2898272, 17.7356484 48.2898836, 17.7354832 48.2900014, 17.7354166 48.2900471)",1320,,3,
"[759253636, 4309948]",Čepeňská,tertiary,False,False,104.64399999999999,"LINESTRING (17.7354166 48.2900471, 17.7354832 48.2900014, 17.7356484 48.2898836, 17.7357353 48.2898272, 17.7358462 48.2897634, 17.7360647 48.2896457, 17.736313 48.2895208, 17.7365053 48.2894551)",1320,,3,
4309948,Čepeňská,tertiary,False,True,50.747,"LINESTRING (17.7354166 48.2900471, 17.7350976 48.2902841, 17.7349537 48.2903838)",1320,,,
4309948,Čepeňská,tertiary,False,False,50.747,"LINESTRING (17.7349537 48.2903838, 17.7350976 48.2902841, 17.7354166 48.2900471)",1320,,,
4309952,Hornomajerská,residential,False,True,142.50799999999998,"LINESTRING (17.7349537 48.2903838, 17.7349033 48.2903056, 17.7348637 48.2902442, 17.7341943 48.289206)",,,,
103629919,Ivana Krasku,residential,False,False,111.624,"LINESTRING (17.7349537 48.2903838, 17.7350058 48.2904507, 17.7353377 48.290877, 17.7357778 48.2912166)",,,,
684857650,Čepeňská,tertiary,False,True,196.18999999999997,"LINESTRING (17.7349537 48.2903838, 17.7348555 48.2904523, 17.7348291 48.2904707, 17.7339611 48.2910876, 17.733764 48.2912311, 17.7333569 48.2915269, 17.7332957 48.2915714, 17.7332357 48.2916262, 17.7331708 48.2916883)",1320,,,
4310390,Hviezdoslavova,residential,False,True,99.118,"LINESTRING (17.7331708 48.2916883, 17.7329972 48.2916402, 17.7319238 48.2913625)",,,,
