osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge
700641440,11,primary,50,False,False,49.542,"LINESTRING (18.7927827 49.300246, 18.792424 49.2998668)",,,
22702250,,residential,,False,False,18.529,"LINESTRING (18.7927827 49.300246, 18.7928733 49.3002427, 18.793038 49.300239)",,,
378780090,2054,tertiary,50,False,False,22.501,"LINESTRING (18.788744 49.297179, 18.7889847 49.2970513)",,,
378780138,11,primary,50,False,False,28.873,"LINESTRING (18.788744 49.297179, 18.7884278 49.2970212)",3,,
378780212,11,primary,50,False,True,23.090000000000003,"LINESTRING (18.788744 49.297179, 18.7888117 49.2972149, 18.7889871 49.2973131)",3,,
435000283,2052,tertiary,50,False,True,19.665,"LINESTRING (18.788744 49.297179, 18.7886663 49.2972281, 18.7885493 49.2973021)",2,Dlhomíra Poľského,
32560972,,residential,,False,True,115.125,"LINESTRING (18.7842775 49.3006791, 18.7844034 49.3006051, 18.7846671 49.3004753, 18.7849348 49.3003554, 18.785001 49.3003296, 18.7852781 49.3002437, 18.7855803 49.3000944)",,Belanského,
172133536,2053,tertiary,,False,True,98.36699999999999,"LINESTRING (18.7842775 49.3006791, 18.7841475 49.3005742, 18.783639 49.3000368, 18.7835438 49.2999361)",,Litovelská,
"[207186100, 207186103]",,residential,50,True,False,468.581,"LINESTRING (18.7842775 49.3006791, 18.7843636 49.3007367, 18.7850138 49.3011666, 18.7852659 49.301345, 18.7855679 49.3015719, 18.7859333 49.3019039, 18.7862053 49.3021578, 18.7864931 49.3024603, 18.7868066 49.3027605, 18.7871378 49.3031074, 18.7876833 49.303746, 18.7877711 49.3037287, 18.7882575 49.3035811)",,Belanského,
696601872,2053,tertiary,,False,False,153.50499999999997,"LINESTRING (18.7842775 49.3006791, 18.7840842 49.3007966, 18.7836498 49.3010156, 18.783363 49.3011602, 18.7829716 49.3013916, 18.7828126 49.3015059, 18.7826973 49.3015928)",,Vajanského,
154908567,2053,tertiary,,False,False,75.036,"LINESTRING (18.7826973 49.3015928, 18.7824195 49.3018553, 18.7821038 49.3021456)",,Vajanského,
235550405,,residential,50,False,True,202.45000000000002,"LINESTRING (18.7826973 49.3015928, 18.7825562 49.3015322, 18.7825267 49.3015196, 18.7820803 49.301328, 18.7818112 49.3011662, 18.7816975 49.3010799, 18.781497 49.3009016, 18.7813127 49.3007001, 18.7810227 49.3003743, 18.7809799 49.3003249, 18.7809059 49.3002403)",,Murgašova,
696601872,2053,tertiary,,False,True,153.505,"LINESTRING (18.7826973 49.3015928, 18.7828126 49.3015059, 18.7829716 49.3013916, 18.783363 49.3011602, 18.7836498 49.3010156, 18.7840842 49.3007966, 18.7842775 49.3006791)",,Vajanského,
154908567,2053,tertiary,,False,False,89.98899999999999,"LINESTRING (18.7821038 49.3021456, 18.7819077 49.3023135, 18.781703 49.3024398, 18.7813504 49.3026182, 18.7812226 49.3027093)",,Vajanského,
154908567,2053,tertiary,,False,True,75.036,"LINESTRING (18.7821038 49.3021456, 18.7824195 49.3018553, 18.7826973 49.3015928)",,Vajanského,
453728340,,residential,,False,True,162.22299999999998,"LINESTRING (18.7821038 49.3021456, 18.7820361 49.3021055, 18.7816152 49.3018558, 18.7808629 49.3013716, 18.7805842 49.3012422, 18.7804395 49.301175)",,Družstevná,
154908567,2053,tertiary,,False,True,89.989,"LINESTRING (18.7812226 49.3027093, 18.7813504 49.3026182, 18.781703 49.3024398, 18.7819077 49.3023135, 18.7821038 49.3021456)",,Vajanského,
207186111,,residential,,False,False,104.648,"LINESTRING (18.7812226 49.3027093, 18.7807566 49.3029041, 18.7807029 49.3029264, 18.7806701 49.3029396, 18.7805852 49.3029745, 18.7800252 49.3032342)",,Vajanského,
"[24896772, 378780207]",11,primary,50,False,True,154.629,"LINESTRING (18.7865389 49.2960858, 18.7871838 49.2964068, 18.7875481 49.2965871, 18.7880812 49.2968511, 18.7882388 49.2969253)","['2', '3']",,
79185963,,residential,,False,False,68.557,"LINESTRING (18.7897582 49.2960643, 18.7897164 49.2958331, 18.7897217 49.2957562, 18.789738 49.2956856, 18.7898474 49.2954613)",,,
234466831,,residential,,False,True,57.653999999999996,"LINESTRING (18.7897582 49.2960643, 18.7897901 49.2961051, 18.7898147 49.2961697, 18.7898216 49.2963149, 18.7898029 49.2964609, 18.7897801 49.2965743)",,,
32517711,2054,tertiary,50,False,True,69.289,"LINESTRING (18.7897801 49.2965743, 18.7893859 49.2968152, 18.7891008 49.2969832, 18.7890781 49.296997)",,,
234466831,,residential,,False,False,57.653999999999996,"LINESTRING (18.7897801 49.2965743, 18.7898029 49.2964609, 18.7898216 49.2963149, 18.7898147 49.2961697, 18.7897901 49.2961051, 18.7897582 49.2960643)",,,
79185963,,residential,,False,True,68.557,"LINESTRING (18.7898474 49.2954613, 18.789738 49.2956856, 18.7897217 49.2957562, 18.7897164 49.2958331, 18.7897582 49.2960643)",,,
91247762,,residential,,False,False,56.05499999999999,"LINESTRING (18.7912124 49.304382, 18.7910789 49.3043651, 18.7908625 49.3043596, 18.790443 49.3043792)",,Kysucká,
"[453728338, 700641443, 242826877]",,residential,,False,True,410.564,"LINESTRING (18.7912124 49.304382, 18.7914182 49.304322, 18.791759 49.3042106, 18.791876 49.3041506, 18.7919345 49.304087, 18.7919826 49.3039885, 18.7919708 49.3039191, 18.7919493 49.303857, 18.7919172 49.3037948, 18.7917594 49.3035659, 18.7913827 49.3030442, 18.7906225 49.3019819, 18.7904195 49.3016731, 18.7902027 49.3013353, 18.7901228 49.3012261)",,"['Nábrežná', 'Kysucká']",
91247762,,residential,,False,True,56.055,"LINESTRING (18.790443 49.3043792, 18.7908625 49.3043596, 18.7910789 49.3043651, 18.7912124 49.304382)",,Kysucká,
207186106,,residential,,False,False,327.62200000000007,"LINESTRING (18.790443 49.3043792, 18.7902878 49.3041126, 18.7901437 49.3040151, 18.7898913 49.3036939, 18.7894858 49.3031628, 18.7885829 49.3017774, 18.788543 49.3017164)",,Komenského,
91247746,,residential,,False,False,187.144,"LINESTRING (18.7869047 49.2982539, 18.7870183 49.2983424, 18.7870469 49.2983636, 18.7874044 49.2986293, 18.7877372 49.2988909, 18.7884174 49.2994092, 18.7885655 49.2995415)",,Nábrežná,
"[91247752, 32560420, 91247758]",2052,tertiary,50,False,False,143.85299999999998,"LINESTRING (18.7869047 49.2982539, 18.7873577 49.2980189, 18.7881902 49.2975221, 18.7883941 49.2974003)",2,Dlhomíra Poľského,yes
204791547,2052,tertiary,,False,True,121.53999999999999,"LINESTRING (18.7869047 49.2982539, 18.7867603 49.298325, 18.7865506 49.2984361, 18.7861641 49.2986275, 18.7859132 49.2987524, 18.7858458 49.2987877, 18.7857677 49.2988271, 18.7855771 49.298921)",2,Dlhomíra Poľského,
207186907,,residential,,False,False,246.91400000000002,"LINESTRING (18.7869047 49.2982539, 18.7867351 49.2981495, 18.7866999 49.298122, 18.786432 49.2979619, 18.7862724 49.2978639, 18.7861021 49.2977606, 18.7859854 49.2976899, 18.7857829 49.2975815, 18.7855759 49.2974724, 18.7855363 49.2974533, 18.7849727 49.2971812, 18.7847061 49.2970525, 18.7844548 49.2969362, 18.7842834 49.2968422)",,Clementisova,
435000284,2052,tertiary,50,False,False,15.681,"LINESTRING (18.7883941 49.2974003, 18.7885493 49.2973021)",2,Dlhomíra Poľského,
"[91247752, 32560420, 91247758]",2052,tertiary,50,False,True,143.853,"LINESTRING (18.7883941 49.2974003, 18.7881902 49.2975221, 18.7873577 49.2980189, 18.7869047 49.2982539)",2,Dlhomíra Poľského,yes
378780277,,primary_link,50,True,False,57.501,"LINESTRING (18.7883941 49.2974003, 18.7884422 49.2973256, 18.7884544 49.2972823, 18.7884549 49.2972475, 18.7884517 49.2972036, 18.7884358 49.2971586, 18.7883981 49.2970952, 18.7883565 49.2970506, 18.7882388 49.2969253)",1,,
207186907,,residential,,False,True,399.8999999999999,"LINESTRING (18.7801529 49.2972345, 18.7802556 49.2971742, 18.7803491 49.2971193, 18.7811191 49.2966626, 18.7812553 49.2965818, 18.7817945 49.2962495, 18.7821151 49.2960743, 18.7823194 49.2959627, 18.7824798 49.2959022, 18.7825039 49.2958944, 18.7825421 49.2958834, 18.782585 49.2958769, 18.7826321 49.2958717, 18.7826668 49.2958725, 18.7827185 49.2958799, 18.7827996 49.2959001, 18.782874 49.2959197, 18.7829029 49.2959342, 18.7829337 49.2959534, 18.7829968 49.2959954, 18.7833594 49.2962629, 18.7838485 49.2965782, 18.7842834 49.2968422)",,Clementisova,
453728341,2095,tertiary,,False,False,117.106,"LINESTRING (18.7801529 49.2972345, 18.7802369 49.2972976, 18.7812463 49.2980095)",2,Litovelská,
453728341,2095,tertiary,,False,False,121.668,"LINESTRING (18.7820048 49.2985459, 18.7827251 49.2991103, 18.7828678 49.299253, 18.7828996 49.2992885, 18.7830184 49.2994151)",2,Litovelská,
453728341,2095,tertiary,,False,True,81.138,"LINESTRING (18.7820048 49.2985459, 18.7814667 49.2981709, 18.7812463 49.2980095)",2,Litovelská,
172133535,2052,tertiary,,False,False,69.337,"LINESTRING (18.7830184 49.2994151, 18.7833506 49.2997464, 18.7835438 49.2999361)",,Litovelská,
453728334,2052,tertiary,,False,True,178.57399999999998,"LINESTRING (18.7830184 49.2994151, 18.7829855 49.299428, 18.7827445 49.2995226, 18.7819728 49.299816, 18.7815714 49.299972, 18.7814488 49.3000187, 18.7809059 49.3002403)",2,Murgašova,
453728341,2095,tertiary,,False,True,121.668,"LINESTRING (18.7830184 49.2994151, 18.7828996 49.2992885, 18.7828678 49.299253, 18.7827251 49.2991103, 18.7820048 49.2985459)",2,Litovelská,
172133535,2052,tertiary,,False,True,69.337,"LINESTRING (18.7835438 49.2999361, 18.7833506 49.2997464, 18.7830184 49.2994151)",,Litovelská,
172133536,2053,tertiary,,False,False,98.36699999999999,"LINESTRING (18.7835438 49.2999361, 18.783639 49.3000368, 18.7841475 49.3005742, 18.7842775 49.3006791)",,Litovelská,
204791547,2052,tertiary,,False,False,185.692,"LINESTRING (18.7835438 49.2999361, 18.783764 49.2998263, 18.784283 49.2995723, 18.7843324 49.2995481, 18.7848057 49.2993152, 18.7852766 49.2990725, 18.7855771 49.298921)",2,Dlhomíra Poľského,
91247746,,residential,,False,True,219.196,"LINESTRING (18.7901228 49.3012261, 18.790044 49.301118, 18.7899484 49.3009799, 18.7898572 49.3008592, 18.789669 49.3006267, 18.7893476 49.3002803, 18.7890378 49.2999847, 18.7885655 49.2995415)",,Nábrežná,
"[453728338, 700641443, 242826877]",,residential,,False,False,410.56399999999996,"LINESTRING (18.7901228 49.3012261, 18.7902027 49.3013353, 18.7904195 49.3016731, 18.7906225 49.3019819, 18.7913827 49.3030442, 18.7917594 49.3035659, 18.7919172 49.3037948, 18.7919493 49.303857, 18.7919708 49.3039191, 18.7919826 49.3039885, 18.7919345 49.304087, 18.791876 49.3041506, 18.791759 49.3042106, 18.7914182 49.304322, 18.7912124 49.304382)",,"['Nábrežná', 'Kysucká']",
700641444,,residential,,False,True,127.079,"LINESTRING (18.7901228 49.3012261, 18.7900495 49.3012441, 18.7892772 49.3014746, 18.7886368 49.3016694, 18.788543 49.3017164)",,Komenského,
207186106,,residential,,False,True,327.62199999999996,"LINESTRING (18.788543 49.3017164, 18.7885829 49.3017774, 18.7894858 49.3031628, 18.7898913 49.3036939, 18.7901437 49.3040151, 18.7902878 49.3041126, 18.790443 49.3043792)",,Komenského,
207186110,,residential,,True,False,188.20499999999998,"LINESTRING (18.788543 49.3017164, 18.7878733 49.3008265, 18.7872421 49.3002587)",,Komenského,
