osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
5093148,3,499,Vrbovská cesta,secondary,50,False,False,34.065,"LINESTRING (17.8173095 48.5880373, 17.8171611 48.5880512, 17.8170665 48.5880601, 17.8168509 48.5880801)",,
"[395651032, 8075913, 707559449]",4,61,Bratislavská,primary,50,False,False,156.256,"LINESTRING (17.8173095 48.5880373, 17.8174099 48.5881291, 17.8176669 48.5883293, 17.8180291 48.5886335, 17.8186519 48.589126)",,
227667072,4,61,Bratislavská,primary,50,False,True,33.57,"LINESTRING (17.8173095 48.5880373, 17.8171827 48.5879383, 17.8170358 48.5877962)",,
"[227667073, 757368517, 227763400, 395443657, 707559446, 707559447, 198989720, 198989724]","['4', '3', '2']",499,Krajinská,secondary,50,False,True,356.234,"LINESTRING (17.8173095 48.5880373, 17.8174694 48.5880121, 17.8175141 48.588005, 17.8177637 48.5879657, 17.8179896 48.5879296, 17.8183517 48.5878639, 17.8186682 48.5877983, 17.8189804 48.5877305, 17.8191724 48.5876907, 17.81967 48.5875676, 17.8198989 48.5875065, 17.8200402 48.5874651, 17.8201742 48.5874239, 17.8203819 48.5873623, 17.8206988 48.5872657, 17.8209488 48.5871895, 17.8209909 48.5871768, 17.8218406 48.5869292)",,
8070477,3,,Dlhá,residential,50,False,False,49.733000000000004,"LINESTRING (17.8250147 48.586125, 17.8249534 48.586039, 17.8249014 48.5856885)",,
397141251,1,499,,secondary,50,True,False,22.485,"LINESTRING (17.8250147 48.586125, 17.8250527 48.586123, 17.8250907 48.5861259, 17.825127 48.5861337, 17.8251603 48.5861461, 17.8251893 48.5861626, 17.8252128 48.5861825, 17.82523 48.5862051, 17.8252401 48.5862295)",roundabout,
303119457,3,,D. Tatarku,residential,50,False,True,71.733,"LINESTRING (17.8198292 48.5901606, 17.8199162 48.5900644, 17.8199706 48.5900218, 17.8204911 48.5896913)",,
"[707202986, 227667074]","['2', '3']",61,Bratislavská,primary,50,False,False,339.241,"LINESTRING (17.8198292 48.5901606, 17.8199482 48.5902426, 17.8204871 48.5907, 17.8213941 48.5914921, 17.8217946 48.5918445, 17.8224522 48.5924248, 17.8226271 48.592585)",,
707202987,3,,Vrbovská cesta,residential,50,False,False,69.099,"LINESTRING (17.8198292 48.5901606, 17.8197637 48.59023, 17.8197564 48.5902345, 17.8191901 48.5906137)",,
"[395651032, 707202989]",3,61,Bratislavská,primary,50,False,True,143.994,"LINESTRING (17.8198292 48.5901606, 17.8196572 48.5900064, 17.8192621 48.5896523, 17.8190757 48.5894914, 17.8186519 48.589126)",,
23990120,,,Vrbovská cesta,residential,50,False,False,109.197,"LINESTRING (17.818415 48.5909705, 17.8180294 48.5910625, 17.817909 48.5910914, 17.8175992 48.5911658, 17.817557 48.5911758, 17.8170183 48.5913036)",,
23990120,,,Vrbovská cesta,residential,50,False,True,69.789,"LINESTRING (17.818415 48.5909705, 17.8185106 48.5909348, 17.8186658 48.5908769, 17.8188459 48.5908096, 17.8189522 48.5907498, 17.8190853 48.5906734, 17.8191901 48.5906137)",,
486024284,,,Mlynská,residential,50,True,False,152.643,"LINESTRING (17.818415 48.5909705, 17.818333 48.5909002, 17.8171473 48.5898836)",,
22820163,1,499,,secondary,50,True,False,23.273999999999997,"LINESTRING (17.8252401 48.5862295, 17.8252428 48.5862526, 17.8252392 48.5862758, 17.8252292 48.5862981, 17.8252134 48.5863189, 17.8251921 48.5863374, 17.8251661 48.586353, 17.8251363 48.5863653, 17.8251035 48.5863739, 17.825069 48.5863783)",roundabout,
"[198989721, 198989718]","['2', '3']",499,Krajinská,secondary,50,False,True,101.708,"LINESTRING (17.8252401 48.5862295, 17.8254121 48.5862225, 17.8258242 48.586211, 17.8266221 48.5862176)",,
19788250,,,Hollého,residential,50,False,True,15.741,"LINESTRING (17.8280196 48.5892857, 17.8280311 48.58923, 17.8281204 48.5891684)",,
19788254,,,Sládkovičova,residential,50,False,True,23.227,"LINESTRING (17.8280196 48.5892857, 17.8278321 48.589221, 17.8277396 48.5891891)",,
19532033,,,Nová,residential,50,False,False,70.55499999999999,"LINESTRING (17.8186519 48.589126, 17.8185855 48.5891656, 17.8178898 48.589511)",,
"[395651032, 707202989]",3,61,Bratislavská,primary,50,False,False,143.994,"LINESTRING (17.8186519 48.589126, 17.8190757 48.5894914, 17.8192621 48.5896523, 17.8196572 48.5900064, 17.8198292 48.5901606)",,
"[395651032, 707559449, 8075913]",4,61,Bratislavská,primary,50,False,True,156.256,"LINESTRING (17.8186519 48.589126, 17.8180291 48.5886335, 17.8176669 48.5883293, 17.8174099 48.5881291, 17.8173095 48.5880373)",,
397141249,1,499,,secondary,50,True,False,13.585,"LINESTRING (17.825069 48.5863783, 17.8250229 48.5863778, 17.8249782 48.58637, 17.8249376 48.5863555, 17.8249033 48.586335)",roundabout,
757368520,1,,D. Tatarku,residential,50,True,False,44.132999999999996,"LINESTRING (17.825069 48.5863783, 17.8249717 48.5864649, 17.8246854 48.5866832)",,
707202988,,,D. Tatarku,residential,50,False,False,52.224,"LINESTRING (17.8209719 48.5893457, 17.8204911 48.5896913)",,
23990121,,,J. Záborského,residential,50,False,False,17.871,"LINESTRING (17.8209719 48.5893457, 17.8209421 48.5893046, 17.8208668 48.5892008)",,
"[707202988, 303119454]",,,D. Tatarku,residential,50,False,True,35.438,"LINESTRING (17.8209719 48.5893457, 17.821087 48.5892697, 17.821318 48.589124)",,yes
23990121,,,J. Záborského,residential,50,False,True,200.60300000000004,"LINESTRING (17.8190185 48.5878794, 17.8193533 48.5881285, 17.819716 48.5883984, 17.8199003 48.5885356, 17.8203476 48.5888684, 17.8206743 48.5891116, 17.8208041 48.5891718, 17.8208668 48.5892008)",,
