osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,junction,width
15420494,True,P. O. Hviezdoslava,residential,,,False,32.596999999999994,"LINESTRING (19.1293865 48.5758865, 19.1292716 48.5758695, 19.129218 48.5758654, 19.1291742 48.575864, 19.1291242 48.5758692, 19.1290809 48.5758861, 19.1290391 48.5759173, 19.1290064 48.5759534)",,,,
187034758,False,P. O. Hviezdoslava,residential,30,,False,50.112,"LINESTRING (19.1293865 48.5758865, 19.1293961 48.5758937, 19.1294063 48.5759013, 19.1298563 48.5762128)",,,,
187034758,False,P. O. Hviezdoslava,residential,30,,True,50.112,"LINESTRING (19.1298563 48.5762128, 19.1294063 48.5759013, 19.1293961 48.5758937, 19.1293865 48.5758865)",,,,
10390856,True,,residential,,,False,14.773,"LINESTRING (19.1281217 48.5801331, 19.1281614 48.5801373, 19.1281972 48.5801493, 19.1282257 48.580168, 19.128244 48.5801917, 19.1282504 48.5802179)",,,roundabout,
303576283,False,Jozefa Kozáčeka,residential,,,True,24.738,"LINESTRING (19.1281217 48.5801331, 19.1281482 48.580033, 19.1281883 48.5799151)",,,,
"[1230070747, 10390854]",False,Viliama Paulínyho Tótha,residential,,,False,123.805,"LINESTRING (19.1279999 48.5802445, 19.1278738 48.5802701, 19.1275236 48.5802921, 19.1267015 48.5803217, 19.126623 48.5803245, 19.1263269 48.5803426)",,,,
196083474,True,,residential,,,False,17.73,"LINESTRING (19.1279999 48.5802445, 19.1279936 48.5802182, 19.1279998 48.580192, 19.1280179 48.5801683, 19.1280463 48.5801495, 19.1280821 48.5801373, 19.1281217 48.5801331)",,,roundabout,
"[10390858, 335279932]",False,Jozefa Kozáčeka,residential,,,False,133.666,"LINESTRING (19.1281222 48.580303, 19.1281577 48.580395, 19.1283456 48.5809167, 19.1285069 48.5813699, 19.1285395 48.5814729)",,,,
196083496,True,,residential,,,False,11.818,"LINESTRING (19.1281222 48.580303, 19.1280825 48.5802989, 19.1280467 48.5802869, 19.1280182 48.5802681, 19.1279999 48.5802445)",,,roundabout,
10390857,False,Viliama Paulínyho Tótha,residential,,,False,25.823,"LINESTRING (19.1282504 48.5802179, 19.1284463 48.5802101, 19.1286008 48.5802039)",,,,
196083469,True,,residential,,,False,14.778,"LINESTRING (19.1282504 48.5802179, 19.1282441 48.5802442, 19.128226 48.5802679, 19.1281976 48.5802867, 19.1281619 48.5802988, 19.1281222 48.580303)",,,roundabout,
"[20199496, 335279936]",False,Lihoveckého,residential,,,False,110.986,"LINESTRING (19.1284392 48.5815834, 19.128299 48.5816033, 19.1276561 48.581717, 19.1274852 48.5817415, 19.1273141 48.5817622, 19.1270694 48.5817735, 19.1269636 48.5817732)",,,,
32475186,True,,residential,,,False,15.989,"LINESTRING (19.1284392 48.5815834, 19.1284357 48.5815716, 19.1284346 48.5815597, 19.1284359 48.5815477, 19.1284396 48.581536, 19.1284456 48.5815247, 19.1284539 48.581514, 19.1284642 48.5815042, 19.1284764 48.5814954, 19.1284903 48.5814877, 19.1285057 48.5814813, 19.1285221 48.5814763, 19.1285395 48.5814729)",,,roundabout,
21341429,False,,residential,,,False,18.715,"LINESTRING (19.1266025 48.5742694, 19.1266179 48.5744374)",,,,
195726593,False,Námestie SNP,residential,,,False,13.844,"LINESTRING (19.1266025 48.5742694, 19.1266019 48.5741449)",3,,,
10462889,True,Námestie SNP,residential,,,False,8.526,"LINESTRING (19.1262512 48.574529, 19.12636 48.5745026)",,,,
"[44199083, 931082244]",True,Námestie SNP,residential,,,False,242.596,"LINESTRING (19.1262512 48.574529, 19.1262406 48.5745821, 19.1262331 48.5746371, 19.1262255 48.5747421, 19.1261414 48.575478, 19.1261291 48.5755549, 19.1261094 48.5756104, 19.1259617 48.575902, 19.1256197 48.5765836, 19.1255926 48.576651)",,,,
26151725,True,Námestie slobody,residential,,,False,197.36700000000002,"LINESTRING (19.1252003 48.5782439, 19.1251424 48.578316, 19.1250423 48.5783294, 19.1241761 48.5783388, 19.124135 48.5783531, 19.1240991 48.5783687, 19.1240705 48.5783898, 19.1240555 48.5784066, 19.1240447 48.5784157, 19.1240342 48.5785215, 19.1240166 48.578547, 19.123998 48.5785647, 19.123977 48.5785786, 19.1239536 48.5785926, 19.1239221 48.5786049, 19.1238906 48.5786142, 19.1238555 48.5786211, 19.123817 48.5786273, 19.1229465 48.5786477, 19.1228496 48.57865)",,,,
"[758686968, 44199088]",True,Námestie SNP,residential,30,,False,180.217,"LINESTRING (19.1252003 48.5782439, 19.1251718 48.5780924, 19.1253537 48.5774721, 19.1255575 48.5767609, 19.1255926 48.576651)",,,,
10462892,True,,tertiary,,,False,73.751,"LINESTRING (19.1274202 48.5738704, 19.1271892 48.5738741, 19.1270713 48.5738817, 19.126944 48.5739012, 19.1268619 48.5739228, 19.1268105 48.5739418, 19.1267378 48.5739864, 19.126671 48.5740538, 19.1266019 48.5741449)",,2452,,
"[541501678, 304773383]",False,J. Jesenského,tertiary,,,False,98.811,"LINESTRING (19.1274202 48.5738704, 19.1277286 48.5739289, 19.1282937 48.5740089, 19.1284533 48.5740344, 19.1287238 48.5740826)",4,2452,,
533416826,False,J. Jesenského,tertiary,,,True,32.952,"LINESTRING (19.1274202 48.5738704, 19.1272045 48.5738259, 19.1269966 48.5737745)",4,2452,,
15244486,True,Jozefa Kozáčeka,residential,,,False,47.273,"LINESTRING (19.1290318 48.5755286, 19.1290064 48.5759534)",,,,
15244485,True,P. O. Hviezdoslava,residential,30,,False,47.694,"LINESTRING (19.1290318 48.5755286, 19.1291261 48.5756478, 19.1293865 48.5758865)",,,,
"[1069155785, 24467598]",True,Jozefa Kozáčeka,residential,30,,False,355.76099999999997,"LINESTRING (19.1290318 48.5755286, 19.1289512 48.5758468, 19.1289175 48.5759809, 19.1289048 48.5760312, 19.1288636 48.5763299, 19.1287842 48.5769058, 19.1287072 48.5774975, 19.1287012 48.5775253, 19.1286792 48.5776541, 19.1284812 48.5784867, 19.1284443 48.5786405, 19.1284194 48.5786997)",1,,,
20877389,True,Študentská,residential,,,False,196.07800000000003,"LINESTRING (19.1235881 48.574467, 19.1237106 48.5744689, 19.1239964 48.5744821, 19.1251521 48.5745093, 19.1261292 48.5745306, 19.1262512 48.574529)",,,,
31624843,False,Študentská,residential,,,True,76.226,"LINESTRING (19.1235881 48.574467, 19.1234019 48.574451, 19.1231276 48.5744139, 19.1225714 48.5743366)",,,,
678748340,False,,residential,,,True,18.169,"LINESTRING (19.1268476 48.5744926, 19.1267704 48.5744817, 19.1266759 48.5744621, 19.1266179 48.5744374)",,,,
23881800,False,Kubániho,residential,,,True,250.48399999999998,"LINESTRING (19.1229221 48.5803677, 19.1230619 48.5803658, 19.1234687 48.580363, 19.1235264 48.580363, 19.1243105 48.5803564, 19.1245855 48.5803552, 19.1246194 48.5803549, 19.1246454 48.5803548, 19.1249197 48.5803531, 19.1252252 48.5803513, 19.1263269 48.5803426)",,,,
195726599,False,M. R. Štefánika,residential,,,False,51.367,"LINESTRING (19.1229221 48.5803677, 19.122924 48.5805126, 19.1229239 48.5805734, 19.122915 48.58071, 19.1228981 48.580829)",,,,
195726599,False,M. R. Štefánika,residential,,,True,71.241,"LINESTRING (19.1229221 48.5803677, 19.1229162 48.5802639, 19.1228972 48.5799058, 19.1228882 48.5797274)",,,,
"[26764904, 26764903]",True,"['29. augusta', 'Námestie SNP']",residential,,,False,305.613,"LINESTRING (19.1228882 48.5797274, 19.122974 48.5797153, 19.125164 48.5794129, 19.1252444 48.5793861, 19.1252673 48.5793648, 19.1252862 48.5793303, 19.1252528 48.5788149, 19.125214 48.5783925, 19.1252003 48.5782439)",,,,
158848218,False,Nádvorná,residential,,,False,37.641,"LINESTRING (19.1228882 48.5797274, 19.1228216 48.5797368, 19.122601 48.5797372, 19.1223781 48.5797412)",,,,
195726599,False,M. R. Štefánika,residential,,,False,71.241,"LINESTRING (19.1228882 48.5797274, 19.1228972 48.5799058, 19.1229162 48.5802639, 19.1229221 48.5803677)",,,,
"[494138987, 195726599]",False,M. R. Štefánika,residential,,,True,119.836,"LINESTRING (19.1228882 48.5797274, 19.1228591 48.5789639, 19.1228515 48.5787556, 19.1228496 48.57865)",,,,
24467590,True,Jozefa Kozáčeka,residential,,,False,48.025999999999996,"LINESTRING (19.1281883 48.5799151, 19.1282261 48.5800066, 19.1282394 48.5800282, 19.12827 48.5800778, 19.1283209 48.5801209, 19.128364 48.580142, 19.1284065 48.5801609, 19.1284411 48.5801717, 19.1284768 48.5801828, 19.1286008 48.5802039)",,,,
303576283,False,Jozefa Kozáčeka,residential,,,False,24.738,"LINESTRING (19.1281883 48.5799151, 19.1281482 48.580033, 19.1281217 48.5801331)",,,,
"[339344632, 24467597]",False,Jozefa Kozáčeka,residential,,,True,108.65899999999999,"LINESTRING (19.1281883 48.5799151, 19.1284269 48.5790179, 19.1284443 48.5789527)",,,,
10390857,False,Viliama Paulínyho Tótha,residential,,,True,25.823,"LINESTRING (19.1286008 48.5802039, 19.1284463 48.5802101, 19.1282504 48.5802179)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,False,153.38400000000001,"LINESTRING (19.1286008 48.5802039, 19.1299748 48.5801323, 19.1303636 48.5801127, 19.1304832 48.5801004, 19.1306078 48.5800748, 19.1306696 48.5800607)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,False,14.854,"LINESTRING (19.1310023 48.5799098, 19.1311526 48.5798206)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,True,29.765,"LINESTRING (19.1310023 48.5799098, 19.130884 48.5799743, 19.1307801 48.5800207, 19.1306696 48.5800607)",,,,
533416821,True,Bystrický rad,residential,,,False,35.612,"LINESTRING (19.1310023 48.5799098, 19.1309195 48.580012, 19.1308489 48.5802109)",,,,
303576282,False,Viliama Paulínyho Tótha,residential,,,True,14.854,"LINESTRING (19.1311526 48.5798206, 19.1310023 48.5799098)",,,,
24467591,False,Bystrický rad,residential,,,False,44.81,"LINESTRING (19.1311526 48.5798206, 19.1310515 48.5796971, 19.1310348 48.5796664, 19.1310314 48.5796469, 19.1310288 48.5796323, 19.1310835 48.5794401)",,,,
159973166,True,Bystrický rad,residential,,,False,133.159,"LINESTRING (19.1310835 48.5794401, 19.1314588 48.5782686)",,,,
24467591,False,Bystrický rad,residential,,,True,44.81,"LINESTRING (19.1310835 48.5794401, 19.1310288 48.5796323, 19.1310314 48.5796469, 19.1310348 48.5796664, 19.1310515 48.5796971, 19.1311526 48.5798206)",,,,
24467593,False,Tehelná,residential,,,False,31.42,"LINESTRING (19.1310835 48.5794401, 19.130893 48.5794138, 19.1306649 48.579384)",,,,5
24467593,False,Tehelná,residential,,,True,40.842,"LINESTRING (19.1301192 48.5793164, 19.1306649 48.579384)",,,,5
24467593,False,Tehelná,residential,,,False,40.842,"LINESTRING (19.1306649 48.579384, 19.1301192 48.5793164)",,,,5
24467593,False,Tehelná,residential,,,True,31.42,"LINESTRING (19.1306649 48.579384, 19.130893 48.5794138, 19.1310835 48.5794401)",,,,5
24467594,True,,residential,,,False,178.58,"LINESTRING (19.1311545 48.577811, 19.1306649 48.579384)",,,,
24474450,False,Jána Kollára,residential,,,False,35.39,"LINESTRING (19.1260154 48.581887, 19.1259938 48.5820173, 19.1259607 48.5822032)",2,,,
196079516,True,,residential,,,False,21.656000000000002,"LINESTRING (19.1260154 48.581887, 19.1259676 48.5818794, 19.1259241 48.5818645, 19.1258874 48.5818429, 19.1258596 48.5818162, 19.1258425 48.5817857, 19.1258371 48.5817535)",1,,roundabout,
24474451,False,Hať Podharajch,residential,,,False,37.547000000000004,"LINESTRING (19.1258371 48.5817535, 19.125643 48.5817491, 19.125327 48.5817416)",,,,
196079518,True,,residential,,,False,25.325000000000003,"LINESTRING (19.1258371 48.5817535, 19.1258445 48.5817191, 19.1258652 48.5816872, 19.1258977 48.5816599, 19.1259485 48.5816361, 19.1260079 48.5816237, 19.1260701 48.581624)",1,,roundabout,
196083506,True,,residential,,,False,24.858999999999998,"LINESTRING (19.1262385 48.5817541, 19.1262309 48.5817911, 19.1262082 48.5818251, 19.126172 48.5818537, 19.1261253 48.5818745, 19.1260717 48.5818859, 19.1260154 48.581887)",1,,roundabout,
302406146,False,Lihoveckého,residential,,,True,31.869999999999997,"LINESTRING (19.1262385 48.5817541, 19.1263968 48.5817598, 19.1266713 48.5817668)",,,,
28508874,False,Jána Kollára,residential,,,True,143.882,"LINESTRING (19.1260701 48.581624, 19.1260898 48.581528, 19.1261673 48.5812173, 19.1262862 48.5806638, 19.1263235 48.5805036, 19.1263269 48.5803426)",,,,
196083506,True,,residential,,,False,20.635,"LINESTRING (19.1260701 48.581624, 19.1261237 48.581635, 19.1261705 48.5816554, 19.126207 48.5816836, 19.1262303 48.5817174, 19.1262385 48.5817541)",1,,roundabout,
20877392,True,Námestie slobody,residential,,,False,195.152,"LINESTRING (19.1228201 48.5779341, 19.1229128 48.5779327, 19.1238088 48.5779317, 19.1238332 48.5779346, 19.1238597 48.5779409, 19.1238858 48.5779493, 19.1239105 48.5779633, 19.1239398 48.5779827, 19.1239552 48.578001, 19.1239721 48.5780245, 19.1239845 48.5780551, 19.1240338 48.5781411, 19.1240436 48.5781583, 19.124068 48.5781754, 19.1240962 48.5781835, 19.1241241 48.5781886, 19.12416 48.578189, 19.1250364 48.5781737, 19.1251417 48.5781838, 19.1252003 48.5782439)",,,,
"[26025475, 494138981]",False,M. R. Štefánika,residential,,,True,169.251,"LINESTRING (19.1228201 48.5779341, 19.1228188 48.577902, 19.1228136 48.5777785, 19.1227845 48.5769739, 19.1228902 48.5766342, 19.1229373 48.5764803, 19.1229548 48.5764237)",,,,
494138988,False,M. R. Štefánika,residential,,,False,79.637,"LINESTRING (19.1228201 48.5779341, 19.1228426 48.5785524, 19.1228496 48.57865)",,,,
31624843,False,Študentská,residential,,,False,67.799,"LINESTRING (19.1216686 48.5742143, 19.121771 48.5742273, 19.1225714 48.5743366)",,,,
286072304,False,Š. Moyzesa,residential,30,yes,False,230.12499999999997,"LINESTRING (19.1216686 48.5742143, 19.1216474 48.5742862, 19.1214208 48.5750021, 19.1213592 48.5752125, 19.1213129 48.5754146, 19.121257 48.5756715, 19.1211627 48.5761594, 19.1211492 48.5762537)",,,,
682129884,False,Študentská,residential,,,False,85.585,"LINESTRING (19.1216686 48.5742143, 19.1215664 48.5741993, 19.1205327 48.5740483)",,,,
32475186,True,,residential,,,False,15.204999999999998,"LINESTRING (19.1287015 48.5815389, 19.1287045 48.5815501, 19.1287053 48.5815615, 19.1287039 48.5815729, 19.1287004 48.581584, 19.1286947 48.5815948, 19.1286871 48.581605, 19.1286775 48.5816145, 19.1286662 48.5816231, 19.1286533 48.5816307, 19.1286391 48.5816371, 19.1286238 48.5816423, 19.1286076 48.5816461)",,,roundabout,
"[32475189, 335279934]",False,Lihoveckého,residential,,,False,141.94400000000002,"LINESTRING (19.1287015 48.5815389, 19.1288219 48.581515, 19.1295159 48.5813957, 19.1304798 48.5812307, 19.1305681 48.5812156)",,,,
32475186,True,,residential,,,False,15.509000000000002,"LINESTRING (19.1285395 48.5814729, 19.1285568 48.581471, 19.1285744 48.5814706, 19.1285919 48.5814717, 19.128609 48.5814744, 19.1286254 48.5814784, 19.128641 48.5814839, 19.1286553 48.5814906, 19.1286682 48.5814985, 19.1286794 48.5815074, 19.1286888 48.5815173, 19.1286962 48.5815278, 19.1287015 48.5815389)",,,roundabout,
"[10390858, 335279932]",False,Jozefa Kozáčeka,residential,,,True,133.666,"LINESTRING (19.1285395 48.5814729, 19.1285069 48.5813699, 19.1283456 48.5809167, 19.1281577 48.580395, 19.1281222 48.580303)",,,,
32475186,True,,residential,,,False,15.815999999999999,"LINESTRING (19.1286076 48.5816461, 19.1285865 48.581649, 19.128565 48.5816496, 19.1285437 48.581648, 19.128523 48.5816441, 19.1285035 48.5816381, 19.1284856 48.5816302, 19.1284699 48.5816205, 19.1284568 48.5816093, 19.1284464 48.5815968, 19.1284392 48.5815834)",,,roundabout,
44063952,False,Bystrický rad,residential,,,False,113.64,"LINESTRING (19.1305681 48.5812156, 19.1306793 48.5807599, 19.1307089 48.5806516, 19.130812 48.5803297, 19.1308353 48.5802527, 19.1308489 48.5802109)",,,,
"[32475189, 335279934]",False,Lihoveckého,residential,,,True,141.94400000000002,"LINESTRING (19.1305681 48.5812156, 19.1304798 48.5812307, 19.1295159 48.5813957, 19.1288219 48.581515, 19.1287015 48.5815389)",,,,
210216273,True,,residential,,,False,30.147,"LINESTRING (19.1223652 48.5812537, 19.1225105 48.581227, 19.1225874 48.5812059, 19.1226413 48.5811747, 19.1227199 48.5811295)",,,,
"[28508873, 210217973, 1206061701]",False,"['Hať Podharajch', 'Š. Moyzesa']",residential,30,,False,405.87,"LINESTRING (19.1223652 48.5812537, 19.1217627 48.5811258, 19.1210797 48.5810022, 19.1209005 48.5809671, 19.1207907 48.5809396, 19.1207016 48.5809135, 19.1206251 48.5808829, 19.1205667 48.5808532, 19.1205052 48.5808143, 19.1204563 48.5807759, 19.1204139 48.5807345, 19.1203691 48.5806839, 19.1203313 48.5806345, 19.1203036 48.5805812, 19.1202867 48.5805228, 19.1202825 48.5804776, 19.12029 48.5804126, 19.1203096 48.5803192, 19.1203791 48.5800522, 19.1204775 48.5796489, 19.1205517 48.57929, 19.1206831 48.5786229, 19.1206959 48.5785395)",,,,
210217973,False,Hať Podharajch,residential,,,True,26.226,"LINESTRING (19.1223652 48.5812537, 19.1225978 48.5813072, 19.1227037 48.5813275)",,,,
335279935,False,Lihoveckého,residential,,,False,21.514,"LINESTRING (19.1269636 48.5817732, 19.1266713 48.5817668)",,,,
38587644,False,Dukelských hrdinov,residential,,,False,116.514,"LINESTRING (19.1269636 48.5817732, 19.1269273 48.5816801, 19.1265485 48.580762)",,,,
"[335279936, 20199496]",False,Lihoveckého,residential,,,True,110.986,"LINESTRING (19.1269636 48.5817732, 19.1270694 48.5817735, 19.1273141 48.5817622, 19.1274852 48.5817415, 19.1276561 48.581717, 19.128299 48.5816033, 19.1284392 48.5815834)",,,,
38587644,False,Dukelských hrdinov,residential,,,True,116.514,"LINESTRING (19.1265485 48.580762, 19.1269273 48.5816801, 19.1269636 48.5817732)",,,,
31624843,False,Študentská,residential,,,False,76.226,"LINESTRING (19.1225714 48.5743366, 19.1231276 48.5744139, 19.1234019 48.574451, 19.1235881 48.574467)",,,,
31624843,False,Študentská,residential,,,True,67.799,"LINESTRING (19.1225714 48.5743366, 19.121771 48.5742273, 19.1216686 48.5742143)",,,,
41533316,False,M. M. Hodžu,residential,,,False,84.897,"LINESTRING (19.1195342 48.5784436, 19.11919 48.5784101, 19.1185107 48.5783325, 19.1183951 48.5783216)",,,,
41533316,False,M. M. Hodžu,residential,,,True,86.13499999999999,"LINESTRING (19.1195342 48.5784436, 19.1206036 48.5785351, 19.1206959 48.5785395)",,,,
132731174,True,P. Jilemnického,residential,,,False,257.596,"LINESTRING (19.1195342 48.5784436, 19.1195436 48.5784002, 19.1200416 48.5762251, 19.1200584 48.5761531)",,,,
41533316,False,M. M. Hodžu,residential,,,True,84.89699999999999,"LINESTRING (19.1183951 48.5783216, 19.1185107 48.5783325, 19.11919 48.5784101, 19.1195342 48.5784436)",,,,
133466884,False,J. Kráľa,residential,,,False,255.606,"LINESTRING (19.1183951 48.5783216, 19.1188536 48.5761092, 19.1188671 48.5760442)",,,,
682129884,False,Študentská,residential,,,True,85.585,"LINESTRING (19.1205327 48.5740483, 19.1215664 48.5741993, 19.1216686 48.5742143)",,,,
682129887,False,Študentská,residential,,,False,90.226,"LINESTRING (19.1205327 48.5740483, 19.1194371 48.5738935, 19.1193334 48.5738788)",,,,
