osmid,name,highway,oneway,reversed,length,ref,maxspeed,lanes,geometry,junction
124092424,Železničná,secondary,False,True,35.379,561,50,,"LINESTRING (17.7753136 47.8575314, 17.7755113 47.8578206)",
124092424,Železničná,secondary,False,False,41.004000000000005,561,50,,"LINESTRING (17.7753136 47.8575314, 17.7752051 47.8573619, 17.7750877 47.8571953)",
83994794,Námestie Mládeže,residential,False,True,23.426,,,,"LINESTRING (17.7750877 47.8571953, 17.7751176 47.857166, 17.7751418 47.8571448, 17.7752588 47.8570188)",
124092424,Železničná,secondary,False,False,238.70000000000002,561,50,,"LINESTRING (17.7750877 47.8571953, 17.7750231 47.8571425, 17.7749676 47.8571003, 17.7749413 47.8570804, 17.7747709 47.8569667, 17.7739153 47.856448, 17.7735084 47.8562156, 17.7733732 47.8561353, 17.7729413 47.8558847, 17.7728514 47.8558325, 17.7727768 47.8557893, 17.7727184 47.8557554)",
124092424,Železničná,secondary,False,True,41.004000000000005,561,50,,"LINESTRING (17.7750877 47.8571953, 17.7752051 47.8573619, 17.7753136 47.8575314)",
1210380080,Tichá,residential,False,False,382.668,,,,"LINESTRING (17.7750877 47.8571953, 17.7750629 47.8572221, 17.7750116 47.8572777, 17.7733126 47.858781, 17.772683 47.8593068, 17.7720006 47.8597644, 17.7719252 47.8598571, 17.7719035 47.8598838)",
124092424,Železničná,secondary,False,True,238.70000000000002,561,50,,"LINESTRING (17.7727184 47.8557554, 17.7727768 47.8557893, 17.7728514 47.8558325, 17.7729413 47.8558847, 17.7733732 47.8561353, 17.7735084 47.8562156, 17.7739153 47.856448, 17.7747709 47.8569667, 17.7749413 47.8570804, 17.7749676 47.8571003, 17.7750231 47.8571425, 17.7750877 47.8571953)",
"[124092429, 975411988, 975411989]",Komárňanská,primary,False,False,129.01600000000002,63,50,3,"LINESTRING (17.7727184 47.8557554, 17.7726083 47.8557921, 17.7722745 47.8559035, 17.771949 47.856012, 17.7716026 47.8561276, 17.7714439 47.8561674, 17.7712981 47.8561986, 17.7711443 47.8562297)",
245503640,Poľovnícka,tertiary,False,False,79.524,1405,50,,"LINESTRING (17.7673315 47.8519267, 17.7672782 47.8518897, 17.7672455 47.8518698, 17.7670467 47.8517409, 17.7664845 47.8514982)",
245503640,Poľovnícka,tertiary,False,True,32.932,1405,50,,"LINESTRING (17.7673315 47.8519267, 17.7674862 47.8520795, 17.7675481 47.8521371, 17.7675871 47.8521679)",
"[245503640, 337591022]","['Námestie Bélu Bartóka', 'Poľovnícka']",tertiary,False,False,50.008,1405,50,,"LINESTRING (17.7702201 47.8548789, 17.7702069 47.85455, 17.770205 47.8545095, 17.770133 47.8544455)",
"[337591022, 541412366]",Námestie Bélu Bartóka,tertiary,False,True,106.24799999999999,1405,50,,"LINESTRING (17.7702201 47.8548789, 17.7702765 47.8556655, 17.7702787 47.8558335)",
18656160,Námestie Hrdinov,residential,False,True,156.809,,,,"LINESTRING (17.7679808 47.8601365, 17.7679405 47.8600278, 17.7678041 47.8596594, 17.7676448 47.8594499, 17.7671919 47.8591499, 17.76708 47.8590712, 17.7669231 47.8589677)",
18656162,Námestie Hrdinov,residential,False,False,31.286,,,,"LINESTRING (17.7679808 47.8601365, 17.7681022 47.860215, 17.7683479 47.8602486)",
18656162,Námestie Hrdinov,residential,False,True,31.286,,,,"LINESTRING (17.7683479 47.8602486, 17.7681022 47.860215, 17.7679808 47.8601365)",
23208867,Stará,residential,False,False,221.493,,,,"LINESTRING (17.7683479 47.8602486, 17.7694892 47.8596509, 17.7698836 47.8594166, 17.7703015 47.8591683, 17.7705594 47.8589995, 17.7706136 47.858964)",
23208867,Stará,residential,False,False,95.323,,,,"LINESTRING (17.7706136 47.858964, 17.7713059 47.8582435)",
23208867,Stará,residential,False,True,221.493,,,,"LINESTRING (17.7706136 47.858964, 17.7705594 47.8589995, 17.7703015 47.8591683, 17.7698836 47.8594166, 17.7694892 47.8596509, 17.7683479 47.8602486)",
38240340,Besnyeiho,residential,False,False,140.43399999999997,,,,"LINESTRING (17.7706136 47.858964, 17.7706516 47.8589914, 17.7706873 47.859017, 17.7717922 47.8598046, 17.7719035 47.8598838)",
23208867,Stará,residential,False,True,95.323,,,,"LINESTRING (17.7713059 47.8582435, 17.7706136 47.858964)",
23208867,Stará,residential,False,False,184.60599999999997,,,,"LINESTRING (17.7713059 47.8582435, 17.7713529 47.8580075, 17.7713495 47.8577385, 17.7711995 47.8574989, 17.7706637 47.8568071, 17.7705857 47.8567063)",
23208868,Stará,residential,False,True,49.67999999999999,,,,"LINESTRING (17.7713059 47.8582435, 17.771359 47.8582166, 17.7715835 47.858103, 17.7716484 47.8580589, 17.7718072 47.8579512)",
23208868,Stará,residential,False,False,49.68,,,,"LINESTRING (17.7718072 47.8579512, 17.7716484 47.8580589, 17.7715835 47.858103, 17.771359 47.8582166, 17.7713059 47.8582435)",
23208868,Stará,residential,False,True,168.728,,,,"LINESTRING (17.7718072 47.8579512, 17.7715626 47.8576983, 17.7713278 47.8574555, 17.7706775 47.8566382)",
83994789,Stará,residential,False,False,98.78,,,,"LINESTRING (17.7718072 47.8579512, 17.7718807 47.85797, 17.7719418 47.8579728, 17.772296 47.8579818, 17.7724913 47.85795, 17.7730682 47.8577824)",
83994793,Jahodová,residential,False,False,100.817,,,,"LINESTRING (17.7740027 47.8591633, 17.7742083 47.8592956, 17.7748096 47.8597432, 17.7749223 47.8598271)",
83994793,Jahodová,residential,False,True,175.308,,,,"LINESTRING (17.7740027 47.8591633, 17.774044 47.8590967, 17.775233 47.8578212)",
245503640,Poľovnícka,tertiary,False,False,131.862,1405,50,,"LINESTRING (17.770133 47.8544455, 17.7689656 47.8535552)",
38240341,Svätého Štefana,residential,False,False,58.518,,,,"LINESTRING (17.770133 47.8544455, 17.7701391 47.8544301, 17.7701483 47.854407, 17.7703356 47.8539371)",
"[245503640, 337591022]","['Námestie Bélu Bartóka', 'Poľovnícka']",tertiary,False,True,50.008,1405,50,,"LINESTRING (17.770133 47.8544455, 17.770205 47.8545095, 17.7702069 47.85455, 17.7702201 47.8548789)",
38240341,Svätého Štefana,residential,False,True,176.044,,,,"LINESTRING (17.7710981 47.8524464, 17.7707332 47.8529396, 17.7703356 47.8539371)",
83994777,Svätého Štefana,residential,False,False,93.42099999999999,,,,"LINESTRING (17.7710981 47.8524464, 17.7712699 47.852281, 17.771554 47.8518234, 17.7716239 47.8516885)",
124079834,Námestie László Kovácsa,residential,False,True,94.154,,,,"LINESTRING (17.7710981 47.8524464, 17.7710088 47.8524203, 17.7708644 47.8522213, 17.7706369 47.8519537, 17.7703908 47.8517634)",
245503640,Poľovnícka,tertiary,False,True,131.862,1405,50,,"LINESTRING (17.7689656 47.8535552, 17.770133 47.8544455)",
38240342,Želiarska,residential,False,False,191.644,,,,"LINESTRING (17.7689656 47.8535552, 17.768916 47.8535827, 17.768083 47.8540937, 17.7675047 47.8546027, 17.7671928 47.8547931)",
245503640,Poľovnícka,tertiary,False,False,104.946,1405,50,,"LINESTRING (17.7689656 47.8535552, 17.7686407 47.8533014, 17.7684087 47.8531202, 17.7681963 47.8527784)",
124092424,Železničná,secondary,False,False,46.072,561,50,,"LINESTRING (17.7757737 47.8581956, 17.775714 47.8581171, 17.7755113 47.8578206)",
1116850781,Okočská,secondary,False,True,49.89399999999999,561,50,2,"LINESTRING (17.7757737 47.8581956, 17.7758132 47.8582554, 17.77583 47.8582826, 17.7758472 47.8583175, 17.7758591 47.8583452, 17.7758707 47.8583775, 17.7758973 47.8584905, 17.7759251 47.8586299)",
38240340,Besnyeiho,residential,False,True,140.434,,,,"LINESTRING (17.7719035 47.8598838, 17.7717922 47.8598046, 17.7706873 47.859017, 17.7706516 47.8589914, 17.7706136 47.858964)",
1210380080,Tichá,residential,False,True,382.668,,,,"LINESTRING (17.7719035 47.8598838, 17.7719252 47.8598571, 17.7720006 47.8597644, 17.772683 47.8593068, 17.7733126 47.858781, 17.7750116 47.8572777, 17.7750629 47.8572221, 17.7750877 47.8571953)",
83994798,Petőfiho,residential,False,True,337.503,,,,"LINESTRING (17.7664845 47.8514982, 17.7664177 47.8515551, 17.7638772 47.8539783)",
245503640,Poľovnícka,tertiary,False,True,79.52399999999999,1405,50,,"LINESTRING (17.7664845 47.8514982, 17.7670467 47.8517409, 17.7672455 47.8518698, 17.7672782 47.8518897, 17.7673315 47.8519267)",
38240342,Želiarska,residential,False,True,48.293,,,,"LINESTRING (17.7667789 47.855127, 17.7671928 47.8547931)",
38240342,Želiarska,residential,False,False,77.161,,,,"LINESTRING (17.7667789 47.855127, 17.7666665 47.8552143, 17.7661495 47.8556153, 17.7660986 47.8556495)",
83994779,Kúpeľná,residential,False,True,166.164,,,,"LINESTRING (17.7667789 47.855127, 17.7672772 47.8554861, 17.7683088 47.8562129)",
38240342,Želiarska,residential,False,True,47.283,,,,"LINESTRING (17.7646748 47.8571734, 17.7649604 47.8567938)",
38240342,Želiarska,residential,False,False,101.851,,,,"LINESTRING (17.7646748 47.8571734, 17.7646643 47.8571886, 17.7641019 47.8580048)",
83994745,Bitúnková,residential,False,True,106.793,,,,"LINESTRING (17.7646748 47.8571734, 17.7634581 47.856774, 17.7633931 47.8567465)",
38240342,Želiarska,residential,False,False,48.293,,,,"LINESTRING (17.7671928 47.8547931, 17.7667789 47.855127)",
38240342,Želiarska,residential,False,True,191.644,,,,"LINESTRING (17.7671928 47.8547931, 17.7675047 47.8546027, 17.768083 47.8540937, 17.768916 47.8535827, 17.7689656 47.8535552)",
83994791,Kvetná,residential,False,False,57.659,,,,"LINESTRING (17.7671928 47.8547931, 17.7669607 47.8546469, 17.7666294 47.8544382)",
38240342,Želiarska,residential,False,False,97.163,,,,"LINESTRING (17.7641019 47.8580048, 17.763609 47.8588136)",
38240342,Želiarska,residential,False,True,101.851,,,,"LINESTRING (17.7641019 47.8580048, 17.7646643 47.8571886, 17.7646748 47.8571734)",
83994735,Sídl. M. Corvina,residential,False,True,69.66,,,,"LINESTRING (17.7641019 47.8580048, 17.7641358 47.8580563, 17.7642751 47.8581466, 17.7647469 47.8584525)",
793517193,Želiarska,residential,False,False,28.151,,,,"LINESTRING (17.7630537 47.8597236, 17.7629214 47.8599607)",
793517193,Želiarska,residential,False,True,109.34,,,,"LINESTRING (17.7630537 47.8597236, 17.763609 47.8588136)",
173044480,Lesná,residential,False,False,19.496,,,,"LINESTRING (17.7653821 47.8544827, 17.7652363 47.8546282)",
173044480,Lesná,residential,False,True,66.278,,,,"LINESTRING (17.7653821 47.8544827, 17.7658511 47.8539765)",
83994796,Kúpeľná,residential,False,False,47.486,,,,"LINESTRING (17.7653821 47.8544827, 17.7654529 47.8545151, 17.7658154 47.8546962, 17.7658816 47.8547454)",
720908216,Námestie Mládeže,residential,False,False,124.443,,,,"LINESTRING (17.7752588 47.8570188, 17.7758311 47.8559676)",
83994794,Námestie Mládeže,residential,False,False,23.426000000000002,,,,"LINESTRING (17.7752588 47.8570188, 17.7751418 47.8571448, 17.7751176 47.857166, 17.7750877 47.8571953)",
173044480,Lesná,residential,False,True,19.496,,,,"LINESTRING (17.7652363 47.8546282, 17.7653821 47.8544827)",
83994806,Kúpeľná,residential,False,True,124.53200000000001,,,,"LINESTRING (17.7652363 47.8546282, 17.7651822 47.8545992, 17.7639662 47.8540223, 17.7639358 47.8540073, 17.7638772 47.8539783)",
173044480,Lesná,residential,False,False,179.562,,,,"LINESTRING (17.7652363 47.8546282, 17.7651814 47.8546828, 17.7645247 47.8553355, 17.7641007 47.8558005, 17.7639522 47.8559925)",
173044480,Lesná,residential,False,False,85.518,,,,"LINESTRING (17.7633931 47.8567465, 17.7629276 47.8574493)",
173044480,Lesná,residential,False,True,93.645,,,,"LINESTRING (17.7633931 47.8567465, 17.7639522 47.8559925)",
83994745,Bitúnková,residential,False,False,106.793,,,,"LINESTRING (17.7633931 47.8567465, 17.7634581 47.856774, 17.7646748 47.8571734)",
83994769,Svätého Štefana,residential,False,False,44.915,,,,"LINESTRING (17.7720077 47.8514058, 17.7719937 47.8514715, 17.7718399 47.85161, 17.7716239 47.8516885)",
83994785,Svätého Štefana,residential,False,True,238.24899999999997,,,,"LINESTRING (17.7720077 47.8514058, 17.7723119 47.8514175, 17.7727455 47.8515161, 17.7736686 47.8520299, 17.7744567 47.852468, 17.7746143 47.8525588)",
720908216,Námestie Mládeže,residential,False,True,124.443,,,,"LINESTRING (17.7758311 47.8559676, 17.7752588 47.8570188)",
124079834,Námestie László Kovácsa,residential,False,False,68.56,,,,"LINESTRING (17.7696898 47.8513648, 17.7703908 47.8517634)",
124079843,Orechová,residential,False,True,103.555,,,,"LINESTRING (17.7696898 47.8513648, 17.7695886 47.8514093, 17.768459 47.8517941)",
83994805,Cintorínska,residential,False,False,128.165,,,,"LINESTRING (17.7746143 47.8525588, 17.7742612 47.8536868)",
83994785,Svätého Štefana,residential,False,False,238.249,,,,"LINESTRING (17.7746143 47.8525588, 17.7744567 47.852468, 17.7736686 47.8520299, 17.7727455 47.8515161, 17.7723119 47.8514175, 17.7720077 47.8514058)",
83994805,Cintorínska,residential,False,True,44.169,,,,"LINESTRING (17.7746143 47.8525588, 17.774819 47.8523185, 17.7749762 47.8522604)",
83994805,Cintorínska,residential,False,False,44.169,,,,"LINESTRING (17.7749762 47.8522604, 17.774819 47.8523185, 17.7746143 47.8525588)",
83994791,Kvetná,residential,False,True,52.287,,,,"LINESTRING (17.7658511 47.8539765, 17.7663828 47.8542828)",
173044480,Lesná,residential,False,False,66.278,,,,"LINESTRING (17.7658511 47.8539765, 17.7653821 47.8544827)",
173044480,Lesná,residential,False,True,239.216,,,,"LINESTRING (17.7658511 47.8539765, 17.7664509 47.8533526, 17.7675394 47.8522145, 17.7675723 47.8521824, 17.7675871 47.8521679)",
83994732,Krátka,residential,False,False,107.327,,,,"LINESTRING (17.7639522 47.8559925, 17.7652462 47.8564141)",
173044480,Lesná,residential,False,False,93.645,,,,"LINESTRING (17.7639522 47.8559925, 17.7633931 47.8567465)",
173044480,Lesná,residential,False,True,179.562,,,,"LINESTRING (17.7639522 47.8559925, 17.7641007 47.8558005, 17.7645247 47.8553355, 17.7651814 47.8546828, 17.7652363 47.8546282)",
83994805,Cintorínska,residential,False,True,128.165,,,,"LINESTRING (17.7742612 47.8536868, 17.7746143 47.8525588)",
38240342,Želiarska,residential,False,False,47.3,,,,"LINESTRING (17.7652462 47.8564141, 17.7649604 47.8567938)",
83994732,Krátka,residential,False,True,107.327,,,,"LINESTRING (17.7652462 47.8564141, 17.7639522 47.8559925)",
38240342,Želiarska,residential,False,True,107.34100000000001,,,,"LINESTRING (17.7652462 47.8564141, 17.7655165 47.8560549, 17.7657107 47.8559201, 17.7660986 47.8556495)",
83994769,Svätého Štefana,residential,False,True,44.915,,,,"LINESTRING (17.7716239 47.8516885, 17.7718399 47.85161, 17.7719937 47.8514715, 17.7720077 47.8514058)",
83994777,Svätého Štefana,residential,False,True,93.42099999999999,,,,"LINESTRING (17.7716239 47.8516885, 17.771554 47.8518234, 17.7712699 47.852281, 17.7710981 47.8524464)",
83994798,Petőfiho,residential,False,False,337.503,,,,"LINESTRING (17.7638772 47.8539783, 17.7664177 47.8515551, 17.7664845 47.8514982)",
83994806,Kúpeľná,residential,False,False,124.532,,,,"LINESTRING (17.7638772 47.8539783, 17.7639358 47.8540073, 17.7639662 47.8540223, 17.7651822 47.8545992, 17.7652363 47.8546282)",
83994779,Kúpeľná,residential,False,True,14.993,,,,"LINESTRING (17.7690111 47.8566764, 17.769154 47.8567712)",
83994748,Bratislavská cesta,residential,True,False,219.57299999999998,,,,"LINESTRING (17.7690111 47.8566764, 17.7692461 47.8563572, 17.7695672 47.8559339, 17.7697326 47.8556698, 17.7699143 47.8553505, 17.7701613 47.8549402, 17.7702201 47.8548789)",
83994779,Kúpeľná,residential,False,False,34.574,,,,"LINESTRING (17.7690111 47.8566764, 17.7689684 47.8566511, 17.7686783 47.8564601)",
83994793,Jahodová,residential,False,True,32.781,,,,"LINESTRING (17.775233 47.8578212, 17.7753136 47.8575314)",
83994793,Jahodová,residential,False,False,175.308,,,,"LINESTRING (17.775233 47.8578212, 17.774044 47.8590967, 17.7740027 47.8591633)",
321892803,Jahodová,residential,False,False,20.936,,,,"LINESTRING (17.775233 47.8578212, 17.7753281 47.857811, 17.7753463 47.8578091, 17.7754659 47.8578174, 17.7755113 47.8578206)",
124079843,Orechová,residential,False,False,77.337,,,,"LINESTRING (17.7675871 47.8521679, 17.767669 47.8521178, 17.768459 47.8517941)",
173044480,Lesná,residential,False,False,239.216,,,,"LINESTRING (17.7675871 47.8521679, 17.7675723 47.8521824, 17.7675394 47.8522145, 17.7664509 47.8533526, 17.7658511 47.8539765)",
245503640,Poľovnícka,tertiary,False,False,32.932,1405,50,,"LINESTRING (17.7675871 47.8521679, 17.7675481 47.8521371, 17.7674862 47.8520795, 17.7673315 47.8519267)",
245503640,Poľovnícka,tertiary,False,True,81.712,1405,50,,"LINESTRING (17.7675871 47.8521679, 17.7681072 47.8526803, 17.7681963 47.8527784)",
38240342,Želiarska,residential,False,True,97.163,,,,"LINESTRING (17.763609 47.8588136, 17.7641019 47.8580048)",
793517193,Želiarska,residential,False,False,109.34,,,,"LINESTRING (17.763609 47.8588136, 17.7630537 47.8597236)",
83994791,Kvetná,residential,False,False,52.287,,,,"LINESTRING (17.7663828 47.8542828, 17.7658511 47.8539765)",
83994791,Kvetná,residential,False,True,25.242,,,,"LINESTRING (17.7663828 47.8542828, 17.7666294 47.8544382)",
317805106,Podzáhradná,residential,False,True,63.596,,,,"LINESTRING (17.7663828 47.8542828, 17.7658816 47.8547454)",
124079843,Orechová,residential,False,False,103.555,,,,"LINESTRING (17.768459 47.8517941, 17.7695886 47.8514093, 17.7696898 47.8513648)",
124079843,Orechová,residential,False,True,77.337,,,,"LINESTRING (17.768459 47.8517941, 17.767669 47.8521178, 17.7675871 47.8521679)",
245503639,Orechová,residential,False,True,112.36299999999999,,,1,"LINESTRING (17.768459 47.8517941, 17.7684554 47.8518588, 17.7684573 47.8521125, 17.7684119 47.8523081, 17.7682824 47.8526578, 17.7682236 47.8527372, 17.7682088 47.8527585, 17.7681963 47.8527784)",
173044480,Lesná,residential,False,True,85.518,,,,"LINESTRING (17.7629276 47.8574493, 17.7633931 47.8567465)",
124079834,Námestie László Kovácsa,residential,False,True,68.56,,,,"LINESTRING (17.7703908 47.8517634, 17.7696898 47.8513648)",
124079834,Námestie László Kovácsa,residential,False,False,94.154,,,,"LINESTRING (17.7703908 47.8517634, 17.7706369 47.8519537, 17.7708644 47.8522213, 17.7710088 47.8524203, 17.7710981 47.8524464)",
124092430,Bratislavská,primary,False,False,42.372,63,50,,"LINESTRING (17.7682616 47.8579063, 17.7679043 47.8582025)",
"[793517185, 793517186, 124092430]",Bratislavská,primary,False,"[False, True]",142.855,63,50,3,"LINESTRING (17.7682616 47.8579063, 17.7683245 47.857842, 17.7683619 47.8578038, 17.7684588 47.8576949, 17.7685392 47.8575977, 17.7687363 47.8573265, 17.7690363 47.8569111, 17.7690849 47.8568468, 17.769154 47.8567712)",
237994701,Sídl. M. Corvina,residential,False,False,74.681,,,,"LINESTRING (17.7682616 47.8579063, 17.768076 47.8578007, 17.7675818 47.8575196, 17.767489 47.8574803)",
7954527,Námestie Bélu Bartóka,tertiary,True,False,39.153999999999996,1405,50,,"LINESTRING (17.7701956 47.8561811, 17.7702306 47.8560571, 17.7702787 47.8558335)",
1036278721,,primary,True,False,12.209999999999999,63,50,1,"LINESTRING (17.7701956 47.8561811, 17.7702392 47.8561786, 17.7702844 47.8561815, 17.770308 47.8561867, 17.7703303 47.856194, 17.7703511 47.8562031)",roundabout
23208868,Stará,residential,False,False,168.728,,,,"LINESTRING (17.7706775 47.8566382, 17.7713278 47.8574555, 17.7715626 47.8576983, 17.7718072 47.8579512)",
1036278720,,primary,True,False,4.671,63,50,1,"LINESTRING (17.7704158 47.8563577, 17.7704018 47.8563756, 17.7703781 47.8563905)",roundabout
337320204,,primary,True,False,19.493000000000002,63,50,1,"LINESTRING (17.7700457 47.8563076, 17.7700468 47.856292, 17.7700506 47.8562766, 17.7700572 47.8562616, 17.7700665 47.8562473, 17.7700784 47.8562338, 17.7700926 47.8562214, 17.7701089 47.8562102, 17.7701272 47.8562005, 17.7701471 47.8561923, 17.7701683 47.8561859, 17.7701956 47.8561811)",roundabout
124092430,Bratislavská,primary,False,True,17.106,63,50,,"LINESTRING (17.767759 47.8583215, 17.7679043 47.8582025)",
237994702,Sídl. M. Corvina,residential,True,False,192.59099999999998,,,,"LINESTRING (17.767759 47.8583215, 17.7675788 47.8582245, 17.7675574 47.8581849, 17.7672678 47.8580185, 17.7670786 47.8579357, 17.766893 47.8578304, 17.7668754 47.8577978, 17.7668798 47.8577593, 17.7669019 47.8577326, 17.7669593 47.857703, 17.7670123 47.8577089, 17.767127 47.8577688, 17.7673463 47.8578833, 17.7679043 47.8582025)",
124092430,Bratislavská,primary,False,False,95.51100000000001,63,50,,"LINESTRING (17.767759 47.8583215, 17.7672461 47.8587721, 17.7671457 47.8588301, 17.7669231 47.8589677)",
124092430,Bratislavská,primary,False,False,17.106,63,50,,"LINESTRING (17.7679043 47.8582025, 17.767759 47.8583215)",
124092430,Bratislavská,primary,False,True,42.372,63,50,,"LINESTRING (17.7679043 47.8582025, 17.7682616 47.8579063)",
793517194,Želiarska,residential,True,False,33.952,,,,"LINESTRING (17.7627694 47.8602485, 17.7629214 47.8599607)",
124092430,Bratislavská,primary,False,True,212.839,63,50,,"LINESTRING (17.7631448 47.8600893, 17.763839 47.8596411, 17.7642792 47.8594036, 17.7647351 47.8591707, 17.7651871 47.8589805, 17.7652501 47.8589573, 17.7653132 47.8589384, 17.7653844 47.8589187)",
793517193,Želiarska,residential,False,True,28.151,,,,"LINESTRING (17.7629214 47.8599607, 17.7630537 47.8597236)",
237994708,,residential,True,False,22.003,,,,"LINESTRING (17.7629214 47.8599607, 17.7630678 47.8600522, 17.763117 47.8600772, 17.7631448 47.8600893)",
662224407,,primary,True,False,9.266,63,50,1,"LINESTRING (17.7703511 47.8562031, 17.77037 47.856214, 17.7703866 47.8562264, 17.7704006 47.8562402, 17.7704118 47.856255, 17.7704201 47.8562707)",roundabout
245503639,Orechová,residential,False,False,112.363,,,1,"LINESTRING (17.7681963 47.8527784, 17.7682088 47.8527585, 17.7682236 47.8527372, 17.7682824 47.8526578, 17.7684119 47.8523081, 17.7684573 47.8521125, 17.7684554 47.8518588, 17.768459 47.8517941)",
245503640,Poľovnícka,tertiary,False,False,81.712,1405,50,,"LINESTRING (17.7681963 47.8527784, 17.7681072 47.8526803, 17.7675871 47.8521679)",
245503640,Poľovnícka,tertiary,False,True,104.946,1405,50,,"LINESTRING (17.7681963 47.8527784, 17.7684087 47.8531202, 17.7686407 47.8533014, 17.7689656 47.8535552)",
38240341,Svätého Štefana,residential,False,False,176.044,,,,"LINESTRING (17.7703356 47.8539371, 17.7707332 47.8529396, 17.7710981 47.8524464)",
38240341,Svätého Štefana,residential,False,True,58.518,,,,"LINESTRING (17.7703356 47.8539371, 17.7701483 47.854407, 17.7701391 47.8544301, 17.770133 47.8544455)",
292793223,Ružová,residential,False,False,119.907,,,,"LINESTRING (17.7703356 47.8539371, 17.7704169 47.8539482, 17.7719148 47.8541369)",
292793223,Ružová,residential,False,True,119.907,,,,"LINESTRING (17.7719148 47.8541369, 17.7704169 47.8539482, 17.7703356 47.8539371)",
"[975411989, 975411988, 124092429]",Komárňanská,primary,False,True,129.016,63,50,3,"LINESTRING (17.7711443 47.8562297, 17.7712981 47.8561986, 17.7714439 47.8561674, 17.7716026 47.8561276, 17.771949 47.856012, 17.7722745 47.8559035, 17.7726083 47.8557921, 17.7727184 47.8557554)",
"[521363379, 521363381]",Komárňanská,primary,True,False,56.215,63,50,,"LINESTRING (17.7711443 47.8562297, 17.771061 47.8562468, 17.7708279 47.8562921, 17.7705995 47.856325, 17.7704541 47.8563509, 17.7704158 47.8563577)",
521363380,Komárňanská,primary,True,False,54.361000000000004,63,50,,"LINESTRING (17.7704201 47.8562707, 17.770586 47.8562692, 17.7706808 47.856261, 17.7710053 47.8562286, 17.7711443 47.8562297)",
662224407,,primary,True,False,9.912,63,50,1,"LINESTRING (17.7704201 47.8562707, 17.7704253 47.856287, 17.7704313 47.8563235, 17.7704158 47.8563577)",roundabout
541412367,Bratislavská cesta,primary,True,False,33.625,63,50,,"LINESTRING (17.7696598 47.8564566, 17.769742 47.8564018, 17.7698835 47.8563613, 17.770005 47.8563229, 17.7700457 47.8563076)",
