osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access
759389863,True,3,499,Tovarnícka,secondary,50,False,50.629999999999995,"LINESTRING (18.1691003 48.5593405, 18.1693161 48.5591953, 18.1696223 48.5590461)",,
709817241,False,2,,,secondary_link,,True,9.559,"LINESTRING (18.169952 48.5589977, 18.1698764 48.5589278)",,
23351953,True,,,,residential,,False,115.059,"LINESTRING (18.169952 48.5589977, 18.1697267 48.559163, 18.1696118 48.5592455, 18.1695422 48.5592933, 18.1687433 48.5596423)",,
339784360,True,2,499,Tovarnícka,secondary,50,False,73.589,"LINESTRING (18.169952 48.5589977, 18.1693651 48.5592616, 18.1691003 48.5593405)",,
"[4341488, 339784326]",False,3,64,Krušovská,primary,50,False,164.845,"LINESTRING (18.1755959 48.5568901, 18.1757017 48.5570136, 18.1759927 48.5573775, 18.1761824 48.5576111, 18.1762209 48.5576646, 18.1764315 48.5579436, 18.176629 48.5582052)",,
4345032,False,3,,Streďanská,residential,,False,62.678,"LINESTRING (18.1755959 48.5568901, 18.175569 48.5567697, 18.1755249 48.5564517, 18.1755061 48.5563297)",,
339784358,False,4,499,Čsl. armády,secondary,50,True,89.792,"LINESTRING (18.1755959 48.5568901, 18.1754158 48.5569468, 18.1752507 48.5569983, 18.1748878 48.5571117, 18.1746071 48.5571987, 18.1744926 48.5572348)",,
340001606,False,3,64,Čsl. armády,primary,50,True,25.477000000000004,"LINESTRING (18.1755959 48.5568901, 18.1758503 48.5568103, 18.1758814 48.5568015, 18.1759097 48.5567934)",,
339797685,False,,1700,Stummerova,tertiary,,False,84.381,"LINESTRING (18.1690124 48.5581111, 18.169447 48.5585255, 18.1696677 48.5587338)",,
993861740,False,3,1700,Stummerova,tertiary,,True,24.087999999999997,"LINESTRING (18.1690124 48.5581111, 18.1689548 48.5580578, 18.1688302 48.5579312)",,
993861741,False,2,,M. Rázusa,residential,,False,23.131999999999998,"LINESTRING (18.1690124 48.5581111, 18.168893 48.5581609, 18.1687393 48.5582137)",,
"[339784320, 4895947]",False,3,64,Krušovská,primary,50,True,82.239,"LINESTRING (18.1819738 48.5634032, 18.1817077 48.563136, 18.1813447 48.562792)",,
339784319,False,,64,Krušovská,primary,50,False,20.409,"LINESTRING (18.1784182 48.5602753, 18.1785752 48.5604266)",,
"[339784323, 339784326]",False,3,64,Krušovská,primary,50,True,154.454,"LINESTRING (18.1784182 48.5602753, 18.1781886 48.5600138, 18.1780979 48.5599065, 18.1778198 48.5595773, 18.177351 48.5590796)",,
"[4345023, 444098162, 444053627, 444098159]",False,3,,Bernolákova,residential,,False,227.512,"LINESTRING (18.1784182 48.5602753, 18.1781595 48.5603586, 18.1779453 48.5604272, 18.1774965 48.5605709, 18.1772938 48.5606358, 18.1772114 48.5606648, 18.1764259 48.5609402, 18.1761189 48.5610616, 18.1757058 48.5612507)",,
131362049,False,,,,residential,40,True,23.996000000000002,"LINESTRING (18.1818542 48.5609159, 18.1818357 48.5608502, 18.1817843 48.5607746, 18.1817299 48.5607192)",,
131362611,False,,,J. Jesenského,residential,40,False,149.45999999999998,"LINESTRING (18.1818542 48.5609159, 18.1818225 48.5610176, 18.1818174 48.5611046, 18.1818075 48.5616203, 18.1817792 48.5622575)",,
131362611,False,,,J. Jesenského,residential,40,True,22.524,"LINESTRING (18.1818542 48.5609159, 18.1818856 48.5608715, 18.1819434 48.5608118, 18.1820224 48.5607478)",,
131362611,False,,,J. Jesenského,residential,40,False,13.045,"LINESTRING (18.1817808 48.5625887, 18.1816398 48.5626598)",,
131362611,False,,,J. Jesenského,residential,40,True,36.828,"LINESTRING (18.1817808 48.5625887, 18.1817792 48.5622575)",,
247054547,True,,64,,primary,50,False,27.952,"LINESTRING (18.1799856 48.5556734, 18.1798173 48.555757, 18.1797432 48.5557885, 18.179679 48.5558215)",,
25923417,False,,,Sama Chalupku,residential,,False,169.549,"LINESTRING (18.1743244 48.5600694, 18.1743463 48.5600978, 18.1745712 48.5603884, 18.174803 48.5606951, 18.1749341 48.5608115, 18.1750516 48.5608894, 18.1753333 48.5610404, 18.1756322 48.5611786, 18.1757058 48.5612507)",,
4345023,False,,,Bernolákova,residential,,True,16.508,"LINESTRING (18.174542 48.5618961, 18.1747047 48.5617939)",,
23352437,False,,,Škultétyho,residential,,True,193.108,"LINESTRING (18.174542 48.5618961, 18.174458 48.5618256, 18.1741809 48.5615855, 18.1736496 48.5611251, 18.1733332 48.5608309, 18.1730289 48.5604803)",,
"[444098168, 1051487542]",False,,,Bernolákova,residential,,False,61.843,"LINESTRING (18.174542 48.5618961, 18.174471 48.5619407, 18.1739459 48.5622881)",,
23352437,False,,,Škultétyho,residential,,False,193.108,"LINESTRING (18.1730289 48.5604803, 18.1733332 48.5608309, 18.1736496 48.5611251, 18.1741809 48.5615855, 18.174458 48.5618256, 18.174542 48.5618961)",,
"[444098164, 444053626, 444053628, 1051487543]",False,3,,Bernolákova,residential,,True,229.43199999999996,"LINESTRING (18.1717392 48.5637445, 18.171833 48.5636888, 18.1723181 48.5633816, 18.1724401 48.5633034, 18.1725965 48.5632127, 18.1727674 48.563099, 18.1729711 48.5629634, 18.1730612 48.5629055, 18.1731295 48.5628578, 18.1739459 48.5622881)",,
325400972,False,2,,Streďanská,residential,,True,6.932,"LINESTRING (18.1749843 48.5558067, 18.1750389 48.5558575)",,
4345025,False,,,Dr. P. Adámiho,residential,,False,66.588,"LINESTRING (18.1749843 48.5558067, 18.1748946 48.5558417, 18.1742049 48.5561108)",,
102888335,False,,,M. Benku,residential,,False,70.523,"LINESTRING (18.1779763 48.5550092, 18.1778815 48.5550527, 18.1778055 48.5550886, 18.1774484 48.5552519, 18.1771889 48.5553706)",,
247054542,False,,,M. Benku,residential,40,True,57.727,"LINESTRING (18.1779763 48.5550092, 18.1782427 48.5551837, 18.1783496 48.5552472, 18.1785552 48.5553588)",,
25923412,False,,,17. novembra,residential,,False,104.874,"LINESTRING (18.1687433 48.5596423, 18.1687887 48.5596803, 18.1691665 48.5599969, 18.1693691 48.5601731, 18.1696161 48.5603878)",,
25923412,False,,,17. novembra,residential,,False,139.339,"LINESTRING (18.1696161 48.5603878, 18.1696678 48.5604312, 18.169795 48.5605377, 18.1698843 48.5606125, 18.1704498 48.5611686, 18.1707 48.5614145)",,
25923412,False,,,17. novembra,residential,,True,104.874,"LINESTRING (18.1696161 48.5603878, 18.1693691 48.5601731, 18.1691665 48.5599969, 18.1687887 48.5596803, 18.1687433 48.5596423)",,
"[211914360, 329086665, 329086666]",False,,,Moyzesova,residential,,False,99.35400000000001,"LINESTRING (18.1696161 48.5603878, 18.1696779 48.5603519, 18.1697468 48.5603118, 18.1698167 48.5602738, 18.1706694 48.5598291)",,
25923412,False,,,17. novembra,residential,,True,139.339,"LINESTRING (18.1707 48.5614145, 18.1704498 48.5611686, 18.1698843 48.5606125, 18.169795 48.5605377, 18.1696678 48.5604312, 18.1696161 48.5603878)",,
4345023,False,,,Bernolákova,residential,,False,95.281,"LINESTRING (18.1757058 48.5612507, 18.1752089 48.561513, 18.1749338 48.5616616, 18.1747047 48.5617939)",,
"[444098162, 444053627, 444098159, 4345023]",False,3,,Bernolákova,residential,,True,227.512,"LINESTRING (18.1757058 48.5612507, 18.1761189 48.5610616, 18.1764259 48.5609402, 18.1772114 48.5606648, 18.1772938 48.5606358, 18.1774965 48.5605709, 18.1779453 48.5604272, 18.1781595 48.5603586, 18.1784182 48.5602753)",,
25923417,False,,,Sama Chalupku,residential,,True,169.54899999999998,"LINESTRING (18.1757058 48.5612507, 18.1756322 48.5611786, 18.1753333 48.5610404, 18.1750516 48.5608894, 18.1749341 48.5608115, 18.174803 48.5606951, 18.1745712 48.5603884, 18.1743463 48.5600978, 18.1743244 48.5600694)",,
"[444053628, 444053626, 444098164, 1051487543]",False,3,,Bernolákova,residential,,False,229.43200000000002,"LINESTRING (18.1739459 48.5622881, 18.1731295 48.5628578, 18.1730612 48.5629055, 18.1729711 48.5629634, 18.1727674 48.563099, 18.1725965 48.5632127, 18.1724401 48.5633034, 18.1723181 48.5633816, 18.171833 48.5636888, 18.1717392 48.5637445)",,
"[444098168, 1051487542]",False,,,Bernolákova,residential,,True,61.843,"LINESTRING (18.1739459 48.5622881, 18.174471 48.5619407, 18.174542 48.5618961)",,
1115995445,False,,,Palárikova,residential,40,False,86.584,"LINESTRING (18.1739459 48.5622881, 18.1741024 48.5623828, 18.1745472 48.5629492)",,
"[131171025, 25923418]",True,,,"['Palárikova', 'Palkovičova']",residential,40,False,297.983,"LINESTRING (18.1745472 48.5629492, 18.1749183 48.5633381, 18.1752408 48.563685, 18.1754723 48.5638961, 18.1760387 48.5643638, 18.1761825 48.5644711, 18.1763318 48.564372, 18.1770455 48.5638982)",,
25923420,False,,,Šafárikova,residential,40,False,100.61699999999999,"LINESTRING (18.1745472 48.5629492, 18.1750325 48.5627626, 18.1757088 48.5624724)",,
1115995445,False,,,Palárikova,residential,40,True,86.584,"LINESTRING (18.1745472 48.5629492, 18.1741024 48.5623828, 18.1739459 48.5622881)",,
25923419,False,,,Palkovičova,residential,,True,72.346,"LINESTRING (18.1770455 48.5638982, 18.1769496 48.563834, 18.1763665 48.5634277)",,
131171025,True,,,Palkovičova,residential,40,False,106.351,"LINESTRING (18.1770455 48.5638982, 18.1772617 48.5637364, 18.1774109 48.5636287, 18.178057 48.5632159)",,
131171051,True,,,Palkovičova,residential,40,False,101.12899999999999,"LINESTRING (18.178057 48.5632159, 18.177974 48.5631447, 18.1771098 48.5625577)",,
1115995444,False,,,Palkovičova,residential,40,False,149.244,"LINESTRING (18.178057 48.5632159, 18.1787232 48.5627729, 18.1787785 48.5627166, 18.178796 48.5626568, 18.1787955 48.5626065, 18.1782939 48.5621821)",,
850824362,False,,,Šafárikova,residential,40,True,116.20499999999998,"LINESTRING (18.1771478 48.5624256, 18.1773425 48.5622995, 18.1778425 48.5619703, 18.1779049 48.5619556, 18.1779579 48.561956, 18.1780048 48.561972, 18.1782939 48.5621821)",,
25923419,False,,,Palkovičova,residential,,False,72.346,"LINESTRING (18.1763665 48.5634277, 18.1769496 48.563834, 18.1770455 48.5638982)",,
25923420,False,,,Šafárikova,residential,40,True,100.61699999999999,"LINESTRING (18.1757088 48.5624724, 18.1750325 48.5627626, 18.1745472 48.5629492)",,
131362004,False,,,,residential,40,True,105.66600000000001,"LINESTRING (18.1757088 48.5624724, 18.1754267 48.5623023, 18.1750651 48.5620453, 18.1747906 48.5618549, 18.1747047 48.5617939)",,
969708847,False,,,Šafárikova,residential,40,True,72.806,"LINESTRING (18.1757088 48.5624724, 18.1759281 48.5625443, 18.1763327 48.5626769, 18.1765353 48.5628171)",,
