osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction
54460946,563,J. Simora,secondary,50,False,True,25.961,,"LINESTRING (18.1566145 47.9848218, 18.1568361 47.9850021)",
56150630,,Námestie hrdinov,residential,,False,True,194.534,2,"LINESTRING (18.1566145 47.9848218, 18.1584139 47.9835529)",
292146203,,J. Kráľa,residential,,False,False,73.225,2,"LINESTRING (18.1577083 47.983012, 18.1570027 47.9825531)",
56181706,,Michalská bašta,residential,,False,True,79.846,2,"LINESTRING (18.1577083 47.983012, 18.1583703 47.9835194, 18.1584139 47.9835529)",
292146203,,J. Kráľa,residential,,False,True,73.225,2,"LINESTRING (18.1570027 47.9825531, 18.1577083 47.983012)",
56181222,,Jazdecká,residential,,False,True,90.352,2,"LINESTRING (18.1570027 47.9825531, 18.1571889 47.9824282, 18.1576544 47.9821092, 18.157848 47.98197)",
53848950,,,living_street,20,True,False,44.724,,"LINESTRING (18.1613295 47.9875291, 18.1617152 47.9873592, 18.1618315 47.987308)",
"[689762020, 54031151]",,Cisárska bašta,"['living_street', 'residential']",20,False,False,139.88400000000001,,"LINESTRING (18.1613295 47.9875291, 18.1611075 47.9876149, 18.1606727 47.9877653, 18.1603569 47.9878814, 18.1598321 47.9880744, 18.1596741 47.9881243)",
6243743,,M. R. Štefánika,residential,,False,True,199.65599999999998,,"LINESTRING (18.1684933 47.9885003, 18.1684574 47.9884898, 18.1684062 47.9884778, 18.168346 47.9884694, 18.1677285 47.9884018, 18.1672959 47.9883557, 18.1671396 47.9883372, 18.1669945 47.9883151, 18.1668401 47.9882889, 18.1667016 47.9882631, 18.1665746 47.9882389, 18.166503 47.9882229, 18.1664378 47.9882021, 18.1664128 47.9881907, 18.1663787 47.9881752, 18.1663083 47.988132, 18.1662553 47.988085, 18.1661171 47.9879514, 18.1660744 47.9879093)",
44385062,,Podzámska,residential,,False,True,218.288,,"LINESTRING (18.1684933 47.9885003, 18.1684513 47.9885551, 18.1684114 47.9885897, 18.168363 47.9886163, 18.1683099 47.9886336, 18.1670194 47.9890542, 18.1669888 47.9890642, 18.1669581 47.9890742, 18.165926 47.9894146)",
44385063,,Podzámska,residential,30,False,False,152.50400000000002,,"LINESTRING (18.1684933 47.9885003, 18.1685342 47.9884335, 18.1689121 47.9879937, 18.1689477 47.9879528, 18.1695111 47.9873107)",
712054880,,Gogoľova,residential,,False,True,18.82,,"LINESTRING (18.1692147 47.9848044, 18.1692678 47.9849284, 18.1692844 47.9849671)",
712054883,,Komárňanská,residential,,False,True,24.061999999999998,,"LINESTRING (18.1692147 47.9848044, 18.1690134 47.9848213, 18.1688939 47.9848313)",
712054887,,G. Bethlena,residential,,False,False,19.594,,"LINESTRING (18.1692147 47.9848044, 18.1691643 47.9846866, 18.1691422 47.984635)",
1164634800,,Komárňanská,residential,,False,False,20.619999999999997,,"LINESTRING (18.1692147 47.9848044, 18.1694292 47.9847856, 18.1694894 47.9847803)",
6244638,,,residential,,True,False,31.332,1,"LINESTRING (18.1691422 47.984635, 18.1692085 47.9846835, 18.169244 47.9847095, 18.1693366 47.9847504, 18.1694246 47.9847676, 18.1694894 47.9847803)",
"[6243945, 712054886]",,G. Bethlena,residential,,False,False,156.239,3,"LINESTRING (18.1691422 47.984635, 18.1689391 47.9844156, 18.1683471 47.9837758, 18.1680064 47.983454)",
712054887,,G. Bethlena,residential,,False,True,19.594,,"LINESTRING (18.1691422 47.984635, 18.1691643 47.9846866, 18.1692147 47.9848044)",
6244711,,,residential,,True,False,29.793999999999997,1,"LINESTRING (18.1688939 47.9848313, 18.1690035 47.9847893, 18.1690319 47.9847784, 18.1690795 47.9847253, 18.1691034 47.9846909, 18.1691422 47.984635)",
"[712054882, 712054885]",,Komárňanská,residential,,False,True,70.38799999999999,3,"LINESTRING (18.1688939 47.9848313, 18.1684801 47.9848667, 18.1682344 47.9848836, 18.168011 47.9849059, 18.1679564 47.9849133)",
712054883,,Komárňanská,residential,,False,False,24.061999999999998,,"LINESTRING (18.1688939 47.9848313, 18.1690134 47.9848213, 18.1692147 47.9848044)",
6244640,,,residential,,True,False,26.086999999999996,1,"LINESTRING (18.1694894 47.9847803, 18.1694361 47.9848122, 18.1694002 47.9848337, 18.1693428 47.9848915, 18.1693168 47.9849252, 18.1692844 47.9849671)",
1164634800,,Komárňanská,residential,,False,True,20.619999999999997,,"LINESTRING (18.1694894 47.9847803, 18.1694292 47.9847856, 18.1692147 47.9848044)",
6244699,,,residential,,True,False,33.459,1,"LINESTRING (18.1692844 47.9849671, 18.1692234 47.9849314, 18.1691567 47.9848924, 18.1690223 47.9848501, 18.1688939 47.9848313)",
712054880,,Gogoľova,residential,,False,False,18.82,,"LINESTRING (18.1692844 47.9849671, 18.1692678 47.9849284, 18.1692147 47.9848044)",
"[6243945, 712054886]",,G. Bethlena,residential,,False,True,156.239,3,"LINESTRING (18.1680064 47.983454, 18.1683471 47.9837758, 18.1689391 47.9844156, 18.1691422 47.984635)",
6245094,,G. Bethlena,residential,,True,False,29.669,1,"LINESTRING (18.1680064 47.983454, 18.1678597 47.9833676, 18.1676979 47.9832853)",
6245095,,G. Bethlena,residential,,True,False,29.351,1,"LINESTRING (18.1673333 47.9829346, 18.1675677 47.9830481, 18.1676599 47.9830818)",
6245093,,Bitúnková,residential,,True,False,17.878999999999998,1,"LINESTRING (18.167926 47.9830258, 18.1678765 47.9830948, 18.1678124 47.9831673)",
175053971,,Bitúnková,residential,,False,False,129.237,,"LINESTRING (18.167926 47.9830258, 18.1679501 47.9830138, 18.168269 47.9828561, 18.1683807 47.9828008, 18.1688681 47.9826061, 18.1693837 47.9823964)",
1107966638,,,residential,,True,False,4.19,1,"LINESTRING (18.1676599 47.9830818, 18.1677153 47.9830885)",roundabout
6245081,,G. Bethlena,residential,,True,False,31.457,1,"LINESTRING (18.1678123 47.9832031, 18.1679078 47.983342, 18.1680064 47.983454)",
1107966637,,,residential,,True,False,13.164,1,"LINESTRING (18.1678123 47.9832031, 18.1677985 47.9832312, 18.1677733 47.9832555, 18.1677388 47.9832741, 18.1676979 47.9832853)",roundabout
"[6245096, 6245086]",,,residential,,True,False,38.907,1,"LINESTRING (18.1676154 47.9832839, 18.167428 47.9833376, 18.1673859 47.9833492, 18.1674078 47.9833187, 18.1675056 47.9831847)",
1107966640,,,residential,,True,False,14.636,1,"LINESTRING (18.1676154 47.9832839, 18.1675713 47.9832695, 18.1675362 47.9832465, 18.1675137 47.9832173, 18.1675056 47.9831847)",roundabout
6245079,,,residential,,True,False,3.644,1,"LINESTRING (18.1675056 47.9831847, 18.1675139 47.9831524)",roundabout
1107966638,,,residential,,True,False,3.981,1,"LINESTRING (18.1678124 47.9831673, 18.1678123 47.9832031)",roundabout
6243736,,Česká bašta,living_street,20,True,False,23.962,,"LINESTRING (18.1662067 47.9852586, 18.1662356 47.9853127, 18.1663126 47.9854621)",
53848934,,Komárňanská,living_street,20,True,False,91.41,,"LINESTRING (18.1662067 47.9852586, 18.1661223 47.9852781, 18.1660633 47.9852921, 18.1650483 47.9855318)",
689762000,,Komárňanská,living_street,20,False,False,25.777,,"LINESTRING (18.1662067 47.9852586, 18.1662948 47.985238, 18.1663747 47.9852196, 18.166412 47.9852111, 18.166535 47.9851848)",
567799791,,Majzonovo námestie,living_street,20,True,False,93.168,,"LINESTRING (18.1644873 47.987654, 18.1632388 47.9875924)",
53848945,,Kukučínova,living_street,20,False,False,55.245999999999995,,"LINESTRING (18.1644873 47.987654, 18.1645859 47.9874479, 18.1644843 47.9872169, 18.1644675 47.9871789)",
56150671,,Ernestova bašta,residential,,False,True,175.783,,"LINESTRING (18.1644873 47.987654, 18.1645095 47.9881283, 18.1645171 47.9883827, 18.1642816 47.9890223, 18.1642347 47.9891305, 18.1642013 47.9892078)",
16117207,,Michalská bašta,living_street,20,True,False,42.143,,"LINESTRING (18.1613481 47.9864125, 18.1613009 47.9863603, 18.1612789 47.9863253, 18.1611464 47.9860597)",
175056000,,Petöfiho,living_street,20,True,False,89.023,,"LINESTRING (18.1613481 47.9864125, 18.1614685 47.9863832, 18.1624737 47.9861416)",
689762019,,Petöfiho,living_street,,False,True,106.614,,"LINESTRING (18.1613481 47.9864125, 18.1612342 47.9864392, 18.1600967 47.9867066, 18.1599972 47.9867315)",
54031158,,Pod kalváriou,living_street,20,True,False,69.158,,"LINESTRING (18.163402 47.9840097, 18.1635393 47.9840235, 18.1643149 47.9841253)",
"[53848931, 689762014]",,Žerotínova bašta,"['living_street', 'residential']","['20', '30']",False,False,131.53400000000002,,"LINESTRING (18.163402 47.9840097, 18.1633876 47.9834851, 18.1633834 47.9829572, 18.1633839 47.9828714, 18.1633685 47.9828281)",
53848931,,Žerotínova bašta,residential,30,False,True,47.256,,"LINESTRING (18.1629827 47.9824917, 18.163336 47.9827855, 18.1633685 47.9828281)",
56150656,,Žerotínova bašta,residential,,False,True,71.476,,"LINESTRING (18.1629827 47.9824917, 18.1626105 47.9821895, 18.1623624 47.9820011)",
16117204,,Bernolákovo námestie,residential,50,False,True,91.868,,"LINESTRING (18.1589814 47.9876264, 18.1588366 47.9876695, 18.1578536 47.9879623)",
567799787,,Petöfiho,residential,50,False,False,125.44399999999999,,"LINESTRING (18.1589814 47.9876264, 18.1590776 47.9875781, 18.1599088 47.9867921, 18.1599972 47.9867315)",
567799788,,Bernolákovo námestie,residential,50,False,True,74.634,,"LINESTRING (18.1589814 47.9876264, 18.1590348 47.9877711, 18.159222 47.988278)",
3987222,,Michalská bašta,living_street,20,False,False,182.695,2,"LINESTRING (18.1609762 47.9854562, 18.1609188 47.9854416, 18.1608615 47.9854218, 18.160793 47.9853921, 18.1607286 47.9853536, 18.1604539 47.9851598, 18.1602628 47.9850064, 18.1595478 47.9844233, 18.1593211 47.984257)",
54031162,,Bratov Baldigarovcov,living_street,20,False,True,79.06799999999998,1,"LINESTRING (18.1609762 47.9854562, 18.1610493 47.9854708, 18.1611138 47.9854751, 18.1611688 47.9854697, 18.1613322 47.9854303, 18.1618995 47.9852936, 18.1619417 47.985286, 18.1619865 47.9852812)",
54031163,,P. Várdayho,living_street,20,True,False,95.62400000000001,2,"LINESTRING (18.1609762 47.9854562, 18.160993 47.9854119, 18.1611971 47.9851926, 18.1614741 47.9849586, 18.1617155 47.9847583)",
54031160,,Hollého,living_street,20,False,False,95.769,,"LINESTRING (18.1623081 47.9843002, 18.1627294 47.985114)",
54031163,,P. Várdayho,living_street,20,True,False,43.883,2,"LINESTRING (18.1623081 47.9843002, 18.1624039 47.9842531, 18.162512 47.9842071, 18.1626136 47.9841675, 18.1627382 47.9841268, 18.162816 47.9841016)",
53848942,,Radničná,living_street,20,False,False,102.45,,"LINESTRING (18.162816 47.9841016, 18.1632818 47.9849686)",
54031163,,P. Várdayho,living_street,20,True,False,45.113,2,"LINESTRING (18.162816 47.9841016, 18.1629632 47.9840632, 18.1631228 47.9840325, 18.1632158 47.9840193, 18.1633159 47.9840107, 18.163402 47.9840097)",
54031154,,Forgáchova bašta,living_street,20,True,False,58.159,,"LINESTRING (18.165677 47.9844107, 18.1659881 47.9848905)",
53848940,,Bratov Baldigarovcov,living_street,20,True,False,85.05499999999999,,"LINESTRING (18.165677 47.9844107, 18.1646571 47.9846534, 18.1645977 47.9846606)",
54031156,,Banskobystrická,living_street,20,True,False,91.106,,"LINESTRING (18.16666 47.9861281, 18.1655067 47.9864028)",
1164634839,,Česká bašta,living_street,20,True,False,15.194,,"LINESTRING (18.16666 47.9861281, 18.1666984 47.9862623)",
54460946,563,J. Simora,secondary,50,False,False,151.399,,"LINESTRING (18.1567027 47.9863424, 18.1566937 47.9862489, 18.1568888 47.9855221, 18.1569255 47.9852919, 18.156914 47.9851984, 18.1568951 47.9851118, 18.1568361 47.9850021)",
54460946,563,J. Simora,secondary,50,False,True,164.812,,"LINESTRING (18.1567027 47.9863424, 18.1567109 47.9864283, 18.1567978 47.9867789, 18.1569358 47.9873352, 18.1570557 47.9878052)",
712076870,,Andovská,residential,30,False,True,154.26,,"LINESTRING (18.1567027 47.9863424, 18.1568395 47.9863372, 18.1568929 47.9863351, 18.158772 47.9862627)",
10211064,,Námestie Františkánov,living_street,20,True,False,25.59,,"LINESTRING (18.1620279 47.9874969, 18.1618315 47.987308)",
567799791,,Majzonovo námestie,living_street,20,True,False,52.099,,"LINESTRING (18.1620279 47.9874969, 18.1618343 47.9875058, 18.1613295 47.9875291)",
44385062,,Podzámska,residential,,False,False,218.28800000000004,,"LINESTRING (18.165926 47.9894146, 18.1669581 47.9890742, 18.1669888 47.9890642, 18.1670194 47.9890542, 18.1683099 47.9886336, 18.168363 47.9886163, 18.1684114 47.9885897, 18.1684513 47.9885551, 18.1684933 47.9885003)",
170004839,,Podzámska,residential,,False,True,137.43800000000002,,"LINESTRING (18.165926 47.9894146, 18.1654573 47.9895355, 18.1643012 47.9893221, 18.1641612 47.9892962)",
1235848333,,,unclassified,,False,False,48.68,,"LINESTRING (18.165926 47.9894146, 18.1657178 47.9891286, 18.1656121 47.9890321)",
56150671,,Ernestova bašta,residential,,False,False,10.273,,"LINESTRING (18.1641612 47.9892962, 18.1642013 47.9892078)",
170004838,,Námestie slobody,residential,,False,False,127.249,,"LINESTRING (18.1641612 47.9892962, 18.1643854 47.9904307)",
170004836,,Ernestova bašta,residential,,False,True,109.74,,"LINESTRING (18.1641612 47.9892962, 18.163943 47.9894292, 18.1631825 47.9899406, 18.1631102 47.9899882)",
170004839,,Podzámska,residential,,False,False,137.438,,"LINESTRING (18.1641612 47.9892962, 18.1643012 47.9893221, 18.1654573 47.9895355, 18.165926 47.9894146)",
54490648,,Svätoplukova,residential,,False,True,68.556,,"LINESTRING (18.1631102 47.9899882, 18.1630292 47.9900759, 18.1626255 47.9905125)",
170004836,,Ernestova bašta,residential,,False,False,109.74,,"LINESTRING (18.1631102 47.9899882, 18.1631825 47.9899406, 18.163943 47.9894292, 18.1641612 47.9892962)",
170004841,,Šafárikova,residential,,False,False,126.882,,"LINESTRING (18.1631102 47.9899882, 18.163024 47.9899534, 18.1627398 47.9898387, 18.1625284 47.9897534, 18.1616502 47.9893989)",
170004841,,Šafárikova,residential,,False,True,106.02799999999999,,"LINESTRING (18.1631102 47.9899882, 18.1632305 47.9900419, 18.1642959 47.9905169)",
6243952,,Lastovičia,residential,,False,True,11.672,,"LINESTRING (18.1642959 47.9905169, 18.1643854 47.9904307)",
170004841,,Šafárikova,residential,,False,False,106.02799999999999,,"LINESTRING (18.1642959 47.9905169, 18.1632305 47.9900419, 18.1631102 47.9899882)",
6243743,,M. R. Štefánika,residential,,False,False,83.769,,"LINESTRING (18.16538 47.9873199, 18.1654329 47.9873577, 18.1657717 47.9876004, 18.1660744 47.9879093)",
16117212,,Turecká,living_street,20,True,False,77.338,,"LINESTRING (18.16538 47.9873199, 18.1652291 47.9873966, 18.1648672 47.9875802, 18.1644873 47.987654)",
6243743,,M. R. Štefánika,residential,,False,False,199.65599999999998,,"LINESTRING (18.1660744 47.9879093, 18.1661171 47.9879514, 18.1662553 47.988085, 18.1663083 47.988132, 18.1663787 47.9881752, 18.1664128 47.9881907, 18.1664378 47.9882021, 18.166503 47.9882229, 18.1665746 47.9882389, 18.1667016 47.9882631, 18.1668401 47.9882889, 18.1669945 47.9883151, 18.1671396 47.9883372, 18.1672959 47.9883557, 18.1677285 47.9884018, 18.168346 47.9884694, 18.1684062 47.9884778, 18.1684574 47.9884898, 18.1684933 47.9885003)",
6243743,,M. R. Štefánika,residential,,False,True,83.76899999999999,,"LINESTRING (18.1660744 47.9879093, 18.1657717 47.9876004, 18.1654329 47.9873577, 18.16538 47.9873199)",
175053964,,Pri gymnáziu,residential,,False,True,255.70499999999998,,"LINESTRING (18.1660744 47.9879093, 18.1661356 47.987882, 18.1681635 47.9868497, 18.1688117 47.9865196)",
54031160,,Hollého,living_street,20,False,True,95.769,,"LINESTRING (18.1627294 47.985114, 18.1623081 47.9843002)",
54031161,,Bratov Baldigarovcov,living_street,20,True,False,58.459999999999994,,"LINESTRING (18.1627294 47.985114, 18.1620817 47.9852706, 18.1620332 47.9852786, 18.1619865 47.9852812)",
54031155,,M. Oláha,living_street,20,False,True,60.379,,"LINESTRING (18.1619865 47.9852812, 18.1622537 47.9857939)",
689762015,,M. Oláha,living_street,20,True,False,61.543,,"LINESTRING (18.1619865 47.9852812, 18.1617155 47.9847583)",
54031162,,Bratov Baldigarovcov,living_street,20,False,False,79.068,1,"LINESTRING (18.1619865 47.9852812, 18.1619417 47.985286, 18.1618995 47.9852936, 18.1613322 47.9854303, 18.1611688 47.9854697, 18.1611138 47.9854751, 18.1610493 47.9854708, 18.1609762 47.9854562)",
54031163,,P. Várdayho,living_street,20,True,False,67.524,2,"LINESTRING (18.1617155 47.9847583, 18.1621613 47.9843902, 18.162229 47.9843443, 18.1623081 47.9843002)",
"[54031154, 54031158]",,"['Forgáchova bašta', 'Pod kalváriou']",living_street,20,True,False,110.392,,"LINESTRING (18.1643149 47.9841253, 18.1654941 47.9842847, 18.1656028 47.9843132, 18.165677 47.9844107)",
54031159,,Radničná,living_street,20,True,False,62.017,,"LINESTRING (18.1635643 47.9854933, 18.1632818 47.9849686)",
1058113082,,Hlavné námestie,living_street,20,False,False,42.687,,"LINESTRING (18.1635643 47.9854933, 18.164103 47.9853615)",
1058113082,,Hlavné námestie,living_street,20,False,True,42.687,,"LINESTRING (18.164103 47.9853615, 18.1635643 47.9854933)",
16117206,,Björnsonova,living_street,20,True,False,61.782000000000004,,"LINESTRING (18.164103 47.9853615, 18.1638822 47.9848988, 18.1638589 47.9848662, 18.1638303 47.9848384)",
53848933,,F. Rákócziho,living_street,20,True,False,59.757,,"LINESTRING (18.1648579 47.985169, 18.1645977 47.9846606)",
204220234,,L. Kassáka,living_street,20,True,False,60.123,,"LINESTRING (18.1648579 47.985169, 18.164103 47.9853615)",
204220208,,L. Kassáka,living_street,20,True,False,89.648,,"LINESTRING (18.1648579 47.985169, 18.1648982 47.9851563, 18.1659881 47.9848905)",
53848933,,F. Rákócziho,living_street,20,True,False,63.135,,"LINESTRING (18.1645977 47.9846606, 18.1643149 47.9841253)",
