osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
142182898,61,Bratislavská,primary,False,True,39.611000000000004,"LINESTRING (18.0379256 48.8947465, 18.0378455 48.8945954, 18.0377523 48.894409)",,,
158368053,61,Bratislavská,primary,False,False,89.381,"LINESTRING (18.0379256 48.8947465, 18.0379651 48.8948218, 18.0380579 48.8949986, 18.0382377 48.8952408, 18.0384695 48.8954608)",3,50,
24053150,507,Kniežaťa Pribinu,secondary,True,False,125.545,"LINESTRING (18.0384695 48.8954608, 18.0374964 48.8949242, 18.0372421 48.8947739, 18.0371638 48.8947276)",1,50,
25074630,,Palackého,residential,True,False,47.758,"LINESTRING (18.0384695 48.8954608, 18.038594 48.8954872, 18.0387235 48.8954994, 18.0389363 48.8954841, 18.0390972 48.8954347)",1,,
27065726,61,Hasičská,primary,False,False,58.821,"LINESTRING (18.0384695 48.8954608, 18.0387245 48.8956102, 18.0390704 48.8958126)",3,50,
158368053,61,Bratislavská,primary,False,True,89.381,"LINESTRING (18.0384695 48.8954608, 18.0382377 48.8952408, 18.0380579 48.8949986, 18.0379651 48.8948218, 18.0379256 48.8947465)",3,50,
274977671,61,Námestie SNP,primary,False,True,19.784,"LINESTRING (18.0450159 48.8962972, 18.0447972 48.896402)",5,50,
27065715,,Martina Rázusa,residential,True,False,43.797000000000004,"LINESTRING (18.0450159 48.8962972, 18.0449947 48.896382, 18.0450016 48.8964706, 18.0450027 48.8964847, 18.0450478 48.8965878, 18.0451167 48.8966745)",,,
27030665,,Ľudovíta Stárka,residential,False,False,19.042,"LINESTRING (18.0333941 48.8964611, 18.033568 48.8965886)",,,
27186504,,,residential,True,False,34.824,"LINESTRING (18.0325804 48.8966931, 18.0324213 48.8966631, 18.0323427 48.8966449, 18.0322619 48.8966442, 18.0321201 48.896669)",1,,
"[1066397294, 4880303]",,,residential,False,True,42.012,"LINESTRING (18.0325804 48.8966931, 18.0326629 48.8967176, 18.0327498 48.8967344, 18.0328359 48.8967376, 18.0329214 48.8967304, 18.0330416 48.8967083, 18.033132 48.8966864)",,,
"[4880306, 27054527]","['61', '61;507']",Bratislavská,primary,False,False,406.425,"LINESTRING (18.0325173 48.8962884, 18.0330587 48.8959172, 18.0348999 48.8946724, 18.035448 48.8942929, 18.0357535 48.8940858, 18.0359136 48.8939893, 18.0360868 48.8938963, 18.0362707 48.8938284, 18.0363554 48.8938041, 18.0364264 48.8937866, 18.0365014 48.8937657)","['2', '3']",50,yes
25073351,,,residential,True,False,33.869,"LINESTRING (18.0325173 48.8962884, 18.0324416 48.8964184, 18.0324375 48.8964741, 18.0324576 48.8965427, 18.0324694 48.8965817)",1,,
284638845,61;507,Bratislavská,primary,False,True,39.093,"LINESTRING (18.0325173 48.8962884, 18.0323786 48.8964103, 18.0322098 48.8965759)",2,,
25074631,507,Kniežaťa Pribinu,secondary_link,True,False,23.299,"LINESTRING (18.0371638 48.8947276, 18.0373641 48.8947137, 18.037479 48.8946982)",2,50,
"[4880376, 315363626]",507,Kniežaťa Pribinu,secondary,False,True,173.43699999999998,"LINESTRING (18.0371638 48.8947276, 18.0370639 48.8946679, 18.0365388 48.8943538, 18.0355621 48.893751, 18.0354205 48.8936698)","['4', '3']",50,
136913220,507,Kniežaťa Pribinu,secondary,False,True,31.976,"LINESTRING (18.0354205 48.8936698, 18.0350771 48.8934917)",4,50,
