osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed
160339668,unclassified,False,False,92.863,"LINESTRING (-86.3665855 12.8032219, -86.3674407 12.8032667)",,
"[160339665, 160339670]",unclassified,False,"[False, True]",178.88400000000001,"LINESTRING (-86.3665855 12.8032219, -86.366569 12.8037545, -86.3665874 12.8039366, -86.3666497 12.8040468, -86.3674334 12.804113)",,
160339666,unclassified,False,True,94.108,"LINESTRING (-86.3674407 12.8032667, -86.3674334 12.804113)",,
160339668,unclassified,False,False,79.686,"LINESTRING (-86.3674407 12.8032667, -86.3681756 12.8032672)",,
160339668,unclassified,False,True,92.863,"LINESTRING (-86.3674407 12.8032667, -86.3665855 12.8032219)",,
160339664,unclassified,False,False,100.869,"LINESTRING (-86.3681756 12.8032672, -86.3681502 12.804174)",,
160339668,unclassified,False,True,79.686,"LINESTRING (-86.3681756 12.8032672, -86.3674407 12.8032667)",,
160339666,unclassified,False,False,94.108,"LINESTRING (-86.3674334 12.804113, -86.3674407 12.8032667)",,
160339670,unclassified,False,True,78.018,"LINESTRING (-86.3674334 12.804113, -86.3681502 12.804174)",,
"[160339665, 160339670]",unclassified,False,"[False, True]",178.88400000000001,"LINESTRING (-86.3674334 12.804113, -86.3666497 12.8040468, -86.3665874 12.8039366, -86.366569 12.8037545, -86.3665855 12.8032219)",,
160339664,unclassified,False,True,100.869,"LINESTRING (-86.3681502 12.804174, -86.3681756 12.8032672)",,
160339670,unclassified,False,False,78.018,"LINESTRING (-86.3681502 12.804174, -86.3674334 12.804113)",,
160339670,unclassified,False,True,58.99,"LINESTRING (-86.3681502 12.804174, -86.36869 12.8042401)",,
160339670,unclassified,False,False,58.99,"LINESTRING (-86.36869 12.8042401, -86.3681502 12.804174)",,
279474438,residential,False,False,199.726,"LINESTRING (-86.36869 12.8042401, -86.3686961 12.8045486, -86.3686814 12.8047322, -86.3686249 12.8051504, -86.3685768 12.8053952, -86.3685622 12.8054952, -86.3685392 12.8055971, -86.368489 12.8057073, -86.3684549 12.8057365, -86.3682777 12.8059337)",1,35
279474427,residential,False,False,143.17999999999998,"LINESTRING (-86.3682777 12.8059337, -86.3682024 12.8059133, -86.368081 12.8059174, -86.367876 12.8059664, -86.3676396 12.8060276, -86.367397 12.8061112, -86.3672965 12.8062295, -86.3671689 12.8063376, -86.3671104 12.8063927)",1,35
279474438,residential,False,False,73.154,"LINESTRING (-86.3682777 12.8059337, -86.3681626 12.8061642, -86.3681333 12.8062907, -86.3681396 12.8064315, -86.3681501 12.806562)",1,35
279474438,residential,False,True,199.726,"LINESTRING (-86.3682777 12.8059337, -86.3684549 12.8057365, -86.368489 12.8057073, -86.3685392 12.8055971, -86.3685622 12.8054952, -86.3685768 12.8053952, -86.3686249 12.8051504, -86.3686814 12.8047322, -86.3686961 12.8045486, -86.36869 12.8042401)",1,35
279474427,residential,False,False,147.651,"LINESTRING (-86.3671104 12.8063927, -86.3671145 12.8064641, -86.3671585 12.8065335, -86.3671731 12.8066151, -86.367215 12.806764, -86.368035 12.8066151, -86.3681501 12.806562)",1,35
279474427,residential,False,True,143.17999999999998,"LINESTRING (-86.3671104 12.8063927, -86.3671689 12.8063376, -86.3672965 12.8062295, -86.367397 12.8061112, -86.3676396 12.8060276, -86.367876 12.8059664, -86.368081 12.8059174, -86.3682024 12.8059133, -86.3682777 12.8059337)",1,35
279474427,residential,False,True,147.651,"LINESTRING (-86.3681501 12.806562, -86.368035 12.8066151, -86.367215 12.806764, -86.3671731 12.8066151, -86.3671585 12.8065335, -86.3671145 12.8064641, -86.3671104 12.8063927)",1,35
279474438,residential,False,False,139.296,"LINESTRING (-86.3681501 12.806562, -86.368286 12.8068599, -86.3683216 12.8069782, -86.36833 12.8070883, -86.3684011 12.8077778)",1,35
279474438,residential,False,True,73.154,"LINESTRING (-86.3681501 12.806562, -86.3681396 12.8064315, -86.3681333 12.8062907, -86.3681626 12.8061642, -86.3682777 12.8059337)",1,35
279474438,residential,False,True,139.296,"LINESTRING (-86.3684011 12.8077778, -86.36833 12.8070883, -86.3683216 12.8069782, -86.368286 12.8068599, -86.3681501 12.806562)",1,35
