osmid,name,highway,oneway,reversed,length,ref,geometry,bridge
432513605,2a Calle SO,residential,False,False,58.385,,"LINESTRING (-85.672828 13.3681557, -85.6732812 13.3678706)",
593236247,Avenida Central,tertiary,False,False,76.886,,"LINESTRING (-85.672828 13.3681557, -85.6724813 13.3675521)",
593236247,Avenida Central,tertiary,False,True,51.043,,"LINESTRING (-85.672828 13.3681557, -85.6730757 13.3685464)",
593236250,5a Calle NO,residential,False,True,34.372,,"LINESTRING (-85.6766573 13.3709598, -85.6763814 13.3711131)",
421562440,2a Avenida SO,secondary,False,True,93.798,NIC-57,"LINESTRING (-85.6766573 13.3709598, -85.6765773 13.3708212, -85.6764743 13.3707221, -85.676023 13.3704015)",
593236247,Avenida Central,tertiary,False,True,305.454,,"LINESTRING (-85.6695451 13.3629194, -85.6695911 13.3630011, -85.6698205 13.3632174, -85.6700265 13.3634179, -85.6701226 13.3635827, -85.6701611 13.3636678, -85.6702325 13.3638518, -85.6702901 13.3639699, -85.6705181 13.3642089, -85.6706266 13.3643242, -85.6707639 13.3645399, -85.6708408 13.3646689, -85.6708642 13.364717, -85.6709397 13.3649079, -85.6710084 13.3651235, -85.6710345 13.3652004)",
432513597,,residential,False,False,79.281,,"LINESTRING (-85.6714259 13.3650955, -85.6713922 13.3653752, -85.6713647 13.3656031, -85.6713531 13.3658047)",
593248493,2a Avenida SO,secondary,False,True,136.95600000000002,NIC-57,"LINESTRING (-85.6714259 13.3650955, -85.6717307 13.3654388, -85.6718955 13.3656558, -85.6721992 13.3660693)",
432513611,,residential,False,False,21.166,,"LINESTRING (-85.6710345 13.3652004, -85.6709521 13.3652584, -85.6708669 13.3652969)",
593236247,Avenida Central,tertiary,False,False,305.454,,"LINESTRING (-85.6710345 13.3652004, -85.6710084 13.3651235, -85.6709397 13.3649079, -85.6708642 13.364717, -85.6708408 13.3646689, -85.6707639 13.3645399, -85.6706266 13.3643242, -85.6705181 13.3642089, -85.6702901 13.3639699, -85.6702325 13.3638518, -85.6701611 13.3636678, -85.6701226 13.3635827, -85.6700265 13.3634179, -85.6698205 13.3632174, -85.6695911 13.3630011, -85.6695451 13.3629194)",
593236247,Avenida Central,tertiary,False,True,75.89500000000001,,"LINESTRING (-85.6710345 13.3652004, -85.6711333 13.3653295, -85.6712103 13.3654778, -85.6713256 13.3657277, -85.6713531 13.3658047)",
432513611,,residential,False,True,47.741,,"LINESTRING (-85.6704282 13.3652605, -85.6705387 13.3652584, -85.6705978 13.3652612, -85.6707983 13.3652886, -85.6708669 13.3652969)",
432513607,,residential,False,False,154.56300000000002,,"LINESTRING (-85.6708669 13.3652969, -85.6708113 13.365404, -85.6707124 13.3656127, -85.670674 13.3658022, -85.6706712 13.3664038, -85.6707152 13.3666455)",
432513611,,residential,False,False,47.741,,"LINESTRING (-85.6708669 13.3652969, -85.6707983 13.3652886, -85.6705978 13.3652612, -85.6705387 13.3652584, -85.6704282 13.3652605)",
432513611,,residential,False,True,21.166,,"LINESTRING (-85.6708669 13.3652969, -85.6709521 13.3652584, -85.6710345 13.3652004)",
432513597,,residential,False,True,79.281,,"LINESTRING (-85.6713531 13.3658047, -85.6713647 13.3656031, -85.6713922 13.3653752, -85.6714259 13.3650955)",
593236247,Avenida Central,tertiary,False,False,75.895,,"LINESTRING (-85.6713531 13.3658047, -85.6713256 13.3657277, -85.6712103 13.3654778, -85.6711333 13.3653295, -85.6710345 13.3652004)",
593236247,Avenida Central,tertiary,False,True,72.366,,"LINESTRING (-85.6713531 13.3658047, -85.6715865 13.3661631, -85.6717179 13.3663501)",
432514609,,residential,False,False,60.754000000000005,,"LINESTRING (-85.6721992 13.3660693, -85.6721046 13.3661299, -85.6717637 13.3663184, -85.6717179 13.3663501)",
593248493,2a Avenida SO,secondary,False,False,136.95600000000002,NIC-57,"LINESTRING (-85.6721992 13.3660693, -85.6718955 13.3656558, -85.6717307 13.3654388, -85.6714259 13.3650955)",
593248493,2a Avenida SO,secondary,False,True,241.734,NIC-57,"LINESTRING (-85.6721992 13.3660693, -85.6725199 13.3663905, -85.6726283 13.3664642, -85.6730544 13.3666945, -85.6735385 13.3671085, -85.6738667 13.3674883)",
432513607,,residential,False,True,154.56300000000002,,"LINESTRING (-85.6707152 13.3666455, -85.6706712 13.3664038, -85.670674 13.3658022, -85.6707124 13.3656127, -85.6708113 13.365404, -85.6708669 13.3652969)",
