osmid,highway,oneway,reversed,length,name,ref,maxspeed,geometry
45036504,residential,False,True,110.691,,,,"LINESTRING (-86.4769604 13.6355273, -86.477047 13.6365192)"
402264857,residential,False,True,109.08,,,,"LINESTRING (-86.4769604 13.6355273, -86.4768932 13.6345485)"
598376150,tertiary,False,False,90.585,4a Calle NO,,,"LINESTRING (-86.4769604 13.6355273, -86.4777956 13.6354576)"
598376150,tertiary,False,True,98.781,4a Calle NO,,,"LINESTRING (-86.4769604 13.6355273, -86.4760491 13.6355971)"
42141726,residential,False,True,107.215,,,,"LINESTRING (-86.4796288 13.6342047, -86.4786425 13.6343094)"
780617405,trunk,False,False,61.941,NIC-15,NIC-15,80,"LINESTRING (-86.4796288 13.6342047, -86.4795467 13.6336534)"
780617405,trunk,False,True,35.783,NIC-15,NIC-15,80,"LINESTRING (-86.4796288 13.6342047, -86.4796724 13.6345237)"
40755296,tertiary,True,False,94.362,,,45,"LINESTRING (-86.4756733 13.630372, -86.4756194 13.629525)"
42157009,residential,False,False,88.573,Calle Bosawás,,,"LINESTRING (-86.4756733 13.630372, -86.4764892 13.630296)"
42157009,residential,False,True,95.166,Calle Bosawás,,,"LINESTRING (-86.4756733 13.630372, -86.4747956 13.630442)"
598376150,tertiary,False,False,98.781,4a Calle NO,,,"LINESTRING (-86.4760491 13.6355971, -86.4769604 13.6355273)"
40755296,tertiary,True,False,102.922,,,45,"LINESTRING (-86.4760491 13.6355971, -86.4760266 13.63515, -86.4759882 13.6346735)"
598376150,tertiary,False,True,96.767,4a Calle NO,,,"LINESTRING (-86.4760491 13.6355971, -86.475196 13.635647, -86.4751553 13.6356503)"
153579367,residential,False,False,99.785,Calle Prinzapolka,,,"LINESTRING (-86.4752021 13.6365646, -86.4761252 13.636541)"
153579426,residential,False,False,97.449,,,,"LINESTRING (-86.4752021 13.6365646, -86.4743003 13.6365644)"
400029333,tertiary,True,False,96.807,Avenida Wiesbaden,,,"LINESTRING (-86.4752021 13.6365646, -86.4752493 13.637434)"
42157027,residential,False,True,105.779,,,,"LINESTRING (-86.4733373 13.6365782, -86.4723588 13.6366049)"
153579408,residential,False,False,100.283,Avenida Diriangén,,,"LINESTRING (-86.4733373 13.6365782, -86.4733864 13.6374788)"
153579426,residential,False,True,104.074,,,,"LINESTRING (-86.4733373 13.6365782, -86.4743003 13.6365644)"
153579436,residential,False,False,103.61699999999999,Avenida Diriangén,,,"LINESTRING (-86.4733373 13.6365782, -86.473339 13.6361426, -86.4733454 13.6358837, -86.4734699 13.6356796)"
42157025,tertiary,False,False,83.60399999999998,4a Calle NE,,,"LINESTRING (-86.4734699 13.6356796, -86.4736177 13.6357317, -86.4738449 13.6357453, -86.4742329 13.6357208)"
153579436,residential,False,True,103.61699999999999,Avenida Diriangén,,,"LINESTRING (-86.4734699 13.6356796, -86.4733454 13.6358837, -86.473339 13.6361426, -86.4733373 13.6365782)"
153579367,residential,False,False,99.64,Calle Prinzapolka,,,"LINESTRING (-86.4761252 13.636541, -86.477047 13.6365192)"
153579367,residential,False,True,99.785,Calle Prinzapolka,,,"LINESTRING (-86.4761252 13.636541, -86.4752021 13.6365646)"
400028324,residential,True,False,105.279,,,,"LINESTRING (-86.4761252 13.636541, -86.4760491 13.6355971)"
45036504,residential,False,False,110.691,,,,"LINESTRING (-86.477047 13.6365192, -86.4769604 13.6355273)"
45036504,residential,False,True,96.25,,,,"LINESTRING (-86.477047 13.6365192, -86.4771173 13.6373821)"
153579367,residential,False,False,87.839,Calle Prinzapolka,,,"LINESTRING (-86.477047 13.6365192, -86.4778583 13.6364701)"
153579367,residential,False,True,99.64,Calle Prinzapolka,,,"LINESTRING (-86.477047 13.6365192, -86.4761252 13.636541)"
42157034,residential,False,False,112.789,Avenida Centroamericana,,,"LINESTRING (-86.4778583 13.6364701, -86.4777956 13.6354576)"
42157034,residential,False,True,99.442,Avenida Centroamericana,,,"LINESTRING (-86.4778583 13.6364701, -86.4779199 13.6373624)"
153579367,residential,False,True,87.839,Calle Prinzapolka,,,"LINESTRING (-86.4778583 13.6364701, -86.477047 13.6365192)"
153579367,residential,False,False,110.65100000000001,Calle Prinzapolka,,,"LINESTRING (-86.4778583 13.6364701, -86.4783492 13.6364607, -86.4788818 13.6364413)"
153579367,residential,False,False,76.274,Calle Prinzapolka,,,"LINESTRING (-86.479802 13.6364239, -86.4805076 13.6364059)"
153579367,residential,False,True,10.275,Calle Prinzapolka,,,"LINESTRING (-86.479802 13.6364239, -86.479707 13.6364199)"
780617405,trunk,False,False,117.062,NIC-15,NIC-15,80,"LINESTRING (-86.479802 13.6364239, -86.4797512 13.6353723)"
780617405,trunk,False,True,89.299,NIC-15,NIC-15,80,"LINESTRING (-86.479802 13.6364239, -86.47986 13.637225)"
153579384,residential,False,False,99.328,Avenida Santa Fe,,,"LINESTRING (-86.4743003 13.6365644, -86.4743532 13.6374562)"
153579384,residential,False,True,94.086,Avenida Santa Fe,,,"LINESTRING (-86.4743003 13.6365644, -86.4742329 13.6357208)"
153579426,residential,False,False,104.074,,,,"LINESTRING (-86.4743003 13.6365644, -86.4733373 13.6365782)"
153579426,residential,False,True,97.449,,,,"LINESTRING (-86.4743003 13.6365644, -86.4752021 13.6365646)"
42141728,residential,False,False,96.864,,,,"LINESTRING (-86.4743532 13.6374562, -86.4752493 13.637434)"
42141728,residential,False,True,104.503,,,,"LINESTRING (-86.4743532 13.6374562, -86.4733864 13.6374788)"
153579384,residential,False,True,99.328,Avenida Santa Fe,,,"LINESTRING (-86.4743532 13.6374562, -86.4743003 13.6365644)"
42141728,residential,False,False,97.799,,,,"LINESTRING (-86.4752493 13.637434, -86.4761543 13.6374256)"
42141728,residential,False,True,96.864,,,,"LINESTRING (-86.4752493 13.637434, -86.4743532 13.6374562)"
153579384,residential,False,False,94.086,Avenida Santa Fe,,,"LINESTRING (-86.4742329 13.6357208, -86.4743003 13.6365644)"
153579384,residential,False,True,91.358,Avenida Santa Fe,,,"LINESTRING (-86.4742329 13.6357208, -86.4742064 13.6348996)"
598376150,tertiary,False,False,99.983,4a Calle NO,,,"LINESTRING (-86.4742329 13.6357208, -86.4751553 13.6356503)"
42157025,tertiary,False,True,83.604,4a Calle NE,,,"LINESTRING (-86.4742329 13.6357208, -86.4738449 13.6357453, -86.4736177 13.6357317, -86.4734699 13.6356796)"
42141722,residential,True,False,92.226,,,,"LINESTRING (-86.4740856 13.6330875, -86.4732343 13.6331464)"
153579384,residential,False,False,93.709,Avenida Santa Fe,,,"LINESTRING (-86.4740856 13.6330875, -86.474146 13.6339282)"
153579384,residential,False,True,90.503,Avenida Santa Fe,,,"LINESTRING (-86.4740856 13.6330875, -86.474029 13.6324069, -86.4740151 13.6322765)"
402264118,residential,True,False,94.106,,,,"LINESTRING (-86.4768251 13.6337781, -86.4776947 13.6337328)"
402264754,residential,True,False,85.98,Avenida Segovia,,,"LINESTRING (-86.4768251 13.6337781, -86.4768471 13.6340267, -86.4768503 13.6340632, -86.4768675 13.6342574, -86.4768932 13.6345485)"
