osmid,highway,oneway,reversed,length,lanes,geometry,name
46875776,unclassified,False,False,43.595,,"LINESTRING (-85.8002623 11.4546435, -85.800197 11.4542567)",
412477492,secondary,True,False,41.547000000000004,2,"LINESTRING (-85.8002623 11.4546435, -85.8002569 11.4547027, -85.8003079 11.4550129)",
412477495,secondary,False,False,85.984,2,"LINESTRING (-85.8002623 11.4546435, -85.8003199 11.4546067, -85.8010275 11.4544751)",Calle Real
16964481,secondary,False,True,131.334,2,"LINESTRING (-85.8006024 11.4564804, -85.7994198 11.4567077)",Calle del Lago
17511469,secondary,True,False,87.853,2,"LINESTRING (-85.8006024 11.4564804, -85.801395 11.4563362)",
46875752,residential,False,True,100.304,2,"LINESTRING (-85.8006024 11.4564804, -85.8007441 11.4573717)",
412477495,secondary,False,False,77.242,2,"LINESTRING (-85.8010275 11.4544751, -85.8017184 11.4543201)",Calle Real
546522740,residential,False,True,38.367,2,"LINESTRING (-85.8010275 11.4544751, -85.8009687 11.4541349)",Avenida Central
412477495,secondary,False,True,85.984,2,"LINESTRING (-85.8010275 11.4544751, -85.8003199 11.4546067, -85.8002623 11.4546435)",Calle Real
46875756,residential,False,True,99.564,2,"LINESTRING (-85.801395 11.4563362, -85.8015722 11.4572146)",
46875777,secondary,True,False,92.131,2,"LINESTRING (-85.801395 11.4563362, -85.8012346 11.4555227)",
414261584,residential,False,True,72.777,2,"LINESTRING (-85.801395 11.4563362, -85.802049 11.4562038)",
46875741,residential,False,False,113.267,,"LINESTRING (-85.8052178 11.4522621, -85.8042268 11.4525691)",
46875741,residential,False,False,108.6,,"LINESTRING (-85.8042268 11.4525691, -85.8032737 11.4528542)",
46875741,residential,False,True,113.267,,"LINESTRING (-85.8042268 11.4525691, -85.8052178 11.4522621)",
46875760,residential,False,False,134.081,,"LINESTRING (-85.8042268 11.4525691, -85.8044112 11.4537613)",
46875760,residential,False,True,134.081,,"LINESTRING (-85.8044112 11.4537613, -85.8042268 11.4525691)",
"[16964478, 412477495]",secondary,False,True,299.97299999999996,2,"LINESTRING (-85.8044112 11.4537613, -85.803098 11.4540272, -85.8017184 11.4543201)",Calle Real
