osmid,oneway,lanes,highway,junction,reversed,length,geometry,name,maxspeed
236415819,False,,tertiary,,False,135.61100000000002,"LINESTRING (-24.9866114 16.8889025, -24.9864484 16.8895696, -24.9863438 16.8899975, -24.9863244 16.8900907)",Avenida Baltazar Lopes da Silva,
32052339,False,,residential,,False,38.254,"LINESTRING (-24.9869814 16.8875501, -24.9866224 16.8875688)",Rua Unidade Africana,
32052339,False,,residential,,True,31.521,"LINESTRING (-24.9869814 16.8875501, -24.9872775 16.887541)",Rua Unidade Africana,
32064378,False,2,tertiary,,False,33.849,"LINESTRING (-24.9869814 16.8875501, -24.9869098 16.8878467)",Avenida Baltazar Lopes da Silva,
32064378,False,2,tertiary,,True,77.108,"LINESTRING (-24.9869814 16.8875501, -24.9870479 16.8872983, -24.987159 16.8868778)",Avenida Baltazar Lopes da Silva,
32064399,False,,residential,,False,125.117,"LINESTRING (-24.9874825 16.8860321, -24.9863395 16.8857678)",Rua 24 de Setembro,
415553442,False,,residential,,True,43.474,"LINESTRING (-24.9874825 16.8860321, -24.987582 16.8856529)",Rua Jaime Mota,
415553442,False,,residential,,False,29.128,"LINESTRING (-24.9874825 16.8860321, -24.9873846 16.8862209, -24.9873523 16.8862617)",Rua Jaime Mota,
32052317,False,,residential,,False,27.998,"LINESTRING (-24.9882517 16.8837975, -24.9884947 16.8838941)",Rua Edoardo de Balsemão,
32052317,False,,residential,,True,18.38,"LINESTRING (-24.9882517 16.8837975, -24.9880899 16.8837396)",Rua Edoardo de Balsemão,
30704914,False,,residential,,False,145.506,"LINESTRING (-24.9882517 16.8837975, -24.9878812 16.8847754, -24.98779 16.8850292)",Rua Suburbana,
32052321,False,2,tertiary,,False,111.054,"LINESTRING (-24.9882742 16.8892022, -24.9880834 16.8901841)",Avenida 5 de Julho,
236415820,False,,residential,,False,110.835,"LINESTRING (-24.9882742 16.8892022, -24.9892957 16.8893975)",Rua Patrice Lumumba,
236415820,False,,residential,,True,48.539,"LINESTRING (-24.9882742 16.8892022, -24.9878263 16.8891193)",Rua Patrice Lumumba,
32052321,False,2,tertiary,,True,105.563,"LINESTRING (-24.9882742 16.8892022, -24.9883207 16.8889229, -24.9884037 16.8884343, -24.9884222 16.8882637)",Avenida 5 de Julho,
32052322,True,,tertiary,,False,52.827,"LINESTRING (-24.9892957 16.8893975, -24.9889485 16.8897371)",Rua Angola,
236415820,False,,residential,,True,110.835,"LINESTRING (-24.9892957 16.8893975, -24.9882742 16.8892022)",Rua Patrice Lumumba,
396449577,True,,secondary,,False,28.727,"LINESTRING (-24.9895506 16.883156, -24.9892978 16.8830653)",Rua Henrique Sena,
189721369,False,,residential,,False,110.289,"LINESTRING (-24.9892102 16.8841913, -24.9895217 16.8832453)",Rua de São João,
719597423,False,,residential,,True,26.919,"LINESTRING (-24.9892102 16.8841913, -24.9889784 16.8840943)",Rua Edoardo de Balsemão,
795486204,False,,residential,,False,21.62,"LINESTRING (-24.9892102 16.8841913, -24.9893931 16.884276)",Rua Edoardo de Balsemão,
481331781,False,,residential,,True,21.109,"LINESTRING (-24.9875565 16.8846789, -24.9873627 16.8846383)",,
32064396,True,,tertiary,,False,70.628,"LINESTRING (-24.9875565 16.8846789, -24.9876813 16.8842417, -24.987702 16.8841691, -24.987707 16.8840625)",Rua do Coco,
236415825,False,,secondary,,False,34.921,"LINESTRING (-24.9879284 16.8866481, -24.9882528 16.8866958)",Rua Libertadores d'Africa,
236415825,False,,secondary,,True,37.494,"LINESTRING (-24.9879284 16.8866481, -24.987588 16.8865609)",Rua Libertadores d'Africa,
415556079,False,2,residential,,True,67.283,"LINESTRING (-24.9879284 16.8866481, -24.9877629 16.8872321)",Rua Senador Vera Cruz,
415556079,False,2,residential,,False,76.98,"LINESTRING (-24.9879284 16.8866481, -24.9880504 16.8861298, -24.9881047 16.8859774)",Rua Senador Vera Cruz,
32052321,False,2,tertiary,,False,80.469,"LINESTRING (-24.9886507 16.8867804, -24.9885445 16.8874969)",Avenida 5 de Julho,
236415825,False,,secondary,,True,43.369,"LINESTRING (-24.9886507 16.8867804, -24.9882528 16.8866958)",Rua Libertadores d'Africa,
189721336,False,,residential,,True,68.509,"LINESTRING (-24.9886507 16.8867804, -24.9887046 16.8865059, -24.9887697 16.8861749)",Rua Santo António,
236415825,False,,secondary,,False,55.337999999999994,"LINESTRING (-24.9886507 16.8867804, -24.9888352 16.8868132, -24.9890023 16.8868061, -24.9890885 16.8867815, -24.9891425 16.8867314)",Rua Libertadores d'Africa,
32052321,False,2,tertiary,,True,111.054,"LINESTRING (-24.9880834 16.8901841, -24.9882742 16.8892022)",Avenida 5 de Julho,
189721324,False,,tertiary,,False,76.798,"LINESTRING (-24.9880834 16.8901841, -24.9879755 16.890867)",Av. 5 de Julho,
573738324,True,,tertiary,,False,40.307,"LINESTRING (-24.9880834 16.8901841, -24.9884552 16.8902536)",Rua Angola,
573738324,True,,tertiary,,False,13.021,"LINESTRING (-24.9884552 16.8902536, -24.9885733 16.8902843)",Rua Angola,
688202619,True,,tertiary,,False,10.619,"LINESTRING (-24.9884552 16.8902536, -24.9884792 16.8903463)",Rua Angola,
32052323,True,,tertiary,,False,71.208,"LINESTRING (-24.9885733 16.8902843, -24.9890715 16.8898567)",Rua Angola,
481271384,False,,residential,,True,95.28,"LINESTRING (-24.9885733 16.8902843, -24.9889822 16.8903308, -24.9893046 16.8901761, -24.9894146 16.8901233)",,
32052322,True,,tertiary,,False,69.032,"LINESTRING (-24.989748 16.8889524, -24.9896548 16.8890441, -24.9892957 16.8893975)",Rua Angola,
32052325,False,,residential,,False,111.309,"LINESTRING (-24.9876549 16.8901068, -24.9878263 16.8891193)",Rua Argelia,
573738323,True,2,unclassified,,False,46.395,"LINESTRING (-24.9876549 16.8901068, -24.9880834 16.8901841)",Rua Angola,
32052325,False,,residential,,True,55.693000000000005,"LINESTRING (-24.9876549 16.8901068, -24.9875718 16.8905289, -24.987558 16.890599)",Rua Argelia,
32052325,False,,residential,,True,111.309,"LINESTRING (-24.9878263 16.8891193, -24.9876549 16.8901068)",Rua Argelia,
236415820,False,,residential,,False,48.539,"LINESTRING (-24.9878263 16.8891193, -24.9882742 16.8892022)",Rua Patrice Lumumba,
236415820,False,,residential,,True,65.975,"LINESTRING (-24.9878263 16.8891193, -24.9872145 16.8890227)",Rua Patrice Lumumba,
32052327,False,,residential,,False,48.375,"LINESTRING (-24.9879755 16.890867, -24.9875294 16.890783)",,
189721324,False,,tertiary,,False,92.722,"LINESTRING (-24.9879755 16.890867, -24.9878302 16.8916892)",Av. 5 de Julho,
189721324,False,,tertiary,,True,76.798,"LINESTRING (-24.9879755 16.890867, -24.9880834 16.8901841)",Av. 5 de Julho,
32052325,False,,residential,,False,20.685,"LINESTRING (-24.9875294 16.890783, -24.987558 16.890599)",Rua Argelia,
32052325,False,,residential,,True,94.452,"LINESTRING (-24.9875294 16.890783, -24.9873888 16.8916217)",Rua Argelia,
32052327,False,,residential,,True,48.375,"LINESTRING (-24.9875294 16.890783, -24.9879755 16.890867)",,
32052328,False,,residential,,False,47.56,"LINESTRING (-24.9878302 16.8916892, -24.9873888 16.8916217)",,
189721324,False,,tertiary,,True,92.722,"LINESTRING (-24.9878302 16.8916892, -24.9879755 16.890867)",Av. 5 de Julho,
32052325,False,,residential,,False,94.452,"LINESTRING (-24.9873888 16.8916217, -24.9875294 16.890783)",Rua Argelia,
32052328,False,,residential,,False,47.259,"LINESTRING (-24.9873888 16.8916217, -24.9869503 16.891554)",,
32052328,False,,residential,,True,47.56,"LINESTRING (-24.9873888 16.8916217, -24.9878302 16.8916892)",,
32052328,False,,residential,,False,52.38,"LINESTRING (-24.9869503 16.891554, -24.9864594 16.8915185)",,
32052328,False,,residential,,True,47.259,"LINESTRING (-24.9869503 16.891554, -24.9873888 16.8916217)",,
183536173,False,,residential,,False,115.349,"LINESTRING (-24.9869503 16.891554, -24.987094 16.8905258)",Rua Luis Terry,
236415820,False,,residential,,False,42.659,"LINESTRING (-24.9868227 16.8889413, -24.9872145 16.8890227)",Rua Patrice Lumumba,
236415820,False,,residential,,True,22.892,"LINESTRING (-24.9868227 16.8889413, -24.9866114 16.8889025)",Rua Patrice Lumumba,
236415824,False,,residential,,False,120.058,"LINESTRING (-24.9868227 16.8889413, -24.9871571 16.8879101)",Rua Aurelio Gonçalves,
236415824,False,,residential,,True,144.93699999999998,"LINESTRING (-24.9868227 16.8889413, -24.9864557 16.8900438, -24.9864349 16.8900911, -24.9864104 16.8901242, -24.9863703 16.8901629)",Rua Aurelio Gonçalves,
32052325,False,,residential,,True,20.685,"LINESTRING (-24.987558 16.890599, -24.9875294 16.890783)",Rua Argelia,
32052330,False,,residential,,False,50.035,"LINESTRING (-24.987558 16.890599, -24.987094 16.8905258)",,
32052325,False,,residential,,False,55.693000000000005,"LINESTRING (-24.987558 16.890599, -24.9875718 16.8905289, -24.9876549 16.8901068)",Rua Argelia,
32052330,False,,residential,,True,50.035,"LINESTRING (-24.987094 16.8905258, -24.987558 16.890599)",,
183536173,False,,residential,,True,115.349,"LINESTRING (-24.987094 16.8905258, -24.9869503 16.891554)",Rua Luis Terry,
"[183536178, 183536173]",False,,residential,,False,54.323,"LINESTRING (-24.987094 16.8905258, -24.9871209 16.8903724, -24.9871035 16.8903163, -24.9870837 16.8902786, -24.9870398 16.890256, -24.9868513 16.8902168)",Rua Luis Terry,
32052328,False,,residential,,True,52.38,"LINESTRING (-24.9864594 16.8915185, -24.9869503 16.891554)",,
32052331,False,,residential,,False,150.629,"LINESTRING (-24.9864594 16.8915185, -24.9868513 16.8902168)",Rua Senador Vera Cruz,
32052328,False,,residential,,False,48.173,"LINESTRING (-24.9864594 16.8915185, -24.9863454 16.8915013, -24.9860237 16.8914041)",,
32052331,False,,residential,,False,138.287,"LINESTRING (-24.9868513 16.8902168, -24.9872145 16.8890227)",Rua Senador Vera Cruz,
32052331,False,,residential,,True,150.629,"LINESTRING (-24.9868513 16.8902168, -24.9864594 16.8915185)",Rua Senador Vera Cruz,
183536178,False,,residential,,False,51.756,"LINESTRING (-24.9868513 16.8902168, -24.9866005 16.8901687, -24.9864585 16.890159, -24.9863703 16.8901629)",,
"[183536178, 183536173]",False,,residential,,True,54.323,"LINESTRING (-24.9868513 16.8902168, -24.9870398 16.890256, -24.9870837 16.8902786, -24.9871035 16.8903163, -24.9871209 16.8903724, -24.987094 16.8905258)",Rua Luis Terry,
32052331,False,,residential,,True,138.287,"LINESTRING (-24.9872145 16.8890227, -24.9868513 16.8902168)",Rua Senador Vera Cruz,
236415820,False,,residential,,False,65.975,"LINESTRING (-24.9872145 16.8890227, -24.9878263 16.8891193)",Rua Patrice Lumumba,
236415820,False,,residential,,True,42.659,"LINESTRING (-24.9872145 16.8890227, -24.9868227 16.8889413)",Rua Patrice Lumumba,
32052331,False,,residential,,False,118.81700000000001,"LINESTRING (-24.9872145 16.8890227, -24.987501 16.88812, -24.9875391 16.8880003)",Rua Senador Vera Cruz,
32052336,False,,residential,,True,5.269,"LINESTRING (-24.9882935 16.8854456, -24.9882505 16.8854221)",,
32064403,False,,residential,,False,17.733,"LINESTRING (-24.9882935 16.8854456, -24.9884499 16.8855007)",,
415556079,False,2,residential,,True,43.565,"LINESTRING (-24.9882935 16.8854456, -24.9881619 16.8858166)",Rua Senador Vera Cruz,
32064403,False,,residential,,True,17.733,"LINESTRING (-24.9884499 16.8855007, -24.9882935 16.8854456)",,
32064404,True,,residential,,False,166.376,"LINESTRING (-24.9884499 16.8855007, -24.9886557 16.8850518, -24.9889784 16.8840943)",Rua da Mozambique,
719597423,False,,residential,,False,26.919,"LINESTRING (-24.9889784 16.8840943, -24.9892102 16.8841913)",Rua Edoardo de Balsemão,
719597423,False,,residential,,True,25.19,"LINESTRING (-24.9889784 16.8840943, -24.9887615 16.8840035)",Rua Edoardo de Balsemão,
415553442,False,,residential,,False,7.534,"LINESTRING (-24.9877365 16.885151, -24.9877165 16.885216)",Rua Jaime Mota,
415553443,False,,residential,,False,35.086,"LINESTRING (-24.9877365 16.885151, -24.9874264 16.8850437)",,
718319802,False,,residential,,True,14.691,"LINESTRING (-24.9877365 16.885151, -24.98779 16.8850292)",Rua Suburbana,
32052317,False,,residential,,False,30.885,"LINESTRING (-24.9884947 16.8838941, -24.9887615 16.8840035)",Rua Edoardo de Balsemão,
32052317,False,,residential,,True,27.998,"LINESTRING (-24.9884947 16.8838941, -24.9882517 16.8837975)",Rua Edoardo de Balsemão,
32052337,False,,residential,,True,165.67000000000002,"LINESTRING (-24.9884947 16.8838941, -24.9881525 16.8848577, -24.9880648 16.8851258, -24.988037 16.885177, -24.9879662 16.8852921)",Rua da Moeda,
32052317,False,,residential,,True,30.885,"LINESTRING (-24.9887615 16.8840035, -24.9884947 16.8838941)",Rua Edoardo de Balsemão,
719597423,False,,residential,,False,25.19,"LINESTRING (-24.9887615 16.8840035, -24.9889784 16.8840943)",Rua Edoardo de Balsemão,
32052338,False,,residential,,True,166.86,"LINESTRING (-24.9887615 16.8840035, -24.9884086 16.8849576, -24.9882505 16.8854221)",Rua da Luz,
"[719597421, 719597422]",False,,residential,,False,106.858,"LINESTRING (-24.9887615 16.8840035, -24.9890403 16.8831378, -24.9890619 16.8830867)",Rua da Luz,
32052321,False,2,tertiary,,False,86.252,"LINESTRING (-24.9885445 16.8874969, -24.9884222 16.8882637)",Avenida 5 de Julho,
32052321,False,2,tertiary,,True,80.469,"LINESTRING (-24.9885445 16.8874969, -24.9886507 16.8867804)",Avenida 5 de Julho,
32052339,False,,residential,,False,92.518,"LINESTRING (-24.9885445 16.8874969, -24.9876755 16.8875259)",Rua Unidade Africana,
32052339,False,,residential,,False,42.38,"LINESTRING (-24.9876755 16.8875259, -24.9872775 16.887541)",Rua Unidade Africana,
32052339,False,,residential,,True,92.518,"LINESTRING (-24.9876755 16.8875259, -24.9885445 16.8874969)",Rua Unidade Africana,
415556079,False,2,residential,,False,33.967,"LINESTRING (-24.9876755 16.8875259, -24.9877629 16.8872321)",Rua Senador Vera Cruz,
415556079,False,2,residential,,True,54.711,"LINESTRING (-24.9876755 16.8875259, -24.9875391 16.8880003)",Rua Senador Vera Cruz,
32052339,False,,residential,,False,31.521,"LINESTRING (-24.9872775 16.887541, -24.9869814 16.8875501)",Rua Unidade Africana,
32052339,False,,residential,,True,42.38,"LINESTRING (-24.9872775 16.887541, -24.9876755 16.8875259)",Rua Unidade Africana,
236415824,False,,residential,,False,47.517,"LINESTRING (-24.9872775 16.887541, -24.9874041 16.8871312)",Rua Aurelio Gonçalves,
236415824,False,,residential,,True,42.995,"LINESTRING (-24.9872775 16.887541, -24.9871571 16.8879101)",Rua Aurelio Gonçalves,
32052339,False,,residential,,True,76.678,"LINESTRING (-24.9859024 16.8875982, -24.9866224 16.8875688)",Rua Unidade Africana,
32064387,False,,residential,,False,66.222,"LINESTRING (-24.9859024 16.8875982, -24.9858886 16.8881936)",Rua da Paz,
32064387,False,,residential,,True,99.3,"LINESTRING (-24.9859024 16.8875982, -24.9860945 16.8867243)",Rua da Paz,
32052339,False,,residential,,False,63.99,"LINESTRING (-24.9859024 16.8875982, -24.9853402 16.8875958, -24.985301 16.8875956)",Rua Unidade Africana,
32052321,False,2,tertiary,,True,86.252,"LINESTRING (-24.9884222 16.8882637, -24.9885445 16.8874969)",Avenida 5 de Julho,
32052340,False,,residential,,False,98.421,"LINESTRING (-24.9884222 16.8882637, -24.9875391 16.8880003)",Travessa Cadamosto,
32052321,False,2,tertiary,,False,105.56299999999999,"LINESTRING (-24.9884222 16.8882637, -24.9884037 16.8884343, -24.9883207 16.8889229, -24.9882742 16.8892022)",Avenida 5 de Julho,
32052340,False,,residential,,True,98.421,"LINESTRING (-24.9875391 16.8880003, -24.9884222 16.8882637)",Travessa Cadamosto,
415556079,False,2,residential,,False,54.711,"LINESTRING (-24.9875391 16.8880003, -24.9876755 16.8875259)",Rua Senador Vera Cruz,
415556080,False,,residential,,False,41.864,"LINESTRING (-24.9875391 16.8880003, -24.9871571 16.8879101)",,
32052331,False,,residential,,True,118.81700000000001,"LINESTRING (-24.9875391 16.8880003, -24.987501 16.88812, -24.9872145 16.8890227)",Rua Senador Vera Cruz,
236415824,False,,residential,,False,42.995,"LINESTRING (-24.9871571 16.8879101, -24.9872775 16.887541)",Rua Aurelio Gonçalves,
236415824,False,,residential,,True,120.058,"LINESTRING (-24.9871571 16.8879101, -24.9868227 16.8889413)",Rua Aurelio Gonçalves,
415556080,False,,residential,,False,27.241,"LINESTRING (-24.9871571 16.8879101, -24.9869098 16.8878467)",,
415556080,False,,residential,,True,41.864,"LINESTRING (-24.9871571 16.8879101, -24.9875391 16.8880003)",,
32064378,False,2,tertiary,,False,121.617,"LINESTRING (-24.9869098 16.8878467, -24.9866114 16.8889025)",Avenida Baltazar Lopes da Silva,
32064378,False,2,tertiary,,True,33.849,"LINESTRING (-24.9869098 16.8878467, -24.9869814 16.8875501)",Avenida Baltazar Lopes da Silva,
415556080,False,,residential,,True,27.241,"LINESTRING (-24.9869098 16.8878467, -24.9871571 16.8879101)",,
32052341,False,,residential,,False,39.791,"LINESTRING (-24.9877629 16.8872321, -24.9874041 16.8871312)",,
415556079,False,2,residential,,False,67.283,"LINESTRING (-24.9877629 16.8872321, -24.9879284 16.8866481)",Rua Senador Vera Cruz,
415556079,False,2,residential,,True,33.967,"LINESTRING (-24.9877629 16.8872321, -24.9876755 16.8875259)",Rua Senador Vera Cruz,
32052341,False,,residential,,True,39.791,"LINESTRING (-24.9874041 16.8871312, -24.9877629 16.8872321)",,
236415824,False,,residential,,False,66.365,"LINESTRING (-24.9874041 16.8871312, -24.987588 16.8865609)",Rua Aurelio Gonçalves,
236415824,False,,residential,,True,47.517,"LINESTRING (-24.9874041 16.8871312, -24.9872775 16.887541)",Rua Aurelio Gonçalves,
32064371,False,,residential,,False,101.658,"LINESTRING (-24.9892172 16.8910654, -24.9899148 16.8904407)",Rua Irmãs do Amor de Deus,30
32064371,False,,residential,,True,61.189,"LINESTRING (-24.9892172 16.8910654, -24.988769 16.8914102)",Rua Irmãs do Amor de Deus,30
32064371,False,,residential,,False,61.189,"LINESTRING (-24.988769 16.8914102, -24.9892172 16.8910654)",Rua Irmãs do Amor de Deus,30
32064372,False,,residential,,False,46.85,"LINESTRING (-24.988769 16.8914102, -24.9883372 16.8913277)",,
32064371,False,,residential,,True,11.149,"LINESTRING (-24.9899847 16.890366, -24.9899148 16.8904407)",Rua Irmãs do Amor de Deus,30
32064371,False,,residential,,False,64.429,"LINESTRING (-24.9899847 16.890366, -24.9901352 16.8901917, -24.9903494 16.8899039)",Rua Irmãs do Amor de Deus,30
688204304,False,,residential,,False,50.563,"LINESTRING (-24.9899847 16.890366, -24.9897743 16.8902433, -24.9897286 16.8902281, -24.9896945 16.8902169, -24.9896562 16.8901924, -24.9895724 16.8901432)",,
32064371,False,,residential,,True,64.429,"LINESTRING (-24.9903494 16.8899039, -24.9901352 16.8901917, -24.9899847 16.890366)",Rua Irmãs do Amor de Deus,30
32064373,False,,residential,,False,93.713,"LINESTRING (-24.9903494 16.8899039, -24.9902165 16.889798, -24.990132 16.889721, -24.9900556 16.8896543, -24.989987 16.8895863, -24.98975 16.8892912)",,
32052324,False,,tertiary,,True,110.168,"LINESTRING (-24.9883372 16.8913277, -24.9884792 16.8903463)",Rua Angola,
32064372,False,,residential,,True,46.85,"LINESTRING (-24.9883372 16.8913277, -24.988769 16.8914102)",,
32052323,True,,tertiary,,False,50.44799999999999,"LINESTRING (-24.98975 16.8892912, -24.9898725 16.8891846, -24.9898942 16.8891563, -24.9898966 16.8891218, -24.9898889 16.8890929, -24.9898758 16.8890701, -24.989748 16.8889524)",Rua Angola,
32064373,False,,residential,,True,93.713,"LINESTRING (-24.98975 16.8892912, -24.989987 16.8895863, -24.9900556 16.8896543, -24.990132 16.889721, -24.9902165 16.889798, -24.9903494 16.8899039)",,
32052323,True,,tertiary,,False,95.737,"LINESTRING (-24.9890715 16.8898567, -24.98975 16.8892912)",Rua Angola,
32064374,False,,residential,,True,18.658,"LINESTRING (-24.9890715 16.8898567, -24.9889485 16.8897371)",,
32064374,False,,residential,,False,48.685,"LINESTRING (-24.9890715 16.8898567, -24.9893004 16.8900976, -24.9894146 16.8901233)",,
32064374,False,,residential,,False,23.891,"LINESTRING (-24.9895724 16.8901432, -24.9897311 16.8899912)",,
32064374,False,,residential,,True,16.935,"LINESTRING (-24.9895724 16.8901432, -24.9894146 16.8901233)",,
688204304,False,,residential,,True,50.563,"LINESTRING (-24.9895724 16.8901432, -24.9896562 16.8901924, -24.9896945 16.8902169, -24.9897286 16.8902281, -24.9897743 16.8902433, -24.9899847 16.890366)",,
32064375,False,,residential,,False,36.176,"LINESTRING (-24.9857966 16.8901869, -24.9854568 16.8901981)",,
32064375,False,,residential,,True,51.965,"LINESTRING (-24.9857966 16.8901869, -24.9862843 16.8901619)",,
32064389,False,,residential,,True,46.55,"LINESTRING (-24.9857966 16.8901869, -24.9857052 16.8905963)",,
32064389,False,,residential,,False,62.691,"LINESTRING (-24.9857966 16.8901869, -24.985827 16.8899035, -24.9855384 16.8898644)",,
32064375,False,,residential,,False,48.255,"LINESTRING (-24.9854568 16.8901981, -24.9850157 16.890299)",,
32064375,False,,residential,,True,36.176,"LINESTRING (-24.9854568 16.8901981, -24.9857966 16.8901869)",,
32064387,False,,residential,,True,38.108000000000004,"LINESTRING (-24.9854568 16.8901981, -24.9854627 16.890174, -24.9855384 16.8898644)",Rua da Paz,
32064375,False,,residential,,False,22.435,"LINESTRING (-24.9850157 16.890299, -24.9848274 16.8903898)",,
32064375,False,,residential,,True,48.255,"LINESTRING (-24.9850157 16.890299, -24.9854568 16.8901981)",,
32064392,False,,residential,,False,129.947,"LINESTRING (-24.9850157 16.890299, -24.9851486 16.8891373)",,
32064375,False,,residential,,True,32.171,"LINESTRING (-24.9843031 16.8906169, -24.984572 16.8904846)",,
718428628,False,,tertiary,,True,95.578,"LINESTRING (-24.9843031 16.8906169, -24.9844475 16.8906364, -24.9847292 16.8908177, -24.9848574 16.8909735, -24.9849698 16.8911384)",Estrada da Cruz,
32064389,False,,residential,,False,125.787,"LINESTRING (-24.985454 16.8917017, -24.9857052 16.8905963)",,
718428628,False,,tertiary,,True,14.215,"LINESTRING (-24.985454 16.8917017, -24.9855517 16.8917889)",Estrada da Cruz,
718428628,False,,tertiary,,False,82.018,"LINESTRING (-24.985454 16.8917017, -24.9853785 16.8916389, -24.9852557 16.8915471, -24.985211 16.8914941, -24.9850675 16.891304, -24.9849698 16.8911384)",Estrada da Cruz,
481073513,False,,secondary,,True,86.952,"LINESTRING (-24.9825302 16.885717, -24.9817251 16.8855829)",Alto Sentina,
1119176832,False,,secondary,,False,20.917,"LINESTRING (-24.9825302 16.885717, -24.9827023 16.8857185, -24.9827267 16.8857166)",Alto Sentina,
32067121,False,,residential,,False,79.168,"LINESTRING (-24.9828666 16.8856941, -24.9825677 16.8863461)",,
1119176832,False,,secondary,,True,6.639,"LINESTRING (-24.9828666 16.8856941, -24.9828061 16.8857087)",Alto Sentina,
1119176832,False,,secondary,,False,36.271,"LINESTRING (-24.9828666 16.8856941, -24.9829705 16.8856526, -24.983198 16.8856344)",Alto Sentina,
415547542,False,,residential,,True,85.09,"LINESTRING (-24.983198 16.8856344, -24.9835045 16.8849276)",Rua Celso Silva Leão,
32064409,False,,residential,,True,40.446,"LINESTRING (-24.983198 16.8856344, -24.9830398 16.8855768, -24.9828399 16.8855126)",,
1119176832,False,,secondary,,True,36.271,"LINESTRING (-24.983198 16.8856344, -24.9829705 16.8856526, -24.9828666 16.8856941)",Alto Sentina,
1119459081,False,,secondary,,False,34.324,"LINESTRING (-24.983198 16.8856344, -24.9832774 16.8856571, -24.9835068 16.8857237)",Alto Sentina,
32064385,False,,residential,,True,30.97,"LINESTRING (-24.983683 16.8857717, -24.9839016 16.8859556)",Rua Franz Fanon,
183536170,False,,secondary,,False,30.59,"LINESTRING (-24.983683 16.8857717, -24.9839702 16.8857843)",Avenida Fernando Ferreira Fortes,
1119459081,False,,secondary,,True,19.493,"LINESTRING (-24.983683 16.8857717, -24.9835068 16.8857237)",Alto Sentina,
32067120,False,,residential,,True,108.571,"LINESTRING (-24.983683 16.8857717, -24.9836147 16.8859229, -24.9833259 16.8865616, -24.9832583 16.8866576)",Rua José da Paz Monteiro,
32064412,False,,residential,,True,12.327,"LINESTRING (-24.9845306 16.8858555, -24.9845422 16.8857452)",,
