osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
26773665,ЭМ-13,улица Садыков Т,trunk,False,False,11.149,,,"LINESTRING (70.8199712 40.060963, 70.8200729 40.0610262)",
26773665,ЭМ-13,улица Садыков Т,trunk,False,True,71.271,,,"LINESTRING (70.8199712 40.060963, 70.8193553 40.0605287)",
26933852,М-096,Нургазиев,secondary,True,False,245.103,1,40,"LINESTRING (70.8211487 40.059035, 70.821771 40.0585013, 70.8225221 40.0578572, 70.8230664 40.0573905)",
174790143,,Абдрахманов.О,residential,False,True,127.78,,,"LINESTRING (70.8211487 40.059035, 70.8203307 40.0584833, 70.8200222 40.0582753)",
67244940,,Султанмурат минбашы,tertiary,False,False,76.4,,,"LINESTRING (70.8169334 40.0614184, 70.8176027 40.0609605)",
67244940,,Султанмурат минбашы,tertiary,False,True,128.533,,,"LINESTRING (70.8169334 40.0614184, 70.8157961 40.062179)",
67244960,,,tertiary,False,True,84.797,,,"LINESTRING (70.8169334 40.0614184, 70.8161283 40.0609691)",
807284367,,,residential,False,False,66.041,,,"LINESTRING (70.8169334 40.0614184, 70.8174284 40.0618758)",
67245018,,Комунистическая,residential,False,True,299.583,,,"LINESTRING (70.8177297 40.0598274, 70.8158002 40.057574)",
67245034,,,residential,False,False,78.344,,,"LINESTRING (70.8177297 40.0598274, 70.8184569 40.0593954)",
67245034,,,residential,False,True,86.56,,,"LINESTRING (70.8177297 40.0598274, 70.8173683 40.0600515, 70.8169973 40.0603643)",
67245044,ЭМ-16,Садыков Т,trunk,False,False,34.549,2,60,"LINESTRING (70.819231 40.0603695, 70.8192128 40.0603354, 70.8190297 40.0601001)",
67246057,ЭМ-13,,trunk,True,False,15.455,,,"LINESTRING (70.819231 40.0603695, 70.819261 40.0603573, 70.8192943 40.0603519, 70.8193282 40.0603537, 70.8193602 40.0603627, 70.819397 40.0603832)",roundabout
67245044,ЭМ-16,Садыков Т,trunk,False,True,192.859,2,60,"LINESTRING (70.8167714 40.0572456, 70.8179374 40.0587328)",
412119789,ЭМ-13,Садыков Т,trunk,False,False,26.686,,,"LINESTRING (70.8216865 40.0620572, 70.8219194 40.0622179)",
"[67245074, 804940437]",,Айтматов С,residential,False,False,355.029,,,"LINESTRING (70.8216865 40.0620572, 70.8216629 40.06209, 70.8211739 40.0624783, 70.8200387 40.0633797, 70.8190036 40.0642016, 70.8188197 40.0643741)",
412119789,ЭМ-13,Садыков Т,trunk,False,True,178.974,,,"LINESTRING (70.8216865 40.0620572, 70.8205503 40.0613017, 70.8200729 40.0610262)",
67245003,,Дружба,residential,False,False,83.567,,,"LINESTRING (70.8184639 40.0646782, 70.8191975 40.0651778)",
67245003,,Дружба,residential,False,True,121.41300000000001,,,"LINESTRING (70.8184639 40.0646782, 70.8177661 40.0641626, 70.8173993 40.0639543)",
67245030,,Айтматов С,residential,False,True,157.603,,,"LINESTRING (70.8184639 40.0646782, 70.8176821 40.0653145, 70.8171529 40.0656776)",
67244940,,Султанмурат минбашы,tertiary,False,False,128.533,,,"LINESTRING (70.8157961 40.062179, 70.8169334 40.0614184)",
67244984,,,residential,False,False,100.112,,,"LINESTRING (70.8157961 40.062179, 70.8166913 40.0627631)",
804915588,,Момунов Ж,tertiary,False,True,97.987,,,"LINESTRING (70.8187766 40.0581295, 70.8179374 40.0587328)",
67246094,,,residential,False,True,216.106,,,"LINESTRING (70.8187766 40.0581295, 70.8188783 40.0581945, 70.8194358 40.0587165, 70.8203732 40.059638)",
804915588,,Момунов Ж,tertiary,False,False,58.129,,,"LINESTRING (70.8187766 40.0581295, 70.8189257 40.0580175, 70.8192697 40.0577678)",
67244961,,Курпуской.Н,residential,False,False,83.961,,,"LINESTRING (70.8169973 40.0603643, 70.8176027 40.0609605)",
67244961,,Курпуской.Н,residential,False,True,14.19,,,"LINESTRING (70.8169973 40.0603643, 70.8168913 40.0602658)",
67245034,,,residential,False,False,86.56,,,"LINESTRING (70.8169973 40.0603643, 70.8173683 40.0600515, 70.8177297 40.0598274)",
67244984,,,residential,False,True,58.344,,,"LINESTRING (70.8162915 40.0631697, 70.8167038 40.0628025, 70.8166913 40.0627631)",
