osmid,lanes,name,highway,maxspeed,oneway,reversed,length,width,geometry
444564680,,М. Кулубек көчөсү,residential,40,False,False,296.626,6,"LINESTRING (75.7508477 42.2108985, 75.7474237 42.2100712)"
444564680,,М. Кулубек көчөсү,residential,40,False,True,237.123,6,"LINESTRING (75.7508477 42.2108985, 75.7535867 42.2115557)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,112.048,6,"LINESTRING (75.7508477 42.2108985, 75.7504893 42.2117621, 75.7504471 42.2118615)"
85258944,,Ишеналы Арабаев,residential,,False,True,153.189,6,"LINESTRING (75.7456089 42.2148215, 75.7461517 42.2135038)"
221107993,,Эшенгазы Шаршеев көчөсү,residential,,False,False,282.512,6,"LINESTRING (75.7456089 42.2148215, 75.7489293 42.2154599)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,102.81,,"LINESTRING (75.7534764 42.2151916, 75.753836 42.2143062)"
525590040,2,Сагымбай Орозбаков көчөсү,primary,60,False,False,188.942,,"LINESTRING (75.7534764 42.2151916, 75.7556467 42.2157426)"
525590040,2,Сагымбай Орозбаков көчөсү,primary,60,False,True,347.892,,"LINESTRING (75.7534764 42.2151916, 75.7494448 42.2142574)"
444564676,,,residential,40,False,True,69.398,,"LINESTRING (75.7561407 42.2086421, 75.7564075 42.2080501)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,179.09,,"LINESTRING (75.7561407 42.2086421, 75.7559419 42.2091446, 75.7555535 42.2101928)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,92.064,,"LINESTRING (75.7561407 42.2086421, 75.7557523 42.2079693, 75.7557211 42.2078759)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,102.333,,"LINESTRING (75.7548376 42.2118364, 75.7545001 42.2127221)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,145.836,,"LINESTRING (75.7548376 42.2118364, 75.7553928 42.210591)"
444564680,,М. Кулубек көчөсү,residential,40,False,False,107.647,6,"LINESTRING (75.7548376 42.2118364, 75.7535867 42.2115557)"
444564680,,М. Кулубек көчөсү,residential,40,False,True,193.041,6,"LINESTRING (75.7548376 42.2118364, 75.7570776 42.2123476)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,184.44,,"LINESTRING (75.7545001 42.2127221, 75.753836 42.2143062)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,102.333,,"LINESTRING (75.7545001 42.2127221, 75.7548376 42.2118364)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,False,194.855,6,"LINESTRING (75.7545001 42.2127221, 75.7522218 42.2122495)"
"[445017288, 85258926]",,Сапар уулу Аалы көчөсү,residential,,False,True,272.26599999999996,6,"LINESTRING (75.7545001 42.2127221, 75.7555077 42.2129311, 75.7552936 42.2134042, 75.7548065 42.214522)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,103.04,6,"LINESTRING (75.7498144 42.2133721, 75.7494448 42.2142574)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,137.973,6,"LINESTRING (75.7498144 42.2133721, 75.7502731 42.2121787)"
85258990,2,Аубакир көчөсү,residential,50,False,False,347.146,6,"LINESTRING (75.7498144 42.2133721, 75.7527767 42.2140386, 75.753836 42.2143062)"
85258990,2,Аубакир көчөсү,residential,50,False,False,83.45,6,"LINESTRING (75.753836 42.2143062, 75.7548065 42.214522)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,102.81,,"LINESTRING (75.753836 42.2143062, 75.7534764 42.2151916)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,184.44,,"LINESTRING (75.753836 42.2143062, 75.7545001 42.2127221)"
85258990,2,Аубакир көчөсү,residential,50,False,True,347.146,6,"LINESTRING (75.753836 42.2143062, 75.7527767 42.2140386, 75.7498144 42.2133721)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,38.071,6,"LINESTRING (75.7504471 42.2118615, 75.7502731 42.2121787)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,True,100.526,6,"LINESTRING (75.7504471 42.2118615, 75.7516179 42.2121171)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,112.048,6,"LINESTRING (75.7504471 42.2118615, 75.7504893 42.2117621, 75.7508477 42.2108985)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,80.585,6,"LINESTRING (75.7516198 42.2091201, 75.7513227 42.2098106)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,77.777,6,"LINESTRING (75.7516198 42.2091201, 75.7519142 42.2084555)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,False,246.506,6,"LINESTRING (75.7516198 42.2091201, 75.7544111 42.2099201)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,True,264.77,6,"LINESTRING (75.7516198 42.2091201, 75.7486126 42.2082785)"
221099606,2,Токтогул көчөсү,residential,,False,True,97.958,6,"LINESTRING (75.7551528 42.2083329, 75.7547557 42.2091633)"
221104462,,Достук көчөсү,residential,40,False,True,250.03,6,"LINESTRING (75.7551528 42.2083329, 75.7522627 42.2076449)"
221099606,2,Токтогул көчөсү,residential,,False,False,91.03999999999999,6,"LINESTRING (75.7551528 42.2083329, 75.7553263 42.2077801, 75.755408 42.2075363)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,127.138,6,"LINESTRING (75.7513227 42.2098106, 75.7508477 42.2108985)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,80.585,6,"LINESTRING (75.7513227 42.2098106, 75.7516198 42.2091201)"
443959494,,Комурчиев көчөсү,residential,,False,False,242.537,6,"LINESTRING (75.7513227 42.2098106, 75.7540716 42.2105929)"
443959494,,Комурчиев көчөсү,residential,,False,True,302.892,6,"LINESTRING (75.7513227 42.2098106, 75.7477945 42.2090421)"
85258990,2,Аубакир көчөсү,residential,50,False,True,117.121,6,"LINESTRING (75.7561503 42.2148668, 75.7548065 42.214522)"
85258921,1,,residential,,False,True,105.853,6,"LINESTRING (75.7561503 42.2148668, 75.7557462 42.2155783, 75.7556467 42.2157426)"
444429646,,,residential,40,False,False,37.943,6,"LINESTRING (75.755408 42.2075363, 75.7558507 42.2074419)"
221099606,2,Токтогул көчөсү,residential,,False,True,91.03999999999999,6,"LINESTRING (75.755408 42.2075363, 75.7553263 42.2077801, 75.7551528 42.2083329)"
444564675,,,residential,40,False,False,47.45,,"LINESTRING (75.755408 42.2075363, 75.7555774 42.2076235, 75.7557211 42.2078759)"
221099606,2,Токтогул көчөсү,residential,,False,False,114.265,6,"LINESTRING (75.7535867 42.2115557, 75.7540716 42.2105929)"
444564680,,М. Кулубек көчөсү,residential,40,False,False,237.123,6,"LINESTRING (75.7535867 42.2115557, 75.7508477 42.2108985)"
444564680,,М. Кулубек көчөсү,residential,40,False,True,107.647,6,"LINESTRING (75.7535867 42.2115557, 75.7548376 42.2118364)"
85258944,,Ишеналы Арабаев,residential,,False,False,94.544,6,"LINESTRING (75.7480905 42.2082206, 75.7477945 42.2090421)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,False,43.617999999999995,6,"LINESTRING (75.7480905 42.2082206, 75.7485462 42.2082605, 75.7486126 42.2082785)"
85258944,,Ишеналы Арабаев,residential,,False,False,118.436,6,"LINESTRING (75.7477945 42.2090421, 75.7474237 42.2100712)"
85258944,,Ишеналы Арабаев,residential,,False,True,94.544,6,"LINESTRING (75.7477945 42.2090421, 75.7480905 42.2082206)"
443959494,,Комурчиев көчөсү,residential,,False,False,302.892,6,"LINESTRING (75.7477945 42.2090421, 75.7513227 42.2098106)"
221099606,2,Токтогул көчөсү,residential,,False,False,79.867,6,"LINESTRING (75.7540716 42.2105929, 75.7544111 42.2099201)"
221099606,2,Токтогул көчөсү,residential,,False,True,114.265,6,"LINESTRING (75.7540716 42.2105929, 75.7535867 42.2115557)"
443959494,,Комурчиев көчөсү,residential,,False,True,242.537,6,"LINESTRING (75.7540716 42.2105929, 75.7513227 42.2098106)"
221099606,2,Токтогул көчөсү,residential,,False,False,88.81,6,"LINESTRING (75.7544111 42.2099201, 75.7547557 42.2091633)"
221099606,2,Токтогул көчөсү,residential,,False,True,79.867,6,"LINESTRING (75.7544111 42.2099201, 75.7540716 42.2105929)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,True,246.506,6,"LINESTRING (75.7544111 42.2099201, 75.7516198 42.2091201)"
221099606,2,Токтогул көчөсү,residential,,False,False,97.958,6,"LINESTRING (75.7547557 42.2091633, 75.7551528 42.2083329)"
221099606,2,Токтогул көчөсү,residential,,False,True,88.81,6,"LINESTRING (75.7547557 42.2091633, 75.7544111 42.2099201)"
221104451,,Жеңиш көчөсү,residential,,False,True,246.912,6,"LINESTRING (75.7547557 42.2091633, 75.7519142 42.2084555)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,137.973,6,"LINESTRING (75.7502731 42.2121787, 75.7498144 42.2133721)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,38.071,6,"LINESTRING (75.7502731 42.2121787, 75.7504471 42.2118615)"
221104454,,Сапар уулу Аалы көчөсү,residential,40,False,True,289.99600000000004,6,"LINESTRING (75.7502731 42.2121787, 75.7493963 42.2119577, 75.7478079 42.2115876, 75.7469177 42.2113887)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,77.777,6,"LINESTRING (75.7519142 42.2084555, 75.7516198 42.2091201)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,94.595,6,"LINESTRING (75.7519142 42.2084555, 75.7522627 42.2076449)"
221104451,,Жеңиш көчөсү,residential,,False,False,246.912,6,"LINESTRING (75.7519142 42.2084555, 75.7547557 42.2091633)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,39.77,6,"LINESTRING (75.7489293 42.2154599, 75.7488167 42.2158077)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,140.29,6,"LINESTRING (75.7489293 42.2154599, 75.7494448 42.2142574)"
221107993,,Эшенгазы Шаршеев көчөсү,residential,,False,True,282.512,6,"LINESTRING (75.7489293 42.2154599, 75.7456089 42.2148215)"
221162338,,,residential,,False,False,72.075,6,"LINESTRING (75.7572407 42.207926, 75.7570733 42.2080002, 75.756899 42.2080498, 75.7566864 42.2080653, 75.7564075 42.2080501)"
444564674,,Дүйшеев көчөсү,residential,40,False,True,49.214,6,"LINESTRING (75.7572407 42.207926, 75.7572262 42.2079207, 75.7570072 42.2078464, 75.7569026 42.2077987, 75.7567926 42.2076596)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,145.836,,"LINESTRING (75.7553928 42.210591, 75.7548376 42.2118364)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,46.214,,"LINESTRING (75.7553928 42.210591, 75.7555535 42.2101928)"
444564676,,,residential,40,False,False,69.398,,"LINESTRING (75.7564075 42.2080501, 75.7561407 42.2086421)"
221162338,,,residential,,False,False,59.762,6,"LINESTRING (75.7564075 42.2080501, 75.7561582 42.2079887, 75.7557211 42.2078759)"
221162338,,,residential,,False,True,72.075,6,"LINESTRING (75.7564075 42.2080501, 75.7566864 42.2080653, 75.756899 42.2080498, 75.7570733 42.2080002, 75.7572407 42.207926)"
243574672,,,residential,,False,True,123.178,,"LINESTRING (75.7516179 42.2121171, 75.751259 42.2131925)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,False,100.526,6,"LINESTRING (75.7516179 42.2121171, 75.7504471 42.2118615)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,True,51.869,6,"LINESTRING (75.7516179 42.2121171, 75.7522218 42.2122495)"
243574674,,,residential,,False,True,78.613,,"LINESTRING (75.7522218 42.2122495, 75.7519419 42.2129254)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,False,51.869,6,"LINESTRING (75.7522218 42.2122495, 75.7516179 42.2121171)"
445017288,,Сапар уулу Аалы көчөсү,residential,,False,True,194.855,6,"LINESTRING (75.7522218 42.2122495, 75.7545001 42.2127221)"
243574674,,,residential,,False,False,78.613,,"LINESTRING (75.7519419 42.2129254, 75.7522218 42.2122495)"
243574672,,,residential,,False,False,123.178,,"LINESTRING (75.751259 42.2131925, 75.7516179 42.2121171)"
85258992,,С. Айтбаев көчөсү,residential,40,False,True,39.77,6,"LINESTRING (75.7488167 42.2158077, 75.7489293 42.2154599)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,False,264.77,6,"LINESTRING (75.7486126 42.2082785, 75.7516198 42.2091201)"
341729188,,Б. Жусупбек көчөсү,residential,40,False,True,43.617999999999995,6,"LINESTRING (75.7486126 42.2082785, 75.7485462 42.2082605, 75.7480905 42.2082206)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,46.214,,"LINESTRING (75.7555535 42.2101928, 75.7553928 42.210591)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,179.09,,"LINESTRING (75.7555535 42.2101928, 75.7559419 42.2091446, 75.7561407 42.2086421)"
444564680,,М. Кулубек көчөсү,residential,40,False,False,193.041,6,"LINESTRING (75.7570776 42.2123476, 75.7548376 42.2118364)"
"[444564677, 243622030]",,,residential,,False,False,79.682,,"LINESTRING (75.7570776 42.2123476, 75.7572833 42.2119737, 75.7574572 42.2116886)"
85258992,,С. Айтбаев көчөсү,residential,40,False,False,94.595,6,"LINESTRING (75.7522627 42.2076449, 75.7519142 42.2084555)"
221104462,,Достук көчөсү,residential,40,False,False,250.03,6,"LINESTRING (75.7522627 42.2076449, 75.7551528 42.2083329)"
444564674,,Дүйшеев көчөсү,residential,40,False,False,49.214000000000006,6,"LINESTRING (75.7567926 42.2076596, 75.7569026 42.2077987, 75.7570072 42.2078464, 75.7572262 42.2079207, 75.7572407 42.207926)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,92.064,,"LINESTRING (75.7557211 42.2078759, 75.7557523 42.2079693, 75.7561407 42.2086421)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,True,49.784000000000006,,"LINESTRING (75.7557211 42.2078759, 75.7557142 42.2078135, 75.7558507 42.2074419)"
221162338,,,residential,,False,True,59.762,6,"LINESTRING (75.7557211 42.2078759, 75.7561582 42.2079887, 75.7564075 42.2080501)"
444564675,,,residential,40,False,True,47.45,,"LINESTRING (75.7557211 42.2078759, 75.7555774 42.2076235, 75.755408 42.2075363)"
444429646,,,residential,40,False,True,37.943,6,"LINESTRING (75.7558507 42.2074419, 75.755408 42.2075363)"
175365510,2,Исакеев Баялы көчөсү,tertiary,70,False,False,49.784000000000006,,"LINESTRING (75.7558507 42.2074419, 75.7557142 42.2078135, 75.7557211 42.2078759)"
"[444564677, 243622030]",,,residential,,False,True,79.682,,"LINESTRING (75.7574572 42.2116886, 75.7572833 42.2119737, 75.7570776 42.2123476)"
