osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction
63760550,Аланазаров,unclassified,False,True,352.769,,,,"LINESTRING (72.6129645 40.2684306, 72.6143104 40.2654289)",
755299383,А Сойипкори,unclassified,False,False,90.306,,,,"LINESTRING (72.6129645 40.2684306, 72.6139413 40.2687532)",
63760550,Аланазаров,unclassified,False,False,352.769,,,,"LINESTRING (72.6143104 40.2654289, 72.6129645 40.2684306)",
122572019,Салтобаева улица,trunk,False,False,47.26,2,ЭМ-16,60,"LINESTRING (72.6143104 40.2654289, 72.6148622 40.2654868)",
122572019,Салтобаева улица,trunk,False,True,7.735,2,ЭМ-16,60,"LINESTRING (72.6143104 40.2654289, 72.6142213 40.2654142)",
540122807,Алимбаев С. көчөсү,tertiary,False,False,42.164,,,,"LINESTRING (72.6192406 40.2618483, 72.6191696 40.2622236)",
550269584,,residential,False,True,151.74699999999999,,,,"LINESTRING (72.6192406 40.2618483, 72.6191871 40.2618371, 72.6184219 40.2617229, 72.6174738 40.2616479)",
510739007,Мирмахмудов,secondary,False,False,425.281,,М-105,,"LINESTRING (72.6190304 40.2629764, 72.6190512 40.2629812, 72.6195094 40.2630862, 72.6202369 40.2632694, 72.6206879 40.2635803, 72.6210642 40.2640701, 72.6215103 40.2642694, 72.6231683 40.2643441, 72.6233828 40.2643233)",
510739012,Одностронняя,secondary,True,False,318.545,,М-105,,"LINESTRING (72.6190304 40.2629764, 72.6186911 40.2643378, 72.6186643 40.2644162, 72.6183387 40.2652987, 72.6182489 40.2654429, 72.6181398 40.2655751, 72.6181004 40.2656079, 72.6180558 40.2656327, 72.6179646 40.2656693)",
540122807,Алимбаев С. көчөсү,tertiary,False,True,84.537,,,,"LINESTRING (72.6190304 40.2629764, 72.6190342 40.2629558, 72.6191696 40.2622236)",
182148605,Ташлак,residential,False,True,48.678000000000004,,,,"LINESTRING (72.6128285 40.2612995, 72.6133102 40.2614138, 72.613374 40.2614343)",
182148635,,residential,False,False,237.338,,,,"LINESTRING (72.6128285 40.2612995, 72.6126948 40.2620767, 72.6124839 40.2628971, 72.6123292 40.2633979)",
182148594,,unclassified,False,True,79.016,,,,"LINESTRING (72.6174738 40.2616479, 72.616543 40.261669)",
550269584,,residential,False,False,151.74699999999999,,,,"LINESTRING (72.6174738 40.2616479, 72.6184219 40.2617229, 72.6191871 40.2618371, 72.6192406 40.2618483)",
550269585,,unclassified,False,False,455.3449999999999,,Ленина,,"LINESTRING (72.6174738 40.2616479, 72.6174869 40.2621643, 72.6174008 40.2636455, 72.6173854 40.2639109, 72.6173631 40.2642103, 72.6173261 40.264708, 72.6173106 40.2650259, 72.6173842 40.2652697, 72.6176408 40.2655626, 72.6177663 40.2656191)",
182148594,,unclassified,False,False,89.925,,,,"LINESTRING (72.6154896 40.2617576, 72.616543 40.261669)",
182148587,Сабыр Калбеков,unclassified,False,True,72.00200000000001,,,,"LINESTRING (72.6154896 40.2617576, 72.6154734 40.2620842, 72.6154583 40.2621434, 72.6153598 40.2623927)",
182148587,Сабыр Калбеков,unclassified,False,True,161.144,,,,"LINESTRING (72.6153598 40.2623927, 72.6148388 40.2637863)",
182148587,Сабыр Калбеков,unclassified,False,False,72.00200000000001,,,,"LINESTRING (72.6153598 40.2623927, 72.6154583 40.2621434, 72.6154734 40.2620842, 72.6154896 40.2617576)",
182148605,Ташлак,residential,False,False,199.876,,,,"LINESTRING (72.6153598 40.2623927, 72.6148961 40.2621743, 72.6143796 40.2618967, 72.6140413 40.2617135, 72.6136739 40.2615304, 72.613374 40.2614343)",
182148635,,residential,False,False,36.716,,,,"LINESTRING (72.6123292 40.2633979, 72.61223 40.2637193)",
182148635,,residential,False,True,237.338,,,,"LINESTRING (72.6123292 40.2633979, 72.6124839 40.2628971, 72.6126948 40.2620767, 72.6128285 40.2612995)",
182148552,,residential,False,False,214.936,,,,"LINESTRING (72.61223 40.2637193, 72.6145891 40.2644234)",
182148635,,residential,False,True,36.716,,,,"LINESTRING (72.61223 40.2637193, 72.6123292 40.2633979)",
510739007,Мирмахмудов,secondary,False,True,425.28099999999995,,М-105,,"LINESTRING (72.6233828 40.2643233, 72.6231683 40.2643441, 72.6215103 40.2642694, 72.6210642 40.2640701, 72.6206879 40.2635803, 72.6202369 40.2632694, 72.6195094 40.2630862, 72.6190512 40.2629812, 72.6190304 40.2629764)",
182148552,,residential,False,True,214.936,,,,"LINESTRING (72.6145891 40.2644234, 72.61223 40.2637193)",
754966871,Сабыр Калбеков,unclassified,False,True,114.507,,,,"LINESTRING (72.6145891 40.2644234, 72.6142213 40.2654142)",
182148587,Сабыр Калбеков,unclassified,False,False,53.273,,,,"LINESTRING (72.6145891 40.2644234, 72.6145989 40.264399, 72.6147729 40.2639653)",
182148528,,trunk,True,False,19.251,2,ЭМ-16,60,"LINESTRING (72.6177663 40.2656191, 72.6178102 40.2656106, 72.6178556 40.2656118, 72.6178987 40.2656227, 72.617936 40.2656424, 72.6179646 40.2656693)",roundabout
550269585,,unclassified,False,True,455.345,,Ленина,,"LINESTRING (72.6177663 40.2656191, 72.6176408 40.2655626, 72.6173842 40.2652697, 72.6173106 40.2650259, 72.6173261 40.264708, 72.6173631 40.2642103, 72.6173854 40.2639109, 72.6174008 40.2636455, 72.6174869 40.2621643, 72.6174738 40.2616479)",
182148528,,trunk,True,False,7.699,2,ЭМ-16,60,"LINESTRING (72.6179646 40.2656693, 72.6179822 40.2657012, 72.6179874 40.2657356)",roundabout
182148528,,trunk,True,False,7.624,2,ЭМ-16,60,"LINESTRING (72.6176961 40.2656619, 72.6177663 40.2656191)",roundabout
182148528,,trunk,True,False,20.648,2,ЭМ-16,60,"LINESTRING (72.6179874 40.2657356, 72.6179812 40.2657662, 72.6179651 40.2657946, 72.6179401 40.265819, 72.6179079 40.2658378, 72.6178706 40.2658499, 72.6178305 40.2658545)",roundabout
182148572,,trunk,True,False,148.40300000000002,2,ЭМ-16,60,"LINESTRING (72.6179874 40.2657356, 72.6181698 40.2663956, 72.6182543 40.2669318, 72.6182368 40.2670511)",
182148545,,trunk,True,False,47.119,2,ЭМ-16,60,"LINESTRING (72.6171473 40.2657267, 72.6176961 40.2656619)",
122572019,Салтобаева улица,trunk,False,True,195.71300000000002,2,ЭМ-16,60,"LINESTRING (72.6171473 40.2657267, 72.6162789 40.2656355, 72.6157307 40.265578, 72.6151804 40.2655202, 72.6149484 40.2654959, 72.6148622 40.2654868)",
281907570,,trunk,True,False,52.35,2,ЭМ-16,60,"LINESTRING (72.6177468 40.265838, 72.6171473 40.2657267)",
182148528,,trunk,True,False,22.445,2,ЭМ-16,60,"LINESTRING (72.6177468 40.265838, 72.617706 40.2658123, 72.6176785 40.2657778, 72.6176671 40.2657384, 72.6176732 40.2656983, 72.6176961 40.2656619)",roundabout
182148503,Ошская улица,trunk,False,False,27.494,2,ЭМ-16,60,"LINESTRING (72.6182368 40.2670511, 72.6182577 40.2671063, 72.6182772 40.2671766, 72.6183183 40.2672903)",
182148504,,trunk,True,False,138.325,2,ЭМ-16,60,"LINESTRING (72.6182368 40.2670511, 72.6181912 40.2669472, 72.6180679 40.2663792, 72.6179686 40.2660641, 72.6178305 40.2658545)",
182148503,Ошская улица,trunk,False,False,109.715,2,ЭМ-16,60,"LINESTRING (72.6183737 40.268013, 72.6185089 40.2681667, 72.6188595 40.2684216, 72.6189735 40.2685046, 72.6191238 40.2686138, 72.6192694 40.2687197)",
