osmid,ref,highway,oneway,reversed,length,geometry,name,maxspeed,junction
74601171,EN354,primary,False,False,22.376,"LINESTRING (14.1171584 -14.4926085, 14.1173229 -14.4924855)",,,
186313122,EN 354,primary,True,False,57.69,"LINESTRING (14.1171584 -14.4926085, 14.1170481 -14.4926783, 14.1169286 -14.4927436, 14.1168068 -14.492791, 14.1166759 -14.4928253)",,,
931184417,EN105,primary,False,True,2.175,"LINESTRING (14.1166015 -14.493704, 14.1165967 -14.493723)",Viemba/Cacula,,
186313123,EN 105,primary,True,False,72.878,"LINESTRING (14.1166015 -14.493704, 14.1167407 -14.4934038, 14.1168729 -14.4931036)",,50,
184314860,EN 105,primary,True,False,59.958999999999996,"LINESTRING (14.1161031 -14.4927843, 14.1162348 -14.4928517, 14.1163525 -14.4929326, 14.1164564 -14.493038, 14.1165206 -14.4931282)",,50,
305385165,EN 354,primary,True,False,63.083,"LINESTRING (14.1168729 -14.4931036, 14.1170051 -14.4928561, 14.1171584 -14.4926085)",,50,
931184416,,primary,True,False,45.273,"LINESTRING (14.1168729 -14.4931036, 14.1168907 -14.4930481, 14.1168907 -14.4929899, 14.116873 -14.4929343, 14.116839 -14.4928864, 14.1167919 -14.4928503, 14.1167359 -14.4928293, 14.1166759 -14.4928253)",,,roundabout
305385172,EN 105,primary,True,False,62.526999999999994,"LINESTRING (14.1166759 -14.4928253, 14.1165292 -14.4928406, 14.1163813 -14.4928439, 14.116237 -14.4928202, 14.1161031 -14.4927843)",,,
931184416,,primary,True,False,44.64,"LINESTRING (14.1166759 -14.4928253, 14.1166172 -14.4928388, 14.1165652 -14.4928686, 14.1165248 -14.4929121, 14.1164996 -14.4929652, 14.1164918 -14.4930232, 14.1165022 -14.4930808, 14.1165206 -14.4931282)",,,roundabout
1154743851,HLA 313.3-3,tertiary,False,True,103.755,"LINESTRING (14.1174464 -14.4932444, 14.1182859 -14.4937027)",Cacula-Cabiche,80,
184415119,,tertiary,False,False,86.054,"LINESTRING (14.1174464 -14.4932444, 14.1174571 -14.4931587, 14.1174357 -14.4929237, 14.1173699 -14.4926536, 14.1173229 -14.4924855)",,,
184415119,,tertiary,False,True,233.515,"LINESTRING (14.1174464 -14.4932444, 14.1173679 -14.493445, 14.117313 -14.4935638, 14.1172506 -14.4936521, 14.1171983 -14.4937105, 14.117097 -14.49378, 14.116983 -14.4938436, 14.1168114 -14.4938968, 14.1167698 -14.4939215, 14.1167369 -14.4939546, 14.1167068 -14.4940183, 14.116635 -14.4942714, 14.1165586 -14.4946408, 14.1164687 -14.4949763)",,,
74601171,EN354,primary,False,False,25.429,"LINESTRING (14.1173229 -14.4924855, 14.1175074 -14.4923427)",,,
74601171,EN354,primary,False,True,22.376,"LINESTRING (14.1173229 -14.4924855, 14.1171584 -14.4926085)",,,
184415119,,tertiary,False,True,86.054,"LINESTRING (14.1173229 -14.4924855, 14.1173699 -14.4926536, 14.1174357 -14.4929237, 14.1174571 -14.4931587, 14.1174464 -14.4932444)",,,
1154743851,HLA 313.3-3,tertiary,False,False,156.438,"LINESTRING (14.1231863 -14.4972558, 14.1220264 -14.4964083)",Cacula-Cabiche,80,
1154743851,HLA 313.3-3,tertiary,False,False,89.747,"LINESTRING (14.118982 -14.4941468, 14.1182859 -14.4937027)",Cacula-Cabiche,80,
571059576,,residential,False,False,79.807,"LINESTRING (14.118982 -14.4941468, 14.1192032 -14.4939676, 14.1195546 -14.493691)",,,
571059576,,residential,False,True,326.06399999999996,"LINESTRING (14.118982 -14.4941468, 14.1187479 -14.4943727, 14.1184147 -14.494696, 14.1182933 -14.4948492, 14.1181424 -14.4950985, 14.1179037 -14.4955556, 14.117399 -14.4966092)",,,
1154743851,HLA 313.3-3,tertiary,False,True,347.807,"LINESTRING (14.118982 -14.4941468, 14.1201943 -14.4949843, 14.1215408 -14.4960535)",Cacula-Cabiche,80,
571059583,,residential,False,False,167.136,"LINESTRING (14.1215435 -14.4902476, 14.1213919 -14.4904969, 14.1210379 -14.490954, 14.1209668 -14.4910585, 14.1208401 -14.4912435, 14.1207643 -14.4914104, 14.1206942 -14.4915008)",,,
571059583,,residential,False,True,157.68800000000002,"LINESTRING (14.1215435 -14.4902476, 14.1215529 -14.4901035, 14.121577 -14.4899425, 14.1215716 -14.4897659, 14.121579 -14.4896166, 14.1215998 -14.4895166, 14.1216682 -14.4892621, 14.1217393 -14.4890959, 14.1218586 -14.4888855)",,,
571059563,,residential,False,False,78.252,"LINESTRING (14.119902 -14.4933327, 14.1194648 -14.4927705)",,,
"[733135922, 571059563]",,residential,False,True,55.739000000000004,"LINESTRING (14.119902 -14.4933327, 14.1199554 -14.4933961, 14.1201219 -14.4936339, 14.1202127 -14.4937326)",,,
571059576,,residential,False,False,103.526,"LINESTRING (14.119902 -14.4933327, 14.1200025 -14.4931645, 14.1200669 -14.4930178, 14.1201098 -14.4929243, 14.1201501 -14.4928646, 14.1202228 -14.4927981, 14.1202848 -14.4927516, 14.1203516 -14.4926952, 14.1204464 -14.4925828)",,,
571059576,,residential,False,True,54.976,"LINESTRING (14.119902 -14.4933327, 14.1198181 -14.493445, 14.1197142 -14.4935638, 14.1195546 -14.493691)",,,
571059556,,residential,False,True,66.313,"LINESTRING (14.1168094 -14.4964372, 14.1165698 -14.4969866)",,,
571059584,,residential,False,False,66.292,"LINESTRING (14.1168094 -14.4964372, 14.117399 -14.4966092)",,,
571059584,,residential,False,True,72.698,"LINESTRING (14.1168094 -14.4964372, 14.116172 -14.4962213)",,,
571059556,,residential,False,False,140.506,"LINESTRING (14.1168094 -14.4964372, 14.1170736 -14.4957361, 14.1172461 -14.4952465)",,,
74601171,EN354,primary,False,False,74.717,"LINESTRING (14.1175074 -14.4923427, 14.1180512 -14.4919252)",,,
74601171,EN354,primary,False,True,25.429,"LINESTRING (14.1175074 -14.4923427, 14.1173229 -14.4924855)",,,
733136515,,residential,False,True,316.1429999999999,"LINESTRING (14.1175074 -14.4923427, 14.1171748 -14.4921479, 14.1169623 -14.4920388, 14.1168523 -14.4920141, 14.1167765 -14.4920154, 14.1166458 -14.4920258, 14.1163588 -14.4920622, 14.1160942 -14.492104, 14.1160037 -14.4921164, 14.115885 -14.4921177, 14.1158163 -14.4920982, 14.1157871 -14.4920859, 14.1157646 -14.4920677, 14.1157425 -14.492044, 14.1157284 -14.4920174, 14.1157137 -14.491983, 14.115707 -14.4919609, 14.1157023 -14.4919356, 14.1157036 -14.4919099, 14.1157123 -14.4918317, 14.1157278 -14.4917554, 14.1157791 -14.4915704, 14.115827 -14.491398, 14.1158357 -14.4913126, 14.1158159 -14.4911445, 14.1157915 -14.49105)",,,
1154743851,HLA 313.3-3,tertiary,False,True,19.53,"LINESTRING (14.1215408 -14.4960535, 14.1216856 -14.4961593)",Cacula-Cabiche,80,
571059549,,residential,False,False,250.32500000000002,"LINESTRING (14.1215408 -14.4960535, 14.1215582 -14.4959834, 14.1215676 -14.4959172, 14.1215696 -14.4958711, 14.1215622 -14.4958308, 14.1215435 -14.4957899, 14.1215093 -14.4957393, 14.1214322 -14.4956218, 14.1213282 -14.4954744, 14.1211559 -14.4952212, 14.1207737 -14.494624, 14.1206365 -14.4943948, 14.120607 -14.4943289, 14.1205832 -14.4942611, 14.120547 -14.4941254, 14.1205445 -14.4940984, 14.1205534 -14.4940793)",,,
1154743851,HLA 313.3-3,tertiary,False,False,347.807,"LINESTRING (14.1215408 -14.4960535, 14.1201943 -14.4949843, 14.118982 -14.4941468)",Cacula-Cabiche,80,
571059556,,residential,False,False,74.947,"LINESTRING (14.1194648 -14.4927705, 14.1200119 -14.4923537)",,,
571059556,,residential,False,True,59.608,"LINESTRING (14.1194648 -14.4927705, 14.1190369 -14.4931107)",,,
571059563,,residential,False,False,140.31,"LINESTRING (14.1194648 -14.4927705, 14.1186537 -14.4917828)",,,
571059563,,residential,False,True,78.252,"LINESTRING (14.1194648 -14.4927705, 14.119902 -14.4933327)",,,
74601171,EN354,primary,False,True,74.717,"LINESTRING (14.1180512 -14.4919252, 14.1175074 -14.4923427)",,,
74601171,EN354,primary,False,False,56.911,"LINESTRING (14.1180512 -14.4919252, 14.1182618 -14.49177, 14.1184663 -14.4916084)",,,
571059561,,residential,False,True,169.269,"LINESTRING (14.1180512 -14.4919252, 14.1186883 -14.4926653, 14.1190369 -14.4931107)",,,
571059556,,residential,False,False,104.259,"LINESTRING (14.1182859 -14.4937027, 14.1190369 -14.4931107)",,,
1154743851,HLA 313.3-3,tertiary,False,False,103.755,"LINESTRING (14.1182859 -14.4937027, 14.1174464 -14.4932444)",Cacula-Cabiche,80,
1154743851,HLA 313.3-3,tertiary,False,True,89.747,"LINESTRING (14.1182859 -14.4937027, 14.118982 -14.4941468)",Cacula-Cabiche,80,
571059556,,residential,False,True,214.427,"LINESTRING (14.1182859 -14.4937027, 14.1180164 -14.4938936, 14.1176999 -14.4941455, 14.1175577 -14.4942974, 14.1174732 -14.4944286, 14.1173901 -14.4946337, 14.1172461 -14.4952465)",,,
571059556,,residential,False,True,30.273,"LINESTRING (14.120242 -14.4921972, 14.1200119 -14.4923537)",,,
