osmid,ref,highway,oneway,reversed,length,geometry,access
658267534,,residential,False,False,60.523,"LINESTRING (15.7861551 -13.8158168, 15.7866832 -13.8159992)",
658267534,,residential,False,True,71.018,"LINESTRING (15.7861551 -13.8158168, 15.7859843 -13.8157572, 15.7855303 -13.8156176)",
658267536,,residential,False,False,144.526,"LINESTRING (15.7861551 -13.8158168, 15.7864481 -13.815164, 15.786665 -13.8146154)",
658267536,,residential,False,True,144.481,"LINESTRING (15.7861551 -13.8158168, 15.7859352 -13.8164355, 15.7856624 -13.8170234)",
658267537,,residential,False,False,71.96,"LINESTRING (15.786665 -13.8146154, 15.7873116 -13.8147721)",
658267536,,residential,False,True,144.526,"LINESTRING (15.786665 -13.8146154, 15.7864481 -13.815164, 15.7861551 -13.8158168)",
658267541,,residential,False,False,86.116,"LINESTRING (15.786665 -13.8146154, 15.7864247 -13.8145466, 15.7861909 -13.8144402, 15.7860736 -13.8143832, 15.785952 -13.8142858)",
202009740,EN 120,primary,False,False,79.038,"LINESTRING (15.7887265 -13.8152532, 15.7885028 -13.81593)",
658267537,,residential,False,True,97.293,"LINESTRING (15.7887265 -13.8152532, 15.7878827 -13.8149463)",
658267537,,residential,False,False,118.445,"LINESTRING (15.7887265 -13.8152532, 15.7892399 -13.8154205, 15.7894317 -13.8155443, 15.7897411 -13.8156412)",
658267544,,residential,False,False,45.987,"LINESTRING (15.7903788 -13.8158156, 15.790529 -13.8154286)",
658267537,,residential,False,True,72.124,"LINESTRING (15.7903788 -13.8158156, 15.7898339 -13.8156372, 15.7897854 -13.8156402, 15.7897411 -13.8156412)",
658267561,,residential,False,True,132.24200000000002,"LINESTRING (15.7903788 -13.8158156, 15.7904025 -13.815867, 15.7904194 -13.8160624, 15.7901943 -13.8164019, 15.7899987 -13.8169)",
202009693,EN 270,primary,False,True,59.858,"LINESTRING (15.7863705 -13.8184774, 15.7858421 -13.8183146)",
658267538,,residential,False,False,126.572,"LINESTRING (15.7863705 -13.8184774, 15.7868063 -13.8174207)",
202009693,EN 270,primary,False,False,117.23299999999999,"LINESTRING (15.7863705 -13.8184774, 15.7864871 -13.8185178, 15.7873919 -13.8188349)",
658267532,,residential,False,False,69.859,"LINESTRING (15.7868063 -13.8174207, 15.7861948 -13.8172155)",
658267532,,residential,False,True,112.502,"LINESTRING (15.7868063 -13.8174207, 15.7877908 -13.8177519)",
658267538,,residential,False,True,126.572,"LINESTRING (15.7868063 -13.8174207, 15.7863705 -13.8184774)",
658267538,,residential,False,False,140.363,"LINESTRING (15.7868063 -13.8174207, 15.7869317 -13.8170336, 15.787272 -13.8162434)",
658267537,,residential,False,False,97.293,"LINESTRING (15.7878827 -13.8149463, 15.7887265 -13.8152532)",
658267537,,residential,False,True,64.637,"LINESTRING (15.7878827 -13.8149463, 15.7873116 -13.8147721)",
658267538,,residential,False,True,158.591,"LINESTRING (15.7878827 -13.8149463, 15.787272 -13.8162434)",
658267538,,residential,False,False,215.463,"LINESTRING (15.7878827 -13.8149463, 15.787849 -13.8148528, 15.7876058 -13.8145863, 15.7869096 -13.8136864, 15.7866839 -13.8134046)",
658267541,,residential,False,True,86.116,"LINESTRING (15.785952 -13.8142858, 15.7860736 -13.8143832, 15.7861909 -13.8144402, 15.7864247 -13.8145466, 15.786665 -13.8146154)",
658267542,,residential,False,False,129.742,"LINESTRING (15.785952 -13.8142858, 15.7860519 -13.8141157, 15.7861347 -13.8140855, 15.7862213 -13.8140085, 15.7862794 -13.8139081, 15.7863453 -13.8137269, 15.7864207 -13.8136442, 15.7865485 -13.8135587, 15.7866839 -13.8134046)",
658267542,,residential,False,True,157.83299999999997,"LINESTRING (15.785952 -13.8142858, 15.7859118 -13.8144038, 15.7858468 -13.8145249, 15.7857361 -13.8147001, 15.7856684 -13.8148205, 15.7856342 -13.8149358, 15.7855994 -13.8151403, 15.7855987 -13.8153356, 15.7856 -13.8154066, 15.7855799 -13.8154919, 15.7855625 -13.8155446, 15.7855303 -13.8156176)",
658267535,,residential,False,True,31.095,"LINESTRING (15.7847484 -13.8164641, 15.7846277 -13.816718)",
658267535,,residential,False,False,116.881,"LINESTRING (15.7847484 -13.8164641, 15.7848456 -13.8161769, 15.7849529 -13.8158559, 15.7850461 -13.8156293, 15.7850696 -13.8155661, 15.7850911 -13.8155355, 15.785136 -13.8154899)",
658267542,,residential,False,False,127.79599999999999,"LINESTRING (15.7847484 -13.8164641, 15.7849053 -13.8163475, 15.7849945 -13.8162414, 15.7850971 -13.8161495, 15.785191 -13.816048, 15.785256 -13.8159815, 15.7853146 -13.8159292, 15.7853392 -13.8159073, 15.7854002 -13.8158474, 15.7854351 -13.8157797, 15.7854579 -13.8157296, 15.785486 -13.8156807, 15.7855303 -13.8156176)",
658267534,,residential,False,True,44.881,"LINESTRING (15.7855303 -13.8156176, 15.785136 -13.8154899)",
658267534,,residential,False,False,71.018,"LINESTRING (15.7855303 -13.8156176, 15.7859843 -13.8157572, 15.7861551 -13.8158168)",
658267542,,residential,False,False,157.833,"LINESTRING (15.7855303 -13.8156176, 15.7855625 -13.8155446, 15.7855799 -13.8154919, 15.7856 -13.8154066, 15.7855987 -13.8153356, 15.7855994 -13.8151403, 15.7856342 -13.8149358, 15.7856684 -13.8148205, 15.7857361 -13.8147001, 15.7858468 -13.8145249, 15.7859118 -13.8144038, 15.785952 -13.8142858)",
658267542,,residential,False,True,127.796,"LINESTRING (15.7855303 -13.8156176, 15.785486 -13.8156807, 15.7854579 -13.8157296, 15.7854351 -13.8157797, 15.7854002 -13.8158474, 15.7853392 -13.8159073, 15.7853146 -13.8159292, 15.785256 -13.8159815, 15.785191 -13.816048, 15.7850971 -13.8161495, 15.7849945 -13.8162414, 15.7849053 -13.8163475, 15.7847484 -13.8164641)",
658267538,,residential,False,True,215.46300000000002,"LINESTRING (15.7866839 -13.8134046, 15.7869096 -13.8136864, 15.7876058 -13.8145863, 15.787849 -13.8148528, 15.7878827 -13.8149463)",
658267542,,residential,False,True,129.742,"LINESTRING (15.7866839 -13.8134046, 15.7865485 -13.8135587, 15.7864207 -13.8136442, 15.7863453 -13.8137269, 15.7862794 -13.8139081, 15.7862213 -13.8140085, 15.7861347 -13.8140855, 15.7860519 -13.8141157, 15.785952 -13.8142858)",
202009693,EN 270,primary,False,False,59.858,"LINESTRING (15.7858421 -13.8183146, 15.7863705 -13.8184774)",
202009693,EN 270,primary,False,True,186.115,"LINESTRING (15.7858421 -13.8183146, 15.7852574 -13.8181062, 15.7846928 -13.8179174, 15.7842133 -13.8177677)",
658267543,,residential,False,False,128.047,"LINESTRING (15.7858421 -13.8183146, 15.7859963 -13.8178796, 15.7861948 -13.8172155)",
658282690,,residential,False,False,140.87800000000001,"LINESTRING (15.7858421 -13.8183146, 15.7857697 -13.8184299, 15.7856892 -13.818579, 15.7855417 -13.8189475, 15.7855313 -13.8189772, 15.7854709 -13.8191503, 15.7853434 -13.819482)",
658267532,,residential,False,True,69.859,"LINESTRING (15.7861948 -13.8172155, 15.7868063 -13.8174207)",
658267532,,residential,False,False,61.327999999999996,"LINESTRING (15.7861948 -13.8172155, 15.7860604 -13.817167, 15.7856624 -13.8170234)",
658267543,,residential,False,False,145.245,"LINESTRING (15.7861948 -13.8172155, 15.7864807 -13.8165634, 15.7866832 -13.8159992)",
658267543,,residential,False,True,128.047,"LINESTRING (15.7861948 -13.8172155, 15.7859963 -13.8178796, 15.7858421 -13.8183146)",
658267537,,residential,False,False,64.637,"LINESTRING (15.7873116 -13.8147721, 15.7878827 -13.8149463)",
658267537,,residential,False,True,71.96,"LINESTRING (15.7873116 -13.8147721, 15.786665 -13.8146154)",
658267543,,residential,False,True,154.986,"LINESTRING (15.7873116 -13.8147721, 15.7872363 -13.8148022, 15.7871817 -13.8148693, 15.7866832 -13.8159992)",
658267537,,residential,False,False,72.124,"LINESTRING (15.7897411 -13.8156412, 15.7897854 -13.8156402, 15.7898339 -13.8156372, 15.7903788 -13.8158156)",
658267537,,residential,False,True,118.445,"LINESTRING (15.7897411 -13.8156412, 15.7894317 -13.8155443, 15.7892399 -13.8154205, 15.7887265 -13.8152532)",
730119627,,residential,False,False,143.196,"LINESTRING (15.7897411 -13.8156412, 15.7897456 -13.8158712, 15.7899987 -13.8169)",
658267555,,unclassified,False,False,8.832,"LINESTRING (15.7914779 -13.8188107, 15.7914146 -13.818861)",permissive
658267555,,unclassified,False,True,109.542,"LINESTRING (15.7914779 -13.8188107, 15.7916667 -13.8186508, 15.7922583 -13.8181814)",permissive
658267556,,residential,False,False,152.383,"LINESTRING (15.7900667 -13.818455, 15.7914146 -13.818861)",
658267556,,residential,False,True,66.077,"LINESTRING (15.7900667 -13.818455, 15.7894792 -13.8182887)",
1127632624,,residential,False,False,124.594,"LINESTRING (15.7900667 -13.818455, 15.7899304 -13.8178168, 15.7898929 -13.8174826, 15.7898157 -13.8173733)",
658267558,,residential,False,True,108.079,"LINESTRING (15.7898157 -13.8173733, 15.7894792 -13.8182887)",
658267559,,residential,False,False,69.291,"LINESTRING (15.7898157 -13.8173733, 15.7892086 -13.8171714)",
658267561,,residential,False,False,56.216,"LINESTRING (15.7898157 -13.8173733, 15.7899987 -13.8169)",
658267560,,residential,False,False,279.061,"LINESTRING (15.7898157 -13.8173733, 15.7900268 -13.8174111, 15.7907013 -13.817623, 15.7915464 -13.817953, 15.7918042 -13.8180261, 15.7922583 -13.8181814)",
1127632624,,residential,False,True,124.594,"LINESTRING (15.7898157 -13.8173733, 15.7898929 -13.8174826, 15.7899304 -13.8178168, 15.7900667 -13.818455)",
658267556,,residential,False,False,66.077,"LINESTRING (15.7894792 -13.8182887, 15.7900667 -13.818455)",
658267556,,residential,False,True,65.785,"LINESTRING (15.7894792 -13.8182887, 15.7888991 -13.8181079)",
658267558,,residential,False,False,108.079,"LINESTRING (15.7894792 -13.8182887, 15.7898157 -13.8173733)",
658267558,,residential,False,True,139.103,"LINESTRING (15.7894792 -13.8182887, 15.7890379 -13.819464)",
202009779,EN 120,primary,True,False,34.641,"LINESTRING (15.7882156 -13.8168964, 15.7883178 -13.8166011)",
658267559,,residential,False,True,111.497,"LINESTRING (15.7882156 -13.8168964, 15.7892086 -13.8171714)",
658267555,,unclassified,False,False,109.542,"LINESTRING (15.7922583 -13.8181814, 15.7916667 -13.8186508, 15.7914779 -13.8188107)",permissive
658267560,,residential,False,True,279.06100000000004,"LINESTRING (15.7922583 -13.8181814, 15.7918042 -13.8180261, 15.7915464 -13.817953, 15.7907013 -13.817623, 15.7900268 -13.8174111, 15.7898157 -13.8173733)",
658267544,,residential,False,True,105.019,"LINESTRING (15.7908673 -13.8145463, 15.7907907 -13.8148208, 15.7906505 -13.8151981, 15.790529 -13.8154286)",
658267544,,residential,False,True,45.987,"LINESTRING (15.790529 -13.8154286, 15.7903788 -13.8158156)",
658267544,,residential,False,False,105.01899999999999,"LINESTRING (15.790529 -13.8154286, 15.7906505 -13.8151981, 15.7907907 -13.8148208, 15.7908673 -13.8145463)",
658282678,,residential,False,False,176.108,"LINESTRING (15.7853434 -13.819482, 15.7869133 -13.8199114)",
658282678,,residential,False,True,329.91999999999996,"LINESTRING (15.7853434 -13.819482, 15.7847451 -13.8193421, 15.784175 -13.8191784, 15.783818 -13.8190759, 15.7837743 -13.8190511, 15.7837415 -13.8190122, 15.7837412 -13.8189436, 15.7837533 -13.8188961, 15.7840074 -13.8182821, 15.7840499 -13.8181865, 15.7842133 -13.8177677)",
658282690,,residential,False,False,128.687,"LINESTRING (15.7853434 -13.819482, 15.7852548 -13.8197227, 15.7852686 -13.8203784, 15.7853623 -13.8206068)",
658282690,,residential,False,True,140.878,"LINESTRING (15.7853434 -13.819482, 15.7854709 -13.8191503, 15.7855313 -13.8189772, 15.7855417 -13.8189475, 15.7856892 -13.818579, 15.7857697 -13.8184299, 15.7858421 -13.8183146)",
658282678,,residential,False,True,176.108,"LINESTRING (15.7869133 -13.8199114, 15.7853434 -13.819482)",
658282703,,residential,False,True,84.448,"LINESTRING (15.7869133 -13.8199114, 15.7872624 -13.8192318)",
658282678,,residential,False,False,199.693,"LINESTRING (15.7869133 -13.8199114, 15.7875496 -13.8200436, 15.7876856 -13.8201633, 15.7886323 -13.8205192)",
658282683,,residential,False,False,190.464,"LINESTRING (15.7869133 -13.8199114, 15.7868267 -13.8200445, 15.7867105 -13.8201599, 15.7862269 -13.8202485, 15.7858603 -13.8204331, 15.7856699 -13.8204806, 15.7853623 -13.8206068)",
"[658282705, 658282678]",,residential,False,False,63.36,"LINESTRING (15.7886323 -13.8205192, 15.7887059 -13.820612, 15.7888744 -13.8207332, 15.7891169 -13.8208143)",
658282678,,residential,False,True,199.69299999999998,"LINESTRING (15.7886323 -13.8205192, 15.7876856 -13.8201633, 15.7875496 -13.8200436, 15.7869133 -13.8199114)",
1219107751,,residential,False,False,125.275,"LINESTRING (15.7886323 -13.8205192, 15.7888724 -13.8199321, 15.7890379 -13.819464)",
202009693,EN 270,primary,False,False,92.251,"LINESTRING (15.7833909 -13.8173924, 15.7841624 -13.8177488)",
658282683,,residential,False,True,190.464,"LINESTRING (15.7853623 -13.8206068, 15.7856699 -13.8204806, 15.7858603 -13.8204331, 15.7862269 -13.8202485, 15.7867105 -13.8201599, 15.7868267 -13.8200445, 15.7869133 -13.8199114)",
658282690,,residential,False,True,128.687,"LINESTRING (15.7853623 -13.8206068, 15.7852686 -13.8203784, 15.7852548 -13.8197227, 15.7853434 -13.819482)",
"[658282680, 1120472558, 1120472223]",,residential,False,"[False, True]",306.307,"LINESTRING (15.7902354 -13.8211518, 15.7901952 -13.8212398, 15.7902472 -13.8214135, 15.7903145 -13.8215986, 15.7902946 -13.8217992, 15.7902362 -13.821938, 15.7897264 -13.8216506, 15.7896535 -13.8215627, 15.7894881 -13.8214993, 15.7892564 -13.8216144, 15.7892229 -13.8214301, 15.7891713 -13.8213337, 15.789126 -13.8210762, 15.7891169 -13.8208143)",
658282705,,residential,False,True,130.953,"LINESTRING (15.7902354 -13.8211518, 15.7900155 -13.8210302, 15.7899655 -13.8210178, 15.7899097 -13.8210296, 15.7898499 -13.8210546, 15.7895834 -13.8210343, 15.7891169 -13.8208143)",
658282680,,residential,False,True,131.244,"LINESTRING (15.7902354 -13.8211518, 15.790369 -13.8209604, 15.7904711 -13.8206677, 15.7904786 -13.8205076, 15.7905732 -13.8200367)",
658282705,,residential,False,False,168.049,"LINESTRING (15.7902354 -13.8211518, 15.7903398 -13.8211993, 15.7906187 -13.8213854, 15.7909287 -13.8215578, 15.7910947 -13.8216887, 15.7912333 -13.8217507, 15.7914412 -13.8218895, 15.7915518 -13.8219495)",
1219107749,EN 120,primary,False,True,323.173,"LINESTRING (15.7924563 -13.822294, 15.7916249 -13.8212942, 15.7913723 -13.8209729, 15.7907385 -13.8201987, 15.7905732 -13.8200367)",
202009693,EN 270,primary,False,False,5.884,"LINESTRING (15.7841624 -13.8177488, 15.7842133 -13.8177677)",
202009693,EN 270,primary,False,True,92.251,"LINESTRING (15.7841624 -13.8177488, 15.7833909 -13.8173924)",
658267535,,residential,False,False,126.134,"LINESTRING (15.7841624 -13.8177488, 15.7842039 -13.8176892, 15.7842522 -13.8176127, 15.7843421 -13.8174779, 15.7843581 -13.8174431, 15.784393 -13.8173672, 15.784403 -13.8173304, 15.7844608 -13.8171165, 15.7845546 -13.8168482, 15.7846277 -13.816718)",
658267555,,unclassified,False,True,8.832,"LINESTRING (15.7914146 -13.818861, 15.7914779 -13.8188107)",permissive
658267556,,residential,False,True,152.383,"LINESTRING (15.7914146 -13.818861, 15.7900667 -13.818455)",
658267555,,unclassified,False,False,104.81099999999999,"LINESTRING (15.7914146 -13.818861, 15.7912827 -13.8189761, 15.7906754 -13.8194718)",permissive
658282705,,residential,False,True,168.04900000000004,"LINESTRING (15.7915518 -13.8219495, 15.7914412 -13.8218895, 15.7912333 -13.8217507, 15.7910947 -13.8216887, 15.7909287 -13.8215578, 15.7906187 -13.8213854, 15.7903398 -13.8211993, 15.7902354 -13.8211518)",
658282705,,residential,False,False,130.953,"LINESTRING (15.7891169 -13.8208143, 15.7895834 -13.8210343, 15.7898499 -13.8210546, 15.7899097 -13.8210296, 15.7899655 -13.8210178, 15.7900155 -13.8210302, 15.7902354 -13.8211518)",
"[658282680, 1120472558, 1120472223]",,residential,False,"[False, True]",306.30699999999996,"LINESTRING (15.7891169 -13.8208143, 15.789126 -13.8210762, 15.7891713 -13.8213337, 15.7892229 -13.8214301, 15.7892564 -13.8216144, 15.7894881 -13.8214993, 15.7896535 -13.8215627, 15.7897264 -13.8216506, 15.7902362 -13.821938, 15.7902946 -13.8217992, 15.7903145 -13.8215986, 15.7902472 -13.8214135, 15.7901952 -13.8212398, 15.7902354 -13.8211518)",
"[658282705, 658282678]",,residential,False,True,63.36,"LINESTRING (15.7891169 -13.8208143, 15.7888744 -13.8207332, 15.7887059 -13.820612, 15.7886323 -13.8205192)",
658267561,,residential,False,True,56.216,"LINESTRING (15.7899987 -13.8169, 15.7898157 -13.8173733)",
658267561,,residential,False,False,132.242,"LINESTRING (15.7899987 -13.8169, 15.7901943 -13.8164019, 15.7904194 -13.8160624, 15.7904025 -13.815867, 15.7903788 -13.8158156)",
730119627,,residential,False,True,143.196,"LINESTRING (15.7899987 -13.8169, 15.7897456 -13.8158712, 15.7897411 -13.8156412)",
658267556,,residential,False,False,65.785,"LINESTRING (15.7888991 -13.8181079, 15.7894792 -13.8182887)",
658267556,,residential,False,True,109.257,"LINESTRING (15.7888991 -13.8181079, 15.7879372 -13.817803)",
730119628,,residential,False,False,109.663,"LINESTRING (15.7888991 -13.8181079, 15.7889897 -13.8177455, 15.7890862 -13.8174395, 15.7892086 -13.8171714)",
730119628,,residential,False,True,134.155,"LINESTRING (15.7888991 -13.8181079, 15.7887088 -13.8186251, 15.7884362 -13.8192267)",
1219107749,EN 120,primary,False,False,70.123,"LINESTRING (15.7884362 -13.8192267, 15.7890379 -13.819464)",
730119628,,residential,False,False,134.155,"LINESTRING (15.7884362 -13.8192267, 15.7887088 -13.8186251, 15.7888991 -13.8181079)",
1219107749,EN 120,primary,False,True,104.48,"LINESTRING (15.7884362 -13.8192267, 15.7879741 -13.8190579, 15.787531 -13.8188947)",
658267559,,residential,False,False,111.497,"LINESTRING (15.7892086 -13.8171714, 15.7882156 -13.8168964)",
658267559,,residential,False,True,69.291,"LINESTRING (15.7892086 -13.8171714, 15.7898157 -13.8173733)",
730119628,,residential,False,True,109.663,"LINESTRING (15.7892086 -13.8171714, 15.7890862 -13.8174395, 15.7889897 -13.8177455, 15.7888991 -13.8181079)",
658267555,,unclassified,False,False,61.714,"LINESTRING (15.7906754 -13.8194718, 15.7905168 -13.8197894, 15.790449 -13.8199804)",permissive
658267555,,unclassified,False,True,104.81099999999999,"LINESTRING (15.7906754 -13.8194718, 15.7912827 -13.8189761, 15.7914146 -13.818861)",permissive
730131024,,unclassified,False,True,77.461,"LINESTRING (15.7906754 -13.8194718, 15.7904208 -13.8195993, 15.7902379 -13.8197175, 15.7900797 -13.8198534)",
202009779,EN 120,primary,True,False,53.825,"LINESTRING (15.7880573 -13.8173554, 15.7882156 -13.8168964)",
730916148,,primary_link,False,True,10.974,"LINESTRING (15.7880573 -13.8173554, 15.7879589 -13.8173307)",
730916148,,primary_link,False,False,10.974,"LINESTRING (15.7879589 -13.8173307, 15.7880573 -13.8173554)",
810603568,EN 120,primary,True,False,50.23,"LINESTRING (15.7879589 -13.8173307, 15.7877908 -13.8177519)",
202009779,EN 120,primary,True,False,72.944,"LINESTRING (15.7877086 -13.8184203, 15.7879372 -13.817803)",
