osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,width,bridge,junction,access
184017017,False,,,tertiary,False,92.315,"LINESTRING (13.4876336 -14.9204164, 13.4873202 -14.9196434)",,,,,,
184017017,False,,,tertiary,True,8.56,"LINESTRING (13.4876336 -14.9204164, 13.4876626 -14.9204881)",,,,,,
241751970,True,,Avenida Comandante Hoji-ya-Henda,tertiary,False,161.89,"LINESTRING (13.4876336 -14.9204164, 13.4862369 -14.9209625)",,50,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,False,160.868,"LINESTRING (13.4866507 -14.921958, 13.4880368 -14.9214111)",,60,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,False,110.674,"LINESTRING (13.4866507 -14.921958, 13.4864758 -14.9215358, 13.4862668 -14.9210344)",,,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,True,138.276,"LINESTRING (13.4866507 -14.921958, 13.4860062 -14.9221962, 13.4854487 -14.9224023)",,60,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,False,9.843,"LINESTRING (13.4859117 -14.9201853, 13.4858957 -14.9201457, 13.4858785 -14.9201028)",,,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,True,93.217,"LINESTRING (13.4859117 -14.9201853, 13.4861589 -14.9207761, 13.4862369 -14.9209625)",,,,,,
241132610,True,EN280,Avenida Doutor Agostinho Neto,primary,False,162.898,"LINESTRING (13.4859117 -14.9201853, 13.4864275 -14.9199839, 13.4871706 -14.919697, 13.4873202 -14.9196434)",,,,,,
944696172,False,,Rua Aníbal de Melo,tertiary,False,66.662,"LINESTRING (13.4934935 -14.9210553, 13.493263 -14.9204987)",,,,,,
957242284,True,,Avenida Boulevard do Mucufi,tertiary,False,312.52000000000004,"LINESTRING (13.4934935 -14.9210553, 13.4934026 -14.921093, 13.4920343 -14.9216748, 13.491502 -14.921894, 13.4909881 -14.9220944, 13.4908193 -14.9221602)",2,50,6,,,
326345597,False,,Rua Aníbal de Melo,tertiary,False,41.395,"LINESTRING (13.49175 -14.9168269, 13.4916102 -14.91648)",,,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,True,106.095,"LINESTRING (13.49175 -14.9168269, 13.4921172 -14.9177126)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,False,116.693,"LINESTRING (13.49175 -14.9168269, 13.490749 -14.917234)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,True,114.75,"LINESTRING (13.49175 -14.9168269, 13.4927329 -14.9164233)",,,,,,
610394520,False,,Rua Patrice Lumumba,residential,True,84.545,"LINESTRING (13.4869333 -14.9187797, 13.4862047 -14.9190668)",,,,,,
184017017,False,,,tertiary,True,93.868,"LINESTRING (13.4869333 -14.9187797, 13.4871476 -14.9192435, 13.4872836 -14.919553)",,,,,,
184147072,False,,Rua Rei Ekuikui,residential,False,213.60899999999998,"LINESTRING (13.4869333 -14.9187797, 13.4864133 -14.9175557, 13.4861783 -14.9170026)",,40,,,,
830098888,False,,Rua Patrice Lumumba,tertiary,False,207.09199999999998,"LINESTRING (13.4869333 -14.9187797, 13.4881921 -14.918278, 13.4883694 -14.9182052, 13.4886344 -14.9180997, 13.4887147 -14.9180687)",,,,,,
477954497,True,,Rua Patrice Lumumba,tertiary,False,15.062,"LINESTRING (13.4892405 -14.9179007, 13.4893087 -14.9178546, 13.4893561 -14.9178241)",,,,,,
1055337025,True,,Rotunda Patrice Lumumba,tertiary,False,17.905,"LINESTRING (13.4892405 -14.9179007, 13.4892372 -14.9178605, 13.48922 -14.9178239, 13.489191 -14.917795, 13.4891536 -14.9177773)",,,,,,
184017010,False,,Rua da Môngua,residential,True,108.891,"LINESTRING (13.4934859 -14.9182359, 13.4931084 -14.9173271)",2,50,,,,
184017010,False,,Rua da Môngua,residential,False,122.41199999999999,"LINESTRING (13.4934859 -14.9182359, 13.4935456 -14.9183795, 13.4938569 -14.9191288, 13.4939104 -14.9192575)",2,50,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,True,140.666,"LINESTRING (13.4895377 -14.9177139, 13.490749 -14.917234)",,,,,,
477954498,True,,Rua Patrice Lumumba,tertiary,False,42.934,"LINESTRING (13.4895377 -14.9177139, 13.4894215 -14.9177613, 13.4893893 -14.9177715, 13.4893306 -14.9177897, 13.4892344 -14.9177891, 13.4891536 -14.9177773)",,,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,False,145.174,"LINESTRING (13.4880368 -14.9214111, 13.4893011 -14.9209506)",,60,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,True,160.868,"LINESTRING (13.4880368 -14.9214111, 13.4866507 -14.921958)",,60,,,,
184017017,False,,,tertiary,False,110.227,"LINESTRING (13.4880368 -14.9214111, 13.4878514 -14.9209536, 13.4876626 -14.9204881)",,,,,,
184017010,False,,Rua da Môngua,residential,False,108.891,"LINESTRING (13.4931084 -14.9173271, 13.4934859 -14.9182359)",2,50,,,,
957242283,False,,Rua da Môngua,residential,True,108.295,"LINESTRING (13.4931084 -14.9173271, 13.4927329 -14.9164233)",2,50,,,,
821071279,True,EN280,Rua 1º de Agosto,primary,False,114.805,"LINESTRING (13.4931084 -14.9173271, 13.4928146 -14.9174413, 13.4927594 -14.9174628, 13.4925212 -14.9175555, 13.4921172 -14.9177126)",,,,,,
610394520,False,,Rua Patrice Lumumba,residential,False,84.545,"LINESTRING (13.4862047 -14.9190668, 13.4869333 -14.9187797)",,,,,,
817750709,False,,Rua Sarmento Rodrigues,residential,False,93.65700000000001,"LINESTRING (13.4862047 -14.9190668, 13.4865192 -14.9198158, 13.4865347 -14.9198463)",,,,,,
817750709,False,,Rua Sarmento Rodrigues,residential,True,213.171,"LINESTRING (13.4862047 -14.9190668, 13.4860604 -14.9187259, 13.4856998 -14.917843, 13.4855159 -14.9173925, 13.4854873 -14.9173476, 13.4854535 -14.9172942)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,False,114.75,"LINESTRING (13.4927329 -14.9164233, 13.49175 -14.9168269)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,True,123.631,"LINESTRING (13.4927329 -14.9164233, 13.4937928 -14.9159906)",,,,,,
957242283,False,,Rua da Môngua,residential,False,108.295,"LINESTRING (13.4927329 -14.9164233, 13.4931084 -14.9173271)",2,50,,,,
957242283,False,,Rua da Môngua,residential,True,39.843,"LINESTRING (13.4927329 -14.9164233, 13.4925947 -14.9160908)",2,50,,,,
477954491,True,,Rua Patrice Lumumba,tertiary,False,24.314,"LINESTRING (13.4888772 -14.9179202, 13.4888347 -14.9179781, 13.4887982 -14.9180131, 13.4887147 -14.9180687)",,,,,,
1055337025,True,,Rotunda Patrice Lumumba,tertiary,False,20.643,"LINESTRING (13.4888772 -14.9179202, 13.4888752 -14.9179573, 13.4888854 -14.9179931, 13.4889066 -14.9180241, 13.4889367 -14.9180471, 13.4889728 -14.9180598)",,,,,,
477954493,True,,Rua Patrice Lumumba,tertiary,False,6.981,"LINESTRING (13.4887147 -14.9180687, 13.4887795 -14.9180641)",,,,,,
830098888,False,,Rua Patrice Lumumba,tertiary,True,207.09199999999998,"LINESTRING (13.4887147 -14.9180687, 13.4886344 -14.9180997, 13.4883694 -14.9182052, 13.4881921 -14.918278, 13.4869333 -14.9187797)",,,,,,
184017010,False,,Rua da Môngua,residential,True,122.41199999999999,"LINESTRING (13.4939104 -14.9192575, 13.4938569 -14.9191288, 13.4935456 -14.9183795, 13.4934859 -14.9182359)",2,50,,,,
612598860,True,EN280,,primary,False,6.535,"LINESTRING (13.4894864 -14.9197012, 13.4895081 -14.9197561)",,,,,,
1053624808,True,,Avenida Comandante Hoji-ya-Henda,tertiary,False,214.374,"LINESTRING (13.4894864 -14.9197012, 13.4893796 -14.9197426, 13.4885873 -14.9200494, 13.4882277 -14.9201887, 13.4876336 -14.9204164)",,50,,,,
609145428,False,,Rua 10 de Dezembro,residential,False,104.004,"LINESTRING (13.490749 -14.917234, 13.4910932 -14.9181082)",,60,,,,
609145428,False,,Rua 10 de Dezembro,residential,True,79.581,"LINESTRING (13.490749 -14.917234, 13.4904856 -14.9165651)",,60,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,False,140.666,"LINESTRING (13.490749 -14.917234, 13.4895377 -14.9177139)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,True,116.693,"LINESTRING (13.490749 -14.917234, 13.49175 -14.9168269)",,,,,,
348683028,True,EN280,Avenida Deolinda Rodrigues,primary,False,121.851,"LINESTRING (13.4918449 -14.9200171, 13.4927531 -14.9196844, 13.4929053 -14.9196286)",,60,,,,
944696174,False,,Rua 10 de Dezembro,residential,True,121.648,"LINESTRING (13.4918449 -14.9200171, 13.491807 -14.9199208, 13.4914423 -14.9189946)",,60,,,,
609145428,False,,Rua 10 de Dezembro,residential,True,104.004,"LINESTRING (13.4910932 -14.9181082, 13.490749 -14.917234)",,60,,,,
1053627542,False,,Rua 10 de Dezembro,residential,False,105.46,"LINESTRING (13.4910932 -14.9181082, 13.4914423 -14.9189946)",,60,,,,
1053627543,True,EN280,Rua 1º de Agosto,primary,False,166.93200000000002,"LINESTRING (13.4910932 -14.9181082, 13.4900247 -14.9185228, 13.4897607 -14.9186227, 13.4896507 -14.9186657)",,,,,,
184019390,False,,,residential,False,124.71,"LINESTRING (13.4924583 -14.9157625, 13.4935259 -14.9153225)",,,,,,
957242283,False,,Rua da Môngua,residential,False,39.337,"LINESTRING (13.4924583 -14.9157625, 13.4925947 -14.9160908)",2,50,,,,
184019390,False,,,residential,True,124.71,"LINESTRING (13.4935259 -14.9153225, 13.4924583 -14.9157625)",,,,,,
348683040,False,,Rua 2 de Março,residential,False,79.633,"LINESTRING (13.4935259 -14.9153225, 13.4937455 -14.9158699, 13.4937928 -14.9159906)",,,,,,
184147072,False,,Rua Rei Ekuikui,residential,True,98.67699999999999,"LINESTRING (13.4858267 -14.9161828, 13.4859597 -14.9164876, 13.4860816 -14.9167766, 13.4861783 -14.9170026)",,40,,,,
184133361,False,,,residential,True,95.573,"LINESTRING (13.4934943 -14.9240003, 13.4933398 -14.923949, 13.4932772 -14.9238835, 13.4930611 -14.9233077)",2,40,,,,
184133350,False,,,residential,True,77.542,"LINESTRING (13.4917318 -14.9223458, 13.491994 -14.9229955)",2,,6,,,
184133353,True,,Avenida Boulevard do Mucufi,tertiary,False,274.08,"LINESTRING (13.4917318 -14.9223458, 13.4918273 -14.9223011, 13.4924196 -14.9220237, 13.4926746 -14.9218994, 13.492941 -14.9217832, 13.493294 -14.9216458, 13.4940685 -14.9213626)",2,50,6,,,
184133341,False,,,residential,False,84.984,"LINESTRING (13.4943615 -14.9220725, 13.4940685 -14.9213626)",2,,6,,,
184133346,False,,Rua Gamal Abdel Nasser,residential,True,274.3,"LINESTRING (13.4943615 -14.9220725, 13.491994 -14.9229955)",2,,6,,,
829126418,False,,Rua General Joaquim Guilherme Tchiloya,residential,True,67.136,"LINESTRING (13.4854487 -14.9224023, 13.4857497 -14.9229314)",2,40,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,False,138.276,"LINESTRING (13.4854487 -14.9224023, 13.4860062 -14.9221962, 13.4866507 -14.921958)",,60,,,,
183977423,False,,Avenida Comandante Eurico Gonçalves,secondary,True,94.351,"LINESTRING (13.4930611 -14.9233077, 13.4922431 -14.9236163)",,60,,,,designated
184133361,False,,,residential,False,95.573,"LINESTRING (13.4930611 -14.9233077, 13.4932772 -14.9238835, 13.4933398 -14.923949, 13.4934943 -14.9240003)",2,40,,,,
184133341,False,,,residential,True,84.984,"LINESTRING (13.4940685 -14.9213626, 13.4943615 -14.9220725)",2,,6,,,
829126418,False,,Rua General Joaquim Guilherme Tchiloya,residential,False,67.136,"LINESTRING (13.4857497 -14.9229314, 13.4854487 -14.9224023)",2,40,,,,
184133357,False,,,residential,True,75.07300000000001,"LINESTRING (13.4857497 -14.9229314, 13.4853743 -14.92314, 13.4853248 -14.9231734, 13.4853107 -14.9231906, 13.4853121 -14.9232113, 13.4853232 -14.9232382, 13.4853743 -14.9233549)",2,40,,,,
183977423,False,,Avenida Comandante Eurico Gonçalves,secondary,False,94.351,"LINESTRING (13.4922431 -14.9236163, 13.4930611 -14.9233077)",,60,,,,designated
184133350,False,,,residential,False,74.037,"LINESTRING (13.4922431 -14.9236163, 13.491994 -14.9229955)",2,,6,,,
183977423,False,,Avenida Comandante Eurico Gonçalves,secondary,True,84.132,"LINESTRING (13.4922431 -14.9236163, 13.4916052 -14.9238569, 13.4915137 -14.9238915)",,60,,,,designated
944696172,False,,Rua Aníbal de Melo,tertiary,True,66.662,"LINESTRING (13.493263 -14.9204987, 13.4934935 -14.9210553)",,,,,,
814357313,False,,,residential,True,311.54600000000005,"LINESTRING (13.493263 -14.9204987, 13.4916854 -14.921115, 13.4905676 -14.9215312)",,,,,,
944696172,False,,Rua Aníbal de Melo,tertiary,False,104.105,"LINESTRING (13.493263 -14.9204987, 13.4929567 -14.9197536, 13.4929053 -14.9196286)",,,,,,
477954478,True,,Praça Comandante Cowboy,tertiary,False,96.11399999999999,"LINESTRING (13.4887795 -14.9180641, 13.4888108 -14.9180778, 13.4888506 -14.9181135, 13.4888691 -14.9181593, 13.4890962 -14.9187216, 13.4891436 -14.9188389)",,,,,,
477954493,True,,Rua Patrice Lumumba,tertiary,False,20.787,"LINESTRING (13.4887795 -14.9180641, 13.4888239 -14.9180606, 13.4889 -14.9180605, 13.4889728 -14.9180598)",,,,,,
822191899,False,,Rua Patrice Lumumba,tertiary,False,123.631,"LINESTRING (13.4937928 -14.9159906, 13.4927329 -14.9164233)",,,,,,
348683040,False,,Rua 2 de Março,residential,False,110.21700000000001,"LINESTRING (13.4937928 -14.9159906, 13.4939963 -14.9164951, 13.4941646 -14.9169144)",,,,,,
348683040,False,,Rua 2 de Março,residential,True,79.633,"LINESTRING (13.4937928 -14.9159906, 13.4937455 -14.9158699, 13.4935259 -14.9153225)",,,,,,
184005142,True,EN280,Rua 1º de Agosto,primary,False,122.413,"LINESTRING (13.4941646 -14.9169144, 13.4931084 -14.9173271)",,,,,,
348683040,False,,Rua 2 de Março,residential,True,110.21700000000001,"LINESTRING (13.4941646 -14.9169144, 13.4939963 -14.9164951, 13.4937928 -14.9159906)",,,,,,
184017017,False,,,tertiary,False,93.868,"LINESTRING (13.4872836 -14.919553, 13.4871476 -14.9192435, 13.4869333 -14.9187797)",,,,,,
184017017,False,,,tertiary,True,10.881,"LINESTRING (13.4872836 -14.919553, 13.4873095 -14.9196001, 13.4873202 -14.9196434)",,,,,,
815493397,True,EN280,Avenida Doutor Agostinho Neto,primary,False,86.825,"LINESTRING (13.4872836 -14.919553, 13.487135 -14.9196116, 13.4865347 -14.9198463)",,,,,,
"[477954477, 813833990]",True,EN280,Praça Doutor Agostinho Neto,primary,False,85.168,"LINESTRING (13.489203 -14.9189859, 13.4892747 -14.9191653, 13.4894263 -14.9195517, 13.4894864 -14.9197012)",,,,,,
815493397,True,EN280,Avenida Doutor Agostinho Neto,primary,False,76.057,"LINESTRING (13.4865347 -14.9198463, 13.4858785 -14.9201028)",,,,,,
817750709,False,,Rua Sarmento Rodrigues,residential,True,93.65700000000001,"LINESTRING (13.4865347 -14.9198463, 13.4865192 -14.9198158, 13.4862047 -14.9190668)",,,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,True,9.843,"LINESTRING (13.4858785 -14.9201028, 13.4858957 -14.9201457, 13.4859117 -14.9201853)",,,,,,
184017017,False,,,tertiary,False,8.56,"LINESTRING (13.4876626 -14.9204881, 13.4876336 -14.9204164)",,,,,,
184017017,False,,,tertiary,True,110.227,"LINESTRING (13.4876626 -14.9204881, 13.4878514 -14.9209536, 13.4880368 -14.9214111)",,,,,,
830098890,True,,Avenida Comandante Hoji-ya-Henda,tertiary,False,214.348,"LINESTRING (13.4876626 -14.9204881, 13.489402 -14.9197982, 13.4895081 -14.9197561)",,50,,,,
184147072,False,,Rua Rei Ekuikui,residential,False,98.67699999999999,"LINESTRING (13.4861783 -14.9170026, 13.4860816 -14.9167766, 13.4859597 -14.9164876, 13.4858267 -14.9161828)",,40,,,,
184147072,False,,Rua Rei Ekuikui,residential,True,213.60899999999998,"LINESTRING (13.4861783 -14.9170026, 13.4864133 -14.9175557, 13.4869333 -14.9187797)",,40,,,,
678388420,False,,,residential,True,268.648,"LINESTRING (13.4861783 -14.9170026, 13.4869548 -14.9166469, 13.4870592 -14.916608, 13.4873591 -14.9164781, 13.4879491 -14.9162423, 13.4880467 -14.9162178, 13.488107 -14.9162119, 13.4881757 -14.9162043, 13.4882549 -14.9161986, 13.4884992 -14.9162579)",,,,,,
609145428,False,,Rua 10 de Dezembro,residential,False,19.05,"LINESTRING (13.4900875 -14.9156906, 13.4901506 -14.9158507)",,60,,,,
280667782,False,,,residential,False,47.247,"LINESTRING (13.4908475 -14.9157192, 13.4909695 -14.9156151, 13.4910151 -14.9155782, 13.4910648 -14.9155406, 13.4911298 -14.9155008, 13.4912003 -14.9154699)",,,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,True,84.296,"LINESTRING (13.4912003 -14.9154699, 13.4914853 -14.9161762)",,,,,,
280667782,False,,,residential,True,47.247,"LINESTRING (13.4912003 -14.9154699, 13.4911298 -14.9155008, 13.4910648 -14.9155406, 13.4910151 -14.9155782, 13.4909695 -14.9156151, 13.4908475 -14.9157192)",,,,,,
609145428,False,,Rua 10 de Dezembro,residential,False,79.581,"LINESTRING (13.4904856 -14.9165651, 13.490749 -14.917234)",,60,,,,
609145428,False,,Rua 10 de Dezembro,residential,True,87.212,"LINESTRING (13.4904856 -14.9165651, 13.4901506 -14.9158507)",,60,,,,
280667783,False,,,residential,False,115.81,"LINESTRING (13.4904856 -14.9165651, 13.4910956 -14.9163368, 13.4914853 -14.9161762)",,,,,,
183977423,False,,Avenida Comandante Eurico Gonçalves,secondary,False,84.132,"LINESTRING (13.4915137 -14.9238915, 13.4916052 -14.9238569, 13.4922431 -14.9236163)",,60,,,,designated
824390461,True,,Avenida 11 de Novembro,tertiary,False,145.422,"LINESTRING (13.4915137 -14.9238915, 13.4914585 -14.9237676, 13.4910267 -14.9226714)",,,,,,
924963150,True,,Avenida 11 de Novembro,tertiary,False,18.366000000000003,"LINESTRING (13.4915137 -14.9238915, 13.4915055 -14.9238758, 13.4914938 -14.9238647, 13.4914791 -14.9238577, 13.4914629 -14.9238555, 13.4914468 -14.9238584, 13.4914341 -14.9238647, 13.4914237 -14.9238742, 13.4914163 -14.923886, 13.4914127 -14.9238994, 13.4914129 -14.9239132, 13.4914176 -14.9239277)",,40,,,,
944696172,False,,Rua Aníbal de Melo,tertiary,True,104.105,"LINESTRING (13.4929053 -14.9196286, 13.4929567 -14.9197536, 13.493263 -14.9204987)",,,,,,
944696205,False,EN280,Rua Aníbal de Melo,primary,False,122.939,"LINESTRING (13.4929053 -14.9196286, 13.4928603 -14.9195191, 13.4924826 -14.9186012)",,,,,,
958876321,True,,Avenida Deolinda Rodrigues,tertiary,False,115.609,"LINESTRING (13.4929053 -14.9196286, 13.4930025 -14.9195933, 13.4937829 -14.9193046, 13.4939104 -14.9192575)",,60,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,False,8.616,"LINESTRING (13.4862668 -14.9210344, 13.4862369 -14.9209625)",,,,,,
830098890,True,,Avenida Comandante Hoji-ya-Henda,tertiary,False,161.808,"LINESTRING (13.4862668 -14.9210344, 13.4876626 -14.9204881)",,50,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,True,110.674,"LINESTRING (13.4862668 -14.9210344, 13.4864758 -14.9215358, 13.4866507 -14.921958)",,,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,True,8.616,"LINESTRING (13.4862369 -14.9209625, 13.4862668 -14.9210344)",,,,,,
184017011,False,,Avenida Heróis do Cuito-Cuanavale,residential,False,93.217,"LINESTRING (13.4862369 -14.9209625, 13.4861589 -14.9207761, 13.4859117 -14.9201853)",,,,,,
184300863,True,,Avenida 11 de Novembro,tertiary,False,145.636,"LINESTRING (13.4909422 -14.9227012, 13.4913641 -14.923798, 13.4914176 -14.9239277)",,40,,,,
958454563,True,,Avenida 11 de Novembro,tertiary,False,9.665,"LINESTRING (13.4909422 -14.9227012, 13.4909802 -14.9226878, 13.4910267 -14.9226714)",,,,,,
184005127,True,,Praça Comandante Gabriel Calofe,tertiary,False,105.287,"LINESTRING (13.490343 -14.9205592, 13.4903623 -14.9205064, 13.4903631 -14.9204648, 13.4903238 -14.9203662, 13.4900472 -14.9196723)",,,,,,
348683028,True,EN280,Avenida Deolinda Rodrigues,primary,False,172.264,"LINESTRING (13.490343 -14.9205592, 13.4917147 -14.9200648, 13.4918449 -14.9200171)",,60,,,,
958876320,True,EN280,,primary,False,59.974999999999994,"LINESTRING (13.490343 -14.9205592, 13.4903162 -14.9205232, 13.4902824 -14.9204989, 13.4902452 -14.9204867, 13.4902059 -14.9204858, 13.4901551 -14.9204921, 13.4901012 -14.9205077, 13.490056 -14.9205255, 13.4900176 -14.9205472, 13.4899889 -14.9205685, 13.4899639 -14.9205978, 13.4899487 -14.9206291, 13.4899446 -14.9206657, 13.4899529 -14.9207049)",,,,,roundabout,
609385189,False,,,residential,True,319.76599999999996,"LINESTRING (13.4871851 -14.9226241, 13.4877469 -14.9222469, 13.4882783 -14.9219207, 13.4889773 -14.9215134, 13.4891322 -14.9214227, 13.4893495 -14.9212918, 13.4893991 -14.9212639, 13.4894179 -14.9212277, 13.4893011 -14.9209506)",,,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,True,145.174,"LINESTRING (13.4893011 -14.9209506, 13.4880368 -14.9214111)",,60,,,,
184017024,False,,Rua Comandante Saydi Mingas,tertiary,False,75.176,"LINESTRING (13.4893011 -14.9209506, 13.4895912 -14.9208417, 13.4897672 -14.9207768, 13.4899529 -14.9207049)",,60,,,,
609385189,False,,,residential,False,319.766,"LINESTRING (13.4893011 -14.9209506, 13.4894179 -14.9212277, 13.4893991 -14.9212639, 13.4893495 -14.9212918, 13.4891322 -14.9214227, 13.4889773 -14.9215134, 13.4882783 -14.9219207, 13.4877469 -14.9222469, 13.4871851 -14.9226241)",,,,,,
477954496,True,EN280,Praça Comandante Gabriel Calofe,primary,False,117.14800000000001,"LINESTRING (13.4895081 -14.9197561, 13.4895641 -14.9198949, 13.4898352 -14.9205607, 13.4898697 -14.9206335, 13.4898968 -14.9206685, 13.4899529 -14.9207049)",,,,,,
184133357,False,,,residential,False,75.07300000000001,"LINESTRING (13.4853743 -14.9233549, 13.4853232 -14.9232382, 13.4853121 -14.9232113, 13.4853107 -14.9231906, 13.4853248 -14.9231734, 13.4853743 -14.92314, 13.4857497 -14.9229314)",2,40,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,False,36.349,"LINESTRING (13.4916102 -14.91648, 13.4914853 -14.9161762)",,,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,True,41.395,"LINESTRING (13.4916102 -14.91648, 13.49175 -14.9168269)",,,,,,
628465103,False,,,residential,False,114.29599999999999,"LINESTRING (13.4916102 -14.91648, 13.492092 -14.9162857, 13.4925947 -14.9160908)",,,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,False,84.296,"LINESTRING (13.4914853 -14.9161762, 13.4912003 -14.9154699)",,,,,,
326345597,False,,Rua Aníbal de Melo,tertiary,True,36.349,"LINESTRING (13.4914853 -14.9161762, 13.4916102 -14.91648)",,,,,,
280667783,False,,,residential,True,115.81,"LINESTRING (13.4914853 -14.9161762, 13.4910956 -14.9163368, 13.4904856 -14.9165651)",,,,,,
957242283,False,,Rua da Môngua,residential,False,39.843,"LINESTRING (13.4925947 -14.9160908, 13.4927329 -14.9164233)",2,50,,,,
957242283,False,,Rua da Môngua,residential,True,39.337,"LINESTRING (13.4925947 -14.9160908, 13.4924583 -14.9157625)",2,50,,,,
628465103,False,,,residential,True,114.29599999999999,"LINESTRING (13.4925947 -14.9160908, 13.492092 -14.9162857, 13.4916102 -14.91648)",,,,,,
184017017,False,,,tertiary,True,92.315,"LINESTRING (13.4873202 -14.9196434, 13.4876336 -14.9204164)",,,,,,
184017017,False,,,tertiary,False,10.881,"LINESTRING (13.4873202 -14.9196434, 13.4873095 -14.9196001, 13.4872836 -14.919553)",,,,,,
241132610,True,EN280,Avenida Doutor Agostinho Neto,primary,False,218.11199999999997,"LINESTRING (13.4873202 -14.9196434, 13.4890168 -14.918977, 13.4890734 -14.9189586, 13.4891169 -14.9189517, 13.4891646 -14.9189614, 13.489203 -14.9189859)",,,,,,
241132609,True,EN280,Avenida Doutor Agostinho Neto,primary,False,215.049,"LINESTRING (13.4891436 -14.9188389, 13.4889856 -14.9188981, 13.4886346 -14.9190346, 13.4872836 -14.919553)",,,,,,
815493398,True,,Praça Doutor Agostinho Neto,tertiary,False,17.548000000000002,"LINESTRING (13.4891436 -14.9188389, 13.4891606 -14.9188801, 13.489203 -14.9189859)",,,,,,
184017025,True,,Rua Indira Gandhi,residential,False,173.656,"LINESTRING (13.4887374 -14.916323, 13.4887659 -14.9164822, 13.4888159 -14.9167798, 13.4889465 -14.9175575, 13.4889632 -14.9177175, 13.4889608 -14.9177708, 13.4889154 -14.9178569)",,40,,,,
609145428,False,,Rua 10 de Dezembro,residential,False,87.212,"LINESTRING (13.4901506 -14.9158507, 13.4904856 -14.9165651)",,60,,,,
