osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
699037253,residential,False,True,166.67,"LINESTRING (16.0295402 -14.688864, 16.0307615 -14.6879415)",,,
737181779,residential,True,False,15.87,"LINESTRING (16.0295402 -14.688864, 16.0294213 -14.6889485)",,,
200020813,residential,False,False,115.853,"LINESTRING (16.0318052 -14.6892137, 16.030963 -14.6898632)",,,
200020813,residential,False,True,249.063,"LINESTRING (16.0318052 -14.6892137, 16.0336156 -14.6878172)",,,
200043685,residential,False,False,180.594,"LINESTRING (16.0318052 -14.6892137, 16.0307615 -14.6879415)",,,
200020811,residential,False,False,78.276,"LINESTRING (16.0284542 -14.6897332, 16.027892 -14.6901802)",,,
737181776,residential,True,False,16.425,"LINESTRING (16.0284542 -14.6897332, 16.0286065 -14.6897439)",,,
200020813,residential,False,True,115.853,"LINESTRING (16.030963 -14.6898632, 16.0318052 -14.6892137)",,,
737476201,residential,False,True,15.494,"LINESTRING (16.030963 -14.6898632, 16.030997 -14.6899986)",,,
1087206411,residential,True,False,50.668,"LINESTRING (16.030963 -14.6898632, 16.0305947 -14.6901473)",,,
200043707,residential,False,True,66.463,"LINESTRING (16.030997 -14.6899986, 16.0313714 -14.6904741)",,,
737476201,residential,False,False,15.494,"LINESTRING (16.030997 -14.6899986, 16.030963 -14.6898632)",,,
737181773,primary,False,True,15.065,"LINESTRING (16.0300846 -14.6895247, 16.0299724 -14.6896058)",,,
200020799,primary,True,False,79.219,"LINESTRING (16.0300846 -14.6895247, 16.0297681 -14.6891437, 16.0296232 -14.6889694)",EN 120,50,
200020793,primary,True,False,88.825,"LINESTRING (16.0299724 -14.6896058, 16.0304907 -14.6902277)",EN 120,50,
737181773,primary,False,False,15.065,"LINESTRING (16.0299724 -14.6896058, 16.0300846 -14.6895247)",,,
200020743,residential,True,False,14.32,"LINESTRING (16.0305947 -14.6901473, 16.0304907 -14.6902277)",,50,
200020799,primary,True,False,88.336,"LINESTRING (16.0305947 -14.6901473, 16.0303415 -14.6898383, 16.0300846 -14.6895247)",EN 120,50,
200020763,residential,False,False,69.535,"LINESTRING (16.027892 -14.6901802, 16.0282983 -14.6906666)",,,
200020811,residential,False,False,114.814,"LINESTRING (16.027892 -14.6901802, 16.0270653 -14.6908334)",,,
200020811,residential,False,True,78.276,"LINESTRING (16.027892 -14.6901802, 16.0284542 -14.6897332)",,,
200020743,residential,True,False,54.632,"LINESTRING (16.0304907 -14.6902277, 16.0300939 -14.6905344)",,50,
737185341,residential,True,False,14.456,"LINESTRING (16.0304907 -14.6902277, 16.0305767 -14.6903276)",,50,
200020757,residential,True,False,43.966,"LINESTRING (16.0306804 -14.6902487, 16.030997 -14.6899986)",,,
737185342,residential,True,False,14.564,"LINESTRING (16.0306804 -14.6902487, 16.0305947 -14.6901473)",,50,
200020766,residential,True,False,54.952,"LINESTRING (16.0301752 -14.6906332, 16.0305767 -14.6903276)",,50,
200020776,residential,True,False,14.041,"LINESTRING (16.0301752 -14.6906332, 16.0300939 -14.6905344)",,,
200020811,residential,False,True,114.814,"LINESTRING (16.0270653 -14.6908334, 16.027892 -14.6901802)",,,
737459904,residential,False,False,75.558,"LINESTRING (16.0270653 -14.6908334, 16.0274944 -14.6913714)",,,
737459904,residential,False,True,107.81,"LINESTRING (16.0270653 -14.6908334, 16.0264531 -14.6900657)",,,
200020763,residential,False,False,72.787,"LINESTRING (16.0285098 -14.6909199, 16.0289353 -14.6914289)",,,
200020763,residential,False,True,36.205,"LINESTRING (16.0285098 -14.6909199, 16.0282983 -14.6906666)",,,
200020805,residential,False,True,117.806,"LINESTRING (16.0285098 -14.6909199, 16.0277182 -14.6916521)",,,
200020743,residential,True,False,9.882,"LINESTRING (16.0293156 -14.6911325, 16.0292446 -14.6911889)",,50,
200020766,residential,True,False,9.935,"LINESTRING (16.0293204 -14.6912861, 16.0293927 -14.6912305)",,50,
737181781,residential,True,False,44.996,"LINESTRING (16.0293204 -14.6912861, 16.0295724 -14.6916091)",,,
200020717,residential,False,True,32.035,"LINESTRING (16.0289353 -14.6914289, 16.0291777 -14.6912615)",,,
200020763,residential,False,True,72.787,"LINESTRING (16.0289353 -14.6914289, 16.0285098 -14.6909199)",,,
200020717,residential,False,False,295.663,"LINESTRING (16.0289353 -14.6914289, 16.0285808 -14.6917533, 16.0282522 -14.6921081, 16.0279639 -14.6924822, 16.0277574 -14.6927868, 16.0276254 -14.6930145, 16.0275024 -14.6932396, 16.0273402 -14.6935681)",,,
322852564,residential,False,False,292.126,"LINESTRING (16.0295724 -14.6916091, 16.0292723 -14.6918581, 16.029005 -14.6921065, 16.028742 -14.6923757, 16.0285537 -14.6925969, 16.0283674 -14.6928674, 16.0281164 -14.6933124, 16.0279384 -14.6936704)",,,
"[1087930044, 737181781]",residential,True,False,51.382,"LINESTRING (16.0295724 -14.6916091, 16.0298172 -14.6919228, 16.0298482 -14.691985)",,,
200020776,residential,True,False,76.025,"LINESTRING (16.0310064 -14.6916439, 16.0305663 -14.6911089)",,,
200043691,residential,False,False,10.527,"LINESTRING (16.0310064 -14.6916439, 16.0309307 -14.6917039)",,,
200043691,residential,False,True,112.145,"LINESTRING (16.0310064 -14.6916439, 16.0318128 -14.6910046)",,,
200020805,residential,False,False,117.806,"LINESTRING (16.0277182 -14.6916521, 16.0285098 -14.6909199)",,,
737459904,residential,False,True,39.417,"LINESTRING (16.0277182 -14.6916521, 16.0274944 -14.6913714)",,,
200020805,residential,False,True,147.844,"LINESTRING (16.0277182 -14.6916521, 16.0272828 -14.6922157, 16.0269476 -14.6927512)",,,
737476205,residential,False,True,11.754,"LINESTRING (16.0299573 -14.6919911, 16.0298482 -14.691985)",,,
1087930039,residential,True,False,104.54899999999999,"LINESTRING (16.0299573 -14.6919911, 16.0299449 -14.6919447, 16.0299183 -14.6918991, 16.0293927 -14.6912305)",,,
737476205,residential,False,False,11.754,"LINESTRING (16.0298482 -14.691985, 16.0299573 -14.6919911)",,,
"[1087930040, 1087930042]",residential,True,False,82.783,"LINESTRING (16.0298482 -14.691985, 16.0298349 -14.6920432, 16.0298006 -14.6921002, 16.0297475 -14.6921525, 16.0293472 -14.6925369)",,,
200020756,residential,False,True,87.6,"LINESTRING (16.0262043 -14.6924292, 16.0269476 -14.6927512)",,,
737467247,residential,False,False,10.986,"LINESTRING (16.0293472 -14.6925369, 16.0294209 -14.6926053)",,,
200020699,residential,True,False,74.364,"LINESTRING (16.0293472 -14.6925369, 16.0291 -14.6928362, 16.0289419 -14.6930775)",,,
737467247,residential,False,True,10.986,"LINESTRING (16.0294209 -14.6926053, 16.0293472 -14.6925369)",,,
"[1087930041, 1087930043]",residential,True,False,91.029,"LINESTRING (16.0294209 -14.6926053, 16.0298775 -14.692161, 16.0299177 -14.6921184, 16.0299452 -14.692065, 16.0299573 -14.6919911)",,,
200020756,residential,False,False,87.6,"LINESTRING (16.0269476 -14.6927512, 16.0262043 -14.6924292)",,,
200020805,residential,False,True,96.289,"LINESTRING (16.0269476 -14.6927512, 16.0265882 -14.6935443)",,,
200020805,residential,False,False,147.844,"LINESTRING (16.0269476 -14.6927512, 16.0272828 -14.6922157, 16.0277182 -14.6916521)",,,
200020776,residential,True,False,87.713,"LINESTRING (16.0323762 -14.6933094, 16.0318685 -14.6926921)",,,
200020727,residential,True,False,9.662,"LINESTRING (16.0323762 -14.6933094, 16.0323483 -14.6933199, 16.0323241 -14.6933371, 16.0323055 -14.6933597)",,,roundabout
200020821,residential,False,False,104.994,"LINESTRING (16.0324842 -14.6933391, 16.0331858 -14.6926826)",,,
200020727,residential,True,False,12.591999999999999,"LINESTRING (16.0324842 -14.6933391, 16.0324611 -14.6933217, 16.0324343 -14.6933105, 16.0324053 -14.6933063, 16.0323762 -14.6933094)",,,roundabout
200020727,residential,True,False,13.928,"LINESTRING (16.0323055 -14.6933597, 16.032293 -14.6933886, 16.0322894 -14.6934197, 16.032295 -14.6934506, 16.0323094 -14.6934786)",,,roundabout
1087930045,residential,False,True,10.44,"LINESTRING (16.0290272 -14.6931223, 16.0289419 -14.6930775)",,,
200020701,residential,True,False,71.47800000000001,"LINESTRING (16.0290272 -14.6931223, 16.0291796 -14.6928973, 16.0294209 -14.6926053)",,,
200020727,residential,True,False,21.208000000000002,"LINESTRING (16.0323094 -14.6934786, 16.0323317 -14.6935019, 16.03236 -14.6935181, 16.0323919 -14.6935258, 16.0324247 -14.6935243, 16.0324557 -14.6935138, 16.0324824 -14.6934952)",,,roundabout
200020741,residential,False,True,53.415,"LINESTRING (16.0324824 -14.6934952, 16.0327858 -14.6938755)",,,
200020727,residential,True,False,19.213,"LINESTRING (16.0324824 -14.6934952, 16.0325038 -14.6934675, 16.0325152 -14.6934348, 16.0325156 -14.6934002, 16.0325049 -14.6933672, 16.0324842 -14.6933391)",,,roundabout
737181770,residential,False,False,75.013,"LINESTRING (16.0273402 -14.6935681, 16.0272554 -14.6942377)",,,
737191708,residential,False,True,65.339,"LINESTRING (16.0273402 -14.6935681, 16.0279384 -14.6936704)",,,
1087930053,residential,False,False,80.927,"LINESTRING (16.0273402 -14.6935681, 16.0265882 -14.6935443)",,,
200020717,residential,False,True,295.663,"LINESTRING (16.0273402 -14.6935681, 16.0275024 -14.6932396, 16.0276254 -14.6930145, 16.0277574 -14.6927868, 16.0279639 -14.6924822, 16.0282522 -14.6921081, 16.0285808 -14.6917533, 16.0289353 -14.6914289)",,,
200020805,residential,False,False,96.289,"LINESTRING (16.0265882 -14.6935443, 16.0269476 -14.6927512)",,,
1087930053,residential,False,True,80.927,"LINESTRING (16.0265882 -14.6935443, 16.0273402 -14.6935681)",,,
737238346,unclassified,True,False,12.224,"LINESTRING (16.028588 -14.6938146, 16.0284749 -14.6938038)",,,
737475016,residential,True,False,8.149,"LINESTRING (16.028588 -14.6938146, 16.0285619 -14.6938834)",,,
737191708,residential,False,False,59.581,"LINESTRING (16.0284749 -14.6938038, 16.0279384 -14.6936704)",,,
737238347,unclassified,True,False,12.88,"LINESTRING (16.0284749 -14.6938038, 16.0285619 -14.6938834)",,,
200020796,unclassified,True,False,11.186,"LINESTRING (16.0286873 -14.6938445, 16.028588 -14.6938146)",,,
200020701,residential,True,False,88.328,"LINESTRING (16.0286873 -14.6938445, 16.0289034 -14.6933445, 16.0290272 -14.6931223)",,,
200020720,residential,True,False,10.093,"LINESTRING (16.0328752 -14.6938548, 16.0328421 -14.6938543, 16.0328103 -14.6938631, 16.0327858 -14.6938755)",,,roundabout
200020741,residential,False,False,53.415,"LINESTRING (16.0327858 -14.6938755, 16.0324824 -14.6934952)",,,
200020720,residential,True,False,12.289000000000001,"LINESTRING (16.0327858 -14.6938755, 16.0327591 -14.6939069, 16.0327455 -14.6939392, 16.032743 -14.6939741)",,,roundabout
200020801,unclassified,True,False,82.694,"LINESTRING (16.0286605 -14.6939188, 16.0293571 -14.6942335)",,,
737475015,residential,True,False,8.75,"LINESTRING (16.0286605 -14.6939188, 16.0286873 -14.6938445)",,,
200020720,residential,True,False,13.667,"LINESTRING (16.0329666 -14.6939315, 16.0329531 -14.6939037, 16.0329322 -14.6938805, 16.0329056 -14.6938638, 16.0328752 -14.6938548)",,,roundabout
322852454,residential,True,False,181.93699999999998,"LINESTRING (16.0329666 -14.6939315, 16.033027 -14.6938858, 16.0341777 -14.6927899)",,,
200020720,residential,True,False,14.436,"LINESTRING (16.032743 -14.6939741, 16.0327508 -14.6940056, 16.0327678 -14.6940336, 16.0327924 -14.6940557, 16.0328226 -14.6940699)",,,roundabout
200020730,unclassified,False,True,81.623,"LINESTRING (16.0329358 -14.6940447, 16.0333873 -14.6946347)",,,
200020720,residential,True,False,13.671,"LINESTRING (16.0329358 -14.6940447, 16.0329557 -14.6940207, 16.0329679 -14.6939923, 16.0329717 -14.6939618, 16.0329666 -14.6939315)",,,roundabout
200020720,residential,True,False,13.067,"LINESTRING (16.0328226 -14.6940699, 16.0328525 -14.694075, 16.0328828 -14.6940722, 16.0329112 -14.6940619, 16.0329358 -14.6940447)",,,roundabout
200020796,unclassified,True,False,84.82,"LINESTRING (16.0294111 -14.6941473, 16.0286873 -14.6938445)",,,
737238344,unclassified,False,True,11.207,"LINESTRING (16.0294111 -14.6941473, 16.0293571 -14.6942335)",,,
699037255,residential,False,False,36.709,"LINESTRING (16.0269153 -14.6942101, 16.0272554 -14.6942377)",,,
699037255,residential,False,True,86.385,"LINESTRING (16.0269153 -14.6942101, 16.0261125 -14.6941873)",,,
699037255,residential,False,True,36.709,"LINESTRING (16.0272554 -14.6942377, 16.0269153 -14.6942101)",,,
737181770,residential,False,True,75.013,"LINESTRING (16.0272554 -14.6942377, 16.0273402 -14.6935681)",,,
737238344,unclassified,False,False,11.207,"LINESTRING (16.0293571 -14.6942335, 16.0294111 -14.6941473)",,,
200020730,unclassified,False,False,81.623,"LINESTRING (16.0333873 -14.6946347, 16.0329358 -14.6940447)",,,
200043679,residential,False,False,107.661,"LINESTRING (16.0325694 -14.6865346, 16.0319494 -14.6857745)",,,
200043679,residential,False,True,181.668,"LINESTRING (16.0325694 -14.6865346, 16.0336156 -14.6878172)",,,
699037253,residential,False,True,64.616,"LINESTRING (16.0325694 -14.6865346, 16.0330316 -14.6861634)",,,
699037253,residential,False,False,249.91,"LINESTRING (16.0325694 -14.6865346, 16.0324725 -14.6865889, 16.0324296 -14.6866109, 16.0323559 -14.6866589, 16.0322472 -14.6867562, 16.0315571 -14.6872963, 16.031443 -14.6873856, 16.0307615 -14.6879415)",,,
1083569179,primary,False,True,93.638,"LINESTRING (16.0282871 -14.6873484, 16.0283374 -14.6874072, 16.0286057 -14.6878067, 16.0287886 -14.6880357)",EN120,80,
200043685,residential,False,False,108.626,"LINESTRING (16.0307615 -14.6879415, 16.0301337 -14.6871763)",,,
200043685,residential,False,True,180.594,"LINESTRING (16.0307615 -14.6879415, 16.0318052 -14.6892137)",,,
699037253,residential,False,False,166.67,"LINESTRING (16.0307615 -14.6879415, 16.0295402 -14.688864)",,,
699037253,residential,False,True,249.91,"LINESTRING (16.0307615 -14.6879415, 16.031443 -14.6873856, 16.0315571 -14.6872963, 16.0322472 -14.6867562, 16.0323559 -14.6866589, 16.0324296 -14.6866109, 16.0324725 -14.6865889, 16.0325694 -14.6865346)",,,
200043679,residential,False,False,76.512,"LINESTRING (16.0340562 -14.6883574, 16.0336156 -14.6878172)",,,
200043679,residential,False,True,16.148,"LINESTRING (16.0340562 -14.6883574, 16.0341492 -14.6884714)",,,
200043701,residential,False,False,252.485,"LINESTRING (16.0340562 -14.6883574, 16.0322366 -14.6897919)",,,
200020793,primary,True,False,14.805,"LINESTRING (16.0294213 -14.6889485, 16.0295075 -14.6890523)",EN 120,50,
737181777,residential,True,False,110.219,"LINESTRING (16.0294213 -14.6889485, 16.0286162 -14.6895617)",,,
200043679,residential,False,False,126.631,"LINESTRING (16.0348785 -14.6893654, 16.0341492 -14.6884714)",,,
200043679,residential,False,True,59.085,"LINESTRING (16.0348785 -14.6893654, 16.0352187 -14.6897826)",,,
200043706,residential,False,True,71.154,"LINESTRING (16.0348785 -14.6893654, 16.034357 -14.6897591)",,,
200043706,residential,False,False,71.154,"LINESTRING (16.034357 -14.6897591, 16.0348785 -14.6893654)",,,
200043695,residential,False,False,179.24,"LINESTRING (16.034357 -14.6897591, 16.0341399 -14.6894896, 16.0339855 -14.689298, 16.0339242 -14.6892639, 16.0338666 -14.6892618, 16.0338078 -14.6892873, 16.0335263 -14.6895095, 16.0331343 -14.6898189)",,,
200043706,residential,False,True,178.752,"LINESTRING (16.034357 -14.6897591, 16.0339806 -14.6900604, 16.0338834 -14.6901382, 16.0336953 -14.6902839, 16.0336091 -14.6903123, 16.0335352 -14.690301, 16.0334748 -14.6902437, 16.0333536 -14.6900925, 16.0331343 -14.6898189)",,,
200043679,residential,False,False,59.085,"LINESTRING (16.0352187 -14.6897826, 16.0348785 -14.6893654)",,,
200043692,residential,False,True,252.231,"LINESTRING (16.0352187 -14.6897826, 16.0334096 -14.6912259)",,,
200043690,residential,False,True,62.159,"LINESTRING (16.0322366 -14.6897919, 16.0326016 -14.6902253)",,,
200043701,residential,False,False,120.061,"LINESTRING (16.0322366 -14.6897919, 16.0313714 -14.6904741)",,,
200043701,residential,False,True,252.485,"LINESTRING (16.0322366 -14.6897919, 16.0340562 -14.6883574)",,,
200043706,residential,False,True,72.973,"LINESTRING (16.0331343 -14.6898189, 16.0326016 -14.6902253)",,,
200043695,residential,False,True,179.24,"LINESTRING (16.0331343 -14.6898189, 16.0335263 -14.6895095, 16.0338078 -14.6892873, 16.0338666 -14.6892618, 16.0339242 -14.6892639, 16.0339855 -14.689298, 16.0341399 -14.6894896, 16.034357 -14.6897591)",,,
200043706,residential,False,False,178.752,"LINESTRING (16.0331343 -14.6898189, 16.0333536 -14.6900925, 16.0334748 -14.6902437, 16.0335352 -14.690301, 16.0336091 -14.6903123, 16.0336953 -14.6902839, 16.0338834 -14.6901382, 16.0339806 -14.6900604, 16.034357 -14.6897591)",,,
200043690,residential,False,False,62.159,"LINESTRING (16.0326016 -14.6902253, 16.0322366 -14.6897919)",,,
200043706,residential,False,False,72.973,"LINESTRING (16.0326016 -14.6902253, 16.0331343 -14.6898189)",,,
200043690,residential,False,True,141.18200000000002,"LINESTRING (16.0326016 -14.6902253, 16.0329849 -14.6907038, 16.0334096 -14.6912259)",,,
200043701,residential,False,False,111.72,"LINESTRING (16.0313714 -14.6904741, 16.0305663 -14.6911089)",,,
200043701,residential,False,True,120.061,"LINESTRING (16.0313714 -14.6904741, 16.0322366 -14.6897919)",,,
200043707,residential,False,False,66.463,"LINESTRING (16.0313714 -14.6904741, 16.030997 -14.6899986)",,,
200043707,residential,False,True,75.722,"LINESTRING (16.0313714 -14.6904741, 16.0318128 -14.6910046)",,,
200043691,residential,False,False,112.145,"LINESTRING (16.0318128 -14.6910046, 16.0310064 -14.6916439)",,,
200043707,residential,False,False,75.722,"LINESTRING (16.0318128 -14.6910046, 16.0313714 -14.6904741)",,,
200043707,residential,False,True,77.231,"LINESTRING (16.0318128 -14.6910046, 16.0322562 -14.6915509)",,,
200020776,residential,True,False,67.584,"LINESTRING (16.0305663 -14.6911089, 16.0301752 -14.6906332)",,,
200043701,residential,False,False,10.878,"LINESTRING (16.0305663 -14.6911089, 16.0304879 -14.6911707)",,,
200043701,residential,False,True,111.72,"LINESTRING (16.0305663 -14.6911089, 16.0313714 -14.6904741)",,,
200043701,residential,False,True,10.878,"LINESTRING (16.0304879 -14.6911707, 16.0305663 -14.6911089)",,,
200020765,residential,True,False,76.05,"LINESTRING (16.0304879 -14.6911707, 16.03072 -14.6914502, 16.0309307 -14.6917039)",,,
200043692,residential,False,False,252.231,"LINESTRING (16.0334096 -14.6912259, 16.0352187 -14.6897826)",,,
200043692,residential,False,True,119.614,"LINESTRING (16.0334096 -14.6912259, 16.0325399 -14.6918963)",,,
200043690,residential,False,False,141.18200000000002,"LINESTRING (16.0334096 -14.6912259, 16.0329849 -14.6907038, 16.0326016 -14.6902253)",,,
200043694,residential,False,False,111.642,"LINESTRING (16.0322562 -14.6915509, 16.0314501 -14.6921834)",,,
200043707,residential,False,False,77.231,"LINESTRING (16.0322562 -14.6915509, 16.0318128 -14.6910046)",,,
200043707,residential,False,True,49.053,"LINESTRING (16.0322562 -14.6915509, 16.0325399 -14.6918963)",,,
200020765,residential,True,False,76.612,"LINESTRING (16.0309307 -14.6917039, 16.0313767 -14.6922411)",,,
200043691,residential,False,True,10.527,"LINESTRING (16.0309307 -14.6917039, 16.0310064 -14.6916439)",,,
200043692,residential,False,False,119.614,"LINESTRING (16.0325399 -14.6918963, 16.0334096 -14.6912259)",,,
200043707,residential,False,False,49.053,"LINESTRING (16.0325399 -14.6918963, 16.0322562 -14.6915509)",,,
200043707,residential,False,True,22.783,"LINESTRING (16.0325399 -14.6918963, 16.0326717 -14.6920567)",,,
200043693,residential,False,False,111.604,"LINESTRING (16.0326717 -14.6920567, 16.0318685 -14.6926921)",,,
200043707,residential,False,False,22.783,"LINESTRING (16.0326717 -14.6920567, 16.0325399 -14.6918963)",,,
200043707,residential,False,True,62.02,"LINESTRING (16.0326717 -14.6920567, 16.0330304 -14.6924934)",,,
200020776,residential,True,False,76.657,"LINESTRING (16.0314501 -14.6921834, 16.0310064 -14.6916439)",,,
200043694,residential,False,False,10.173,"LINESTRING (16.0314501 -14.6921834, 16.0313767 -14.6922411)",,,
200043694,residential,False,True,111.642,"LINESTRING (16.0314501 -14.6921834, 16.0322562 -14.6915509)",,,
200020765,residential,True,False,72.295,"LINESTRING (16.0313767 -14.6922411, 16.0317976 -14.692748)",,,
200043694,residential,False,True,10.173,"LINESTRING (16.0313767 -14.6922411, 16.0314501 -14.6921834)",,,
200043707,residential,False,False,62.02,"LINESTRING (16.0330304 -14.6924934, 16.0326717 -14.6920567)",,,
200043707,residential,False,True,26.87,"LINESTRING (16.0330304 -14.6924934, 16.0331858 -14.6926826)",,,
200020821,residential,False,True,104.994,"LINESTRING (16.0331858 -14.6926826, 16.0324842 -14.6933391)",,,
200043707,residential,False,False,26.87,"LINESTRING (16.0331858 -14.6926826, 16.0330304 -14.6924934)",,,
200020776,residential,True,False,72.283,"LINESTRING (16.0318685 -14.6926921, 16.0314501 -14.6921834)",,,
200043693,residential,False,False,9.838,"LINESTRING (16.0318685 -14.6926921, 16.0317976 -14.692748)",,,
200043693,residential,False,True,111.604,"LINESTRING (16.0318685 -14.6926921, 16.0326717 -14.6920567)",,,
200020765,residential,True,False,87.24,"LINESTRING (16.0317976 -14.692748, 16.0323055 -14.6933597)",,,
200043693,residential,False,True,9.838,"LINESTRING (16.0317976 -14.692748, 16.0318685 -14.6926921)",,,
737475002,residential,True,False,18.577,"LINESTRING (16.0341777 -14.6927899, 16.0342516 -14.6926389)",,,
1087206408,residential,False,True,12.361,"LINESTRING (16.0341777 -14.6927899, 16.0340925 -14.6927153)",,,
200043679,residential,False,False,16.148,"LINESTRING (16.0341492 -14.6884714, 16.0340562 -14.6883574)",,,
200043679,residential,False,True,126.631,"LINESTRING (16.0341492 -14.6884714, 16.0348785 -14.6893654)",,,
200020763,residential,False,False,36.205,"LINESTRING (16.0282983 -14.6906666, 16.0285098 -14.6909199)",,,
200020763,residential,False,True,69.535,"LINESTRING (16.0282983 -14.6906666, 16.027892 -14.6901802)",,,
322852526,residential,False,True,116.698,"LINESTRING (16.0282983 -14.6906666, 16.0274944 -14.6913714)",,,
1087206408,residential,False,False,12.361,"LINESTRING (16.0340925 -14.6927153, 16.0341777 -14.6927899)",,,
322852448,residential,True,False,182.373,"LINESTRING (16.0340925 -14.6927153, 16.0329545 -14.6938033, 16.0328752 -14.6938548)",,,
322852530,residential,False,False,126.54,"LINESTRING (16.0342516 -14.6926389, 16.0351064 -14.691857)",,,
737475001,residential,True,False,19.105,"LINESTRING (16.0342516 -14.6926389, 16.0340925 -14.6927153)",,,
737191708,residential,False,False,65.339,"LINESTRING (16.0279384 -14.6936704, 16.0273402 -14.6935681)",,,
737191708,residential,False,True,59.581,"LINESTRING (16.0279384 -14.6936704, 16.0284749 -14.6938038)",,,
322852564,residential,False,True,292.126,"LINESTRING (16.0279384 -14.6936704, 16.0281164 -14.6933124, 16.0283674 -14.6928674, 16.0285537 -14.6925969, 16.028742 -14.6923757, 16.029005 -14.6921065, 16.0292723 -14.6918581, 16.0295724 -14.6916091)",,,
200020766,residential,True,False,14.191,"LINESTRING (16.0305767 -14.6903276, 16.0306804 -14.6902487)",,50,
699037255,residential,False,False,86.385,"LINESTRING (16.0261125 -14.6941873, 16.0269153 -14.6942101)",,,
737181776,residential,True,False,13.217,"LINESTRING (16.0286065 -14.6897439, 16.0287034 -14.6896708)",,,
737181788,residential,True,False,82.002,"LINESTRING (16.0286065 -14.6897439, 16.0290707 -14.6903289)",,,
737181775,residential,True,False,15.334,"LINESTRING (16.0287034 -14.6896708, 16.0286162 -14.6895617)",,,
737181776,residential,True,False,110.5,"LINESTRING (16.0287034 -14.6896708, 16.0295075 -14.6890523)",,,
200020793,primary,True,False,79.3,"LINESTRING (16.0295075 -14.6890523, 16.0299724 -14.6896058)",EN 120,50,
737181778,residential,True,False,15.487,"LINESTRING (16.0295075 -14.6890523, 16.0296232 -14.6889694)",,,
200020799,primary,True,False,14.733,"LINESTRING (16.0296232 -14.6889694, 16.0295402 -14.688864)",EN 120,50,
200020743,residential,True,False,33.514,"LINESTRING (16.0295611 -14.6909469, 16.0293156 -14.6911325)",,50,
737181785,residential,True,False,13.654,"LINESTRING (16.0295611 -14.6909469, 16.0296384 -14.6910443)",,,
200020743,residential,True,False,13.845,"LINESTRING (16.0296616 -14.6908691, 16.0295611 -14.6909469)",,50,
737181775,residential,True,False,86.847,"LINESTRING (16.0296616 -14.6908691, 16.0291676 -14.6902513)",,,
200020717,residential,False,False,32.035,"LINESTRING (16.0291777 -14.6912615, 16.0289353 -14.6914289)",,,
737467246,residential,True,False,15.591,"LINESTRING (16.0291777 -14.6912615, 16.0293204 -14.6912861)",,50,
737181781,residential,True,False,13.538,"LINESTRING (16.0292446 -14.6911889, 16.0293204 -14.6912861)",,,
737467245,residential,True,False,10.814,"LINESTRING (16.0292446 -14.6911889, 16.0291777 -14.6912615)",,50,
200020766,residential,True,False,33.572,"LINESTRING (16.0293927 -14.6912305, 16.0296384 -14.6910443)",,50,
1087930039,residential,True,False,13.694,"LINESTRING (16.0293927 -14.6912305, 16.0293156 -14.6911325)",,,
