osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry
646216413,2,EN280-2,primary,90,False,False,55.675,"LINESTRING (13.3564326 -14.7611701, 13.3559465 -14.7611779, 13.3559149 -14.7611791)"
699018159,,,residential,,False,False,382.391,"LINESTRING (13.3564326 -14.7611701, 13.3564085 -14.7613802, 13.356391 -14.7615864, 13.3563763 -14.7616629, 13.3563729 -14.7617232, 13.356379 -14.7617868, 13.3563991 -14.7618587, 13.3564266 -14.7619268, 13.3564458 -14.7620025, 13.356442 -14.7620896, 13.3564393 -14.7621985, 13.3564266 -14.7622562, 13.3564045 -14.7623152, 13.3563857 -14.7623632, 13.356332 -14.7625059, 13.3563106 -14.7626057, 13.3563039 -14.7626783, 13.3563159 -14.7628119, 13.3563495 -14.7630194, 13.3564085 -14.763201, 13.3564675 -14.7633449, 13.3565528 -14.7635004, 13.356725 -14.7639531, 13.3567733 -14.7640984, 13.3568779 -14.7644822)"
646192965,2,EN280-2,primary,90,True,False,93.959,"LINESTRING (13.3532792 -14.7613339, 13.3526345 -14.7607635)"
646216413,2,EN280-2,primary,90,False,True,176.475,"LINESTRING (13.3532792 -14.7613339, 13.3534576 -14.7614882, 13.3535969 -14.7615634, 13.3537437 -14.7616123, 13.3538845 -14.7616331, 13.3540213 -14.76165, 13.3541822 -14.7616448, 13.3543418 -14.7616097, 13.3545095 -14.7615449, 13.354657 -14.7614788, 13.3547831 -14.7614224)"
1178486710,,,residential,,False,True,185.2,"LINESTRING (13.3506659 -14.7562369, 13.3509099 -14.7565844, 13.3509918 -14.7566973, 13.3511379 -14.7569112, 13.3512425 -14.757015, 13.3513176 -14.7570565, 13.3514088 -14.7570876, 13.3515778 -14.7571862, 13.3518541 -14.7573937)"
332678814,,,residential,,False,False,11.555,"LINESTRING (13.351953 -14.760175, 13.3518833 -14.7602541)"
646192965,2,EN280-2,primary,90,True,False,160.797,"LINESTRING (13.351953 -14.760175, 13.3508375 -14.7592119)"
646216413,2,EN280-2,primary,90,False,False,176.47499999999997,"LINESTRING (13.3547831 -14.7614224, 13.354657 -14.7614788, 13.3545095 -14.7615449, 13.3543418 -14.7616097, 13.3541822 -14.7616448, 13.3540213 -14.76165, 13.3538845 -14.7616331, 13.3537437 -14.7616123, 13.3535969 -14.7615634, 13.3534576 -14.7614882, 13.3532792 -14.7613339)"
646216413,2,EN280-2,primary,90,False,True,56.44500000000001,"LINESTRING (13.3547831 -14.7614224, 13.3550218 -14.7613076, 13.3551827 -14.761244, 13.3552658 -14.761229)"
"[1178536902, 699018167]",,,residential,,False,"[False, True]",457.2120000000001,"LINESTRING (13.3547831 -14.7614224, 13.3548032 -14.761506, 13.3548159 -14.7615546, 13.3548253 -14.7616081, 13.354826 -14.7616607, 13.354824 -14.7617109, 13.3548105 -14.7617563, 13.3547797 -14.7618328, 13.3547603 -14.7618951, 13.3547214 -14.7621389, 13.3547106 -14.7622958, 13.3547106 -14.7623736, 13.3547294 -14.7624527, 13.3547878 -14.762559, 13.3548381 -14.7626474, 13.3548483 -14.762814, 13.354826 -14.7629196, 13.3549495 -14.7630354, 13.3550312 -14.7630492, 13.3551183 -14.7630894, 13.3552329 -14.7631, 13.3553628 -14.7631775, 13.3554805 -14.7632396, 13.3555984 -14.7633229, 13.3559418 -14.7636134, 13.3568779 -14.7644822)"
332678814,,,residential,,False,True,79.149,"LINESTRING (13.3501382 -14.7621238, 13.3506486 -14.7616109)"
699018178,,,residential,,False,False,963.5690000000002,"LINESTRING (13.3501382 -14.7621238, 13.3499698 -14.7619962, 13.3498371 -14.7619106, 13.3497083 -14.7618536, 13.3493757 -14.76172, 13.3492443 -14.7616318, 13.3491424 -14.761541, 13.3488619 -14.7612318, 13.3484691 -14.7608018, 13.3482439 -14.7605865, 13.3478039 -14.7601054, 13.3475456 -14.7592149, 13.3476819 -14.759048, 13.3478005 -14.7589551, 13.348044 -14.7587942, 13.3482438 -14.7587126, 13.3483109 -14.7586828, 13.3483773 -14.7586743, 13.3484356 -14.7586912, 13.3484725 -14.7587184, 13.3494562 -14.7600341, 13.3498312 -14.760543, 13.3506486 -14.7616109)"
