osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
493372874,,residential,False,False,32.425,,,"LINESTRING (-69.0395789 18.7573314, -69.0398589 18.75721)",,
493372872,,residential,False,True,44.525999999999996,,,"LINESTRING (-69.0395789 18.7573314, -69.0393815 18.7573357, -69.0391712 18.7574126)",,
493372872,,residential,False,False,64.261,,,"LINESTRING (-69.0382485 18.7584651, -69.0386951 18.7580712)",,
493372872,,residential,False,True,43.591,,,"LINESTRING (-69.0382485 18.7584651, -69.0378975 18.758673)",,
493373459,,residential,False,False,55.305,,,"LINESTRING (-69.0382485 18.7584651, -69.0379781 18.7580387)",,
493373459,,residential,False,True,47.757,,,"LINESTRING (-69.0382485 18.7584651, -69.0385449 18.7587902)",,
493372673,,residential,False,True,39.403,,,"LINESTRING (-69.0400253 18.7568926, -69.0398589 18.75721)",,
493372871,,residential,False,True,21.048,,,"LINESTRING (-69.0400253 18.7568926, -69.0402243 18.7569106)",,
493372673,,residential,False,False,56.053,,,"LINESTRING (-69.0400253 18.7568926, -69.040051 18.7568437, -69.0402804 18.7564502)",,
493353875,Calle Fray Luis Oregui (Calle 11 de Febrero),residential,False,False,11.198,,,"LINESTRING (-69.040878 18.7578551, -69.0408393 18.7579489)",,
493353875,Calle Fray Luis Oregui (Calle 11 de Febrero),residential,False,True,97.615,,,"LINESTRING (-69.040878 18.7578551, -69.0411166 18.7570068)",,
