osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
190009884,2,secondary,False,False,104.42,"LINESTRING (-70.0332633 18.4342986, -70.0333145 18.4343925, -70.0334051 18.4344564, -70.0335094 18.4344929, -70.0337511 18.4345241, -70.0340148 18.4345316, -70.0341614 18.434534)",,,,
392532548,3,motorway,True,False,217.044,"LINESTRING (-70.0332633 18.4342986, -70.033534 18.4342629, -70.0339096 18.4342055, -70.0341482 18.4341531, -70.0344409 18.4340671, -70.0352319 18.4337657)",RD-6,Autopista 6 de Noviembre,100,
29489560,2,secondary,False,False,28.122,"LINESTRING (-70.0341789 18.4349654, -70.0341864 18.4348471, -70.0341812 18.4347128)",,Avenida Florencio de León,,
1035327321,,residential,False,False,154.48299999999998,"LINESTRING (-70.0341789 18.4349654, -70.033903 18.4350786, -70.033793 18.4351168, -70.0334537 18.4351765, -70.0330111 18.4352669, -70.0328971 18.4353, -70.0327845 18.435361)",,,,
29489560,2,secondary,False,False,19.991,"LINESTRING (-70.0341812 18.4347128, -70.0341614 18.434534)",,Avenida Florencio de León,,
29489560,2,secondary,False,True,28.122,"LINESTRING (-70.0341812 18.4347128, -70.0341864 18.4348471, -70.0341789 18.4349654)",,Avenida Florencio de León,,
"[1035327320, 317749721]",,residential,False,"[False, True]",187.14099999999996,"LINESTRING (-70.0341812 18.4347128, -70.0342155 18.4346486, -70.0342302 18.4346027, -70.0342329 18.434534, -70.0342356 18.4344424, -70.034259 18.4344011, -70.0342885 18.4343795, -70.0343214 18.4343776, -70.0343603 18.434383, -70.0344092 18.4344008, -70.0344535 18.4344304, -70.0344984 18.4344717, -70.0346232 18.4347086, -70.0347278 18.4348483, -70.0347895 18.4348918, -70.0348726 18.4349094, -70.0350363 18.4349045, -70.0353903 18.4349885)",,,,
28345247,2,secondary,False,True,12.494,"LINESTRING (-70.0280514 18.4316305, -70.028168 18.4316502)",RD-506,Avenida Florencio de León,,
28345247,2,secondary,False,False,83.244,"LINESTRING (-70.0280514 18.4316305, -70.0278349 18.4315672, -70.0277094 18.431505, -70.0275843 18.4314213, -70.0273848 18.4312517)",RD-506,Avenida Florencio de León,,
28345247,2,secondary,False,True,83.244,"LINESTRING (-70.0273848 18.4312517, -70.0275843 18.4314213, -70.0277094 18.431505, -70.0278349 18.4315672, -70.0280514 18.4316305)",RD-506,Avenida Florencio de León,,
676045703,1,residential,False,False,62.614000000000004,"LINESTRING (-70.0273848 18.4312517, -70.0274221 18.4313593, -70.0274148 18.4314715, -70.0273873 18.4315932, -70.0272952 18.4317874)",,,,
