osmid,oneway,name,highway,reversed,length,lanes,ref,geometry
207613647,True,Calle Beller,secondary,False,102.344,,,"LINESTRING (-70.3314464 18.2764101, -70.3304842 18.2765213)"
387662678,True,Avenida Fabio Herrera,tertiary,False,97.43,,,"LINESTRING (-70.3314464 18.2764101, -70.3315409 18.2772817)"
109034625,True,Avenida Presidente Francisco Gregorio Billini,primary,False,99.119,2,RD-2,"LINESTRING (-70.3317153 18.2789024, -70.3307772 18.2789361)"
1177914160,True,Calle Juan Pablo Duarte,tertiary,False,92.971,,,"LINESTRING (-70.3317153 18.2789024, -70.3317861 18.2797358)"
208866427,False,Calle Francisco del Rosario Sánchez,residential,False,99.85,,,"LINESTRING (-70.3317861 18.2797358, -70.3308417 18.2797828)"
365325732,True,Calle Juan Pablo Duarte,tertiary,False,101.129,,,"LINESTRING (-70.3317861 18.2797358, -70.3318755 18.2806413)"
207606043,False,Calle Santomé,residential,False,63.586,,,"LINESTRING (-70.3340452 18.2813374, -70.334088 18.2819078)"
207606043,False,Calle Santomé,residential,True,92.044,,,"LINESTRING (-70.3340452 18.2813374, -70.3339765 18.2805122)"
207606048,False,Calle 27 de Febrero,residential,False,94.272,,,"LINESTRING (-70.3340452 18.2813374, -70.334934 18.2812565)"
207606048,False,Calle 27 de Febrero,residential,True,49.704,,,"LINESTRING (-70.3340452 18.2813374, -70.3335765 18.2813792)"
207606048,False,Calle 27 de Febrero,residential,True,123.161,,,"LINESTRING (-70.3360952 18.2811512, -70.334934 18.2812565)"
401443145,False,,residential,False,69.465,,,"LINESTRING (-70.3360952 18.2811512, -70.3361267 18.2817752)"
401443145,False,,residential,True,88.278,,,"LINESTRING (-70.3360952 18.2811512, -70.3360553 18.2803582)"
207606048,False,Calle 27 de Febrero,residential,False,49.704,,,"LINESTRING (-70.3335765 18.2813792, -70.3340452 18.2813374)"
207606048,False,Calle 27 de Febrero,residential,True,100.455,,,"LINESTRING (-70.3335765 18.2813792, -70.3326282 18.2814525)"
207606053,False,Calle Padre Billini,residential,False,93.654,,,"LINESTRING (-70.3335765 18.2813792, -70.3335075 18.2805395)"
207617891,False,Calle Libertad,residential,False,96.649,,,"LINESTRING (-70.3349654 18.2818622, -70.3358787 18.2818035)"
207617891,False,Calle Libertad,residential,True,92.777,,,"LINESTRING (-70.3349654 18.2818622, -70.334088 18.2819078)"
365340459,False,Calle General Antonio Duvergé,residential,True,67.432,,,"LINESTRING (-70.3349654 18.2818622, -70.334934 18.2812565)"
207606043,False,Calle Santomé,residential,True,63.586,,,"LINESTRING (-70.334088 18.2819078, -70.3340452 18.2813374)"
207617891,False,Calle Libertad,residential,False,92.777,,,"LINESTRING (-70.334088 18.2819078, -70.3349654 18.2818622)"
