osmid,name,highway,oneway,reversed,length,ref,geometry,junction,bridge
32142502,Colón,residential,False,False,75.299,,"LINESTRING (-71.2292672 18.8030906, -71.2293774 18.8024215)",,
32142502,Colón,residential,False,True,73.158,,"LINESTRING (-71.2292672 18.8030906, -71.2292727 18.8037485)",,
172658549,12 de Julio,residential,False,False,72.274,,"LINESTRING (-71.2292672 18.8030906, -71.2299436 18.8032023)",,
172658549,12 de Julio,residential,False,True,96.023,,"LINESTRING (-71.2292672 18.8030906, -71.2283746 18.8029124)",,
32142503,Trinitaria,tertiary,False,False,82.282,,"LINESTRING (-71.2231867 18.8074653, -71.2239684 18.8074599)",,
32142503,Trinitaria,tertiary,False,True,23.569,,"LINESTRING (-71.2231867 18.8074653, -71.2229628 18.8074675)",,
388949673,Avenida Eusebio Puello,residential,False,True,76.263,,"LINESTRING (-71.2231867 18.8074653, -71.2230831 18.8067865)",,
172658549,12 de Julio,residential,False,False,79.575,,"LINESTRING (-71.2314673 18.8034217, -71.2322151 18.8035267)",,
172658549,12 de Julio,residential,False,True,101.424,,"LINESTRING (-71.2314673 18.8034217, -71.2305153 18.8032809)",,
389562585,Av. Anacaona,tertiary,False,False,65.524,,"LINESTRING (-71.2314673 18.8034217, -71.2314576 18.8040109)",,
389562585,Av. Anacaona,tertiary,False,True,82.636,,"LINESTRING (-71.2314673 18.8034217, -71.2315073 18.8026795)",,
32142512,Av. Independencia,trunk,False,False,106.754,RD-2,"LINESTRING (-71.2240673 18.8061325, -71.2241478 18.8061344, -71.2243975 18.8061404, -71.2250812 18.8061559)",,
32142512,Av. Independencia,trunk,False,True,110.102,RD-2,"LINESTRING (-71.2240673 18.8061325, -71.2239184 18.8061273, -71.2234801 18.8061118, -71.223024 18.8060684)",,
188155657,Club de Leones,unclassified,False,True,73.83500000000001,,"LINESTRING (-71.2240673 18.8061325, -71.2240456 18.8064262, -71.2240184 18.8067949)",,
172658552,Wenceslao Ramírez,residential,False,True,101.013,,"LINESTRING (-71.2229726 18.8034776, -71.2239241 18.8035957)",,
388949672,Av. Eusebio Puello,secondary,False,False,63.391,,"LINESTRING (-71.2229726 18.8034776, -71.2229621 18.8040476)",,
388949672,Av. Eusebio Puello,secondary,False,True,54.599,,"LINESTRING (-71.2229726 18.8034776, -71.2230007 18.8029873)",,
172658554,Calle 27 de Febrero,residential,False,True,77.844,,"LINESTRING (-71.2306148 18.8025872, -71.2305153 18.8032809)",,
172663167,19 de Abril,residential,False,False,94.504,,"LINESTRING (-71.2306148 18.8025872, -71.2315073 18.8026795)",,
172663167,19 de Abril,residential,False,True,131.547,,"LINESTRING (-71.2306148 18.8025872, -71.2293774 18.8024215)",,
172658559,Av. 16 de Agosto,trunk,True,False,123.695,RD-2,"LINESTRING (-71.2262924 18.8056591, -71.2251186 18.8056059)",,
172668242,San Juan Bautista,residential,False,False,137.297,,"LINESTRING (-71.2262924 18.8056591, -71.2263509 18.8044256)",,
172668242,San Juan Bautista,residential,False,True,42.783,,"LINESTRING (-71.2262924 18.8056591, -71.2262855 18.8060438)",,
172658559,Av. 16 de Agosto,trunk,True,False,93.424,RD-2,"LINESTRING (-71.2313844 18.8059083, -71.2304974 18.8058785)",,
389562584,Av. Anacaona,secondary,True,False,61.275,RD-527,"LINESTRING (-71.2313844 18.8059083, -71.2313761 18.8064593)",,
388949673,Avenida Eusebio Puello,residential,False,False,80.091,,"LINESTRING (-71.223024 18.8060684, -71.2230831 18.8067865)",,
401443114,Avenida Eusebio Puello,secondary,False,True,60.62,,"LINESTRING (-71.223024 18.8060684, -71.2229776 18.805525)",,
32142512,Av. Independencia,trunk,False,False,110.102,RD-2,"LINESTRING (-71.223024 18.8060684, -71.2234801 18.8061118, -71.2239184 18.8061273, -71.2240673 18.8061325)",,
172656880,Avenida General Cabral,residential,False,False,64.605,,"LINESTRING (-71.223007 18.8087162, -71.2236202 18.8087415)",,
172656894,,residential,False,False,122.936,,"LINESTRING (-71.223007 18.8087162, -71.2236927 18.8096112)",,
188155658,,residential,False,True,138.961,,"LINESTRING (-71.223007 18.8087162, -71.2229828 18.8077086, -71.2229628 18.8074675)",,
32142502,Colón,residential,False,True,75.299,,"LINESTRING (-71.2293774 18.8024215, -71.2292672 18.8030906)",,
172663167,19 de Abril,residential,False,False,131.547,,"LINESTRING (-71.2293774 18.8024215, -71.2306148 18.8025872)",,
32142503,Trinitaria,tertiary,False,False,23.569,,"LINESTRING (-71.2229628 18.8074675, -71.2231867 18.8074653)",,
188155658,,residential,False,False,138.961,,"LINESTRING (-71.2229628 18.8074675, -71.2229828 18.8077086, -71.223007 18.8087162)",,
32142502,Colón,residential,False,False,97.187,,"LINESTRING (-71.2292898 18.8058147, -71.2292826 18.8049407)",,
32142502,Colón,residential,False,True,61.146,,"LINESTRING (-71.2292898 18.8058147, -71.2292903 18.8063646)",,
