osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,maxspeed
28605423,False,tertiary,True,125.937,"LINESTRING (-69.7527376 18.9528672, -69.7535359 18.9537114)",,,,
28605423,False,tertiary,False,116.431,"LINESTRING (-69.7527376 18.9528672, -69.7525722 18.9527623, -69.7518401 18.9525058, -69.751723 18.9524587)",,,,
236528257,False,residential,False,146.157,"LINESTRING (-69.7527376 18.9528672, -69.7527895 18.9526587, -69.7527802 18.9525186, -69.7523628 18.9516437)",,,,
171051141,False,residential,False,16.458,"LINESTRING (-69.7506152 18.9520114, -69.7505233 18.9518916)",,,,
778649863,False,tertiary,False,127.582,"LINESTRING (-69.7506152 18.9520114, -69.7502943 18.9531179)",Carretera Gonzalo-Los Limones,,,
28605423,False,tertiary,True,116.29599999999999,"LINESTRING (-69.7506152 18.9520114, -69.7509627 18.9521517, -69.7512026 18.9522486, -69.7516322 18.9524221)",,,,
175005109,False,residential,True,212.17200000000003,"LINESTRING (-69.7499834 18.9556856, -69.7501853 18.9555644, -69.7503376 18.9554551, -69.7505221 18.9553412, -69.750758 18.9552247, -69.7510843 18.9551303, -69.7511755 18.9550613, -69.751238 18.9549495, -69.7513832 18.9544881)",,,,
778649863,False,tertiary,True,147.814,"LINESTRING (-69.7499834 18.9556856, -69.7500525 18.9554242, -69.7499784 18.9551907, -69.7498748 18.9548639, -69.7499044 18.9545511, -69.7499248 18.9543914)",Carretera Gonzalo-Los Limones,,,
175005111,False,residential,False,215.865,"LINESTRING (-69.7534595 18.9546064, -69.7538067 18.9549691, -69.7539528 18.9551221, -69.7540571 18.9552038, -69.7541278 18.9552478, -69.7547241 18.9554114, -69.7547588 18.9554112, -69.7547936 18.9554007, -69.7548258 18.9553808, -69.7550525 18.9551082)",,,,
175005111,False,residential,True,75.971,"LINESTRING (-69.7534595 18.9546064, -69.7529933 18.9541787, -69.7529458 18.9541264)",,,,
777125005,False,residential,True,159.19199999999998,"LINESTRING (-69.7534595 18.9546064, -69.753193 18.9546575, -69.7529799 18.9546724, -69.7524557 18.9546987, -69.7523242 18.9547031, -69.7522733 18.9546864, -69.7522334 18.9546663, -69.7522173 18.9546316, -69.7521417 18.9544237)",,,,
28605423,False,tertiary,False,125.937,"LINESTRING (-69.7535359 18.9537114, -69.7527376 18.9528672)",,,,
28605423,False,tertiary,True,222.65000000000003,"LINESTRING (-69.7535359 18.9537114, -69.7545002 18.9546195, -69.7550525 18.9551082)",,,,
175005110,False,residential,False,77.349,"LINESTRING (-69.7535359 18.9537114, -69.7534955 18.9537413, -69.7532648 18.9538985, -69.7530198 18.9540699, -69.7529458 18.9541264)",,,,
175005109,False,residential,False,212.17199999999997,"LINESTRING (-69.7513832 18.9544881, -69.751238 18.9549495, -69.7511755 18.9550613, -69.7510843 18.9551303, -69.750758 18.9552247, -69.7505221 18.9553412, -69.7503376 18.9554551, -69.7501853 18.9555644, -69.7499834 18.9556856)",,,,
175005109,False,residential,True,231.32999999999998,"LINESTRING (-69.7513832 18.9544881, -69.7514175 18.9542976, -69.7514967 18.9537574, -69.751531 18.953264, -69.7516322 18.9524221)",,,,
175005110,False,residential,True,30.311,"LINESTRING (-69.7513832 18.9544881, -69.7515011 18.9544858, -69.7516713 18.9544806)",,,,
