osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,lanes
227495361,Calle Máximo Peralta,residential,False,True,26.222,"LINESTRING (-70.3166775 18.8465525, -70.3167245 18.8465609, -70.3167741 18.8465697, -70.3168618 18.8466859)",,,,
227495366,Calle Eugenio María de Hostos,residential,False,False,112.07499999999999,"LINESTRING (-70.3166775 18.8465525, -70.3167418 18.8463984, -70.3168921 18.8460381, -70.317056 18.8456105)",,,,
674573425,Carretera Piedra Blanca - Maimón,primary,False,False,71.423,"LINESTRING (-70.3166775 18.8465525, -70.3166507 18.8466725, -70.3165196 18.8470631, -70.3164845 18.8471678)",RD-17,,,
674573425,Carretera Piedra Blanca - Maimón,primary,False,True,209.83900000000003,"LINESTRING (-70.3166775 18.8465525, -70.3166687 18.8464337, -70.3166104 18.8463207, -70.3164683 18.8461206, -70.3163456 18.8459488, -70.316188 18.8457343, -70.316026 18.8455214, -70.3158482 18.8452676, -70.3157412 18.8451059, -70.3156524 18.8449525)",RD-17,,,
227495368,Calle Tunti Cáceres,residential,False,True,27.792,"LINESTRING (-70.3164845 18.8471678, -70.3166608 18.8473539)",,,,
446069776,Calle Tunti Cáceres,residential,False,False,88.68599999999999,"LINESTRING (-70.3164845 18.8471678, -70.3161063 18.8469994, -70.3159976 18.8469339, -70.3158796 18.8468654, -70.3158327 18.8468189, -70.3157689 18.8467594)",,,,
674573425,Carretera Piedra Blanca - Maimón,primary,False,True,71.423,"LINESTRING (-70.3164845 18.8471678, -70.3165196 18.8470631, -70.3166507 18.8466725, -70.3166775 18.8465525)",RD-17,,,
364259027,Calle Independencia,residential,False,False,107.727,"LINESTRING (-70.3199899 18.8458244, -70.3199088 18.8458816, -70.3191693 18.8464036)",,,,
"[543301531, 543301532]",Autopista Duarte,motorway,True,False,950.2639999999999,"LINESTRING (-70.3189664 18.8454689, -70.3185894 18.845406, -70.3181376 18.8452822, -70.3179778 18.8452384, -70.3174816 18.8450887, -70.3167226 18.8447612, -70.3157328 18.8443221, -70.3155907 18.8442586, -70.3152956 18.8441291, -70.3130794 18.8431621, -70.311679 18.8425308, -70.311022 18.8422046, -70.3107234 18.8420385)",RD-1,viaduct,"['110', '100']",2
628162116,Avenida Duarte,primary,True,False,120.56299999999999,"LINESTRING (-70.3189664 18.8454689, -70.318659 18.8453745, -70.3181016 18.8452009, -70.3180866 18.8451962, -70.3178748 18.8451403)",,,60,2
674573425,Carretera Piedra Blanca - Maimón,primary,False,False,30.46,"LINESTRING (-70.3153791 18.8440916, -70.315452 18.8443567)",RD-17,,,
227494869,Calle Simón Bolívar,residential,False,True,112.815,"LINESTRING (-70.3153791 18.8440916, -70.3154034 18.8440106, -70.3154528 18.8439381, -70.3155866 18.8437421, -70.3156338 18.8436876, -70.3158907 18.8433907, -70.3159955 18.8432696)",,,,
628162116,Avenida Duarte,primary,True,False,152.77499999999998,"LINESTRING (-70.3153791 18.8440916, -70.3152017 18.8440143, -70.3150632 18.8439532, -70.314063 18.8435117)",,,60,2
227494869,Calle Simón Bolívar,residential,False,False,84.359,"LINESTRING (-70.3164775 18.8426634, -70.3159955 18.8432696)",,,,
517129026,Calle Mella,residential,False,False,57.221,"LINESTRING (-70.3164775 18.8426634, -70.316952 18.8429147)",,,,
517129026,Calle Mella,residential,False,True,78.493,"LINESTRING (-70.3164775 18.8426634, -70.3161695 18.8424866, -70.3158392 18.8422982)",,,,
517129026,Calle Mella,residential,False,True,41.515,"LINESTRING (-70.3189694 18.8451544, -70.3187455 18.844847)",,,,
227494875,Calle Enriquillo,residential,False,False,77.79,"LINESTRING (-70.316952 18.8429147, -70.3175557 18.842511)",,,,
517129026,Calle Mella,residential,False,True,57.221,"LINESTRING (-70.316952 18.8429147, -70.3164775 18.8426634)",,,,
517129026,Calle Mella,residential,False,False,198.873,"LINESTRING (-70.316952 18.8429147, -70.3176783 18.8435661, -70.317969 18.8438777, -70.3182295 18.8442249)",,,,
227494854,Calle Gaspar Polanco,residential,False,True,129.048,"LINESTRING (-70.3125652 18.8428497, -70.3125593 18.8425245, -70.3124456 18.84231, -70.3119316 18.8419668)",,,,
628162116,Avenida Duarte,primary,True,False,213.956,"LINESTRING (-70.3125652 18.8428497, -70.3109643 18.8421166, -70.3107234 18.8420385)",,,60,2
227494854,Calle Gaspar Polanco,residential,False,False,49.341,"LINESTRING (-70.3115335 18.8417324, -70.3119316 18.8419668)",,,,
227494854,Calle Gaspar Polanco,residential,False,True,82.96,"LINESTRING (-70.3115335 18.8417324, -70.3108722 18.8413263)",,,,
227494855,,residential,False,False,46.777,"LINESTRING (-70.3115335 18.8417324, -70.311761 18.841371)",,,,
227494855,,residential,False,False,47.969,"LINESTRING (-70.311761 18.841371, -70.3120099 18.8410096)",,,,
227494855,,residential,False,True,46.777,"LINESTRING (-70.311761 18.841371, -70.3115335 18.8417324)",,,,
227494856,Calle Juana Saltitopa,residential,False,False,54.631,"LINESTRING (-70.311761 18.841371, -70.3122018 18.8416305)",,,,
227494856,Calle Juana Saltitopa,residential,False,True,76.162,"LINESTRING (-70.311761 18.841371, -70.3111693 18.8409766)",,,,
227494855,,residential,False,True,47.969,"LINESTRING (-70.3120099 18.8410096, -70.311761 18.841371)",,,,
227494858,Calle Primero de Mayo,residential,False,False,56.187,"LINESTRING (-70.3120099 18.8410096, -70.3125081 18.8411913)",,,,
227494858,Calle Primero de Mayo,residential,False,True,79.49000000000001,"LINESTRING (-70.3120099 18.8410096, -70.3114966 18.8407177, -70.3113624 18.8406415)",,,,
227494856,Calle Juana Saltitopa,residential,False,False,76.162,"LINESTRING (-70.3111693 18.8409766, -70.311761 18.841371)",,,,
227495771,Calle Estrelleta,residential,False,False,42.443,"LINESTRING (-70.3111693 18.8409766, -70.3113624 18.8406415)",,,,
227495771,Calle Estrelleta,residential,False,True,49.896,"LINESTRING (-70.3111693 18.8409766, -70.3108722 18.8413263)",,,,
227494856,Calle Juana Saltitopa,residential,False,True,29.496,"LINESTRING (-70.3124382 18.841773, -70.3122018 18.8416305)",,,,
227494854,Calle Gaspar Polanco,residential,False,True,49.341,"LINESTRING (-70.3119316 18.8419668, -70.3115335 18.8417324)",,,,
227494857,Calle Antonio Duvergé,residential,False,False,46.978,"LINESTRING (-70.3119316 18.8419668, -70.3122018 18.8416305)",,,,
227494854,Calle Gaspar Polanco,residential,False,False,129.048,"LINESTRING (-70.3119316 18.8419668, -70.3124456 18.84231, -70.3125593 18.8425245, -70.3125652 18.8428497)",,,,
227494857,Calle Antonio Duvergé,residential,False,True,58.516,"LINESTRING (-70.3125081 18.8411913, -70.3122018 18.8416305)",,,,
227494858,Calle Primero de Mayo,residential,False,False,35.228,"LINESTRING (-70.3125081 18.8411913, -70.3128311 18.8412745)",,,,
227494858,Calle Primero de Mayo,residential,False,True,56.187,"LINESTRING (-70.3125081 18.8411913, -70.3120099 18.8410096)",,,,
227494858,Calle Primero de Mayo,residential,False,True,35.228,"LINESTRING (-70.3128311 18.8412745, -70.3125081 18.8411913)",,,,
227494858,Calle Primero de Mayo,residential,False,False,75.557,"LINESTRING (-70.3128311 18.8412745, -70.3129166 18.8413681, -70.3131279 18.8414999, -70.3134009 18.8416823)",,,,
391387986,Calle Guacanagarix,residential,False,False,109.792,"LINESTRING (-70.3128311 18.8412745, -70.3129415 18.8411593, -70.3131003 18.8410781, -70.313309 18.841105, -70.3135595 18.8412114, -70.3137623 18.8412738)",,,,
227494859,Calle Santiago Rodríguez,residential,False,False,21.197,"LINESTRING (-70.3134009 18.8416823, -70.313549 18.8415531)",,,,
227494859,Calle Santiago Rodríguez,residential,False,True,24.895,"LINESTRING (-70.3134009 18.8416823, -70.313283 18.8418764)",,,,
227494858,Calle Primero de Mayo,residential,False,True,75.557,"LINESTRING (-70.3134009 18.8416823, -70.3131279 18.8414999, -70.3129166 18.8413681, -70.3128311 18.8412745)",,,,
227494859,Calle Santiago Rodríguez,residential,False,False,46.231,"LINESTRING (-70.3131057 18.8422568, -70.313283 18.8418764)",,,,
227494859,Calle Santiago Rodríguez,residential,False,False,24.895,"LINESTRING (-70.313283 18.8418764, -70.3134009 18.8416823)",,,,
227494859,Calle Santiago Rodríguez,residential,False,True,46.231,"LINESTRING (-70.313283 18.8418764, -70.3131057 18.8422568)",,,,
227494860,Calle 30 de Marzo,residential,False,False,85.24799999999999,"LINESTRING (-70.313283 18.8418764, -70.3135221 18.8420715, -70.3138038 18.8422365, -70.3139493 18.8423062)",,,,
227494860,Calle 30 de Marzo,residential,False,False,71.09,"LINESTRING (-70.3143751 18.8429447, -70.314063 18.8435117)",,,,
227494862,Calle Cachimán,residential,False,False,68.731,"LINESTRING (-70.3143751 18.8429447, -70.313816 18.8426252)",,,,
227494862,Calle Cachimán,residential,False,True,41.353,"LINESTRING (-70.3143751 18.8429447, -70.3147155 18.8431305)",,,,
227494860,Calle 30 de Marzo,residential,False,True,90.693,"LINESTRING (-70.3143751 18.8429447, -70.3144258 18.8428318, -70.3144553 18.8427633, -70.3144557 18.8426883, -70.3144258 18.8425957, -70.3143509 18.8425233, -70.3140336 18.8423518)",,,,
227494860,Calle 30 de Marzo,residential,False,True,71.09,"LINESTRING (-70.314063 18.8435117, -70.3143751 18.8429447)",,,,
628162116,Avenida Duarte,primary,True,False,173.964,"LINESTRING (-70.314063 18.8435117, -70.3125652 18.8428497)",,,60,2
227494860,Calle 30 de Marzo,residential,False,False,10.218,"LINESTRING (-70.3139493 18.8423062, -70.3140336 18.8423518)",,,,
227494861,Calle Caonabo,residential,False,False,38.144,"LINESTRING (-70.3139493 18.8423062, -70.313816 18.8426252)",,,,
227494860,Calle 30 de Marzo,residential,False,True,85.24799999999999,"LINESTRING (-70.3139493 18.8423062, -70.3138038 18.8422365, -70.3135221 18.8420715, -70.313283 18.8418764)",,,,
227494861,Calle Caonabo,residential,False,True,17.685,"LINESTRING (-70.3137496 18.8427713, -70.313816 18.8426252)",,,,
227494861,Calle Caonabo,residential,False,False,17.685,"LINESTRING (-70.313816 18.8426252, -70.3137496 18.8427713)",,,,
