osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,64.563,"LINESTRING (-71.038521 18.6548394, -71.0386016 18.6549617, -71.038692 18.6551634, -71.0387687 18.6553682)",
911279315,False,,,,residential,True,113.665,"LINESTRING (-71.038521 18.6548394, -71.0389125 18.6547369, -71.0389671 18.6547381, -71.0390061 18.6547752, -71.0390487 18.6549386, -71.0390765 18.655009, -71.0391407 18.655065, -71.0392134 18.6551131, -71.0392776 18.6551147, -71.0393367 18.6551419)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,137.878,"LINESTRING (-71.0391306 18.6584237, -71.0391873 18.6571849)",
911279316,False,,,,residential,True,57.628,"LINESTRING (-71.0391306 18.6584237, -71.0396773 18.6584411)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,212.94099999999997,"LINESTRING (-71.0391306 18.6584237, -71.0390952 18.6589379, -71.0390892 18.6592167, -71.0390952 18.6594421, -71.0391258 18.6596852, -71.0391886 18.660121, -71.0392202 18.6603296)",
710537002,False,,,,residential,False,24.531,"LINESTRING (-71.0397349 18.6632576, -71.0398933 18.6630959)",
"[676991664, 188155642, 188155645]",False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,234.58599999999998,"LINESTRING (-71.0397349 18.6632576, -71.0396188 18.6624139, -71.0395435 18.6620286, -71.0393713 18.6611771)",yes
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,95.577,"LINESTRING (-71.0392202 18.6603296, -71.0393438 18.661041, -71.0393713 18.6611771)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,212.941,"LINESTRING (-71.0392202 18.6603296, -71.0391886 18.660121, -71.0391258 18.6596852, -71.0390952 18.6594421, -71.0390892 18.6592167, -71.0390952 18.6589379, -71.0391306 18.6584237)",
710536993,False,,,,residential,False,147.265,"LINESTRING (-71.0392202 18.6603296, -71.0394054 18.6603242, -71.03945 18.6603091, -71.039478 18.6602762, -71.0394568 18.6600544, -71.0395236 18.6597233, -71.0396756 18.6592425)",
710536994,False,,,,residential,True,42.096,"LINESTRING (-71.0396756 18.6592425, -71.039868 18.6589107)",
710536993,False,,,,residential,False,89.22699999999999,"LINESTRING (-71.0396756 18.6592425, -71.0396969 18.6588797, -71.0396908 18.6586407, -71.0396773 18.6584411)",
710536993,False,,,,residential,True,147.265,"LINESTRING (-71.0396756 18.6592425, -71.0395236 18.6597233, -71.0394568 18.6600544, -71.039478 18.6602762, -71.03945 18.6603091, -71.0394054 18.6603242, -71.0392202 18.6603296)",
911279316,False,,,,residential,False,57.628,"LINESTRING (-71.0396773 18.6584411, -71.0391306 18.6584237)",
710536993,False,,,,residential,False,140.82,"LINESTRING (-71.0396773 18.6584411, -71.0396513 18.6579612, -71.0397117 18.6571774)",
710536993,False,,,,residential,True,89.227,"LINESTRING (-71.0396773 18.6584411, -71.0396908 18.6586407, -71.0396969 18.6588797, -71.0396756 18.6592425)",
911279317,False,,,,residential,False,55.253,"LINESTRING (-71.0397117 18.6571774, -71.0391873 18.6571849)",
710536993,False,,,,residential,False,111.71900000000001,"LINESTRING (-71.0397117 18.6571774, -71.0396239 18.6563978, -71.0395935 18.656179)",
710536993,False,,,,residential,True,140.82,"LINESTRING (-71.0397117 18.6571774, -71.0396513 18.6579612, -71.0396773 18.6584411)",
710536997,False,,,,residential,True,41.971,"LINESTRING (-71.0395935 18.656179, -71.0399916 18.6561934)",
710536993,False,,,,residential,False,118.815,"LINESTRING (-71.0395935 18.656179, -71.0393295 18.655179, -71.0393367 18.6551419)",
710536993,False,,,,residential,True,111.71900000000001,"LINESTRING (-71.0395935 18.656179, -71.0396239 18.6563978, -71.0397117 18.6571774)",
710536994,False,,,,residential,True,9.291,"LINESTRING (-71.0397212 18.6551626, -71.0397181 18.6550791)",
710536998,False,,,,residential,False,52.656,"LINESTRING (-71.0397212 18.6551626, -71.04022 18.6551326)",
710536993,False,,,,residential,True,41.523,"LINESTRING (-71.0397212 18.6551626, -71.0394872 18.6551223, -71.0393637 18.6551243, -71.0393367 18.6551419)",
710536994,False,,,,residential,False,119.055,"LINESTRING (-71.0397212 18.6551626, -71.0398032 18.6557529, -71.0399916 18.6561934)",
710536994,False,,,,residential,False,9.291,"LINESTRING (-71.0397181 18.6550791, -71.0397212 18.6551626)",
710536994,False,,,,residential,False,14.193,"LINESTRING (-71.0399916 18.6561934, -71.0400276 18.6563164)",
710536997,False,,,,residential,False,41.971,"LINESTRING (-71.0399916 18.6561934, -71.0395935 18.656179)",
710536994,False,,,,residential,True,119.055,"LINESTRING (-71.0399916 18.6561934, -71.0398032 18.6557529, -71.0397212 18.6551626)",
710536995,False,,,,residential,False,11.742,"LINESTRING (-71.0402248 18.6550271, -71.04022 18.6551326)",
710536995,False,,,,residential,True,11.742,"LINESTRING (-71.04022 18.6551326, -71.0402248 18.6550271)",
710536998,False,,,,residential,True,52.656,"LINESTRING (-71.04022 18.6551326, -71.0397212 18.6551626)",
710536995,False,,,,residential,False,134.342,"LINESTRING (-71.04022 18.6551326, -71.0402603 18.6553482, -71.04022 18.655602, -71.0401418 18.6558423, -71.040156 18.6559703, -71.040239 18.6563138)",
710536996,False,,,,residential,True,22.273,"LINESTRING (-71.040239 18.6563138, -71.0400276 18.6563164)",
710536995,False,,,,residential,False,86.576,"LINESTRING (-71.040239 18.6563138, -71.0402793 18.6565721, -71.0403528 18.656608, -71.0404926 18.6566148, -71.0408126 18.6565698)",
710536995,False,,,,residential,True,134.34199999999998,"LINESTRING (-71.040239 18.6563138, -71.040156 18.6559703, -71.0401418 18.6558423, -71.04022 18.655602, -71.0402603 18.6553482, -71.04022 18.6551326)",
710536995,False,,,,residential,True,86.576,"LINESTRING (-71.0408126 18.6565698, -71.0404926 18.6566148, -71.0403528 18.656608, -71.0402793 18.6565721, -71.040239 18.6563138)",
710536994,False,,,,residential,True,14.193,"LINESTRING (-71.0400276 18.6563164, -71.0399916 18.6561934)",
710536996,False,,,,residential,False,22.273,"LINESTRING (-71.0400276 18.6563164, -71.040239 18.6563138)",
710536994,False,,,,residential,False,293.81,"LINESTRING (-71.0400276 18.6563164, -71.0400463 18.6563806, -71.0400524 18.656942, -71.0400949 18.6574574, -71.0401375 18.6579152, -71.0400585 18.6584363, -71.0399795 18.6587184, -71.039868 18.6589107)",
"[676991664, 188155642, 188155645]",False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,234.586,"LINESTRING (-71.0393713 18.6611771, -71.0395435 18.6620286, -71.0396188 18.6624139, -71.0397349 18.6632576)",yes
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,95.577,"LINESTRING (-71.0393713 18.6611771, -71.0393438 18.661041, -71.0392202 18.6603296)",
710536999,False,,,,residential,False,106.56400000000001,"LINESTRING (-71.0393713 18.6611771, -71.0402327 18.6608634, -71.0402951 18.6608037)",
710536999,False,,,,residential,True,71.95100000000001,"LINESTRING (-71.0410196 18.6600895, -71.0408903 18.6601235, -71.0407024 18.6603422, -71.0405548 18.6604973, -71.0405398 18.6605227)",
710537000,False,,,,residential,False,162.5,"LINESTRING (-71.0404841 18.6593948, -71.0408444 18.6594442, -71.0406121 18.6602526, -71.0405398 18.6605227)",
710537001,False,,,,residential,False,157.998,"LINESTRING (-71.0404841 18.6593948, -71.0403744 18.6600428, -71.0403413 18.6603866, -71.0403234 18.6605338, -71.0402951 18.6608037)",
710537001,False,,,,residential,True,87.059,"LINESTRING (-71.0404841 18.6593948, -71.0404546 18.6593118, -71.040354 18.6591911, -71.0401324 18.6590331, -71.039868 18.6589107)",
710536999,False,,,,residential,False,71.951,"LINESTRING (-71.0405398 18.6605227, -71.0405548 18.6604973, -71.0407024 18.6603422, -71.0408903 18.6601235, -71.0410196 18.6600895)",
710536999,False,,,,residential,True,40.842,"LINESTRING (-71.0405398 18.6605227, -71.040477 18.6606295, -71.0402951 18.6608037)",
710537000,False,,,,residential,True,162.5,"LINESTRING (-71.0405398 18.6605227, -71.0406121 18.6602526, -71.0408444 18.6594442, -71.0404841 18.6593948)",
710536994,False,,,,residential,False,42.096,"LINESTRING (-71.039868 18.6589107, -71.0396756 18.6592425)",
710536994,False,,,,residential,True,293.81,"LINESTRING (-71.039868 18.6589107, -71.0399795 18.6587184, -71.0400585 18.6584363, -71.0401375 18.6579152, -71.0400949 18.6574574, -71.0400524 18.656942, -71.0400463 18.6563806, -71.0400276 18.6563164)",
710537001,False,,,,residential,False,87.059,"LINESTRING (-71.039868 18.6589107, -71.0401324 18.6590331, -71.040354 18.6591911, -71.0404546 18.6593118, -71.0404841 18.6593948)",
710536999,False,,,,residential,False,40.842,"LINESTRING (-71.0402951 18.6608037, -71.040477 18.6606295, -71.0405398 18.6605227)",
710536999,False,,,,residential,True,106.56400000000001,"LINESTRING (-71.0402951 18.6608037, -71.0402327 18.6608634, -71.0393713 18.6611771)",
710537001,False,,,,residential,True,157.998,"LINESTRING (-71.0402951 18.6608037, -71.0403234 18.6605338, -71.0403413 18.6603866, -71.0403744 18.6600428, -71.0404841 18.6593948)",
710537002,False,,,,residential,True,24.531,"LINESTRING (-71.0398933 18.6630959, -71.0397349 18.6632576)",
710537002,False,,,,residential,False,252.667,"LINESTRING (-71.0398933 18.6630959, -71.0402422 18.6622899, -71.0404596 18.6619466, -71.0409266 18.6620127, -71.0413962 18.6618754, -71.0414804 18.6618387)",
"[710537003, 933604067]",False,,,,residential,False,230.746,"LINESTRING (-71.0398933 18.6630959, -71.0401063 18.6630797, -71.0403827 18.6629551, -71.0406376 18.6628051, -71.0408765 18.6626856, -71.0410435 18.6624285, -71.0413125 18.662167, -71.0414257 18.6620463, -71.0414804 18.6618387)",
710537002,False,,,,residential,True,38.376999999999995,"LINESTRING (-71.0417827 18.6616517, -71.0416297 18.6617737, -71.0414804 18.6618387)",
710536993,False,,,,residential,False,41.522999999999996,"LINESTRING (-71.0393367 18.6551419, -71.0393637 18.6551243, -71.0394872 18.6551223, -71.0397212 18.6551626)",
710536993,False,,,,residential,True,118.815,"LINESTRING (-71.0393367 18.6551419, -71.0393295 18.655179, -71.0395935 18.656179)",
911279315,False,,,,residential,False,113.66500000000002,"LINESTRING (-71.0393367 18.6551419, -71.0392776 18.6551147, -71.0392134 18.6551131, -71.0391407 18.655065, -71.0390765 18.655009, -71.0390487 18.6549386, -71.0390061 18.6547752, -71.0389671 18.6547381, -71.0389125 18.6547369, -71.038521 18.6548394)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,137.878,"LINESTRING (-71.0391873 18.6571849, -71.0391306 18.6584237)",
911279317,False,,,,residential,True,55.253,"LINESTRING (-71.0391873 18.6571849, -71.0397117 18.6571774)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,208.403,"LINESTRING (-71.0391873 18.6571849, -71.0391987 18.6569272, -71.0391726 18.6566854, -71.0391339 18.656502, -71.0390057 18.6560461, -71.0389268 18.65579, -71.0387687 18.6553682)",
710537002,False,,,,residential,False,38.376999999999995,"LINESTRING (-71.0414804 18.6618387, -71.0416297 18.6617737, -71.0417827 18.6616517)",
710537002,False,,,,residential,True,252.667,"LINESTRING (-71.0414804 18.6618387, -71.0413962 18.6618754, -71.0409266 18.6620127, -71.0404596 18.6619466, -71.0402422 18.6622899, -71.0398933 18.6630959)",
"[710537003, 933604067]",False,,,,residential,True,230.746,"LINESTRING (-71.0414804 18.6618387, -71.0414257 18.6620463, -71.0413125 18.662167, -71.0410435 18.6624285, -71.0408765 18.6626856, -71.0406376 18.6628051, -71.0403827 18.6629551, -71.0401063 18.6630797, -71.0398933 18.6630959)",
1247995676,False,,,,residential,True,82.81899999999999,"LINESTRING (-71.0381784 18.6557905, -71.0382615 18.6557905, -71.0383272 18.6557638, -71.0383648 18.6557155, -71.0384063 18.6555973, -71.0384586 18.6555516, -71.0387687 18.6553682)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,False,208.40300000000002,"LINESTRING (-71.0387687 18.6553682, -71.0389268 18.65579, -71.0390057 18.6560461, -71.0391339 18.656502, -71.0391726 18.6566854, -71.0391987 18.6569272, -71.0391873 18.6571849)",
676991664,False,1,RD-2,El Cruce - San Juan de la Mag.,trunk,True,64.563,"LINESTRING (-71.0387687 18.6553682, -71.038692 18.6551634, -71.0386016 18.6549617, -71.038521 18.6548394)",
1247995676,False,,,,residential,False,82.81899999999999,"LINESTRING (-71.0387687 18.6553682, -71.0384586 18.6555516, -71.0384063 18.6555973, -71.0383648 18.6557155, -71.0383272 18.6557638, -71.0382615 18.6557905, -71.0381784 18.6557905)",
