osmid,oneway,ref,name,highway,reversed,length,geometry
494197038,False,RD-45,Calle Residencial,secondary,True,43.006,"LINESTRING (-71.632465 19.8593985, -71.6328356 19.8595661)"
494197038,False,RD-45,Calle Residencial,secondary,False,132.315,"LINESTRING (-71.632465 19.8593985, -71.631968 19.8593085, -71.6312101 19.8592692)"
500697411,False,,,residential,False,196.20399999999998,"LINESTRING (-71.632465 19.8593985, -71.6325522 19.8578886, -71.6328101 19.8578189)"
494197038,False,RD-45,Calle Residencial,secondary,False,43.006,"LINESTRING (-71.6328356 19.8595661, -71.632465 19.8593985)"
494197038,False,RD-45,Calle Residencial,secondary,True,102.774,"LINESTRING (-71.6328356 19.8595661, -71.6337263 19.8599566)"
49014370,False,,,residential,True,139.427,"LINESTRING (-71.6328356 19.8595661, -71.6328398 19.8591918, -71.6337513 19.8589951)"
48770155,False,,,residential,False,72.585,"LINESTRING (-71.6359623 19.8559822, -71.6360973 19.8566225)"
48770162,False,,,residential,False,97.57,"LINESTRING (-71.6359623 19.8559822, -71.635044 19.856137)"
48770162,False,,,residential,True,68.187,"LINESTRING (-71.6359623 19.8559822, -71.6366015 19.8558614)"
48770155,False,,,residential,True,72.884,"LINESTRING (-71.6359623 19.8559822, -71.6358969 19.8556786, -71.6358239 19.8553398)"
48770155,False,,,residential,True,72.585,"LINESTRING (-71.6360973 19.8566225, -71.6359623 19.8559822)"
157901845,False,,Calle Capotillo,residential,False,98.121,"LINESTRING (-71.6360973 19.8566225, -71.6351792 19.8568042)"
157901845,False,,Calle Capotillo,residential,True,12.988,"LINESTRING (-71.6360973 19.8566225, -71.6362196 19.8566022)"
48770160,False,,,residential,False,91.619,"LINESTRING (-71.6379896 19.856218, -71.6381854 19.8570211)"
48770161,False,,,residential,False,66.02,"LINESTRING (-71.6379896 19.856218, -71.6379228 19.8556276)"
157901845,False,,Calle Capotillo,residential,False,73.448,"LINESTRING (-71.6379896 19.856218, -71.6373076 19.8563756)"
48770160,False,,,residential,True,56.054,"LINESTRING (-71.6384291 19.8580249, -71.63831 19.8575334)"
49014369,False,,,residential,True,27.46,"LINESTRING (-71.6384291 19.8580249, -71.6384753 19.858268)"
49014370,False,,,residential,False,100.465,"LINESTRING (-71.6384291 19.8580249, -71.637491 19.8582194)"
48770161,False,,,residential,False,102.519,"LINESTRING (-71.6379228 19.8556276, -71.6379629 19.8547064)"
48770161,False,,,residential,True,66.02,"LINESTRING (-71.6379228 19.8556276, -71.6379896 19.856218)"
48770162,False,,,residential,False,75.088,"LINESTRING (-71.6379228 19.8556276, -71.6372172 19.8557524)"
49013275,False,,,residential,True,96.65299999999999,"LINESTRING (-71.6379228 19.8556276, -71.6382137 19.8555761, -71.638532 19.8555426, -71.6388386 19.8555164)"
48770162,False,,,residential,False,65.523,"LINESTRING (-71.6372172 19.8557524, -71.6366015 19.8558614)"
48770162,False,,,residential,True,75.088,"LINESTRING (-71.6372172 19.8557524, -71.6379228 19.8556276)"
