osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge
315256008,False,11,三民路,primary,40,False,23.389,,"LINESTRING (121.5222763 23.6005977, 121.5224768 23.6007001)",
248271697,False,11甲,光豐公路,primary,,True,303.361,1,"LINESTRING (121.5222763 23.6005977, 121.5222575 23.6007738, 121.5222269 23.6010114, 121.5221974 23.6011982, 121.5221711 23.6012777, 121.5221029 23.6013396, 121.5218255 23.6014558, 121.5213405 23.6016781, 121.5208966 23.6018636, 121.5201767 23.6021732)",
"[315256008, 1214841111, 315256007]",False,11,"['豐濱橋', '三民路']",primary,40,True,235.384,,"LINESTRING (121.5222763 23.6005977, 121.5221817 23.6004652, 121.522124 23.6002936, 121.5220727 23.6001558, 121.5219436 23.6000245, 121.5218344 23.5999754, 121.521707 23.5999178, 121.5216256 23.5998451, 121.5215563 23.5997548, 121.5215124 23.5996222, 121.5214341 23.5989312, 121.521418 23.5987647)",yes
1050553089,False,,,residential,,False,6.573,,"LINESTRING (121.5249279 23.600564, 121.5249051 23.6005087)",
315256027,False,11,花東海岸公路,primary,40,False,160.615,,"LINESTRING (121.5249279 23.600564, 121.5250352 23.6005431, 121.5252176 23.6005284, 121.5255663 23.6005284, 121.5260196 23.6005432, 121.5262395 23.6005899, 121.5264675 23.6006955)",
"[315256008, 315256026, 315256027]",False,11,"['豐濱北橋', '花東海岸公路', '三民路']",primary,40,True,238.265,,"LINESTRING (121.5249279 23.600564, 121.5247777 23.6006071, 121.5245444 23.6007398, 121.5242032 23.6010502, 121.5240267 23.6011478, 121.5238818 23.6011773, 121.5236995 23.601165, 121.5235169 23.6011304, 121.5233613 23.6010572, 121.5231493 23.6009794, 121.5228854 23.6008516)",yes
315256027,False,11,花東海岸公路,primary,40,True,160.615,,"LINESTRING (121.5264675 23.6006955, 121.5262395 23.6005899, 121.5260196 23.6005432, 121.5255663 23.6005284, 121.5252176 23.6005284, 121.5250352 23.6005431, 121.5249279 23.600564)",
248271697,False,11甲,光豐公路,primary,,False,219.16000000000003,1,"LINESTRING (121.5181588 23.6027298, 121.5185899 23.6027454, 121.5187991 23.602738, 121.5189251 23.6027011, 121.5195742 23.6024283, 121.5201767 23.6021732)",
1050553098,False,,光豐路140巷,residential,,False,60.764,,"LINESTRING (121.5181588 23.6027298, 121.5180199 23.602303, 121.517985 23.6022071)",
248271697,False,11甲,光豐公路,primary,,False,303.36100000000005,1,"LINESTRING (121.5201767 23.6021732, 121.5208966 23.6018636, 121.5213405 23.6016781, 121.5218255 23.6014558, 121.5221029 23.6013396, 121.5221711 23.6012777, 121.5221974 23.6011982, 121.5222269 23.6010114, 121.5222575 23.6007738, 121.5222763 23.6005977)",
248271697,False,11甲,光豐公路,primary,,True,219.16,1,"LINESTRING (121.5201767 23.6021732, 121.5195742 23.6024283, 121.5189251 23.6027011, 121.5187991 23.602738, 121.5185899 23.6027454, 121.5181588 23.6027298)",
"[1050553099, 762573517]",False,,光豐路54巷,residential,,False,342.33199999999994,,"LINESTRING (121.5201767 23.6021732, 121.5196171 23.6011244, 121.5190378 23.6013776, 121.5189131 23.6015201, 121.5186247 23.6019011, 121.5183645 23.6020805, 121.5181714 23.602126, 121.5180199 23.6021678, 121.517985 23.6022071)",
1214808755,False,花51,民族街,tertiary,,True,94.087,,"LINESTRING (121.5213726 23.5985351, 121.5209161 23.5977996)",
1214841111,False,11,三民路,primary,40,False,21.122,,"LINESTRING (121.5213726 23.5985351, 121.5214102 23.5987219)",
446145823,False,11,三民路,primary,40,True,101.08099999999999,,"LINESTRING (121.5213726 23.5985351, 121.5215778 23.5984748, 121.5217549 23.5984208, 121.5223154 23.5982524)",
315257738,False,,,residential,,False,305.453,,"LINESTRING (121.5196694 23.5955634, 121.5195439 23.595781, 121.5195265 23.5958498, 121.5194739 23.5960578, 121.5193369 23.596609, 121.5192342 23.597055, 121.5192088 23.59723, 121.5192152 23.5974671, 121.5193124 23.5982439)",
"[1213937616, 1054144082, 315257736]",False,花51,"['八里灣產業道路', '第一號橋', '民族街']",tertiary,,True,92.548,,"LINESTRING (121.5196694 23.5955634, 121.5196133 23.5955489, 121.5190691 23.5954199, 121.5189183 23.595376, 121.5187931 23.5953453)",yes
1214808754,False,花51,民族街,tertiary,,False,46.172,,"LINESTRING (121.5196694 23.5955634, 121.5197325 23.5956175, 121.5197754 23.5957146, 121.519837 23.5959389)",
315257740,False,,民族街60巷,residential,,False,83.599,,"LINESTRING (121.5201697 23.5967954, 121.5209304 23.5965138)",
315257737,False,花51,民族街,tertiary,,False,78.891,,"LINESTRING (121.5201697 23.5967954, 121.5206686 23.5972324, 121.5207007 23.5973036)",
315257737,False,花51,民族街,tertiary,,True,101.962,,"LINESTRING (121.5201697 23.5967954, 121.5200998 23.5966964, 121.5200191 23.596565, 121.519983 23.5964693, 121.519837 23.5959389)",
315257739,False,,民族街27巷,unclassified,,False,33.83,,"LINESTRING (121.5207007 23.5973036, 121.5203936 23.5974192)",
1214808755,False,花51,民族街,tertiary,,False,59.36,,"LINESTRING (121.5207007 23.5973036, 121.5209161 23.5977996)",
315257737,False,花51,民族街,tertiary,,True,78.891,,"LINESTRING (121.5207007 23.5973036, 121.5206686 23.5972324, 121.5201697 23.5967954)",
1214808752,False,,民權街,unclassified,,False,37.515,,"LINESTRING (121.5207007 23.5973036, 121.5208013 23.5973184, 121.5210066 23.5974738)",
827558531,False,,,residential,,False,33.671,,"LINESTRING (121.5209161 23.5977996, 121.5206293 23.59795)",
1214808755,False,花51,民族街,tertiary,,False,94.087,,"LINESTRING (121.5209161 23.5977996, 121.5213726 23.5985351)",
1214808755,False,花51,民族街,tertiary,,True,59.36,,"LINESTRING (121.5209161 23.5977996, 121.5207007 23.5973036)",
212728792,False,,民權街,unclassified,,True,43.689,,"LINESTRING (121.5223154 23.5982524, 121.5219561 23.598038)",
446145823,False,11,三民路,primary,40,True,136.051,,"LINESTRING (121.5223154 23.5982524, 121.5235832 23.5978686)",
446145823,False,11,三民路,primary,40,False,101.08099999999999,,"LINESTRING (121.5223154 23.5982524, 121.5217549 23.5984208, 121.5215778 23.5984748, 121.5213726 23.5985351)",
315257724,False,,,residential,,False,14.857,,"LINESTRING (121.522821 23.6012694, 121.52275 23.6011527)",
315256008,False,11,三民路,primary,40,False,44.913,,"LINESTRING (121.5224768 23.6007001, 121.5228854 23.6008516)",
315256008,False,11,三民路,primary,40,True,23.389,,"LINESTRING (121.5224768 23.6007001, 121.5222763 23.6005977)",
315257724,False,,,residential,,True,57.513,,"LINESTRING (121.5224768 23.6007001, 121.52275 23.6011527)",
315257725,False,,,residential,,False,35.285,,"LINESTRING (121.5226132 23.601385, 121.5225823 23.6013235, 121.522585 23.6012584, 121.52275 23.6011527)",
315257724,False,,,residential,,False,57.513,,"LINESTRING (121.52275 23.6011527, 121.5224768 23.6007001)",
315257724,False,,,residential,,True,14.857,,"LINESTRING (121.52275 23.6011527, 121.522821 23.6012694)",
