osmid,oneway,ref,name,highway,reversed,length,lanes,maxspeed,geometry,bridge
387158814,True,150,斗苑路一段,secondary,False,21.448,,,"LINESTRING (120.5172261 23.873381, 120.5173956 23.8732662)",
559678392,True,1,中山路一段,primary,False,7.095,2,70,"LINESTRING (120.5172261 23.873381, 120.5172676 23.8734323)",
252602768,False,,斗苑路一段,unclassified,False,70.684,,40,"LINESTRING (120.5182426 23.8728347, 120.5187717 23.8724224)",
252603067,False,150,中華路,secondary,False,63.999,2,,"LINESTRING (120.5182426 23.8728347, 120.5188699 23.8728817)",
387158815,True,150,斗苑路一段,secondary,False,92.165,,,"LINESTRING (120.5182426 23.8728347, 120.5180652 23.8729457, 120.51749 23.8732966)",
263791909,True,150,斗苑路二段,secondary,False,12.034,,60,"LINESTRING (120.5171323 23.873447, 120.5172261 23.873381)",
135978447,False,,三民街,unclassified,True,111.452,,,"LINESTRING (120.5235967 23.8720709, 120.5235554 23.8730725)",
252602768,False,,斗苑路一段,unclassified,False,65.262,,40,"LINESTRING (120.5235967 23.8720709, 120.5242324 23.8721518)",
135978447,False,,三民街,unclassified,False,197.678,,,"LINESTRING (120.5235967 23.8720709, 120.5236963 23.8716323, 120.5237975 23.8711537, 120.5238861 23.870782, 120.5239937 23.8703307)",
252602768,False,,斗苑路一段,unclassified,True,152.336,,40,"LINESTRING (120.5235967 23.8720709, 120.5233588 23.8720505, 120.5225501 23.8719731, 120.5221068 23.8719275)",
135978447,False,,三民街,unclassified,False,111.452,,,"LINESTRING (120.5235554 23.8730725, 120.5235967 23.8720709)",
252603067,False,150,中華路,secondary,False,64.183,2,,"LINESTRING (120.5235554 23.8730725, 120.5241858 23.8731018)",
252603067,False,150,中華路,secondary,True,155.91,2,,"LINESTRING (120.5235554 23.8730725, 120.5232861 23.8730582, 120.5230672 23.8730543, 120.5220229 23.8730307)",
1268122983,False,彰90;彰101,光復路,tertiary,False,97.805,,,"LINESTRING (120.5241436 23.8744151, 120.5240981 23.8752937)",
681649759,False,彰90,地政路,tertiary,True,92.065,,,"LINESTRING (120.5241436 23.8744151, 120.5245055 23.8744108, 120.525049 23.8744085)",
1108310635,False,彰101,光復路,tertiary,True,146.101,,,"LINESTRING (120.5241436 23.8744151, 120.5241706 23.8737659, 120.5241858 23.8731018)",
1268122982,False,,地政路,unclassified,False,210.547,,,"LINESTRING (120.5241436 23.8744151, 120.5234254 23.8744336, 120.523175 23.8744458, 120.5231095 23.8744716, 120.5230337 23.874519, 120.5229597 23.8745849, 120.5229445 23.8746373, 120.5229391 23.8747091, 120.5229314 23.8749455, 120.5229084 23.8753458)",
252710660,False,,文苑東路,residential,True,50.608,,,"LINESTRING (120.526686 23.8753836, 120.5261885 23.87537)",
136611006,False,,民族路,residential,False,61.486,,,"LINESTRING (120.5245945 23.8703932, 120.5239937 23.8703307)",
136611006,False,,民族路,residential,True,58.376,,,"LINESTRING (120.5245945 23.8703932, 120.5251645 23.8704558)",
1051769672,False,,光復路,residential,False,198.983,,,"LINESTRING (120.5245945 23.8703932, 120.5245055 23.8708269, 120.5244202 23.8712427, 120.5242324 23.8721518)",
1051769672,False,,光復路,residential,True,144.45600000000002,,,"LINESTRING (120.5245945 23.8703932, 120.5247103 23.8697828, 120.5248511 23.8691155)",
136611005,False,,河濱街,residential,True,56.452,,,"LINESTRING (120.5242961 23.8691031, 120.5248511 23.8691155)",
135978447,False,,三民街,unclassified,False,264.70799999999997,,,"LINESTRING (120.5242961 23.8691031, 120.5244707 23.8686943, 120.5248104 23.8683577, 120.5261942 23.8675832)",
135978447,False,,三民街,unclassified,True,140.212,,,"LINESTRING (120.5242961 23.8691031, 120.5241617 23.8695565, 120.5241229 23.8696873, 120.5240035 23.8701781, 120.5239937 23.8703307)",
135979769,False,,河濱街,residential,False,157.95,,,"LINESTRING (120.5242961 23.8691031, 120.5241218 23.8691056, 120.5237923 23.8691061, 120.5236417 23.8691031, 120.5235034 23.8690579, 120.5231586 23.8688862, 120.5228351 23.868743)",
136610191,False,彰90,文苑路一段,tertiary,True,15.638,,,"LINESTRING (120.5229084 23.8753458, 120.5227552 23.8753582)",
1052594923,False,,文苑路一段,residential,False,121.107,,,"LINESTRING (120.5229084 23.8753458, 120.5240981 23.8752937)",
1268122982,False,,地政路,unclassified,True,210.54699999999997,,,"LINESTRING (120.5229084 23.8753458, 120.5229314 23.8749455, 120.5229391 23.8747091, 120.5229445 23.8746373, 120.5229597 23.8745849, 120.5230337 23.874519, 120.5231095 23.8744716, 120.523175 23.8744458, 120.5234254 23.8744336, 120.5241436 23.8744151)",
136610191,False,彰90,文苑路一段,tertiary,False,15.638,,,"LINESTRING (120.5227552 23.8753582, 120.5229084 23.8753458)",
136610191,False,彰90,文苑路一段,tertiary,True,94.007,,,"LINESTRING (120.5227552 23.8753582, 120.5224182 23.875381, 120.5219668 23.8754339, 120.5218372 23.8754544)",
136611001,False,彰101,宮前街,tertiary,False,174.8,,,"LINESTRING (120.5259726 23.8691421, 120.5261942 23.8675832)",
136611005,False,,河濱街,residential,False,114.078,,,"LINESTRING (120.5259726 23.8691421, 120.5248511 23.8691155)",
136611001,False,彰101,宮前街,tertiary,True,157.70999999999998,,,"LINESTRING (120.5259726 23.8691421, 120.5259096 23.8696536, 120.5258741 23.8699423, 120.5258388 23.8701289, 120.5257693 23.8705478)",
136611001,False,彰101,宮前街,tertiary,False,157.71,,,"LINESTRING (120.5257693 23.8705478, 120.5258388 23.8701289, 120.5258741 23.8699423, 120.5259096 23.8696536, 120.5259726 23.8691421)",
136611001,False,彰101,宮前街,tertiary,True,199.692,,,"LINESTRING (120.5257693 23.8705478, 120.5257454 23.8706801, 120.5255678 23.8714204, 120.5253536 23.8723028)",
136611006,False,,民族路,residential,False,62.348,,,"LINESTRING (120.5257693 23.8705478, 120.5251937 23.8704618, 120.5251645 23.8704558)",
136611006,False,,民族路,residential,True,59.673,,,"LINESTRING (120.5257693 23.8705478, 120.5262491 23.8706419, 120.526344 23.870656)",
136610191,False,彰90,文苑路一段,tertiary,False,94.007,,,"LINESTRING (120.5218372 23.8754544, 120.5219668 23.8754339, 120.5224182 23.875381, 120.5227552 23.8753582)",
