osmid,ref,name,highway,oneway,reversed,length,junction,geometry,bridge,maxspeed
"[371673122, 198899869, 198899879]",,德修路,"['residential', 'unclassified']",False,False,45.678,,"LINESTRING (120.5622868 22.6097046, 120.5622734 22.609868, 120.5622671 22.6099393, 120.5622587 22.6100948, 120.5622566 22.6101144)",yes,
371673122,,德修路,residential,False,True,78.98,,"LINESTRING (120.5622868 22.6097046, 120.5623291 22.6091973, 120.5623318 22.6091649, 120.5623458 22.6089964)",,
198888261,,中興路,unclassified,False,True,26.95,,"LINESTRING (120.5678875 22.6100574, 120.5679719 22.6102869)",,
220825157,,文山路,unclassified,False,False,107.23400000000001,,"LINESTRING (120.5678875 22.6100574, 120.5683642 22.6096909, 120.5684665 22.6096123, 120.5685954 22.6094654, 120.5686635 22.6094163)",,
198888261,,中興路,unclassified,False,False,26.95,,"LINESTRING (120.5679719 22.6102869, 120.5678875 22.6100574)",,
220825163,,仁智路,residential,False,False,115.401,,"LINESTRING (120.5679719 22.6102869, 120.5669793 22.6107742)",,
198888261,,中興路,unclassified,False,True,76.034,,"LINESTRING (120.5679719 22.6102869, 120.5682735 22.6108401, 120.5683049 22.6108977)",,
"[712182929, 712182931, 198899879]",,德修路,unclassified,False,False,197.967,,"LINESTRING (120.562259 22.6104839, 120.562252 22.6105838, 120.5622103 22.6111759, 120.5621843 22.6115454, 120.562145 22.6121034, 120.5621415 22.6121526, 120.5621339 22.6122605)",,
198899879,,德修路,unclassified,False,True,41.087,,"LINESTRING (120.562259 22.6104839, 120.5622583 22.6103714, 120.5622579 22.610316, 120.5622566 22.6101144)",,
775026832,,廣田路,residential,False,True,360.868,,"LINESTRING (120.562259 22.6104839, 120.5623336 22.6104864, 120.5630517 22.6105107, 120.5631943 22.610531, 120.563315 22.6105867, 120.5635701 22.6107993, 120.5639129 22.6111158, 120.5644351 22.6115849, 120.5645722 22.611747, 120.5646189 22.6119318, 120.5646273 22.6122306, 120.5646308 22.6123541)",,
198899878,,仁和路,residential,False,False,119.53,,"LINESTRING (120.5683049 22.6108977, 120.5672669 22.6113849)",,
198888261,,中興路,unclassified,False,False,76.034,,"LINESTRING (120.5683049 22.6108977, 120.5682735 22.6108401, 120.5679719 22.6102869)",,
198888261,,中興路,unclassified,False,True,91.799,,"LINESTRING (120.5683049 22.6108977, 120.5686344 22.6114701, 120.5686659 22.6115247, 120.5687246 22.6116267)",,
198888254,屏107,文化路,tertiary,False,False,125.55999999999999,,"LINESTRING (120.5687246 22.6116267, 120.5688609 22.6115511, 120.5689252 22.6115161, 120.5697776 22.6110521)",,
198888254,屏107,文化路,tertiary,False,True,72.476,,"LINESTRING (120.5687246 22.6116267, 120.568589 22.6116972, 120.5685205 22.6117328, 120.5681093 22.6119464)",,
198888261,,中興路,unclassified,False,False,91.799,,"LINESTRING (120.5687246 22.6116267, 120.5686659 22.6115247, 120.5686344 22.6114701, 120.5683049 22.6108977)",,
198888261,,中興路,unclassified,False,True,143.858,,"LINESTRING (120.5687246 22.6116267, 120.5688054 22.6117662, 120.5688372 22.6118211, 120.5693856 22.6127675)",,
198899872,,仁和路,residential,False,True,256.51,,"LINESTRING (120.5621339 22.6122605, 120.5622553 22.612265, 120.562351 22.6122686, 120.5639196 22.6123274, 120.5645166 22.6123498, 120.5646308 22.6123541)",,
712182931,,德修路,unclassified,False,False,218.65300000000002,,"LINESTRING (120.5621339 22.6122605, 120.5621277 22.6123841, 120.5621244 22.6124496, 120.5620436 22.6140675, 120.5620413 22.6141136, 120.5620357 22.6142248)",,
"[712182929, 712182931, 198899879]",,德修路,unclassified,False,True,197.96699999999998,,"LINESTRING (120.5621339 22.6122605, 120.5621415 22.6121526, 120.562145 22.6121034, 120.5621843 22.6115454, 120.5622103 22.6111759, 120.562252 22.6105838, 120.562259 22.6104839)",,
198888261,,中興路,unclassified,False,False,143.858,,"LINESTRING (120.5693856 22.6127675, 120.5688372 22.6118211, 120.5688054 22.6117662, 120.5687246 22.6116267)",,
198888261,,中興路,unclassified,False,True,89.59899999999999,,"LINESTRING (120.5693856 22.6127675, 120.5696947 22.6133381, 120.569776 22.6134882)",,
199010145,,陽濟路,residential,False,True,70.872,,"LINESTRING (120.5693856 22.6127675, 120.5691697 22.612881, 120.5687762 22.6130668)",,
198888261,,中興路,unclassified,False,True,60.734,,"LINESTRING (120.569776 22.6134882, 120.5700652 22.6139647)",,
220822516,,中華三街,residential,False,False,107.531,,"LINESTRING (120.569776 22.6134882, 120.5706973 22.6130279)",,
198888261,,中興路,unclassified,False,False,89.59899999999999,,"LINESTRING (120.569776 22.6134882, 120.5696947 22.6133381, 120.5693856 22.6127675)",,
198888261,,中興路,unclassified,False,False,60.734,,"LINESTRING (120.5700652 22.6139647, 120.569776 22.6134882)",,
198888261,,中興路,unclassified,False,True,56.761,,"LINESTRING (120.5700652 22.6139647, 120.5703422 22.6144065)",,
220822501,,中華二街,residential,False,False,102.172,,"LINESTRING (120.5700652 22.6139647, 120.5709198 22.6134936)",,
220822499,,,unclassified,False,False,191.90300000000002,,"LINESTRING (120.5620357 22.6142248, 120.5621219 22.6142269, 120.5637539 22.6142672, 120.5638171 22.6142687, 120.5639046 22.6142709)",,
712182931,,德修路,unclassified,False,True,218.653,,"LINESTRING (120.5620357 22.6142248, 120.5620413 22.6141136, 120.5620436 22.6140675, 120.5621244 22.6124496, 120.5621277 22.6123841, 120.5621339 22.6122605)",,
198888261,,中興路,unclassified,False,False,56.761,,"LINESTRING (120.5703422 22.6144065, 120.5700652 22.6139647)",,
198888261,,中興路,unclassified,False,True,102.316,,"LINESTRING (120.5703422 22.6144065, 120.5706736 22.6149753, 120.5706993 22.6150195, 120.5708143 22.6152169)",,
220822520,,中華一街,residential,False,False,110.381,,"LINESTRING (120.5703422 22.6144065, 120.5708098 22.6141475, 120.5712517 22.6138773)",,
198888261,,中興路,unclassified,False,False,102.316,,"LINESTRING (120.5708143 22.6152169, 120.5706993 22.6150195, 120.5706736 22.6149753, 120.5703422 22.6144065)",,
198888261,,中興路,unclassified,False,True,47.549,,"LINESTRING (120.5708143 22.6152169, 120.5708986 22.6153629, 120.570921 22.6154017, 120.5710321 22.6155943)",,
220822522,,勝光路,residential,False,False,71.111,,"LINESTRING (120.5708143 22.6152169, 120.5707321 22.6153112, 120.5706919 22.6153574, 120.5703802 22.6157153)",,
220822522,,勝光路,residential,False,True,50.801,,"LINESTRING (120.5708143 22.6152169, 120.5708772 22.6151488, 120.5709209 22.6151017, 120.5711356 22.6148694)",,
198888261,,中興路,unclassified,False,False,57.2,,"LINESTRING (120.5712839 22.6160532, 120.5712146 22.6159269, 120.5710321 22.6155943)",,
231448284,187,光明路,secondary,False,False,111.97099999999999,,"LINESTRING (120.5712839 22.6160532, 120.5711377 22.6160285, 120.5706737 22.6159499, 120.570391 22.615909, 120.5703584 22.6159042, 120.5702089 22.6158826)",,50
198888235,屏48,自強路,tertiary,False,False,161.195,,"LINESTRING (120.5659489 22.6162246, 120.5657893 22.6162305, 120.5654037 22.6162447, 120.564382 22.6163181)",,
354480572,187甲,廣濟路,secondary,False,False,57.5,,"LINESTRING (120.5659489 22.6162246, 120.5659702 22.616157, 120.5661055 22.6157281)",,
775026837,,文化路85巷,unclassified,False,True,91.605,,"LINESTRING (120.5704453 22.6078227, 120.5711523 22.6083254)",,
220825157,,文山路,unclassified,False,True,89.50699999999999,,"LINESTRING (120.5704453 22.6078227, 120.5703506 22.6079087, 120.5698238 22.6083873)",,
220825151,,,residential,False,False,78.905,,"LINESTRING (120.5711523 22.6083254, 120.5706536 22.6088654)",,
775026837,,文化路85巷,unclassified,False,False,91.605,,"LINESTRING (120.5711523 22.6083254, 120.5704453 22.6078227)",,
121795019,187;187甲,廣濟路,secondary,False,True,234.673,,"LINESTRING (120.5647397 22.6086987, 120.5648087 22.6088118, 120.5648349 22.6088548, 120.5650682 22.6092372, 120.5651252 22.6093516, 120.565514 22.6101313, 120.5655294 22.6101622, 120.5655813 22.6102663, 120.5657442 22.6105929)",,
198899883,187甲,永光路,secondary,False,False,237.91,,"LINESTRING (120.5647397 22.6086987, 120.5646311 22.6087447, 120.5645797 22.6087665, 120.5644414 22.6088251, 120.5640123 22.608939, 120.5637307 22.6090554, 120.5635858 22.6090727, 120.5624987 22.6090249)",,
257755215,187,學人路,secondary,False,False,140.623,,"LINESTRING (120.5647397 22.6086987, 120.5647053 22.6086398, 120.5646126 22.6084814, 120.5646061 22.6084703, 120.5642576 22.6078749, 120.5641053 22.6075782)",,
121795019,187;187甲,廣濟路,secondary,False,False,69.066,,"LINESTRING (120.5664402 22.6118197, 120.5664009 22.6117508, 120.5663824 22.6117185, 120.5661473 22.6113064, 120.5661274 22.6112698)",,
121795019,187;187甲,廣濟路,secondary,False,True,59.019999999999996,,"LINESTRING (120.5664402 22.6118197, 120.5664833 22.6119054, 120.5664993 22.6119373, 120.5666038 22.6121453, 120.5666812 22.6123016)",,
198899878,,仁和路,residential,False,False,39.524,,"LINESTRING (120.5664402 22.6118197, 120.5663176 22.6118799, 120.5662803 22.6118983, 120.5661003 22.6119867)",,
198899878,,仁和路,residential,False,True,97.666,,"LINESTRING (120.5664402 22.6118197, 120.5665576 22.611758, 120.5665973 22.611737, 120.5672669 22.6113849)",,
220822489,,,unclassified,False,True,99.437,,"LINESTRING (120.5652886 22.6122144, 120.5651064 22.6113361)",,
"[198899872, 198899867, 198899878]",,"['仁和橋', '仁和路']",residential,False,False,35.84,,"LINESTRING (120.5652886 22.6122144, 120.5651652 22.6122423, 120.5649732 22.6122802, 120.5649481 22.6122856)",yes,
198899878,,仁和路,residential,False,True,54.948,,"LINESTRING (120.5652886 22.6122144, 120.5657 22.6121334, 120.5658079 22.6120976)",,
220822489,,,unclassified,False,False,85.749,,"LINESTRING (120.5652886 22.6122144, 120.5653951 22.6126912, 120.5653233 22.6129677)",,
198899872,,仁和路,residential,False,False,256.51,,"LINESTRING (120.5646308 22.6123541, 120.5645166 22.6123498, 120.5639196 22.6123274, 120.562351 22.6122686, 120.5622553 22.612265, 120.5621339 22.6122605)",,
198899872,,仁和路,residential,False,True,33.448,,"LINESTRING (120.5646308 22.6123541, 120.5647296 22.6123328, 120.5649481 22.6122856)",,
775026832,,廣田路,residential,False,False,360.86799999999994,,"LINESTRING (120.5646308 22.6123541, 120.5646273 22.6122306, 120.5646189 22.6119318, 120.5645722 22.611747, 120.5644351 22.6115849, 120.5639129 22.6111158, 120.5635701 22.6107993, 120.563315 22.6105867, 120.5631943 22.610531, 120.5630517 22.6105107, 120.5623336 22.6104864, 120.562259 22.6104839)",,
775026832,,廣田路,residential,False,True,229.421,,"LINESTRING (120.5646308 22.6123541, 120.5646185 22.6124409, 120.5645818 22.6126992, 120.5645105 22.6129549, 120.5644035 22.6131853, 120.5641978 22.6134967, 120.5640195 22.6137423, 120.5639729 22.613884, 120.5639285 22.6141357, 120.5639203 22.6141818, 120.5639046 22.6142709)",,
"[220822488, 220822499, 220822493]",,崇文巷,unclassified,False,False,66.95700000000001,,"LINESTRING (120.5639046 22.6142709, 120.5639978 22.614271, 120.564058 22.6142711, 120.5641087 22.6142712, 120.5642915 22.614281, 120.5645563 22.6142927)",yes,
220822499,,,unclassified,False,True,191.903,,"LINESTRING (120.5639046 22.6142709, 120.5638171 22.6142687, 120.5637539 22.6142672, 120.5621219 22.6142269, 120.5620357 22.6142248)",,
775026832,,廣田路,residential,False,False,229.421,,"LINESTRING (120.5639046 22.6142709, 120.5639203 22.6141818, 120.5639285 22.6141357, 120.5639729 22.613884, 120.5640195 22.6137423, 120.5641978 22.6134967, 120.5644035 22.6131853, 120.5645105 22.6129549, 120.5645818 22.6126992, 120.5646185 22.6124409, 120.5646308 22.6123541)",,
775026832,,廣田路,residential,False,True,75.39500000000001,,"LINESTRING (120.5639046 22.6142709, 120.5639046 22.6143489, 120.5639046 22.6144251, 120.5640037 22.6145614, 120.5642717 22.6148225)",,
"[131663716, 354480572, 131663717]",187甲,"['廣濟路', '內埔橋']",secondary,False,False,71.368,,"LINESTRING (120.5661055 22.6157281, 120.5661123 22.6157067, 120.5661449 22.6156243, 120.5662347 22.6153363, 120.5662447 22.6153044, 120.566254 22.6152749, 120.5662651 22.6152401, 120.5663052 22.6151135)",yes,
354480572,187甲,廣濟路,secondary,False,True,57.5,,"LINESTRING (120.5661055 22.6157281, 120.5659702 22.616157, 120.5659489 22.6162246)",,
775026832,,廣田路,residential,False,False,226.089,,"LINESTRING (120.5661055 22.6157281, 120.5653024 22.6156461, 120.56513 22.6156219, 120.564995 22.6155169, 120.5647477 22.6152728, 120.5643976 22.6149349, 120.5642717 22.6148225)",,
220822496,,清華路,residential,False,False,142.152,,"LINESTRING (120.5687762 22.6130668, 120.5681093 22.6119464)",,
199010145,,陽濟路,residential,False,False,70.872,,"LINESTRING (120.5687762 22.6130668, 120.5691697 22.612881, 120.5693856 22.6127675)",,
199010145,,陽濟路,residential,False,True,147.11,,"LINESTRING (120.5687762 22.6130668, 120.5686164 22.613146, 120.5681802 22.6133614, 120.5679704 22.6135028, 120.5675944 22.6138033)",,
199010145,,陽濟路,residential,False,False,147.10999999999999,,"LINESTRING (120.5675944 22.6138033, 120.5679704 22.6135028, 120.5681802 22.6133614, 120.5686164 22.613146, 120.5687762 22.6130668)",,
199010145,,陽濟路,residential,False,True,90.207,,"LINESTRING (120.5675944 22.6138033, 120.5673015 22.6140525, 120.5671203 22.6142337, 120.567003 22.6143982)",,
220822490,,東成路,residential,False,False,168.398,,"LINESTRING (120.5675944 22.6138033, 120.5673999 22.6136232, 120.5672958 22.6135309, 120.5672062 22.6134109, 120.567196 22.6131323, 120.5672286 22.6130137, 120.5672399 22.6128097, 120.5672241 22.6127578, 120.5670571 22.6125562, 120.5670498 22.612543, 120.5670206 22.6124971)",,
220822490,,東成路,residential,False,True,126.982,,"LINESTRING (120.5675944 22.6138033, 120.5676876 22.6138835, 120.5679283 22.6141057, 120.5680467 22.614157, 120.5681935 22.6142211, 120.5683326 22.6143866, 120.5683897 22.6145146, 120.5683807 22.6146058)",,
220822514,,東陽街,residential,False,True,59.042,,"LINESTRING (120.567003 22.6143982, 120.5664306 22.6143459)",,
199010145,,陽濟路,residential,False,False,90.207,,"LINESTRING (120.567003 22.6143982, 120.5671203 22.6142337, 120.5673015 22.6140525, 120.5675944 22.6138033)",,
199010145,,陽濟路,residential,False,True,76.13499999999999,,"LINESTRING (120.567003 22.6143982, 120.5669518 22.614477, 120.5668925 22.6145315, 120.5666919 22.6146056, 120.56664 22.6146348, 120.5663663 22.6146962)",,
220822514,,東陽街,residential,False,False,143.469,,"LINESTRING (120.567003 22.6143982, 120.5671608 22.6144432, 120.567599 22.6145017, 120.5677867 22.6145268, 120.5683807 22.6146058)",,
354480571,187;187甲,廣濟路,secondary,False,True,18.945,,"LINESTRING (120.5663663 22.6146962, 120.5663921 22.6145275)",,
199010145,,陽濟路,residential,False,False,76.13499999999999,,"LINESTRING (120.5663663 22.6146962, 120.56664 22.6146348, 120.5666919 22.6146056, 120.5668925 22.6145315, 120.5669518 22.614477, 120.567003 22.6143982)",,
354480571,187;187甲,廣濟路,secondary,False,False,46.824,,"LINESTRING (120.5663663 22.6146962, 120.5663328 22.6149253, 120.5663234 22.6149889, 120.5663052 22.6151135)",,
220822489,,,unclassified,False,False,99.437,,"LINESTRING (120.5651064 22.6113361, 120.5652886 22.6122144)",,
220825165,,福德路,residential,False,True,96.783,,"LINESTRING (120.5651064 22.6113361, 120.5659638 22.610974)",,
"[220825153, 220825165]",,福德路,residential,False,False,39.937,,"LINESTRING (120.5651064 22.6113361, 120.5648787 22.6114534, 120.5648405 22.6114733, 120.564767 22.6115117)",yes,
"[523762275, 775026836]",,"['埤頭巷', '福德路']",unclassified,False,True,334.01399999999995,,"LINESTRING (120.5651064 22.6113361, 120.5645756 22.6108082, 120.5644915 22.6107245, 120.5635213 22.6099175, 120.5634059 22.6098135, 120.5633228 22.6097646, 120.5632718 22.6097572, 120.5631779 22.6097522, 120.5625402 22.609721)",,
198899878,,仁和路,residential,False,True,119.53,,"LINESTRING (120.5672669 22.6113849, 120.5683049 22.6108977)",,
220822511,,仁華路,residential,False,True,74.046,,"LINESTRING (120.5672669 22.6113849, 120.5669793 22.6107742)",,
198899878,,仁和路,residential,False,False,97.66600000000001,,"LINESTRING (120.5672669 22.6113849, 120.5665973 22.611737, 120.5665576 22.611758, 120.5664402 22.6118197)",,
220822511,,仁華路,residential,False,False,97.749,,"LINESTRING (120.5672669 22.6113849, 120.567298 22.6115115, 120.5673903 22.6116633, 120.567509 22.6118666, 120.5676825 22.6121713)",,
198888254,屏107,文化路,tertiary,False,True,50.445,,"LINESTRING (120.5681093 22.6119464, 120.5676825 22.6121713)",,
220822496,,清華路,residential,False,True,142.152,,"LINESTRING (120.5681093 22.6119464, 120.5687762 22.6130668)",,
198888254,屏107,文化路,tertiary,False,False,72.476,,"LINESTRING (120.5681093 22.6119464, 120.5685205 22.6117328, 120.568589 22.6116972, 120.5687246 22.6116267)",,
220822491,,,residential,False,True,47.858,,"LINESTRING (120.5658079 22.6120976, 120.5659654 22.6125027)",,
198899878,,仁和路,residential,False,False,54.948,,"LINESTRING (120.5658079 22.6120976, 120.5657 22.6121334, 120.5652886 22.6122144)",,
198899878,,仁和路,residential,False,True,32.496,,"LINESTRING (120.5658079 22.6120976, 120.5659825 22.6120397, 120.5661003 22.6119867)",,
198888254,屏107,文化路,tertiary,False,False,50.445,,"LINESTRING (120.5676825 22.6121713, 120.5681093 22.6119464)",,
198888254,屏107,文化路,tertiary,False,True,76.997,,"LINESTRING (120.5676825 22.6121713, 120.5670206 22.6124971)",,
220822511,,仁華路,residential,False,True,97.749,,"LINESTRING (120.5676825 22.6121713, 120.567509 22.6118666, 120.5673903 22.6116633, 120.567298 22.6115115, 120.5672669 22.6113849)",,
121795019,187;187甲,廣濟路,secondary,False,True,17.074,,"LINESTRING (120.5666812 22.6123016, 120.56675 22.6124414)",,
121795019,187;187甲,廣濟路,secondary,False,False,59.02,,"LINESTRING (120.5666812 22.6123016, 120.5666038 22.6121453, 120.5664993 22.6119373, 120.5664833 22.6119054, 120.5664402 22.6118197)",,
220822521,,西安路,residential,False,False,77.26400000000001,,"LINESTRING (120.5666812 22.6123016, 120.566463 22.6123992, 120.566206 22.6124463, 120.5659654 22.6125027)",,
220822516,,中華三街,residential,False,True,124.611,,"LINESTRING (120.5717342 22.6124451, 120.5706973 22.6130279)",,
198888254,屏107,文化路,tertiary,False,False,76.997,,"LINESTRING (120.5670206 22.6124971, 120.5676825 22.6121713)",,
198888254,屏107,文化路,tertiary,False,True,7.659,,"LINESTRING (120.5670206 22.6124971, 120.5669495 22.612518)",,
220822490,,東成路,residential,False,True,168.398,,"LINESTRING (120.5670206 22.6124971, 120.5670498 22.612543, 120.5670571 22.6125562, 120.5672241 22.6127578, 120.5672399 22.6128097, 120.5672286 22.6130137, 120.567196 22.6131323, 120.5672062 22.6134109, 120.5672958 22.6135309, 120.5673999 22.6136232, 120.5675944 22.6138033)",,
220822491,,,residential,False,False,47.858,,"LINESTRING (120.5659654 22.6125027, 120.5658079 22.6120976)",,
220822521,,西安路,residential,False,False,77.422,,"LINESTRING (120.5659654 22.6125027, 120.5659348 22.6125404, 120.5657969 22.6127316, 120.565722 22.6129641, 120.5656815 22.613137)",,
220822521,,西安路,residential,False,True,77.26400000000001,,"LINESTRING (120.5659654 22.6125027, 120.566206 22.6124463, 120.566463 22.6123992, 120.5666812 22.6123016)",,
220822485,,西安路,residential,False,False,41.667,,"LINESTRING (120.5653233 22.6129677, 120.5655979 22.6130731, 120.5656815 22.613137)",,
220822489,,,unclassified,False,False,77.887,,"LINESTRING (120.5653233 22.6129677, 120.5649552 22.6134962, 120.5649133 22.6135571)",,
220822489,,,unclassified,False,True,85.749,,"LINESTRING (120.5653233 22.6129677, 120.5653951 22.6126912, 120.5652886 22.6122144)",,
220822507,,勝興一街,residential,False,False,56.596,,"LINESTRING (120.5706973 22.6130279, 120.5709198 22.6134936)",,
220822516,,中華三街,residential,False,False,124.611,,"LINESTRING (120.5706973 22.6130279, 120.5717342 22.6124451)",,
220822516,,中華三街,residential,False,True,107.531,,"LINESTRING (120.5706973 22.6130279, 120.569776 22.6134882)",,
220822485,,西安路,residential,False,True,41.667,,"LINESTRING (120.5656815 22.613137, 120.5655979 22.6130731, 120.5653233 22.6129677)",,
220822521,,西安路,residential,False,False,63.081,,"LINESTRING (120.5656815 22.613137, 120.5657074 22.6133343, 120.5657391 22.6137017)",,
220822521,,西安路,residential,False,True,77.422,,"LINESTRING (120.5656815 22.613137, 120.565722 22.6129641, 120.5657969 22.6127316, 120.5659348 22.6125404, 120.5659654 22.6125027)",,
220822501,,中華二街,residential,False,True,102.172,,"LINESTRING (120.5709198 22.6134936, 120.5700652 22.6139647)",,
220822507,,勝興一街,residential,False,False,54.599,,"LINESTRING (120.5709198 22.6134936, 120.5712517 22.6138773)",,
220822507,,勝興一街,residential,False,True,56.596,,"LINESTRING (120.5709198 22.6134936, 120.5706973 22.6130279)",,
220822489,,,unclassified,False,False,92.197,,"LINESTRING (120.5649133 22.6135571, 120.5646543 22.6139171, 120.5645869 22.6140245, 120.5645469 22.61418, 120.5645563 22.6142927)",,
220822489,,,unclassified,False,True,77.887,,"LINESTRING (120.5649133 22.6135571, 120.5649552 22.6134962, 120.5653233 22.6129677)",,
220822519,,,residential,False,False,89.15600000000002,,"LINESTRING (120.5649133 22.6135571, 120.5651235 22.6136023, 120.565275 22.6136289, 120.565399 22.6136861, 120.5655634 22.6137367, 120.5656312 22.6137447, 120.5656716 22.6137221, 120.5657391 22.6137017)",,
220822519,,,residential,False,True,89.15599999999999,,"LINESTRING (120.5657391 22.6137017, 120.5656716 22.6137221, 120.5656312 22.6137447, 120.5655634 22.6137367, 120.565399 22.6136861, 120.565275 22.6136289, 120.5651235 22.6136023, 120.5649133 22.6135571)",,
220822521,,西安路,residential,False,False,124.75200000000001,,"LINESTRING (120.5657391 22.6137017, 120.5657962 22.6140096, 120.5658849 22.614224, 120.5660194 22.6143749, 120.5662061 22.6144945, 120.5663921 22.6145275)",,
220822521,,西安路,residential,False,True,63.081,,"LINESTRING (120.5657391 22.6137017, 120.5657074 22.6133343, 120.5656815 22.613137)",,
220822507,,勝興一街,residential,False,False,61.556,,"LINESTRING (120.5712517 22.6138773, 120.5716882 22.6142569)",,
220822507,,勝興一街,residential,False,True,54.599,,"LINESTRING (120.5712517 22.6138773, 120.5709198 22.6134936)",,
220822520,,中華一街,residential,False,True,110.381,,"LINESTRING (120.5712517 22.6138773, 120.5708098 22.6141475, 120.5703422 22.6144065)",,
220822507,,勝興一街,residential,False,True,61.556,,"LINESTRING (120.5716882 22.6142569, 120.5712517 22.6138773)",,
220822522,,勝光路,residential,False,False,88.634,,"LINESTRING (120.5716882 22.6142569, 120.5711356 22.6148694)",,
220822488,,崇文巷,unclassified,False,False,216.32999999999998,,"LINESTRING (120.5645563 22.6142927, 120.5646918 22.6143265, 120.5647554 22.6143632, 120.564917 22.6145124, 120.5653292 22.6149198, 120.565499 22.6150738, 120.5655837 22.6151142, 120.5656686 22.6151363, 120.5659122 22.6151372, 120.5660752 22.6151353, 120.5661347 22.6151346, 120.5663052 22.6151135)",,
