osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,bridge
74928539,tertiary,False,False,9.058,"LINESTRING (121.5094046 23.8697302, 121.5094806 23.8696877)",,,,,,
74928539,tertiary,False,True,78.99799999999999,"LINESTRING (121.5094046 23.8697302, 121.5090871 23.8699047, 121.5090584 23.8699218, 121.508755 23.8700842, 121.5087379 23.8700948)",,,,,,
725392194,primary,True,False,212.888,"LINESTRING (121.5094046 23.8697302, 121.5091463 23.8693202, 121.5088902 23.8688533, 121.5085755 23.8679805)",2,9,中山路五段,50,,
74928539,tertiary,False,False,85.028,"LINESTRING (121.5094806 23.8696877, 121.5101894 23.869282)",,,,,,
74928539,tertiary,False,True,9.058,"LINESTRING (121.5094806 23.8696877, 121.5094046 23.8697302)",,,,,,
725392195,primary,True,False,123.697,"LINESTRING (121.5094806 23.8696877, 121.5101327 23.8706268)",2,9,中山路六段,50,,
74928539,tertiary,False,True,38.676,"LINESTRING (121.5105238 23.8691179, 121.5103977 23.8691926, 121.5101894 23.869282)",,,,,,
200315568,unclassified,False,False,89.356,"LINESTRING (121.5114963 23.8711154, 121.5107664 23.8715629)",,,,,,
200315581,tertiary,False,False,122.567,"LINESTRING (121.5114963 23.8711154, 121.5108052 23.8702123)",,,,,,
"[164776476, 164776486, 164776479]",unclassified,False,True,168.93200000000002,"LINESTRING (121.5114963 23.8711154, 121.5120152 23.8707679, 121.5122362 23.8706218, 121.5128762 23.8702722)",,,,,yes,
"[312194827, 200315467, 312194828]",tertiary,False,False,148.535,"LINESTRING (121.5114963 23.8711154, 121.5118706 23.8716391, 121.5119859 23.8717887, 121.512297 23.8722325)",,,壽豐路二段,,,yes
74928559,tertiary,False,False,136.468,"LINESTRING (121.5132971 23.8736234, 121.5133772 23.8748485)",,,壽文路,,,
312194828,tertiary,False,True,44.984,"LINESTRING (121.5132971 23.8736234, 121.5130494 23.8732882)",,,壽豐路二段,,,
