osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,bridge
296497463,150,斗中路一段,secondary,False,True,13.23,,"LINESTRING (120.582912 23.8605022, 120.5830297 23.8604515)",
198411413,150,中正路,secondary,True,False,141.656,2,"LINESTRING (120.582912 23.8605022, 120.5829297 23.8600324, 120.5829407 23.8592286)",
273102102,150,斗中路一段,secondary,True,False,184.762,2,"LINESTRING (120.582912 23.8605022, 120.5828476 23.8605666, 120.5827403 23.8606095, 120.5819678 23.8608885, 120.5812383 23.8611245)",
470734107,,,residential,False,False,82.332,,"LINESTRING (120.5829456 23.8588689, 120.5822578 23.8592595)",
470734107,,,residential,False,True,8.266,,"LINESTRING (120.5829456 23.8588689, 120.5830261 23.8588792)",
198411413,150,中正路,secondary,True,False,158.233,2,"LINESTRING (120.5829456 23.8588689, 120.582935 23.8583895, 120.5829295 23.8581379, 120.5829563 23.8578092, 120.5830266 23.8575056, 120.5830407 23.8574553)",
198414869,,中正路,tertiary,True,False,53.599,2,"LINESTRING (120.5838346 23.8637424, 120.5835892 23.8633158)",
426234230,彰95,大社路一段,tertiary,False,False,48.953,2,"LINESTRING (120.5838346 23.8637424, 120.5834203 23.8639666)",
426234230,彰95,大社路一段,tertiary,False,True,11.295,2,"LINESTRING (120.5838346 23.8637424, 120.5839205 23.863678)",
296497463,150,斗中路一段,secondary,False,False,13.23,,"LINESTRING (120.5830297 23.8604515, 120.582912 23.8605022)",
197647596,,斗中路一段,unclassified,False,False,159.15599999999998,2,"LINESTRING (120.5830297 23.8604515, 120.5834751 23.8602992, 120.5838963 23.8601551, 120.5841753 23.860057, 120.5845155 23.8600775)",
1203543160,,中正路,tertiary,True,False,325.645,2,"LINESTRING (120.5830297 23.8604515, 120.5830513 23.8614823, 120.5831709 23.8621461, 120.5833327 23.8626278, 120.583625 23.8632082, 120.5836748 23.8632763)",
197647596,,斗中路一段,unclassified,False,False,58.256,2,"LINESTRING (120.5845155 23.8600775, 120.5850687 23.8602136)",
198419569,,西路街,residential,False,False,264.192,2,"LINESTRING (120.5845155 23.8600775, 120.5851141 23.8577655)",
197647596,,斗中路一段,unclassified,False,True,159.156,2,"LINESTRING (120.5845155 23.8600775, 120.5841753 23.860057, 120.5838963 23.8601551, 120.5834751 23.8602992, 120.5830297 23.8604515)",
198419569,,西路街,residential,False,True,113.148,2,"LINESTRING (120.5845155 23.8600775, 120.5844682 23.8601849, 120.584455 23.8605067, 120.5845514 23.8610797)",
198560722,,明慶街,residential,False,False,53.27,2,"LINESTRING (120.5835892 23.8633158, 120.5831234 23.863535)",
198560722,,明慶街,residential,False,True,9.75,2,"LINESTRING (120.5835892 23.8633158, 120.5836748 23.8632763)",
198414869,,中正路,tertiary,True,False,323.774,2,"LINESTRING (120.5835892 23.8633158, 120.5833069 23.862776, 120.5831775 23.8624339, 120.5830058 23.8616956, 120.5829549 23.8609327, 120.582912 23.8605022)",
426234230,彰95,大社路一段,tertiary,False,False,11.295,2,"LINESTRING (120.5839205 23.863678, 120.5838346 23.8637424)",
198411411,,中正路,tertiary,True,False,142.292,2,"LINESTRING (120.5839205 23.863678, 120.5845372 23.8643424, 120.5848584 23.8646258)",
1203543159,彰95,大社路一段,tertiary,False,True,145.563,2,"LINESTRING (120.5839205 23.863678, 120.5843067 23.863399, 120.5843711 23.8633561, 120.585015 23.8628353)",
197647596,,斗中路一段,unclassified,False,True,58.256,2,"LINESTRING (120.5850687 23.8602136, 120.5845155 23.8600775)",
1203543161,,員集路二段,residential,False,False,96.869,2,"LINESTRING (120.5850687 23.8602136, 120.5853102 23.8593709)",
198413701,彰96,復興路,tertiary,False,False,61.291000000000004,2,"LINESTRING (120.5850687 23.8602136, 120.5855325 23.8602802, 120.5856636 23.8603019)",
198414666,,員集路二段,residential,False,True,276.133,2,"LINESTRING (120.5850687 23.8602136, 120.5850434 23.8605382, 120.5850235 23.8607938, 120.5849756 23.86141, 120.5849703 23.8614786, 120.5849033 23.8624622, 120.5849371 23.862595, 120.5849518 23.8626873)",
198414666,,員集路二段,residential,False,False,17.667,2,"LINESTRING (120.585015 23.8628353, 120.5849518 23.8626873)",
198414666,,員集路二段,residential,False,True,178.557,2,"LINESTRING (120.585015 23.8628353, 120.5854408 23.8637013, 120.5857055 23.8643113)",
694684381,彰95,新生街,tertiary,False,True,91.339,2,"LINESTRING (120.585015 23.8628353, 120.5853367 23.8625622, 120.58568 23.8622832)",
1203543159,彰95,大社路一段,tertiary,False,False,145.563,2,"LINESTRING (120.585015 23.8628353, 120.5843711 23.8633561, 120.5843067 23.863399, 120.5839205 23.863678)",
694684381,彰95,新生街,tertiary,False,False,91.339,2,"LINESTRING (120.58568 23.8622832, 120.5853367 23.8625622, 120.585015 23.8628353)",
198414869,,中正路,tertiary,True,False,107.28299999999999,2,"LINESTRING (120.5846945 23.8646022, 120.5844703 23.8644012, 120.5842331 23.8641534, 120.5839808 23.8638924)",
198416604,,中正路635巷,residential,False,True,78.708,,"LINESTRING (120.5846945 23.8646022, 120.5843147 23.8648845, 120.5842476 23.8649115, 120.5840384 23.8649385)",
198416604,,中正路635巷,residential,False,False,78.708,,"LINESTRING (120.5840384 23.8649385, 120.5842476 23.8649115, 120.5843147 23.8648845, 120.5846945 23.8646022)",
198418269,,自強街,residential,False,False,117.059,2,"LINESTRING (120.5840384 23.8649385, 120.5839687 23.864632, 120.5839808 23.8638924)",
198418269,,自強街,residential,False,True,71.626,2,"LINESTRING (120.5840384 23.8649385, 120.5840223 23.865309, 120.5838833 23.865551)",
198414869,,中正路,tertiary,True,False,13.32,2,"LINESTRING (120.584791 23.8646832, 120.5846945 23.8646022)",
198416624,,福安路,residential,False,True,9.365,2,"LINESTRING (120.584791 23.8646832, 120.5848584 23.8646258)",
198414666,,員集路二段,residential,False,False,178.557,2,"LINESTRING (120.5857055 23.8643113, 120.5854408 23.8637013, 120.585015 23.8628353)",
198416624,,福安路,residential,False,False,93.238,2,"LINESTRING (120.5857055 23.8643113, 120.5849852 23.8645534, 120.5848584 23.8646258)",
198416624,,福安路,residential,False,False,9.365,2,"LINESTRING (120.5848584 23.8646258, 120.584791 23.8646832)",
