osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
224876580,187,中山路,secondary,False,True,50.76,,"LINESTRING (120.5401102 22.5495592, 120.5406021 22.549604)",
224876600,,清水路,residential,False,False,70.358,,"LINESTRING (120.5401102 22.5495592, 120.5400708 22.5501909)",
224876600,,清水路,residential,False,True,87.553,,"LINESTRING (120.5401102 22.5495592, 120.540201 22.5487763)",
520253483,187,中山路,secondary,False,True,48.841,,"LINESTRING (120.5401102 22.5495592, 120.5396374 22.5495116)",
50373290,,長興路,residential,False,False,26.899,,"LINESTRING (120.544659 22.5515269, 120.5444134 22.5514428)",
124897171,,愛國路,residential,False,True,111.811,,"LINESTRING (120.544659 22.5515269, 120.5457445 22.551605)",
542185566,187,四維路,secondary,False,False,30.523,50,"LINESTRING (120.544659 22.5515269, 120.5446509 22.5512525)",
542185566,187,四維路,secondary,False,True,115.32,50,"LINESTRING (120.544659 22.5515269, 120.5450031 22.5519716, 120.5453348 22.5523547)",
224876577,,三華巷,living_street,False,False,119.705,,"LINESTRING (120.5446509 22.5512525, 120.5457891 22.5510202)",
542185566,187,四維路,secondary,False,False,35.445,50,"LINESTRING (120.5446509 22.5512525, 120.5446696 22.5509342)",
542185566,187,四維路,secondary,False,True,30.523,50,"LINESTRING (120.5446509 22.5512525, 120.544659 22.5515269)",
224987226,,,living_street,False,False,115.362,,"LINESTRING (120.5446696 22.5509342, 120.5457891 22.5510202)",
542185566,187,四維路,secondary,False,False,17.679,50,"LINESTRING (120.5446696 22.5509342, 120.5446576 22.5507756)",
542185566,187,四維路,secondary,False,True,35.445,50,"LINESTRING (120.5446696 22.5509342, 120.5446509 22.5512525)",
124897166,,中山東路,residential,False,False,112.585,,"LINESTRING (120.5447487 22.5497725, 120.5458397 22.5498721)",
224876580,187,中山路,secondary,False,False,68.051,,"LINESTRING (120.5447487 22.5497725, 120.5440875 22.5497319)",
542185566,187,四維路,secondary,False,True,112.029,50,"LINESTRING (120.5447487 22.5497725, 120.5447045 22.5504871, 120.5446576 22.5507756)",
50373290,,長興路,residential,False,True,26.899,,"LINESTRING (120.5444134 22.5514428, 120.544659 22.5515269)",
435794817,,正義路,residential,False,True,55.921,,"LINESTRING (120.5444134 22.5514428, 120.5441787 22.5518966)",
50373290,,長興路,residential,False,False,59.544,,"LINESTRING (120.5444134 22.5514428, 120.5441567 22.5513499, 120.5438761 22.5512416)",
50373290,,長興路,residential,False,False,46.41,,"LINESTRING (120.5438761 22.5512416, 120.543452 22.5510974)",
224876568,,,living_street,False,False,80.764,,"LINESTRING (120.5438761 22.5512416, 120.5439588 22.5505193)",
50373290,,長興路,residential,False,True,59.544,,"LINESTRING (120.5438761 22.5512416, 120.5441567 22.5513499, 120.5444134 22.5514428)",
"[101546137, 88849935]",,立行巷,living_street,False,True,91.413,,"LINESTRING (120.5438761 22.5512416, 120.5438039 22.55143, 120.5431526 22.5515893)",
50373290,,長興路,residential,False,False,92.699,,"LINESTRING (120.5429049 22.5509164, 120.5420257 22.5511053)",
50373290,,長興路,residential,False,True,13.332,,"LINESTRING (120.5429049 22.5509164, 120.5430324 22.550939)",
88849929,,,residential,False,False,74.756,,"LINESTRING (120.5429049 22.5509164, 120.5427485 22.5502598)",
224876580,187,中山路,secondary,False,False,106.025,,"LINESTRING (120.5426955 22.5497216, 120.5416655 22.5496561)",
224876592,屏77,南進路,tertiary,False,False,62.93,,"LINESTRING (120.5426955 22.5497216, 120.5427309 22.5491566)",
521629473,,,residential,False,True,60.092,,"LINESTRING (120.5426955 22.5497216, 120.5427485 22.5502598)",
224876580,187,中山路,secondary,False,True,142.971,,"LINESTRING (120.5426955 22.5497216, 120.5432447 22.5497161, 120.5440875 22.5497319)",
224876578,,中山二巷,living_street,False,False,57.917,,"LINESTRING (120.5440875 22.5497319, 120.54414 22.5492133)",
224876578,,中山二巷,living_street,False,True,88.547,,"LINESTRING (120.5440875 22.5497319, 120.5439588 22.5505193)",
224876580,187,中山路,secondary,False,True,68.051,,"LINESTRING (120.5440875 22.5497319, 120.5447487 22.5497725)",
224876580,187,中山路,secondary,False,False,142.971,,"LINESTRING (120.5440875 22.5497319, 120.5432447 22.5497161, 120.5426955 22.5497216)",
521629472,,建基路,residential,False,False,51.836,,"LINESTRING (120.5435632 22.5503831, 120.5430677 22.5502942)",
521629472,,建基路,residential,False,True,43.357,,"LINESTRING (120.5435632 22.5503831, 120.5439588 22.5505193)",
88849939,,,living_street,False,False,80.459,,"LINESTRING (120.5435632 22.5503831, 120.5434862 22.5506927, 120.543452 22.5510974)",
50373290,,長興路,residential,False,False,46.551,,"LINESTRING (120.543452 22.5510974, 120.5430324 22.550939)",
50373290,,長興路,residential,False,True,46.41,,"LINESTRING (120.543452 22.5510974, 120.5438761 22.5512416)",
88849939,,,living_street,False,True,80.459,,"LINESTRING (120.543452 22.5510974, 120.5434862 22.5506927, 120.5435632 22.5503831)",
224876569,,,living_street,False,False,93.998,,"LINESTRING (120.5386914 22.5524322, 120.5395845 22.552247)",
224876596,,平安路,residential,False,True,19.17,,"LINESTRING (120.5386914 22.5524322, 120.5385048 22.5524272)",
520253479,189,中正路,secondary,False,False,32.927,,"LINESTRING (120.5386914 22.5524322, 120.5387152 22.5527275)",
520253479,189,中正路,secondary,False,True,61.337,,"LINESTRING (120.5386914 22.5524322, 120.5386471 22.5518821)",
224987251,189,公園路,secondary,False,False,38.882,,"LINESTRING (120.5387152 22.5527275, 120.5389939 22.5529642)",
520253479,189,中正路,secondary,False,True,32.927,,"LINESTRING (120.5387152 22.5527275, 120.5386914 22.5524322)",
131315085,,公園路,residential,False,True,58.828,,"LINESTRING (120.5389939 22.5529642, 120.5394444 22.553291)",
224987251,189,公園路,secondary,False,True,38.882,,"LINESTRING (120.5389939 22.5529642, 120.5387152 22.5527275)",
224987257,189,太平路,secondary,False,False,72.325,,"LINESTRING (120.5389939 22.5529642, 120.5385765 22.5534881)",
224987258,,太平路,residential,False,False,100.191,,"LINESTRING (120.5389939 22.5529642, 120.5395845 22.552247)",
224987264,185甲,朝昇路,secondary,False,False,61.912,,"LINESTRING (120.5471484 22.5544649, 120.5466796 22.554815)",
542185566,187,四維路,secondary,False,True,68.188,50,"LINESTRING (120.5471484 22.5544649, 120.5475553 22.5549495)",
542185566,187,四維路,secondary,False,False,149.446,50,"LINESTRING (120.5471484 22.5544649, 120.5469177 22.5542048, 120.5467856 22.5540481, 120.5462472 22.5534097)",
224876593,屏77,南進路,tertiary,False,True,17.202,,"LINESTRING (120.5429081 22.5466963, 120.5428933 22.5468504)",
224987273,,華興路,residential,False,True,106.16,,"LINESTRING (120.5429081 22.5466963, 120.5418746 22.5466761)",
"[224876593, 473257730, 131314990]",屏77,"['光華橋', '光華路', '南進路']",tertiary,False,False,66.277,,"LINESTRING (120.5429081 22.5466963, 120.5429199 22.5466304, 120.5429597 22.5463109, 120.5430099 22.5461085)",yes
224987262,,朝昇東路,residential,False,False,163.19500000000002,,"LINESTRING (120.5429081 22.5466963, 120.5430978 22.5466958, 120.5434344 22.5468314, 120.5436805 22.5468978, 120.5438298 22.5469506, 120.5440493 22.5469751, 120.5442693 22.5469973, 120.54444 22.547026)",
124897150,,清水南路,residential,False,False,34.578,,"LINESTRING (120.539572 22.5466982, 120.5396817 22.5469922)",
224982099,,愛河路,residential,False,True,128.377,,"LINESTRING (120.539572 22.5466982, 120.5383221 22.5467173)",
224987273,,華興路,residential,False,False,236.481,,"LINESTRING (120.539572 22.5466982, 120.5407385 22.546687, 120.5418746 22.5466761)",
350308340,,永安路,residential,False,False,83.456,,"LINESTRING (120.547209 22.5483474, 120.5466618 22.5489023)",
224987262,,朝昇東路,residential,False,True,338.001,,"LINESTRING (120.547209 22.5483474, 120.5466564 22.5478074, 120.546297 22.5475201, 120.545994 22.5473913, 120.5455755 22.5473342, 120.5451464 22.5473269, 120.5449023 22.5473169, 120.5447574 22.5472947, 120.5446287 22.5472204, 120.54444 22.547026)",
131315082,,育英路,residential,False,False,49.611,,"LINESTRING (120.540201 22.5487763, 120.539719 22.5487463)",
131315082,,育英路,residential,False,True,96.189,,"LINESTRING (120.540201 22.5487763, 120.5411361 22.548826)",
224876600,,清水路,residential,False,False,87.553,,"LINESTRING (120.540201 22.5487763, 120.5401102 22.5495592)",
124897150,,清水南路,residential,False,True,87.804,,"LINESTRING (120.540201 22.5487763, 120.5402042 22.5484484, 120.5401682 22.5482117, 120.540094 22.5479998)",
124897173,,中山路,residential,False,True,52.594,,"LINESTRING (120.538539 22.5494561, 120.5380672 22.5496401)",
131315109,187;189;185甲,新生路,secondary,False,True,64.622,,"LINESTRING (120.538539 22.5494561, 120.5383821 22.5488933)",
131315110,189;185甲,新生路,secondary,False,False,76.858,,"LINESTRING (120.538539 22.5494561, 120.5385609 22.550147)",
520253483,187,中山路,secondary,False,False,112.968,,"LINESTRING (120.538539 22.5494561, 120.5396374 22.5495116)",
131314979,,,living_street,False,False,85.509,,"LINESTRING (120.5396374 22.5495116, 120.539719 22.5487463)",
131315073,,金陵街,residential,False,False,74.616,,"LINESTRING (120.5396374 22.5495116, 120.5395246 22.5501745)",
520253483,187,中山路,secondary,False,False,48.841,,"LINESTRING (120.5396374 22.5495116, 120.5401102 22.5495592)",
520253483,187,中山路,secondary,False,True,112.968,,"LINESTRING (120.5396374 22.5495116, 120.538539 22.5494561)",
124897166,,中山東路,residential,False,True,112.585,,"LINESTRING (120.5458397 22.5498721, 120.5447487 22.5497725)",
224876579,,中山東路,unclassified,False,False,108.393,,"LINESTRING (120.5458397 22.5498721, 120.5468927 22.5499391)",
520359981,,敦化路,unclassified,False,False,67.716,,"LINESTRING (120.5458397 22.5498721, 120.5458062 22.5504803)",
350308340,,永安路,residential,False,True,137.264,,"LINESTRING (120.5458397 22.5498721, 120.5461777 22.5494064, 120.5466618 22.5489023)",
88849929,,,residential,False,True,74.756,,"LINESTRING (120.5427485 22.5502598, 120.5429049 22.5509164)",
521629472,,建基路,residential,False,True,33.002,,"LINESTRING (120.5427485 22.5502598, 120.5430677 22.5502942)",
521629473,,,residential,False,False,60.092,,"LINESTRING (120.5427485 22.5502598, 120.5426955 22.5497216)",
124897175,,建基路,residential,False,False,99.087,,"LINESTRING (120.5427485 22.5502598, 120.5421543 22.550437, 120.5418284 22.550528)",
131315034,,西市路,residential,False,False,63.761,,"LINESTRING (120.5410184 22.5507954, 120.5410495 22.5502227)",
124897175,,建基路,residential,False,False,90.469,,"LINESTRING (120.5410184 22.5507954, 120.5406746 22.5510588, 120.5403495 22.5513247)",
