osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,bridge
198734846,瑚璉路,tertiary,False,False,4.0,,"LINESTRING (120.5456707 23.9237029, 120.5456332 23.923692)",,,
198734846,瑚璉路,tertiary,False,True,63.248,,"LINESTRING (120.5456707 23.9237029, 120.5462648 23.9238721)",,,
372188060,永靖街,residential,False,True,68.625,,"LINESTRING (120.5456707 23.9237029, 120.5458768 23.9231152)",,,
188907869,東門路,tertiary,False,False,63.807,彰144,"LINESTRING (120.5465585 23.9213602, 120.5471513 23.921549)",,,
188906744,永靖街,residential,False,True,79.132,,"LINESTRING (120.5465585 23.9213602, 120.5467533 23.9207379, 120.5467834 23.9206797)",,,
372188057,永靖街,tertiary,False,False,207.099,彰144,"LINESTRING (120.5465585 23.9213602, 120.5461795 23.9223024, 120.5458768 23.9231152)",,,
198734846,瑚璉路,tertiary,False,False,63.248,,"LINESTRING (120.5462648 23.9238721, 120.5456707 23.9237029)",,,
198734846,瑚璉路,tertiary,False,True,53.887,,"LINESTRING (120.5462648 23.9238721, 120.5467704 23.9240179)",,,
188907870,永和巷,unclassified,False,True,273.64799999999997,,"LINESTRING (120.5462648 23.9238721, 120.5464876 23.9233513, 120.5467906 23.9224981, 120.5471513 23.921549)",,,
188907869,東門路,tertiary,False,False,12.818,彰144,"LINESTRING (120.5518676 23.9228533, 120.5519922 23.9228711)",,,
188907869,東門路,tertiary,False,True,80.608,彰144,"LINESTRING (120.5518676 23.9228533, 120.5513784 23.9228325, 120.5510849 23.9227625)",,,
280784034,中山路二段,primary,True,False,179.992,1,"LINESTRING (120.5518676 23.9228533, 120.5517729 23.9226308, 120.5516564 23.922427, 120.5515449 23.9222998, 120.5514282 23.9222018, 120.5511586 23.922035, 120.5506396 23.9217676)",2,70,
188907870,永和巷,unclassified,False,False,80.037,,"LINESTRING (120.547679 23.9202011, 120.5474137 23.9208788)",,,
