osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,bridge
137965035,False,廟前街,residential,True,128.828,"LINESTRING (121.0576178 24.6986654, 121.0576501 24.6990447, 121.0576679 24.699399, 121.0576768 24.6998224)",,,,
138303437,False,公園街,tertiary,True,40.705,"LINESTRING (121.0576178 24.6986654, 121.057421 24.6986741, 121.057322 24.6987119, 121.0572671 24.6987862)",,,,
329092841,False,南興街,tertiary,True,73.03,"LINESTRING (121.0572644 24.699187, 121.0572436 24.6998435)",,,,
137965040,False,邦正街,residential,True,108.17699999999999,"LINESTRING (121.0572644 24.699187, 121.0569727 24.6991942, 121.0563018 24.6995539)",,,,
329092841,False,南興街,tertiary,False,44.57,"LINESTRING (121.0572644 24.699187, 121.057263 24.6990384, 121.0572671 24.6987862)",,,,
324511951,False,中正路,tertiary,False,66.408,"LINESTRING (121.0565424 24.7007431, 121.0571995 24.70076)",,,,
324511951,False,中正路,tertiary,True,44.281,"LINESTRING (121.0565424 24.7007431, 121.0561043 24.7007301)",,,,
137965042,False,城門街,residential,False,100.54400000000001,"LINESTRING (121.0565424 24.7007431, 121.05648 24.7000506, 121.0564612 24.6998419)",,,,
137965042,False,城門街,residential,False,59.531,"LINESTRING (121.0563018 24.6995539, 121.0559563 24.6991202)",,,,
137965042,False,城門街,residential,True,35.845,"LINESTRING (121.0563018 24.6995539, 121.0564612 24.6998419)",,,,
137965040,False,邦正街,residential,False,108.17699999999999,"LINESTRING (121.0563018 24.6995539, 121.0569727 24.6991942, 121.0572644 24.699187)",,,,
324511948,False,南興街,tertiary,True,66.842,"LINESTRING (121.0571995 24.70076, 121.057347 24.701346)",,,,
324511951,False,中正路,tertiary,True,66.408,"LINESTRING (121.0571995 24.70076, 121.0565424 24.7007431)",,,,
"[244510385, 137965035]",False,廟前街,residential,"[False, True]",146.971,"LINESTRING (121.0571995 24.70076, 121.057615 24.7007234, 121.0576734 24.7007076, 121.0576922 24.7006272, 121.0576855 24.7002785, 121.0576768 24.6998224)",,,,
329092841,False,南興街,tertiary,False,102.007,"LINESTRING (121.0571995 24.70076, 121.0572203 24.7003283, 121.0572335 24.7000527, 121.0572436 24.6998435)",,,,
364597853,False,南興街,residential,False,47.353,"LINESTRING (121.0572671 24.6987862, 121.0569299 24.6984904)",,,,
138303437,False,公園街,tertiary,False,40.705,"LINESTRING (121.0572671 24.6987862, 121.057322 24.6987119, 121.057421 24.6986741, 121.0576178 24.6986654)",,,,
329092841,False,南興街,tertiary,True,44.57,"LINESTRING (121.0572671 24.6987862, 121.057263 24.6990384, 121.0572644 24.699187)",,,,
138303170,False,埔心街,tertiary,False,11.868,"LINESTRING (121.0517132 24.7033076, 121.0517467 24.7032053)",竹37;竹45,,,
138303170,False,埔心街,tertiary,True,11.868,"LINESTRING (121.0517467 24.7032053, 121.0517132 24.7033076)",竹37;竹45,,,
324511960,False,埔心街,tertiary,False,71.026,"LINESTRING (121.0517467 24.7032053, 121.0517769 24.7031307, 121.0518379 24.7030399, 121.05197 24.7028584, 121.0520817 24.7026461)",竹37;竹45,,,
605220419,True,仁愛路,primary,False,125.409,"LINESTRING (121.0517467 24.7032053, 121.0518755 24.7032187, 121.0520083 24.7032857, 121.0522451 24.7034689, 121.0527392 24.703851)",3;竹37;竹45,2,50,
138305490,False,南興街,tertiary,False,14.767,"LINESTRING (121.0575038 24.7021353, 121.0575038 24.7020025)",,,,
324511945,True,中豐路,primary,False,340.24800000000005,"LINESTRING (121.0575038 24.7021353, 121.0573388 24.702173, 121.0571725 24.7022583, 121.0570719 24.7023253, 121.0565087 24.7028821, 121.0562753 24.7031295, 121.0560768 24.7033244, 121.055936 24.7034682, 121.0557898 24.7035693, 121.0549785 24.7040725, 121.0549611 24.7040833)",3,2,50,
364597852,False,城門街,tertiary,True,125.369,"LINESTRING (121.053822 24.6976733, 121.0541937 24.6978536, 121.0543816 24.6978981, 121.0545508 24.6979037, 121.0547101 24.6978982, 121.0548649 24.6978782, 121.0549984 24.6978388)",竹39-1,,,
772445541,False,長興街,tertiary,False,339.46500000000003,"LINESTRING (121.053822 24.6976733, 121.0537577 24.6979737, 121.0537557 24.6980926, 121.0538 24.6981852, 121.0540581 24.6985102, 121.0541224 24.6986389, 121.0541654 24.6987677, 121.0542036 24.6989199, 121.0542589 24.699363, 121.0542707 24.6994572, 121.0543297 24.6996132, 121.0544229 24.6997976, 121.054667 24.7002639, 121.0547943 24.700507)",竹37,,,
138303173,False,,residential,False,27.075,"LINESTRING (121.0547943 24.700507, 121.0548866 24.7007356)",,,,
138305249,False,北埔街,tertiary,True,47.674,"LINESTRING (121.0547943 24.700507, 121.0543604 24.7006756)",竹37,,,
363696895,False,北埔街,residential,False,183.92600000000002,"LINESTRING (121.0547943 24.700507, 121.0551869 24.7003552, 121.0554603 24.7002496, 121.0555639 24.7002066, 121.055669 24.7001639, 121.0564612 24.6998419)",,,,
772445541,False,長興街,tertiary,True,339.465,"LINESTRING (121.0547943 24.700507, 121.054667 24.7002639, 121.0544229 24.6997976, 121.0543297 24.6996132, 121.0542707 24.6994572, 121.0542589 24.699363, 121.0542036 24.6989199, 121.0541654 24.6987677, 121.0541224 24.6986389, 121.0540581 24.6985102, 121.0538 24.6981852, 121.0537557 24.6980926, 121.0537577 24.6979737, 121.053822 24.6976733)",竹37,,,
324511951,False,中正路,tertiary,False,44.281,"LINESTRING (121.0561043 24.7007301, 121.0565424 24.7007431)",,,,
137929125,False,正德街,residential,True,124.476,"LINESTRING (121.0561043 24.7007301, 121.0561153 24.7013473, 121.0560976 24.7018492)",,,,
329102030,False,中正路,tertiary,True,123.08,"LINESTRING (121.0561043 24.7007301, 121.0558212 24.700728, 121.0553753 24.7007162, 121.0548866 24.7007356)",,,,
137965042,False,城門街,residential,False,35.845,"LINESTRING (121.0564612 24.6998419, 121.0563018 24.6995539)",,,,
363696895,False,北埔街,residential,False,79.04,"LINESTRING (121.0564612 24.6998419, 121.0572436 24.6998435)",,,,
137965042,False,城門街,residential,True,100.54400000000001,"LINESTRING (121.0564612 24.6998419, 121.05648 24.7000506, 121.0565424 24.7007431)",,,,
363696895,False,北埔街,residential,True,183.92600000000002,"LINESTRING (121.0564612 24.6998419, 121.055669 24.7001639, 121.0555639 24.7002066, 121.0554603 24.7002496, 121.0551869 24.7003552, 121.0547943 24.700507)",,,,
254293224,False,長春街,residential,False,13.755,"LINESTRING (121.0548953 24.703975, 121.0549611 24.7040833)",,,,
254293224,False,長春街,residential,True,232.58700000000002,"LINESTRING (121.0548953 24.703975, 121.0548023 24.7038182, 121.0546762 24.7036525, 121.0545272 24.7035212, 121.054231 24.7032602, 121.0545314 24.7028606, 121.0546977 24.7027631, 121.0547306 24.7026259, 121.0547109 24.7022818)",,,,
363696894,True,中豐路,primary,False,348.30799999999994,"LINESTRING (121.0548953 24.703975, 121.0556257 24.703519, 121.0558086 24.7034048, 121.0559038 24.7033268, 121.0561627 24.7030661, 121.0564 24.7028151, 121.0569217 24.7022839, 121.0570505 24.7021743, 121.0571779 24.7020963, 121.0573361 24.702022, 121.0575038 24.7020025)",3,2,50,
138303823,False,正德街,residential,True,68.273,"LINESTRING (121.0560889 24.7024631, 121.0560938 24.7023426, 121.0560976 24.7018492)",,,,
138303165,False,中正路,tertiary,False,53.574,"LINESTRING (121.0543604 24.7006756, 121.0548866 24.7007356)",,,,
138305249,False,北埔街,tertiary,False,47.674,"LINESTRING (121.0543604 24.7006756, 121.0547943 24.700507)",竹37,,,
458093440,False,埔心街,tertiary,True,333.959,"LINESTRING (121.0543604 24.7006756, 121.0542539 24.7007168, 121.053973 24.7008255, 121.0535416 24.7010096, 121.0535058 24.7010249, 121.0532065 24.7011761, 121.0530647 24.7012477, 121.0528897 24.7013515, 121.0527484 24.7014551, 121.0527005 24.7015273, 121.0525846 24.7017018, 121.0524666 24.7018895, 121.0523477 24.7020979, 121.0522922 24.7021953, 121.052201 24.7024048, 121.0520817 24.7026461)",竹37,,,
138303165,False,中正路,tertiary,True,53.574,"LINESTRING (121.0548866 24.7007356, 121.0543604 24.7006756)",,,,
138303173,False,,residential,True,27.075,"LINESTRING (121.0548866 24.7007356, 121.0547943 24.700507)",,,,
138303172,False,長春街,residential,False,164.55999999999997,"LINESTRING (121.0548866 24.7007356, 121.054977 24.700968, 121.0549809 24.7010971, 121.0549827 24.7011581, 121.054989 24.701203, 121.055031 24.701289, 121.055096 24.701403, 121.055043 24.701484, 121.054966 24.701564, 121.054897 24.701634, 121.054842 24.70176, 121.054849 24.701817, 121.054903 24.701953, 121.0549223 24.7019895, 121.0549724 24.702082)",,,,
329102030,False,中正路,tertiary,False,123.07999999999998,"LINESTRING (121.0548866 24.7007356, 121.0553753 24.7007162, 121.0558212 24.700728, 121.0561043 24.7007301)",,,,
324511950,False,中山路,residential,False,34.517,"LINESTRING (121.0549724 24.702082, 121.0547109 24.7022818)",,,,
138303172,False,長春街,residential,True,164.56,"LINESTRING (121.0549724 24.702082, 121.0549223 24.7019895, 121.054903 24.701953, 121.054849 24.701817, 121.054842 24.70176, 121.054897 24.701634, 121.054966 24.701564, 121.055043 24.701484, 121.055096 24.701403, 121.055031 24.701289, 121.054989 24.701203, 121.0549827 24.7011581, 121.0549809 24.7010971, 121.054977 24.700968, 121.0548866 24.7007356)",,,,
324511950,False,中山路,residential,True,119.60399999999998,"LINESTRING (121.0549724 24.702082, 121.0551247 24.7020004, 121.0552406 24.7019382, 121.0554566 24.7018639, 121.0556226 24.7018522, 121.055647 24.7018505, 121.0560976 24.7018492)",,,,
329092841,False,南興街,tertiary,False,73.03,"LINESTRING (121.0572436 24.6998435, 121.0572644 24.699187)",,,,
363696895,False,北埔街,residential,False,43.825,"LINESTRING (121.0572436 24.6998435, 121.0576768 24.6998224)",,,,
363696895,False,北埔街,residential,True,79.04,"LINESTRING (121.0572436 24.6998435, 121.0564612 24.6998419)",,,,
329092841,False,南興街,tertiary,True,102.007,"LINESTRING (121.0572436 24.6998435, 121.0572335 24.7000527, 121.0572203 24.7003283, 121.0571995 24.70076)",,,,
137965042,False,城門街,residential,False,172.24,"LINESTRING (121.0559563 24.6991202, 121.0549984 24.6978388)",,,,
137965042,False,城門街,residential,True,59.531,"LINESTRING (121.0559563 24.6991202, 121.0563018 24.6995539)",,,,
138303438,False,光復街,residential,False,120.74000000000001,"LINESTRING (121.0559563 24.6991202, 121.0565111 24.6987613, 121.0569299 24.6984904)",,,,
364597853,False,南興街,residential,True,47.353,"LINESTRING (121.0569299 24.6984904, 121.0572671 24.6987862)",,,,
138303438,False,光復街,residential,True,120.74000000000001,"LINESTRING (121.0569299 24.6984904, 121.0565111 24.6987613, 121.0559563 24.6991202)",,,,
138305490,False,南興街,tertiary,True,14.767,"LINESTRING (121.0575038 24.7020025, 121.0575038 24.7021353)",,,,
324511947,False,南興街,tertiary,False,17.075,"LINESTRING (121.0575038 24.7020025, 121.0574629 24.7018535)",,,,
"[250575201, 324511946, 250575203]",True,"['中豐公路', '中豐路']",primary,False,392.74,"LINESTRING (121.0575038 24.7020025, 121.0576298 24.7020086, 121.0578551 24.7020341, 121.0585619 24.7022583, 121.0587456 24.7023607, 121.0589347 24.702513, 121.0592462 24.7029235, 121.0595268 24.7032598, 121.0601497 24.7041082, 121.0602078 24.7042647)",3,2,50,yes
137965042,False,城門街,residential,True,172.24,"LINESTRING (121.0549984 24.6978388, 121.0559563 24.6991202)",,,,
364597852,False,城門街,tertiary,False,125.369,"LINESTRING (121.0549984 24.6978388, 121.0548649 24.6978782, 121.0547101 24.6978982, 121.0545508 24.6979037, 121.0543816 24.6978981, 121.0541937 24.6978536, 121.053822 24.6976733)",竹39-1,,,
363696895,False,北埔街,residential,True,43.825,"LINESTRING (121.0576768 24.6998224, 121.0572436 24.6998435)",,,,
137965035,False,廟前街,residential,False,128.828,"LINESTRING (121.0576768 24.6998224, 121.0576679 24.699399, 121.0576501 24.6990447, 121.0576178 24.6986654)",,,,
"[244510385, 137965035]",False,廟前街,residential,"[False, True]",146.971,"LINESTRING (121.0576768 24.6998224, 121.0576855 24.7002785, 121.0576922 24.7006272, 121.0576734 24.7007076, 121.057615 24.7007234, 121.0571995 24.70076)",,,,
363696895,False,北埔街,residential,False,45.206,"LINESTRING (121.0576768 24.6998224, 121.0578733 24.6998171, 121.0580992 24.6998109, 121.0581241 24.6998108)",,,,
540150022,False,中山路,tertiary,True,13.069,"LINESTRING (121.0526547 24.70394, 121.0527392 24.703851)",竹45;竹83,,,
363696893,True,仁愛路,primary,False,120.15299999999999,"LINESTRING (121.0526547 24.70394, 121.0521933 24.7035818, 121.0521467 24.7035415, 121.0519881 24.7034246, 121.0518768 24.7033479, 121.0518004 24.7033101, 121.0517132 24.7033076)",3;竹37;竹45,2,50,
324511960,False,埔心街,tertiary,True,71.026,"LINESTRING (121.0520817 24.7026461, 121.05197 24.7028584, 121.0518379 24.7030399, 121.0517769 24.7031307, 121.0517467 24.7032053)",竹37;竹45,,,
458093440,False,埔心街,tertiary,False,333.959,"LINESTRING (121.0520817 24.7026461, 121.052201 24.7024048, 121.0522922 24.7021953, 121.0523477 24.7020979, 121.0524666 24.7018895, 121.0525846 24.7017018, 121.0527005 24.7015273, 121.0527484 24.7014551, 121.0528897 24.7013515, 121.0530647 24.7012477, 121.0532065 24.7011761, 121.0535058 24.7010249, 121.0535416 24.7010096, 121.053973 24.7008255, 121.0542539 24.7007168, 121.0543604 24.7006756)",竹37,,,
254293002,False,長春街,residential,True,13.948,"LINESTRING (121.0547491 24.7042144, 121.0546656 24.7041145)",,,,
254293002,False,長春街,residential,False,217.18,"LINESTRING (121.0547491 24.7042144, 121.0548211 24.7048687, 121.055039 24.7051767, 121.055265 24.7053013, 121.0553053 24.7055506, 121.0550309 24.7059099)",,,,
324511945,True,中豐路,primary,False,130.181,"LINESTRING (121.0547491 24.7042144, 121.0541269 24.7045976, 121.0539954 24.7046561, 121.0538546 24.7046768, 121.0537272 24.7046713, 121.0536109 24.704643)",3,2,50,
254293222,False,仁愛路,tertiary,False,14.375,"LINESTRING (121.0536109 24.704643, 121.0536357 24.7045157)",竹37,,,
254293222,False,仁愛路,tertiary,True,202.57399999999998,"LINESTRING (121.0536109 24.704643, 121.0537602 24.7047564, 121.0539135 24.7048839, 121.0549485 24.7057446, 121.0550309 24.7059099)",竹37,,,
605220418,True,仁愛路,primary,False,124.433,"LINESTRING (121.0536109 24.704643, 121.0534043 24.7045211, 121.0533124 24.7044509, 121.0531013 24.7042897, 121.0526547 24.70394)",3;竹37,2,50,
254293002,False,長春街,residential,True,217.18,"LINESTRING (121.0550309 24.7059099, 121.0553053 24.7055506, 121.055265 24.7053013, 121.055039 24.7051767, 121.0548211 24.7048687, 121.0547491 24.7042144)",,,,
254293222,False,仁愛路,tertiary,False,202.57399999999998,"LINESTRING (121.0550309 24.7059099, 121.0549485 24.7057446, 121.0539135 24.7048839, 121.0537602 24.7047564, 121.0536109 24.704643)",竹37,,,
324511950,False,中山路,residential,True,34.517,"LINESTRING (121.0547109 24.7022818, 121.0549724 24.702082)",,,,
254293224,False,長春街,residential,False,232.58700000000002,"LINESTRING (121.0547109 24.7022818, 121.0547306 24.7026259, 121.0546977 24.7027631, 121.0545314 24.7028606, 121.054231 24.7032602, 121.0545272 24.7035212, 121.0546762 24.7036525, 121.0548023 24.7038182, 121.0548953 24.703975)",,,,
324511950,False,中山路,residential,False,264.892,"LINESTRING (121.0547109 24.7022818, 121.0543113 24.7025681, 121.0540203 24.7028076, 121.0538256 24.7029678, 121.0537775 24.7030073, 121.0535951 24.7031554, 121.0533893 24.7033241, 121.0531719 24.7035064, 121.0527392 24.703851)",,,,
324511948,False,南興街,tertiary,False,66.842,"LINESTRING (121.057347 24.701346, 121.0571995 24.70076)",,,,
324511948,False,南興街,tertiary,True,57.633,"LINESTRING (121.057347 24.701346, 121.0574629 24.7018535)",,,,
"[363696890, 364449618]",False,"['公園街', '中興街']",residential,"[False, True]",575.243,"LINESTRING (121.057347 24.701346, 121.0573697 24.7013397, 121.0577628 24.7012302, 121.0578115 24.7012166, 121.0581858 24.7011123, 121.0586257 24.7009898, 121.0592029 24.7008289, 121.0593041 24.7007499, 121.059339 24.7004526, 121.0592664 24.6996556, 121.0592237 24.6991343, 121.0591915 24.6985965, 121.0591075 24.6985995, 121.0589251 24.6986082, 121.0587229 24.698617, 121.0585319 24.6986254, 121.0581485 24.6986422, 121.0579509 24.6986508)",,,,
254293222,False,仁愛路,tertiary,True,14.375,"LINESTRING (121.0536357 24.7045157, 121.0536109 24.704643)",竹37,,,
363696894,True,中豐路,primary,False,119.44100000000002,"LINESTRING (121.0536357 24.7045157, 121.0536833 24.7045428, 121.0537292 24.7045531, 121.0538875 24.704555, 121.0540363 24.7045044, 121.0544891 24.7042236, 121.0546425 24.7041285, 121.0546656 24.7041145)",3,2,50,
363696895,False,北埔街,residential,True,45.206,"LINESTRING (121.0581241 24.6998108, 121.0580992 24.6998109, 121.0578733 24.6998171, 121.0576768 24.6998224)",,,,
540150022,False,中山路,tertiary,False,13.069,"LINESTRING (121.0527392 24.703851, 121.0526547 24.70394)",竹45;竹83,,,
324511950,False,中山路,residential,True,264.892,"LINESTRING (121.0527392 24.703851, 121.0531719 24.7035064, 121.0533893 24.7033241, 121.0535951 24.7031554, 121.0537775 24.7030073, 121.0538256 24.7029678, 121.0540203 24.7028076, 121.0543113 24.7025681, 121.0547109 24.7022818)",,,,
324511957,True,仁愛路,primary,False,117.065,"LINESTRING (121.0527392 24.703851, 121.0529437 24.703993, 121.0534788 24.7044151, 121.053574 24.7044852, 121.0536357 24.7045157)",3;竹37,2,50,
"[244510448, 250575202, 655549782]",True,"['中豐公路', '中豐路']",primary,False,379.946,"LINESTRING (121.0602078 24.7042647, 121.0600284 24.704167, 121.0594166 24.7033406, 121.059139 24.7029892, 121.0588596 24.7026324, 121.0587322 24.7025081, 121.0585123 24.7023777, 121.0577948 24.7021657, 121.0576084 24.7021377, 121.0575038 24.7021353)",3,2,50,yes
254293002,False,長春街,residential,False,13.948,"LINESTRING (121.0546656 24.7041145, 121.0547491 24.7042144)",,,,
363696894,True,中豐路,primary,False,27.911,"LINESTRING (121.0546656 24.7041145, 121.0548953 24.703975)",3,2,50,
254293224,False,長春街,residential,True,13.755,"LINESTRING (121.0549611 24.7040833, 121.0548953 24.703975)",,,,
324511945,True,中豐路,primary,False,25.907,"LINESTRING (121.0549611 24.7040833, 121.0547491 24.7042144)",3,2,50,
