osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,bridge
678889985,False,2,unclassified,False,11.123,,,,"LINESTRING (120.8647156 24.4241953, 120.8648229 24.4241738)",
361895787,True,4,primary,False,222.676,3,中豐公路,60,"LINESTRING (120.8647156 24.4241953, 120.8645439 24.423852, 120.8644042 24.4234727, 120.8643937 24.4234443, 120.864265 24.4230151, 120.8640718 24.4222856)",
969581355,False,,primary_link,False,11.812,,,,"LINESTRING (120.8659387 24.4263613, 120.866046 24.4263196)",
361895787,True,4,primary,False,270.876,3,中豐公路,60,"LINESTRING (120.8659387 24.4263613, 120.8653593 24.4253662, 120.8648872 24.4245386, 120.8647156 24.4241953)",
258913376,False,2,residential,False,10.93,,,,"LINESTRING (120.86664 24.427378, 120.8665395 24.4274139)",
292153911,False,,residential,False,72.643,,,,"LINESTRING (120.86664 24.427378, 120.8672683 24.4270625)",
219618263,False,,tertiary,False,122.06,苗61,中山路,,"LINESTRING (120.8694238 24.423414, 120.868299 24.4238091)",
219618268,False,,tertiary,True,52.049,苗61,民族路,,"LINESTRING (120.8694238 24.423414, 120.8696332 24.4238415)",
361906463,False,2,residential,True,98.457,,民族路,50,"LINESTRING (120.8694238 24.423414, 120.8694051 24.4233594, 120.8693444 24.4232374, 120.8691837 24.4229417, 120.8689848 24.4226255)",
219618263,False,,tertiary,True,122.06,苗61,中山路,,"LINESTRING (120.868299 24.4238091, 120.8694238 24.423414)",
692906878,False,,tertiary,False,104.104,苗61,中山路,,"LINESTRING (120.868299 24.4238091, 120.8673334 24.4241309)",
692906879,False,,residential,False,51.862,,民權路,,"LINESTRING (120.868299 24.4238091, 120.868478 24.4242461)",
278161371,False,,residential,True,51.107,,民權路,,"LINESTRING (120.868299 24.4238091, 120.8681466 24.4234502, 120.868117 24.4233804)",
219618268,False,,tertiary,False,52.049,苗61,民族路,,"LINESTRING (120.8696332 24.4238415, 120.8694238 24.423414)",
219618268,False,,tertiary,True,62.209,苗61,民族路,,"LINESTRING (120.8696332 24.4238415, 120.869844 24.424367)",
292147819,False,,residential,False,125.312,,文化街,,"LINESTRING (120.8696332 24.4238415, 120.868478 24.4242461)",
278161362,False,,residential,True,48.579,,民生路,,"LINESTRING (120.8673334 24.4241309, 120.867144 24.4237295)",
692906878,False,,tertiary,True,104.104,苗61,中山路,,"LINESTRING (120.8673334 24.4241309, 120.868299 24.4238091)",
278161362,False,,residential,False,103.001,,民生路,,"LINESTRING (120.8673334 24.4241309, 120.8676956 24.4249315, 120.8677307 24.4249828)",
692906878,False,,tertiary,False,55.413999999999994,苗61,中山路,,"LINESTRING (120.8673334 24.4241309, 120.8669523 24.4242649, 120.8668403 24.4243043, 120.8668228 24.4243104)",
219618268,False,,tertiary,False,62.209,苗61,民族路,,"LINESTRING (120.869844 24.424367, 120.8696332 24.4238415)",
219618268,False,,tertiary,True,66.478,苗61,民族路,,"LINESTRING (120.869844 24.424367, 120.87008 24.4249249)",
278161368,False,2,residential,False,125.07,,忠孝路,30,"LINESTRING (120.869844 24.424367, 120.8691772 24.4245565, 120.8686648 24.4247022)",
692906878,False,,tertiary,False,36.163,苗61,中山路,,"LINESTRING (120.8665395 24.4244099, 120.8662042 24.424522)",
692906878,False,,tertiary,True,30.742,苗61,中山路,,"LINESTRING (120.8665395 24.4244099, 120.8668228 24.4243104)",
278161368,False,2,residential,True,187.405,,忠孝路,30,"LINESTRING (120.8665395 24.4244099, 120.8668835 24.42521, 120.8668993 24.4252345, 120.8669542 24.4252174, 120.8677307 24.4249828)",
692906878,False,,tertiary,True,36.163,苗61,中山路,,"LINESTRING (120.8662042 24.424522, 120.8665395 24.4244099)",
692906880,False,,tertiary,False,57.005,,中原路,,"LINESTRING (120.8662042 24.424522, 120.8660097 24.4240409)",
361895789,False,,tertiary,True,302.362,,中原路,,"LINESTRING (120.8662042 24.424522, 120.8665453 24.425374, 120.8665651 24.4254235, 120.8669874 24.4264098, 120.8670216 24.4264862, 120.8671349 24.4267395, 120.8672488 24.4270153, 120.8672683 24.4270625)",
219618268,False,,tertiary,False,66.478,苗61,民族路,,"LINESTRING (120.87008 24.4249249, 120.869844 24.424367)",
278161364,False,,residential,False,125.694,,,,"LINESTRING (120.87008 24.4249249, 120.8689128 24.4253101)",
219618268,False,,tertiary,True,83.64099999999999,苗61,民族路,,"LINESTRING (120.87008 24.4249249, 120.8702382 24.4252884, 120.8703911 24.4256217)",
219618268,False,,tertiary,False,83.64099999999999,苗61,民族路,,"LINESTRING (120.8703911 24.4256217, 120.8702382 24.4252884, 120.87008 24.4249249)",
219618268,False,,tertiary,True,76.405,苗61,民族路,,"LINESTRING (120.8703911 24.4256217, 120.8705735 24.426105, 120.8706164 24.4262767)",
278161369,False,,residential,False,130.78799999999998,,信義路,,"LINESTRING (120.8703911 24.4256217, 120.8702763 24.4255939, 120.8691844 24.4259842)",
219618268,False,,tertiary,False,76.405,苗61,民族路,,"LINESTRING (120.8706164 24.4262767, 120.8705735 24.426105, 120.8703911 24.4256217)",
278161362,False,,residential,True,125.252,,民生路,,"LINESTRING (120.8706164 24.4262767, 120.870533 24.4262812, 120.8701026 24.4264249, 120.8697402 24.4265459, 120.8694499 24.4266428)",
361891688,False,,residential,True,48.692,,中正路,60,"LINESTRING (120.8655764 24.423031, 120.8659504 24.4228903, 120.8660232 24.4228696)",
361891690,False,,tertiary,False,49.4,,中原路,,"LINESTRING (120.8655764 24.423031, 120.865437 24.422704, 120.8653994 24.422617)",
"[692906880, 839835513]",False,,tertiary,True,120.57,,中原路,,"LINESTRING (120.8655764 24.423031, 120.8656756 24.423276, 120.8657253 24.4233949, 120.8658811 24.4237466, 120.8659628 24.4239337, 120.8660097 24.4240409)",
340668493,True,,primary,False,128.244,3,中豐公路,60,"LINESTRING (120.8634281 24.4193459, 120.8637245 24.4204672)",
287026593,True,2,residential,False,103.069,,中原路,60,"LINESTRING (120.8634281 24.4193459, 120.8634966 24.4194045, 120.8639338 24.4201457)",
278161367,False,,residential,False,92.464,,,,"LINESTRING (120.8681583 24.4212098, 120.8685823 24.4219463)",
292147820,False,,residential,True,84.589,,,,"LINESTRING (120.8681583 24.4212098, 120.8689278 24.4209135)",
"[292147820, 338981389, 292147823]",False,,residential,"[False, True]",224.12400000000002,,,,"LINESTRING (120.8681583 24.4212098, 120.8679399 24.4212984, 120.8677816 24.4214069, 120.8676856 24.4214811, 120.8673275 24.4217538, 120.8670937 24.4215669, 120.8666872 24.4217561, 120.8663044 24.4219044)",
278161362,False,,residential,False,6.971,,民生路,,"LINESTRING (120.8662698 24.4218502, 120.8663044 24.4219044)",
278161367,False,,residential,True,92.464,,,,"LINESTRING (120.8685823 24.4219463, 120.8681583 24.4212098)",
361906463,False,2,residential,False,85.817,,民族路,50,"LINESTRING (120.8685823 24.4219463, 120.8689848 24.4226255)",
361906462,False,,residential,False,99.70400000000001,,中正路,60,"LINESTRING (120.8685823 24.4219463, 120.8682388 24.4220937, 120.867675 24.4222936)",
278161371,False,,residential,False,83.24600000000001,,民權路,,"LINESTRING (120.867675 24.4222936, 120.8676928 24.4223407, 120.8677554 24.4224856, 120.867883 24.4228094, 120.8679633 24.4229946)",
361891688,False,,residential,False,110.363,,中正路,60,"LINESTRING (120.867675 24.4222936, 120.8675846 24.4223195, 120.8674896 24.4223523, 120.8668787 24.4225674, 120.8666534 24.4226392)",
361906462,False,,residential,True,99.70400000000001,,中正路,60,"LINESTRING (120.867675 24.4222936, 120.8682388 24.4220937, 120.8685823 24.4219463)",
278161365,False,,residential,False,111.268,,中華路,,"LINESTRING (120.8689848 24.4226255, 120.8679633 24.4229946)",
361906463,False,2,residential,True,85.817,,民族路,50,"LINESTRING (120.8689848 24.4226255, 120.8685823 24.4219463)",
361906463,False,2,residential,False,98.45700000000001,,民族路,50,"LINESTRING (120.8689848 24.4226255, 120.8691837 24.4229417, 120.8693444 24.4232374, 120.8694051 24.4233594, 120.8694238 24.423414)",
278161362,False,,residential,False,83.198,,民生路,,"LINESTRING (120.8666534 24.4226392, 120.8666783 24.4227091, 120.8667835 24.422937, 120.8669655 24.4233311)",
278161362,False,,residential,True,49.779,,民生路,,"LINESTRING (120.8666534 24.4226392, 120.8664803 24.422269, 120.8664603 24.4222275)",
361891688,False,,residential,False,68.78399999999999,,中正路,60,"LINESTRING (120.8666534 24.4226392, 120.8665779 24.4226676, 120.8664429 24.4227094, 120.8662099 24.4227967, 120.8660232 24.4228696)",
361891688,False,,residential,True,110.363,,中正路,60,"LINESTRING (120.8666534 24.4226392, 120.8668787 24.4225674, 120.8674896 24.4223523, 120.8675846 24.4223195, 120.867675 24.4222936)",
278161365,False,,residential,True,111.268,,中華路,,"LINESTRING (120.8679633 24.4229946, 120.8689848 24.4226255)",
278161371,False,,residential,False,45.634,,民權路,,"LINESTRING (120.8679633 24.4229946, 120.868117 24.4233804)",
278161365,False,,residential,False,107.729,,中華路,,"LINESTRING (120.8679633 24.4229946, 120.8673323 24.4232082, 120.8669655 24.4233311)",
278161371,False,,residential,True,83.246,,民權路,,"LINESTRING (120.8679633 24.4229946, 120.867883 24.4228094, 120.8677554 24.4224856, 120.8676928 24.4223407, 120.867675 24.4222936)",
278161362,False,,residential,False,47.845,,民生路,,"LINESTRING (120.8669655 24.4233311, 120.8670575 24.4235359, 120.867144 24.4237295)",
278161362,False,,residential,True,83.19800000000001,,民生路,,"LINESTRING (120.8669655 24.4233311, 120.8667835 24.422937, 120.8666783 24.4227091, 120.8666534 24.4226392)",
278161365,False,,residential,True,107.729,,中華路,,"LINESTRING (120.8669655 24.4233311, 120.8673323 24.4232082, 120.8679633 24.4229946)",
