osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,bridge
360265959,False,1,吉昌二街,unclassified,False,11.016,,"LINESTRING (121.5616117 23.9710744, 121.5617021 23.9710197)",
313913215,True,,吉安路二段,primary,False,113.68800000000002,9丙,"LINESTRING (121.5616117 23.9710744, 121.5612578 23.9705286, 121.5610428 23.970194)",
360265959,False,1,吉昌二街,unclassified,True,90.23599999999999,,"LINESTRING (121.5616117 23.9710744, 121.5612195 23.9712905, 121.5610604 23.9713818, 121.56085 23.9714915)",
93453034,False,,吉昌一街,residential,False,91.323,,"LINESTRING (121.5627426 23.9727893, 121.5619798 23.9732237)",
93453034,False,,吉昌一街,residential,True,11.074,,"LINESTRING (121.5627426 23.9727893, 121.5628512 23.9727809)",
313913215,True,,吉安路二段,primary,False,109.194,9丙,"LINESTRING (121.5627426 23.9727893, 121.5621986 23.9719424)",
164663939,False,,中興路,tertiary,False,11.098,花25-1,"LINESTRING (121.563876 23.9745512, 121.5639697 23.9744999)",
313913215,True,,吉安路二段,primary,False,112.875,9丙,"LINESTRING (121.563876 23.9745512, 121.563313 23.9736761)",
238997390,True,,吉安路二段,primary,False,53.407,9丙,"LINESTRING (121.5649865 23.9762667, 121.5647189 23.9758533)",
313927910,False,,慶南四街,unclassified,False,273.591,,"LINESTRING (121.5649865 23.9762667, 121.5626748 23.9775286)",
313927910,False,,慶南四街,unclassified,True,9.925,,"LINESTRING (121.5649865 23.9762667, 121.565069 23.9762189)",
313919585,False,,福德街,residential,False,73.279,,"LINESTRING (121.5625045 23.9694103, 121.5621416 23.9688408)",
313919589,False,,吉昌三街,unclassified,False,77.19,,"LINESTRING (121.5625045 23.9694103, 121.5618523 23.9697663)",
313919589,False,,吉昌三街,unclassified,True,43.53,,"LINESTRING (121.5625045 23.9694103, 121.5628751 23.9692139)",
313919589,False,,吉昌三街,unclassified,True,8.419,,"LINESTRING (121.5610428 23.970194, 121.5611144 23.9701559)",
355129859,True,,吉安路三段,primary,False,73.364,9丙,"LINESTRING (121.5610428 23.970194, 121.5606771 23.9696251)",
313919589,False,,吉昌三街,unclassified,False,89.799,,"LINESTRING (121.5610428 23.970194, 121.5609794 23.9702181, 121.5602828 23.9706049)",
93456914,False,1,吉興二街,unclassified,False,190.518,,"LINESTRING (121.5665165 23.9687148, 121.5674726 23.9701887)",
313919590,False,,舊村四街,unclassified,False,40.932,,"LINESTRING (121.5665165 23.9687148, 121.5661637 23.9685371)",
313919590,False,,舊村四街,unclassified,True,40.932,,"LINESTRING (121.5661637 23.9685371, 121.5665165 23.9687148)",
360265959,False,1,吉昌二街,unclassified,True,262.527,,"LINESTRING (121.5661637 23.9685371, 121.5639556 23.9697631)",
313919589,False,,吉昌三街,unclassified,False,38.548,,"LINESTRING (121.5631988 23.9690331, 121.5628751 23.9692139)",
313919589,False,,吉昌三街,unclassified,True,70.328,,"LINESTRING (121.5596988 23.9709444, 121.5602828 23.9706049)",
313919604,False,,吉昌二街261巷,unclassified,False,111.97,,"LINESTRING (121.5596988 23.9709444, 121.5602744 23.9718031)",
313919589,False,,吉昌三街,unclassified,False,120.407,,"LINESTRING (121.5596988 23.9709444, 121.5593523 23.9711308, 121.5591123 23.9712599, 121.5586889 23.9715105)",
313919602,False,,福興二街,residential,True,161.488,,"LINESTRING (121.5589547 23.9697904, 121.5603169 23.9690422)",
313919602,False,,福興二街,residential,False,161.488,,"LINESTRING (121.5603169 23.9690422, 121.5589547 23.9697904)",
313919602,False,,福興二街,residential,True,9.454,,"LINESTRING (121.5603169 23.9690422, 121.5603971 23.9689991)",
313919585,False,,福德街,residential,True,73.279,,"LINESTRING (121.5621416 23.9688408, 121.5625045 23.9694103)",
313919603,False,,福興一街,residential,False,163.417,,"LINESTRING (121.5621416 23.9688408, 121.5607569 23.9695884)",
313919603,False,,福興一街,residential,True,159.808,,"LINESTRING (121.5593263 23.9703613, 121.5598787 23.9700623, 121.5606771 23.9696251)",
313919604,False,,吉昌二街261巷,unclassified,True,111.97,,"LINESTRING (121.5602744 23.9718031, 121.5596988 23.9709444)",
360265959,False,1,吉昌二街,unclassified,False,67.977,,"LINESTRING (121.5602744 23.9718031, 121.56085 23.9714915)",
360265959,False,1,吉昌二街,unclassified,True,116.084,,"LINESTRING (121.5602744 23.9718031, 121.5593008 23.9723494)",
1085732640,False,,吉昌二街328巷,unclassified,False,112.947,,"LINESTRING (121.5602744 23.9718031, 121.5607542 23.9725434, 121.5608634 23.9726625)",
313919607,False,,吉昌二街300巷,residential,False,112.223,,"LINESTRING (121.56085 23.9714915, 121.5614089 23.972362)",
360265959,False,1,吉昌二街,unclassified,True,67.977,,"LINESTRING (121.56085 23.9714915, 121.5602744 23.9718031)",
313919606,False,,吉昌二街247巷,unclassified,False,114.19500000000001,,"LINESTRING (121.56085 23.9714915, 121.5604892 23.97093, 121.5602828 23.9706049)",
360265959,False,1,吉昌二街,unclassified,False,90.23599999999999,,"LINESTRING (121.56085 23.9714915, 121.5610604 23.9713818, 121.5612195 23.9712905, 121.5616117 23.9710744)",
313919589,False,,吉昌三街,unclassified,False,70.328,,"LINESTRING (121.5602828 23.9706049, 121.5596988 23.9709444)",
313919589,False,,吉昌三街,unclassified,True,89.799,,"LINESTRING (121.5602828 23.9706049, 121.5609794 23.9702181, 121.5610428 23.970194)",
313919606,False,,吉昌二街247巷,unclassified,True,114.19500000000001,,"LINESTRING (121.5602828 23.9706049, 121.5604892 23.97093, 121.56085 23.9714915)",
313919607,False,,吉昌二街300巷,residential,True,112.223,,"LINESTRING (121.5614089 23.972362, 121.56085 23.9714915)",
