osmid,ref,name,highway,oneway,reversed,length,geometry,bridge
468407701,苗14,寮坑道路,tertiary,False,True,60.151,"LINESTRING (120.8636018 24.6386779, 120.8630279 24.6388211)",
155339763,苗14,,tertiary,False,False,137.098,"LINESTRING (120.8636018 24.6386779, 120.863701 24.6387437, 120.8638291 24.6388449, 120.8638671 24.638874, 120.8641164 24.6390646, 120.864215 24.6391373, 120.8646512 24.6394587)",
381211444,苗15,,tertiary,False,True,221.99699999999999,"LINESTRING (120.8642012 24.6340645, 120.8643635 24.6343534, 120.8644775 24.6347325, 120.8647176 24.6355822, 120.864743 24.6357613, 120.8647357 24.635907, 120.8647021 24.6359759)",
155339763,苗14,,tertiary,False,True,37.867000000000004,"LINESTRING (120.8649449 24.6396701, 120.8648493 24.639599, 120.8646512 24.6394587)",
"[323454281, 323454282, 205724724]",苗14;苗15,,tertiary,False,False,93.16900000000001,"LINESTRING (120.8649449 24.6396701, 120.8649833 24.6395118, 120.8649878 24.6394934, 120.8650133 24.6393885, 120.8650882 24.6392605, 120.8651248 24.6391985, 120.8651463 24.6391674, 120.8652983 24.638904)",
314582453,苗15,平仁路,tertiary,False,False,60.241,"LINESTRING (120.8649449 24.6396701, 120.8650833 24.6398002, 120.8653593 24.6400595)",
314582453,苗15,平仁路,tertiary,False,False,275.073,"LINESTRING (120.8653593 24.6400595, 120.8656119 24.6403121, 120.866046 24.6407461, 120.8663034 24.6410251, 120.8668104 24.641761, 120.8669955 24.6420255)",
314582453,苗15,平仁路,tertiary,False,True,60.241,"LINESTRING (120.8653593 24.6400595, 120.8650833 24.6398002, 120.8649449 24.6396701)",
911562484,,,residential,False,True,50.403,"LINESTRING (120.8653593 24.6400595, 120.8652036 24.6401958, 120.8651008 24.640435)",
"[890114616, 890114617, 205724718]",苗15,東坑橋,tertiary,False,"[False, True]",382.64900000000006,"LINESTRING (120.8652983 24.638904, 120.865018 24.6388138, 120.8649536 24.6387699, 120.8648825 24.6386833, 120.8645861 24.638147, 120.8643112 24.6376447, 120.864161 24.6374448, 120.8643206 24.63729, 120.8643863 24.6371949, 120.8644212 24.6370523, 120.8644279 24.6369109, 120.864452 24.6367914, 120.8645043 24.6366439, 120.8646861 24.6361524, 120.8647093 24.6360711, 120.8647021 24.6359759)",yes
"[323454281, 323454282, 205724724]",苗14;苗15,,tertiary,False,True,93.16899999999998,"LINESTRING (120.8652983 24.638904, 120.8651463 24.6391674, 120.8651248 24.6391985, 120.8650882 24.6392605, 120.8650133 24.6393885, 120.8649878 24.6394934, 120.8649833 24.6395118, 120.8649449 24.6396701)",
468407701,苗14,寮坑道路,tertiary,False,False,60.151,"LINESTRING (120.8630279 24.6388211, 120.8636018 24.6386779)",
911562485,,,residential,False,False,199.741,"LINESTRING (120.8630279 24.6388211, 120.8630208 24.6389148, 120.8629807 24.6394281, 120.862939 24.6395671, 120.8628133 24.6396035, 120.8625071 24.6396155, 120.8619832 24.6398273, 120.8619201 24.6399373)",
155339763,苗14,,tertiary,False,False,37.867000000000004,"LINESTRING (120.8646512 24.6394587, 120.8648493 24.639599, 120.8649449 24.6396701)",
155339763,苗14,,tertiary,False,True,137.098,"LINESTRING (120.8646512 24.6394587, 120.864215 24.6391373, 120.8641164 24.6390646, 120.8638671 24.638874, 120.8638291 24.6388449, 120.863701 24.6387437, 120.8636018 24.6386779)",
314588255,,,residential,False,False,166.411,"LINESTRING (120.8646512 24.6394587, 120.8646033 24.6395065, 120.8645439 24.6395659, 120.8644581 24.6396518, 120.8643127 24.6399425, 120.864222 24.6401238, 120.8642006 24.6402955, 120.8642435 24.6404243, 120.864265 24.640553, 120.8642435 24.6408319)",
314582453,苗15,平仁路,tertiary,False,True,275.073,"LINESTRING (120.8669955 24.6420255, 120.8668104 24.641761, 120.8663034 24.6410251, 120.866046 24.6407461, 120.8656119 24.6403121, 120.8653593 24.6400595)",
