osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,bridge
979358658,,,residential,False,False,67.161,忠孝街,"LINESTRING (120.1627317 23.3756204, 120.1627432 23.3762243)",
979358658,,,residential,False,True,10.108,忠孝街,"LINESTRING (120.1627317 23.3756204, 120.1627328 23.3755295)",
979358658,,,residential,False,False,65.108,忠孝街,"LINESTRING (120.1627432 23.3762243, 120.1627567 23.3768097)",
979358658,,,residential,False,True,67.161,忠孝街,"LINESTRING (120.1627432 23.3762243, 120.1627317 23.3756204)",
218604820,,,residential,False,False,177.718,光復路二段,"LINESTRING (120.1627567 23.3768097, 120.1644977 23.3767868)",
979358658,,,residential,False,True,65.108,忠孝街,"LINESTRING (120.1627567 23.3768097, 120.1627432 23.3762243)",
979358658,,,residential,False,False,170.688,忠孝街,"LINESTRING (120.1627567 23.3768097, 120.1627747 23.3775851, 120.1626487 23.3783357)",
218604820,,,residential,False,False,98.159,光復路二段,"LINESTRING (120.1644977 23.3767868, 120.1654594 23.3767907)",
218604820,,,residential,False,True,177.718,光復路二段,"LINESTRING (120.1644977 23.3767868, 120.1627567 23.3768097)",
291716367,,,residential,False,False,165.681,大智街,"LINESTRING (120.1644977 23.3767868, 120.1645818 23.3782748)",
218604820,,,residential,False,True,98.159,光復路二段,"LINESTRING (120.1654594 23.3767907, 120.1644977 23.3767868)",
291716357,,,residential,False,False,148.432,太平東路549巷,"LINESTRING (120.1654594 23.3767907, 120.165548 23.3781231)",
979358649,,,residential,False,False,36.03,光復路一段,"LINESTRING (120.1654594 23.3767907, 120.1658124 23.3767891)",
541461451,,172,secondary,False,True,5.612,太平東路,"LINESTRING (120.1665454 23.3779795, 120.1665985 23.3779664)",
541461452,,172,secondary,False,False,31.305,太平東路,"LINESTRING (120.1665454 23.3779795, 120.1664005 23.3779811, 120.1662413 23.3780076)",
291716357,,,residential,False,True,148.432,太平東路549巷,"LINESTRING (120.165548 23.3781231, 120.1654594 23.3767907)",
490214000,,172,secondary,False,False,100.049,太平路,"LINESTRING (120.165548 23.3781231, 120.1645818 23.3782748)",
541461452,,172,secondary,False,True,71.919,太平東路,"LINESTRING (120.165548 23.3781231, 120.1662413 23.3780076)",
291716367,,,residential,False,True,165.681,大智街,"LINESTRING (120.1645818 23.3782748, 120.1644977 23.3767868)",
490214000,,172,secondary,False,False,37.79,太平路,"LINESTRING (120.1645818 23.3782748, 120.1642201 23.3783474)",
490214000,,172,secondary,False,True,100.049,太平路,"LINESTRING (120.1645818 23.3782748, 120.165548 23.3781231)",
490214000,,172,secondary,False,True,161.856,太平路,"LINESTRING (120.1626487 23.3783357, 120.1630296 23.3783987, 120.1633365 23.3784242, 120.1636317 23.3784293, 120.163919 23.378397, 120.1642201 23.3783474)",
979358658,,,residential,False,True,170.688,忠孝街,"LINESTRING (120.1626487 23.3783357, 120.1627747 23.3775851, 120.1627567 23.3768097)",
364788597,,,tertiary,False,False,181.367,上海路,"LINESTRING (120.16732 23.3796621, 120.1690743 23.3794024)",
364788599,,,tertiary,False,True,9.202,上海路,"LINESTRING (120.16732 23.3796621, 120.167232 23.3796801)",
364788598,,,residential,True,False,279.805,自由路,"LINESTRING (120.16732 23.3796621, 120.1673562 23.3797439, 120.1676029 23.3803009, 120.167702 23.3804493, 120.1678336 23.3805459, 120.1681937 23.3807791, 120.1683628 23.3808451, 120.1685087 23.3809014, 120.1690266 23.3809111, 120.1693572 23.380891)",
538934119,4,17,primary,False,False,27.355,,"LINESTRING (120.1693572 23.380891, 120.1692526 23.3806645)",
538934119,4,17,primary,False,True,9.433,,"LINESTRING (120.1693572 23.380891, 120.1693948 23.3809685)",
538934111,2,,residential,True,False,153.969,海港大道,"LINESTRING (120.1687288 23.3826413, 120.1692183 23.3827065, 120.1693298 23.3827088, 120.1694436 23.3827041, 120.1696127 23.3826783, 120.1698495 23.3825956, 120.1701731 23.3824432)",
374926936,,,residential,False,False,49.585,博愛二街,"LINESTRING (120.1672174 23.3777284, 120.1673238 23.3781635)",
364788594,,172,secondary,False,False,68.494,太平東路,"LINESTRING (120.1672174 23.3777284, 120.1669579 23.3778242, 120.1665985 23.3779664)",
364788594,,172,secondary,False,True,85.15700000000001,太平東路,"LINESTRING (120.1672174 23.3777284, 120.1675118 23.3776228, 120.168007 23.3774825)",
374926931,,,residential,False,False,56.551,上海二街,"LINESTRING (120.1678707 23.378082, 120.1673238 23.3781635)",
662900482,,,residential,False,True,73.051,博愛一街,"LINESTRING (120.1678707 23.378082, 120.1679677 23.3787329)",
374926931,,,residential,False,True,106.464,上海二街,"LINESTRING (120.1678707 23.378082, 120.1679994 23.3780618, 120.1688998 23.3779258)",
374926931,,,residential,False,True,56.551,上海二街,"LINESTRING (120.1673238 23.3781635, 120.1678707 23.378082)",
374926936,,,residential,False,False,72.971,博愛二街,"LINESTRING (120.1673238 23.3781635, 120.167434 23.3788119)",
374926936,,,residential,False,True,49.585,博愛二街,"LINESTRING (120.1673238 23.3781635, 120.1672174 23.3777284)",
374926935,,,residential,False,True,55.176,上海東路,"LINESTRING (120.1679677 23.3787329, 120.167434 23.3788119)",
662900482,,,residential,False,False,73.051,博愛一街,"LINESTRING (120.1679677 23.3787329, 120.1678707 23.378082)",
"[662900482, 662900483]",,,residential,False,"[False, True]",127.44500000000001,"['上海一街', '博愛一街']","LINESTRING (120.1679677 23.3787329, 120.1680604 23.3793954, 120.1675469 23.3794761)",
374926935,,,residential,False,False,55.176,上海東路,"LINESTRING (120.167434 23.3788119, 120.1679677 23.3787329)",
374926935,,,residential,False,True,46.691,上海東路,"LINESTRING (120.167434 23.3788119, 120.1669843 23.3788889)",
374926936,,,residential,False,False,74.749,博愛二街,"LINESTRING (120.167434 23.3788119, 120.1675469 23.3794761)",
374926936,,,residential,False,True,72.971,博愛二街,"LINESTRING (120.167434 23.3788119, 120.1673238 23.3781635)",
291716394,,,residential,True,False,76.668,自由路,"LINESTRING (120.1669843 23.3788889, 120.1672662 23.379528)",
374926935,,,residential,False,False,46.691,上海東路,"LINESTRING (120.1669843 23.3788889, 120.167434 23.3788119)",
374926935,,,residential,False,True,7.617,上海東路,"LINESTRING (120.1669843 23.3788889, 120.1669171 23.3789187)",
364788600,,,residential,True,False,111.112,自由路,"LINESTRING (120.1669171 23.3789187, 120.1665454 23.3779795)",
374926935,,,residential,False,False,7.617,上海東路,"LINESTRING (120.1669171 23.3789187, 120.1669843 23.3788889)",
374926936,,,residential,False,True,74.749,博愛二街,"LINESTRING (120.1675469 23.3794761, 120.167434 23.3788119)",
662900483,,,residential,False,False,29.225,上海一街,"LINESTRING (120.1675469 23.3794761, 120.1672662 23.379528)",
"[662900482, 662900483]",,,residential,False,"[False, True]",127.44500000000001,"['上海一街', '博愛一街']","LINESTRING (120.1675469 23.3794761, 120.1680604 23.3793954, 120.1679677 23.3787329)",
662900483,,,residential,False,False,9.222,上海一街,"LINESTRING (120.1672662 23.379528, 120.1671783 23.3795472)",
662900483,,,residential,False,True,29.225,上海一街,"LINESTRING (120.1672662 23.379528, 120.1675469 23.3794761)",
291716394,,,residential,True,False,15.890999999999998,自由路,"LINESTRING (120.1672662 23.379528, 120.1672934 23.3795957, 120.16732 23.3796621)",
364788600,,,residential,True,False,74.798,自由路,"LINESTRING (120.1671783 23.3795472, 120.1669171 23.3789187)",
662900483,,,residential,False,True,9.222,上海一街,"LINESTRING (120.1671783 23.3795472, 120.1672662 23.379528)",
445783887,,,residential,False,True,117.896,,"LINESTRING (120.1711703 23.3768926, 120.1711818 23.3773794, 120.1711359 23.3779512)",
445783858,,,residential,False,True,132.48499999999999,,"LINESTRING (120.1717591 23.3773881, 120.1717202 23.378011, 120.1716933 23.3780479, 120.1716612 23.3780541, 120.1711359 23.3779512)",
700681496,4,17,primary,False,False,28.489,,"LINESTRING (120.1688426 23.3774879, 120.1688086 23.3772336)",
445783858,,,residential,False,False,241.00400000000002,,"LINESTRING (120.1688426 23.3774879, 120.1690393 23.377494, 120.169168 23.377505, 120.1693357 23.3775493, 120.1698024 23.3777229, 120.1700478 23.3777562, 120.1703791 23.3778029, 120.1711359 23.3779512)",
700681496,4,17,primary,False,True,49.077,,"LINESTRING (120.1688426 23.3774879, 120.1688649 23.3775974, 120.1688998 23.3779258)",
445783858,,,residential,False,False,132.48499999999999,,"LINESTRING (120.1711359 23.3779512, 120.1716612 23.3780541, 120.1716933 23.3780479, 120.1717202 23.378011, 120.1717591 23.3773881)",
445783858,,,residential,False,True,241.004,,"LINESTRING (120.1711359 23.3779512, 120.1703791 23.3778029, 120.1700478 23.3777562, 120.1698024 23.3777229, 120.1693357 23.3775493, 120.169168 23.377505, 120.1690393 23.377494, 120.1688426 23.3774879)",
445783887,,,residential,False,False,117.896,,"LINESTRING (120.1711359 23.3779512, 120.1711818 23.3773794, 120.1711703 23.3768926)",
626002045,,,residential,False,False,83.541,和平街,"LINESTRING (120.164188 23.3794678, 120.1642184 23.3793757, 120.1642789 23.3789069, 120.1642727 23.378724)",
737408317,,,tertiary,False,False,314.326,上海路,"LINESTRING (120.164188 23.3794678, 120.1661947 23.3797606, 120.1663713 23.379782, 120.1666535 23.3797728, 120.1671788 23.3796886, 120.167232 23.3796801)",
626002045,,,residential,False,False,42.219,和平街,"LINESTRING (120.1642727 23.378724, 120.1642201 23.3783474)",
626002045,,,residential,False,True,83.541,和平街,"LINESTRING (120.1642727 23.378724, 120.1642789 23.3789069, 120.1642184 23.3793757, 120.164188 23.3794678)",
490214000,,172,secondary,False,True,37.79,太平路,"LINESTRING (120.1642201 23.3783474, 120.1645818 23.3782748)",
626002045,,,residential,False,True,42.219,和平街,"LINESTRING (120.1642201 23.3783474, 120.1642727 23.378724)",
490214000,,172,secondary,False,False,161.856,太平路,"LINESTRING (120.1642201 23.3783474, 120.163919 23.378397, 120.1636317 23.3784293, 120.1633365 23.3784242, 120.1630296 23.3783987, 120.1626487 23.3783357)",
979358649,,,residential,False,True,36.03,光復路一段,"LINESTRING (120.1658124 23.3767891, 120.1654594 23.3767907)",
979358644,,,residential,False,False,175.173,,"LINESTRING (120.1658124 23.3767891, 120.1658311 23.3775192, 120.1660511 23.3775685, 120.1660283 23.3777248, 120.1662885 23.3777765, 120.1662413 23.3780076)",
"[979358649, 737615189]",,,residential,False,False,256.65,光復路一段,"LINESTRING (120.1658124 23.3767891, 120.166792 23.3767847, 120.1671959 23.3768109, 120.167439 23.3769046, 120.1676021 23.3769832, 120.1677721 23.3771558, 120.1678522 23.3772353, 120.1679281 23.3773606, 120.168007 23.3774825)",
541461452,,172,secondary,False,False,71.919,太平東路,"LINESTRING (120.1662413 23.3780076, 120.165548 23.3781231)",
541461452,,172,secondary,False,True,31.305,太平東路,"LINESTRING (120.1662413 23.3780076, 120.1664005 23.3779811, 120.1665454 23.3779795)",
979358644,,,residential,False,True,175.173,,"LINESTRING (120.1662413 23.3780076, 120.1662885 23.3777765, 120.1660283 23.3777248, 120.1660511 23.3775685, 120.1658311 23.3775192, 120.1658124 23.3767891)",
