osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,bridge
373415303,True,林森路,secondary,False,343.055,2,145,"LINESTRING (120.3955916 23.6733424, 120.3956181 23.673429, 120.3956578 23.673559, 120.395724 23.6737757, 120.3957506 23.6744149, 120.3957719 23.6752785, 120.395773 23.6754793, 120.3957763 23.6760573, 120.3957479 23.676299, 120.3957351 23.6764082)",,
192259983,False,成功路,tertiary,False,10.186,,雲95,"LINESTRING (120.3954938 23.6733616, 120.3955916 23.6733424)",,
192259983,False,成功路,tertiary,True,149.459,,雲95,"LINESTRING (120.3954938 23.6733616, 120.3948419 23.6735301, 120.3947654 23.6735893, 120.3947357 23.6736622, 120.3945822 23.6741983)",,
99540334,False,長榮街,residential,True,10.285,,,"LINESTRING (120.3954579 23.6778617, 120.3955584 23.6778525)",,
99540334,False,長榮街,residential,False,267.471,,,"LINESTRING (120.3954579 23.6778617, 120.3943156 23.6779138, 120.3940669 23.6779364, 120.3934624 23.6779912, 120.3928429 23.6780699)",,
123099180,True,林森路,secondary,False,164.89800000000002,2,145,"LINESTRING (120.3954579 23.6778617, 120.3956266 23.6764781, 120.3956376 23.6763879)",,
1124616482,True,,secondary,False,14.769,2,145;158甲,"LINESTRING (120.3952697 23.6791826, 120.3954022 23.6791286)",,
123099180,True,林森路,secondary,False,148.202,2,145,"LINESTRING (120.3952697 23.6791826, 120.3952935 23.6790637, 120.3953972 23.6784505, 120.3954579 23.6778617)",,
369864007,False,,secondary,True,36.345,2,158甲,"LINESTRING (120.3952697 23.6791826, 120.3951296 23.6791677, 120.3949145 23.6791511)",,
99540300,False,中正路,residential,True,46.593,,,"LINESTRING (120.3880133 23.6737229, 120.3883393 23.6740169)",,
192259995,False,大同路,residential,False,77.83699999999999,,,"LINESTRING (120.3913417 23.6759518, 120.3916694 23.6757828, 120.392057 23.6757622)",,
373415282,False,中山路,residential,False,113.652,,,"LINESTRING (120.3913417 23.6759518, 120.3913379 23.6759483, 120.3911694 23.6758083, 120.3905445 23.6752368)",,
373415282,False,中山路,residential,True,272.88800000000003,,,"LINESTRING (120.3913417 23.6759518, 120.3917416 23.6766472, 120.391773 23.6767018, 120.3920653 23.6772817, 120.3923912 23.6782023)",,
424476837,False,大同路,residential,False,70.49199999999999,,,"LINESTRING (120.3913417 23.6759518, 120.3912446 23.6760097, 120.3907946 23.6763395)",,
192259984,False,,residential,True,214.55700000000002,,,"LINESTRING (120.3928393 23.6738322, 120.3928082 23.674186, 120.3927937 23.674351, 120.3927887 23.6744081, 120.3927546 23.6747951, 120.3927213 23.6750475, 120.3926514 23.6757539)",,
192259994,False,仁美街,residential,False,182.546,,,"LINESTRING (120.3928393 23.6738322, 120.3930321 23.6738383, 120.393735 23.6739839, 120.3945822 23.6741983)",,
192259994,False,仁美街,residential,True,264.46500000000003,,,"LINESTRING (120.3928393 23.6738322, 120.3925703 23.6738341, 120.391398 23.6738426, 120.3909836 23.6739118, 120.3905487 23.6739845, 120.3902635 23.674043)",,
373415284,False,光明路,residential,True,264.393,,,"LINESTRING (120.3902635 23.674043, 120.392057 23.6757622)",,
192259994,False,仁美街,residential,False,264.465,,,"LINESTRING (120.3902635 23.674043, 120.3905487 23.6739845, 120.3909836 23.6739118, 120.391398 23.6738426, 120.3925703 23.6738341, 120.3928393 23.6738322)",,
192259983,False,成功路,tertiary,False,149.459,,雲95,"LINESTRING (120.3945822 23.6741983, 120.3947357 23.6736622, 120.3947654 23.6735893, 120.3948419 23.6735301, 120.3954938 23.6733616)",,
192259983,False,成功路,tertiary,True,209.935,,雲95,"LINESTRING (120.3945822 23.6741983, 120.3944566 23.6746883, 120.3942933 23.6752303, 120.3940637 23.6755882, 120.3939882 23.6759896)",,
192259994,False,仁美街,residential,True,182.546,,,"LINESTRING (120.3945822 23.6741983, 120.393735 23.6739839, 120.3930321 23.6738383, 120.3928393 23.6738322)",,
192259984,False,,residential,False,214.55700000000002,,,"LINESTRING (120.3926514 23.6757539, 120.3927213 23.6750475, 120.3927546 23.6747951, 120.3927887 23.6744081, 120.3927937 23.674351, 120.3928082 23.674186, 120.3928393 23.6738322)",,
192259995,False,大同路,residential,False,138.636,,,"LINESTRING (120.3926514 23.6757539, 120.3934455 23.6758906, 120.3939882 23.6759896)",,
192259995,False,大同路,residential,True,60.597,,,"LINESTRING (120.3926514 23.6757539, 120.3922049 23.6757498, 120.392057 23.6757622)",,
99540300,False,中正路,residential,False,5.763,,,"LINESTRING (120.3901309 23.6757299, 120.3901017 23.6756855)",,
99540300,False,中正路,residential,True,95.826,,,"LINESTRING (120.3901309 23.6757299, 120.39054 23.6760905, 120.390737 23.6762698, 120.3907946 23.6763395)",,
192259992,False,文化路,residential,False,154.136,,,"LINESTRING (120.3901309 23.6757299, 120.3894066 23.6766067, 120.3892057 23.6768266)",,
373415284,False,光明路,residential,False,264.393,,,"LINESTRING (120.392057 23.6757622, 120.3902635 23.674043)",,
373415284,False,光明路,residential,True,243.417,,,"LINESTRING (120.392057 23.6757622, 120.3927833 23.6778478)",,
192259995,False,大同路,residential,False,60.597,,,"LINESTRING (120.392057 23.6757622, 120.3922049 23.6757498, 120.3926514 23.6757539)",,
192259995,False,大同路,residential,True,77.83699999999999,,,"LINESTRING (120.392057 23.6757622, 120.3916694 23.6757828, 120.3913417 23.6759518)",,
192259983,False,成功路,tertiary,False,209.935,,雲95,"LINESTRING (120.3939882 23.6759896, 120.3940637 23.6755882, 120.3942933 23.6752303, 120.3944566 23.6746883, 120.3945822 23.6741983)",,
192259983,False,成功路,tertiary,True,272.009,,雲95,"LINESTRING (120.3939882 23.6759896, 120.3938642 23.676443, 120.3938026 23.6765186, 120.3933976 23.6765616, 120.3933316 23.6765859, 120.3932432 23.6769926, 120.3931258 23.6776371, 120.3927833 23.6778478)",,
192259995,False,大同路,residential,False,173.709,,,"LINESTRING (120.3939882 23.6759896, 120.3947332 23.6761676, 120.3948957 23.6762064, 120.3956376 23.6763879)",,
192259995,False,大同路,residential,True,138.636,,,"LINESTRING (120.3939882 23.6759896, 120.3934455 23.6758906, 120.3926514 23.6757539)",,
192259995,False,大同路,residential,False,10.182,,,"LINESTRING (120.3956376 23.6763879, 120.3957351 23.6764082)",,
123099180,True,林森路,secondary,False,338.703,2,145,"LINESTRING (120.3956376 23.6763879, 120.3956507 23.6762858, 120.3956822 23.6760396, 120.3956758 23.6752834, 120.3956514 23.6744212, 120.3956334 23.6739918, 120.3956248 23.673788, 120.3955225 23.673455, 120.3954938 23.6733616)",,
192259995,False,大同路,residential,True,173.709,,,"LINESTRING (120.3956376 23.6763879, 120.3948957 23.6762064, 120.3947332 23.6761676, 120.3939882 23.6759896)",,
192259995,False,大同路,residential,True,10.182,,,"LINESTRING (120.3957351 23.6764082, 120.3956376 23.6763879)",,
192259995,False,大同路,residential,False,176.664,,,"LINESTRING (120.3957351 23.6764082, 120.3965041 23.6766048, 120.3971721 23.6767761, 120.3973132 23.676813, 120.3973868 23.6768694)",,
373415303,True,林森路,secondary,False,161.604,2,145,"LINESTRING (120.3957351 23.6764082, 120.3957245 23.6764945, 120.3955584 23.6778525)",,
192259995,False,大同路,residential,True,176.664,,,"LINESTRING (120.3973868 23.6768694, 120.3973132 23.676813, 120.3971721 23.6767761, 120.3965041 23.6766048, 120.3957351 23.6764082)",,
192259992,False,文化路,residential,False,6.259,,,"LINESTRING (120.3892057 23.6768266, 120.3891663 23.6768698)",,
192259986,True,新建路,residential,False,256.12,,,"LINESTRING (120.3892057 23.6768266, 120.3903256 23.677944, 120.3909064 23.6785235)",,
192259992,False,文化路,residential,True,154.136,,,"LINESTRING (120.3892057 23.6768266, 120.3894066 23.6766067, 120.3901309 23.6757299)",,
192259992,False,文化路,residential,True,6.259,,,"LINESTRING (120.3891663 23.6768698, 120.3892057 23.6768266)",,
369864035,False,文化路,tertiary,False,109.01400000000001,,雲100,"LINESTRING (120.3891663 23.6768698, 120.3891194 23.6769437, 120.3888426 23.677474, 120.3886523 23.6777269)",,
1086754726,False,中興路,residential,True,110.947,2,,"LINESTRING (120.3916519 23.6777959, 120.3909064 23.6785235)",50,
99540300,False,中正路,residential,False,184.27700000000002,,,"LINESTRING (120.3916519 23.6777959, 120.3913728 23.6773191, 120.3912129 23.6770121, 120.391121 23.6768264, 120.3909934 23.676606, 120.3907946 23.6763395)",,
99540300,False,中正路,residential,True,63.672,,,"LINESTRING (120.3916519 23.6777959, 120.391902 23.6782143, 120.392001 23.6782447)",,
373415283,False,光明路,tertiary,True,25.431,,雲95,"LINESTRING (120.3927833 23.6778478, 120.3928429 23.6780699)",,
373415284,False,光明路,residential,False,243.417,,,"LINESTRING (120.3927833 23.6778478, 120.392057 23.6757622)",,
192259983,False,成功路,tertiary,False,272.009,,雲95,"LINESTRING (120.3927833 23.6778478, 120.3931258 23.6776371, 120.3932432 23.6769926, 120.3933316 23.6765859, 120.3933976 23.6765616, 120.3938026 23.6765186, 120.3938642 23.676443, 120.3939882 23.6759896)",,
373415283,False,光明路,tertiary,False,25.431,,雲95,"LINESTRING (120.3928429 23.6780699, 120.3927833 23.6778478)",,
373415323,False,,tertiary,False,48.297,,雲95,"LINESTRING (120.3928429 23.6780699, 120.3923912 23.6782023)",,
99540334,False,長榮街,residential,True,267.471,,,"LINESTRING (120.3928429 23.6780699, 120.3934624 23.6779912, 120.3940669 23.6779364, 120.3943156 23.6779138, 120.3954579 23.6778617)",,
192259993,False,光明路,residential,True,94.73899999999999,,,"LINESTRING (120.3928429 23.6780699, 120.393074 23.6786531, 120.393119 23.678881)",,
192259986,True,新建路,residential,False,150.738,,,"LINESTRING (120.3909064 23.6785235, 120.3918834 23.6795419)",,
1086754726,False,中興路,residential,False,110.947,2,,"LINESTRING (120.3909064 23.6785235, 120.3916519 23.6777959)",50,
1086754726,False,中興路,residential,True,7.549,2,,"LINESTRING (120.3909064 23.6785235, 120.3908527 23.6785703)",50,
192259987,True,新建路,residential,False,255.434,,,"LINESTRING (120.3908527 23.6785703, 120.3891663 23.6768698)",,
1086754726,False,中興路,residential,False,7.549,2,,"LINESTRING (120.3908527 23.6785703, 120.3909064 23.6785235)",50,
"[192259982, 1086754726, 1086754727]",False,中興路,residential,True,267.728,2,,"LINESTRING (120.3908527 23.6785703, 120.3901348 23.6792436, 120.3900643 23.6793112, 120.3895705 23.6797865, 120.3893736 23.6799644, 120.3891847 23.6802008, 120.3891276 23.6803635)",50,yes
99540306,False,中山路,tertiary,False,33.407,,雲95,"LINESTRING (120.3925894 23.6786426, 120.3924433 23.6783736)",,
99540306,False,中山路,tertiary,True,52.13,,雲95,"LINESTRING (120.3925894 23.6786426, 120.3927655 23.6790828)",,
192259993,False,光明路,residential,False,60.094,,,"LINESTRING (120.3925894 23.6786426, 120.393119 23.678881)",,
192259982,False,中興路,residential,False,247.863,2,,"LINESTRING (120.3902211 23.6821855, 120.3897369 23.6817163, 120.3895784 23.6815628, 120.3891687 23.6811658, 120.3891128 23.6810488, 120.3890543 23.68081, 120.3890889 23.6804737, 120.3891276 23.6803635)",50,
"[1086754722, 1086754723, 369864007]",False,,secondary,False,248.713,2,158甲,"LINESTRING (120.3902211 23.6821855, 120.3903764 23.682021, 120.3905427 23.6818624, 120.3907443 23.6816846, 120.3908834 23.6815242, 120.3911417 23.6812072, 120.3912113 23.6811104, 120.3914165 23.6808382, 120.391488 23.6807363, 120.3915819 23.6805832, 120.3916245 23.6805254, 120.3916951 23.6804131)",,yes
99540300,False,中正路,residential,False,46.593,,,"LINESTRING (120.3883393 23.6740169, 120.3880133 23.6737229)",,
99540300,False,中正路,residential,True,258.277,,,"LINESTRING (120.3883393 23.6740169, 120.3887323 23.6743713, 120.388809 23.6744394, 120.389348 23.6749184, 120.3901017 23.6756855)",,
369864035,False,文化路,tertiary,True,109.01400000000001,,雲100,"LINESTRING (120.3886523 23.6777269, 120.3888426 23.677474, 120.3891194 23.6769437, 120.3891663 23.6768698)",,
298149744,True,,secondary,False,11.881,2,145;158甲,"LINESTRING (120.395375 23.6792286, 120.3952697 23.6791826)",,
463398963,False,建智街,residential,False,9.663,,,"LINESTRING (120.3965473 23.6793222, 120.3965337 23.6794082)",,
99540300,False,中正路,residential,False,63.672,,,"LINESTRING (120.392001 23.6782447, 120.391902 23.6782143, 120.3916519 23.6777959)",,
99540300,False,中正路,residential,True,47.326,,,"LINESTRING (120.392001 23.6782447, 120.392212 23.6783151, 120.3922853 23.678338, 120.3924433 23.6783736)",,
318173025,False,三義路,residential,False,147.005,,,"LINESTRING (120.392001 23.6782447, 120.3918801 23.6784902, 120.3918599 23.6787165, 120.3918834 23.6795419)",,
99540306,False,中山路,tertiary,False,19.773,,雲95,"LINESTRING (120.3924433 23.6783736, 120.3923912 23.6782023)",,
99540306,False,中山路,tertiary,True,33.407,,雲95,"LINESTRING (120.3924433 23.6783736, 120.3925894 23.6786426)",,
99540300,False,中正路,residential,False,47.326,,,"LINESTRING (120.3924433 23.6783736, 120.3922853 23.678338, 120.392212 23.6783151, 120.392001 23.6782447)",,
318173025,False,三義路,residential,False,11.747,,,"LINESTRING (120.3918834 23.6795419, 120.391894 23.6796471)",,
318173025,False,三義路,residential,True,147.005,,,"LINESTRING (120.3918834 23.6795419, 120.3918599 23.6787165, 120.3918801 23.6784902, 120.392001 23.6782447)",,
192259987,True,新建路,residential,False,159.94,,,"LINESTRING (120.391894 23.6796471, 120.3908527 23.6785703)",,
318173025,False,三義路,residential,False,28.168,,,"LINESTRING (120.391894 23.6796471, 120.3919337 23.6798978)",,
318173025,False,三義路,residential,True,11.747,,,"LINESTRING (120.391894 23.6796471, 120.3918834 23.6795419)",,
99540300,False,中正路,residential,False,95.826,,,"LINESTRING (120.3907946 23.6763395, 120.390737 23.6762698, 120.39054 23.6760905, 120.3901309 23.6757299)",,
99540300,False,中正路,residential,True,184.27700000000002,,,"LINESTRING (120.3907946 23.6763395, 120.3909934 23.676606, 120.391121 23.6768264, 120.3912129 23.6770121, 120.3913728 23.6773191, 120.3916519 23.6777959)",,
424476837,False,大同路,residential,True,70.49199999999999,,,"LINESTRING (120.3907946 23.6763395, 120.3912446 23.6760097, 120.3913417 23.6759518)",,
289693019,False,,tertiary,False,78.676,2,雲95,"LINESTRING (120.3937873 23.6810375, 120.3934656 23.6803942)",,
289693019,False,,tertiary,True,89.182,2,雲95,"LINESTRING (120.3937873 23.6810375, 120.3940888 23.6816488, 120.3941481 23.6817683)",,
462784592,False,建勇街,residential,True,34.194,,,"LINESTRING (120.3937873 23.6810375, 120.3938491 23.6810197, 120.394075 23.6811568)",,
369864007,False,,secondary,False,36.345,2,158甲,"LINESTRING (120.3949145 23.6791511, 120.3951296 23.6791677, 120.3952697 23.6791826)",,
369864007,False,,secondary,True,186.855,2,158甲,"LINESTRING (120.3949145 23.6791511, 120.3944035 23.6791038, 120.3934207 23.6788899, 120.3932406 23.6788507, 120.393119 23.678881)",,
462784592,False,建勇街,residential,False,139.071,,,"LINESTRING (120.3949145 23.6791511, 120.3947605 23.6798968, 120.3945765 23.6803588)",,
462784592,False,建勇街,residential,False,34.194,,,"LINESTRING (120.394075 23.6811568, 120.3938491 23.6810197, 120.3937873 23.6810375)",,
462784592,False,建勇街,residential,True,105.969,,,"LINESTRING (120.394075 23.6811568, 120.3942769 23.6810301, 120.3944039 23.6808347, 120.3945765 23.6803588)",,
462784593,False,建仁街,residential,True,170.785,,,"LINESTRING (120.394075 23.6811568, 120.3949964 23.6816265, 120.3951043 23.6813261, 120.395191 23.6810849)",,
462784593,False,建仁街,residential,False,170.78500000000003,,,"LINESTRING (120.395191 23.6810849, 120.3951043 23.6813261, 120.3949964 23.6816265, 120.394075 23.6811568)",,
462784593,False,建仁街,residential,True,128.743,,,"LINESTRING (120.395191 23.6810849, 120.3954068 23.6806279, 120.395622 23.6799981)",,
692435572,False,建智街,residential,True,144.97500000000002,,,"LINESTRING (120.395191 23.6810849, 120.3957907 23.6813156, 120.3959335 23.681054, 120.3960567 23.6808171, 120.3961415 23.680685)",,
462784593,False,建仁街,residential,False,82.817,,,"LINESTRING (120.3958741 23.67929, 120.395622 23.6799981)",,
298149744,True,,secondary,False,51.287,2,145;158甲,"LINESTRING (120.3958741 23.67929, 120.3954731 23.6792381, 120.395375 23.6792286)",,
463398963,False,建智街,residential,True,8.886,,,"LINESTRING (120.3962874 23.6801653, 120.3963119 23.6800886)",,
463398963,False,建智街,residential,True,9.663,,,"LINESTRING (120.3965337 23.6794082, 120.3965473 23.6793222)",,
298149744,True,,secondary,False,68.447,2,145;158甲,"LINESTRING (120.3965337 23.6794082, 120.3964367 23.67939, 120.3961298 23.6793326, 120.3958741 23.67929)",,
463398963,False,建智街,residential,False,78.957,,,"LINESTRING (120.3965337 23.6794082, 120.3964106 23.6797857, 120.3963119 23.6800886)",,
289693019,False,,tertiary,False,89.182,2,雲95,"LINESTRING (120.3941481 23.6817683, 120.3940888 23.6816488, 120.3937873 23.6810375)",,
608503254,False,,unclassified,False,313.46200000000005,,,"LINESTRING (120.3941481 23.6817683, 120.3936868 23.681916, 120.392949 23.6813985, 120.3921976 23.6808838, 120.3919396 23.6806856, 120.3916951 23.6804131)",,
692435572,False,建智街,residential,False,144.975,,,"LINESTRING (120.3961415 23.680685, 120.3960567 23.6808171, 120.3959335 23.681054, 120.3957907 23.6813156, 120.395191 23.6810849)",,
462784592,False,建勇街,residential,False,105.969,,,"LINESTRING (120.3945765 23.6803588, 120.3944039 23.6808347, 120.3942769 23.6810301, 120.394075 23.6811568)",,
462784592,False,建勇街,residential,True,139.071,,,"LINESTRING (120.3945765 23.6803588, 120.3947605 23.6798968, 120.3949145 23.6791511)",,
692435573,False,建功街,residential,False,115.487,,,"LINESTRING (120.3945765 23.6803588, 120.3941454 23.6802969, 120.3939408 23.6802921, 120.3937709 23.6803018, 120.39364 23.6803277, 120.3934656 23.6803942)",,
289693019,False,,tertiary,True,78.676,2,雲95,"LINESTRING (120.3934656 23.6803942, 120.3937873 23.6810375)",,
289693019,False,,tertiary,False,162.31600000000003,2,雲95,"LINESTRING (120.3934656 23.6803942, 120.3930599 23.6796342, 120.3928908 23.6793175, 120.3927655 23.6790828)",,
692435573,False,建功街,residential,True,115.487,,,"LINESTRING (120.3934656 23.6803942, 120.39364 23.6803277, 120.3937709 23.6803018, 120.3939408 23.6802921, 120.3941454 23.6802969, 120.3945765 23.6803588)",,
463398963,False,建智街,residential,False,8.886,,,"LINESTRING (120.3963119 23.6800886, 120.3962874 23.6801653)",,
692435574,False,建成街,residential,False,70.971,,,"LINESTRING (120.3963119 23.6800886, 120.395622 23.6799981)",,
692435576,False,建成街,residential,False,33.576,,,"LINESTRING (120.3963119 23.6800886, 120.3966301 23.6801677)",,
463398963,False,建智街,residential,True,78.957,,,"LINESTRING (120.3963119 23.6800886, 120.3964106 23.6797857, 120.3965337 23.6794082)",,
462784593,False,建仁街,residential,True,82.817,,,"LINESTRING (120.395622 23.6799981, 120.3958741 23.67929)",,
692435574,False,建成街,residential,True,70.971,,,"LINESTRING (120.395622 23.6799981, 120.3963119 23.6800886)",,
692435575,False,建成街,residential,False,28.433,,,"LINESTRING (120.395622 23.6799981, 120.3953447 23.6799682)",,
462784593,False,建仁街,residential,False,128.743,,,"LINESTRING (120.395622 23.6799981, 120.3954068 23.6806279, 120.395191 23.6810849)",,
692435575,False,建成街,residential,True,28.433,,,"LINESTRING (120.3953447 23.6799682, 120.395622 23.6799981)",,
692435576,False,建成街,residential,True,33.576,,,"LINESTRING (120.3966301 23.6801677, 120.3963119 23.6800886)",,
692435589,False,菜園街,residential,False,150.415,,,"LINESTRING (120.39014 23.6813485, 120.3891276 23.6803635)",,
692435589,False,菜園街,residential,True,150.415,,,"LINESTRING (120.3891276 23.6803635, 120.39014 23.6813485)",,
"[1086754726, 192259982, 1086754727]",False,中興路,residential,False,267.728,2,,"LINESTRING (120.3891276 23.6803635, 120.3891847 23.6802008, 120.3893736 23.6799644, 120.3895705 23.6797865, 120.3900643 23.6793112, 120.3901348 23.6792436, 120.3908527 23.6785703)",50,yes
192259982,False,中興路,residential,True,247.86300000000003,2,,"LINESTRING (120.3891276 23.6803635, 120.3890889 23.6804737, 120.3890543 23.68081, 120.3891128 23.6810488, 120.3891687 23.6811658, 120.3895784 23.6815628, 120.3897369 23.6817163, 120.3902211 23.6821855)",50,
369864007,False,,secondary,False,62.741,2,158甲,"LINESTRING (120.3916951 23.6804131, 120.391802 23.680248, 120.3918927 23.6800644, 120.3919337 23.6798978)",,
"[1086754722, 1086754723, 369864007]",False,,secondary,True,248.71300000000002,2,158甲,"LINESTRING (120.3916951 23.6804131, 120.3916245 23.6805254, 120.3915819 23.6805832, 120.391488 23.6807363, 120.3914165 23.6808382, 120.3912113 23.6811104, 120.3911417 23.6812072, 120.3908834 23.6815242, 120.3907443 23.6816846, 120.3905427 23.6818624, 120.3903764 23.682021, 120.3902211 23.6821855)",,yes
608503254,False,,unclassified,True,313.46199999999993,,,"LINESTRING (120.3916951 23.6804131, 120.3919396 23.6806856, 120.3921976 23.6808838, 120.392949 23.6813985, 120.3936868 23.681916, 120.3941481 23.6817683)",,
