osmid,ref,name,highway,oneway,reversed,length,bridge,geometry
118564689,彰54,中山路,tertiary,False,True,15.225,,"LINESTRING (120.5001067 24.0345147, 120.4999623 24.0344779)"
"[118564689, 808523322, 808523323]",彰54,中山路,tertiary,False,False,236.01,yes,"LINESTRING (120.5001067 24.0345147, 120.5003626 24.0346162, 120.5005231 24.0346563, 120.5011614 24.0347829, 120.5012982 24.0348132, 120.5014396 24.0348456, 120.5021759 24.0350048, 120.5023496 24.0350551)"
"[118564692, 808523325, 808523324]",19,彰水路一段,primary,True,False,271.419,yes,"LINESTRING (120.5001067 24.0345147, 120.5002417 24.0347687, 120.5004701 24.035037, 120.5009098 24.0356086, 120.5009957 24.035712, 120.5013424 24.0361291, 120.5016684 24.0364885)"
231973723,,,unclassified,False,False,12.575,,"LINESTRING (120.5016684 24.0364885, 120.5016147 24.0365904)"
353186124,,文化街,residential,False,True,174.04399999999998,,"LINESTRING (120.5016684 24.0364885, 120.5019277 24.0358299, 120.5023496 24.0350551)"
808523324,19,彰水路一段,primary,True,False,357.002,,"LINESTRING (120.5016684 24.0364885, 120.5020696 24.036995, 120.5023736 24.037369, 120.5027331 24.0378237, 120.5032896 24.0387322, 120.5035938 24.0391692)"
257616500,,彰水路一段170巷,unclassified,False,False,417.174,,"LINESTRING (120.5035938 24.0391692, 120.5040878 24.0387434, 120.5075087 24.0389552)"
257616500,,彰水路一段170巷,unclassified,False,True,417.174,,"LINESTRING (120.5075087 24.0389552, 120.5040878 24.0387434, 120.5035938 24.0391692)"
808523322,彰54,中山路,tertiary,False,True,408.172,,"LINESTRING (120.5075087 24.0389552, 120.5072929 24.0385728, 120.5064837 24.0372454, 120.5063365 24.0369703, 120.5062425 24.0367271, 120.506057 24.0364773, 120.5059263 24.0363206, 120.5057802 24.0361574, 120.505608 24.0360041, 120.5054492 24.0358282)"
231973723,,,unclassified,False,True,12.575,,"LINESTRING (120.5016147 24.0365904, 120.5016684 24.0364885)"
258343922,19,彰水路一段,primary,True,False,205.5,,"LINESTRING (120.5016147 24.0365904, 120.5012294 24.0361219, 120.5009692 24.0358256, 120.5008249 24.0356613, 120.5003951 24.0351162)"
118564689,彰54,中山路,tertiary,False,False,15.225,,"LINESTRING (120.4999623 24.0344779, 120.5001067 24.0345147)"
258343923,19,彰水路二段,primary,True,False,158.648,,"LINESTRING (120.4999623 24.0344779, 120.4989678 24.0333776)"
272543433,,,residential,False,True,252.49300000000002,,"LINESTRING (120.4996872 24.0372839, 120.4996763 24.0371766, 120.4998187 24.0367329, 120.5000469 24.0361029, 120.5002905 24.0353749, 120.5003951 24.0351162)"
"[258343922, 808523326, 808523327]",19,彰水路一段,primary,True,False,83.64500000000001,yes,"LINESTRING (120.5003951 24.0351162, 120.5003738 24.0350767, 120.5002191 24.0348886, 120.4999623 24.0344779)"
272543433,,,residential,False,False,252.49300000000002,,"LINESTRING (120.5003951 24.0351162, 120.5002905 24.0353749, 120.5000469 24.0361029, 120.4998187 24.0367329, 120.4996763 24.0371766, 120.4996872 24.0372839)"
273911264,,秀中街,residential,False,True,95.87899999999999,,"LINESTRING (120.5054492 24.0358282, 120.5054751 24.0353528, 120.5055065 24.0349676)"
808523322,彰54,中山路,tertiary,False,False,408.172,,"LINESTRING (120.5054492 24.0358282, 120.505608 24.0360041, 120.5057802 24.0361574, 120.5059263 24.0363206, 120.506057 24.0364773, 120.5062425 24.0367271, 120.5063365 24.0369703, 120.5064837 24.0372454, 120.5072929 24.0385728, 120.5075087 24.0389552)"
808523322,彰54,中山路,tertiary,False,True,327.552,,"LINESTRING (120.5054492 24.0358282, 120.5049427 24.0356756, 120.5045338 24.0355087, 120.5039998 24.0353679, 120.5037794 24.0352985, 120.5031042 24.0352062, 120.5023496 24.0350551)"
273911272,,,residential,False,False,125.217,,"LINESTRING (120.5042764 24.0348903, 120.5055065 24.0349676)"
273911272,,,residential,False,True,125.217,,"LINESTRING (120.5055065 24.0349676, 120.5042764 24.0348903)"
273911264,,秀中街,residential,False,False,95.87899999999999,,"LINESTRING (120.5055065 24.0349676, 120.5054751 24.0353528, 120.5054492 24.0358282)"
353186124,,文化街,residential,False,False,174.04399999999998,,"LINESTRING (120.5023496 24.0350551, 120.5019277 24.0358299, 120.5016684 24.0364885)"
808523322,彰54,中山路,tertiary,False,False,327.552,,"LINESTRING (120.5023496 24.0350551, 120.5031042 24.0352062, 120.5037794 24.0352985, 120.5039998 24.0353679, 120.5045338 24.0355087, 120.5049427 24.0356756, 120.5054492 24.0358282)"
"[118564689, 808523322, 808523323]",彰54,中山路,tertiary,False,True,236.01,yes,"LINESTRING (120.5023496 24.0350551, 120.5021759 24.0350048, 120.5014396 24.0348456, 120.5012982 24.0348132, 120.5011614 24.0347829, 120.5005231 24.0346563, 120.5003626 24.0346162, 120.5001067 24.0345147)"
494482372,,,primary_link,False,True,10.714,,"LINESTRING (120.4989678 24.0333776, 120.4990551 24.0333235)"
494482372,,,primary_link,False,False,10.714,,"LINESTRING (120.4990551 24.0333235, 120.4989678 24.0333776)"
800026561,19,彰水路二段,primary,True,False,170.146,,"LINESTRING (120.4990551 24.0333235, 120.5001067 24.0345147)"
