osmid,name,highway,oneway,reversed,length,geometry,ref,junction
61492439,中山路二段,tertiary,False,True,91.297,"LINESTRING (120.9732774 23.9695436, 120.9740579 23.9699504)",,
560464732,中華路,unclassified,False,False,58.005,"LINESTRING (120.9732774 23.9695436, 120.9735624 23.9690916)",,
1197612274,中華路,unclassified,False,True,67.647,"LINESTRING (120.9732774 23.9695436, 120.9729197 23.9700567)",,
1197612273,中山路二段,tertiary,False,False,249.97500000000002,"LINESTRING (120.9732774 23.9695436, 120.9719761 23.968825, 120.971917 23.9687924, 120.9718214 23.9687415, 120.9711643 23.9683924)",,
1197612280,中正路,tertiary,False,False,55.429,"LINESTRING (120.9648884 23.9675093, 120.9647289 23.967986)",,
126532146,中正路,tertiary,False,True,90.524,"LINESTRING (120.9648884 23.9675093, 120.9649354 23.9674039, 120.9654765 23.966908)",,
281481421,民生路,residential,False,False,67.804,"LINESTRING (120.9650764 23.9631294, 120.9646036 23.9626991)",,
285709216,南興街,tertiary,False,True,37.353,"LINESTRING (120.9650764 23.9631294, 120.9653367 23.9628922)",投65,
281481423,南榮路,tertiary,False,True,109.38499999999999,"LINESTRING (120.9650764 23.9631294, 120.9654219 23.96343, 120.9658543 23.9638094)",投65,
61492438,西康路,unclassified,False,False,78.502,"LINESTRING (120.964719 23.9662328, 120.9652652 23.9667321)",,
61492436,南昌街,unclassified,False,True,136.31900000000002,"LINESTRING (120.964719 23.9662328, 120.9651936 23.9657892, 120.9656569 23.9653562)",,
1197612277,忠孝路,unclassified,False,False,111.331,"LINESTRING (120.9702068 23.9624795, 120.9709628 23.9632042)",,
1197612278,中正路,secondary,False,False,80.405,"LINESTRING (120.9702068 23.9624795, 120.969636 23.9629803)",131,
172137448,,unclassified,False,True,149.99200000000002,"LINESTRING (120.9702068 23.9624795, 120.9716266 23.9624934, 120.9716514 23.9625063, 120.971662 23.9625297)",,
61492435,北辰街,unclassified,False,True,53.309,"LINESTRING (120.9689097 23.9665653, 120.9685211 23.9668874)",,
981499663,中山路二段,tertiary,False,False,61.145,"LINESTRING (120.9689097 23.9665653, 120.9684795 23.9661808)",,
61492435,北辰街,unclassified,False,False,135.822,"LINESTRING (120.9689097 23.9665653, 120.9694788 23.9660184, 120.9698324 23.9656815)",,
981499663,中山路二段,tertiary,False,True,107.518,"LINESTRING (120.9689097 23.9665653, 120.9692332 23.9668548, 120.9692908 23.9669089, 120.9696551 23.9672515)",,
61187455,西安路一段,unclassified,False,True,106.474,"LINESTRING (120.9656569 23.9653562, 120.9664082 23.9660237)",,
61187455,西安路一段,unclassified,False,False,105.156,"LINESTRING (120.9656569 23.9653562, 120.9652379 23.9649552, 120.9649276 23.9646856)",,
61492436,南昌街,unclassified,False,False,136.31900000000002,"LINESTRING (120.9656569 23.9653562, 120.9651936 23.9657892, 120.964719 23.9662328)",,
61492436,南昌街,unclassified,False,True,135.54500000000002,"LINESTRING (120.9656569 23.9653562, 120.9659696 23.9650576, 120.9661112 23.9649152, 120.9662551 23.9647998, 120.9665928 23.9644885)",,
61187455,西安路一段,unclassified,False,False,106.474,"LINESTRING (120.9664082 23.9660237, 120.9656569 23.9653562)",,
126532146,中正路,tertiary,False,False,136.495,"LINESTRING (120.9664082 23.9660237, 120.9654765 23.966908)",,
126532146,中正路,tertiary,False,True,111.967,"LINESTRING (120.9664082 23.9660237, 120.9671873 23.9653116)",,
61187455,西安路一段,unclassified,False,True,113.316,"LINESTRING (120.9664082 23.9660237, 120.9669462 23.9665048, 120.967196 23.9667448)",,
61492438,西康路,unclassified,False,True,29.043,"LINESTRING (120.9654765 23.966908, 120.9652652 23.9667321)",,
126532146,中正路,tertiary,False,True,136.495,"LINESTRING (120.9654765 23.966908, 120.9664082 23.9660237)",,
61492438,西康路,unclassified,False,False,111.839,"LINESTRING (120.9654765 23.966908, 120.9658064 23.9672025, 120.966261 23.9676135)",,
126532146,中正路,tertiary,False,False,90.524,"LINESTRING (120.9654765 23.966908, 120.9649354 23.9674039, 120.9648884 23.9675093)",,
61492435,北辰街,unclassified,False,True,79.273,"LINESTRING (120.9717613 23.9638958, 120.9712115 23.9644016)",,
299072464,忠孝一路,unclassified,False,True,52.844,"LINESTRING (120.9717613 23.9638958, 120.9721192 23.963551)",,
1197612277,忠孝路,unclassified,False,False,67.683,"LINESTRING (120.9717613 23.9638958, 120.9722373 23.9643216)",,
1197612277,忠孝路,unclassified,False,True,111.79,"LINESTRING (120.9717613 23.9638958, 120.9709628 23.9632042)",,
61187455,西安路一段,unclassified,False,True,105.156,"LINESTRING (120.9649276 23.9646856, 120.9652379 23.9649552, 120.9656569 23.9653562)",,
