osmid,name,highway,oneway,reversed,length,junction,geometry,ref,maxspeed,lanes,bridge
321563085,Rua Darly Cassimiro da Silva,residential,False,True,98.701,,"LINESTRING (-41.2061817 -20.605382, -41.2070466 -20.605018)",,,,
321563040,Rua Antônio Nunes Galvão,residential,False,True,51.7,,"LINESTRING (-41.207276 -20.6054304, -41.2070466 -20.605018)",,,,
"[321563066, 321563085, 321563078]","['Rua Darly Cassimiro da Silva', 'Rua Artur Venturin', 'Rua Adelina Pigatti Lopes']",residential,False,False,322.72,,"LINESTRING (-41.207276 -20.6054304, -41.2085688 -20.6048272, -41.2085997 -20.6048009, -41.2086185 -20.6047682, -41.2086279 -20.6047242, -41.2086197 -20.6046728, -41.2085943 -20.6045924, -41.2084816 -20.6042887, -41.2082161 -20.6044042, -41.2075683 -20.6047494)",,,,
321563078,Rua Artur Venturin,residential,False,True,78.09299999999999,,"LINESTRING (-41.207276 -20.6054304, -41.2067878 -20.6056444, -41.2067167 -20.6056852, -41.2066138 -20.6057562)",,,,
321563029,Rua Honório Vieira Azevedo,residential,False,False,125.986,,"LINESTRING (-41.2058424 -20.605549, -41.205975 -20.6066752)",,,2,
321563085,Rua Darly Cassimiro da Silva,residential,False,False,38.524,,"LINESTRING (-41.2058424 -20.605549, -41.2055124 -20.6057059)",,,,
321563085,Rua Darly Cassimiro da Silva,residential,False,True,39.899,,"LINESTRING (-41.2058424 -20.605549, -41.2061817 -20.605382)",,,,
321563044,Rua Pedro Benedito Pancrácio,residential,False,False,105.665,,"LINESTRING (-41.2062231 -20.6057064, -41.2063348 -20.6066509)",,20,2,
321563044,Rua Pedro Benedito Pancrácio,residential,False,True,36.328,,"LINESTRING (-41.2062231 -20.6057064, -41.2061817 -20.605382)",,20,2,
1174002277,Rua Osmir Libainio Martins,residential,False,False,41.69,,"LINESTRING (-41.2062231 -20.6057064, -41.2064835 -20.6057079, -41.2066138 -20.6057562)",,,,
321563054,Rua Bernardino Monteiro,residential,False,True,49.118,,"LINESTRING (-41.2055124 -20.6057059, -41.2054787 -20.6052653)",,,,
321563085,Rua Darly Cassimiro da Silva,residential,False,True,38.524,,"LINESTRING (-41.2055124 -20.6057059, -41.2058424 -20.605549)",,,,
321563078,Rua Artur Venturin,residential,False,False,78.09299999999999,,"LINESTRING (-41.2066138 -20.6057562, -41.2067167 -20.6056852, -41.2067878 -20.6056444, -41.207276 -20.6054304)",,,,
1174002277,Rua Osmir Libainio Martins,residential,False,True,41.69,,"LINESTRING (-41.2066138 -20.6057562, -41.2064835 -20.6057079, -41.2062231 -20.6057064)",,,,
"[293540954, 381225951]","['Rua DRua Adalton dos Santos', 'Rua Jerônimo Ribeiro']",secondary,False,"[False, True]",59.595000000000006,,"LINESTRING (-41.1986842 -20.6062507, -41.1986956 -20.6061767, -41.1987144 -20.6060511, -41.1987157 -20.605962, -41.1987214 -20.6058228, -41.1987244 -20.6057169)",ES-379,,2,
321563044,Rua Pedro Benedito Pancrácio,residential,False,True,105.665,,"LINESTRING (-41.2063348 -20.6066509, -41.2062231 -20.6057064)",,20,2,
321563029,Rua Honório Vieira Azevedo,residential,False,True,125.986,,"LINESTRING (-41.205975 -20.6066752, -41.2058424 -20.605549)",,,2,
356766807,,primary,True,False,2.166,roundabout,"LINESTRING (-41.2034517 -20.6036191, -41.2034383 -20.6036042)",,,,
370772045,Rua Antônio Jubini,residential,False,True,126.999,,"LINESTRING (-41.1997164 -20.6062327, -41.2009339 -20.6061568)",,,,
370926917,Rua Daniel Zanuncio,residential,False,True,231.85200000000003,,"LINESTRING (-41.2001614 -20.5980861, -41.2002687 -20.5982279, -41.2003304 -20.5983158, -41.2004122 -20.5984438, -41.2004712 -20.5986082, -41.2004994 -20.598715, -41.2005316 -20.5987966, -41.2005638 -20.5988945, -41.2005665 -20.5989986, -41.200545 -20.5990753, -41.2005048 -20.599172, -41.2004699 -20.5992623, -41.2004551 -20.5993602, -41.2004498 -20.5994782, -41.200537 -20.5997255, -41.2005893 -20.5998862, -41.2006603 -20.6000268)",,,,
1171453879,Rua José Zanuncio,residential,False,True,74.208,,"LINESTRING (-41.2001614 -20.5980861, -41.2005477 -20.5983245, -41.2007676 -20.5984363)",,,,
231238044,Rua Doutor Adalton Santos,secondary,False,False,94.875,,"LINESTRING (-41.201245 -20.5997933, -41.2021462 -20.5996653)",ES-475,,2,
231238044,Rua Doutor Adalton Santos,secondary,False,True,67.215,,"LINESTRING (-41.201245 -20.5997933, -41.201009 -20.5998523, -41.20084 -20.59991, -41.20073 -20.5999615, -41.2006603 -20.6000268)",ES-475,,2,
1173968151,Rua Celsa Rosa de Oliveira Zanuncio,residential,False,False,161.97500000000002,,"LINESTRING (-41.201245 -20.5997933, -41.2009983 -20.5993878, -41.2009527 -20.5993163, -41.200942 -20.5992548, -41.2009285 -20.5991167, -41.2009218 -20.5988706, -41.2009138 -20.5988003, -41.2008843 -20.5987225, -41.2007676 -20.5984363)",,,,
1171453879,Rua José Zanuncio,residential,False,False,74.208,,"LINESTRING (-41.2007676 -20.5984363, -41.2005477 -20.5983245, -41.2001614 -20.5980861)",,,,
1173968151,Rua Celsa Rosa de Oliveira Zanuncio,residential,False,True,161.975,,"LINESTRING (-41.2007676 -20.5984363, -41.2008843 -20.5987225, -41.2009138 -20.5988003, -41.2009218 -20.5988706, -41.2009285 -20.5991167, -41.200942 -20.5992548, -41.2009527 -20.5993163, -41.2009983 -20.5993878, -41.201245 -20.5997933)",,,,
371221738,Rua Archilau Vivacqua,residential,False,False,114.673,,"LINESTRING (-41.2039029 -20.6011873, -41.2040625 -20.6022077)",,,,
375218207,Rua Antonio Santolin,residential,False,False,55.645,,"LINESTRING (-41.2043269 -20.6047789, -41.2048606 -20.6047494)",,,,
656373200,Avenida João Bley,residential,False,False,63.621,,"LINESTRING (-41.2043269 -20.6047789, -41.2043959 -20.6053474)",,,,
656373200,Avenida João Bley,residential,False,True,152.89000000000001,,"LINESTRING (-41.2043269 -20.6047789, -41.2041928 -20.6039485, -41.204103 -20.60342)",,,,
321562999,Rua Coronel Francisco Athayde,residential,False,False,11.887,,"LINESTRING (-41.2024528 -20.6037137, -41.2025647 -20.6036923)",,,,
321562999,Rua Coronel Francisco Athayde,residential,False,True,60.254,,"LINESTRING (-41.2024528 -20.6037137, -41.2018847 -20.6038179)",,,,
375241539,Rua Manoel Pires Martins,residential,False,False,196.384,,"LINESTRING (-41.2024528 -20.6037137, -41.2026324 -20.6054718)",,,,
356766798,Rua Scandar Nemer,residential,False,True,18.198,,"LINESTRING (-41.2075415 -20.6003412, -41.2074786 -20.6004939)",,,,
324348613,Rua Vereador Anísio Novaes,secondary,False,False,190.114,,"LINESTRING (-41.2075415 -20.6003412, -41.2074249 -20.600254, -41.2073484 -20.6001951, -41.2072612 -20.6001071, -41.207158 -20.600003, -41.2070976 -20.5999189, -41.2070546 -20.5998315, -41.2070077 -20.5996841, -41.2069557 -20.5994907, -41.2067972 -20.598843)",ES-379,,,
324348613,Rua Vereador Anísio Novaes,secondary,False,True,18.841,,"LINESTRING (-41.2075415 -20.6003412, -41.207626 -20.6003996, -41.2076877 -20.6004411)",ES-379,,,
378683931,Travessa da Fraternidade,residential,True,False,17.111,roundabout,"LINESTRING (-41.2030134 -20.6014394, -41.2029947 -20.6014405, -41.2029767 -20.6014358, -41.2029615 -20.6014257, -41.2029507 -20.6014113, -41.2029458 -20.6013945, -41.2029469 -20.6013779, -41.2029536 -20.6013625, -41.2029651 -20.60135, -41.2029804 -20.6013415)",,,,
378684239,Travessa da Fraternidade,residential,False,True,54.787,,"LINESTRING (-41.2030134 -20.6014394, -41.2030274 -20.6015044, -41.2030435 -20.601547, -41.2030837 -20.601591, -41.2031239 -20.601606, -41.2032178 -20.601606, -41.2034243 -20.6015809)",,,,
378684195,Travessa da Fraternidade,residential,False,True,34.671,,"LINESTRING (-41.2029804 -20.6013415, -41.2029036 -20.6010381)",,,,
378683931,Travessa da Fraternidade,residential,True,False,9.222000000000001,roundabout,"LINESTRING (-41.2029804 -20.6013415, -41.2029977 -20.601338, -41.2030154 -20.6013399, -41.2030314 -20.6013469, -41.2030443 -20.6013584, -41.2030525 -20.601373)",,,,
378684201,,residential,False,True,18.969,,"LINESTRING (-41.2030525 -20.601373, -41.2032325 -20.6013463)",,,,
378683931,Travessa da Fraternidade,residential,True,False,9.433,roundabout,"LINESTRING (-41.2030525 -20.601373, -41.2030554 -20.6013894, -41.2030525 -20.6014058, -41.2030442 -20.6014205, -41.2030305 -20.6014324, -41.2030134 -20.6014394)",,,,
378684195,Travessa da Fraternidade,residential,False,False,34.671,,"LINESTRING (-41.2029036 -20.6010381, -41.2029804 -20.6013415)",,,,
378684049,Travessa da Fraternidade,residential,False,False,24.655,,"LINESTRING (-41.2029036 -20.6010381, -41.202915 -20.6010333, -41.2029241 -20.6010252, -41.2029299 -20.6010148, -41.2029317 -20.6010033, -41.2029294 -20.6009917, -41.2029233 -20.6009816, -41.2029139 -20.6009738, -41.2029023 -20.6009693, -41.2028899 -20.6009686, -41.2028779 -20.6009717, -41.2028676 -20.6009783, -41.2028602 -20.6009876, -41.2028564 -20.6009987, -41.2028566 -20.6010103, -41.2028608 -20.6010213, -41.2028686 -20.6010303, -41.2028791 -20.6010365, -41.2028912 -20.6010392, -41.2029036 -20.6010381)",,,,
378684049,Travessa da Fraternidade,residential,False,True,24.654999999999998,,"LINESTRING (-41.2029036 -20.6010381, -41.2028912 -20.6010392, -41.2028791 -20.6010365, -41.2028686 -20.6010303, -41.2028608 -20.6010213, -41.2028566 -20.6010103, -41.2028564 -20.6009987, -41.2028602 -20.6009876, -41.2028676 -20.6009783, -41.2028779 -20.6009717, -41.2028899 -20.6009686, -41.2029023 -20.6009693, -41.2029139 -20.6009738, -41.2029233 -20.6009816, -41.2029294 -20.6009917, -41.2029317 -20.6010033, -41.2029299 -20.6010148, -41.2029241 -20.6010252, -41.202915 -20.6010333, -41.2029036 -20.6010381)",,,,
378684201,,residential,False,False,18.969,,"LINESTRING (-41.2032325 -20.6013463, -41.2030525 -20.601373)",,,,
378684058,,residential,False,False,19.341,,"LINESTRING (-41.2032325 -20.6013463, -41.2032324 -20.6013373, -41.2032352 -20.6013288, -41.2032408 -20.6013216, -41.2032486 -20.6013164, -41.2032577 -20.6013138, -41.2032672 -20.601314, -41.2032762 -20.601317, -41.2032837 -20.6013225, -41.2032889 -20.60133, -41.2032914 -20.6013386, -41.2032906 -20.601348, -41.2032866 -20.6013566, -41.2032797 -20.6013635, -41.2032708 -20.6013678, -41.2032608 -20.6013691, -41.203251 -20.6013672, -41.2032424 -20.6013624, -41.203236 -20.6013551, -41.2032325 -20.6013463)",,,,
378684058,,residential,False,True,19.341,,"LINESTRING (-41.2032325 -20.6013463, -41.203236 -20.6013551, -41.2032424 -20.6013624, -41.203251 -20.6013672, -41.2032608 -20.6013691, -41.2032708 -20.6013678, -41.2032797 -20.6013635, -41.2032866 -20.6013566, -41.2032906 -20.601348, -41.2032914 -20.6013386, -41.2032889 -20.60133, -41.2032837 -20.6013225, -41.2032762 -20.601317, -41.2032672 -20.601314, -41.2032577 -20.6013138, -41.2032486 -20.6013164, -41.2032408 -20.6013216, -41.2032352 -20.6013288, -41.2032324 -20.6013373, -41.2032325 -20.6013463)",,,,
231238044,Rua Doutor Adalton Santos,secondary,False,False,24.753999999999998,,"LINESTRING (-41.1987244 -20.6057169, -41.1988083 -20.6056281, -41.1988813 -20.6055496)",ES-475,,2,
"[293540954, 381225951]","['Rua DRua Adalton dos Santos', 'Rua Jerônimo Ribeiro']",secondary,False,"[False, True]",59.595,,"LINESTRING (-41.1987244 -20.6057169, -41.1987214 -20.6058228, -41.1987157 -20.605962, -41.1987144 -20.6060511, -41.1986956 -20.6061767, -41.1986842 -20.6062507)",ES-379,,2,
231238044,Rua Doutor Adalton Santos,secondary,False,False,114.733,,"LINESTRING (-41.1988813 -20.6055496, -41.1989799 -20.6054047, -41.1990852 -20.6052339, -41.1991462 -20.6051178, -41.1991958 -20.6049835, -41.1993206 -20.60461)",ES-475,,2,
231238044,Rua Doutor Adalton Santos,secondary,False,True,24.753999999999998,,"LINESTRING (-41.1988813 -20.6055496, -41.1988083 -20.6056281, -41.1987244 -20.6057169)",ES-475,,2,
293540947,Beco Oito,residential,False,False,48.985,,"LINESTRING (-41.1988813 -20.6055496, -41.1991221 -20.6055798, -41.1993467 -20.6056148)",,,,
293540990,Rua Antônio Machado,primary,True,False,14.681,,"LINESTRING (-41.2034383 -20.6036042, -41.2033136 -20.6035425)",,,,
356766807,,primary,True,False,26.025000000000002,roundabout,"LINESTRING (-41.2034383 -20.6036042, -41.2034248 -20.6035855, -41.2034186 -20.6035636, -41.2034203 -20.603541, -41.2034297 -20.6035201, -41.2034458 -20.6035033, -41.2034669 -20.6034922, -41.2034907 -20.6034881, -41.2035153 -20.6034896, -41.2035387 -20.6034969, -41.2035695 -20.6035029)",,,,
321563080,Rua Jerônimo Monteiro,residential,False,False,62.37,,"LINESTRING (-41.2048606 -20.6047494, -41.2048982 -20.6053092)",,,,
375218207,Rua Antonio Santolin,residential,False,False,27.008,,"LINESTRING (-41.2048606 -20.6047494, -41.2051195 -20.6047331)",,,,
375218207,Rua Antonio Santolin,residential,False,True,55.645,,"LINESTRING (-41.2048606 -20.6047494, -41.2043269 -20.6047789)",,,,
"[321563080, 321563075]","['Rua Doutor Gastão Correia de Lima', 'Rua Jerônimo Monteiro']",residential,False,True,151.9,,"LINESTRING (-41.2048606 -20.6047494, -41.2047467 -20.6038606, -41.2052425 -20.6037808)",,,,
231238044,Rua Doutor Adalton Santos,secondary,False,True,4.77,,"LINESTRING (-41.1994755 -20.6041807, -41.1994598 -20.604221)",ES-475,,2,
231238044,Rua Doutor Adalton Santos,secondary,False,False,92.369,,"LINESTRING (-41.1994755 -20.6041807, -41.1996116 -20.6038142, -41.1997417 -20.6033886)",ES-475,,2,
"[544660636, 1174004575]","['Rua Santa Mônica', 'Rua Maria da Penha de Azevedo Lima']",residential,False,False,186.87100000000004,,"LINESTRING (-41.1994755 -20.6041807, -41.1990031 -20.6040714, -41.19896 -20.604073, -41.1989273 -20.6040908, -41.1988262 -20.6043203, -41.1987787 -20.6045228, -41.1987321 -20.6047323, -41.1986239 -20.6049166, -41.1984827 -20.6051514)",,20,2,
544660856,Travessa Pedro de Souza,residential,False,True,80.586,,"LINESTRING (-41.2002096 -20.6044017, -41.1994598 -20.604221)",,,2,
544661139,Rua Jerônimo Nunes,residential,False,True,67.63,,"LINESTRING (-41.199954 -20.6047457, -41.1993206 -20.60461)",,,2,
544661315,Travessa Ângelo Coaioto,residential,False,False,92.897,,"LINESTRING (-41.1997417 -20.6033886, -41.2006158 -20.6035575)",,20,2,
231238044,Rua Doutor Adalton Santos,secondary,False,False,389.5,,"LINESTRING (-41.1997417 -20.6033886, -41.1998718 -20.603058, -41.1999161 -20.6029454, -41.1999556 -20.6028488, -41.2000836 -20.6025199, -41.2002888 -20.6020906, -41.2003331 -20.6019776, -41.2003478 -20.6018923, -41.2003478 -20.6017755, -41.2003545 -20.6014918, -41.2003505 -20.6013525, -41.2004189 -20.6010964, -41.2005651 -20.600603, -41.200604 -20.6004436, -41.2006308 -20.6002992, -41.2006362 -20.6002164, -41.2006415 -20.6001511, -41.2006603 -20.6000268)",ES-475,,2,
231238044,Rua Doutor Adalton Santos,secondary,False,True,92.369,,"LINESTRING (-41.1997417 -20.6033886, -41.1996116 -20.6038142, -41.1994755 -20.6041807)",ES-475,,2,
544661315,Travessa Ângelo Coaioto,residential,False,True,92.897,,"LINESTRING (-41.2006158 -20.6035575, -41.1997417 -20.6033886)",,20,2,
321563094,Rua Antônio Bento,residential,False,True,69.406,,"LINESTRING (-41.2029335 -20.6024258, -41.2028822 -20.6024371, -41.2022844 -20.6025688)",,,,
370788442,Avenida Getúlio Vargas,primary,True,False,72.69200000000001,,"LINESTRING (-41.2029335 -20.6024258, -41.202916 -20.6023605, -41.2027632 -20.6017918)",ES-166,60,,
1043581505,Praça Três Irmãos,secondary,True,False,59.856,,"LINESTRING (-41.2029335 -20.6024258, -41.2034065 -20.6023196, -41.2034927 -20.6023002)",,,,
1174678742,Rua Silvio de Souza,residential,False,False,25.039,,"LINESTRING (-41.2066491 -20.6030493, -41.206805 -20.6028778)",,,,
618268497,Rua Antônio Nunes Galvão,residential,True,False,68.693,,"LINESTRING (-41.2066491 -20.6030493, -41.2070301 -20.6034698, -41.2070494 -20.6035337)",,,,
321563075,Rua Doutor Gastão Correia de Lima,residential,False,False,90.484,,"LINESTRING (-41.2069756 -20.6035179, -41.2061173 -20.6036472)",,,,
618704277,Rua Antônio Nunes Galvão,residential,True,False,66.102,,"LINESTRING (-41.2069756 -20.6035179, -41.2065693 -20.603061)",,,,
321563077,Rua Frei Manoel,tertiary,False,False,61.2,,"LINESTRING (-41.2058296 -20.6019859, -41.2059256 -20.6025289)",,,,
321563077,Rua Frei Manoel,tertiary,False,True,10.192,,"LINESTRING (-41.2058296 -20.6019859, -41.2058162 -20.6018951)",,,,
656373204,Ladeira Felício Massad,residential,False,False,59.287,,"LINESTRING (-41.2058296 -20.6019859, -41.2063818 -20.6018551)",,,,
656373204,Ladeira Felício Massad,residential,False,True,59.287,,"LINESTRING (-41.2063818 -20.6018551, -41.2058296 -20.6019859)",,,,
293540932,Rua Lidyo Machado,residential,False,False,53.729,,"LINESTRING (-41.2030883 -20.6054429, -41.2036033 -20.6054097)",,,,
293540932,Rua Lidyo Machado,residential,False,True,47.559,,"LINESTRING (-41.2030883 -20.6054429, -41.2026324 -20.6054718)",,,,
293540932,Rua Lidyo Machado,residential,False,False,61.296,,"LINESTRING (-41.202045 -20.6055114, -41.2026324 -20.6054718)",,,,
293540932,Rua Lidyo Machado,residential,False,True,60.824,,"LINESTRING (-41.202045 -20.6055114, -41.2014618 -20.6055463)",,,,
321563095,Rua Machado de Assis,residential,False,True,189.047,,"LINESTRING (-41.202045 -20.6055114, -41.2018847 -20.6038179)",,,,
321562999,Rua Coronel Francisco Athayde,residential,False,False,60.254,,"LINESTRING (-41.2018847 -20.6038179, -41.2024528 -20.6037137)",,,,
321563095,Rua Machado de Assis,residential,False,False,189.047,,"LINESTRING (-41.2018847 -20.6038179, -41.202045 -20.6055114)",,,,
321562999,Rua Coronel Francisco Athayde,residential,False,True,59.608,,"LINESTRING (-41.2018847 -20.6038179, -41.2013818 -20.603904, -41.2013236 -20.6039225)",,,,
293540932,Rua Lidyo Machado,residential,False,False,47.559,,"LINESTRING (-41.2026324 -20.6054718, -41.2030883 -20.6054429)",,,,
293540932,Rua Lidyo Machado,residential,False,True,61.296,,"LINESTRING (-41.2026324 -20.6054718, -41.202045 -20.6055114)",,,,
375241539,Rua Manoel Pires Martins,residential,False,True,196.384,,"LINESTRING (-41.2026324 -20.6054718, -41.2024528 -20.6037137)",,,,
321563093,Rua Jocarly Garcia,residential,False,True,62.983,,"LINESTRING (-41.2009339 -20.6061568, -41.2008769 -20.6055929)",,30,,
370772045,Rua Antônio Jubini,residential,False,False,126.999,,"LINESTRING (-41.2009339 -20.6061568, -41.1997164 -20.6062327)",,,,
293540932,Rua Lidyo Machado,residential,False,False,61.097,,"LINESTRING (-41.2008769 -20.6055929, -41.2014618 -20.6055463)",,,,
293540932,Rua Lidyo Machado,residential,False,True,111.154,,"LINESTRING (-41.2008769 -20.6055929, -41.1998107 -20.6056502)",,,,
321563093,Rua Jocarly Garcia,residential,False,False,62.983,,"LINESTRING (-41.2008769 -20.6055929, -41.2009339 -20.6061568)",,30,,
321563093,Rua Jocarly Garcia,residential,False,True,199.52400000000003,,"LINESTRING (-41.2008769 -20.6055929, -41.2008085 -20.6049747, -41.2008025 -20.6049095, -41.2008085 -20.6048467, -41.2008233 -20.6047977, -41.2008641 -20.6047042, -41.201062 -20.6043608, -41.2012109 -20.6040972, -41.2013236 -20.6039225)",,30,,
370788434,Rua Coronel Francisco Athayde,residential,True,False,18.112,,"LINESTRING (-41.2033136 -20.6035425, -41.2031427 -20.6035732)",,,2,
293540990,Rua Antônio Machado,primary,True,False,34.726,,"LINESTRING (-41.2033136 -20.6035425, -41.2032373 -20.6034891, -41.2031775 -20.6034294, -41.2031418 -20.603384, -41.2030937 -20.603312)",,,,
321563053,Rua Thiers Veloso,residential,False,True,67.081,,"LINESTRING (-41.2027632 -20.6017918, -41.2021395 -20.6019438)",,,,
370788442,Avenida Getúlio Vargas,primary,True,False,118.796,,"LINESTRING (-41.2027632 -20.6017918, -41.2024574 -20.6007625)",ES-166,60,,
1171312074,Rua Antônio Machado,primary,True,False,99.942,,"LINESTRING (-41.2030937 -20.603312, -41.2029335 -20.6024258)",ES-166,60,,
392874777,Avenida Getúlio Vargas,primary,False,False,36.622,,"LINESTRING (-41.2024574 -20.6007625, -41.2023586 -20.6004464)",ES-166,,,
"[293540922, 231238043]","['Rua Aguilar Freitas', 'Rua Cruz Maia']",primary,True,False,192.73899999999998,,"LINESTRING (-41.2024574 -20.6007625, -41.20312 -20.6006501, -41.2032627 -20.6006513, -41.2032962 -20.6006614, -41.2033164 -20.6006852, -41.2033445 -20.6007335, -41.2033566 -20.6007881, -41.2034243 -20.6015809)",ES-166,,,
293540922,Rua Cruz Maia,primary,True,False,45.801,,"LINESTRING (-41.2034243 -20.6015809, -41.203463 -20.6019912)",ES-166,,,
378684239,Travessa da Fraternidade,residential,False,False,54.787,,"LINESTRING (-41.2034243 -20.6015809, -41.2032178 -20.601606, -41.2031239 -20.601606, -41.2030837 -20.601591, -41.2030435 -20.601547, -41.2030274 -20.6015044, -41.2030134 -20.6014394)",,,,
356766806,Rua Carlos Lomba,tertiary,False,True,11.263,,"LINESTRING (-41.2036765 -20.6034878, -41.2035695 -20.6035029)",,,,
356766806,Rua Carlos Lomba,tertiary,False,False,38.355000000000004,,"LINESTRING (-41.2036765 -20.6034878, -41.2038639 -20.6034583, -41.2040399 -20.6034306)",,,,
356766810,Acesso a Matriz,residential,False,False,64.739,,"LINESTRING (-41.2036765 -20.6034878, -41.2037704 -20.6036384, -41.20382 -20.6036566, -41.2038893 -20.6036481, -41.2039581 -20.6036397, -41.203995 -20.603602, -41.2040399 -20.6034306)",,,,
356766806,Rua Carlos Lomba,tertiary,False,False,6.673,,"LINESTRING (-41.2040399 -20.6034306, -41.204103 -20.60342)",,,,
356766806,Rua Carlos Lomba,tertiary,False,True,38.355000000000004,,"LINESTRING (-41.2040399 -20.6034306, -41.2038639 -20.6034583, -41.2036765 -20.6034878)",,,,
356766810,Acesso a Matriz,residential,False,True,64.739,,"LINESTRING (-41.2040399 -20.6034306, -41.203995 -20.603602, -41.2039581 -20.6036397, -41.2038893 -20.6036481, -41.20382 -20.6036566, -41.2037704 -20.6036384, -41.2036765 -20.6034878)",,,,
293540932,Rua Lidyo Machado,residential,False,False,12.035,,"LINESTRING (-41.2036033 -20.6054097, -41.2037186 -20.6054015)",,,,
293540932,Rua Lidyo Machado,residential,False,True,53.729,,"LINESTRING (-41.2036033 -20.6054097, -41.2030883 -20.6054429)",,,,
356766808,Avenida Nossa Senhora da Penha,primary,True,False,135.299,,"LINESTRING (-41.2036033 -20.6054097, -41.203497 -20.604197)",ES-166,60,,
293540933,Rua Scandar Nemer,residential,False,True,22.542,,"LINESTRING (-41.2076877 -20.6004411, -41.2074786 -20.6004939)",,,,
324348613,Rua Vereador Anísio Novaes,secondary,False,True,4.691,,"LINESTRING (-41.2076877 -20.6004411, -41.2077266 -20.6004624)",ES-379,,,
324348613,Rua Vereador Anísio Novaes,secondary,False,False,18.841,,"LINESTRING (-41.2076877 -20.6004411, -41.207626 -20.6003996, -41.2075415 -20.6003412)",ES-379,,,
371221738,Rua Archilau Vivacqua,residential,False,True,114.673,,"LINESTRING (-41.2040625 -20.6022077, -41.2039029 -20.6011873)",,,,
356766802,Avenida Ministro Araripe,secondary,True,False,60.193,,"LINESTRING (-41.2040625 -20.6022077, -41.2038948 -20.6022349, -41.2036101 -20.6022811, -41.2034927 -20.6023002)",,,,
321563054,Rua Bernardino Monteiro,residential,False,False,98.412,,"LINESTRING (-41.2052425 -20.6037808, -41.2053795 -20.6046565)",,,,
321563054,Rua Bernardino Monteiro,residential,False,True,60.062,,"LINESTRING (-41.2052425 -20.6037808, -41.2051476 -20.603248)",,,,
321563075,Rua Doutor Gastão Correia de Lima,residential,False,True,92.255,,"LINESTRING (-41.2052425 -20.6037808, -41.2061173 -20.6036472)",,,,
"[321563080, 321563075]","['Rua Doutor Gastão Correia de Lima', 'Rua Jerônimo Monteiro']",residential,False,False,151.9,,"LINESTRING (-41.2052425 -20.6037808, -41.2047467 -20.6038606, -41.2048606 -20.6047494)",,,,
832209811,Rua Corinto Heringer,residential,False,True,53.255,,"LINESTRING (-41.2058786 -20.604551, -41.2053795 -20.6046565)",,,,
321563054,Rua Bernardino Monteiro,residential,False,True,98.412,,"LINESTRING (-41.2053795 -20.6046565, -41.2052425 -20.6037808)",,,,
832209811,Rua Corinto Heringer,residential,False,False,53.255,,"LINESTRING (-41.2053795 -20.6046565, -41.2058786 -20.604551)",,,,
321563054,Rua Bernardino Monteiro,residential,False,False,56.956,,"LINESTRING (-41.2053795 -20.6046565, -41.2053904 -20.604713, -41.2054651 -20.6051624)",,,,
293540933,Rua Scandar Nemer,residential,False,False,74.384,,"LINESTRING (-41.20682 -20.6007536, -41.2074786 -20.6004939)",,,,
321563082,Rua Antenor Pinheiro,residential,False,True,101.531,,"LINESTRING (-41.20682 -20.6007536, -41.2066053 -20.5998629)",,,,
293540933,Rua Scandar Nemer,residential,False,True,379.56499999999994,,"LINESTRING (-41.20682 -20.6007536, -41.206582 -20.6008064, -41.2062534 -20.600878, -41.2059429 -20.6009533, -41.2055701 -20.6010273, -41.2054548 -20.60105, -41.2053542 -20.6010587, -41.2052094 -20.6010525, -41.2051008 -20.6010412, -41.204807 -20.6009608, -41.2047131 -20.6009319, -41.204575 -20.6008553, -41.2041501 -20.6005681, -41.2039165 -20.6003884, -41.2038495 -20.6003181, -41.2037945 -20.6002151, -41.2037314 -20.5999653)",,,,
832432198,Rua Ediones Ferrari,residential,False,True,63.483,,"LINESTRING (-41.205617 -20.6042476, -41.2062181 -20.6041508)",,,,
656859184,Rua Frei Manoel,residential,False,False,62.142,,"LINESTRING (-41.2062181 -20.6041508, -41.2063399 -20.6046979)",,,,
656859184,Rua Frei Manoel,residential,False,True,56.972,,"LINESTRING (-41.2062181 -20.6041508, -41.2061173 -20.6036472)",,,,
832432198,Rua Ediones Ferrari,residential,False,False,63.483,,"LINESTRING (-41.2062181 -20.6041508, -41.205617 -20.6042476)",,,,
1172101499,Rua Ediones Ferrari,residential,False,True,55.062,,"LINESTRING (-41.2062181 -20.6041508, -41.2067398 -20.6040687)",,,,
392874780,Avenida Nossa Senhora da Penha,primary,True,False,135.329,,"LINESTRING (-41.2036127 -20.6041885, -41.2037186 -20.6054015)",ES-166,60,,
832466956,,primary_link,False,True,12.079,,"LINESTRING (-41.2036127 -20.6041885, -41.203497 -20.604197)",,,,
832466956,,primary_link,False,False,12.079,,"LINESTRING (-41.203497 -20.604197, -41.2036127 -20.6041885)",,,,
356766808,Avenida Nossa Senhora da Penha,primary,True,False,64.432,,"LINESTRING (-41.203497 -20.604197, -41.2034807 -20.6039887, -41.2034517 -20.6036191)",ES-166,60,,
321563054,Rua Bernardino Monteiro,residential,False,False,11.529,,"LINESTRING (-41.2054651 -20.6051624, -41.2054787 -20.6052653)",,,,
466067811,Rua Moura,residential,False,False,104.68,,"LINESTRING (-41.2054651 -20.6051624, -41.2063399 -20.6046979)",,,,
321563054,Rua Bernardino Monteiro,residential,False,True,56.956,,"LINESTRING (-41.2054651 -20.6051624, -41.2053904 -20.604713, -41.2053795 -20.6046565)",,,,
