osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,lanes,maxspeed
584467359,True,BR-414,Avenida Engenheiro Roberto Müller,trunk,False,26.338,,"LINESTRING (-48.8063712 -15.9229062, -48.806518 -15.922716)",,
1194248829,False,,Avenida Engenheiro Roberto Müller,residential,True,10.097,,"LINESTRING (-48.8063712 -15.9229062, -48.8064457 -15.922962)",,
250817807,False,,Travessa Dona Altina Magalhães,residential,True,45.787,,"LINESTRING (-48.8055912 -15.9270939, -48.8060117 -15.9271717)",,
642205668,False,BR-414,Avenida Engenheiro Roberto Müller,trunk,True,64.243,,"LINESTRING (-48.8055912 -15.9270939, -48.8056828 -15.9265229)",,
"[707535591, 707535590, 250817807]",False,,Travessa Dona Altina Magalhães,residential,False,188.777,yes,"LINESTRING (-48.8055912 -15.9270939, -48.8051081 -15.9269772, -48.8045597 -15.9268043, -48.8039047 -15.9265949)",,
642205668,False,BR-414,Avenida Engenheiro Roberto Müller,trunk,False,471.057,,"LINESTRING (-48.8055912 -15.9270939, -48.8054766 -15.9276589, -48.8048745 -15.9306284, -48.8048744 -15.9307305, -48.8050567 -15.931234)",,
1194248823,False,,Avenida Engenheiro Roberto Müller,residential,True,6.75,,"LINESTRING (-48.8060869 -15.9237883, -48.8061499 -15.9237922)",,
584467359,True,BR-414,Avenida Engenheiro Roberto Müller,trunk,False,103.679,,"LINESTRING (-48.8060869 -15.9237883, -48.8061458 -15.9234326, -48.8062073 -15.9232434, -48.8062477 -15.9231192, -48.8063712 -15.9229062)",,
"[250817807, 707535590, 707535591]",False,,Travessa Dona Altina Magalhães,residential,True,188.777,yes,"LINESTRING (-48.8039047 -15.9265949, -48.8045597 -15.9268043, -48.8051081 -15.9269772, -48.8055912 -15.9270939)",,
257942630,True,,Avenida Cônego Carlos Planger,tertiary,False,53.53,,"LINESTRING (-48.8087704 -15.9236763, -48.8090463 -15.924078)",,
650076863,False,,Rua Francisco Miranda,residential,False,25.031,,"LINESTRING (-48.8087704 -15.9236763, -48.8085365 -15.9236672)",,
650076863,False,,Rua Francisco Miranda,residential,True,144.195,,"LINESTRING (-48.8087704 -15.9236763, -48.808982 -15.9236072, -48.8100473 -15.9232593)",,
257942634,False,,Rua 25 de Março,residential,True,135.139,,"LINESTRING (-48.8097331 -15.923845, -48.8100935 -15.9243538, -48.8104738 -15.9248291)",,
"[584467356, 1222250742]",False,,"['Rua José J. Veiga', 'Rua Professor Érico Curado']",residential,False,84.248,,"LINESTRING (-48.8097331 -15.923845, -48.8101215 -15.9234933, -48.8100473 -15.9232593)",,
"[584467354, 1222250742]",False,,Rua José J. Veiga,residential,True,77.874,,"LINESTRING (-48.8097331 -15.923845, -48.8090995 -15.92406, -48.8090463 -15.924078)",,
257942630,True,,Avenida Cônego Carlos Planger,tertiary,False,147.988,,"LINESTRING (-48.8090463 -15.924078, -48.8097687 -15.9252132)",,
584467354,False,,Rua José J. Veiga,residential,True,17.139,,"LINESTRING (-48.8090463 -15.924078, -48.8088991 -15.924139)",,
"[584467354, 1222250742]",False,,Rua José J. Veiga,residential,False,77.874,,"LINESTRING (-48.8090463 -15.924078, -48.8090995 -15.92406, -48.8097331 -15.923845)",,
257942634,False,,Rua 25 de Março,residential,True,64.81,,"LINESTRING (-48.8104738 -15.9248291, -48.8108672 -15.9252725)",,
