osmid,oneway,name,highway,maxspeed,reversed,length,bridge,geometry
288129073,False,Avenida 99,residential,60,False,112.453,,"LINESTRING (-49.5725384 -18.6796659, -49.5720326 -18.6787753)"
288129073,False,Avenida 99,residential,60,True,113.39,,"LINESTRING (-49.5725384 -18.6796659, -49.5730375 -18.6805694)"
1069638041,False,Rua 98,residential,60,False,115.998,,"LINESTRING (-49.5725384 -18.6796659, -49.5715677 -18.6801585)"
1069638041,False,Rua 98,residential,60,True,115.154,,"LINESTRING (-49.5725384 -18.6796659, -49.5735039 -18.6791802)"
287985266,False,Rua 96,residential,60,False,91.701,,"LINESTRING (-49.5683415 -18.6806568, -49.569105 -18.6802606)"
287985266,False,Rua 96,residential,60,True,91.322,,"LINESTRING (-49.5683415 -18.6806568, -49.5675695 -18.6810305)"
288127946,True,Avenida 107,residential,60,False,114.217,,"LINESTRING (-49.5683415 -18.6806568, -49.5678302 -18.679751)"
364638332,True,Avenida 101,tertiary,60,False,48.447,,"LINESTRING (-49.5719921 -18.6810942, -49.5717798 -18.6807077)"
910101524,True,Rua Cem,residential,60,False,60.736,,"LINESTRING (-49.5719921 -18.6810942, -49.5714827 -18.6813501)"
288127946,True,Avenida 107,residential,60,False,111.986,,"LINESTRING (-49.5697957 -18.6833472, -49.5693068 -18.6824529)"
329947303,True,Rua 102,tertiary,60,False,95.49,,"LINESTRING (-49.5697957 -18.6833472, -49.5705961 -18.682944)"
288127946,True,Avenida 107,residential,60,False,110.249,,"LINESTRING (-49.5688136 -18.6815417, -49.5683415 -18.6806568)"
329940436,True,Rua 98,residential,60,False,94.378,,"LINESTRING (-49.5688136 -18.6815417, -49.5696069 -18.6811472)"
288127952,False,Rua 115 A,residential,60,False,88.34,,"LINESTRING (-49.5650568 -18.6823171, -49.5654544 -18.6830166)"
892410667,False,Rua 96,tertiary,60,False,70.227,,"LINESTRING (-49.5650568 -18.6823171, -49.5656417 -18.682014)"
288127946,True,Avenida 107,residential,60,False,113.864,,"LINESTRING (-49.5693068 -18.6824529, -49.5688136 -18.6815417)"
910101524,True,Rua Cem,residential,60,False,88.65,,"LINESTRING (-49.5693068 -18.6824529, -49.5685599 -18.6828203)"
288127946,True,Avenida 107,residential,60,False,111.333,,"LINESTRING (-49.5678302 -18.679751, -49.5673446 -18.6788617)"
364001315,False,Rua 94,residential,60,False,89.748,,"LINESTRING (-49.5678302 -18.679751, -49.5670787 -18.6801313)"
364001315,False,Rua 94,residential,60,True,93.724,,"LINESTRING (-49.5678302 -18.679751, -49.5686177 -18.6793587)"
287985263,True,Rua 104,residential,60,False,65.146,,"LINESTRING (-49.5740302 -18.6823682, -49.5734895 -18.6826526)"
288129073,False,Avenida 99,residential,60,False,112.646,,"LINESTRING (-49.5740302 -18.6823682, -49.5735322 -18.6814717)"
288129073,False,Avenida 99,residential,60,False,113.057,,"LINESTRING (-49.5735322 -18.6814717, -49.5730375 -18.6805694)"
288129073,False,Avenida 99,residential,60,True,112.646,,"LINESTRING (-49.5735322 -18.6814717, -49.5740302 -18.6823682)"
288127950,False,Avenida 113,residential,60,False,102.161,,"LINESTRING (-49.5655108 -18.6809315, -49.565974 -18.6817387)"
288127950,False,Avenida 113,residential,60,True,112.441,,"LINESTRING (-49.5655108 -18.6809315, -49.5650074 -18.6800398)"
364001315,False,Rua 94,residential,60,True,92.447,,"LINESTRING (-49.5655108 -18.6809315, -49.5662839 -18.680538)"
287985270,False,Rua 92,residential,60,False,88.94,,"LINESTRING (-49.5673446 -18.6788617, -49.5666058 -18.6792489)"
287985270,False,Rua 92,residential,60,True,91.851,,"LINESTRING (-49.5673446 -18.6788617, -49.5681218 -18.6784872)"
329946417,True,Rua 106,residential,60,False,6.719,,"LINESTRING (-49.5684349 -18.6863169, -49.5684917 -18.6862894)"
329948059,True,Avenida 113,tertiary,60,False,49.196,,"LINESTRING (-49.5684349 -18.6863169, -49.5682241 -18.6859221)"
288127952,False,Rua 115 A,residential,60,True,3.256,,"LINESTRING (-49.5660557 -18.684088, -49.5660383 -18.6840638)"
288127954,False,Rua Cem,residential,60,False,110.8,,"LINESTRING (-49.5660557 -18.684088, -49.5669768 -18.6836068)"
288127954,False,Rua Cem,residential,60,True,73.634,,"LINESTRING (-49.5660557 -18.684088, -49.5654286 -18.6843806)"
288127949,False,Avenida 117,residential,60,False,41.282,,"LINESTRING (-49.566067 -18.6863565, -49.5662357 -18.6866916)"
329951680,False,Rua 104,tertiary,60,False,115.752,,"LINESTRING (-49.566067 -18.6863565, -49.5650883 -18.6868299)"
329951680,False,Rua 104,tertiary,60,True,113.896,,"LINESTRING (-49.566067 -18.6863565, -49.5670182 -18.6858694)"
288127946,True,Avenida 107,residential,60,False,113.492,,"LINESTRING (-49.5702993 -18.6842495, -49.5697957 -18.6833472)"
364638766,True,Rua 104,tertiary,60,False,91.299,,"LINESTRING (-49.5702993 -18.6842495, -49.5695271 -18.6846224)"
288127955,False,Rua 104 A,residential,60,True,115.592,,"LINESTRING (-49.5652649 -18.6871763, -49.5662357 -18.6866916)"
288127956,False,Rua 119,residential,60,True,42.775,,"LINESTRING (-49.5652649 -18.6871763, -49.5650883 -18.6868299)"
288129073,False,Avenida 99,residential,60,False,113.39,,"LINESTRING (-49.5730375 -18.6805694, -49.5725384 -18.6796659)"
288129073,False,Avenida 99,residential,60,True,113.057,,"LINESTRING (-49.5730375 -18.6805694, -49.5735322 -18.6814717)"
910101525,True,Rua Cem,residential,60,False,115.549,,"LINESTRING (-49.5730375 -18.6805694, -49.5720673 -18.6810543)"
288127949,False,Avenida 117,residential,60,True,71.164,,"LINESTRING (-49.5665423 -18.6872619, -49.5662357 -18.6866916)"
864984137,False,Rua 106,residential,60,False,114.436,,"LINESTRING (-49.5665423 -18.6872619, -49.5675047 -18.6867844)"
287985270,False,Rua 92,residential,60,True,93.716,,"LINESTRING (-49.5650074 -18.6800398, -49.5657882 -18.6796358)"
288127950,False,Avenida 113,residential,60,False,112.441,,"LINESTRING (-49.5650074 -18.6800398, -49.5655108 -18.6809315)"
288127956,False,Rua 119,residential,60,False,42.775,,"LINESTRING (-49.5650883 -18.6868299, -49.5652649 -18.6871763)"
329951680,False,Rua 104,tertiary,60,True,115.752,,"LINESTRING (-49.5650883 -18.6868299, -49.566067 -18.6863565)"
288127954,False,Rua Cem,residential,60,False,7.083,,"LINESTRING (-49.5669768 -18.6836068, -49.567036 -18.6835766)"
288127954,False,Rua Cem,residential,60,True,110.8,,"LINESTRING (-49.5669768 -18.6836068, -49.5660557 -18.684088)"
329948059,True,Avenida 113,tertiary,60,False,58.028,,"LINESTRING (-49.5669768 -18.6836068, -49.5667074 -18.6831516)"
364001315,False,Rua 94,residential,60,False,112.298,,"LINESTRING (-49.5705063 -18.6783889, -49.5695672 -18.6788669)"
364001315,False,Rua 94,residential,60,True,8.549,,"LINESTRING (-49.5705063 -18.6783889, -49.5705794 -18.6783555)"
288127946,True,Avenida 107,residential,60,False,111.861,,"LINESTRING (-49.5707895 -18.6851419, -49.5702993 -18.6842495)"
329946417,True,Rua 106,residential,60,False,93.828,,"LINESTRING (-49.5707895 -18.6851419, -49.5715782 -18.6847497)"
364639123,False,Rua Névio Franco de Morais,residential,60,True,12.056,,"LINESTRING (-49.5726125 -18.6864481, -49.5727262 -18.6864357)"
309345797,True,Avenida 101 A,residential,60,False,118.681,,"LINESTRING (-49.5726125 -18.6864481, -49.5727117 -18.6862942, -49.5732612 -18.685576)"
864984136,True,Rua 106,residential,60,False,110.917,,"LINESTRING (-49.5675047 -18.6867844, -49.5684349 -18.6863169)"
864984137,False,Rua 106,residential,60,True,114.436,,"LINESTRING (-49.5675047 -18.6867844, -49.5665423 -18.6872619)"
864987067,True,Avenida 115,residential,60,False,113.92,,"LINESTRING (-49.5675047 -18.6867844, -49.5670182 -18.6858694)"
329951680,False,Rua 104,tertiary,60,False,113.896,,"LINESTRING (-49.5670182 -18.6858694, -49.566067 -18.6863565)"
329951680,False,Rua 104,tertiary,60,True,110.725,,"LINESTRING (-49.5670182 -18.6858694, -49.5679475 -18.685404)"
864969949,True,Avenida 107,residential,60,False,50.639,,"LINESTRING (-49.5716872 -18.6867732, -49.5714688 -18.6863675)"
864974159,True,Rua Névio Franco de Morais,residential,60,False,97.288,,"LINESTRING (-49.5716872 -18.6867732, -49.5725499 -18.6864607)"
309345793,True,Avenida 101 A,residential,60,False,128.0,,"LINESTRING (-49.574028 -18.6847323, -49.5733155 -18.6856648)"
329946973,False,Avenida 101,tertiary,60,True,6.481,,"LINESTRING (-49.574028 -18.6847323, -49.5740002 -18.6846803)"
309345798,False,Rua 108,residential,60,True,12.526,,"LINESTRING (-49.5740002 -18.6846803, -49.5739058 -18.6847488)"
329946973,False,Avenida 101,tertiary,60,False,6.481,,"LINESTRING (-49.5740002 -18.6846803, -49.574028 -18.6847323)"
329946973,False,Avenida 101,tertiary,60,True,96.697,,"LINESTRING (-49.5740002 -18.6846803, -49.5735982 -18.6838985)"
309345798,False,Rua 108,residential,60,False,94.837,,"LINESTRING (-49.5712973 -18.6860352, -49.57209 -18.6856308)"
309345798,False,Rua 108,residential,60,True,94.683,,"LINESTRING (-49.5712973 -18.6860352, -49.570507 -18.6864409)"
864969949,True,Avenida 107,residential,60,False,112.817,,"LINESTRING (-49.5712973 -18.6860352, -49.5707895 -18.6851419)"
309345797,True,Avenida 101 A,residential,60,False,114.327,,"LINESTRING (-49.5732612 -18.685576, -49.5739058 -18.6847488)"
309345803,True,Avenida 103,residential,60,False,51.038,,"LINESTRING (-49.5732612 -18.685576, -49.5730372 -18.685169)"
309345798,False,Rua 108,residential,60,False,12.526,,"LINESTRING (-49.5739058 -18.6847488, -49.5740002 -18.6846803)"
309345798,False,Rua 108,residential,60,True,102.734,,"LINESTRING (-49.5739058 -18.6847488, -49.5730372 -18.685169)"
364639123,False,Rua Névio Franco de Morais,residential,60,False,12.056,,"LINESTRING (-49.5727262 -18.6864357, -49.5726125 -18.6864481)"
364639123,False,Rua Névio Franco de Morais,residential,60,True,100.268,,"LINESTRING (-49.5727262 -18.6864357, -49.5736733 -18.6863452)"
864974161,True,Rua Névio Franco de Morais,residential,60,False,6.741,,"LINESTRING (-49.5725499 -18.6864607, -49.5726125 -18.6864481)"
287985270,False,Rua 92,residential,60,False,91.851,,"LINESTRING (-49.5681218 -18.6784872, -49.5673446 -18.6788617)"
309345799,True,Avenida 105,residential,60,False,110.089,,"LINESTRING (-49.5681218 -18.6784872, -49.5686177 -18.6793587)"
364001315,False,Rua 94,residential,60,False,113.992,,"LINESTRING (-49.5695672 -18.6788669, -49.5686177 -18.6793587)"
364001315,False,Rua 94,residential,60,True,112.298,,"LINESTRING (-49.5695672 -18.6788669, -49.5705063 -18.6783889)"
309345799,True,Avenida 105,residential,60,False,112.66,,"LINESTRING (-49.5686177 -18.6793587, -49.569105 -18.6802606)"
364001315,False,Rua 94,residential,60,False,93.724,,"LINESTRING (-49.5686177 -18.6793587, -49.5678302 -18.679751)"
364001315,False,Rua 94,residential,60,True,113.992,,"LINESTRING (-49.5686177 -18.6793587, -49.5695672 -18.6788669)"
287985266,False,Rua 96,residential,60,False,112.077,,"LINESTRING (-49.5700637 -18.6797668, -49.5710096 -18.6793053)"
287985266,False,Rua 96,residential,60,True,114.949,,"LINESTRING (-49.5700637 -18.6797668, -49.569105 -18.6802606)"
309345803,True,Avenida 103,residential,60,False,112.908,,"LINESTRING (-49.5700637 -18.6797668, -49.5695672 -18.6788669)"
287985266,False,Rua 96,residential,60,False,114.949,,"LINESTRING (-49.569105 -18.6802606, -49.5700637 -18.6797668)"
287985266,False,Rua 96,residential,60,True,91.701,,"LINESTRING (-49.569105 -18.6802606, -49.5683415 -18.6806568)"
309345799,True,Avenida 105,residential,60,False,111.867,,"LINESTRING (-49.569105 -18.6802606, -49.5696069 -18.6811472)"
309345803,True,Avenida 103,residential,60,False,112.569,,"LINESTRING (-49.5705575 -18.6806646, -49.5700637 -18.6797668)"
329940436,True,Rua 98,residential,60,False,112.018,,"LINESTRING (-49.5705575 -18.6806646, -49.5714967 -18.6801921)"
309345799,True,Avenida 105,residential,60,False,113.315,,"LINESTRING (-49.5696069 -18.6811472, -49.5701085 -18.6820487)"
329940436,True,Rua 98,residential,60,False,113.606,,"LINESTRING (-49.5696069 -18.6811472, -49.5705575 -18.6806646)"
309345803,True,Avenida 103,residential,60,False,112.692,,"LINESTRING (-49.5710522 -18.6815632, -49.5705575 -18.6806646)"
910101524,True,Rua Cem,residential,60,False,113.119,,"LINESTRING (-49.5710522 -18.6815632, -49.5701085 -18.6820487)"
309345799,True,Avenida 105,residential,60,False,112.022,,"LINESTRING (-49.5701085 -18.6820487, -49.5705961 -18.682944)"
910101524,True,Rua Cem,residential,60,False,95.664,,"LINESTRING (-49.5701085 -18.6820487, -49.5693068 -18.6824529)"
309345803,True,Avenida 103,residential,60,False,113.105,,"LINESTRING (-49.5715485 -18.6824652, -49.5710522 -18.6815632)"
329947303,True,Rua 102,tertiary,60,False,50.642,,"LINESTRING (-49.5715485 -18.6824652, -49.5719735 -18.6822523)"
309345799,True,Avenida 105,residential,60,False,114.391,,"LINESTRING (-49.5705961 -18.682944, -49.5711032 -18.6838537)"
329947303,True,Rua 102,tertiary,60,False,113.574,,"LINESTRING (-49.5705961 -18.682944, -49.5715485 -18.6824652)"
309345803,True,Avenida 103,residential,60,False,114.958,,"LINESTRING (-49.5720533 -18.6833818, -49.5715485 -18.6824652)"
364638766,True,Rua 104,tertiary,60,False,113.001,,"LINESTRING (-49.5720533 -18.6833818, -49.5711032 -18.6838537)"
309345799,True,Avenida 105,residential,60,False,111.489,,"LINESTRING (-49.5711032 -18.6838537, -49.5715782 -18.6847497)"
364638766,True,Rua 104,tertiary,60,False,95.433,,"LINESTRING (-49.5711032 -18.6838537, -49.5702993 -18.6842495)"
309345803,True,Avenida 103,residential,60,False,110.897,,"LINESTRING (-49.5725401 -18.6842661, -49.5720533 -18.6833818)"
329946417,True,Rua 106,residential,60,False,113.773,,"LINESTRING (-49.5725401 -18.6842661, -49.5734956 -18.683789)"
309345799,True,Avenida 105,residential,60,False,111.827,,"LINESTRING (-49.5715782 -18.6847497, -49.57209 -18.6856308)"
329946417,True,Rua 106,residential,60,False,114.707,,"LINESTRING (-49.5715782 -18.6847497, -49.5725401 -18.6842661)"
309345798,False,Rua 108,residential,60,False,102.734,,"LINESTRING (-49.5730372 -18.685169, -49.5739058 -18.6847488)"
309345798,False,Rua 108,residential,60,True,112.211,,"LINESTRING (-49.5730372 -18.685169, -49.57209 -18.6856308)"
309345803,True,Avenida 103,residential,60,False,113.232,,"LINESTRING (-49.5730372 -18.685169, -49.5725401 -18.6842661)"
309345798,False,Rua 108,residential,60,False,112.211,,"LINESTRING (-49.57209 -18.6856308, -49.5730372 -18.685169)"
309345798,False,Rua 108,residential,60,True,94.837,,"LINESTRING (-49.57209 -18.6856308, -49.5712973 -18.6860352)"
309345799,True,Avenida 105,residential,60,False,41.154,,"LINESTRING (-49.57209 -18.6856308, -49.5722714 -18.6859586)"
329948059,True,Avenida 113,tertiary,60,False,68.005,,"LINESTRING (-49.5689362 -18.6872139, -49.5686335 -18.6866737)"
329946417,True,Rua 106,residential,60,False,51.232,,"LINESTRING (-49.5735438 -18.6837626, -49.5739748 -18.6835491)"
853209587,True,Avenida 101,tertiary,60,False,16.161,,"LINESTRING (-49.5735438 -18.6837626, -49.5735982 -18.6838985)"
329946417,True,Rua 106,residential,60,False,5.865,,"LINESTRING (-49.5734956 -18.683789, -49.5735438 -18.6837626)"
"[329946976, 864987064]",True,Avenida 101,tertiary,60,False,52.968999999999994,,"LINESTRING (-49.5734956 -18.683789, -49.5734507 -18.6837166, -49.5732452 -18.6833759)"
864903068,True,Rua 104,tertiary,60,False,8.33,,"LINESTRING (-49.5730524 -18.682863, -49.5729808 -18.6828948)"
864987065,True,Avenida 101,tertiary,60,False,60.334,,"LINESTRING (-49.5730524 -18.682863, -49.5733088 -18.6833482)"
329946977,True,Avenida 101,tertiary,60,False,40.757,,"LINESTRING (-49.5720673 -18.6810543, -49.5722496 -18.6813776)"
910101525,True,Rua Cem,residential,60,False,9.079,,"LINESTRING (-49.5720673 -18.6810543, -49.5719921 -18.6810942)"
329946977,True,Avenida 101,tertiary,60,False,64.172,,"LINESTRING (-49.5715677 -18.6801585, -49.5718399 -18.6806748)"
1069638041,False,Rua 98,residential,60,False,8.36,,"LINESTRING (-49.5715677 -18.6801585, -49.5714967 -18.6801921)"
1069638041,False,Rua 98,residential,60,True,115.998,,"LINESTRING (-49.5715677 -18.6801585, -49.5725384 -18.6796659)"
287985266,False,Rua 96,residential,60,True,114.392,,"LINESTRING (-49.5720326 -18.6787753, -49.5710797 -18.6792687)"
288129073,False,Avenida 99,residential,60,True,112.453,,"LINESTRING (-49.5720326 -18.6787753, -49.5725384 -18.6796659)"
287985266,False,Rua 96,residential,60,False,114.392,,"LINESTRING (-49.5710797 -18.6792687, -49.5720326 -18.6787753)"
287985266,False,Rua 96,residential,60,True,8.431,,"LINESTRING (-49.5710797 -18.6792687, -49.5710096 -18.6793053)"
329946977,True,Avenida 101,tertiary,60,False,54.328,,"LINESTRING (-49.5710797 -18.6792687, -49.5713172 -18.6797024)"
329946977,True,Avenida 101,tertiary,60,False,50.222,,"LINESTRING (-49.5705794 -18.6783555, -49.5707996 -18.6787561)"
364001315,False,Rua 94,residential,60,False,8.549,,"LINESTRING (-49.5705794 -18.6783555, -49.5705063 -18.6783889)"
329948058,True,Rua 104,tertiary,60,False,88.013,,"LINESTRING (-49.5687473 -18.685001, -49.5680091 -18.6853718)"
364001309,True,Avenida 111,residential,60,False,111.604,,"LINESTRING (-49.5687473 -18.685001, -49.5682709 -18.6841045)"
864977454,True,Rua 108,residential,60,False,6.987,,"LINESTRING (-49.5689951 -18.687185, -49.5689362 -18.6872139)"
329946417,True,Rua 106,residential,60,False,90.479,,"LINESTRING (-49.5684917 -18.6862894, -49.5692517 -18.6859102)"
411516085,True,Avenida 113,tertiary,60,False,45.117,,"LINESTRING (-49.5684917 -18.6862894, -49.5686925 -18.6866478)"
411516085,True,Avenida 113,tertiary,60,False,64.921,,"LINESTRING (-49.5680091 -18.6853718, -49.5682839 -18.6858944)"
870622907,True,Rua 104,tertiary,60,False,7.411,,"LINESTRING (-49.5680091 -18.6853718, -49.5679475 -18.685404)"
329947303,True,Rua 102,tertiary,60,False,89.334,,"LINESTRING (-49.5675226 -18.6844826, -49.5682709 -18.6841045)"
411516085,True,Avenida 113,tertiary,60,False,67.78,,"LINESTRING (-49.5675226 -18.6844826, -49.5678207 -18.6850228)"
288127954,False,Rua Cem,residential,60,True,7.083,,"LINESTRING (-49.567036 -18.6835766, -49.5669768 -18.6836068)"
411516085,True,Avenida 113,tertiary,60,False,67.419,,"LINESTRING (-49.567036 -18.6835766, -49.5673256 -18.6841173)"
329940436,True,Rua 98,residential,60,False,88.802,,"LINESTRING (-49.566536 -18.6826893, -49.5672821 -18.6823175)"
411516085,True,Avenida 113,tertiary,60,False,53.949,,"LINESTRING (-49.566536 -18.6826893, -49.5667772 -18.6831173)"
342769817,False,Avenida Vicente Paula Fontoura,residential,60,False,112.858,,"LINESTRING (-49.5714827 -18.6813501, -49.5719735 -18.6822523)"
910101524,True,Rua Cem,residential,60,False,51.165,,"LINESTRING (-49.5714827 -18.6813501, -49.5710522 -18.6815632)"
342769817,False,Avenida Vicente Paula Fontoura,residential,60,True,112.858,,"LINESTRING (-49.5719735 -18.6822523, -49.5714827 -18.6813501)"
329947303,True,Rua 102,tertiary,60,False,61.304,,"LINESTRING (-49.5719735 -18.6822523, -49.5723119 -18.6820892, -49.57249 -18.6819983)"
342770031,False,Beco Eurípedes Lopes dos Santos,residential,60,False,97.986,,"LINESTRING (-49.5664383 -18.6845633, -49.5672606 -18.6841513)"
329948059,True,Avenida 113,tertiary,60,False,67.524,,"LINESTRING (-49.5672606 -18.6841513, -49.5669768 -18.6836068)"
342770031,False,Beco Eurípedes Lopes dos Santos,residential,60,False,7.821,,"LINESTRING (-49.5672606 -18.6841513, -49.5673256 -18.6841173)"
342770031,False,Beco Eurípedes Lopes dos Santos,residential,60,True,97.986,,"LINESTRING (-49.5672606 -18.6841513, -49.5664383 -18.6845633)"
342770031,False,Beco Eurípedes Lopes dos Santos,residential,60,True,7.821,,"LINESTRING (-49.5673256 -18.6841173, -49.5672606 -18.6841513)"
411516085,True,Avenida 113,tertiary,60,False,45.613,,"LINESTRING (-49.5673256 -18.6841173, -49.5675226 -18.6844826)"
329948059,True,Avenida 113,tertiary,60,False,35.933,,"LINESTRING (-49.5663739 -18.6825611, -49.5662141 -18.6822756)"
363981942,False,Rua Wolney Parreira de Almeida,residential,60,False,40.506,,"LINESTRING (-49.5663739 -18.6825611, -49.5660328 -18.6827293)"
363981942,False,Rua Wolney Parreira de Almeida,residential,60,True,8.346,,"LINESTRING (-49.5663739 -18.6825611, -49.5664463 -18.6825306)"
288127954,False,Rua Cem,residential,60,False,73.634,,"LINESTRING (-49.5654286 -18.6843806, -49.5660557 -18.684088)"
364001310,False,Avenida do Contorno,residential,60,False,61.418,,"LINESTRING (-49.5738462 -18.6785138, -49.5744292 -18.6785212)"
287985270,False,Rua 92,residential,60,False,96.272,,"LINESTRING (-49.5666058 -18.6792489, -49.5657882 -18.6796358)"
287985270,False,Rua 92,residential,60,True,88.94,,"LINESTRING (-49.5666058 -18.6792489, -49.5673446 -18.6788617)"
364001300,True,Avenida 109,residential,60,False,110.04,,"LINESTRING (-49.5666058 -18.6792489, -49.5670787 -18.6801313)"
288127949,False,Avenida 117,residential,60,False,71.164,,"LINESTRING (-49.5662357 -18.6866916, -49.5665423 -18.6872619)"
288127949,False,Avenida 117,residential,60,True,41.282,,"LINESTRING (-49.5662357 -18.6866916, -49.566067 -18.6863565)"
288127955,False,Rua 104 A,residential,60,False,115.592,,"LINESTRING (-49.5662357 -18.6866916, -49.5652649 -18.6871763)"
864969951,False,Avenida 109,residential,60,True,51.23,,"LINESTRING (-49.5708996 -18.6871602, -49.5706749 -18.6867516)"
864974159,True,Rua Névio Franco de Morais,residential,60,False,93.457,,"LINESTRING (-49.5708996 -18.6871602, -49.5716872 -18.6867732)"
1069638041,False,Rua 98,residential,60,False,115.154,,"LINESTRING (-49.5735039 -18.6791802, -49.5725384 -18.6796659)"
1069638041,False,Rua 98,residential,60,True,113.758,,"LINESTRING (-49.5735039 -18.6791802, -49.5744559 -18.6786972)"
309345803,True,Avenida 103,residential,60,False,62.477,,"LINESTRING (-49.5735796 -18.6861679, -49.5733155 -18.6856648)"
309345793,True,Avenida 101 A,residential,60,False,105.835,,"LINESTRING (-49.5733155 -18.6856648, -49.5727262 -18.6864357)"
309345803,True,Avenida 103,residential,60,False,11.411,,"LINESTRING (-49.5733155 -18.6856648, -49.5732612 -18.685576)"
309345803,True,Avenida 103,residential,60,False,22.047,,"LINESTRING (-49.5736733 -18.6863452, -49.5735796 -18.6861679)"
364639123,False,Rua Névio Franco de Morais,residential,60,False,100.268,,"LINESTRING (-49.5736733 -18.6863452, -49.5727262 -18.6864357)"
364638766,True,Rua 104,tertiary,60,False,111.703,,"LINESTRING (-49.5729808 -18.6828948, -49.5720533 -18.6833818)"
864987064,True,Avenida 101,tertiary,60,False,53.615,,"LINESTRING (-49.5729808 -18.6828948, -49.572746 -18.682467)"
363981942,False,Rua Wolney Parreira de Almeida,residential,60,False,68.794,,"LINESTRING (-49.5660328 -18.6827293, -49.5654544 -18.6830166)"
363981942,False,Rua Wolney Parreira de Almeida,residential,60,True,40.506,,"LINESTRING (-49.5660328 -18.6827293, -49.5663739 -18.6825611)"
364798432,False,Rua 113 A,residential,60,False,89.574,,"LINESTRING (-49.5660328 -18.6827293, -49.5656417 -18.682014)"
364798432,False,Rua 113 A,residential,60,True,89.574,,"LINESTRING (-49.5656417 -18.682014, -49.5660328 -18.6827293)"
892410667,False,Rua 96,tertiary,60,False,40.932,,"LINESTRING (-49.5656417 -18.682014, -49.5659816 -18.6818356)"
892410667,False,Rua 96,tertiary,60,True,70.227,,"LINESTRING (-49.5656417 -18.682014, -49.5650568 -18.6823171)"
309345799,True,Avenida 105,residential,60,False,63.069,,"LINESTRING (-49.5722714 -18.6859586, -49.5725499 -18.6864607)"
365099720,False,Rua 108 A,residential,60,False,95.992,,"LINESTRING (-49.5722714 -18.6859586, -49.5714688 -18.6863675)"
365099720,False,Rua 108 A,residential,60,False,93.9,,"LINESTRING (-49.5714688 -18.6863675, -49.5706749 -18.6867516)"
365099720,False,Rua 108 A,residential,60,True,95.992,,"LINESTRING (-49.5714688 -18.6863675, -49.5722714 -18.6859586)"
864969949,True,Avenida 107,residential,60,False,41.13,,"LINESTRING (-49.5714688 -18.6863675, -49.5712973 -18.6860352)"
365099720,False,Rua 108 A,residential,60,False,91.697,,"LINESTRING (-49.5706749 -18.6867516, -49.5699055 -18.6871374)"
365099720,False,Rua 108 A,residential,60,True,93.9,,"LINESTRING (-49.5706749 -18.6867516, -49.5714688 -18.6863675)"
864969951,False,Avenida 109,residential,60,False,51.23,,"LINESTRING (-49.5706749 -18.6867516, -49.5708996 -18.6871602)"
364001309,True,Avenida 111,residential,60,False,39.823,,"LINESTRING (-49.5699055 -18.6871374, -49.5697349 -18.6868178)"
365099720,False,Rua 108 A,residential,60,True,91.697,,"LINESTRING (-49.5699055 -18.6871374, -49.5706749 -18.6867516)"
287985263,True,Rua 104,residential,60,False,51.645,,"LINESTRING (-49.5734895 -18.6826526, -49.5730524 -18.682863)"
365119863,True,Rua Vicente Parreira da Silva,residential,60,False,112.029,,"LINESTRING (-49.5734895 -18.6826526, -49.5739748 -18.6835491)"
