osmid,oneway,name,highway,reversed,length,geometry,ref,bridge,lanes
208497646,False,Rua Walmar Braga,residential,False,52.316,"LINESTRING (-39.7875274 -3.7456193, -39.7870582 -3.7456657)",,,
208587658,False,Rua Gilda Marques Ferreira,residential,False,30.069,"LINESTRING (-39.7875274 -3.7456193, -39.7875722 -3.745886)",,,
208586030,False,Rua Elias Batista da Mota,residential,True,116.128,"LINESTRING (-39.7875274 -3.7456193, -39.7877464 -3.7456157, -39.7880253 -3.7455983, -39.7885713 -3.7455501)",,,
208587658,False,Rua Gilda Marques Ferreira,residential,True,86.56800000000001,"LINESTRING (-39.7875274 -3.7456193, -39.7875506 -3.7455341, -39.7875508 -3.7454645, -39.7875465 -3.7453989, -39.7875559 -3.7453521, -39.7875868 -3.7453013, -39.7876565 -3.7451714, -39.7876766 -3.7451233, -39.7876766 -3.7450604, -39.7876619 -3.7449573, -39.7876381 -3.7448796)",,,
208497646,False,Rua Walmar Braga,residential,True,155.938,"LINESTRING (-39.7801745 -3.7460761, -39.7815772 -3.7459894)",,,
208592826,False,Rua Esperidião Coelho Mota,residential,False,32.897,"LINESTRING (-39.7801745 -3.7460761, -39.7801651 -3.7463718)",,,
208592826,False,Rua Esperidião Coelho Mota,residential,True,42.929,"LINESTRING (-39.7801745 -3.7460761, -39.7801973 -3.7456907)",,,
208501857,False,,residential,True,87.234,"LINESTRING (-39.780448 -3.7469386, -39.7806616 -3.7476936)",,,
813047090,False,,residential,False,5.583,"LINESTRING (-39.780448 -3.7469386, -39.7804339 -3.7468904)",,,
208499122,False,Rua Lucas Batista Mota,residential,True,70.556,"LINESTRING (-39.7838116 -3.7447899, -39.7844103 -3.7445761)",,,
208584538,False,Rua Sete de Setembro,residential,True,121.375,"LINESTRING (-39.7838116 -3.7447899, -39.7838547 -3.7458806)",,,
"[208584538, 208585349]",False,Rua Sete de Setembro,residential,"[False, True]",156.164,"LINESTRING (-39.7838116 -3.7447899, -39.7838169 -3.7443002, -39.7838652 -3.7438185, -39.7838679 -3.7437676, -39.7838853 -3.7437382, -39.7839198 -3.7437152, -39.7842195 -3.7436603)",,,
208499124,False,Rua Luiz Borges,residential,True,31.907,"LINESTRING (-39.7868586 -3.7453012, -39.7868341 -3.7450153)",,,
208499124,False,Rua Luiz Borges,residential,False,31.907,"LINESTRING (-39.7868341 -3.7450153, -39.7868586 -3.7453012)",,,
208499124,False,Rua Luiz Borges,residential,True,45.308,"LINESTRING (-39.7868341 -3.7450153, -39.7867494 -3.7446167)",,,
208499125,False,Rua Vicência Rodrigues Mota,residential,True,90.56400000000001,"LINESTRING (-39.7868341 -3.7450153, -39.7873686 -3.7449081, -39.7876381 -3.7448796)",,,
208499125,False,Rua Vicência Rodrigues Mota,residential,True,52.669,"LINESTRING (-39.7876381 -3.7448796, -39.7881068 -3.7448047)",,,
208499125,False,Rua Vicência Rodrigues Mota,residential,False,90.56400000000001,"LINESTRING (-39.7876381 -3.7448796, -39.7873686 -3.7449081, -39.7868341 -3.7450153)",,,
208587658,False,Rua Gilda Marques Ferreira,residential,False,86.56800000000001,"LINESTRING (-39.7876381 -3.7448796, -39.7876619 -3.7449573, -39.7876766 -3.7450604, -39.7876766 -3.7451233, -39.7876565 -3.7451714, -39.7875868 -3.7453013, -39.7875559 -3.7453521, -39.7875465 -3.7453989, -39.7875508 -3.7454645, -39.7875506 -3.7455341, -39.7875274 -3.7456193)",,,
208499123,False,,residential,False,60.344,"LINESTRING (-39.7858555 -3.7443831, -39.7863807 -3.7442422)",,,
208499121,False,Rua Manoel Salustiano Mota,residential,False,124.119,"LINESTRING (-39.7851421 -3.744898, -39.7862403 -3.7446857)",,,
208585787,False,Rua Luiz da Mota e Melo,residential,False,97.182,"LINESTRING (-39.7851421 -3.744898, -39.7852024 -3.7457699)",,,
208585787,False,Rua Luiz da Mota e Melo,residential,True,70.451,"LINESTRING (-39.7851421 -3.744898, -39.785105 -3.7442655)",,,
208499125,False,Rua Vicência Rodrigues Mota,residential,False,10.568,"LINESTRING (-39.7882017 -3.7448128, -39.7881068 -3.7448047)",,,
683616180,False,Rua Elias Batista da Mota,residential,True,96.332,"LINESTRING (-39.7882017 -3.7448128, -39.7884171 -3.7449948, -39.7884585 -3.7450456, -39.7884867 -3.7450998, -39.7885713 -3.7455501)",,,
208499121,False,Rua Manoel Salustiano Mota,residential,True,57.007,"LINESTRING (-39.7867494 -3.7446167, -39.7862403 -3.7446857)",,,
208499124,False,Rua Luiz Borges,residential,False,45.308,"LINESTRING (-39.7867494 -3.7446167, -39.7868341 -3.7450153)",,,
208499124,False,Rua Luiz Borges,residential,True,48.869,"LINESTRING (-39.7867494 -3.7446167, -39.7866565 -3.7441871)",,,
208499123,False,,residential,True,31.209,"LINESTRING (-39.7866565 -3.7441871, -39.7863807 -3.7442422)",,,
208499124,False,Rua Luiz Borges,residential,False,48.869,"LINESTRING (-39.7866565 -3.7441871, -39.7867494 -3.7446167)",,,
208500677,False,Rua Treze de Maio,residential,False,81.241,"LINESTRING (-39.7815425 -3.7452596, -39.7815772 -3.7459894)",,,
208497646,False,Rua Walmar Braga,residential,False,155.938,"LINESTRING (-39.7815772 -3.7459894, -39.7801745 -3.7460761)",,,
208497646,False,Rua Walmar Braga,residential,True,54.58,"LINESTRING (-39.7815772 -3.7459894, -39.7820684 -3.7459632)",,,
208500677,False,Rua Treze de Maio,residential,False,64.932,"LINESTRING (-39.7815772 -3.7459894, -39.7816068 -3.7465726)",,,
208500677,False,Rua Treze de Maio,residential,True,81.241,"LINESTRING (-39.7815772 -3.7459894, -39.7815425 -3.7452596)",,,
208500677,False,Rua Treze de Maio,residential,False,116.805,"LINESTRING (-39.7816068 -3.7465726, -39.7816693 -3.7476212)",,,
208500677,False,Rua Treze de Maio,residential,True,64.932,"LINESTRING (-39.7816068 -3.7465726, -39.7815772 -3.7459894)",,,
683616226,False,Avenida Paulo Bastos,tertiary,True,52.16,"LINESTRING (-39.7816068 -3.7465726, -39.7820762 -3.7465472)",,,
683616226,False,Avenida Paulo Bastos,tertiary,False,130.196,"LINESTRING (-39.7816068 -3.7465726, -39.7812527 -3.746598, -39.7810556 -3.7466368, -39.7805499 -3.7468561, -39.7804913 -3.7468866)",,,
208500677,False,Rua Treze de Maio,residential,False,37.006,"LINESTRING (-39.7817386 -3.7491019, -39.7817388 -3.7494347)",,,
208500677,False,Rua Treze de Maio,residential,True,158.033,"LINESTRING (-39.7817386 -3.7491019, -39.7816727 -3.7476822)",,,
208500678,False,Rua Pedro José Mota,residential,True,61.21,"LINESTRING (-39.7817386 -3.7491019, -39.7822891 -3.7490663)",,,
208500634,True,Rua Jorge Domingues Araújo,residential,False,111.061,"LINESTRING (-39.7816727 -3.7476822, -39.7806742 -3.7477518)",,,
208500677,False,Rua Treze de Maio,residential,False,158.033,"LINESTRING (-39.7816727 -3.7476822, -39.7817386 -3.7491019)",,,
208500677,False,Rua Treze de Maio,residential,True,6.793,"LINESTRING (-39.7816727 -3.7476822, -39.7816693 -3.7476212)",,,
208500678,False,Rua Pedro José Mota,residential,False,75.327,"LINESTRING (-39.7847204 -3.7489024, -39.7840422 -3.7489327)",,,
208585347,False,Rua Pedro Domingues,residential,False,20.06,"LINESTRING (-39.7847204 -3.7489024, -39.7847119 -3.7487222)",,,
208585347,False,Rua Pedro Domingues,residential,True,82.485,"LINESTRING (-39.7847204 -3.7489024, -39.7847707 -3.7496425)",,,
208500677,False,Rua Treze de Maio,residential,False,23.221,"LINESTRING (-39.7817697 -3.7500446, -39.7817663 -3.7502534)",,,
208500677,False,Rua Treze de Maio,residential,True,20.101,"LINESTRING (-39.7817697 -3.7500446, -39.781753 -3.7498646)",,,
683616234,False,Rua Valdir de Andrade Braga,trunk,False,229.359,"LINESTRING (-39.7817697 -3.7500446, -39.7797074 -3.7501851)",BR-222,,
683616234,False,Rua Valdir de Andrade Braga,trunk,True,62.097,"LINESTRING (-39.7817697 -3.7500446, -39.7823276 -3.7500005)",BR-222,,
208501416,False,Rua João Salustiano da Mota,residential,False,7.276,"LINESTRING (-39.7796092 -3.747817, -39.779607 -3.7477516)",,,
208501416,False,Rua João Salustiano da Mota,residential,True,187.811,"LINESTRING (-39.7796092 -3.747817, -39.7796834 -3.7495044)",,,
208501416,False,Rua João Salustiano da Mota,residential,False,75.737,"LINESTRING (-39.7797074 -3.7501851, -39.7796834 -3.7495044)",,,
683616234,False,Rua Valdir de Andrade Braga,trunk,True,229.359,"LINESTRING (-39.7797074 -3.7501851, -39.7817697 -3.7500446)",BR-222,,
208500634,True,Rua Jorge Domingues Araújo,residential,False,118.392,"LINESTRING (-39.7806742 -3.7477518, -39.7796092 -3.747817)",,,
208501857,False,,residential,False,6.621,"LINESTRING (-39.7806742 -3.7477518, -39.7806616 -3.7476936)",,,
632530902,False,,residential,False,193.642,"LINESTRING (-39.7806742 -3.7477518, -39.7808129 -3.7487245, -39.7808504 -3.7490135, -39.780892 -3.7494792)",,,
208583863,False,Rua Vinte e Um de Julho,residential,False,25.361,"LINESTRING (-39.7827761 -3.7501865, -39.7827923 -3.749959)",,,
208583863,False,Rua Vinte e Um de Julho,residential,True,74.772,"LINESTRING (-39.7827761 -3.7501865, -39.7827899 -3.7508588)",,,
208591790,False,Rua Valdir de Andrade Braga,residential,False,112.291,"LINESTRING (-39.7827761 -3.7501865, -39.7817663 -3.7502534)",,,
208591790,False,Rua Valdir de Andrade Braga,residential,True,86.443,"LINESTRING (-39.7827761 -3.7501865, -39.7835535 -3.7501356)",,,
208583860,False,Rua Vinte de Maio,residential,False,97.865,"LINESTRING (-39.7820201 -3.7450844, -39.7820684 -3.7459632)",,,
208583866,False,Rua Professora Dilma Bastos,residential,True,20.606,"LINESTRING (-39.7823276 -3.7500005, -39.7823055 -3.7498165)",,,
683616234,False,Rua Valdir de Andrade Braga,trunk,False,62.097,"LINESTRING (-39.7823276 -3.7500005, -39.7817697 -3.7500446)",BR-222,,
683616234,False,Rua Valdir de Andrade Braga,trunk,True,51.768,"LINESTRING (-39.7823276 -3.7500005, -39.7827923 -3.749959)",BR-222,,
208583859,False,Rua Vinte e Um de Julho,residential,False,111.653,"LINESTRING (-39.7826515 -3.7465605, -39.7826672 -3.7475645)",,,
683616186,False,Rua Vinte e Um de Julho,residential,True,72.071,"LINESTRING (-39.7826515 -3.7465605, -39.7826438 -3.7459124)",,,
683616226,False,Avenida Paulo Bastos,tertiary,False,63.851,"LINESTRING (-39.7826515 -3.7465605, -39.7820762 -3.7465472)",,,
683616226,False,Avenida Paulo Bastos,tertiary,True,79.361,"LINESTRING (-39.7826515 -3.7465605, -39.7833667 -3.7465529)",,,
208500678,False,Rua Pedro José Mota,residential,False,61.21,"LINESTRING (-39.7822891 -3.7490663, -39.7817386 -3.7491019)",,,
208500678,False,Rua Pedro José Mota,residential,True,50.276,"LINESTRING (-39.7822891 -3.7490663, -39.7827405 -3.749027)",,,
208583866,False,Rua Professora Dilma Bastos,residential,False,83.438,"LINESTRING (-39.7822891 -3.7490663, -39.7823055 -3.7498165)",,,
208583866,False,Rua Professora Dilma Bastos,residential,True,158.191,"LINESTRING (-39.7822891 -3.7490663, -39.7821622 -3.7476493)",,,
208497646,False,Rua Walmar Braga,residential,False,54.58,"LINESTRING (-39.7820684 -3.7459632, -39.7815772 -3.7459894)",,,
208497646,False,Rua Walmar Braga,residential,True,64.094,"LINESTRING (-39.7820684 -3.7459632, -39.7826438 -3.7459124)",,,
208583860,False,Rua Vinte de Maio,residential,False,64.944,"LINESTRING (-39.7820684 -3.7459632, -39.7820762 -3.7465472)",,,
208583860,False,Rua Vinte de Maio,residential,True,97.865,"LINESTRING (-39.7820684 -3.7459632, -39.7820201 -3.7450844)",,,
208583860,False,Rua Vinte de Maio,residential,False,116.699,"LINESTRING (-39.7820762 -3.7465472, -39.7821582 -3.7475935)",,,
208583860,False,Rua Vinte de Maio,residential,True,64.944,"LINESTRING (-39.7820762 -3.7465472, -39.7820684 -3.7459632)",,,
683616226,False,Avenida Paulo Bastos,tertiary,False,52.16,"LINESTRING (-39.7820762 -3.7465472, -39.7816068 -3.7465726)",,,
683616226,False,Avenida Paulo Bastos,tertiary,True,63.851,"LINESTRING (-39.7820762 -3.7465472, -39.7826515 -3.7465605)",,,
208500634,True,Rua Jorge Domingues Araújo,residential,False,54.437,"LINESTRING (-39.7821622 -3.7476493, -39.7816727 -3.7476822)",,,
208583860,False,Rua Vinte de Maio,residential,True,6.221,"LINESTRING (-39.7821622 -3.7476493, -39.7821582 -3.7475935)",,,
208583866,False,Rua Professora Dilma Bastos,residential,False,158.191,"LINESTRING (-39.7821622 -3.7476493, -39.7822891 -3.7490663)",,,
208497646,False,Rua Walmar Braga,residential,False,64.094,"LINESTRING (-39.7826438 -3.7459124, -39.7820684 -3.7459632)",,,
208497646,False,Rua Walmar Braga,residential,True,84.216,"LINESTRING (-39.7826438 -3.7459124, -39.7834024 -3.7458881)",,,
683616186,False,Rua Vinte e Um de Julho,residential,False,72.071,"LINESTRING (-39.7826438 -3.7459124, -39.7826515 -3.7465605)",,,
"[208583865, 683616186, 683616187]",False,Rua Vinte e Um de Julho,residential,True,287.34799999999996,"LINESTRING (-39.7826438 -3.7459124, -39.7826691 -3.7447606, -39.782678 -3.7444313, -39.7827333 -3.74333)",,yes,
208500634,True,Rua Jorge Domingues Araújo,residential,False,56.398,"LINESTRING (-39.7826693 -3.7476147, -39.7821622 -3.7476493)",,,
208583859,False,Rua Vinte e Um de Julho,residential,False,157.239,"LINESTRING (-39.7826693 -3.7476147, -39.7827405 -3.749027)",,,
208583859,False,Rua Vinte e Um de Julho,residential,True,5.587,"LINESTRING (-39.7826693 -3.7476147, -39.7826672 -3.7475645)",,,
208500678,False,Rua Pedro José Mota,residential,False,50.276,"LINESTRING (-39.7827405 -3.749027, -39.7822891 -3.7490663)",,,
208500678,False,Rua Pedro José Mota,residential,True,83.29,"LINESTRING (-39.7827405 -3.749027, -39.7834893 -3.7489744)",,,
208583859,False,Rua Vinte e Um de Julho,residential,False,85.683,"LINESTRING (-39.7827405 -3.749027, -39.7827829 -3.7497964)",,,
208583859,False,Rua Vinte e Um de Julho,residential,True,157.239,"LINESTRING (-39.7827405 -3.749027, -39.7826693 -3.7476147)",,,
208583859,False,Rua Vinte e Um de Julho,residential,True,18.11,"LINESTRING (-39.7827923 -3.749959, -39.7827829 -3.7497964)",,,
