osmid,oneway,ref,highway,reversed,length,bridge,geometry,name,lanes,maxspeed
240964922,False,,residential,False,88.679,,"LINESTRING (-59.7009073 -2.6982063, -59.7010039 -2.6979176, -59.7010508 -2.6978051, -59.7010933 -2.697726, -59.7012041 -2.6974672)",Rua Governador Álvaro Maia,,
240964922,False,,residential,True,65.403,,"LINESTRING (-59.7009073 -2.6982063, -59.7008517 -2.6983918, -59.7008242 -2.6984943, -59.7007947 -2.6986202, -59.7007578 -2.698775)",Rua Governador Álvaro Maia,,
240969565,False,,residential,True,59.375,,"LINESTRING (-59.7009073 -2.6982063, -59.7010763 -2.6982666, -59.7012319 -2.6983115, -59.7014156 -2.6983711)",Rua Barão de São Domingos,,
223612983,False,,residential,False,84.562,,"LINESTRING (-59.7014156 -2.6983711, -59.7016953 -2.6976638)",Rua Governador Gregório Azevedo,,
240969565,False,,residential,False,59.375,,"LINESTRING (-59.7014156 -2.6983711, -59.7012319 -2.6983115, -59.7010763 -2.6982666, -59.7009073 -2.6982063)",Rua Barão de São Domingos,,
240969565,False,,residential,True,143.071,,"LINESTRING (-59.7014156 -2.6983711, -59.7015028 -2.6983985, -59.7015779 -2.6984175, -59.7016671 -2.6984367, -59.7018521 -2.6984555, -59.702007 -2.6984374, -59.7021364 -2.6983965, -59.7021837 -2.6983654, -59.702225 -2.6983249, -59.7022779 -2.6982518, -59.7023343 -2.6981246, -59.7024073 -2.6979319)",Rua Barão de São Domingos,,
417141942,False,AM-010,primary,False,29.255,,"LINESTRING (-59.7007578 -2.698775, -59.7005083 -2.6986907)",,,
223612432,False,,residential,True,67.44399999999999,,"LINESTRING (-59.7007578 -2.698775, -59.7007072 -2.6989508, -59.7006673 -2.6991326, -59.7006504 -2.6993695)",Rua Nova,,
240964922,False,,residential,False,65.40299999999999,,"LINESTRING (-59.7007578 -2.698775, -59.7007947 -2.6986202, -59.7008242 -2.6984943, -59.7008517 -2.6983918, -59.7009073 -2.6982063)",Rua Governador Álvaro Maia,,
417141942,False,AM-010,primary,True,247.92999999999998,,"LINESTRING (-59.7007578 -2.698775, -59.7009822 -2.6988573, -59.7011994 -2.6989213, -59.7015472 -2.6989916, -59.7018683 -2.6990419, -59.7019536 -2.6990479, -59.7021221 -2.6990568, -59.7024664 -2.6990765, -59.7029538 -2.6990925)",,,
240966329,False,,residential,True,45.994,,"LINESTRING (-59.7010307 -2.6952377, -59.7014126 -2.6953976)",Rua Governador Nélson de Melo,,
223612479,False,,residential,True,132.433,,"LINESTRING (-59.7010307 -2.6952377, -59.7009382 -2.6953951, -59.7007155 -2.6959403, -59.7005653 -2.6963322)",Rua Governador José Lindoso,,
240969698,False,,residential,False,85.528,,"LINESTRING (-59.7010307 -2.6952377, -59.7011286 -2.6951526, -59.7012962 -2.6950207, -59.701651 -2.6947836)",Rua Governador João Machado,,
223612479,False,,residential,True,43.384,,"LINESTRING (-59.7005653 -2.6963322, -59.7004239 -2.6966959)",Rua Governador José Lindoso,,
240966332,False,,residential,False,48.034,,"LINESTRING (-59.7005653 -2.6963322, -59.7009683 -2.6964889)",Rua Governador Pedro Barcelar,,
223612479,False,,residential,False,132.433,,"LINESTRING (-59.7005653 -2.6963322, -59.7007155 -2.6959403, -59.7009382 -2.6953951, -59.7010307 -2.6952377)",Rua Governador José Lindoso,,
223612479,False,,residential,False,43.384,,"LINESTRING (-59.7004239 -2.6966959, -59.7005653 -2.6963322)",Rua Governador José Lindoso,,
223612479,False,,residential,True,140.33900000000003,,"LINESTRING (-59.7004239 -2.6966959, -59.7001456 -2.6973898, -59.7000986 -2.6975064, -59.7000671 -2.6975854, -59.7000168 -2.697722, -59.6999826 -2.6978031, -59.6999592 -2.6978694)",Rua Governador José Lindoso,,
223613025,False,,residential,False,72.01599999999999,,"LINESTRING (-59.7004239 -2.6966959, -59.7001234 -2.6965633, -59.6998318 -2.696432)",Rua Domingos de Andrade,,
223612479,False,,residential,False,140.339,,"LINESTRING (-59.6999592 -2.6978694, -59.6999826 -2.6978031, -59.7000168 -2.697722, -59.7000671 -2.6975854, -59.7000986 -2.6975064, -59.7001456 -2.6973898, -59.7004239 -2.6966959)",Rua Governador José Lindoso,,
223612479,False,,residential,True,54.77,,"LINESTRING (-59.6999592 -2.6978694, -59.6998901 -2.6980147, -59.6998485 -2.6981038, -59.6998016 -2.698209, -59.6997546 -2.6983175)",Rua Governador José Lindoso,,
240969565,False,,residential,True,34.582,,"LINESTRING (-59.6999592 -2.6978694, -59.7000966 -2.6979317, -59.7002408 -2.698002)",Rua Barão de São Domingos,,
31483931,False,AM-010,primary,False,47.823,,"LINESTRING (-59.6997546 -2.6983175, -59.6993567 -2.6981532)",Rodovia Deputado Vital de Mendonça,,
31483931,False,AM-010,primary,True,36.656,,"LINESTRING (-59.6997546 -2.6983175, -59.7000449 -2.6984743)",Rodovia Deputado Vital de Mendonça,,
223612479,False,,residential,False,54.77,,"LINESTRING (-59.6997546 -2.6983175, -59.6998016 -2.698209, -59.6998485 -2.6981038, -59.6998901 -2.6980147, -59.6999592 -2.6978694)",Rua Governador José Lindoso,,
223612983,False,,residential,True,134.378,,"LINESTRING (-59.7028387 -2.6946791, -59.702431 -2.6958169)",Rua Governador Gregório Azevedo,,
240967171,False,,residential,False,88.965,,"LINESTRING (-59.7028387 -2.6946791, -59.7031701 -2.6948234, -59.7032811 -2.6948432, -59.7034547 -2.6948439, -59.7036072 -2.6948574)",Rua Governador Silvério Nery,,
223612983,False,,residential,True,92.346,,"LINESTRING (-59.7020112 -2.6968956, -59.7016953 -2.6976638)",Rua Governador Gregório Azevedo,,
240966332,False,,residential,False,80.125,,"LINESTRING (-59.7020112 -2.6968956, -59.7026827 -2.6971589)",Rua Governador Pedro Barcelar,,
223612983,False,,residential,False,128.691,,"LINESTRING (-59.7020112 -2.6968956, -59.7021153 -2.6966243, -59.7022669 -2.696238, -59.702431 -2.6958169)",Rua Governador Gregório Azevedo,,
240966332,False,,residential,True,60.934,,"LINESTRING (-59.7020112 -2.6968956, -59.7018367 -2.6968292, -59.7016483 -2.6967535, -59.701498 -2.6967023)",Rua Governador Pedro Barcelar,,
223613021,False,,residential,True,125.84100000000001,,"LINESTRING (-59.6984312 -2.6946168, -59.6984202 -2.6946262, -59.6984098 -2.6946389, -59.6983817 -2.6946972, -59.6983492 -2.6947829, -59.6983119 -2.694882, -59.6981798 -2.6952082, -59.6981262 -2.6953409, -59.6979995 -2.6956604)",Rua Afonso de Carvalho,,
"[223613975, 223613023]",False,,residential,False,214.55599999999998,,"LINESTRING (-59.6984312 -2.6946168, -59.6983244 -2.6945933, -59.6981996 -2.6945465, -59.6980199 -2.6944453, -59.6979053 -2.6943767, -59.6978355 -2.6943026, -59.6977416 -2.694233, -59.6976558 -2.6942015, -59.6976015 -2.6942102, -59.6975411 -2.6942464, -59.6974888 -2.6943248, -59.6974439 -2.6944112, -59.6971187 -2.6950548)","['Rua Anísio Jobim', 'Rua Rodrigo Costa']",,
223613023,False,,residential,True,71.643,,"LINESTRING (-59.6984312 -2.6946168, -59.6987745 -2.6947435, -59.6990335 -2.6948472)",Rua Rodrigo Costa,,
240969901,False,,residential,False,75.483,,"LINESTRING (-59.7004205 -2.6947159, -59.7003109 -2.6950034, -59.7001784 -2.6953502)",Rua Abílio Alencar,,
223613023,False,,residential,True,72.412,,"LINESTRING (-59.6995874 -2.6950753, -59.7001784 -2.6953502)",Rua Rodrigo Costa,,
223613024,False,,residential,False,129.417,,"LINESTRING (-59.6995874 -2.6950753, -59.6991773 -2.6961647)",Rua Adolfo Lisboa,2,30
223613023,False,,residential,False,66.55699999999999,,"LINESTRING (-59.6995874 -2.6950753, -59.6993288 -2.6949745, -59.6990335 -2.6948472)",Rua Rodrigo Costa,,
223613975,False,,residential,True,21.325,,"LINESTRING (-59.6970369 -2.6952283, -59.6971187 -2.6950548)",Rua Anísio Jobim,,
223613025,False,,residential,True,117.223,,"LINESTRING (-59.6970369 -2.6952283, -59.6975278 -2.695454, -59.6979995 -2.6956604)",Rua Domingos de Andrade,,
223613021,False,,residential,False,125.841,,"LINESTRING (-59.6979995 -2.6956604, -59.6981262 -2.6953409, -59.6981798 -2.6952082, -59.6983119 -2.694882, -59.6983492 -2.6947829, -59.6983817 -2.6946972, -59.6984098 -2.6946389, -59.6984202 -2.6946262, -59.6984312 -2.6946168)",Rua Afonso de Carvalho,,
223613025,False,,residential,False,117.223,,"LINESTRING (-59.6979995 -2.6956604, -59.6975278 -2.695454, -59.6970369 -2.6952283)",Rua Domingos de Andrade,,
223613025,False,,residential,True,36.865,,"LINESTRING (-59.6979995 -2.6956604, -59.6981048 -2.695714, -59.6983001 -2.6958007)",Rua Domingos de Andrade,,
223613025,False,,residential,False,45.221,,"LINESTRING (-59.6986797 -2.6959477, -59.6983001 -2.6958007)",Rua Domingos de Andrade,,
223613022,False,,residential,True,128.585,,"LINESTRING (-59.6986797 -2.6959477, -59.6988068 -2.6955362, -59.6988311 -2.6954643, -59.6988748 -2.6953354, -59.6989701 -2.6950541, -59.6990273 -2.6948852, -59.6990335 -2.6948472)",Rua Alfredo Júnior,,
223613025,False,,residential,True,60.316,,"LINESTRING (-59.6986797 -2.6959477, -59.6988722 -2.6960281, -59.6990662 -2.6961122, -59.6991773 -2.6961647)",Rua Domingos de Andrade,,
223613024,False,,residential,True,129.417,,"LINESTRING (-59.6991773 -2.6961647, -59.6995874 -2.6950753)",Rua Adolfo Lisboa,2,30
223613025,False,,residential,True,78.538,,"LINESTRING (-59.6991773 -2.6961647, -59.6998318 -2.696432)",Rua Domingos de Andrade,,
223613024,False,,residential,False,197.547,,"LINESTRING (-59.6991773 -2.6961647, -59.6990264 -2.6965365, -59.6989667 -2.6967106, -59.698789 -2.6971681, -59.6986851 -2.6974494, -59.6986006 -2.697651, -59.6985389 -2.6978225)",Rua Adolfo Lisboa,2,30
223613025,False,,residential,False,60.316,,"LINESTRING (-59.6991773 -2.6961647, -59.6990662 -2.6961122, -59.6988722 -2.6960281, -59.6986797 -2.6959477)",Rua Domingos de Andrade,,
31483931,False,AM-010,primary,True,78.329,,"LINESTRING (-59.6985389 -2.6978225, -59.6991944 -2.6980823)",Rodovia Deputado Vital de Mendonça,,
31483931,False,AM-010,primary,False,106.66,,"LINESTRING (-59.6985389 -2.6978225, -59.6981809 -2.6976524, -59.697922 -2.6975439, -59.6976581 -2.6974416)",Rodovia Deputado Vital de Mendonça,,
223613024,False,,residential,True,197.547,,"LINESTRING (-59.6985389 -2.6978225, -59.6986006 -2.697651, -59.6986851 -2.6974494, -59.698789 -2.6971681, -59.6989667 -2.6967106, -59.6990264 -2.6965365, -59.6991773 -2.6961647)",Rua Adolfo Lisboa,2,30
31483931,False,AM-010,primary,False,78.329,,"LINESTRING (-59.6991944 -2.6980823, -59.6985389 -2.6978225)",Rodovia Deputado Vital de Mendonça,,
31483931,False,AM-010,primary,True,19.675,,"LINESTRING (-59.6991944 -2.6980823, -59.6993567 -2.6981532)",Rodovia Deputado Vital de Mendonça,,
240969901,False,,residential,True,196.748,,"LINESTRING (-59.6991944 -2.6980823, -59.6992524 -2.6979444, -59.6993174 -2.6977763, -59.6993691 -2.6976242, -59.6994006 -2.6975586, -59.6994334 -2.6974742, -59.6994824 -2.6973369, -59.6996071 -2.6970114, -59.6996916 -2.6968044, -59.6997754 -2.6965854, -59.6998318 -2.696432)",Rua Abílio Alencar,,
31483931,False,AM-010,primary,False,19.675,,"LINESTRING (-59.6993567 -2.6981532, -59.6991944 -2.6980823)",Rodovia Deputado Vital de Mendonça,,
31483931,False,AM-010,primary,True,47.823,,"LINESTRING (-59.6993567 -2.6981532, -59.6997546 -2.6983175)",Rodovia Deputado Vital de Mendonça,,
223614545,False,,residential,False,95.674,,"LINESTRING (-59.6993567 -2.6981532, -59.6992283 -2.699004)",Rua Governador Herculano Ferreira,,
223613975,False,,residential,False,21.325,,"LINESTRING (-59.6971187 -2.6950548, -59.6970369 -2.6952283)",Rua Anísio Jobim,,
"[223613023, 223613975]",False,,residential,True,214.556,,"LINESTRING (-59.6971187 -2.6950548, -59.6974439 -2.6944112, -59.6974888 -2.6943248, -59.6975411 -2.6942464, -59.6976015 -2.6942102, -59.6976558 -2.6942015, -59.6977416 -2.694233, -59.6978355 -2.6943026, -59.6979053 -2.6943767, -59.6980199 -2.6944453, -59.6981996 -2.6945465, -59.6983244 -2.6945933, -59.6984312 -2.6946168)","['Rua Anísio Jobim', 'Rua Rodrigo Costa']",,
223614545,False,,residential,False,64.844,,"LINESTRING (-59.6992 -2.6991488, -59.6991218 -2.6997267)",Rua Governador Herculano Ferreira,,
223614545,False,,residential,True,16.405,,"LINESTRING (-59.6992 -2.6991488, -59.6992283 -2.699004)",Rua Governador Herculano Ferreira,,
223614541,False,,residential,False,146.652,,"LINESTRING (-59.6992 -2.6991488, -59.6988809 -2.6991514, -59.6986509 -2.6991795, -59.6985285 -2.6992271, -59.698325 -2.6993483, -59.6982164 -2.6994461, -59.6981574 -2.6995164, -59.69804 -2.6996296)",Rua Manoel Romão da Silva,,
223614540,False,,residential,False,64.287,,"LINESTRING (-59.6972384 -2.699486, -59.6971404 -2.7000558)",Rua 31 de Março,,
223614802,False,,residential,False,90.456,,"LINESTRING (-59.6972384 -2.699486, -59.69804 -2.6996296)",Rua 2 de Novembro,,
223614541,False,,residential,False,59.91,,"LINESTRING (-59.69804 -2.6996296, -59.6977919 -2.700108)",Rua Manoel Romão da Silva,,
223614802,False,,residential,True,90.456,,"LINESTRING (-59.69804 -2.6996296, -59.6972384 -2.699486)",Rua 2 de Novembro,,
223614541,False,,residential,True,146.652,,"LINESTRING (-59.69804 -2.6996296, -59.6981574 -2.6995164, -59.6982164 -2.6994461, -59.698325 -2.6993483, -59.6985285 -2.6992271, -59.6986509 -2.6991795, -59.6988809 -2.6991514, -59.6992 -2.6991488)",Rua Manoel Romão da Silva,,
240975873,False,,residential,False,136.71200000000002,,"LINESTRING (-59.69804 -2.6996296, -59.6981567 -2.6997703, -59.698205 -2.6998507, -59.698213 -2.6999565, -59.6981822 -2.7000516, -59.6979864 -2.7004468, -59.6978293 -2.7007095)",Rua Buriti,,
223614540,False,,residential,False,61.005,,"LINESTRING (-59.6971404 -2.7000558, -59.6970723 -2.7006002)",Rua 31 de Março,,
223614540,False,,residential,True,64.287,,"LINESTRING (-59.6971404 -2.7000558, -59.6972384 -2.699486)",Rua 31 de Março,,
223614763,False,,residential,True,72.596,,"LINESTRING (-59.6971404 -2.7000558, -59.6977919 -2.700108)",Rua 4 de Outubro,,
223614541,False,,residential,True,59.91,,"LINESTRING (-59.6977919 -2.700108, -59.69804 -2.6996296)",Rua Manoel Romão da Silva,,
223614763,False,,residential,False,72.596,,"LINESTRING (-59.6977919 -2.700108, -59.6971404 -2.7000558)",Rua 4 de Outubro,,
223614541,False,,residential,False,66.431,,"LINESTRING (-59.6977919 -2.700108, -59.6976468 -2.7003393, -59.6974947 -2.700626)",Rua Manoel Romão da Silva,,
223614540,False,,residential,False,53.516,,"LINESTRING (-59.6970723 -2.7006002, -59.6970128 -2.7010778)",Rua 31 de Março,,
223614540,False,,residential,True,61.005,,"LINESTRING (-59.6970723 -2.7006002, -59.6971404 -2.7000558)",Rua 31 de Março,,
240976451,False,,residential,False,47.004,,"LINESTRING (-59.6970723 -2.7006002, -59.6974947 -2.700626)",Rua Manoel Romão da Silva,,
240976451,False,,residential,False,38.307,,"LINESTRING (-59.6974947 -2.700626, -59.6978293 -2.7007095)",Rua Manoel Romão da Silva,,
240976451,False,,residential,True,47.004,,"LINESTRING (-59.6974947 -2.700626, -59.6970723 -2.7006002)",Rua Manoel Romão da Silva,,
223614541,False,,residential,True,66.431,,"LINESTRING (-59.6974947 -2.700626, -59.6976468 -2.7003393, -59.6977919 -2.700108)",Rua Manoel Romão da Silva,,
223614540,False,,residential,False,92.315,,"LINESTRING (-59.6970128 -2.7010778, -59.696941 -2.7019049)",Rua 31 de Março,,
223614540,False,,residential,True,53.516,,"LINESTRING (-59.6970128 -2.7010778, -59.6970723 -2.7006002)",Rua 31 de Março,,
"[223614800, 240975873]",False,,residential,"[False, True]",122.607,,"LINESTRING (-59.6970128 -2.7010778, -59.6974432 -2.7011307, -59.6975344 -2.7011447, -59.6975921 -2.7011521, -59.6976216 -2.7011488, -59.6976437 -2.7011314, -59.6976652 -2.7010979, -59.6976965 -2.7010165, -59.6978293 -2.7007095)","['Rua Buriti', 'Rua 28 de Agosto']",,
223616349,False,,residential,False,10.116,,"LINESTRING (-59.6988543 -2.7012041, -59.6989389 -2.7012378)",Rua Governador Domingos Monteiro,,
223614545,False,,residential,False,114.218,,"LINESTRING (-59.6988543 -2.7012041, -59.6984588 -2.701888, -59.6983501 -2.7020991)",Rua Governador Herculano Ferreira,,
223614545,False,,residential,True,167.554,,"LINESTRING (-59.6988543 -2.7012041, -59.6989279 -2.7010202, -59.6989727 -2.7008326, -59.6990579 -2.7002418, -59.6991218 -2.6997267)",Rua Governador Herculano Ferreira,,
223614540,False,,residential,False,88.399,,"LINESTRING (-59.696941 -2.7019049, -59.696878 -2.7026974)",Rua 31 de Março,,
223614540,False,,residential,True,92.315,,"LINESTRING (-59.696941 -2.7019049, -59.6970128 -2.7010778)",Rua 31 de Março,,
223614545,False,,residential,False,94.054,,"LINESTRING (-59.6983501 -2.7020991, -59.6982083 -2.7024227, -59.6980372 -2.7028847)",Rua Governador Herculano Ferreira,,
223614545,False,,residential,True,114.218,,"LINESTRING (-59.6983501 -2.7020991, -59.6984588 -2.701888, -59.6988543 -2.7012041)",Rua Governador Herculano Ferreira,,
223614540,False,,residential,True,88.399,,"LINESTRING (-59.696878 -2.7026974, -59.696941 -2.7019049)",Rua 31 de Março,,
223614545,False,,residential,True,94.054,,"LINESTRING (-59.6980372 -2.7028847, -59.6982083 -2.7024227, -59.6983501 -2.7020991)",Rua Governador Herculano Ferreira,,
240976451,False,,residential,True,38.307,,"LINESTRING (-59.6978293 -2.7007095, -59.6974947 -2.700626)",Rua Manoel Romão da Silva,,
"[223614800, 240975873]",False,,residential,"[False, True]",122.60699999999999,,"LINESTRING (-59.6978293 -2.7007095, -59.6976965 -2.7010165, -59.6976652 -2.7010979, -59.6976437 -2.7011314, -59.6976216 -2.7011488, -59.6975921 -2.7011521, -59.6975344 -2.7011447, -59.6974432 -2.7011307, -59.6970128 -2.7010778)","['Rua Buriti', 'Rua 28 de Agosto']",,
240975873,False,,residential,True,136.71200000000002,,"LINESTRING (-59.6978293 -2.7007095, -59.6979864 -2.7004468, -59.6981822 -2.7000516, -59.698213 -2.6999565, -59.698205 -2.6998507, -59.6981567 -2.6997703, -59.69804 -2.6996296)",Rua Buriti,,
223616348,False,,residential,False,75.883,,"LINESTRING (-59.7001775 -2.6985435, -59.7000955 -2.699221)",Rua Barão de Solimões,,
417141942,False,AM-010,primary,False,16.617,,"LINESTRING (-59.7001775 -2.6985435, -59.7000449 -2.6984743)",,,
417141942,False,AM-010,primary,True,40.223,,"LINESTRING (-59.7001775 -2.6985435, -59.7005083 -2.6986907)",,,
223616347,False,,residential,False,63.807,,"LINESTRING (-59.7000955 -2.699221, -59.7006504 -2.6993695)",Rua Governador Pimenta Bueno,,
223616348,False,,residential,False,65.64,,"LINESTRING (-59.7000955 -2.699221, -59.7000267 -2.6998073)",Rua Barão de Solimões,,
223616348,False,,residential,True,75.883,,"LINESTRING (-59.7000955 -2.699221, -59.7001775 -2.6985435)",Rua Barão de Solimões,,
223616347,False,,residential,True,99.30600000000001,,"LINESTRING (-59.7000955 -2.699221, -59.6996427 -2.6991018, -59.6992283 -2.699004)",Rua Governador Pimenta Bueno,,
223612432,False,,residential,True,56.459,,"LINESTRING (-59.7006504 -2.6993695, -59.7006071 -2.6998754)",Rua Nova,,
223616347,False,,residential,True,63.807,,"LINESTRING (-59.7006504 -2.6993695, -59.7000955 -2.699221)",Rua Governador Pimenta Bueno,,
223612432,False,,residential,False,67.444,,"LINESTRING (-59.7006504 -2.6993695, -59.7006673 -2.6991326, -59.7007072 -2.6989508, -59.7007578 -2.698775)",Rua Nova,,
223616347,False,,residential,False,118.83300000000001,,"LINESTRING (-59.7006504 -2.6993695, -59.7012379 -2.699561, -59.7012909 -2.6995828, -59.7013303 -2.6996226, -59.7013995 -2.6997663, -59.7014477 -2.6999384)",Rua Governador Pimenta Bueno,,
223614545,False,,residential,True,64.844,,"LINESTRING (-59.6991218 -2.6997267, -59.6992 -2.6991488)",Rua Governador Herculano Ferreira,,
223616350,False,,residential,False,100.908,,"LINESTRING (-59.6991218 -2.6997267, -59.7000267 -2.6998073)",Rua Governador Ângelo Amaral,,
223614545,False,,residential,False,167.554,,"LINESTRING (-59.6991218 -2.6997267, -59.6990579 -2.7002418, -59.6989727 -2.7008326, -59.6989279 -2.7010202, -59.6988543 -2.7012041)",Rua Governador Herculano Ferreira,,
223612432,False,,residential,False,56.459,,"LINESTRING (-59.7006071 -2.6998754, -59.7006504 -2.6993695)",Rua Nova,,
223616350,False,,residential,False,93.629,,"LINESTRING (-59.7006071 -2.6998754, -59.7014477 -2.6999384)",Rua Governador Ângelo Amaral,,
223616350,False,,residential,True,64.935,,"LINESTRING (-59.7006071 -2.6998754, -59.7001392 -2.699814, -59.7000267 -2.6998073)",Rua Governador Ângelo Amaral,,
223616350,False,,residential,True,93.629,,"LINESTRING (-59.7014477 -2.6999384, -59.7006071 -2.6998754)",Rua Governador Ângelo Amaral,,
240960990,False,,residential,False,10.897,,"LINESTRING (-59.7014477 -2.6999384, -59.7014979 -2.7000226)",Rua Governador José Paranaguá,,
