osmid,name,highway,oneway,reversed,length,geometry,access,ref,maxspeed
1105948358,Rua Amazonas,residential,False,True,51.828,"LINESTRING (-46.3450045 -22.4397359, -46.3451144 -22.439281)",,,
102229239,Rua Vereador Túlio Putini,residential,True,False,57.551,"LINESTRING (-46.3497323 -22.442781, -46.3491862 -22.4426665)",,,
102229280,Rua Padre Zeferino,residential,True,False,63.069,"LINESTRING (-46.3497323 -22.442781, -46.3496425 -22.443087, -46.3495655 -22.4433268)",,,
102229612,Rua Professor Oscar Ramalho,residential,False,True,106.538,"LINESTRING (-46.3453658 -22.4409143, -46.3456852 -22.4418258)",,,
248760851,Rua Capitão Eduardo Carneiro,residential,True,False,67.983,"LINESTRING (-46.3453658 -22.4409143, -46.3447188 -22.4407871)",,,
102229512,Rua Prefeito José Candido Rossi,residential,False,False,42.137,"LINESTRING (-46.345325 -22.4420068, -46.3456852 -22.4418258)",,,
248872332,Rua Amazonas,residential,False,False,47.435,"LINESTRING (-46.345325 -22.4420068, -46.3455798 -22.4423625)",,,
248872332,Rua Amazonas,residential,False,True,37.779,"LINESTRING (-46.345325 -22.4420068, -46.3451358 -22.4417155)",,,
249047211,Rua Benjamin Rossi,secondary,False,False,73.949,"LINESTRING (-46.3475595 -22.4423031, -46.3476051 -22.4429668)",,,
249047211,Rua Benjamin Rossi,secondary,False,True,21.491,"LINESTRING (-46.3475595 -22.4423031, -46.3475434 -22.4421104)",,,
102229163,Rua Cruz de Cedro,residential,False,False,28.136,"LINESTRING (-46.3428439 -22.4430932, -46.3431081 -22.4430269)",,,
102229367,Rua Cruz de Cedro,residential,False,True,105.951,"LINESTRING (-46.3428439 -22.4430932, -46.3433234 -22.4422497)",,,
"[102229437, 248807079]",,residential,False,False,143.27199999999996,"LINESTRING (-46.3509703 -22.4410201, -46.3510615 -22.4411491, -46.3511051 -22.4412414, -46.3511212 -22.4413071, -46.3511279 -22.4413617, -46.3511225 -22.4414491, -46.351102 -22.4416078, -46.3510752 -22.4417708, -46.3510423 -22.4418507, -46.3510028 -22.441904, -46.3509163 -22.4419858, -46.3508593 -22.4420205, -46.350821 -22.4420398, -46.3507795 -22.4420528, -46.3506815 -22.4420579)",,,
835284868,Avenida Bom Jesus,secondary,True,False,119.157,"LINESTRING (-46.3509703 -22.4410201, -46.3508163 -22.44156, -46.3506815 -22.4420579)",,,
248872332,Rua Amazonas,residential,False,True,23.431,"LINESTRING (-46.3459848 -22.4429253, -46.3458668 -22.442745)",,,
102229098,Rua Humaitá,residential,True,False,178.387,"LINESTRING (-46.3459848 -22.4429253, -46.3458929 -22.4428766, -46.3458313 -22.4428528, -46.3457333 -22.4428125, -46.3455061 -22.4427245, -46.3452994 -22.4426401, -46.3450058 -22.4424728, -46.344464 -22.4421605)",,,
1157796838,Rua Amazonas,residential,False,False,27.126,"LINESTRING (-46.3459848 -22.4429253, -46.3460907 -22.4429984, -46.3461726 -22.4430372, -46.3462052 -22.4430582)",,,
102229297,Rua Padre Omar,residential,False,True,59.51,"LINESTRING (-46.3460222 -22.4393008, -46.3454439 -22.439274)",,,
102229095,Rua José Ramalho Junior,residential,False,True,194.3,"LINESTRING (-46.3454183 -22.4429415, -46.3439746 -22.4440697)",,,
102229519,Rua José Geraldo Vida,residential,False,False,57.697,"LINESTRING (-46.3454183 -22.4429415, -46.3457755 -22.4433418)",,,
102229519,Rua José Geraldo Vida,residential,False,True,51.953,"LINESTRING (-46.3454183 -22.4429415, -46.3453792 -22.4429067, -46.3449938 -22.4426898)",,,
102229352,Rua California,residential,False,False,36.898,"LINESTRING (-46.3466643 -22.4396825, -46.3466592 -22.4400143)",,,
102229352,Rua California,residential,False,True,89.455,"LINESTRING (-46.3466643 -22.4396825, -46.346683 -22.4388782)",,,
102229545,Rua Doze de Outubro,residential,False,False,176.268,"LINESTRING (-46.3466643 -22.4396825, -46.3459915 -22.4397735, -46.3449689 -22.4399218)",,,
102229158,Rua João Ribeiro de Almeida,residential,False,False,19.401,"LINESTRING (-46.3449664 -22.4417925, -46.3451358 -22.4417155)",,,
102229158,Rua João Ribeiro de Almeida,residential,False,True,65.882,"LINESTRING (-46.3449664 -22.4417925, -46.344464 -22.4421605)",,,
102229537,Rua São Vicente de Paula,residential,False,True,109.531,"LINESTRING (-46.3449664 -22.4417925, -46.3439984 -22.4413804)",,,
102229581,Rua Maranhão,residential,False,True,23.177,"LINESTRING (-46.3438833 -22.4417787, -46.3437826 -22.4415922)",,,
248887097,Rua Humaita,residential,False,False,27.34,"LINESTRING (-46.3438833 -22.4417787, -46.3436266 -22.4417142)",,,
248760851,Rua Capitão Eduardo Carneiro,residential,True,False,28.757,"LINESTRING (-46.3456393 -22.4409689, -46.3453658 -22.4409143)",,,
102229474,Rua José de Lima Pinto,residential,False,False,57.009,"LINESTRING (-46.3456393 -22.4409689, -46.34566 -22.4407897, -46.3456771 -22.4404576)",,,
"[248760851, 102229339]",Rua Capitão Eduardo Carneiro,residential,True,False,62.032,"LINESTRING (-46.348661 -22.4416305, -46.3485945 -22.4416095, -46.3483839 -22.4415684, -46.3480749 -22.4414987)",,,
102229570,Rua Afonso Pena,residential,False,False,124.301,"LINESTRING (-46.348661 -22.4416305, -46.3488725 -22.4409368, -46.3489208 -22.4407782, -46.3489811 -22.4405526)",,,
102229570,Rua Afonso Pena,residential,False,True,100.642,"LINESTRING (-46.348661 -22.4416305, -46.3485332 -22.4420822, -46.3484688 -22.4422978, -46.3484188 -22.4425073)",,,
102229421,Rua Educadora Alzira de Araujo,residential,False,False,97.251,"LINESTRING (-46.3450658 -22.4439203, -46.3457755 -22.4433418)",,,
102229536,Rua Educadora Alzira de Araujo,residential,False,False,110.969,"LINESTRING (-46.3450658 -22.4439203, -46.3442521 -22.4445763)",,,
756119540,Rua Santa Luzia,residential,False,True,48.289,"LINESTRING (-46.3450658 -22.4439203, -46.3453132 -22.4442895)",,,
249047212,Rua Professor Domingos de Franco,secondary,False,False,12.363,"LINESTRING (-46.3474227 -22.4395433, -46.3475116 -22.4396182)",,MG-295,40
249047210,Rua Francisco Inácio,secondary,False,True,25.966,"LINESTRING (-46.3474227 -22.4395433, -46.3473723 -22.4394856, -46.3472542 -22.4393695)",,MG-295,40
249047211,Rua Benjamin Rossi,secondary,False,False,109.64999999999999,"LINESTRING (-46.3474227 -22.4395433, -46.3473272 -22.4396839, -46.3472656 -22.439819, -46.3472655 -22.4399789, -46.3472816 -22.4400917, -46.3472978 -22.4402429, -46.3473409 -22.4403898, -46.3473583 -22.4404841)",,,
102229280,Rua Padre Zeferino,residential,True,False,100.992,"LINESTRING (-46.3500119 -22.4419103, -46.3497323 -22.442781)",,,
102229339,Rua Capitão Eduardo Carneiro,residential,True,False,63.164,"LINESTRING (-46.3500119 -22.4419103, -46.3494123 -22.4417856)",,,
102229512,Rua Prefeito José Candido Rossi,residential,False,False,99.661,"LINESTRING (-46.3456852 -22.4418258, -46.3465648 -22.4414485)",,,
102229512,Rua Prefeito José Candido Rossi,residential,False,True,42.137,"LINESTRING (-46.3456852 -22.4418258, -46.345325 -22.4420068)",,,
102229612,Rua Professor Oscar Ramalho,residential,False,False,106.538,"LINESTRING (-46.3456852 -22.4418258, -46.3453658 -22.4409143)",,,
102229502,Rua Doutor Roberto Iemini Filho,secondary,False,False,50.795,"LINESTRING (-46.3502852 -22.4450802, -46.3497991 -22.4451628)",,,
102229534,Rua Vereador Avelino Vicente,residential,False,False,105.334,"LINESTRING (-46.3502852 -22.4450802, -46.3507995 -22.4458996)",,,
102229502,Rua Doutor Roberto Iemini Filho,secondary,False,True,78.476,"LINESTRING (-46.3502852 -22.4450802, -46.3507512 -22.445024, -46.3510421 -22.444987)",,,
102229494,Rua Educadora Alzira de Araújo,residential,True,False,68.631,"LINESTRING (-46.3482623 -22.4430763, -46.3476051 -22.4429668)",,,
102229570,Rua Afonso Pena,residential,False,False,65.282,"LINESTRING (-46.3482623 -22.4430763, -46.3483347 -22.442811, -46.3484188 -22.4425073)",,,
102229514,Rua Mato Grosso,residential,False,False,121.901,"LINESTRING (-46.3444961 -22.4407509, -46.3447647 -22.4396831)",,,
1105948357,Rua Santa Catarina,residential,True,False,10.589,"LINESTRING (-46.3444961 -22.4407509, -46.3443951 -22.4407321)",,,
102229352,Rua California,residential,False,False,30.998,"LINESTRING (-46.3466364 -22.4411777, -46.3465648 -22.4414485)",,,
102229352,Rua California,residential,False,True,76.767,"LINESTRING (-46.3466364 -22.4411777, -46.346672 -22.4404881)",,,
248760851,Rua Capitão Eduardo Carneiro,residential,True,False,34.183,"LINESTRING (-46.3466364 -22.4411777, -46.3463085 -22.4411262)",,,
102229561,Rua Oprevio de Souza Ferraz,residential,False,False,72.91,"LINESTRING (-46.3463085 -22.4411262, -46.3462419 -22.4404734)",,,
248760851,Rua Capitão Eduardo Carneiro,residential,True,False,70.966,"LINESTRING (-46.3463085 -22.4411262, -46.3456393 -22.4409689)",,,
102229281,Rua Vereador Luiz Coutinho da Rocha,residential,False,False,49.296,"LINESTRING (-46.3437545 -22.4436758, -46.3439746 -22.4440697)",,,
102229281,Rua Vereador Luiz Coutinho da Rocha,residential,False,True,50.147,"LINESTRING (-46.3437545 -22.4436758, -46.3435414 -22.4432701)",,,
102229365,Rua Lázaro Gomes Tenorio,residential,False,False,168.056,"LINESTRING (-46.3437545 -22.4436758, -46.3449938 -22.4426898)",,,
1157796828,Rua Maranhão,residential,False,False,5.554,"LINESTRING (-46.3432013 -22.4404555, -46.3432341 -22.4404952)",,,
1157796827,Rua Maranhão,residential,False,True,71.93,"LINESTRING (-46.3432013 -22.4404555, -46.3431068 -22.4402702, -46.3429968 -22.4400495, -46.3429056 -22.4398692)",,,
249047212,Rua Professor Domingos de Franco,secondary,False,False,23.405,"LINESTRING (-46.3481257 -22.4404005, -46.3483528 -22.4404162)",,MG-295,40
102229429,,residential,False,False,122.24199999999999,"LINESTRING (-46.3481257 -22.4404005, -46.3480799 -22.4412032, -46.3480749 -22.4414987)",,,
249047212,Rua Professor Domingos de Franco,secondary,False,True,107.81099999999999,"LINESTRING (-46.3481257 -22.4404005, -46.3479755 -22.4401848, -46.3478073 -22.4399343, -46.3476759 -22.4397806, -46.3475116 -22.4396182)",,MG-295,40
102229193,Rua Pará,residential,False,False,25.335,"LINESTRING (-46.3447647 -22.4396831, -46.3450045 -22.4397359)",,,
102229193,Rua Pará,residential,False,True,59.049,"LINESTRING (-46.3447647 -22.4396831, -46.3442067 -22.4395566)",,,
102229514,Rua Mato Grosso,residential,False,True,121.901,"LINESTRING (-46.3447647 -22.4396831, -46.3444961 -22.4407509)",,,
102229514,Rua Mato Grosso,residential,False,False,114.714,"LINESTRING (-46.3447647 -22.4396831, -46.3448703 -22.4392488, -46.3450037 -22.4386754)",,,
102229352,Rua California,residential,False,True,48.793,"LINESTRING (-46.3465567 -22.4423559, -46.346554 -22.4419171)",,,
102229218,Rua Prefeito João Ribeiro dos Santos,residential,False,False,105.244,"LINESTRING (-46.3465567 -22.4423559, -46.3469107 -22.4422382, -46.3470851 -22.4421973, -46.3473184 -22.4421564, -46.3475434 -22.4421104)",,,
102229530,Rua Prefeito João Ribeiro dos Santos,residential,False,False,83.06200000000001,"LINESTRING (-46.3465567 -22.4423559, -46.3458772 -22.4427391, -46.3458668 -22.442745)",,,
102229297,Rua Padre Omar,residential,False,False,33.874,"LINESTRING (-46.3451144 -22.439281, -46.3454439 -22.439274)",,,
1105948358,Rua Amazonas,residential,False,False,51.828,"LINESTRING (-46.3451144 -22.439281, -46.3450045 -22.4397359)",,,
1105948358,Rua Amazonas,residential,False,True,66.317,"LINESTRING (-46.3451144 -22.439281, -46.3451586 -22.438686)",,,
102229537,Rua São Vicente de Paula,residential,False,False,109.531,"LINESTRING (-46.3439984 -22.4413804, -46.3449664 -22.4417925)",,,
756120316,Rua Joaquim do Lino,residential,False,False,32.35,"LINESTRING (-46.3439984 -22.4413804, -46.3437826 -22.4415922)",,,
756120316,Rua Joaquim do Lino,residential,False,True,82.828,"LINESTRING (-46.3439984 -22.4413804, -46.3441462 -22.4411499, -46.3443951 -22.4407321)",,,
102229095,Rua José Ramalho Junior,residential,False,False,194.3,"LINESTRING (-46.3439746 -22.4440697, -46.3454183 -22.4429415)",,,
102229281,Rua Vereador Luiz Coutinho da Rocha,residential,False,False,63.139,"LINESTRING (-46.3439746 -22.4440697, -46.3442521 -22.4445763)",,,
102229281,Rua Vereador Luiz Coutinho da Rocha,residential,False,True,49.296,"LINESTRING (-46.3439746 -22.4440697, -46.3437545 -22.4436758)",,,
102229558,,residential,False,True,66.271,"LINESTRING (-46.3493865 -22.439186, -46.3487689 -22.4390147)",,,
102229570,Rua Afonso Pena,residential,False,True,24.832,"LINESTRING (-46.3493865 -22.439186, -46.3493208 -22.4394009)",,,
247506267,Avenida Coronel Ramalho,residential,True,False,102.176,"LINESTRING (-46.3493865 -22.439186, -46.3494476 -22.4389842, -46.3496374 -22.4382969)",,,
102229352,Rua California,residential,False,False,48.793,"LINESTRING (-46.346554 -22.4419171, -46.3465567 -22.4423559)",,,
102229352,Rua California,residential,False,True,52.118,"LINESTRING (-46.346554 -22.4419171, -46.3465648 -22.4414485)",,,
102229382,Rua Prefeito Júlio Cezar de Carvalho,residential,False,True,111.702,"LINESTRING (-46.346554 -22.4419171, -46.3455798 -22.4423625)",,,
102229519,Rua José Geraldo Vida,residential,False,False,40.194,"LINESTRING (-46.3460251 -22.4437508, -46.3462074 -22.4440706)",,,
249014350,Rua Vereador Amadeu Gonçalves de Godoi,residential,False,True,94.557,"LINESTRING (-46.3460251 -22.4437508, -46.3453132 -22.4442895)",,,
102229519,Rua José Geraldo Vida,residential,False,True,52.227000000000004,"LINESTRING (-46.3460251 -22.4437508, -46.3459982 -22.4437, -46.3457755 -22.4433418)",,,
102229296,,residential,False,False,98.79,"LINESTRING (-46.349945 -22.4396404, -46.3506722 -22.4402214)",,,
102229296,,residential,False,True,69.461,"LINESTRING (-46.349945 -22.4396404, -46.3493208 -22.4394009)",,,
1157796834,Rua Barão do Campo Místico ( Rua Direita),residential,True,False,118.27600000000001,"LINESTRING (-46.349945 -22.4396404, -46.3496875 -22.4405575, -46.3496548 -22.4406697)",designated,,
102229388,Rua Minas Gerais,residential,False,True,20.777,"LINESTRING (-46.3454345 -22.4384464, -46.3456036 -22.438344)",,,
102229504,Rua Vereador Benedito Domiciano,residential,False,True,92.03,"LINESTRING (-46.3454345 -22.4384464, -46.3454439 -22.439274)",,,
102229388,Rua Minas Gerais,residential,False,False,41.407,"LINESTRING (-46.3454345 -22.4384464, -46.3452483 -22.4385207, -46.3451586 -22.438686)",,,
102229421,Rua Educadora Alzira de Araujo,residential,False,True,97.251,"LINESTRING (-46.3457755 -22.4433418, -46.3450658 -22.4439203)",,,
102229519,Rua José Geraldo Vida,residential,False,True,57.697,"LINESTRING (-46.3457755 -22.4433418, -46.3454183 -22.4429415)",,,
102229519,Rua José Geraldo Vida,residential,False,False,52.227000000000004,"LINESTRING (-46.3457755 -22.4433418, -46.3459982 -22.4437, -46.3460251 -22.4437508)",,,
102229094,Rua Cabocio Neco,residential,False,False,70.183,"LINESTRING (-46.3492337 -22.4374051, -46.3498616 -22.4376532)",,,
102229216,Rua Modesto Alves Coutinho,residential,True,False,86.485,"LINESTRING (-46.3492337 -22.4374051, -46.3491262 -22.4378239, -46.3490253 -22.4381585)",,,
102229493,Rua Vereador José Adami,residential,False,True,83.876,"LINESTRING (-46.3462559 -22.4441746, -46.3456283 -22.4446568)",,,
102229519,Rua José Geraldo Vida,residential,False,False,55.406,"LINESTRING (-46.3462559 -22.4441746, -46.3465089 -22.4446146)",,,
102229519,Rua José Geraldo Vida,residential,False,True,12.594000000000001,"LINESTRING (-46.3462559 -22.4441746, -46.3462249 -22.4441067, -46.3462074 -22.4440706)",,,
102229098,Rua Humaitá,residential,True,False,40.583,"LINESTRING (-46.3441991 -22.4419978, -46.3438833 -22.4417787)",,,
248887094,Rua Benedito Borges da Silva,residential,False,False,94.257,"LINESTRING (-46.3441991 -22.4419978, -46.3433234 -22.4422497)",,,
102229337,Rua Sebastião Gregorio,residential,False,False,137.39600000000002,"LINESTRING (-46.3441991 -22.4419978, -46.3440952 -22.4421493, -46.3439638 -22.4422243, -46.3437344 -22.4424325, -46.3432723 -22.4428769)",,,
102229519,Rua José Geraldo Vida,residential,False,False,70.407,"LINESTRING (-46.3441991 -22.4419978, -46.3441367 -22.4421444, -46.3441886 -22.4421722, -46.344541 -22.4423922, -46.3445665 -22.4424057)",,,
102229351,Rua do Cafe,residential,False,True,161.921,"LINESTRING (-46.3513482 -22.4422347, -46.3507848 -22.4435946)",,,
248993021,Praça da Matriz,residential,False,True,53.44,"LINESTRING (-46.3513482 -22.4422347, -46.3515252 -22.4417828)",,,
1157796830,Rua Capitão Eduardo Carneiro,residential,True,False,71.60900000000001,"LINESTRING (-46.3513482 -22.4422347, -46.3510543 -22.4421293, -46.350851 -22.4420905, -46.3506787 -22.4420686)",,,
1105948357,Rua Santa Catarina,residential,True,False,50.785,"LINESTRING (-46.3443951 -22.4407321, -46.343912 -22.4406361)",,,
756120316,Rua Joaquim do Lino,residential,False,False,82.828,"LINESTRING (-46.3443951 -22.4407321, -46.3441462 -22.4411499, -46.3439984 -22.4413804)",,,
102229502,Rua Doutor Roberto Iemini Filho,secondary,False,True,50.795,"LINESTRING (-46.3497991 -22.4451628, -46.3502852 -22.4450802)",,,
248762665,Avenida Bom Jesus,residential,True,False,60.119,"LINESTRING (-46.3497991 -22.4451628, -46.3497546 -22.4457019)",,,
248996447,Avenida Bom Jesus,secondary,True,False,191.20199999999997,"LINESTRING (-46.3497991 -22.4451628, -46.3497885 -22.4450704, -46.3498026 -22.444992, -46.3499649 -22.4443211, -46.3501651 -22.4435812, -46.3501909 -22.4434872)",,,
1186109266,Rua Doutor Roberto Lemini Filho,residential,False,False,57.686,"LINESTRING (-46.3497991 -22.4451628, -46.3496438 -22.4452, -46.3493977 -22.4452086, -46.3492434 -22.4451997)",,,
102229474,Rua José de Lima Pinto,residential,False,True,28.775,"LINESTRING (-46.3457002 -22.4401997, -46.3456771 -22.4404576)",,,
248805485,Rua Barão do Campo Místico,residential,True,False,126.561,"LINESTRING (-46.3496548 -22.4406697, -46.3494123 -22.4417856)",designated,,
249047212,Rua Professor Domingos de Franco,secondary,False,True,70.453,"LINESTRING (-46.3496548 -22.4406697, -46.3489811 -22.4405526)",,MG-295,40
1157796835,Rua Professor Domingos de Franco,secondary,False,False,76.528,"LINESTRING (-46.3496548 -22.4406697, -46.3503824 -22.440816)",,MG-295,40
