osmid,oneway,name,highway,reversed,length,ref,maxspeed,junction,geometry,lanes
371674485,False,Rua Rio Branco,residential,False,11.361,,,,"LINESTRING (-57.8899724 -13.6586247, -57.8898703 -13.6586003)",
371674485,False,Rua Rio Branco,residential,True,96.082,,,,"LINESTRING (-57.8899724 -13.6586247, -57.8908309 -13.6588499)",
371673971,True,Avenida Brasil,residential,False,136.491,,,,"LINESTRING (-57.8899724 -13.6586247, -57.8897175 -13.6596221, -57.8896655 -13.6598154)",
250106683,True,Avenida Mato Grosso,residential,False,136.599,,,,"LINESTRING (-57.8870298 -13.6578904, -57.8867092 -13.6590787)",
371674485,False,Rua Rio Branco,residential,False,13.786,,,,"LINESTRING (-57.8870298 -13.6578904, -57.8869059 -13.6578608)",
371674485,False,Rua Rio Branco,residential,True,75.434,,,,"LINESTRING (-57.8870298 -13.6578904, -57.887706 -13.6580591)",
371673972,True,Avenida Mato Grosso,residential,False,137.056,,,,"LINESTRING (-57.8869059 -13.6578608, -57.8872279 -13.6566686)",
371674485,False,Rua Rio Branco,residential,True,13.786,,,,"LINESTRING (-57.8869059 -13.6578608, -57.8870298 -13.6578904)",
371673972,True,Avenida Mato Grosso,residential,False,136.527,,,,"LINESTRING (-57.886598 -13.6590516, -57.8869059 -13.6578608)",
371674486,False,Rua Goiânia,residential,False,12.387,,,,"LINESTRING (-57.886598 -13.6590516, -57.8867092 -13.6590787)",
317062800,False,Rua Goiânia,residential,False,14.569,,,,"LINESTRING (-57.8896655 -13.6598154, -57.8895364 -13.6597776)",
371673971,True,Avenida Brasil,residential,False,182.087,,,,"LINESTRING (-57.8896655 -13.6598154, -57.8892334 -13.6613982)",
317062800,False,Rua Goiânia,residential,False,91.208,,,,"LINESTRING (-57.8895364 -13.6597776, -57.8887197 -13.6595702)",
317062800,False,Rua Goiânia,residential,True,14.569,,,,"LINESTRING (-57.8895364 -13.6597776, -57.8896655 -13.6598154)",
371674487,True,Avenida Brasil,residential,False,135.79,,,,"LINESTRING (-57.8895364 -13.6597776, -57.8898703 -13.6586003)",
371674485,False,Rua Rio Branco,residential,False,92.555,,,,"LINESTRING (-57.8898703 -13.6586003, -57.8890376 -13.6584051)",
371674485,False,Rua Rio Branco,residential,True,11.361,,,,"LINESTRING (-57.8898703 -13.6586003, -57.8899724 -13.6586247)",
371674487,True,Avenida Brasil,residential,False,133.356,,,,"LINESTRING (-57.8898703 -13.6586003, -57.8901856 -13.6574408)",
371675694,False,Rua Tocantins,residential,False,137.942,,,,"LINESTRING (-57.8863004 -13.6631891, -57.8866383 -13.6619928)",
371674487,True,Avenida Brasil,residential,False,140.717,,,,"LINESTRING (-57.8887704 -13.6625823, -57.8891039 -13.661359)",
371674504,False,Avenida Rio Grande do Sul,residential,False,14.812,,,,"LINESTRING (-57.8887704 -13.6625823, -57.8889053 -13.662606)",
371674504,False,Avenida Rio Grande do Sul,residential,True,90.515,,,,"LINESTRING (-57.8887704 -13.6625823, -57.887966 -13.662355)",
371674504,False,Avenida Rio Grande do Sul,residential,False,93.469,,,,"LINESTRING (-57.8889053 -13.662606, -57.8897406 -13.6628246)",
371674504,False,Avenida Rio Grande do Sul,residential,True,14.812,,,,"LINESTRING (-57.8889053 -13.662606, -57.8887704 -13.6625823)",
371674504,False,Avenida Rio Grande do Sul,residential,False,74.01,,,,"LINESTRING (-57.8866383 -13.6619928, -57.8872955 -13.6621804)",
371675694,False,Rua Tocantins,residential,False,135.949,,,,"LINESTRING (-57.8866383 -13.6619928, -57.8869548 -13.6608095)",
371675694,False,Rua Tocantins,residential,True,137.942,,,,"LINESTRING (-57.8866383 -13.6619928, -57.8863004 -13.6631891)",
371674504,False,Avenida Rio Grande do Sul,residential,False,75.003,,,,"LINESTRING (-57.8872955 -13.6621804, -57.887966 -13.662355)",
371674504,False,Avenida Rio Grande do Sul,residential,True,74.01,,,,"LINESTRING (-57.8872955 -13.6621804, -57.8866383 -13.6619928)",
371675698,False,Rua Goiás,residential,False,137.556,,,,"LINESTRING (-57.8872955 -13.6621804, -57.8876093 -13.6609815)",
371674504,False,Avenida Rio Grande do Sul,residential,False,90.515,,,,"LINESTRING (-57.887966 -13.662355, -57.8887704 -13.6625823)",
371674504,False,Avenida Rio Grande do Sul,residential,True,75.003,,,,"LINESTRING (-57.887966 -13.662355, -57.8872955 -13.6621804)",
371675701,False,Rua Bahia,residential,False,139.699,,,,"LINESTRING (-57.887966 -13.662355, -57.8882866 -13.6611379)",
371673972,True,Avenida Mato Grosso,residential,False,179.404,,,,"LINESTRING (-57.8861685 -13.6606101, -57.886598 -13.6590516)",
371674503,False,Rua Belém,residential,False,13.077,,,,"LINESTRING (-57.8861685 -13.6606101, -57.8862855 -13.6606402)",
371674503,False,Rua Belém,residential,False,74.728,,,,"LINESTRING (-57.8862855 -13.6606402, -57.8869548 -13.6608095)",
371674503,False,Rua Belém,residential,True,13.077,,,,"LINESTRING (-57.8862855 -13.6606402, -57.8861685 -13.6606101)",
371674487,True,Avenida Brasil,residential,False,181.948,,,,"LINESTRING (-57.8891039 -13.661359, -57.8895364 -13.6597776)",
371674503,False,Rua Belém,residential,False,14.656,,,,"LINESTRING (-57.8891039 -13.661359, -57.8892334 -13.6613982)",
371674503,False,Rua Belém,residential,True,91.667,,,,"LINESTRING (-57.8891039 -13.661359, -57.8882866 -13.6611379)",
371673971,True,Avenida Brasil,residential,False,138.902,,,,"LINESTRING (-57.8892334 -13.6613982, -57.8889053 -13.662606)",
371674503,False,Rua Belém,residential,False,94.589,,,,"LINESTRING (-57.8892334 -13.6613982, -57.8900817 -13.6616083)",
371674503,False,Rua Belém,residential,True,14.656,,,,"LINESTRING (-57.8892334 -13.6613982, -57.8891039 -13.661359)",
371674503,False,Rua Belém,residential,False,73.259,,,,"LINESTRING (-57.8869548 -13.6608095, -57.8876093 -13.6609815)",
371674503,False,Rua Belém,residential,True,74.728,,,,"LINESTRING (-57.8869548 -13.6608095, -57.8862855 -13.6606402)",
371675694,False,Rua Tocantins,residential,True,135.949,,,,"LINESTRING (-57.8869548 -13.6608095, -57.8866383 -13.6619928)",
371674503,False,Rua Belém,residential,False,75.22,,,,"LINESTRING (-57.8876093 -13.6609815, -57.8882866 -13.6611379)",
371674503,False,Rua Belém,residential,True,73.259,,,,"LINESTRING (-57.8876093 -13.6609815, -57.8869548 -13.6608095)",
371675698,False,Rua Goiás,residential,False,180.449,,,,"LINESTRING (-57.8876093 -13.6609815, -57.8880358 -13.6594125)",
371675698,False,Rua Goiás,residential,True,137.556,,,,"LINESTRING (-57.8876093 -13.6609815, -57.8872955 -13.6621804)",
317062800,False,Rua Goiânia,residential,False,70.783,,,,"LINESTRING (-57.8880358 -13.6594125, -57.8874011 -13.6592549)",
317062800,False,Rua Goiânia,residential,True,75.948,,,,"LINESTRING (-57.8880358 -13.6594125, -57.8887197 -13.6595702)",
371675698,False,Rua Goiás,residential,False,135.407,,,,"LINESTRING (-57.8880358 -13.6594125, -57.888363 -13.658237)",
371675698,False,Rua Goiás,residential,True,180.449,,,,"LINESTRING (-57.8880358 -13.6594125, -57.8876093 -13.6609815)",
371674503,False,Rua Belém,residential,False,91.667,,,,"LINESTRING (-57.8882866 -13.6611379, -57.8891039 -13.661359)",
371674503,False,Rua Belém,residential,True,75.22,,,,"LINESTRING (-57.8882866 -13.6611379, -57.8876093 -13.6609815)",
371675701,False,Rua Bahia,residential,False,180.493,,,,"LINESTRING (-57.8882866 -13.6611379, -57.8887197 -13.6595702)",
371675701,False,Rua Bahia,residential,True,139.699,,,,"LINESTRING (-57.8882866 -13.6611379, -57.887966 -13.662355)",
317062800,False,Rua Goiânia,residential,False,75.948,,,,"LINESTRING (-57.8887197 -13.6595702, -57.8880358 -13.6594125)",
317062800,False,Rua Goiânia,residential,True,91.208,,,,"LINESTRING (-57.8887197 -13.6595702, -57.8895364 -13.6597776)",
371675701,False,Rua Bahia,residential,False,134.03,,,,"LINESTRING (-57.8887197 -13.6595702, -57.8890376 -13.6584051)",
371675701,False,Rua Bahia,residential,True,180.493,,,,"LINESTRING (-57.8887197 -13.6595702, -57.8882866 -13.6611379)",
371674502,False,Rua Porto Alegre,residential,False,13.765,,,,"LINESTRING (-57.8872279 -13.6566686, -57.8873522 -13.6566957)",
371673972,True,Avenida Mato Grosso,residential,False,135.295,,,,"LINESTRING (-57.8872279 -13.6566686, -57.8875382 -13.6555196, -57.8875457 -13.6554917)",
250106683,True,Avenida Mato Grosso,residential,False,137.336,,,,"LINESTRING (-57.8873522 -13.6566957, -57.8870298 -13.6578904)",
371674502,False,Rua Porto Alegre,residential,False,75.618,,,,"LINESTRING (-57.8873522 -13.6566957, -57.8880247 -13.6568839)",
371674502,False,Rua Porto Alegre,residential,True,13.765,,,,"LINESTRING (-57.8873522 -13.6566957, -57.8872279 -13.6566686)",
371674487,True,Avenida Brasil,residential,False,39.508,,,,"LINESTRING (-57.8901856 -13.6574408, -57.8902755 -13.6570964)",
371674502,False,Rua Porto Alegre,residential,False,10.997,,,,"LINESTRING (-57.8901856 -13.6574408, -57.8902848 -13.6574629)",
371674502,False,Rua Porto Alegre,residential,True,94.03,,,,"LINESTRING (-57.8901856 -13.6574408, -57.8893447 -13.6572231)",
371674485,False,Rua Rio Branco,residential,False,73.694,,,,"LINESTRING (-57.888363 -13.658237, -57.887706 -13.6580591)",
371674485,False,Rua Rio Branco,residential,True,75.249,,,,"LINESTRING (-57.888363 -13.658237, -57.8890376 -13.6584051)",
371675698,False,Rua Goiás,residential,False,135.523,,,,"LINESTRING (-57.888363 -13.658237, -57.8886741 -13.6570563)",
371675698,False,Rua Goiás,residential,True,135.407,,,,"LINESTRING (-57.888363 -13.658237, -57.8880358 -13.6594125)",
371674502,False,Rua Porto Alegre,residential,False,74.795,,,,"LINESTRING (-57.8886741 -13.6570563, -57.8893447 -13.6572231)",
371674502,False,Rua Porto Alegre,residential,True,72.74,,,,"LINESTRING (-57.8886741 -13.6570563, -57.8880247 -13.6568839)",
371675698,False,Rua Goiás,residential,True,135.523,,,,"LINESTRING (-57.8886741 -13.6570563, -57.888363 -13.658237)",
371675698,False,Rua Goiás,residential,False,136.94299999999998,,,,"LINESTRING (-57.8886741 -13.6570563, -57.8890299 -13.6558848, -57.8890324 -13.655875)",
371674485,False,Rua Rio Branco,residential,False,75.249,,,,"LINESTRING (-57.8890376 -13.6584051, -57.888363 -13.658237)",
371674485,False,Rua Rio Branco,residential,True,92.555,,,,"LINESTRING (-57.8890376 -13.6584051, -57.8898703 -13.6586003)",
371675701,False,Rua Bahia,residential,False,135.557,,,,"LINESTRING (-57.8890376 -13.6584051, -57.8893447 -13.6572231)",
371675701,False,Rua Bahia,residential,True,134.03,,,,"LINESTRING (-57.8890376 -13.6584051, -57.8887197 -13.6595702)",
371674502,False,Rua Porto Alegre,residential,False,94.03,,,,"LINESTRING (-57.8893447 -13.6572231, -57.8901856 -13.6574408)",
371674502,False,Rua Porto Alegre,residential,True,74.795,,,,"LINESTRING (-57.8893447 -13.6572231, -57.8886741 -13.6570563)",
371675701,False,Rua Bahia,residential,False,48.886,,,,"LINESTRING (-57.8893447 -13.6572231, -57.889468 -13.6568001)",
371675701,False,Rua Bahia,residential,True,135.557,,,,"LINESTRING (-57.8893447 -13.6572231, -57.8890376 -13.6584051)",
317062800,False,Rua Goiânia,residential,False,77.285,,,,"LINESTRING (-57.8874011 -13.6592549, -57.8867092 -13.6590787)",
317062800,False,Rua Goiânia,residential,True,70.783,,,,"LINESTRING (-57.8874011 -13.6592549, -57.8880358 -13.6594125)",
371675702,False,Rua Tocantins,residential,False,136.988,,,,"LINESTRING (-57.8874011 -13.6592549, -57.887706 -13.6580591)",
371674485,False,Rua Rio Branco,residential,False,75.434,,,,"LINESTRING (-57.887706 -13.6580591, -57.8870298 -13.6578904)",
371674485,False,Rua Rio Branco,residential,True,73.694,,,,"LINESTRING (-57.887706 -13.6580591, -57.888363 -13.658237)",
371675702,False,Rua Tocantins,residential,False,135.138,,,,"LINESTRING (-57.887706 -13.6580591, -57.8880247 -13.6568839)",
371675702,False,Rua Tocantins,residential,True,136.988,,,,"LINESTRING (-57.887706 -13.6580591, -57.8874011 -13.6592549)",
371674502,False,Rua Porto Alegre,residential,False,72.74,,,,"LINESTRING (-57.8880247 -13.6568839, -57.8886741 -13.6570563)",
371674502,False,Rua Porto Alegre,residential,True,75.618,,,,"LINESTRING (-57.8880247 -13.6568839, -57.8873522 -13.6566957)",
371675702,False,Rua Tocantins,residential,True,135.138,,,,"LINESTRING (-57.8880247 -13.6568839, -57.887706 -13.6580591)",
371675702,False,Rua Tocantins,residential,False,136.35299999999998,,,,"LINESTRING (-57.8880247 -13.6568839, -57.8883477 -13.655709, -57.8883504 -13.6556992)",
371675703,False,Rua Cuiabá,residential,False,13.699,,,,"LINESTRING (-57.8878603 -13.6543268, -57.8879818 -13.654362)",
250106683,True,Avenida Mato Grosso,residential,False,133.495,,,,"LINESTRING (-57.8879818 -13.654362, -57.8876685 -13.6555233)",
371675703,False,Rua Cuiabá,residential,False,76.811,,,,"LINESTRING (-57.8879818 -13.654362, -57.8886683 -13.6545413)",
371675703,False,Rua Cuiabá,residential,True,13.699,,,,"LINESTRING (-57.8879818 -13.654362, -57.8878603 -13.6543268)",
371675703,False,Rua Cuiabá,residential,False,10.978,,,,"LINESTRING (-57.8908217 -13.6550761, -57.8909191 -13.6551042)",
371675703,False,Rua Cuiabá,residential,True,93.186,,,,"LINESTRING (-57.8908217 -13.6550761, -57.8899859 -13.6548695)",
371673971,True,Avenida Brasil,residential,False,135.14,,,,"LINESTRING (-57.8909191 -13.6551042, -57.8905877 -13.6562761)",
371675703,False,Rua Cuiabá,residential,False,95.86,,,,"LINESTRING (-57.8909191 -13.6551042, -57.8917791 -13.6553159)",
371675703,False,Rua Cuiabá,residential,True,10.978,,,,"LINESTRING (-57.8909191 -13.6551042, -57.8908217 -13.6550761)",
371675702,False,Rua Tocantins,residential,True,133.256,,,,"LINESTRING (-57.8886683 -13.6545413, -57.8883504 -13.6556992)",
371675703,False,Rua Cuiabá,residential,False,74.182,,,,"LINESTRING (-57.8886683 -13.6545413, -57.8893313 -13.6547145)",
371675703,False,Rua Cuiabá,residential,True,76.811,,,,"LINESTRING (-57.8886683 -13.6545413, -57.8879818 -13.654362)",
371675698,False,Rua Goiás,residential,True,133.022,,,,"LINESTRING (-57.8893313 -13.6547145, -57.8890324 -13.655875)",
371675703,False,Rua Cuiabá,residential,False,72.801,,,,"LINESTRING (-57.8893313 -13.6547145, -57.8899859 -13.6548695)",
371675703,False,Rua Cuiabá,residential,True,74.182,,,,"LINESTRING (-57.8893313 -13.6547145, -57.8886683 -13.6545413)",
371675701,False,Rua Bahia,residential,True,134.521,,,,"LINESTRING (-57.8899859 -13.6548695, -57.8896908 -13.6560448)",
371675703,False,Rua Cuiabá,residential,False,93.186,,,,"LINESTRING (-57.8899859 -13.6548695, -57.8908217 -13.6550761)",
371675703,False,Rua Cuiabá,residential,True,72.801,,,,"LINESTRING (-57.8899859 -13.6548695, -57.8893313 -13.6547145)",
317062799,False,Avenida Porto Velho,residential,True,74.641,,,,"LINESTRING (-57.8927533 -13.6543152, -57.8934202 -13.6544902)",
371675706,False,Rua Paraná,residential,False,134.409,,,,"LINESTRING (-57.8927533 -13.6543152, -57.892446 -13.6554865)",
317062799,False,Avenida Porto Velho,residential,False,74.641,,,,"LINESTRING (-57.8934202 -13.6544902, -57.8927533 -13.6543152)",
317062799,False,Avenida Porto Velho,residential,True,58.237,,,,"LINESTRING (-57.8934202 -13.6544902, -57.8939471 -13.6546004)",
371675707,False,Rua Santa Catarina,residential,False,133.266,,,,"LINESTRING (-57.8934202 -13.6544902, -57.8931194 -13.6556525)",
371675703,False,Rua Cuiabá,residential,True,75.067,,,,"LINESTRING (-57.8931194 -13.6556525, -57.892446 -13.6554865)",
371675707,False,Rua Santa Catarina,residential,False,137.216,,,,"LINESTRING (-57.8931194 -13.6556525, -57.8928136 -13.6568502)",
371675707,False,Rua Santa Catarina,residential,True,133.266,,,,"LINESTRING (-57.8931194 -13.6556525, -57.8934202 -13.6544902)",
371674484,False,Rua Curitiba,residential,False,64.044,,,,"LINESTRING (-57.8928136 -13.6568502, -57.8933888 -13.6569892)",
371674484,False,Rua Curitiba,residential,True,77.159,,,,"LINESTRING (-57.8928136 -13.6568502, -57.8921234 -13.6566722)",
371675707,False,Rua Santa Catarina,residential,False,131.88,,,,"LINESTRING (-57.8928136 -13.6568502, -57.8924882 -13.6579933)",
371675707,False,Rua Santa Catarina,residential,True,137.216,,,,"LINESTRING (-57.8928136 -13.6568502, -57.8931194 -13.6556525)",
371675703,False,Rua Cuiabá,residential,False,75.067,,,,"LINESTRING (-57.892446 -13.6554865, -57.8931194 -13.6556525)",
371675703,False,Rua Cuiabá,residential,True,74.515,,,,"LINESTRING (-57.892446 -13.6554865, -57.8917791 -13.6553159)",
371675706,False,Rua Paraná,residential,False,136.374,,,,"LINESTRING (-57.892446 -13.6554865, -57.8921234 -13.6566722)",
371675706,False,Rua Paraná,residential,True,134.409,,,,"LINESTRING (-57.892446 -13.6554865, -57.8927533 -13.6543152)",
371674484,False,Rua Curitiba,residential,False,77.159,,,,"LINESTRING (-57.8921234 -13.6566722, -57.8928136 -13.6568502)",
371674484,False,Rua Curitiba,residential,True,73.48,,,,"LINESTRING (-57.8921234 -13.6566722, -57.8914661 -13.6565027)",
371675706,False,Rua Paraná,residential,False,134.693,,,,"LINESTRING (-57.8921234 -13.6566722, -57.8918056 -13.6578435)",
371675706,False,Rua Paraná,residential,True,136.374,,,,"LINESTRING (-57.8921234 -13.6566722, -57.892446 -13.6554865)",
371674474,False,Rua São Paulo,residential,False,136.231,,,,"LINESTRING (-57.8917791 -13.6553159, -57.8914661 -13.6565027)",
371675703,False,Rua Cuiabá,residential,False,74.515,,,,"LINESTRING (-57.8917791 -13.6553159, -57.892446 -13.6554865)",
371675703,False,Rua Cuiabá,residential,True,95.86,,,,"LINESTRING (-57.8917791 -13.6553159, -57.8909191 -13.6551042)",
371674474,False,Rua São Paulo,residential,False,134.429,,,,"LINESTRING (-57.8914661 -13.6565027, -57.8911378 -13.6576688)",
371674474,False,Rua São Paulo,residential,True,136.231,,,,"LINESTRING (-57.8914661 -13.6565027, -57.8917791 -13.6553159)",
371674484,False,Rua Curitiba,residential,False,73.48,,,,"LINESTRING (-57.8914661 -13.6565027, -57.8921234 -13.6566722)",
371674484,False,Rua Curitiba,residential,True,98.2,,,,"LINESTRING (-57.8914661 -13.6565027, -57.8905877 -13.6562761)",
371673971,True,Avenida Brasil,residential,False,133.524,,,,"LINESTRING (-57.8902848 -13.6574629, -57.8899724 -13.6586247)",
371674502,False,Rua Porto Alegre,residential,False,94.969,,,,"LINESTRING (-57.8902848 -13.6574629, -57.8911378 -13.6576688)",
371674502,False,Rua Porto Alegre,residential,True,10.997,,,,"LINESTRING (-57.8902848 -13.6574629, -57.8901856 -13.6574408)",
371674502,False,Rua Porto Alegre,residential,True,75.613,,,,"LINESTRING (-57.8924882 -13.6579933, -57.8918056 -13.6578435)",
371675707,False,Rua Santa Catarina,residential,False,138.643,,,,"LINESTRING (-57.8924882 -13.6579933, -57.8921431 -13.6591942)",
371675707,False,Rua Santa Catarina,residential,True,131.88,,,,"LINESTRING (-57.8924882 -13.6579933, -57.8928136 -13.6568502)",
371674485,False,Rua Rio Branco,residential,False,75.223,,,,"LINESTRING (-57.8921431 -13.6591942, -57.891471 -13.6590178)",
371675707,False,Rua Santa Catarina,residential,False,135.423,,,,"LINESTRING (-57.8921431 -13.6591942, -57.8918301 -13.6603735)",
371675707,False,Rua Santa Catarina,residential,True,138.643,,,,"LINESTRING (-57.8921431 -13.6591942, -57.8924882 -13.6579933)",
371674485,False,Rua Rio Branco,residential,True,59.705999999999996,,,,"LINESTRING (-57.8921431 -13.6591942, -57.8925243 -13.6592942, -57.8925765 -13.6593078, -57.8926766 -13.6593341)",
371674502,False,Rua Porto Alegre,residential,False,75.613,,,,"LINESTRING (-57.8918056 -13.6578435, -57.8924882 -13.6579933)",
371674502,False,Rua Porto Alegre,residential,True,74.726,,,,"LINESTRING (-57.8918056 -13.6578435, -57.8911378 -13.6576688)",
371675706,False,Rua Paraná,residential,False,135.489,,,,"LINESTRING (-57.8918056 -13.6578435, -57.891471 -13.6590178)",
371675706,False,Rua Paraná,residential,True,134.693,,,,"LINESTRING (-57.8918056 -13.6578435, -57.8921234 -13.6566722)",
371674485,False,Rua Rio Branco,residential,False,71.639,,,,"LINESTRING (-57.891471 -13.6590178, -57.8908309 -13.6588499)",
371674485,False,Rua Rio Branco,residential,True,75.223,,,,"LINESTRING (-57.891471 -13.6590178, -57.8921431 -13.6591942)",
371675706,False,Rua Paraná,residential,False,137.466,,,,"LINESTRING (-57.891471 -13.6590178, -57.8911602 -13.6602166)",
371675706,False,Rua Paraná,residential,True,135.489,,,,"LINESTRING (-57.891471 -13.6590178, -57.8918056 -13.6578435)",
371674474,False,Rua São Paulo,residential,False,135.454,,,,"LINESTRING (-57.8911378 -13.6576688, -57.8908309 -13.6588499)",
371674474,False,Rua São Paulo,residential,True,134.429,,,,"LINESTRING (-57.8911378 -13.6576688, -57.8914661 -13.6565027)",
371674502,False,Rua Porto Alegre,residential,False,74.726,,,,"LINESTRING (-57.8911378 -13.6576688, -57.8918056 -13.6578435)",
371674502,False,Rua Porto Alegre,residential,True,94.969,,,,"LINESTRING (-57.8911378 -13.6576688, -57.8902848 -13.6574629)",
371674474,False,Rua São Paulo,residential,False,136.856,,,,"LINESTRING (-57.8908309 -13.6588499, -57.8905115 -13.6600409)",
371674474,False,Rua São Paulo,residential,True,135.454,,,,"LINESTRING (-57.8908309 -13.6588499, -57.8911378 -13.6576688)",
371674485,False,Rua Rio Branco,residential,False,96.082,,,,"LINESTRING (-57.8908309 -13.6588499, -57.8899724 -13.6586247)",
371674485,False,Rua Rio Branco,residential,True,71.639,,,,"LINESTRING (-57.8908309 -13.6588499, -57.891471 -13.6590178)",
371674503,False,Rua Belém,residential,True,74.673,,,,"LINESTRING (-57.8914154 -13.661938, -57.8907408 -13.6617921)",
371675707,False,Rua Santa Catarina,residential,False,142.248,,,,"LINESTRING (-57.8914154 -13.661938, -57.8910683 -13.663172)",
371675707,False,Rua Santa Catarina,residential,True,179.643,,,,"LINESTRING (-57.8914154 -13.661938, -57.8918301 -13.6603735)",
371674504,False,Avenida Rio Grande do Sul,residential,True,73.125,,,,"LINESTRING (-57.8910683 -13.663172, -57.8904148 -13.663001)",
371675707,False,Rua Santa Catarina,residential,True,142.248,,,,"LINESTRING (-57.8910683 -13.663172, -57.8914154 -13.661938)",
371674503,False,Rua Belém,residential,False,74.673,,,,"LINESTRING (-57.8907408 -13.6617921, -57.8914154 -13.661938)",
371674503,False,Rua Belém,residential,True,74.09,,,,"LINESTRING (-57.8907408 -13.6617921, -57.8900817 -13.6616083)",
371675706,False,Rua Paraná,residential,False,138.962,,,,"LINESTRING (-57.8907408 -13.6617921, -57.8904148 -13.663001)",
371675706,False,Rua Paraná,residential,True,180.954,,,,"LINESTRING (-57.8907408 -13.6617921, -57.8911602 -13.6602166)",
371674474,False,Rua São Paulo,residential,False,140.178,,,,"LINESTRING (-57.8900817 -13.6616083, -57.8897406 -13.6628246)",
371674474,False,Rua São Paulo,residential,True,180.368,,,,"LINESTRING (-57.8900817 -13.6616083, -57.8905115 -13.6600409)",
371674503,False,Rua Belém,residential,False,74.09,,,,"LINESTRING (-57.8900817 -13.6616083, -57.8907408 -13.6617921)",
371674503,False,Rua Belém,residential,True,94.589,,,,"LINESTRING (-57.8900817 -13.6616083, -57.8892334 -13.6613982)",
