osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed
824892629,True,BR-230,Rodovia Transamazônica,secondary,False,79.295,"LINESTRING (-55.9919552 -4.2647572, -55.9923046 -4.264135)",,
1085742026,False,,Avenida Maranhão,residential,True,28.71,"LINESTRING (-55.9919552 -4.2647572, -55.9917383 -4.2646162)",,
1085742027,False,,Quarta Rua da Floresta,tertiary,False,11.857,"LINESTRING (-55.9919552 -4.2647572, -55.9920446 -4.2648157)",,
824892629,True,BR-230,Rodovia Transamazônica,secondary,False,45.224,"LINESTRING (-55.9916579 -4.2652977, -55.9918551 -4.2649417)",,
162652835,False,,Rua Lauro Figueira de Mendoça,residential,False,218.843,"LINESTRING (-55.9916579 -4.2652977, -55.990904 -4.2648629, -55.990385 -4.2645566, -55.9899491 -4.2643132)",,
296922559,False,,Travessa Quinze de Agosto,residential,True,82.239,"LINESTRING (-55.9892323 -4.266108, -55.9888425 -4.2667372)",,
162652296,False,,Avenida Eça de Queirós Lages de Mesquita,residential,False,124.637,"LINESTRING (-55.9892323 -4.266108, -55.9889929 -4.2660117, -55.9888601 -4.2659515, -55.9886798 -4.2658559, -55.9882291 -4.2656058)",,
162652296,False,,Avenida Eça de Queirós Lages de Mesquita,residential,True,190.926,"LINESTRING (-55.9892323 -4.266108, -55.989304 -4.2661334, -55.9893771 -4.2661635, -55.9894985 -4.266229, -55.9897614 -4.2663975, -55.9906978 -4.2670031)",,
296922559,False,,Travessa Quinze de Agosto,residential,False,82.239,"LINESTRING (-55.9888425 -4.2667372, -55.9892323 -4.266108)",,
162651852,False,,Rua Edivaldo de Paiva Macedo,residential,False,123.07900000000001,"LINESTRING (-55.9888425 -4.2667372, -55.9885081 -4.2665346, -55.9882861 -4.2663995, -55.9880642 -4.2662665, -55.9878925 -4.2661648)",,
162651850,False,,Rua Antônio Gomes Bilby,residential,True,156.321,"LINESTRING (-55.9840657 -4.2654914, -55.9852687 -4.2662243)",,
296922558,True,,Travessa João Pessoa,unclassified,False,71.074,"LINESTRING (-55.9840657 -4.2654914, -55.9843963 -4.2649438)",2,40
827432328,False,,Travessa João Pessoa,residential,False,77.524,"LINESTRING (-55.9879187 -4.2589864, -55.9882727 -4.2583852)",,
