osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,junction,lanes
576300980,True,,Avenida Santos Dumont,trunk,False,82.229,,"LINESTRING (-68.7408648 -11.029273, -68.7409964 -11.0292479, -68.7410688 -11.0292005, -68.7411426 -11.0291518, -68.7414712 -11.0288596)",,
203216557,False,,Avenida Raimundo F. Ribeiro,residential,False,89.438,,"LINESTRING (-68.742768 -11.0276815, -68.7433366 -11.0282607)",,
187181182,True,,Avenida Santos Dumont,trunk,False,277.545,,"LINESTRING (-68.742768 -11.0276815, -68.7415436 -11.0288965, -68.7411761 -11.0292295, -68.7410823 -11.029298, -68.7409937 -11.0293546, -68.7409227 -11.0293888)",,
576300975,True,,,trunk,False,9.829,,"LINESTRING (-68.7407797 -11.0292895, -68.740806 -11.0292745, -68.7408358 -11.0292689, -68.7408648 -11.029273)",roundabout,
203216557,False,,Avenida Raimundo F. Ribeiro,residential,False,73.389,,"LINESTRING (-68.7433366 -11.0282607, -68.7438181 -11.0287214)",,
203216557,False,,Avenida Raimundo F. Ribeiro,residential,True,89.438,,"LINESTRING (-68.7433366 -11.0282607, -68.742768 -11.0276815)",,
203216558,False,,Rua Maria de L. Mesquita,residential,True,220.793,,"LINESTRING (-68.7433366 -11.0282607, -68.7441239 -11.0275354, -68.7448145 -11.0269048)",,
442608141,True,,Rua Plácido de Castro,trunk_link,False,28.662,,"LINESTRING (-68.7370836 -11.0287237, -68.7370542 -11.0286703, -68.7370349 -11.0286317, -68.737025 -11.0286038, -68.7370164 -11.0285695, -68.7370146 -11.0285254, -68.737017 -11.0284804)",,
516265933,False,,Travessa Um,residential,True,108.605,,"LINESTRING (-68.7370836 -11.0287237, -68.7372239 -11.0289926, -68.7375815 -11.0295687)",,
745280005,False,,Rua Fontinele de Castro,residential,False,16.321,,"LINESTRING (-68.7413652 -11.0309263, -68.7412807 -11.0308052)",,
745280005,False,,Rua Fontinele de Castro,residential,True,69.845,,"LINESTRING (-68.7413652 -11.0309263, -68.7417434 -11.031433)",,
203216547,False,,Rua Sergipe,residential,True,363.519,,"LINESTRING (-68.7413652 -11.0309263, -68.7418494 -11.0304669, -68.7422812 -11.0300298, -68.7425695 -11.029731, -68.7428176 -11.0295296, -68.7438181 -11.0287214)",,
279730579,False,,Rua Girassol,residential,False,56.52,,"LINESTRING (-68.7375578 -11.0312948, -68.7371327 -11.0315851)",,
279730579,False,,Rua Girassol,residential,True,80.801,,"LINESTRING (-68.7375578 -11.0312948, -68.7382981 -11.0313027)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,True,39.689,,"LINESTRING (-68.7375578 -11.0312948, -68.7374693 -11.0309486)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,False,43.064,,"LINESTRING (-68.7373661 -11.0305748, -68.7374693 -11.0309486)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,True,69.603,,"LINESTRING (-68.7373661 -11.0305748, -68.7379803 -11.0304063)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,87.772,,"LINESTRING (-68.7440729 -11.0262546, -68.7435083 -11.0256925)",,
576300980,True,,Avenida Santos Dumont,trunk,False,9.523,,"LINESTRING (-68.7440729 -11.0262546, -68.7441333 -11.0261928)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,23.825,,"LINESTRING (-68.7435083 -11.0256925, -68.7433474 -11.0255477)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,87.772,,"LINESTRING (-68.7435083 -11.0256925, -68.7440729 -11.0262546)",,
747465409,False,,Rua Francisco Pontes Aguiar,residential,True,53.2,,"LINESTRING (-68.7435083 -11.0256925, -68.7431596 -11.0260268)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,56.106,,"LINESTRING (-68.7433474 -11.0255477, -68.7428834 -11.0253305)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,23.825,,"LINESTRING (-68.7433474 -11.0255477, -68.7435083 -11.0256925)",,
279726999,False,,Rua Francisco Pontes Aguiar,residential,False,103.044,,"LINESTRING (-68.7433474 -11.0255477, -68.7435901 -11.0252634, -68.7437765 -11.0250554, -68.7439884 -11.0248698)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,57.169,,"LINESTRING (-68.7428834 -11.0253305, -68.7423992 -11.0251344)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,56.106,,"LINESTRING (-68.7428834 -11.0253305, -68.7433474 -11.0255477)",,
"[279726993, 376396811]",False,,"['Rua Luiz B. de Menezes', 'Travessa Botafogo']",residential,True,131.55599999999998,,"LINESTRING (-68.7428834 -11.0253305, -68.7425689 -11.0256589, -68.7425561 -11.0256846, -68.7425608 -11.0257076, -68.7425682 -11.0257346, -68.7425856 -11.0257557, -68.7431596 -11.0260268)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,98.785,,"LINESTRING (-68.7423992 -11.0251344, -68.7415651 -11.0247895)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,57.169,,"LINESTRING (-68.7423992 -11.0251344, -68.7428834 -11.0253305)",,
279726134,False,,Rua Cruzeiro do Sul,residential,False,74.906,,"LINESTRING (-68.7415651 -11.0247895, -68.7409346 -11.0245234)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,98.785,,"LINESTRING (-68.7415651 -11.0247895, -68.7423992 -11.0251344)",,
279726994,False,,Rua Rio Branco,residential,False,221.39,,"LINESTRING (-68.7415651 -11.0247895, -68.7414444 -11.0252463, -68.7414229 -11.0253502, -68.7414108 -11.0254437, -68.7414081 -11.0255306, -68.7413773 -11.0265284, -68.7413652 -11.0266153, -68.7413371 -11.0266719, -68.7412874 -11.026739)",,
279726134,False,,Rua Cruzeiro do Sul,residential,True,8.113,,"LINESTRING (-68.7408663 -11.0244946, -68.7409346 -11.0245234)",,
861127594,False,BR-317,Avenida Amazonas,trunk,True,74.137,,"LINESTRING (-68.7408663 -11.0244946, -68.7404788 -11.0250422)",,
747465409,False,,Rua Francisco Pontes Aguiar,residential,False,53.2,,"LINESTRING (-68.7431596 -11.0260268, -68.7435083 -11.0256925)",,
"[279726993, 376396811]",False,,"['Rua Luiz B. de Menezes', 'Travessa Botafogo']",residential,False,131.55599999999998,,"LINESTRING (-68.7431596 -11.0260268, -68.7425856 -11.0257557, -68.7425682 -11.0257346, -68.7425608 -11.0257076, -68.7425561 -11.0256846, -68.7425689 -11.0256589, -68.7428834 -11.0253305)",,
"[376396824, 747465409]",False,,"['Rua Francisco Pontes Aguiar', 'Travessa Fluminense']",residential,True,174.445,,"LINESTRING (-68.7431596 -11.0260268, -68.7426111 -11.0265981, -68.743169 -11.0271589)",,
376396812,False,,Rua Maria Raimunda Chaves,residential,True,70.909,,"LINESTRING (-68.7400245 -11.0257321, -68.7402655 -11.0263243)",,
861127594,False,BR-317,Avenida Amazonas,trunk,False,91.343,,"LINESTRING (-68.7400245 -11.0257321, -68.7404788 -11.0250422)",,
861127594,False,BR-317,Avenida Amazonas,trunk,True,199.94299999999998,,"LINESTRING (-68.7400245 -11.0257321, -68.7395982 -11.0263261, -68.7391076 -11.0270342, -68.7390517 -11.0271102, -68.7389743 -11.027205)",,
279726999,False,,Rua Francisco Pontes Aguiar,residential,True,103.044,,"LINESTRING (-68.7439884 -11.0248698, -68.7437765 -11.0250554, -68.7435901 -11.0252634, -68.7433474 -11.0255477)",,
576300980,True,,Avenida Santos Dumont,trunk,False,264.762,,"LINESTRING (-68.7414712 -11.0288596, -68.743169 -11.0271589)",,
"[279727001, 747465410]",False,,Rua Francisco Pontes Aguiar,residential,False,178.03799999999998,,"LINESTRING (-68.7414712 -11.0288596, -68.7409763 -11.0283331, -68.7409609 -11.0282923, -68.7409595 -11.0282633, -68.7409817 -11.0282324, -68.7410139 -11.0281909, -68.7415288 -11.0276749)",,
279727005,False,,Rua Rio de Janeiro,residential,False,229.822,30,"LINESTRING (-68.7426057 -11.0288596, -68.7420344 -11.0293625, -68.7417153 -11.029681, -68.7410742 -11.0302773)",,
279727005,False,,Rua Rio de Janeiro,residential,True,229.822,30,"LINESTRING (-68.7410742 -11.0302773, -68.7417153 -11.029681, -68.7420344 -11.0293625, -68.7426057 -11.0288596)",,
745280005,False,,Rua Fontinele de Castro,residential,False,86.095,,"LINESTRING (-68.7410742 -11.0302773, -68.7409723 -11.0300469, -68.7408677 -11.0298363, -68.7408154 -11.0297758, -68.740728 -11.029689, -68.7406638 -11.0296284)",,
745280005,False,,Rua Fontinele de Castro,residential,True,62.885000000000005,,"LINESTRING (-68.7410742 -11.0302773, -68.7411828 -11.0305669, -68.7412807 -11.0308052)",,
279726994,False,,Rua Rio Branco,residential,True,206.63299999999998,,"LINESTRING (-68.7401668 -11.0282339, -68.7405901 -11.0276723, -68.7406665 -11.027567, -68.7408957 -11.0272038, -68.7412874 -11.026739)",,
279726994,False,,Rua Rio Branco,residential,False,206.633,,"LINESTRING (-68.7412874 -11.026739, -68.7408957 -11.0272038, -68.7406665 -11.027567, -68.7405901 -11.0276723, -68.7401668 -11.0282339)",,
279726994,False,,Rua Rio Branco,residential,True,221.39,,"LINESTRING (-68.7412874 -11.026739, -68.7413371 -11.0266719, -68.7413652 -11.0266153, -68.7413773 -11.0265284, -68.7414081 -11.0255306, -68.7414108 -11.0254437, -68.7414229 -11.0253502, -68.7414444 -11.0252463, -68.7415651 -11.0247895)",,
376396812,False,,Rua Maria Raimunda Chaves,residential,False,155.488,,"LINESTRING (-68.7412874 -11.026739, -68.7405619 -11.0268904, -68.7405136 -11.0268851, -68.7404855 -11.0268667, -68.7404539 -11.026839, -68.7404358 -11.026812, -68.7402655 -11.0263243)",,
376396812,False,,Rua Maria Raimunda Chaves,residential,False,70.909,,"LINESTRING (-68.7402655 -11.0263243, -68.7400245 -11.0257321)",,
"[279727009, 279727011]",False,,"['Rua Tarauaca', 'Rua São João Delrey']",residential,False,226.87900000000002,,"LINESTRING (-68.7402655 -11.0263243, -68.7406679 -11.0260703, -68.7406839 -11.0260387, -68.740694 -11.0259972, -68.7406987 -11.0259538, -68.7407034 -11.0258998, -68.7409346 -11.0245234)",,
279727009,False,,Rua São João Delrey,residential,True,172.818,,"LINESTRING (-68.7402655 -11.0263243, -68.7398082 -11.0266574, -68.7392115 -11.0271082, -68.7391352 -11.0271582, -68.7390613 -11.0271908, -68.7389743 -11.027205)",,
376396812,False,,Rua Maria Raimunda Chaves,residential,True,155.488,,"LINESTRING (-68.7402655 -11.0263243, -68.7404358 -11.026812, -68.7404539 -11.026839, -68.7404855 -11.0268667, -68.7405136 -11.0268851, -68.7405619 -11.0268904, -68.7412874 -11.026739)",,
279727266,False,,Travessa Vinte e Dois de Setembro,residential,False,52.923,,"LINESTRING (-68.7401655 -11.0248982, -68.7397254 -11.0246984)",,
279727266,False,,Travessa Vinte e Dois de Setembro,residential,True,37.758,,"LINESTRING (-68.7401655 -11.0248982, -68.7404788 -11.0250422)",,
279727266,False,,Travessa Vinte e Dois de Setembro,residential,False,37.758,,"LINESTRING (-68.7404788 -11.0250422, -68.7401655 -11.0248982)",,
861127594,False,BR-317,Avenida Amazonas,trunk,False,74.137,,"LINESTRING (-68.7404788 -11.0250422, -68.7408663 -11.0244946)",,
861127594,False,BR-317,Avenida Amazonas,trunk,True,91.343,,"LINESTRING (-68.7404788 -11.0250422, -68.7400245 -11.0257321)",,
279727266,False,,Travessa Vinte e Dois de Setembro,residential,True,52.923,,"LINESTRING (-68.7397254 -11.0246984, -68.7401655 -11.0248982)",,
279730581,False,,Travessa João Pereira,residential,False,183.33499999999998,,"LINESTRING (-68.7386624 -11.0322634, -68.7381975 -11.0320557, -68.7376879 -11.0318595, -68.7371327 -11.0315851)",,
279730579,False,,Rua Girassol,residential,True,56.52,,"LINESTRING (-68.7371327 -11.0315851, -68.7375578 -11.0312948)",,
279730581,False,,Travessa João Pereira,residential,True,183.335,,"LINESTRING (-68.7371327 -11.0315851, -68.7376879 -11.0318595, -68.7381975 -11.0320557, -68.7386624 -11.0322634)",,
279734460,False,,,residential,True,88.651,,"LINESTRING (-68.7383015 -11.0281833, -68.7386886 -11.0288842)",,
442608645,False,,Rua Plácido de Castro,trunk,False,27.674,,"LINESTRING (-68.7383015 -11.0281833, -68.7382755 -11.0281806, -68.7381767 -11.0281851, -68.7380502 -11.0282073)",,
442608645,False,,Rua Plácido de Castro,trunk,True,214.80399999999997,,"LINESTRING (-68.7383015 -11.0281833, -68.7384363 -11.0281975, -68.7385958 -11.0282344, -68.7387474 -11.0282896, -68.740063 -11.029011)",,
279734460,False,,,residential,False,88.651,,"LINESTRING (-68.7386886 -11.0288842, -68.7383015 -11.0281833)",,
279734463,False,,Rua Madre Paulina,residential,False,142.805,,"LINESTRING (-68.7386886 -11.0288842, -68.7375815 -11.0295687)",,
"[279734464, 279734460]",False,,Rua Geraldo Saraiva,residential,"[False, True]",188.881,,"LINESTRING (-68.7386886 -11.0288842, -68.7388776 -11.0292036, -68.7388885 -11.0292311, -68.7388845 -11.0292598, -68.738872 -11.0292921, -68.7377784 -11.0299054)",,
279734463,False,,Rua Madre Paulina,residential,True,142.805,,"LINESTRING (-68.7375815 -11.0295687, -68.7386886 -11.0288842)",,
516265933,False,,Travessa Um,residential,True,43.169,,"LINESTRING (-68.7375815 -11.0295687, -68.7377784 -11.0299054)",,
516265933,False,,Travessa Um,residential,False,108.605,,"LINESTRING (-68.7375815 -11.0295687, -68.7372239 -11.0289926, -68.7370836 -11.0287237)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,False,20.161,,"LINESTRING (-68.7381586 -11.0303589, -68.7379803 -11.0304063)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,True,246.307,,"LINESTRING (-68.7381586 -11.0303589, -68.7403071 -11.029681)",,
320566459,False,,,residential,True,126.459,,"LINESTRING (-68.7381586 -11.0303589, -68.7382324 -11.0305886, -68.7382418 -11.0306228, -68.7382445 -11.0306492, -68.7382418 -11.0306709, -68.7382284 -11.0306873, -68.737991 -11.0307946, -68.7377697 -11.0308697, -68.7374693 -11.0309486)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,False,39.689,,"LINESTRING (-68.7374693 -11.0309486, -68.7375578 -11.0312948)",,
576300978,False,,Rua Capitão Pedro de Vasconcelos,residential,True,43.064,,"LINESTRING (-68.7374693 -11.0309486, -68.7373661 -11.0305748)",,
