osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,bridge
203120719,Rua Cláudio Reinaldo Barreto,residential,False,True,3.459,,"LINESTRING (-37.7463385 -6.3369415, -37.7463314 -6.3369112)",,,
382583929,Rua Doutor António Dantas,residential,False,False,52.29,2,"LINESTRING (-37.7463385 -6.3369415, -37.7458893 -6.3370892)",,,
203120719,Rua Cláudio Reinaldo Barreto,residential,False,False,444.18399999999997,,"LINESTRING (-37.7463385 -6.3369415, -37.746356 -6.3370414, -37.7463734 -6.3371747, -37.7464137 -6.3375292, -37.7464485 -6.3378892, -37.7464592 -6.3380064, -37.7464566 -6.3381717, -37.7464432 -6.338281, -37.746411 -6.3383903, -37.7463466 -6.3385529, -37.7461159 -6.3390914, -37.7460837 -6.3391901, -37.7460489 -6.3392967, -37.7460328 -6.339406, -37.7460381 -6.3395926, -37.7461215 -6.340175, -37.7462224 -6.3408396)",,,
203120719,Rua Cláudio Reinaldo Barreto,residential,False,True,43.219,,"LINESTRING (-37.7463997 -6.3419248, -37.7463373 -6.3415411)",,,
585922331,Rua Coronel Francisco Maia,residential,False,True,70.963,2,"LINESTRING (-37.7463997 -6.3419248, -37.7470418 -6.3419211)",30,,
204615460,Avenida Venâncio Neiva,residential,False,True,117.205,2,"LINESTRING (-37.7463997 -6.3419248, -37.7465438 -6.3429251, -37.7465513 -6.342968)",30,,
204615521,Rua Coronel Francisco Maia,residential,False,True,29.366,2,"LINESTRING (-37.7463997 -6.3419248, -37.7462714 -6.341938, -37.7461359 -6.3419562)",30,,
824510842,,residential,False,True,17.363,,"LINESTRING (-37.7506272 -6.3384107, -37.7507352 -6.3385241)",,,
"[204615536, 824510843, 488056984]","['Rua João Batista', 'Rua Joaquim Fixina']",residential,False,"[False, True]",131.109,2,"LINESTRING (-37.7506272 -6.3384107, -37.750565 -6.3383084, -37.7505577 -6.3382944, -37.7505516 -6.3382744, -37.7505516 -6.3382584, -37.750559 -6.3382394, -37.7505701 -6.338226, -37.7506267 -6.3381784, -37.7506599 -6.3381621, -37.750679 -6.3381587, -37.7506958 -6.3381611, -37.7507276 -6.3381717, -37.7507548 -6.3381837, -37.7507753 -6.3381891, -37.7507957 -6.3381857, -37.750828 -6.3381723, -37.7514388 -6.3378589)",30,,
204615536,Rua Joaquim Fixina,residential,False,True,64.82499999999999,2,"LINESTRING (-37.7506272 -6.3384107, -37.7504851 -6.3385348, -37.7501758 -6.3387828)",30,,
824510842,,residential,False,False,17.363,,"LINESTRING (-37.7507352 -6.3385241, -37.7506272 -6.3384107)",,,
204615539,Rua Elpídio Soares,residential,False,False,16.939,2,"LINESTRING (-37.7507352 -6.3385241, -37.7508024 -6.3386323, -37.7508078 -6.3386569)",30,,
204615503,Travessa Elpídio Soares,residential,False,False,35.837,2,"LINESTRING (-37.7501758 -6.3387828, -37.7503741 -6.3390378)",30,,
204615536,Rua Joaquim Fixina,residential,False,True,60.449,2,"LINESTRING (-37.7501758 -6.3387828, -37.7497426 -6.3391147)",30,,
204615536,Rua Joaquim Fixina,residential,False,False,64.82499999999999,2,"LINESTRING (-37.7501758 -6.3387828, -37.7504851 -6.3385348, -37.7506272 -6.3384107)",30,,
204615503,Travessa Elpídio Soares,residential,False,True,35.837,2,"LINESTRING (-37.7503741 -6.3390378, -37.7501758 -6.3387828)",30,,
204615539,Rua Elpídio Soares,residential,False,False,61.111,2,"LINESTRING (-37.7503741 -6.3390378, -37.7499431 -6.3393821)",30,,
204615503,Travessa Elpídio Soares,residential,False,False,62.126,2,"LINESTRING (-37.7503741 -6.3390378, -37.7505642 -6.3392954, -37.7507066 -6.3394883)",30,,
204615539,Rua Elpídio Soares,residential,False,True,64.95299999999999,2,"LINESTRING (-37.7503741 -6.3390378, -37.7507924 -6.3387049, -37.7508064 -6.3386789, -37.7508078 -6.3386569)",30,,
204615536,Rua Joaquim Fixina,residential,False,False,60.449,2,"LINESTRING (-37.7497426 -6.3391147, -37.7501758 -6.3387828)",30,,
204615536,Rua Joaquim Fixina,residential,False,True,54.37,2,"LINESTRING (-37.7497426 -6.3391147, -37.7493556 -6.3394166)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,True,37.082,2,"LINESTRING (-37.7497426 -6.3391147, -37.7499431 -6.3393821)",30,,
204615515,Travessa Manoel Luciano,residential,False,True,37.158,2,"LINESTRING (-37.7490688 -6.3392495, -37.7491468 -6.3392727, -37.7491997 -6.3393008, -37.7492568 -6.339338, -37.7493556 -6.3394166)",30,,
204615539,Rua Elpídio Soares,residential,False,True,61.111,2,"LINESTRING (-37.7499431 -6.3393821, -37.7503741 -6.3390378)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,False,37.082,2,"LINESTRING (-37.7499431 -6.3393821, -37.7497426 -6.3391147)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,True,57.616,2,"LINESTRING (-37.7499431 -6.3393821, -37.7501357 -6.3396445, -37.7502505 -6.3398006)",30,,
204615515,Travessa Manoel Luciano,residential,False,True,97.293,2,"LINESTRING (-37.7493556 -6.3394166, -37.7500456 -6.33996)",30,,
204615536,Rua Joaquim Fixina,residential,False,False,54.37,2,"LINESTRING (-37.7493556 -6.3394166, -37.7497426 -6.3391147)",30,,
204615515,Travessa Manoel Luciano,residential,False,False,37.157999999999994,2,"LINESTRING (-37.7493556 -6.3394166, -37.7492568 -6.339338, -37.7491997 -6.3393008, -37.7491468 -6.3392727, -37.7490688 -6.3392495)",30,,
204615525,Rua Augusto dos Anjos,residential,False,True,62.068,2,"LINESTRING (-37.7507066 -6.3394883, -37.7502988 -6.3398721)",30,,
204615503,Travessa Elpídio Soares,residential,False,True,62.126,2,"LINESTRING (-37.7507066 -6.3394883, -37.7505642 -6.3392954, -37.7503741 -6.3390378)",30,,
204615543,Rua Otília Maia,residential,False,True,27.677,2,"LINESTRING (-37.7513495 -6.3395348, -37.7514055 -6.3397774)",30,,
585924688,Rua Joaquim Nabuco,residential,False,True,61.645,2,"LINESTRING (-37.7513495 -6.3395348, -37.7509612 -6.3399328)",30,,
204615502,Travessa Francisco Custódio,residential,False,False,28.756,2,"LINESTRING (-37.7502505 -6.3398006, -37.7500456 -6.33996)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,True,9.576,2,"LINESTRING (-37.7502505 -6.3398006, -37.7502988 -6.3398721)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,False,57.616,2,"LINESTRING (-37.7502505 -6.3398006, -37.7501357 -6.3396445, -37.7499431 -6.3393821)",30,,
204615525,Rua Augusto dos Anjos,residential,False,False,62.068,2,"LINESTRING (-37.7502988 -6.3398721, -37.7507066 -6.3394883)",30,,
585924686,Rua Monsenhor Valfredo Gurgel,residential,False,False,9.576,2,"LINESTRING (-37.7502988 -6.3398721, -37.7502505 -6.3398006)",30,,
204615544,Rua Vital de Negreiros,residential,False,True,64.393,2,"LINESTRING (-37.7502988 -6.3398721, -37.7503324 -6.3399365, -37.7503404 -6.3399685, -37.7503417 -6.3400165, -37.7503283 -6.3400711, -37.7502961 -6.3401524, -37.7502479 -6.3402577, -37.7501862 -6.3404123)",30,,
204615479,Rua Felipe Vieira,residential,False,False,169.483,2,"LINESTRING (-37.7509612 -6.3399328, -37.75124 -6.3414316)",30,,
585924688,Rua Joaquim Nabuco,residential,False,False,61.645,2,"LINESTRING (-37.7509612 -6.3399328, -37.7513495 -6.3395348)",30,,
585924688,Rua Joaquim Nabuco,residential,False,True,73.481,2,"LINESTRING (-37.7509612 -6.3399328, -37.7504818 -6.3403907)",30,,
204615502,Travessa Francisco Custódio,residential,False,True,28.756,2,"LINESTRING (-37.7500456 -6.33996, -37.7502505 -6.3398006)",30,,
204615515,Travessa Manoel Luciano,residential,False,False,97.293,2,"LINESTRING (-37.7500456 -6.33996, -37.7493556 -6.3394166)",30,,
"[824510841, 204615502]",Travessa Francisco Custódio,residential,False,"[False, True]",68.204,2,"LINESTRING (-37.7500456 -6.33996, -37.7498924 -6.3401853, -37.7497557 -6.3404037, -37.7497436 -6.3404363, -37.7497423 -6.3404617, -37.7497483 -6.340485)",30,,
204615541,Rua Álvaro Azarias,residential,False,False,126.35,2,"LINESTRING (-37.7504818 -6.3403907, -37.7506894 -6.3415081)",30,,
585924688,Rua Joaquim Nabuco,residential,False,False,73.481,2,"LINESTRING (-37.7504818 -6.3403907, -37.7509612 -6.3399328)",30,,
585924688,Rua Joaquim Nabuco,residential,False,True,21.361,2,"LINESTRING (-37.7504818 -6.3403907, -37.750334 -6.3405145)",30,,
204615472,,residential,False,False,19.898,,"LINESTRING (-37.7501862 -6.3404123, -37.750334 -6.3405145)",,,
204615544,Rua Vital de Negreiros,residential,False,False,64.393,2,"LINESTRING (-37.7501862 -6.3404123, -37.7502479 -6.3402577, -37.7502961 -6.3401524, -37.7503283 -6.3400711, -37.7503417 -6.3400165, -37.7503404 -6.3399685, -37.7503324 -6.3399365, -37.7502988 -6.3398721)",30,,
204615544,Rua Vital de Negreiros,residential,False,True,36.671,2,"LINESTRING (-37.7501862 -6.3404123, -37.75015 -6.3405056, -37.7500559 -6.3407155)",30,,
204615472,,residential,False,True,19.898,,"LINESTRING (-37.750334 -6.3405145, -37.7501862 -6.3404123)",,,
204615545,Rua José Guedes,residential,False,True,38.806,2,"LINESTRING (-37.750334 -6.3405145, -37.7500769 -6.3407522)",30,,
585924688,Rua Joaquim Nabuco,residential,False,False,21.361,2,"LINESTRING (-37.750334 -6.3405145, -37.7504818 -6.3403907)",30,,
204615544,Rua Vital de Negreiros,residential,False,False,4.695,2,"LINESTRING (-37.7500769 -6.3407522, -37.7500559 -6.3407155)",30,,
204615545,Rua José Guedes,residential,False,False,38.806,2,"LINESTRING (-37.7500769 -6.3407522, -37.750334 -6.3405145)",30,,
