osmid,name,highway,oneway,reversed,length,maxspeed,geometry,junction,bridge,lanes,ref
317515451,Avenida Maria Bettega,residential,False,False,18.489,,"LINESTRING (-51.5395208 -25.0462413, -51.5393386 -25.0462213)",,,,
317515451,Avenida Maria Bettega,residential,False,True,27.418,,"LINESTRING (-51.5395208 -25.0462413, -51.539791 -25.0462709)",,,,
1214693748,Avenida 12 de maio,tertiary,True,False,71.241,40,"LINESTRING (-51.5395208 -25.0462413, -51.5393875 -25.0468705)",,,,
333089576,Avenida 12 de maio,tertiary,True,False,37.943,40,"LINESTRING (-51.5408284 -25.0408646, -51.5405758 -25.0411177)",,,,
285935883,Avenida 12 de Maio,tertiary,False,False,30.891,40,"LINESTRING (-51.5408284 -25.0408646, -51.5409021 -25.0408244, -51.5410943 -25.0407263)",,,,
317515451,Avenida Maria Bettega,residential,False,False,91.242,,"LINESTRING (-51.5406902 -25.0463692, -51.539791 -25.0462709)",,,,
317588963,Rua Ernesto Rickli,residential,False,False,14.363,,"LINESTRING (-51.5406902 -25.0463692, -51.5407156 -25.0462421)",,,,
317515451,Avenida Maria Bettega,residential,False,True,146.67,,"LINESTRING (-51.5406902 -25.0463692, -51.541115 -25.0464157, -51.5421335 -25.0465424)",,,,
317588963,Rua Ernesto Rickli,residential,False,True,173.819,,"LINESTRING (-51.5406902 -25.0463692, -51.5406342 -25.0466413, -51.5403739 -25.0479059)",,,,
956463972,,residential,False,False,12.797,,"LINESTRING (-51.5421335 -25.0465424, -51.5422602 -25.0465507)",,,,
317515451,Avenida Maria Bettega,residential,False,False,146.67,,"LINESTRING (-51.5421335 -25.0465424, -51.541115 -25.0464157, -51.5406902 -25.0463692)",,,,
957099151,Rua Eucalina Nunes,residential,False,False,160.081,,"LINESTRING (-51.5419535 -25.048063, -51.5403739 -25.0479059)",,,,
957099151,Rua Eucalina Nunes,residential,False,True,13.348,,"LINESTRING (-51.5419535 -25.048063, -51.5420852 -25.0480762)",,,,
148017489,Rua Otto Rickli,residential,True,False,170.37900000000002,,"LINESTRING (-51.5419535 -25.048063, -51.5419681 -25.0475883, -51.54203 -25.0470575, -51.5421133 -25.0466588, -51.5421335 -25.0465424)",,,,
158250621,Avenida 12 de Maio,tertiary,True,False,112.494,,"LINESTRING (-51.5397031 -25.0444133, -51.5399002 -25.0434175)",,,,
317974217,Rua Elias Rickli,residential,False,False,99.163,,"LINESTRING (-51.5397031 -25.0444133, -51.5387426 -25.0442182)",,,,
147607305,Rua João Ferreira Neves,residential,False,False,164.861,,"LINESTRING (-51.5417411 -25.0436765, -51.5401363 -25.0433862)",,,,
147607305,Rua João Ferreira Neves,residential,False,True,81.726,,"LINESTRING (-51.5417411 -25.0436765, -51.5425392 -25.0438083)",,,,
148054179,Rua Ernesto Rickli,residential,False,False,118.313,,"LINESTRING (-51.5417411 -25.0436765, -51.5419178 -25.0426246)",,,,
"[148054179, 244893796]","['Rua Ernesto Rickli', 'Travessa José Jeremias Pilati']",residential,False,"[False, True]",184.48,,"LINESTRING (-51.5417411 -25.0436765, -51.5415877 -25.0445109, -51.5415254 -25.0448494, -51.5410209 -25.0447399)",,,,
147607820,Rua Jose Antunes Moreira,residential,False,False,111.159,,"LINESTRING (-51.5353436 -25.0425978, -51.5351376 -25.0435799)",,,,
147607820,Rua Jose Antunes Moreira,residential,False,True,116.602,,"LINESTRING (-51.5353436 -25.0425978, -51.5355495 -25.0415659)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,False,111.78,,"LINESTRING (-51.5353436 -25.0425978, -51.5342541 -25.0424075)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,True,118.323,,"LINESTRING (-51.5353436 -25.0425978, -51.5364962 -25.0428024)",,,,
147606713,Rua Paraná,residential,False,False,118.173,,"LINESTRING (-51.5389667 -25.0432286, -51.5391679 -25.0421816)",,,,
147606713,Rua Paraná,residential,False,True,112.331,,"LINESTRING (-51.5389667 -25.0432286, -51.5387426 -25.0442182)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,False,112.833,,"LINESTRING (-51.5389667 -25.0432286, -51.537863 -25.043056)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,True,94.065,,"LINESTRING (-51.5389667 -25.0432286, -51.53989 -25.0433547)",,,,
147606567,Rua dos Expedicionários,residential,False,False,110.634,,"LINESTRING (-51.537863 -25.043056, -51.5376138 -25.044025)",,,,
147606567,Rua dos Expedicionários,residential,False,True,100.925,,"LINESTRING (-51.537863 -25.043056, -51.5379985 -25.0421567)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,False,125.909,,"LINESTRING (-51.537863 -25.043056, -51.5366386 -25.0428288)",,,,
161577145,Rua Joao Ferreira Neves,unclassified,False,True,112.833,,"LINESTRING (-51.537863 -25.043056, -51.5389667 -25.0432286)",,,,
317515512,Avenida N S Aparecida,residential,True,False,55.41,,"LINESTRING (-51.5403588 -25.042197, -51.5408993 -25.0422893)",,,,
158250618,Avenida 12 de maio,tertiary,True,False,16.995,40,"LINESTRING (-51.5403588 -25.042197, -51.5403534 -25.0422505, -51.540332 -25.0423477)",,,,
147606567,Rua dos Expedicionários,residential,False,False,100.925,,"LINESTRING (-51.5379985 -25.0421567, -51.537863 -25.043056)",,,,
147606567,Rua dos Expedicionários,residential,False,True,20.698,,"LINESTRING (-51.5379985 -25.0421567, -51.5380296 -25.0419727)",,,,
317500665,Rua Nossa Senhora Aparecida,residential,False,True,120.113,30,"LINESTRING (-51.5379985 -25.0421567, -51.5368281 -25.0419507)",,,,
158250623,,tertiary,True,False,4.027,,"LINESTRING (-51.5403751 -25.0411342, -51.5403936 -25.0411021)",roundabout,,,
161577141,Rua Tiradentes,residential,False,False,96.586,,"LINESTRING (-51.5403751 -25.0411342, -51.5394365 -25.0409571)",,,,
147607765,Rua Benedito Lisboa de Souza,residential,False,False,60.434,,"LINESTRING (-51.5411689 -25.04015, -51.5405796 -25.0400484)",,,,
164064643,Estrada Frigorífico,residential,False,False,64.521,,"LINESTRING (-51.5411689 -25.04015, -51.5410943 -25.0407263)",,,,
147606567,Rua dos Expedicionários,residential,False,False,119.977,,"LINESTRING (-51.5384986 -25.0396897, -51.5382768 -25.0407498)",,,,
147607765,Rua Benedito Lisboa de Souza,residential,False,False,119.497,,"LINESTRING (-51.5384986 -25.0396897, -51.5373326 -25.0394925)",,,,
147607765,Rua Benedito Lisboa de Souza,residential,False,True,110.94,,"LINESTRING (-51.5384986 -25.0396897, -51.539581 -25.0398733)",,,,
317974217,Rua Elias Rickli,residential,False,True,25.419,,"LINESTRING (-51.5348915 -25.0435297, -51.5349651 -25.0435471, -51.5351376 -25.0435799)",,,,
158250623,,tertiary,True,False,5.196,,"LINESTRING (-51.5405846 -25.0411642, -51.5405652 -25.0412075)",roundabout,,,
"[147607726, 148054615]","['Rua Tiradentes', 'Rua Ernesto Rickli']",residential,False,True,230.96300000000002,,"LINESTRING (-51.5405846 -25.0411642, -51.5410459 -25.0412763, -51.5417351 -25.0413904, -51.5415301 -25.0423828)",,,,
158250620,Avenida 12 de Maio,residential,False,False,118.655,,"LINESTRING (-51.5403936 -25.0411021, -51.5405796 -25.0400484)",,,,
158250623,,tertiary,True,False,9.698,,"LINESTRING (-51.5403936 -25.0411021, -51.5404383 -25.0410756, -51.5404783 -25.0410617)",roundabout,,,
147995948,,tertiary,True,False,7.1419999999999995,,"LINESTRING (-51.5401261 -25.0433233, -51.5401362 -25.0433541, -51.5401363 -25.0433862)",roundabout,,,
