osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,bridge
125815842,True,Rua Valentim Hess,residential,False,301.458,,,"LINESTRING (-48.9110537 -26.7087547, -48.9113085 -26.7114562)",,
152471600,False,Rodovia Leonardo Martendal,secondary,False,64.689,2,SC-414,"LINESTRING (-48.9110537 -26.7087547, -48.9104301 -26.7089224)",,
152471600,False,Rodovia Leonardo Martendal,secondary,True,97.84100000000001,2,SC-414,"LINESTRING (-48.9110537 -26.7087547, -48.911342 -26.7087319, -48.9116853 -26.7087715, -48.9120045 -26.7088985)",,
988432168,True,,tertiary,False,71.045,,,"LINESTRING (-48.9130948 -26.7111124, -48.9131137 -26.7117511)",,
125815847,False,Rua Professor Simão Hess,tertiary,True,253.56900000000002,,,"LINESTRING (-48.9130948 -26.7111124, -48.9133067 -26.7111527, -48.913719 -26.7113477, -48.9141063 -26.7114265, -48.9146708 -26.7114312, -48.9153111 -26.7114366, -48.9154589 -26.711433, -48.9155584 -26.7113735)",30,
125815836,True,Rua Leopoldo Hess,residential,False,227.49399999999997,,,"LINESTRING (-48.9094445 -26.711302, -48.9094101 -26.7109203, -48.9093295 -26.7100264, -48.9092606 -26.7092627)",,
125815840,False,Rua Vereador Carlos Schmitz,residential,False,56.897000000000006,,,"LINESTRING (-48.9094445 -26.711302, -48.9093324 -26.7113629, -48.9089551 -26.7115679)",,
125815836,True,Rua Leopoldo Hess,residential,False,58.633,,,"LINESTRING (-48.9095369 -26.7118228, -48.9094445 -26.711302)",,
851572146,True,Rua Professor Simão Hess,tertiary,False,60.274,,,"LINESTRING (-48.9095369 -26.7118228, -48.9098848 -26.7117365, -48.9101216 -26.7116778)",,
125815840,False,Rua Vereador Carlos Schmitz,residential,False,40.234,,,"LINESTRING (-48.9084614 -26.711836, -48.9081153 -26.712024)",,
125815840,False,Rua Vereador Carlos Schmitz,residential,True,57.389,,,"LINESTRING (-48.9084614 -26.711836, -48.9089551 -26.7115679)",,
125815829,False,Rua Elizabeth Junkes Trierweiller,residential,False,246.129,,,"LINESTRING (-48.9084614 -26.711836, -48.9083807 -26.7109218, -48.9082253 -26.7096328)",,
125815829,False,Rua Elizabeth Junkes Trierweiller,residential,True,246.129,,,"LINESTRING (-48.9082253 -26.7096328, -48.9083807 -26.7109218, -48.9084614 -26.711836)",,
152471600,False,Rodovia Leonardo Martendal,secondary,True,54.349999999999994,2,SC-414,"LINESTRING (-48.9082253 -26.7096328, -48.9085403 -26.709502, -48.9087215 -26.7094268)",,
125815824,True,Rua Júlio Grothe,residential,False,289.394,,,"LINESTRING (-48.9098158 -26.7090896, -48.9101216 -26.7116778)",,
152471600,False,Rodovia Leonardo Martendal,secondary,False,58.414,2,SC-414,"LINESTRING (-48.9098158 -26.7090896, -48.9094457 -26.7092076, -48.9092606 -26.7092627)",,
152471600,False,Rodovia Leonardo Martendal,secondary,True,63.788,2,SC-414,"LINESTRING (-48.9098158 -26.7090896, -48.9099848 -26.7090436, -48.9102159 -26.7089807, -48.9104301 -26.7089224)",,
851572145,False,Rua Professor Simão Hess,tertiary,True,69.716,,,"LINESTRING (-48.9083688 -26.7124589, -48.9089575 -26.7121175)",30,
988432166,False,Rua Vereador Crisóstomo Gesser,residential,False,54.521,,,"LINESTRING (-48.9083688 -26.7124589, -48.9081153 -26.712024)",,
851572145,False,Rua Professor Simão Hess,tertiary,False,74.375,,,"LINESTRING (-48.9083688 -26.7124589, -48.9080041 -26.7126769, -48.9077465 -26.7128309)",30,
125815840,False,Rua Vereador Carlos Schmitz,residential,False,57.389,,,"LINESTRING (-48.9089551 -26.7115679, -48.9084614 -26.711836)",,
125815853,False,Rua Paulo Francisco Trierweiller,residential,True,239.208,,,"LINESTRING (-48.9089551 -26.7115679, -48.9087215 -26.7094268)",,
125815840,False,Rua Vereador Carlos Schmitz,residential,True,56.897000000000006,,,"LINESTRING (-48.9089551 -26.7115679, -48.9093324 -26.7113629, -48.9094445 -26.711302)",,
851572146,True,Rua Professor Simão Hess,tertiary,False,60.849,,,"LINESTRING (-48.910709 -26.7115688, -48.9113085 -26.7114562)",,
988432167,True,Rua Paulo Kraisch,residential,False,295.568,,,"LINESTRING (-48.910709 -26.7115688, -48.9104301 -26.7089224)",,
851572146,True,Rua Professor Simão Hess,tertiary,False,63.967,,,"LINESTRING (-48.9113085 -26.7114562, -48.9119375 -26.7113328)",,
125815840,False,Rua Vereador Carlos Schmitz,residential,True,40.234,,,"LINESTRING (-48.9081153 -26.712024, -48.9084614 -26.711836)",,
988432166,False,Rua Vereador Crisóstomo Gesser,residential,True,54.521,,,"LINESTRING (-48.9081153 -26.712024, -48.9083688 -26.7124589)",,
