osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,junction
188703337,Rua Riacho do Jacuípe,residential,False,True,113.062,,"LINESTRING (-35.2365352 -6.0782396, -35.2365741 -6.0783022, -35.236841 -6.0786556, -35.2369416 -6.078785, -35.2370663 -6.0789397, -35.2371541 -6.0790484)",,,
31549147,Rua Cônego Lustosa,primary,False,True,19.23,RN-002,"LINESTRING (-35.2352102 -6.0764393, -35.2353175 -6.0763032)",,,
679528396,Rua João Tibúrcio,primary,False,False,137.756,RN-002,"LINESTRING (-35.2352102 -6.0764393, -35.2350251 -6.0766886, -35.2345138 -6.0774661)",2,,
684189327,Rua Doutor Jerônimo,residential,False,True,154.591,,"LINESTRING (-35.2352102 -6.0764393, -35.2354785 -6.0763551, -35.2359176 -6.0762172, -35.2361235 -6.0761419, -35.2364346 -6.0760138, -35.2365269 -6.075975)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,False,81.908,,"LINESTRING (-35.2360873 -6.0719558, -35.2361457 -6.0720701, -35.2364293 -6.0726092)",,,
203310230,,secondary,True,False,233.105,,"LINESTRING (-35.2360873 -6.0719558, -35.2356058 -6.0722838, -35.235178 -6.0726559, -35.2349339 -6.0728599, -35.2347609 -6.073036, -35.2345262 -6.0733454)",,60,
679528397,Praça Monsenhor Paiva,primary,True,False,104.734,RN-002,"LINESTRING (-35.2371401 -6.0740768, -35.237962 -6.0736086)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,False,22.774,,"LINESTRING (-35.2371401 -6.0740768, -35.2372361 -6.074258)",,,
188703338,Rua Itapeitu,residential,False,False,62.531,,"LINESTRING (-35.2376765 -6.078833, -35.2371541 -6.0790484)",,,
188703353,Rua José Jorge,residential,False,False,29.292,,"LINESTRING (-35.2376765 -6.078833, -35.237582 -6.0785869)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,False,16.619,,"LINESTRING (-35.2366475 -6.0730493, -35.2366959 -6.0731908)",,,
684195785,Rua Santana,residential,False,True,37.986,,"LINESTRING (-35.2366475 -6.0730493, -35.2363515 -6.0732227)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,True,54.651,,"LINESTRING (-35.2366475 -6.0730493, -35.2365995 -6.0729241, -35.2364293 -6.0726092)",,,
189307073,Rua Pedro Gomes,residential,True,False,12.155,,"LINESTRING (-35.2348079 -6.0745629, -35.2347046 -6.0746003)",,,
684195787,Rua Sete de Setembro,residential,False,False,31.607,,"LINESTRING (-35.2348079 -6.0745629, -35.2350935 -6.0745749)",,,
188703368,Praça Dezesseis de Outubro José da Penha,residential,False,False,103.799,,"LINESTRING (-35.2363515 -6.0732227, -35.2367616 -6.0740624)",,,
684195785,Rua Santana,residential,False,False,37.986,,"LINESTRING (-35.2363515 -6.0732227, -35.2366475 -6.0730493)",,,
684195785,Rua Santana,residential,False,True,193.271,,"LINESTRING (-35.2363515 -6.0732227, -35.2358808 -6.0734827, -35.2355696 -6.0737134, -35.2352344 -6.0740015, -35.2349515 -6.0742512)",,,
188703295,Rua Doutor Paulino,residential,False,True,12.779,,"LINESTRING (-35.2353312 -6.0782432, -35.2353899 -6.0781442)",,,
188703374,Travessa Doutor Paulino,residential,False,True,63.144,,"LINESTRING (-35.2353312 -6.0782432, -35.235351 -6.0782749, -35.2353664 -6.0782922, -35.2353886 -6.0783096, -35.2358367 -6.0784863)",,,
188703374,Travessa Doutor Paulino,residential,False,False,63.144,,"LINESTRING (-35.2358367 -6.0784863, -35.2353886 -6.0783096, -35.2353664 -6.0782922, -35.235351 -6.0782749, -35.2353312 -6.0782432)",,,
188703375,Travessa José Matias,residential,False,True,109.988,,"LINESTRING (-35.2358244 -6.0774234, -35.2366358 -6.0779956)",,,
652938254,Rua Doutor Paulino,residential,False,False,93.468,,"LINESTRING (-35.2358244 -6.0774234, -35.2355669 -6.0778328, -35.2353899 -6.0781442)",,,
652938255,Rua Doutor Paulino,residential,False,True,167.20100000000002,,"LINESTRING (-35.2358244 -6.0774234, -35.2358861 -6.0773154, -35.2360041 -6.0770607, -35.2362348 -6.0766233, -35.236322 -6.0764819, -35.2364293 -6.0762979, -35.2364749 -6.0762406, -35.2365473 -6.0761872, -35.2366036 -6.0761565)",,,
188703289,Rua São João,residential,False,False,29.323,,"LINESTRING (-35.2366358 -6.0779956, -35.2365352 -6.0782396)",,,
188703375,Travessa José Matias,residential,False,False,109.988,,"LINESTRING (-35.2366358 -6.0779956, -35.2358244 -6.0774234)",,,
652938252,Rua São João,residential,False,True,109.885,,"LINESTRING (-35.2366358 -6.0779956, -35.2368195 -6.0774221, -35.236845 -6.0773541, -35.2368799 -6.0772954, -35.2369322 -6.0772101, -35.2370274 -6.0770994)",,,
188703377,Rua Coronel Antônio Basílio,residential,False,False,28.919,,"LINESTRING (-35.2367525 -6.071533, -35.2368814 -6.0717593)",,,
1052089514,Avenida Natal,secondary,True,False,25.788,,"LINESTRING (-35.2367525 -6.071533, -35.2365506 -6.0716491)",,60,
188703295,Rua Doutor Paulino,residential,False,False,12.779,,"LINESTRING (-35.2353899 -6.0781442, -35.2353312 -6.0782432)",,,
189307068,,residential,False,False,120.726,,"LINESTRING (-35.2353899 -6.0781442, -35.2343937 -6.0776998)",,,
652938254,Rua Doutor Paulino,residential,False,True,93.468,,"LINESTRING (-35.2353899 -6.0781442, -35.2355669 -6.0778328, -35.2358244 -6.0774234)",,,
684189327,Rua Doutor Jerônimo,residential,False,False,154.591,,"LINESTRING (-35.2365269 -6.075975, -35.2364346 -6.0760138, -35.2361235 -6.0761419, -35.2359176 -6.0762172, -35.2354785 -6.0763551, -35.2352102 -6.0764393)",,,
684189327,Rua Doutor Jerônimo,residential,False,True,61.065,,"LINESTRING (-35.2365269 -6.075975, -35.2365902 -6.0759292, -35.2366526 -6.0758634, -35.2369308 -6.0756016)",,,
684189328,Travessa Boa Vista,residential,False,False,21.892,,"LINESTRING (-35.2365269 -6.075975, -35.2365788 -6.0760995, -35.2366036 -6.0761565)",,,
684189325,Travessa Doutor Jerônimo,residential,False,False,96.587,,"LINESTRING (-35.2369308 -6.0756016, -35.2364936 -6.0748496)",,,
684189327,Rua Doutor Jerônimo,residential,False,False,61.065,,"LINESTRING (-35.2369308 -6.0756016, -35.2366526 -6.0758634, -35.2365902 -6.0759292, -35.2365269 -6.075975)",,,
684189327,Rua Doutor Jerônimo,residential,False,True,51.435,,"LINESTRING (-35.2369308 -6.0756016, -35.2371266 -6.0754511, -35.2373104 -6.0753351)",,,
684195787,Rua Sete de Setembro,residential,False,False,76.91,,"LINESTRING (-35.2350935 -6.0745749, -35.2357882 -6.0746096)",,,
684195787,Rua Sete de Setembro,residential,False,True,31.607,,"LINESTRING (-35.2350935 -6.0745749, -35.2348079 -6.0745629)",,,
189307070,Rua Emídio Gomes,residential,False,False,95.459,,"LINESTRING (-35.2350935 -6.0745749, -35.2351297 -6.074875, -35.2351378 -6.0749056, -35.2351552 -6.0749363, -35.2351834 -6.0749643, -35.2352412 -6.0750161, -35.2355268 -6.0752569)",,,
189307070,Rua Emídio Gomes,residential,False,True,50.102,,"LINESTRING (-35.23587 -6.0755511, -35.2355268 -6.0752569)",,,
31549147,Rua Cônego Lustosa,primary,False,False,103.586,RN-002,"LINESTRING (-35.23587 -6.0755511, -35.2355629 -6.0759538, -35.2354288 -6.0761459, -35.2353175 -6.0763032)",,,
31549147,Rua Cônego Lustosa,primary,False,True,66.65299999999999,RN-002,"LINESTRING (-35.23587 -6.0755511, -35.2360564 -6.0753031, -35.2362536 -6.0750897)",,,
189307070,Rua Emídio Gomes,residential,False,False,50.102,,"LINESTRING (-35.2355268 -6.0752569, -35.23587 -6.0755511)",,,
189307071,Rua Augusto Bezerra Cavalcante,residential,False,True,35.428,,"LINESTRING (-35.2355268 -6.0752569, -35.235773 -6.075053)",,,
189307070,Rua Emídio Gomes,residential,False,True,95.459,,"LINESTRING (-35.2355268 -6.0752569, -35.2352412 -6.0750161, -35.2351834 -6.0749643, -35.2351552 -6.0749363, -35.2351378 -6.0749056, -35.2351297 -6.074875, -35.2350935 -6.0745749)",,,
31549147,Rua Cônego Lustosa,primary,False,True,37.643,RN-002,"LINESTRING (-35.2362536 -6.0750897, -35.2364936 -6.0748496)",,,
31549147,Rua Cônego Lustosa,primary,False,False,66.65299999999999,RN-002,"LINESTRING (-35.2362536 -6.0750897, -35.2360564 -6.0753031, -35.23587 -6.0755511)",,,
684195792,Travessa Sete de Setembro,residential,False,True,66.819,,"LINESTRING (-35.2362536 -6.0750897, -35.2359815 -6.074781, -35.2358727 -6.0746243)",,,
188703368,Praça Dezesseis de Outubro José da Penha,residential,False,False,5.188,,"LINESTRING (-35.2368492 -6.074229, -35.2368725 -6.0742695)",,,
188703368,Praça Dezesseis de Outubro José da Penha,residential,False,True,20.904,,"LINESTRING (-35.2368492 -6.074229, -35.2367616 -6.0740624)",,,
684195790,Rua Marta Job Porfírio,residential,False,True,117.244,,"LINESTRING (-35.2368492 -6.074229, -35.2362724 -6.0745029, -35.2360927 -6.0745829, -35.2359706 -6.0746123, -35.2358727 -6.0746243)",,,
684195792,Travessa Sete de Setembro,residential,False,True,6.644,,"LINESTRING (-35.2358727 -6.0746243, -35.235856 -6.0745669)",,,
754205338,Rua Sete de Setembro,residential,False,True,9.485,,"LINESTRING (-35.2358727 -6.0746243, -35.2357882 -6.0746096)",,,
684195790,Rua Marta Job Porfírio,residential,False,False,117.244,,"LINESTRING (-35.2358727 -6.0746243, -35.2359706 -6.0746123, -35.2360927 -6.0745829, -35.2362724 -6.0745029, -35.2368492 -6.074229)",,,
684195792,Travessa Sete de Setembro,residential,False,False,66.819,,"LINESTRING (-35.2358727 -6.0746243, -35.2359815 -6.074781, -35.2362536 -6.0750897)",,,
188703368,Praça Dezesseis de Outubro José da Penha,residential,False,False,20.904,,"LINESTRING (-35.2367616 -6.0740624, -35.2368492 -6.074229)",,,
188703368,Praça Dezesseis de Outubro José da Penha,residential,False,True,103.799,,"LINESTRING (-35.2367616 -6.0740624, -35.2363515 -6.0732227)",,,
189307072,Rua Sete de Setembro,residential,False,False,114.789,,"LINESTRING (-35.2367616 -6.0740624, -35.2365943 -6.0741559, -35.2362832 -6.0743239, -35.2359667 -6.074508, -35.235856 -6.0745669)",,,
684195785,Rua Santana,residential,False,False,9.293,,"LINESTRING (-35.2347046 -6.0746003, -35.2347167 -6.0745176)",,,
189307073,Rua Pedro Gomes,residential,True,False,81.68700000000001,,"LINESTRING (-35.2347046 -6.0746003, -35.2343915 -6.074604, -35.234124 -6.0746107, -35.2339683 -6.0746378)",,,
685090490,Praça Desembargador Celso Sales,tertiary,False,True,95.396,,"LINESTRING (-35.2369275 -6.0745663, -35.2373104 -6.0753351)",,,
881931183,Praça Monsenhor Paiva,primary,False,True,10.273,RN-002,"LINESTRING (-35.2369275 -6.0745663, -35.236992 -6.0744998)",,,
31549147,Rua Cônego Lustosa,primary,False,False,57.399,RN-002,"LINESTRING (-35.2369275 -6.0745663, -35.236782 -6.0746576, -35.2366331 -6.0747576, -35.2364936 -6.0748496)",,,
189307075,Rua Capitão Joaquim Dantas,residential,False,False,90.765,,"LINESTRING (-35.2378388 -6.0763726, -35.2374624 -6.0756472)",,,
684189336,Rua Princesa Isabel,residential,False,True,51.087,,"LINESTRING (-35.2378388 -6.0763726, -35.2382248 -6.0761201)",,,
684189336,Rua Princesa Isabel,residential,False,False,112.799,,"LINESTRING (-35.2378388 -6.0763726, -35.2375317 -6.0765907, -35.2370153 -6.0769713)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,False,61.077,,"LINESTRING (-35.2372361 -6.074258, -35.2374713 -6.074755)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,True,22.774,,"LINESTRING (-35.2372361 -6.074258, -35.2371401 -6.0740768)",,,
189307163,Praça Monsenhor Paiva,primary,True,False,38.104,RN-002,"LINESTRING (-35.2372361 -6.074258, -35.2371208 -6.0743767, -35.236992 -6.0744998)",,,
189307075,Rua Capitão Joaquim Dantas,residential,False,True,90.765,,"LINESTRING (-35.2374624 -6.0756472, -35.2378388 -6.0763726)",,,
685090489,Rua Coronel Trajano,tertiary,False,True,43.65,,"LINESTRING (-35.2374624 -6.0756472, -35.2378177 -6.0754761)",,,
685090490,Praça Desembargador Celso Sales,tertiary,False,False,38.559,,"LINESTRING (-35.2374624 -6.0756472, -35.2373104 -6.0753351)",,,
685090489,Rua Coronel Trajano,tertiary,False,False,43.65,,"LINESTRING (-35.2378177 -6.0754761, -35.2374624 -6.0756472)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,True,88.861,,"LINESTRING (-35.2378177 -6.0754761, -35.2374713 -6.074755)",,,
189307166,Rua Coronel Trajano,residential,False,True,107.99000000000001,,"LINESTRING (-35.2378177 -6.0754761, -35.2378714 -6.075461, -35.2383421 -6.07519, -35.2386586 -6.0749864)",,,
189307171,Travessa Doutor Pedro Guarani,residential,False,True,77.379,,"LINESTRING (-35.2382248 -6.0761201, -35.2386339 -6.0766847)",,,
684189336,Rua Princesa Isabel,residential,False,False,51.087,,"LINESTRING (-35.2382248 -6.0761201, -35.2378388 -6.0763726)",,,
684189336,Rua Princesa Isabel,residential,False,True,117.601,,"LINESTRING (-35.2382248 -6.0761201, -35.2390779 -6.0754885)",,,
189307179,Travessa Avelino Carlos,residential,False,True,81.847,,"LINESTRING (-35.2379984 -6.0770587, -35.2382766 -6.0769207, -35.2385184 -6.0767712, -35.2386339 -6.0766847)",,,
189307171,Travessa Doutor Pedro Guarani,residential,False,False,77.379,,"LINESTRING (-35.2386339 -6.0766847, -35.2382248 -6.0761201)",,,
189307171,Travessa Doutor Pedro Guarani,residential,False,True,83.347,,"LINESTRING (-35.2386339 -6.0766847, -35.2390901 -6.0772814)",,,
189307179,Travessa Avelino Carlos,residential,False,False,81.84700000000001,,"LINESTRING (-35.2386339 -6.0766847, -35.2385184 -6.0767712, -35.2382766 -6.0769207, -35.2379984 -6.0770587)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,False,88.861,,"LINESTRING (-35.2374713 -6.074755, -35.2378177 -6.0754761)",,,
1178014115,Praça Dezesseis de Outubro,tertiary,False,True,61.077,,"LINESTRING (-35.2374713 -6.074755, -35.2372361 -6.074258)",,,
189307183,Rua Doutor Pedro Velho,residential,False,True,88.825,,"LINESTRING (-35.2374713 -6.074755, -35.2378864 -6.0744956, -35.2381486 -6.0743255)",,,
189307199,Rua Prefeito Áureo Tavares,residential,True,False,133.36399999999998,,"LINESTRING (-35.2398581 -6.0779784, -35.2400208 -6.0782276, -35.2402454 -6.078607, -35.240352 -6.078749, -35.2403768 -6.0788003, -35.2404023 -6.0788623, -35.2404551 -6.0790144)",,,
684189330,,residential,True,False,32.955999999999996,,"LINESTRING (-35.2398581 -6.0779784, -35.2398741 -6.0780073, -35.2398795 -6.0780398, -35.2398739 -6.0780722, -35.2398579 -6.078101, -35.2398332 -6.0781229, -35.2398026 -6.0781355, -35.2397695 -6.0781374, -35.2397377 -6.0781283, -35.2397107 -6.0781092)",,,roundabout
684189336,Rua Princesa Isabel,residential,False,False,117.601,,"LINESTRING (-35.2390779 -6.0754885, -35.2382248 -6.0761201)",,,
189307184,Rua Prefeito Áureo Tavares,residential,False,True,121.86000000000001,,"LINESTRING (-35.2390779 -6.0754885, -35.2390994 -6.0755409, -35.2391522 -6.0757682, -35.2392443 -6.0760325, -35.2394132 -6.0765313)",,,
684189335,Rua Barão de Mipibu,residential,False,False,72.571,,"LINESTRING (-35.2390779 -6.0754885, -35.2390055 -6.0754031, -35.2386816 -6.0750142, -35.2386586 -6.0749864)",,,
684189335,Rua Barão de Mipibu,residential,False,True,56.746,,"LINESTRING (-35.2378495 -6.0739108, -35.2381486 -6.0743255)",,,
189307163,Praça Monsenhor Paiva,primary,True,False,78.17999999999999,RN-002,"LINESTRING (-35.2378495 -6.0739108, -35.2373996 -6.0741475, -35.2372849 -6.0742182, -35.2372361 -6.074258)",,,
189307183,Rua Doutor Pedro Velho,residential,False,True,115.122,,"LINESTRING (-35.2381486 -6.0743255, -35.2389371 -6.0736494)",,,
684189335,Rua Barão de Mipibu,residential,False,False,56.746,,"LINESTRING (-35.2381486 -6.0743255, -35.2378495 -6.0739108)",,,
684189335,Rua Barão de Mipibu,residential,False,True,92.631,,"LINESTRING (-35.2381486 -6.0743255, -35.2386586 -6.0749864)",,,
189307183,Rua Doutor Pedro Velho,residential,False,False,88.825,,"LINESTRING (-35.2381486 -6.0743255, -35.2378864 -6.0744956, -35.2374713 -6.074755)",,,
684189335,Rua Barão de Mipibu,residential,False,False,92.631,,"LINESTRING (-35.2386586 -6.0749864, -35.2381486 -6.0743255)",,,
189307166,Rua Coronel Trajano,residential,False,False,107.99,,"LINESTRING (-35.2386586 -6.0749864, -35.2383421 -6.07519, -35.2378714 -6.075461, -35.2378177 -6.0754761)",,,
684189335,Rua Barão de Mipibu,residential,False,True,72.571,,"LINESTRING (-35.2386586 -6.0749864, -35.2386816 -6.0750142, -35.2390055 -6.0754031, -35.2390779 -6.0754885)",,,
684189330,,residential,True,False,28.557000000000002,,"LINESTRING (-35.2396897 -6.0780786, -35.2396819 -6.0780474, -35.2396846 -6.0780155, -35.2396976 -6.077986, -35.2397193 -6.0779623, -35.2397476 -6.0779468, -35.2397794 -6.0779412, -35.2398113 -6.0779461, -35.2398399 -6.0779609)",,,roundabout
815825731,Travessa Doutor Pedro Guarani,residential,False,False,101.903,,"LINESTRING (-35.2396897 -6.0780786, -35.2393066 -6.0776027, -35.2391211 -6.0773575)",,,
189307171,Travessa Doutor Pedro Guarani,residential,False,False,83.347,,"LINESTRING (-35.2390901 -6.0772814, -35.2386339 -6.0766847)",,,
652938247,Travessa Prefeito Aureo Tavares,residential,False,False,9.13,,"LINESTRING (-35.2390901 -6.0772814, -35.2391211 -6.0773575)",,,
652938247,Travessa Prefeito Aureo Tavares,residential,False,True,98.60100000000001,,"LINESTRING (-35.2390901 -6.0772814, -35.2390752 -6.0772147, -35.2390773 -6.0771853, -35.2391242 -6.0769807, -35.2391712 -6.0767953, -35.2392013 -6.0767046, -35.2392235 -6.0766546, -35.2392476 -6.0766146, -35.2392778 -6.0765753, -35.2394132 -6.0765313)",,,
188703353,Rua José Jorge,residential,False,True,29.292,,"LINESTRING (-35.237582 -6.0785869, -35.2376765 -6.078833)",,,
189307205,Travessa José Jorge,residential,False,True,84.289,,"LINESTRING (-35.237582 -6.0785869, -35.237712 -6.0785009, -35.2378998 -6.0783576, -35.2379454 -6.0783163, -35.2380225 -6.0782389, -35.2380748 -6.0781856, -35.2381251 -6.0781376, -35.238158 -6.0780955)",,,
652938251,Rua José Jorge,residential,False,False,176.853,,"LINESTRING (-35.237582 -6.0785869, -35.2373104 -6.0779382, -35.237128 -6.0774608, -35.2370522 -6.0772514, -35.2370348 -6.0771854, -35.2370274 -6.0770994)",,,
652938247,Travessa Prefeito Aureo Tavares,residential,False,True,9.13,,"LINESTRING (-35.2391211 -6.0773575, -35.2390901 -6.0772814)",,,
189307205,Travessa José Jorge,residential,False,False,135.82000000000002,,"LINESTRING (-35.2391211 -6.0773575, -35.238341 -6.0778715, -35.2382934 -6.0779102, -35.2382626 -6.0779462, -35.2382277 -6.0779862, -35.2382002 -6.0780242, -35.238158 -6.0780955)",,,
815825731,Travessa Doutor Pedro Guarani,residential,False,True,101.903,,"LINESTRING (-35.2391211 -6.0773575, -35.2393066 -6.0776027, -35.2396897 -6.0780786)",,,
652938276,Rua 15 de Novembro,residential,False,False,32.871,,"LINESTRING (-35.2406591 -6.076646, -35.2405014 -6.0763954)",,,
189307210,Travessa da Cruz,residential,False,False,134.79899999999998,,"LINESTRING (-35.2406591 -6.076646, -35.240002 -6.0766326, -35.2396566 -6.0766068, -35.2395332 -6.0765983, -35.2394414 -6.0766)",,,
189307184,Rua Prefeito Áureo Tavares,residential,False,True,8.251,,"LINESTRING (-35.2394132 -6.0765313, -35.2394414 -6.0766)",,,
189307184,Rua Prefeito Áureo Tavares,residential,False,False,121.86000000000001,,"LINESTRING (-35.2394132 -6.0765313, -35.2392443 -6.0760325, -35.2391522 -6.0757682, -35.2390994 -6.0755409, -35.2390779 -6.0754885)",,,
"[189307258, 189307211]",Rua da Cruz,residential,False,True,144.123,,"LINESTRING (-35.2394132 -6.0765313, -35.2394508 -6.0765106, -35.2394769 -6.0764799, -35.2394924 -6.0764313, -35.2395011 -6.0763592, -35.2396131 -6.0757398, -35.2396265 -6.0756678, -35.2396473 -6.0756364, -35.2396801 -6.0756104, -35.2397344 -6.0755951, -35.2398008 -6.0755791, -35.2398746 -6.0755484, -35.2399734 -6.0755139)",,,
652938247,Travessa Prefeito Aureo Tavares,residential,False,False,98.601,,"LINESTRING (-35.2394132 -6.0765313, -35.2392778 -6.0765753, -35.2392476 -6.0766146, -35.2392235 -6.0766546, -35.2392013 -6.0767046, -35.2391712 -6.0767953, -35.2391242 -6.0769807, -35.2390773 -6.0771853, -35.2390752 -6.0772147, -35.2390901 -6.0772814)",,,
189307205,Travessa José Jorge,residential,False,False,84.289,,"LINESTRING (-35.238158 -6.0780955, -35.2381251 -6.0781376, -35.2380748 -6.0781856, -35.2380225 -6.0782389, -35.2379454 -6.0783163, -35.2378998 -6.0783576, -35.237712 -6.0785009, -35.237582 -6.0785869)",,,
189307205,Travessa José Jorge,residential,False,True,135.82,,"LINESTRING (-35.238158 -6.0780955, -35.2382002 -6.0780242, -35.2382277 -6.0779862, -35.2382626 -6.0779462, -35.2382934 -6.0779102, -35.238341 -6.0778715, -35.2391211 -6.0773575)",,,
188703292,Rua Princesa Isabel,residential,False,True,112.82,,"LINESTRING (-35.2397009 -6.0750703, -35.2405693 -6.0745376)",,,
189307236,Rua 15 de Novembro,residential,False,True,57.801,,"LINESTRING (-35.2397009 -6.0750703, -35.2399734 -6.0755139)",,,
684189337,Rua 15 de Novembro,residential,False,False,179.73899999999998,,"LINESTRING (-35.2397009 -6.0750703, -35.2394863 -6.0747648, -35.2393321 -6.0745082, -35.2392563 -6.0743689, -35.2391765 -6.0741962, -35.23909 -6.0739935, -35.2390326 -6.0738622, -35.2389371 -6.0736494)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,False,45.371,,"LINESTRING (-35.2366959 -6.0731908, -35.2368678 -6.0735613)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,True,16.619,,"LINESTRING (-35.2366959 -6.0731908, -35.2366475 -6.0730493)",,,
189307237,Rua Prefeito Juvenal de Carvalho,residential,False,True,98.311,,"LINESTRING (-35.2366959 -6.0731908, -35.2374999 -6.0728133)",,,
189307237,Rua Prefeito Juvenal de Carvalho,residential,False,False,54.904,,"LINESTRING (-35.2379508 -6.0726065, -35.2374999 -6.0728133)",,,
189307237,Rua Prefeito Juvenal de Carvalho,residential,False,True,20.099,,"LINESTRING (-35.2379508 -6.0726065, -35.238113 -6.0725249)",,,
189307238,Travessa Vicente Cicco,residential,False,True,98.651,,"LINESTRING (-35.2379508 -6.0726065, -35.2383417 -6.073404)",,,
188703340,Praça Dezesseis de Outubro,tertiary,False,True,45.371,,"LINESTRING (-35.2368678 -6.0735613, -35.2366959 -6.0731908)",,,
189307240,Rua Miguel Soares,residential,False,True,102.138,,"LINESTRING (-35.2368678 -6.0735613, -35.2376831 -6.0731295)",,,
1178014114,Praça Dezesseis de Outubro,tertiary,True,False,64.747,,"LINESTRING (-35.2368678 -6.0735613, -35.2371401 -6.0740768)",,,
188703377,Rua Coronel Antônio Basílio,residential,False,False,61.555,,"LINESTRING (-35.2376831 -6.0731295, -35.237962 -6.0736086)",,,
188703377,Rua Coronel Antônio Basílio,residential,False,True,40.578,,"LINESTRING (-35.2376831 -6.0731295, -35.2374999 -6.0728133)",,,
189307240,Rua Miguel Soares,residential,False,False,102.138,,"LINESTRING (-35.2376831 -6.0731295, -35.2368678 -6.0735613)",,,
189307183,Rua Doutor Pedro Velho,residential,False,False,115.122,,"LINESTRING (-35.2389371 -6.0736494, -35.2381486 -6.0743255)",,,
684189337,Rua 15 de Novembro,residential,False,False,48.024,,"LINESTRING (-35.2389371 -6.0736494, -35.2387763 -6.0732482)",,,
684189337,Rua 15 de Novembro,residential,False,True,179.73899999999998,,"LINESTRING (-35.2389371 -6.0736494, -35.2390326 -6.0738622, -35.23909 -6.0739935, -35.2391765 -6.0741962, -35.2392563 -6.0743689, -35.2393321 -6.0745082, -35.2394863 -6.0747648, -35.2397009 -6.0750703)",,,
189307236,Rua 15 de Novembro,residential,False,False,57.801,,"LINESTRING (-35.2399734 -6.0755139, -35.2397009 -6.0750703)",,,
652938250,Rua 15 de Novembro,residential,False,True,29.258,,"LINESTRING (-35.2399734 -6.0755139, -35.2401167 -6.0757351)",,,
