osmid,oneway,name,highway,reversed,length,geometry,bridge,maxspeed,lanes,ref
38392083,True,Avenida Evandi Américo Comarela,tertiary,False,64.481,"LINESTRING (-41.1308934 -20.3307768, -41.1306131 -20.3312937)",,,,
227777167,False,Rua Benevente,residential,False,78.495,"LINESTRING (-41.1308934 -20.3307768, -41.1315613 -20.3311025)",,,,
38392083,True,Avenida Evandi Américo Comarela,tertiary,False,85.966,"LINESTRING (-41.1312367 -20.3300739, -41.1308934 -20.3307768)",,,,
227777170,False,Rua Alta,residential,False,81.494,"LINESTRING (-41.1312367 -20.3300739, -41.1319421 -20.3303895)",,,,
38392083,True,Avenida Evandi Américo Comarela,tertiary,False,233.56099999999998,"LINESTRING (-41.1326556 -20.3284761, -41.131983 -20.3290974, -41.1318657 -20.3292011, -41.1317343 -20.3293206, -41.1316048 -20.3294539, -41.131515 -20.3295677, -41.131466 -20.3296381, -41.131403 -20.3297393, -41.131342 -20.3298576, -41.131289 -20.3299688, -41.1312367 -20.3300739)",,,,
834459707,False,,residential,True,26.432000000000002,"LINESTRING (-41.1326556 -20.3284761, -41.1327548 -20.3285799, -41.1328204 -20.3286566)",,,,
38391246,True,Rua Lourenção,residential,False,97.76000000000002,"LINESTRING (-41.1289662 -20.3360585, -41.1288334 -20.3359654, -41.1287141 -20.3358736, -41.1286537 -20.3358284, -41.1285907 -20.3357957, -41.1285062 -20.3357705, -41.1284003 -20.3357542, -41.12813 -20.335724)",,,,
361774379,True,,primary,False,123.964,"LINESTRING (-41.1289662 -20.3360585, -41.1289555 -20.3359793, -41.128934 -20.3358875, -41.1289032 -20.3357931, -41.1288603 -20.3356988, -41.1287785 -20.3355479, -41.1286899 -20.3354046, -41.1285438 -20.3351782, -41.1284593 -20.3350625)",,,,
224224541,True,Avenida Domingos Perim,primary,False,82.854,"LINESTRING (-41.1300565 -20.3347331, -41.1301987 -20.3354662)",,40,,
224224539,False,Rua Ana Minete,residential,False,119.11500000000001,"LINESTRING (-41.1300565 -20.3347331, -41.1296448 -20.3348701, -41.1289823 -20.3350977)",,,,
224226472,True,,tertiary,False,30.311,"LINESTRING (-41.1293113 -20.3327979, -41.1292452 -20.3328104, -41.1291808 -20.3328241, -41.12915 -20.3328323, -41.1291151 -20.3328518, -41.1290514 -20.332904)",,,,
370343255,True,Rodovia Federal Deputado Aloízio Santos,trunk,False,69.228,"LINESTRING (-41.1293113 -20.3327979, -41.1293122 -20.3326914, -41.1293297 -20.3326336, -41.1293551 -20.332577, -41.1294094 -20.3324638, -41.1294557 -20.3323783, -41.1294879 -20.3323375, -41.1295275 -20.3322941, -41.1295771 -20.3322463)",,60,,BR-262;ES-165
476632438,True,,tertiary,False,29.269,"LINESTRING (-41.1293113 -20.3327979, -41.1292789 -20.3327524, -41.1292558 -20.3326614, -41.1292391 -20.3325475)",,,,
343375610,False,Avenida Tapera,tertiary,True,7.254,"LINESTRING (-41.1292669 -20.3324877, -41.1292391 -20.3325475)",,,,
361774931,True,Avenida Ângelo Altoé,tertiary,False,20.837,"LINESTRING (-41.1292669 -20.3324877, -41.1293588 -20.3323213)",,,,
370343257,True,,primary,False,25.576,"LINESTRING (-41.1298694 -20.3323651, -41.1298983 -20.3324274, -41.1299124 -20.3324783, -41.1299211 -20.3325343, -41.1299244 -20.3325871)",,60,,
"[311051285, 476633631]",True,"['Avenida Evandro Américo Comarela', 'Rodovia Federal Deputado Aloízio Santos']",trunk,False,72.789,"LINESTRING (-41.1298694 -20.3323651, -41.129846 -20.3324852, -41.1298299 -20.3325437, -41.1297943 -20.3326254, -41.1297353 -20.3327329, -41.1296938 -20.3327939, -41.1296515 -20.3328392, -41.1295965 -20.3328851, -41.1295673 -20.3329012, -41.1295402 -20.3329163)",,60,2,BR-262;ES-165
224225343,False,Avenida Pedro Minete,residential,False,45.096000000000004,"LINESTRING (-41.128706 -20.3337648, -41.1286698 -20.3335736, -41.1286269 -20.3333661)",,,,
343375610,False,Avenida Tapera,tertiary,False,44.958999999999996,"LINESTRING (-41.128706 -20.3337648, -41.1287248 -20.3336434, -41.1287429 -20.3335667, -41.1287704 -20.3334812, -41.128812 -20.3333743)",,,,
224224541,True,Avenida Domingos Perim,primary,False,59.47500000000001,"LINESTRING (-41.1298102 -20.3327782, -41.129759 -20.3328914, -41.1297375 -20.3329819, -41.1297295 -20.3330574, -41.1297322 -20.3331404, -41.1297467 -20.3333001)",,40,,
329520770,True,,primary,False,32.377,"LINESTRING (-41.1298102 -20.3327782, -41.1297402 -20.3328268, -41.1296602 -20.3328737, -41.1295985 -20.3329026, -41.1295402 -20.3329163)",,60,,
311051287,True,Rodovia Federal Deputado Aloízio Santos,trunk,False,50.41199999999999,"LINESTRING (-41.1295771 -20.3322463, -41.1296383 -20.3322098, -41.1296946 -20.3321721, -41.1297612 -20.3321221, -41.1298326 -20.3320548, -41.129932 -20.331943)",,60,,BR-262;ES-165
370343254,True,,primary,False,33.903000000000006,"LINESTRING (-41.1295771 -20.3322463, -41.1296217 -20.3322488, -41.1296733 -20.3322629, -41.1297052 -20.3322717, -41.1297588 -20.3322919, -41.1298004 -20.3323142, -41.1298694 -20.3323651)",,60,2,
224226474,False,Rua Selina Maria Busato Minete,residential,True,19.321,"LINESTRING (-41.128812 -20.3333743, -41.1286269 -20.3333661)",,,2,
343375610,False,Avenida Tapera,tertiary,False,57.947,"LINESTRING (-41.128812 -20.3333743, -41.1288576 -20.3332831, -41.1290514 -20.332904)",,,,
343375610,False,Avenida Tapera,tertiary,True,44.958999999999996,"LINESTRING (-41.128812 -20.3333743, -41.1287704 -20.3334812, -41.1287429 -20.3335667, -41.1287248 -20.3336434, -41.128706 -20.3337648)",,,,
38391246,True,Rua Lourenção,residential,False,18.051,"LINESTRING (-41.12813 -20.335724, -41.127957 -20.3357177)",,,,
224226807,False,,residential,False,21.539,"LINESTRING (-41.12813 -20.335724, -41.1281294 -20.3355303)",,,,
224225343,False,Avenida Pedro Minete,residential,True,86.565,"LINESTRING (-41.1295141 -20.3284103, -41.1288312 -20.328853)",,,,
224226466,False,Rua Pio Zandonadi,residential,True,98.586,"LINESTRING (-41.1295141 -20.3284103, -41.130198 -20.3290225)",,,,
224226457,False,Rua Tereza Zandonadi Minete,residential,True,31.328,"LINESTRING (-41.1292455 -20.3312395, -41.1289765 -20.331114)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,False,41.86,"LINESTRING (-41.1292455 -20.3312395, -41.1294227 -20.3309017)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,True,47.075,"LINESTRING (-41.1292455 -20.3312395, -41.1290403 -20.3316166)",,,,
224225343,False,Avenida Pedro Minete,residential,False,56.332,"LINESTRING (-41.1282164 -20.3319488, -41.1280683 -20.3314616)",,,,
224226461,True,Rua Catarina Zandonadi Busato,residential,False,58.725,"LINESTRING (-41.1282164 -20.3319488, -41.1287102 -20.3322028)",,,,
224225343,False,Avenida Pedro Minete,residential,True,163.32,"LINESTRING (-41.1282164 -20.3319488, -41.1283158 -20.3322985, -41.1284445 -20.3327386, -41.1285625 -20.3331209, -41.1286269 -20.3333661)",,,,
224226474,False,Rua Selina Maria Busato Minete,residential,False,19.321,"LINESTRING (-41.1286269 -20.3333661, -41.128812 -20.3333743)",,,2,
224225343,False,Avenida Pedro Minete,residential,False,163.32,"LINESTRING (-41.1286269 -20.3333661, -41.1285625 -20.3331209, -41.1284445 -20.3327386, -41.1283158 -20.3322985, -41.1282164 -20.3319488)",,,,
224225343,False,Avenida Pedro Minete,residential,True,45.096000000000004,"LINESTRING (-41.1286269 -20.3333661, -41.1286698 -20.3335736, -41.128706 -20.3337648)",,,,
"[232913106, 224226806, 232913103]",False,"['Rua Celina Maria Busato Minete', 'Rua Selina Maria Busato Minete']",residential,True,33.416,"LINESTRING (-41.1286269 -20.3333661, -41.1284963 -20.3333621, -41.1283782 -20.3333607, -41.1283065 -20.3333597)",yes,,2,
224226459,False,Rua João Minete,residential,True,66.662,"LINESTRING (-41.1295979 -20.3319099, -41.1290403 -20.3316166)",,,,
361774931,True,Avenida Ângelo Altoé,tertiary,False,149.335,"LINESTRING (-41.1295979 -20.3319099, -41.1297682 -20.3315892, -41.1298795 -20.3313823, -41.129968 -20.3312459, -41.1300666 -20.3311195, -41.13019 -20.3309674, -41.1302731 -20.3308623, -41.1303429 -20.330768)",,,,
343375610,False,Avenida Tapera,tertiary,False,44.212,"LINESTRING (-41.1290514 -20.332904, -41.1291493 -20.3327235, -41.1292391 -20.3325475)",,,,
343375610,False,Avenida Tapera,tertiary,True,57.947,"LINESTRING (-41.1290514 -20.332904, -41.1288576 -20.3332831, -41.128812 -20.3333743)",,,,
224226460,False,Rua da União,residential,False,63.545,"LINESTRING (-41.1296771 -20.3304334, -41.1291298 -20.330182)",,,,
224226460,False,Rua da União,residential,True,78.763,"LINESTRING (-41.1296771 -20.3304334, -41.1303429 -20.330768)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,True,58.44,"LINESTRING (-41.1296771 -20.3304334, -41.1294227 -20.3309017)",,,,
224226462,False,Rua Sessenta e Cinco,residential,False,14.493,"LINESTRING (-41.1293327 -20.3296892, -41.129383 -20.3295677)",,,,
224226462,False,Rua Sessenta e Cinco,residential,True,34.11,"LINESTRING (-41.1293327 -20.3296892, -41.1292155 -20.3299756)",,,,
224226452,False,Rua São Pedro,residential,True,151.917,"LINESTRING (-41.1293327 -20.3296892, -41.1293793 -20.3296991, -41.1294651 -20.3297293, -41.1295362 -20.3297595, -41.1296166 -20.3297922, -41.1297025 -20.3298274, -41.1298232 -20.3298852, -41.1299291 -20.3299468, -41.1302216 -20.3301404, -41.1304494 -20.330284, -41.1305843 -20.3303738)",,,,
224226451,False,Rua Luiz Falqueto,residential,False,81.817,"LINESTRING (-41.1295757 -20.3290854, -41.1288312 -20.328853)",,,,
224226462,False,Rua Sessenta e Cinco,residential,True,57.27,"LINESTRING (-41.1295757 -20.3290854, -41.129383 -20.3295677)",,,,
"[224226451, 224226463]",False,"['Rua Luiz Falqueto', 'Rua Ângelo Perim']",residential,True,74.313,"LINESTRING (-41.1295757 -20.3290854, -41.1298735 -20.329176, -41.1299378 -20.3291917, -41.1299808 -20.3291942, -41.1300163 -20.3291879, -41.1300538 -20.3291634, -41.130198 -20.3290225)",,,,
224226464,True,,primary_link,False,21.537,"LINESTRING (-41.1295462 -20.3332863, -41.1295932 -20.3332775, -41.1296522 -20.3332743, -41.1297166 -20.333285, -41.1297467 -20.3333001)",,,,
"[311051284, 311051286]",True,Avenida Antônio Roberto Feitosa,primary,False,43.166000000000004,"LINESTRING (-41.1295462 -20.3332863, -41.1295784 -20.3332171, -41.1295918 -20.3331718, -41.1295982 -20.3331313, -41.1295992 -20.3330841, -41.1295918 -20.3330426, -41.1295831 -20.3330153, -41.1295654 -20.3329677, -41.1295402 -20.3329163)",,,,
224226463,False,Rua Ângelo Perim,residential,False,64.653,"LINESTRING (-41.1306185 -20.3285952, -41.130198 -20.3290225)",,,,
224226467,False,Rua Elizabeth Minete Perim,residential,True,93.03,"LINESTRING (-41.1306185 -20.3285952, -41.1312722 -20.3291646)",,,,
224225343,False,Avenida Pedro Minete,residential,False,86.565,"LINESTRING (-41.1288312 -20.328853, -41.1295141 -20.3284103)",,,,
224226451,False,Rua Luiz Falqueto,residential,True,81.817,"LINESTRING (-41.1288312 -20.328853, -41.1295757 -20.3290854)",,,,
224225343,False,Avenida Pedro Minete,residential,True,69.777,"LINESTRING (-41.1288312 -20.328853, -41.1286591 -20.3289622, -41.1285438 -20.3290527, -41.12847 -20.3291187, -41.128405 -20.3291835, -41.1283346 -20.3292678)",,,,
224226454,False,Rua Ramiro Manuel Dias,residential,True,119.046,"LINESTRING (-41.1281173 -20.3296828, -41.1292155 -20.3299756)",,,,
224225343,False,Avenida Pedro Minete,residential,False,51.49,"LINESTRING (-41.1281173 -20.3296828, -41.1281964 -20.3295042, -41.1282675 -20.3293759, -41.1283346 -20.3292678)",,,,
224225343,False,Avenida Pedro Minete,residential,True,34.9,"LINESTRING (-41.1281173 -20.3296828, -41.1280972 -20.3297909, -41.1280824 -20.3298814, -41.1280704 -20.3299934)",,,,
224225343,False,Avenida Pedro Minete,residential,True,56.332,"LINESTRING (-41.1280683 -20.3314616, -41.1282164 -20.3319488)",,,,
224225343,False,Avenida Pedro Minete,residential,False,32.507000000000005,"LINESTRING (-41.1280683 -20.3314616, -41.1280463 -20.331325, -41.1280276 -20.3311718)",,,,
224226459,False,Rua João Minete,residential,False,105.08,"LINESTRING (-41.1280683 -20.3314616, -41.1282487 -20.3314496, -41.1284338 -20.3314484, -41.1286148 -20.3314584, -41.1287718 -20.3314924, -41.1290403 -20.3316166)",,,,
224226463,False,Rua Ângelo Perim,residential,True,64.653,"LINESTRING (-41.130198 -20.3290225, -41.1306185 -20.3285952)",,,,
224226466,False,Rua Pio Zandonadi,residential,False,98.586,"LINESTRING (-41.130198 -20.3290225, -41.1295141 -20.3284103)",,,,
"[224226451, 224226463]",False,"['Rua Ângelo Perim', 'Rua Luiz Falqueto']",residential,False,74.313,"LINESTRING (-41.130198 -20.3290225, -41.1300538 -20.3291634, -41.1300163 -20.3291879, -41.1299808 -20.3291942, -41.1299378 -20.3291917, -41.1298735 -20.329176, -41.1295757 -20.3290854)",,,,
224226454,False,Rua Ramiro Manuel Dias,residential,False,119.046,"LINESTRING (-41.1292155 -20.3299756, -41.1281173 -20.3296828)",,,,
224226462,False,Rua Sessenta e Cinco,residential,False,34.11,"LINESTRING (-41.1292155 -20.3299756, -41.1293327 -20.3296892)",,,,
224226462,False,Rua Sessenta e Cinco,residential,True,24.629,"LINESTRING (-41.1292155 -20.3299756, -41.1291298 -20.330182)",,,,
224225343,False,Avenida Pedro Minete,residential,True,48.688,"LINESTRING (-41.1280704 -20.3299934, -41.1280543 -20.330431)",,,,
224225343,False,Avenida Pedro Minete,residential,False,34.9,"LINESTRING (-41.1280704 -20.3299934, -41.1280824 -20.3298814, -41.1280972 -20.3297909, -41.1281173 -20.3296828)",,,,
224226460,False,Rua da União,residential,True,112.46000000000001,"LINESTRING (-41.1280704 -20.3299934, -41.1283815 -20.3300399, -41.1287852 -20.3301128, -41.1291298 -20.330182)",,,,
224226461,True,Rua Catarina Zandonadi Busato,residential,False,66.128,"LINESTRING (-41.1287102 -20.3322028, -41.1292669 -20.3324877)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,False,73.712,"LINESTRING (-41.1287102 -20.3322028, -41.1290403 -20.3316166)",,,,
224226460,False,Rua da União,residential,True,63.545,"LINESTRING (-41.1291298 -20.330182, -41.1296771 -20.3304334)",,,,
224226462,False,Rua Sessenta e Cinco,residential,False,24.629,"LINESTRING (-41.1291298 -20.330182, -41.1292155 -20.3299756)",,,,
224226460,False,Rua da União,residential,False,112.46000000000001,"LINESTRING (-41.1291298 -20.330182, -41.1287852 -20.3301128, -41.1283815 -20.3300399, -41.1280704 -20.3299934)",,,,
224225343,False,Avenida Pedro Minete,residential,False,59.377,"LINESTRING (-41.1280234 -20.3309642, -41.1280543 -20.330431)",,,,
224225343,False,Avenida Pedro Minete,residential,True,23.092,"LINESTRING (-41.1280234 -20.3309642, -41.1280235 -20.3310697, -41.1280276 -20.3311718)",,,,
224226457,False,Rua Tereza Zandonadi Minete,residential,False,101.45800000000001,"LINESTRING (-41.1280234 -20.3309642, -41.1282058 -20.3309743, -41.1284445 -20.3309944, -41.1286345 -20.3310171, -41.1287402 -20.3310341, -41.1288344 -20.3310569, -41.1289765 -20.331114)",,,,
224226455,False,Rua São Pedro,residential,True,114.289,"LINESTRING (-41.1283346 -20.3292678, -41.129383 -20.3295677)",,,2,
224225343,False,Avenida Pedro Minete,residential,False,69.777,"LINESTRING (-41.1283346 -20.3292678, -41.128405 -20.3291835, -41.12847 -20.3291187, -41.1285438 -20.3290527, -41.1286591 -20.3289622, -41.1288312 -20.328853)",,,,
224225343,False,Avenida Pedro Minete,residential,True,51.489999999999995,"LINESTRING (-41.1283346 -20.3292678, -41.1282675 -20.3293759, -41.1281964 -20.3295042, -41.1281173 -20.3296828)",,,,
"[232912818, 224226802, 232912823]",False,Rua São Pedro,residential,False,29.758,"LINESTRING (-41.1283346 -20.3292678, -41.128242 -20.3292462, -41.128189 -20.3292345, -41.1280569 -20.3292061)",yes,,,
224226467,False,Rua Elizabeth Minete Perim,residential,False,93.03,"LINESTRING (-41.1312722 -20.3291646, -41.1306185 -20.3285952)",,,,
361774931,True,Avenida Ângelo Altoé,tertiary,False,142.911,"LINESTRING (-41.1312722 -20.3291646, -41.131409 -20.3289766, -41.1314875 -20.3288754, -41.1315733 -20.3287729, -41.1316679 -20.3286673, -41.1317309 -20.3285975, -41.1317886 -20.3285409, -41.1321788 -20.3282082)",,,,
224226455,False,Rua São Pedro,residential,False,114.289,"LINESTRING (-41.129383 -20.3295677, -41.1283346 -20.3292678)",,,2,
224226462,False,Rua Sessenta e Cinco,residential,False,57.27,"LINESTRING (-41.129383 -20.3295677, -41.1295757 -20.3290854)",,,,
224226462,False,Rua Sessenta e Cinco,residential,True,14.493,"LINESTRING (-41.129383 -20.3295677, -41.1293327 -20.3296892)",,,,
224226460,False,Rua da União,residential,False,78.763,"LINESTRING (-41.1303429 -20.330768, -41.1296771 -20.3304334)",,,,
361774931,True,Avenida Ângelo Altoé,tertiary,False,50.548,"LINESTRING (-41.1303429 -20.330768, -41.1304817 -20.3305454, -41.1305843 -20.3303738)",,,,
224226458,False,Rua das Voluntárias,residential,False,28.425,"LINESTRING (-41.1294227 -20.3309017, -41.1291821 -20.3307815)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,False,58.44,"LINESTRING (-41.1294227 -20.3309017, -41.1296771 -20.3304334)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,True,41.86,"LINESTRING (-41.1294227 -20.3309017, -41.1292455 -20.3312395)",,,,
224225343,False,Avenida Pedro Minete,residential,False,48.688,"LINESTRING (-41.1280543 -20.330431, -41.1280704 -20.3299934)",,,,
224225343,False,Avenida Pedro Minete,residential,True,59.377,"LINESTRING (-41.1280543 -20.330431, -41.1280234 -20.3309642)",,,,
224226458,False,Rua das Voluntárias,residential,True,124.303,"LINESTRING (-41.1280543 -20.330431, -41.1282286 -20.33047, -41.128407 -20.3305102, -41.1286685 -20.3305819, -41.1287664 -20.3306115, -41.1288442 -20.3306372, -41.1289573 -20.3306786, -41.1290595 -20.3307215, -41.1291821 -20.3307815)",,,,
224226459,False,Rua João Minete,residential,False,66.662,"LINESTRING (-41.1290403 -20.3316166, -41.1295979 -20.3319099)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,False,47.075,"LINESTRING (-41.1290403 -20.3316166, -41.1292455 -20.3312395)",,,,
224226470,False,Rua Adelaide Bragato Minete,residential,True,73.712,"LINESTRING (-41.1290403 -20.3316166, -41.1287102 -20.3322028)",,,,
224226459,False,Rua João Minete,residential,True,105.08,"LINESTRING (-41.1290403 -20.3316166, -41.1287718 -20.3314924, -41.1286148 -20.3314584, -41.1284338 -20.3314484, -41.1282487 -20.3314496, -41.1280683 -20.3314616)",,,,
224224541,True,Avenida Domingos Perim,primary,False,59.501,"LINESTRING (-41.1297467 -20.3333001, -41.1298634 -20.3338239)",,40,,
224226798,False,Rua da Mata,residential,False,128.487,"LINESTRING (-41.1277728 -20.3307, -41.1265486 -20.3305679)",,,,
224226799,False,Avenida José Minete,residential,True,52.562,"LINESTRING (-41.1277728 -20.3307, -41.1277521 -20.3311723)",,,,
224226799,False,Avenida José Minete,residential,False,171.751,"LINESTRING (-41.1277728 -20.3307, -41.1278182 -20.3299833, -41.1278437 -20.3296978, -41.1278598 -20.329562, -41.1279027 -20.3294413, -41.1279698 -20.3293294, -41.1280569 -20.3292061)",,,,
224226797,False,Rua Dona Assunta Serafim Mognhol,residential,False,42.324,"LINESTRING (-41.1303473 -20.33415, -41.1299521 -20.3342369)",,,2,
224226815,False,Rua Vitorino Brioschi,residential,False,134.291,"LINESTRING (-41.1303473 -20.33415, -41.1302765 -20.3339043, -41.1302416 -20.3336918, -41.1302215 -20.3334856, -41.1302161 -20.3332982, -41.1302228 -20.3331599, -41.1302376 -20.3330555, -41.1302765 -20.3329625)",,,,
224226815,False,Rua Vitorino Brioschi,residential,True,124.479,"LINESTRING (-41.1303473 -20.33415, -41.1305541 -20.3347167, -41.1307359 -20.3352085)",,,,
224226809,False,Rua Irmãos Zanetti,residential,False,133.512,"LINESTRING (-41.1264721 -20.3311396, -41.1277521 -20.3311723)",,,,
224226812,False,Rua Augusta Baliana Minete,residential,True,64.069,"LINESTRING (-41.1264721 -20.3311396, -41.1265486 -20.3305679)",,,,
224226812,False,Rua Augusta Baliana Minete,residential,False,60.605000000000004,"LINESTRING (-41.1264721 -20.3311396, -41.1264557 -20.3314471, -41.1264504 -20.3316842)",,,,
38392083,True,Avenida Evandi Américo Comarela,tertiary,False,160.75,"LINESTRING (-41.1306131 -20.3312937, -41.1299244 -20.3325871)",,,,
224226814,False,Rua Miriam Feitosa Perim,residential,True,78.245,"LINESTRING (-41.1306131 -20.3312937, -41.1312783 -20.3316194)",,,2,
224226807,False,,residential,True,44.503,"LINESTRING (-41.127957 -20.3357177, -41.1279356 -20.3356209, -41.1279342 -20.3355819, -41.1279483 -20.3355448, -41.1279657 -20.3355171, -41.1279986 -20.3354901, -41.1280274 -20.3354775, -41.1280516 -20.3354725, -41.1280791 -20.3354788, -41.1281052 -20.3355001, -41.1281294 -20.3355303)",,,,
882510161,True,Rua Lourenção,trunk_link,False,80.695,"LINESTRING (-41.127957 -20.3357177, -41.1278249 -20.3357303, -41.1277062 -20.3357535, -41.1275614 -20.3357938, -41.1273435 -20.3358673, -41.1272165 -20.3359162)",,,,
224226807,False,,residential,True,21.539,"LINESTRING (-41.1281294 -20.3355303, -41.12813 -20.335724)",,,,
224224538,True,Avenida Antônio Roberto Feitosa,residential,False,63.291999999999994,"LINESTRING (-41.1281294 -20.3355303, -41.1281455 -20.3354674, -41.1281656 -20.3354184, -41.1281937 -20.3353624, -41.1282601 -20.3352788, -41.1283634 -20.3351612, -41.1284593 -20.3350625)",,,,
224226807,False,,residential,False,44.503,"LINESTRING (-41.1281294 -20.3355303, -41.1281052 -20.3355001, -41.1280791 -20.3354788, -41.1280516 -20.3354725, -41.1280274 -20.3354775, -41.1279986 -20.3354901, -41.1279657 -20.3355171, -41.1279483 -20.3355448, -41.1279342 -20.3355819, -41.1279356 -20.3356209, -41.127957 -20.3357177)",,,,
224226803,False,Rua Giovani Brioschi,residential,False,91.33,"LINESTRING (-41.1324182 -20.3354612, -41.132374 -20.3353392, -41.1323029 -20.3351493, -41.1322278 -20.3350022, -41.1321607 -20.3348827, -41.1320601 -20.3347142)",,,,
224226803,False,Rua Giovani Brioschi,residential,True,158.466,"LINESTRING (-41.1324182 -20.3354612, -41.1324524 -20.3355668, -41.1324819 -20.335663, -41.1325047 -20.3357567, -41.1325101 -20.335812, -41.1324973 -20.3358629, -41.1324631 -20.3359063, -41.1324068 -20.3359566, -41.1321875 -20.3360949, -41.1320742 -20.3361585, -41.1319689 -20.3362276, -41.1319099 -20.3362767, -41.1318744 -20.3363219, -41.1318389 -20.3363823, -41.1318215 -20.3364387, -41.1318231 -20.3364884, -41.1318395 -20.3365198, -41.1318791 -20.3365521)",,,,
"[224226819, 224226811]",False,Rua La Ville,residential,False,180.19799999999998,"LINESTRING (-41.1324182 -20.3354612, -41.1317671 -20.3357039, -41.1317094 -20.3357234, -41.1316665 -20.3357359, -41.1316323 -20.3357359, -41.1315981 -20.3357202, -41.1315525 -20.3356661, -41.1315177 -20.3356259, -41.1314935 -20.3356014, -41.1314546 -20.3355794, -41.1314064 -20.3355624, -41.1308224 -20.3355)",,,,
224226798,False,Rua da Mata,residential,True,128.487,"LINESTRING (-41.1265486 -20.3305679, -41.1277728 -20.3307)",,,,
224226812,False,Rua Augusta Baliana Minete,residential,False,64.069,"LINESTRING (-41.1265486 -20.3305679, -41.1264721 -20.3311396)",,,,
224226798,False,Rua da Mata,residential,False,115.833,"LINESTRING (-41.1265486 -20.3305679, -41.1256979 -20.3304436, -41.1254512 -20.3304059)",,,,
"[224226817, 232912818]",False,"['Rua Augusta Baliana Minete', 'Rua São Pedro']",residential,True,263.682,"LINESTRING (-41.1265486 -20.3305679, -41.1265945 -20.3304844, -41.126636 -20.3304128, -41.1267051 -20.3303002, -41.1267775 -20.3301669, -41.1268097 -20.3300852, -41.126858 -20.3299544, -41.1269116 -20.3298425, -41.1269519 -20.3297607, -41.1270216 -20.3296538, -41.1271061 -20.3295369, -41.1271866 -20.3294174, -41.1272335 -20.3293382, -41.1272858 -20.3292263, -41.127322 -20.3291345, -41.1273395 -20.329098, -41.1273562 -20.3290728, -41.1273783 -20.3290496, -41.1274112 -20.3290439, -41.1274541 -20.3290477, -41.1275353 -20.3290678, -41.1280569 -20.3292061)",,,,
224226799,False,Avenida José Minete,residential,True,62.901,"LINESTRING (-41.1278424 -20.3316886, -41.1279912 -20.3322368)",,,,
