osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed
117957234,SE-090,Rodovia Manoel do Prado Franco,primary,False,False,607.3950000000002,"LINESTRING (-37.1274026 -10.8576176, -37.1277116 -10.8572329, -37.1282275 -10.8565629, -37.1284327 -10.8563298, -37.1286866 -10.8561256, -37.1289597 -10.8559479, -37.1293013 -10.855775, -37.1295694 -10.8556301, -37.1297908 -10.8554983, -37.1299337 -10.8553927, -37.1300725 -10.8552589, -37.1301688 -10.8551326, -37.1303109 -10.8549127, -37.1304302 -10.8546594, -37.130473 -10.8545199, -37.130516 -10.854324, -37.1305365 -10.8541589, -37.130525 -10.8538466, -37.1304985 -10.8534884)",,,
117957234,SE-090,Rodovia Manoel do Prado Franco,primary,False,True,390.43899999999996,"LINESTRING (-37.1274026 -10.8576176, -37.1270809 -10.8579551, -37.1269307 -10.8580816, -37.1267872 -10.8581843, -37.1266356 -10.8582699, -37.1264412 -10.8583595, -37.1262802 -10.8584214, -37.1259315 -10.8584991, -37.1255949 -10.858532, -37.125143 -10.8585649, -37.1246883 -10.8585926, -37.1241264 -10.8585781)",,,
128981869,,Rua Nossa Senhora de Fátima,residential,False,False,44.935,"LINESTRING (-37.1274026 -10.8576176, -37.1272029 -10.8574579, -37.1271211 -10.8573894, -37.1270876 -10.8573578)",,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,False,86.585,"LINESTRING (-37.1266443 -10.8511884, -37.1265243 -10.8514214, -37.1264552 -10.8516011, -37.1264351 -10.8516597, -37.1264304 -10.8517176, -37.1264526 -10.851922)",,,
128981867,SE-090,Rodovia Manoel do Prado Franco,primary,True,False,21.026,"LINESTRING (-37.1304451 -10.8518734, -37.1304345 -10.8520622)",,,
128981874,SE-090,Rodovia Manoel do Prado Franco,primary,False,False,59.301,"LINESTRING (-37.1304451 -10.8518734, -37.1305637 -10.8515105, -37.1306056 -10.851364)",2,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,False,63.403000000000006,"LINESTRING (-37.1264526 -10.851922, -37.1264792 -10.8520859, -37.1265055 -10.8521572, -37.1265431 -10.8522318, -37.1267175 -10.8524072)",,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,True,86.58500000000001,"LINESTRING (-37.1264526 -10.851922, -37.1264304 -10.8517176, -37.1264351 -10.8516597, -37.1264552 -10.8516011, -37.1265243 -10.8514214, -37.1266443 -10.8511884)",,,
169388882,,Rua Maria Gorete,residential,False,True,129.951,"LINESTRING (-37.1264526 -10.851922, -37.1272237 -10.8519195, -37.1273004 -10.8519354, -37.1273344 -10.8519294, -37.1273761 -10.851922, -37.1273679 -10.8516633)",,,
128981866,,Rua Padre Manoel Gomes,residential,False,False,8.269,"LINESTRING (-37.1303614 -10.8520816, -37.1304345 -10.8520622)",,,
617728406,SE-090,Rodovia Manoel do Prado Franco,primary,True,False,24.89,"LINESTRING (-37.1303614 -10.8520816, -37.1304451 -10.8518734)",,,
128981866,,Rua Padre Manoel Gomes,residential,False,True,268.885,"LINESTRING (-37.1303614 -10.8520816, -37.1302653 -10.8521072, -37.1301439 -10.8521309, -37.129641 -10.8522455, -37.1292172 -10.8523205, -37.128489 -10.8524272, -37.1279466 -10.8525458)",,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,False,66.91300000000001,"LINESTRING (-37.1267175 -10.8524072, -37.1267798 -10.8525253, -37.1268106 -10.8525826, -37.1268361 -10.8526248, -37.126867 -10.8527104, -37.126879 -10.852767, -37.1269085 -10.8529712)",,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,True,63.403000000000006,"LINESTRING (-37.1267175 -10.8524072, -37.1265431 -10.8522318, -37.1265055 -10.8521572, -37.1264792 -10.8520859, -37.1264526 -10.851922)",,,
390633082,,Travessa Manoel da Silva Pontes,residential,False,False,92.021,"LINESTRING (-37.1267175 -10.8524072, -37.1268081 -10.8523962, -37.1268849 -10.8524097, -37.1269422 -10.8524262, -37.1269674 -10.852445, -37.1269995 -10.8524861, -37.1270277 -10.8525611, -37.1270703 -10.852719, -37.1270758 -10.8527502, -37.1270778 -10.8527637, -37.12708 -10.8527834, -37.127082 -10.8528305, -37.1270321 -10.8529872)",,,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,45.67,"LINESTRING (-37.1301405 -10.8525329, -37.1302352 -10.8524894, -37.1303393 -10.85248, -37.1304405 -10.8525056, -37.130527 -10.8525634)",,roundabout,
128981868,SE-090,Rodovia Manoel do Prado Franco,primary,True,False,56.295,"LINESTRING (-37.1301405 -10.8525329, -37.1302992 -10.8522941, -37.1303614 -10.8520816)",,,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,34.988,"LINESTRING (-37.130527 -10.8525634, -37.1305766 -10.8526251, -37.1306082 -10.8526974, -37.1306194 -10.8527753, -37.1306096 -10.8528534)",,roundabout,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,7.385,"LINESTRING (-37.1300898 -10.8525767, -37.1301139 -10.8525534, -37.1301405 -10.8525329)",,roundabout,
128981866,,Rua Padre Manoel Gomes,residential,False,False,27.949,"LINESTRING (-37.1276976 -10.8526039, -37.1279466 -10.8525458)",,,
386101643,,,residential,False,False,51.018,"LINESTRING (-37.1276976 -10.8526039, -37.1278047 -10.8530505)",,,
128981866,,Rua Padre Manoel Gomes,residential,False,True,85.24,"LINESTRING (-37.1276976 -10.8526039, -37.1275548 -10.8526386, -37.1274705 -10.8526783, -37.127395 -10.852724, -37.1272302 -10.8528436, -37.1271444 -10.852901, -37.1270321 -10.8529872)",,,
128981864,,Avenida Dois de Fevereiro,tertiary,False,False,168.912,"LINESTRING (-37.1295718 -10.85277, -37.1295027 -10.8527855, -37.128048 -10.85303)",,,
128981870,,Avenida Dois de Fevereiro,tertiary,True,False,61.199,"LINESTRING (-37.1295718 -10.85277, -37.1298308 -10.8527172, -37.1300898 -10.8525767)",,,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,59.891000000000005,"LINESTRING (-37.1306096 -10.8528534, -37.1305736 -10.8529359, -37.1305143 -10.8530042, -37.130437 -10.8530521, -37.1303487 -10.8530753, -37.1302573 -10.8530718, -37.1301712 -10.8530418)",,roundabout,
128981865,SE-090,Rodovia Manoel do Prado Franco,primary,True,False,71.809,"LINESTRING (-37.1306096 -10.8528534, -37.1305516 -10.8530818, -37.1305355 -10.8531799, -37.1305315 -10.8532754, -37.1304985 -10.8534884)",,,
128981863,,Avenida Vereador João Dias da Cruz,tertiary,False,True,66.913,"LINESTRING (-37.1269085 -10.8529712, -37.126879 -10.852767, -37.126867 -10.8527104, -37.1268361 -10.8526248, -37.1268106 -10.8525826, -37.1267798 -10.8525253, -37.1267175 -10.8524072)",,,
617728403,,Rua Antônio Valadão,tertiary,True,False,16.851,"LINESTRING (-37.1269085 -10.8529712, -37.1269303 -10.853017, -37.126939 -10.853042, -37.1269464 -10.8530637, -37.1269634 -10.8531126)",,,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,47.226,"LINESTRING (-37.1300798 -10.8529682, -37.130027 -10.8528755, -37.1300105 -10.8527706, -37.1300323 -10.8526666, -37.1300898 -10.8525767)",,roundabout,
161093314,,Avenida Dois de Fevereiro,tertiary,True,False,59.823,"LINESTRING (-37.1300798 -10.8529682, -37.1298482 -10.8528605, -37.1297161 -10.8528118, -37.1295718 -10.85277)",,,
128981862,,Rodovia Manoel do Prado Franco,primary,True,False,12.969999999999999,"LINESTRING (-37.1301712 -10.8530418, -37.1301218 -10.8530094, -37.1300798 -10.8529682)",,roundabout,
