osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,lanes,maxspeed,junction
201751274,True,Rua Júlio Bueno,residential,False,24.656,"LINESTRING (-42.0372789 -20.2640767, -42.0372279 -20.2641579, -42.0371877 -20.2642057, -42.0371402 -20.2642552)",,,,,
671636564,True,Rua Júlio Bueno,tertiary,False,23.118000000000002,"LINESTRING (-42.0372789 -20.2640767, -42.0372353 -20.2640943, -42.0372044 -20.2640925, -42.0371501 -20.2640723, -42.0370804 -20.264027)",,,,,
"[836071737, 201751770, 671636558]",True,"['Rua Júlio Bueno', 'Ponte dos Arcos']",tertiary,False,40.694,"LINESTRING (-42.0370804 -20.264027, -42.0370274 -20.2639874, -42.0367976 -20.2638096, -42.0367787 -20.263795)",yes,,,,
201751267,True,Rua Joaquim Serafim Alves,residential,False,26.296999999999997,"LINESTRING (-42.0371402 -20.2642552, -42.0371313 -20.2641736, -42.0371132 -20.2641063, -42.0370804 -20.264027)",,,,,
201751322,False,Rua Joaquim Serafim Alves,residential,True,98.175,"LINESTRING (-42.0371402 -20.2642552, -42.0371582 -20.2645536, -42.0371796 -20.2648869, -42.0372038 -20.265136)",,,,,
246357966,True,,tertiary_link,False,20.716,"LINESTRING (-42.0367787 -20.263795, -42.0367783 -20.2636977, -42.0367773 -20.2636087)",,,,,
246357967,True,,tertiary,False,17.221,"LINESTRING (-42.0367787 -20.263795, -42.0366915 -20.2637971, -42.0366137 -20.2638)",,,,,
671636557,True,Rua Antônio Wellerson,tertiary,False,27.271,"LINESTRING (-42.0366137 -20.2638, -42.0367773 -20.2636087)",,,,,
312687863,False,Rua Antônio Wellerson,tertiary,False,304.942,"LINESTRING (-42.0366137 -20.2638, -42.0364755 -20.2639723, -42.0363857 -20.2641032, -42.0363222 -20.264233, -42.0362489 -20.2643963, -42.0362033 -20.2645296, -42.0361885 -20.2646341, -42.0361885 -20.2647674, -42.036202 -20.2649675, -42.0362207 -20.2651436, -42.0362457 -20.2653608, -42.036265 -20.2656192, -42.0362891 -20.2659865, -42.0363428 -20.2664331)",,,,,
431399755,True,,trunk,False,63.572,"LINESTRING (-42.0372011 -20.2674434, -42.0370639 -20.2674339, -42.0370046 -20.2674264, -42.0369345 -20.267421, -42.0368499 -20.2674152, -42.0367491 -20.2674081, -42.0365952 -20.2673854)",,BR-262,,,
380766792,False,Rua José Perígolo,residential,True,259.36,"LINESTRING (-42.0397579 -20.2682127, -42.0394897 -20.2680416, -42.0392731 -20.2679, -42.0391718 -20.2678032, -42.0390451 -20.2676132, -42.0388922 -20.2673805, -42.0388111 -20.2672452, -42.0386884 -20.2671087, -42.0385569 -20.2669955, -42.0384027 -20.2668634, -42.0382002 -20.2666847, -42.0380352 -20.2665753)",,,1,30,
201751322,False,Rua Joaquim Serafim Alves,residential,False,206.43400000000003,"LINESTRING (-42.0380352 -20.2665753, -42.0375685 -20.2663872, -42.0373764 -20.2662664, -42.0373104 -20.2661972, -42.0372762 -20.266117, -42.0372534 -20.26594, -42.0372359 -20.2655097, -42.0372038 -20.265136)",,,,,
380766792,False,Rua José Perígolo,residential,False,259.36,"LINESTRING (-42.0380352 -20.2665753, -42.0382002 -20.2666847, -42.0384027 -20.2668634, -42.0385569 -20.2669955, -42.0386884 -20.2671087, -42.0388111 -20.2672452, -42.0388922 -20.2673805, -42.0390451 -20.2676132, -42.0391718 -20.2678032, -42.0392731 -20.2679, -42.0394897 -20.2680416, -42.0397579 -20.2682127)",,,1,30,
201751322,False,Rua Joaquim Serafim Alves,residential,False,98.17500000000001,"LINESTRING (-42.0372038 -20.265136, -42.0371796 -20.2648869, -42.0371582 -20.2645536, -42.0371402 -20.2642552)",,,,,
201751322,False,Rua Joaquim Serafim Alves,residential,True,206.43399999999997,"LINESTRING (-42.0372038 -20.265136, -42.0372359 -20.2655097, -42.0372534 -20.26594, -42.0372762 -20.266117, -42.0373104 -20.2661972, -42.0373764 -20.2662664, -42.0375685 -20.2663872, -42.0380352 -20.2665753)",,,,,
246314305,False,Rua Tupis,residential,True,75.156,"LINESTRING (-42.0372038 -20.265136, -42.0373781 -20.2651059, -42.0374881 -20.2650694, -42.0375994 -20.2649914, -42.0376778 -20.2649146, -42.0377281 -20.2648473, -42.0377603 -20.2647718)",,,,,
246314305,False,Rua Tupis,residential,False,41.693,"LINESTRING (-42.0387621 -20.2634817, -42.038518 -20.2637786)",,,,,
246314305,False,Rua Tupis,residential,True,80.561,"LINESTRING (-42.0387621 -20.2634817, -42.0390498 -20.2631401, -42.0392422 -20.2629142)",,,,,
246341509,False,Rua Oliveira Rodrigues,residential,True,97.36899999999999,"LINESTRING (-42.0387621 -20.2634817, -42.0388694 -20.2635408, -42.0389365 -20.2635722, -42.0389794 -20.2635773, -42.0390344 -20.2635496, -42.0391765 -20.2634653, -42.0393066 -20.2633986, -42.0395722 -20.2632451)",,,,,
