osmid,oneway,name,highway,maxspeed,reversed,length,bridge,geometry,junction,ref
480862103,False,Rua Oswaldo Seabra,residential,,False,73.448,,"LINESTRING (-45.4551023 -22.4212997, -45.4543963 -22.4214016)",,
906113263,True,Avenida BPS,secondary,50,False,150.142,,"LINESTRING (-45.4551023 -22.4212997, -45.4548702 -22.4199666)",,
"[852586217, 852586218, 480862102]",False,Rua Oswaldo Seabra,residential,,True,20.158,yes,"LINESTRING (-45.4551023 -22.4212997, -45.4551402 -22.4212978, -45.4552576 -22.4212827, -45.4552966 -22.4212762)",,
292014856,True,Rua Irmã São Rafael,residential,40,False,23.493,,"LINESTRING (-45.4516029 -22.4213316, -45.4513752 -22.4213133)",,
343297459,False,Rua Bartolomeu Tadei,residential,,True,35.116,,"LINESTRING (-45.4516029 -22.4213316, -45.4519033 -22.421482)",,
292014880,False,Rua Bartolomeu Tadei,residential,40,False,258.74399999999997,,"LINESTRING (-45.4516029 -22.4213316, -45.4514983 -22.4212293, -45.4507613 -22.4206014, -45.4497635 -22.4197435)",,
320707539,False,Rua Antônio Simão Mauad,residential,,False,150.475,,"LINESTRING (-45.4543963 -22.4214016, -45.4541866 -22.4200623)",,
320707539,False,Rua Antônio Simão Mauad,residential,,True,64.198,,"LINESTRING (-45.4543963 -22.4214016, -45.4544857 -22.421973)",,
480862103,False,Rua Oswaldo Seabra,residential,,False,56.254,,"LINESTRING (-45.4543963 -22.4214016, -45.4538521 -22.4214552)",,
480862103,False,Rua Oswaldo Seabra,residential,,True,73.448,,"LINESTRING (-45.4543963 -22.4214016, -45.4551023 -22.4212997)",,
292014886,False,Rua Prefeito Tigre Maia,residential,,False,147.982,,"LINESTRING (-45.4538521 -22.4214552, -45.4536321 -22.42014)",,
292014886,False,Rua Prefeito Tigre Maia,residential,,True,64.767,,"LINESTRING (-45.4538521 -22.4214552, -45.4539308 -22.4220331)",,
480862103,False,Rua Oswaldo Seabra,residential,,True,56.254,,"LINESTRING (-45.4538521 -22.4214552, -45.4543963 -22.4214016)",,
292014870,False,Rua Bartolomeu Tadei,residential,,False,59.864,,"LINESTRING (-45.4528762 -22.4215895, -45.4522996 -22.4216653)",,
351940662,False,Rua Coronel Francisco Bráz,residential,,False,111.451,,"LINESTRING (-45.4528762 -22.4215895, -45.4526369 -22.4211302, -45.4525892 -22.4210812, -45.4525269 -22.4210366, -45.4521891 -22.4208704)",,
351940662,False,Rua Coronel Francisco Bráz,residential,,True,62.82000000000001,,"LINESTRING (-45.4528762 -22.4215895, -45.4529145 -22.421786, -45.4529674 -22.422148)",,
292014870,False,Rua Bartolomeu Tadei,residential,,True,59.864,,"LINESTRING (-45.4522996 -22.4216653, -45.4528762 -22.4215895)",,
343297457,True,Rua Bartolomeu Tadei,residential,,False,45.55,,"LINESTRING (-45.4522996 -22.4216653, -45.4519033 -22.421482)",,
343297458,False,Rua Coronel Renó,residential,40,False,39.54,,"LINESTRING (-45.4522996 -22.4216653, -45.4522632 -22.4213113)",,
292014858,False,Rua Olavo Bilac,secondary,,False,69.353,,"LINESTRING (-45.4567165 -22.4217178, -45.4560466 -22.4217922)",,
320707542,False,Rua São Judas Tadeu,residential,,False,87.476,,"LINESTRING (-45.4567165 -22.4217178, -45.4568222 -22.4224984)",,
292014858,False,Rua Olavo Bilac,secondary,,False,68.718,,"LINESTRING (-45.4560466 -22.4217922, -45.4553853 -22.4218829)",,
292014858,False,Rua Olavo Bilac,secondary,,True,69.353,,"LINESTRING (-45.4560466 -22.4217922, -45.4567165 -22.4217178)",,
292014862,False,Avenida Doutor Francisco Masseli,residential,40,False,68.084,,"LINESTRING (-45.4560466 -22.4217922, -45.4559447 -22.4211872)",,
292014862,False,Avenida Doutor Francisco Masseli,residential,40,True,85.292,,"LINESTRING (-45.4560466 -22.4217922, -45.4561378 -22.4225546)",,
320707539,False,Rua Antônio Simão Mauad,residential,,False,64.198,,"LINESTRING (-45.4544857 -22.421973, -45.4543963 -22.4214016)",,
891872552,False,Rua Olavo Bilac,residential,,False,57.428,,"LINESTRING (-45.4544857 -22.421973, -45.4539308 -22.4220331)",,
891872552,False,Rua Olavo Bilac,residential,,True,75.216,,"LINESTRING (-45.4544857 -22.421973, -45.4552123 -22.4218929)",,
292014886,False,Rua Prefeito Tigre Maia,residential,,False,64.767,,"LINESTRING (-45.4539308 -22.4220331, -45.4538521 -22.4214552)",,
292014886,False,Rua Prefeito Tigre Maia,residential,,True,82.476,,"LINESTRING (-45.4539308 -22.4220331, -45.454047 -22.422767)",,
891872552,False,Rua Olavo Bilac,residential,,False,63.24,,"LINESTRING (-45.4539308 -22.4220331, -45.4533201 -22.4221021)",,
891872552,False,Rua Olavo Bilac,residential,,True,57.428,,"LINESTRING (-45.4539308 -22.4220331, -45.4544857 -22.421973)",,
307513173,False,Rua Olavo Bilac,residential,40,False,62.169,,"LINESTRING (-45.4529674 -22.422148, -45.4523666 -22.4222124)",,
307513173,False,Rua Olavo Bilac,residential,40,True,36.611,,"LINESTRING (-45.4529674 -22.422148, -45.4533201 -22.4221021)",,
351940662,False,Rua Coronel Francisco Bráz,residential,,False,62.82000000000001,,"LINESTRING (-45.4529674 -22.422148, -45.4529145 -22.421786, -45.4528762 -22.4215895)",,
292014862,False,Avenida Doutor Francisco Masseli,residential,40,False,85.292,,"LINESTRING (-45.4561378 -22.4225546, -45.4560466 -22.4217922)",,
292014887,True,Rua Thiago Carneiro Santiago,secondary,40,False,66.987,,"LINESTRING (-45.4561378 -22.4225546, -45.4554927 -22.4226401)",,
906113264,False,Avenida Doutor Francisco Masseli,secondary,40,True,88.636,,"LINESTRING (-45.4561378 -22.4225546, -45.456221 -22.423348)",,
292014887,True,Rua Thiago Carneiro Santiago,secondary,40,False,15.69,,"LINESTRING (-45.4554927 -22.4226401, -45.4554424 -22.4226476, -45.4553412 -22.4226569)",,
292014859,True,Rua Antônio Simão Mauad,residential,,False,81.883,,"LINESTRING (-45.4546063 -22.4227009, -45.4544857 -22.421973)",,
292014887,True,Rua Thiago Carneiro Santiago,secondary,40,False,57.957,,"LINESTRING (-45.4546063 -22.4227009, -45.454047 -22.422767)",,
292014886,False,Rua Prefeito Tigre Maia,residential,,False,82.476,,"LINESTRING (-45.454047 -22.422767, -45.4539308 -22.4220331)",,
292014887,True,Rua Thiago Carneiro Santiago,secondary,40,False,64.919,,"LINESTRING (-45.454047 -22.422767, -45.4534204 -22.4228402)",,
351940664,True,Rua Doutor Silvestre Ferraz,residential,,False,10.339,,"LINESTRING (-45.4534204 -22.4228402, -45.4534334 -22.4229324)",,
446589681,False,Rua Doutor Silvestre Ferraz,residential,,True,82.718,,"LINESTRING (-45.4534204 -22.4228402, -45.4533201 -22.4221021)",,
446589688,True,Rua Thiago Carneiro Santiago,secondary,40,False,37.368,,"LINESTRING (-45.4534204 -22.4228402, -45.4530591 -22.4228775)",,
344530889,True,Rua Coronel Francisco Bráz,residential,,False,81.663,,"LINESTRING (-45.4530591 -22.4228775, -45.4529674 -22.422148)",,
351940663,True,Rua Comendador Schumann,secondary,40,False,64.223,,"LINESTRING (-45.4530591 -22.4228775, -45.4524404 -22.4229581)",,
292014859,True,Rua Antônio Simão Mauad,residential,,False,89.035,,"LINESTRING (-45.4547068 -22.4234962, -45.4546063 -22.4227009)",,
343918002,True,Rua Doutor Américo de Oliveira,secondary,,False,156.51299999999998,,"LINESTRING (-45.4547068 -22.4234962, -45.455821 -22.4233905, -45.4558733 -22.4233857, -45.4559519 -22.4233776, -45.456221 -22.423348)",,
343918002,True,Rua Doutor Américo de Oliveira,secondary,,False,123.835,,"LINESTRING (-45.4535105 -22.423628, -45.4547068 -22.4234962)",,
344530887,True,Rua Doutor Américo de Oliveira,secondary,,False,37.305,,"LINESTRING (-45.4531489 -22.4236567, -45.4535105 -22.423628)",,
344530889,True,Rua Coronel Francisco Bráz,residential,,False,11.305,,"LINESTRING (-45.4531489 -22.4236567, -45.4531426 -22.4235552)",,
224787255,True,Rua Doutor Américo de Oliveira,secondary,,False,67.821,,"LINESTRING (-45.4514983 -22.4238272, -45.4521547 -22.4237652)",,
592292092,True,Avenida Cesário Alvim,secondary,40,False,85.459,,"LINESTRING (-45.4514983 -22.4238272, -45.4513541 -22.4230703)",,
320707529,False,Rua Doutor Francisco Masseli,secondary,,False,62.649,,"LINESTRING (-45.4563061 -22.4239059, -45.456221 -22.423348)",,
320707529,False,Rua Doutor Francisco Masseli,secondary,,True,91.271,,"LINESTRING (-45.4563061 -22.4239059, -45.4564107 -22.424721)",,
320707540,True,Rua Doutor João de Azevedo,residential,,False,156.436,,"LINESTRING (-45.4563061 -22.4239059, -45.45583 -22.42395, -45.4547933 -22.4240596)",,
344530891,True,Rua Francisco Pereira,residential,,False,69.041,,"LINESTRING (-45.451572 -22.4243621, -45.4522406 -22.4243026)",,
344530897,True,Rua Francisco Pereira,residential,,False,68.417,,"LINESTRING (-45.451572 -22.4243621, -45.4509115 -22.4244383)",,
592292092,True,Avenida Cesário Alvim,secondary,40,False,59.959,,"LINESTRING (-45.451572 -22.4243621, -45.4514983 -22.4238272)",,
343290255,True,Avenida João Antônio Pereira,residential,,False,128.525,,"LINESTRING (-45.4502054 -22.4244848, -45.4506165 -22.4255764)",,
335560810,True,Rua Santos Pereira,residential,30,False,58.085,,"LINESTRING (-45.4517558 -22.4252751, -45.4523197 -22.425241)",,
344530893,False,Avenida Cesário Alvim,secondary,40,True,50.644,,"LINESTRING (-45.4517558 -22.4252751, -45.4519304 -22.425701)",,
592292092,True,Avenida Cesário Alvim,secondary,40,False,103.264,,"LINESTRING (-45.4517558 -22.4252751, -45.451572 -22.4243621)",,
320707533,False,Rua Padre Marcal Ribeiro,residential,,False,33.186,,"LINESTRING (-45.4541127 -22.4254555, -45.4544232 -22.4253737)",,
320707533,False,Rua Padre Marcal Ribeiro,residential,,True,94.34700000000001,,"LINESTRING (-45.4541127 -22.4254555, -45.4538599 -22.4255813, -45.4537647 -22.4256588, -45.4536071 -22.4258423, -45.4534724 -22.4260375)",,
343917990,True,Rua Coronel Francisco Bráz,residential,20,False,36.125,,"LINESTRING (-45.4533376 -22.4251617, -45.4533818 -22.425484)",,
"[343918000, 335560810]",True,Rua Santos Pereira,residential,30,False,71.27,,"LINESTRING (-45.4533376 -22.4251617, -45.4537169 -22.4251454, -45.4539417 -22.425127, -45.4540296 -22.4251233)",,
344530893,False,Avenida Cesário Alvim,secondary,40,False,41.81,,"LINESTRING (-45.4520924 -22.4260459, -45.4519304 -22.425701)",,
852392484,True,Avenida Cesário Alvim,secondary,40,False,15.934000000000001,,"LINESTRING (-45.4520924 -22.4260459, -45.4521343 -22.4260698, -45.4521567 -22.4260887, -45.4522065 -22.4261411)",,
343333553,False,Avenida Cesário Alvim,secondary,,False,57.154,,"LINESTRING (-45.4523794 -22.4264304, -45.4527985 -22.4267064, -45.4528323 -22.4267286)",,
343692629,True,Avenida Cesário Alvim,secondary,40,False,24.891,,"LINESTRING (-45.4523794 -22.4264304, -45.4523257 -22.4264066, -45.4522945 -22.4263877, -45.4522002 -22.4262855)",,
343247494,True,Rua Coronel Joaquim Francisco,secondary,,False,111.318,,"LINESTRING (-45.4476519 -22.4265519, -45.4486707 -22.4262123)",,
446719893,False,Vila Amélia,living_street,,False,80.117,,"LINESTRING (-45.4476519 -22.4265519, -45.4476226 -22.4264976, -45.4476004 -22.4264238, -45.4475944 -22.4260854, -45.4475874 -22.4258407)",,
430342122,True,Rua Padre Marcal Ribeiro,residential,,False,15.583,,"LINESTRING (-45.4529513 -22.4267658, -45.4530685 -22.4266769)",,
430342121,True,Avenida Cesário Alvim,secondary,,False,13.729,,"LINESTRING (-45.4529513 -22.4267658, -45.4530065 -22.4267985, -45.4530192 -22.4268098, -45.4530276 -22.4268253, -45.453033 -22.4268541)",,
343247494,True,Rua Coronel Joaquim Francisco,secondary,,False,61.261,,"LINESTRING (-45.4506165 -22.4255764, -45.4511757 -22.4253858)",,
343247493,True,Avenida João Antônio Pereira,residential,,False,76.118,,"LINESTRING (-45.4506165 -22.4255764, -45.4508927 -22.4260493, -45.4509662 -22.4261798)",,
343333555,False,Avenida João Antônio Pereira,residential,,False,37.262,,"LINESTRING (-45.4509662 -22.4261798, -45.4511691 -22.4264575)",,
335450120,True,Rua Sebastião Leite,residential,,False,106.234,,"LINESTRING (-45.4509662 -22.4261798, -45.45094 -22.4261844, -45.4509172 -22.4261835, -45.4508954 -22.4261764, -45.4500361 -22.4257788)",,
343333558,False,Rua Frederico Leite,residential,,False,41.164,,"LINESTRING (-45.4513867 -22.426688, -45.4516468 -22.4269695)",,
335450112,True,Rua Xavier Lisboa,residential,,False,78.618,,"LINESTRING (-45.4513867 -22.426688, -45.4510324 -22.4269808, -45.450821 -22.4271638)",,
343333556,True,Avenida João Antônio Pereira,residential,,False,38.259,,"LINESTRING (-45.4513867 -22.426688, -45.4512961 -22.4266989, -45.4512662 -22.4266936, -45.4512347 -22.4266725, -45.4511828 -22.4265852, -45.4511807 -22.4265607, -45.4511931 -22.4264903)",,
343333561,True,Rua Xavier Lisboa,residential,,False,92.564,,"LINESTRING (-45.4513867 -22.426688, -45.4515532 -22.4265464, -45.4516055 -22.4265098, -45.4521469 -22.4262526)",,
335560806,False,Rua Frederico Leite,residential,,False,46.194,,"LINESTRING (-45.4516468 -22.4269695, -45.4520648 -22.4271221)",,
343333558,False,Rua Frederico Leite,residential,,True,41.164,,"LINESTRING (-45.4516468 -22.4269695, -45.4513867 -22.426688)",,
335560806,False,Rua Frederico Leite,residential,,True,46.194,,"LINESTRING (-45.4520648 -22.4271221, -45.4516468 -22.4269695)",,
335560806,False,Rua Frederico Leite,residential,,False,77.147,,"LINESTRING (-45.4520648 -22.4271221, -45.4523643 -22.4271381, -45.4525507 -22.4271059, -45.4526848 -22.4270489, -45.4527861 -22.4270019)",,
452303838,True,Praça Professor Mário Maia,residential,,False,23.701999999999998,,"LINESTRING (-45.4520648 -22.4271221, -45.4520076 -22.4271722, -45.4519879 -22.4271933, -45.4519727 -22.4272141, -45.4519645 -22.4272326, -45.4519591 -22.4272645, -45.4519566 -22.4272995)",,
344558930,False,Avenida Paulo Chiaradia,secondary,,False,38.729,,"LINESTRING (-45.4542318 -22.4277687, -45.4545372 -22.4279727)",,
852626077,True,Avenida Paulo Chiaradia,secondary,,False,13.67,,"LINESTRING (-45.4542318 -22.4277687, -45.4540988 -22.4277693)",,
852626080,True,,secondary,,False,7.055999999999999,,"LINESTRING (-45.4540515 -22.4276539, -45.4540739 -22.4276582, -45.4540938 -22.4276687, -45.4541091 -22.4276844)",,
336192862,False,Rua Doutor Francisco Masseli,secondary,,False,107.901,,"LINESTRING (-45.4565699 -22.4263768, -45.4565139 -22.4260307, -45.4564717 -22.4254115)",,
"[336192860, 415673037, 336192862]",False,Rua Doutor Francisco Masseli,secondary,,True,76.146,yes,"LINESTRING (-45.4565699 -22.4263768, -45.4565851 -22.426451, -45.456581 -22.4265867, -45.4565629 -22.4266865, -45.4565194 -22.4268216, -45.4564543 -22.426953, -45.4564094 -22.4270293)",,
82932894,True,Rua Doutor Francisco Masseli,secondary,,False,53.435,,"LINESTRING (-45.4558696 -22.4277123, -45.456166 -22.4273175)",,
320708120,False,Rua Joaquim Dias,residential,,False,49.074,,"LINESTRING (-45.4558696 -22.4277123, -45.455476 -22.4274625)",,
320708120,False,Rua Joaquim Dias,residential,,True,70.492,,"LINESTRING (-45.4558696 -22.4277123, -45.4564308 -22.4280767)",,
82932894,True,Rua Doutor Francisco Masseli,secondary,,False,50.686,,"LINESTRING (-45.4555913 -22.4280886, -45.4558696 -22.4277123)",,
