osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge
38824663,False,2,Avenida Roberto Silveira,secondary,True,20.336,"LINESTRING (-43.4129456 -22.8113747, -43.4130538 -22.8112214)",,
"[272607713, 38910486, 272549225]",False,,"['Rua Senador Fernando Mendes', 'Rua Antônio Pereira de Carvalho']",residential,"[False, True]",418.62399999999997,"LINESTRING (-43.4129456 -22.8113747, -43.4120598 -22.8108618, -43.4120357 -22.8108537, -43.4120049 -22.8108532, -43.4119827 -22.810863, -43.4119566 -22.8108834, -43.4109329 -22.8122536, -43.4100121 -22.8116691)",,
158272151,False,2,Avenida Carmela Dutra,secondary,True,218.25,"LINESTRING (-43.4159023 -22.8067569, -43.4168295 -22.805675, -43.4172373 -22.8052281)",,
235192320,True,1,Avenida Carmela Dutra,secondary,False,139.963,"LINESTRING (-43.4159023 -22.8067569, -43.4154936 -22.8072943, -43.4151622 -22.8077543, -43.4151332 -22.8077968)",,
158272151,False,2,Avenida Carmela Dutra,secondary,False,221.492,"LINESTRING (-43.4184882 -22.8036055, -43.418034 -22.804232, -43.4177864 -22.8045693, -43.4176871 -22.8047028, -43.4175745 -22.8048388, -43.4172373 -22.8052281)",,
272712080,False,,Rua Orlando Bernardino Lópes,residential,True,111.008,"LINESTRING (-43.4172373 -22.8052281, -43.4162285 -22.804865)",,
158272151,False,2,Avenida Carmela Dutra,secondary,False,218.25,"LINESTRING (-43.4172373 -22.8052281, -43.4168295 -22.805675, -43.4159023 -22.8067569)",,
158272151,False,2,Avenida Carmela Dutra,secondary,True,221.49200000000002,"LINESTRING (-43.4172373 -22.8052281, -43.4175745 -22.8048388, -43.4176871 -22.8047028, -43.4177864 -22.8045693, -43.418034 -22.804232, -43.4184882 -22.8036055)",,
235191891,True,,Estrada Mirandela,residential,False,57.915,"LINESTRING (-43.4175131 -22.8090152, -43.4180256 -22.8092345)",,
272765124,True,2,Avenida Getúlio Vargas,primary,False,218.49,"LINESTRING (-43.4175131 -22.8090152, -43.4166362 -22.8102546, -43.4163486 -22.810661)",,
272609375,True,,Rua Pedro Álvares Cabral,residential,False,109.712,"LINESTRING (-43.4186804 -22.8073892, -43.4177036 -22.8069858)",,
272765124,True,2,Avenida Getúlio Vargas,primary,False,68.465,"LINESTRING (-43.4186804 -22.8073892, -43.4183052 -22.8078986)",,
784371975,True,2,Avenida Getulio de Moura,primary,False,220.024,"LINESTRING (-43.4167577 -22.8066054, -43.41795 -22.80496)",,
784371975,True,2,Avenida Getulio de Moura,primary,False,430.467,"LINESTRING (-43.4144547 -22.8098425, -43.41486 -22.8092868, -43.4151808 -22.8088471, -43.4155533 -22.8083138, -43.4156213 -22.8082163, -43.4157928 -22.8079708, -43.4163229 -22.8072168, -43.4164935 -22.8069825, -43.4167577 -22.8066054)",,
272607710,True,2,Avenida Getúlio Vargas,primary,False,211.796,"LINESTRING (-43.4163486 -22.810661, -43.415214 -22.8122529)",,
272607711,False,2,Rua Alberto Teixeira da Cunha,secondary,False,71.023,"LINESTRING (-43.4163486 -22.810661, -43.4169802 -22.8109237)",,
272607707,True,2,Rua Antônio João Mendonça,secondary,False,69.919,"LINESTRING (-43.415214 -22.8122529, -43.4145983 -22.8119822)",,
650374300,False,,Rua Antônio João Mendonça,residential,False,37.244,"LINESTRING (-43.415214 -22.8122529, -43.4155448 -22.8123915)",,
38893238,True,2,Rua Frei Ludolf,secondary,False,11.106,"LINESTRING (-43.4142177 -22.8118026, -43.4142791 -22.8117203)",,
858130447,True,1,Estrada Expedicionários,secondary,False,31.144,"LINESTRING (-43.4142177 -22.8118026, -43.4139634 -22.8116493)",,
500293435,True,,Rua Antônio João Mendonça,residential,False,42.291,"LINESTRING (-43.4142177 -22.8118026, -43.4141848 -22.811809, -43.414162 -22.8118066, -43.4141091 -22.8117957, -43.4138267 -22.8116975)",,
790168959,True,2,Avenida Getulio de Moura,primary,False,19.562,"LINESTRING (-43.4133044 -22.8114725, -43.4134099 -22.8113259)",,
38893226,True,2,Rua Alberto Teixeira da Cunha,secondary,False,96.851,"LINESTRING (-43.41531 -22.8102127, -43.4144547 -22.8098425)",,
272607709,True,2,Rua Alberto Teixeira da Cunha,secondary,False,9.234,"LINESTRING (-43.41531 -22.8102127, -43.4153916 -22.8102479)",,
272607711,False,2,Rua Alberto Teixeira da Cunha,secondary,True,97.956,"LINESTRING (-43.4182248 -22.8114447, -43.4173551 -22.8110795)",,
272609380,False,2,Rua Alberto Teixeira da Cunha,tertiary,False,30.058,"LINESTRING (-43.4182248 -22.8114447, -43.4184917 -22.8115567)",,
272768004,False,2,Rua João Pessoa,secondary,True,65.063,"LINESTRING (-43.4182248 -22.8114447, -43.4178787 -22.8119352)",,
38896668,False,,Rua Maestro Djalma do Carmo,residential,True,107.926,"LINESTRING (-43.4103946 -22.8073794, -43.4095308 -22.8068244)",,
38932154,False,,Rua Comendador Rodrigues Alves,residential,False,55.989,"LINESTRING (-43.4103946 -22.8073794, -43.4107001 -22.806962)",,
38932154,False,,Rua Comendador Rodrigues Alves,residential,True,208.236,"LINESTRING (-43.4103946 -22.8073794, -43.4092815 -22.808946)",,
272712078,True,,Rua Antônio Cardoso Leal,residential,False,59.976,"LINESTRING (-43.4131071 -22.8067692, -43.4134828 -22.8063557)",,
272712084,True,2,Estrada General Mena Barreto,secondary,False,65.53,"LINESTRING (-43.4131071 -22.8067692, -43.412587 -22.8064265)",,
958015060,True,1,Estrada Antônio José Bittencourt,secondary,False,14.331,"LINESTRING (-43.4137077 -22.8059478, -43.4138347 -22.8060017)",,
784371961,False,2,Estrada Antônio José Bittencourt,secondary,False,71.31,"LINESTRING (-43.4137077 -22.8059478, -43.4136746 -22.805923, -43.413645 -22.8058847, -43.4134099 -22.8053738)",,
38896896,False,2,Estrada Antônio José Bittencourt,secondary,False,46.525,"LINESTRING (-43.4129056 -22.8041378, -43.4127859 -22.8037342)",,
38896896,False,2,Estrada Antônio José Bittencourt,secondary,True,52.58,"LINESTRING (-43.4129056 -22.8041378, -43.4130608 -22.8045885)",,
38902228,False,,Travessa Mário Avena,residential,False,98.574,"LINESTRING (-43.4133114 -22.812446, -43.4138267 -22.8116975)",,
38902228,False,,Travessa Mário Avena,residential,True,98.574,"LINESTRING (-43.4138267 -22.8116975, -43.4133114 -22.812446)",,
